source_review_download_id,source_review_lane_id,source_review_lane_sequence,verification_row_id,verification_lane_id,candidate_id,scout_candidate_id,scout_target_id,lane_id,shard_id,state,region,municipality,county,source_title,source_locator_or_url,source_domain,final_url_or_locator,final_canonical_locator,source_family_hint,document_type_hint,possible_mechanism_hints,search_query_family,discovery_run_id,priority_bucket,cba_non_cba_hint,verification_status,http_status_code,content_type,content_length_header,canonical_download_locator,source_review_status,final_download_locator,download_http_status,final_content_type,final_content_length,redirect_count,download_attempt_count,download_started_at,download_completed_at,transport_error_type,source_review_reason,file_extension,retained_file_type,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,duplicate_retained_sha256,duplicate_of_source_review_download_id,download_status,extraction_status,ocr_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
RMSRD-20260802-0d8fbc9441692ed80388,source_review_lane_001,13,RMV-20260801-03139,verification_lane_005,BRM5C-BRM5-20260731-04097-03,BRM5C-BRM5-20260731-04097-03,BRM5-20260731-04097,scout_lane_002,,IL,Midwest,Monmouth,Warren County (17187; primary),"June 17, 2019 Council Meeting Minutes (Approval of AFSCME Contract; MPD dispatchers)",https://www.cityofmonmouth.com/sites/g/files/vyhlif7191/f/agendas/june_17_2019_council_meeting_minutes.pdf,cityofmonmouth.com,https://cityofmonmouth.com/sites/g/files/vyhlif7191/f/agendas/june_17_2019_council_meeting_minutes.pdf,https://cityofmonmouth.com/sites/g/files/vyhlif7191/f/agendas/june_17_2019_council_meeting_minutes.pdf,agenda_packet_or_minutes,meeting_minutes,non_safety_constraint_signal,local_pay_policy_payroll,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_002:BRM5-20260731-04097,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,280945,https://cityofmonmouth.com/sites/g/files/vyhlif7191/f/agendas/june_17_2019_council_meeting_minutes.pdf,restricted_or_login_required,,,,,,2,2026-08-02T14:19:32Z,2026-08-02T14:19:33Z,ConnectError,ConnectError after bounded retry,,,,,,,not_retained,not_applicable,,,,,,not_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
RMSRD-20260802-5beeb122275cfb6bc5f8,source_review_lane_001,29,RMV-20260801-01819,verification_lane_003,BRM5C-BRM5-20260731-07617-01,BRM5C-BRM5-20260731-07617-01,BRM5-20260731-07617,scout_lane_003,,IL,Midwest,Brighton,Macoupin County (17117; primary),"Public Hearing MINUTES — Village of Brighton (July 1, 2024) — 2024-2025 Budget Proposal (includes reference to “Union Contract” wage/raise context)",https://www.brightonil.com/vimages/shared/vnews/stories/66ba5e3463a5d/Public%20Hearing-Budget%20MINUTES%207-1-24.pdf,brightonil.com,https://brightonil.com/vimages/shared/vnews/stories/66ba5e3463a5d/Public%20Hearing-Budget%20MINUTES%207-1-24.pdf,https://brightonil.com/vimages/shared/vnews/stories/66ba5e3463a5d/Public%20Hearing-Budget%20MINUTES%207-1-24.pdf,budget_or_pay_plan,meeting_minutes,non_safety_constraint_signal,agenda_minutes_packet,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_003:BRM5-20260731-07617,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,75939,https://brightonil.com/vimages/shared/vnews/stories/66ba5e3463a5d/Public%20Hearing-Budget%20MINUTES%207-1-24.pdf,restricted_or_login_required,,,,,,2,2026-08-02T14:19:36Z,2026-08-02T14:19:37Z,ConnectError,ConnectError after bounded retry,,,,,,,not_retained,not_applicable,,,,,,not_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
RMSRD-20260802-246825d0af927c490df5,source_review_lane_001,65,RMV-20260801-02229,verification_lane_003,BRM5C-BRM5-20260731-11618-01,BRM5C-BRM5-20260731-11618-01,BRM5-20260731-11618,scout_lane_004,,IL,Midwest,Peotone,Will County (17197; primary),"Public Works Committee – Oct. 9, 2024 Board of Trustees Memo (Public Works Department Staffing Items on Agenda) (includes IUOE Local 399 contract wage schedule highlights)",https://villageofpeotone.com/wp-content/uploads/Public.Works_.Committee.Packet.100924.pdf,villageofpeotone.com,https://villageofpeotone.com/wp-content/uploads/Public.Works_.Committee.Packet.100924.pdf,https://villageofpeotone.com/wp-content/uploads/Public.Works_.Committee.Packet.100924.pdf,wage_schedule,agenda_cover_sheet,non_safety_constraint_signal,agenda_minutes_packet,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-11618,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,326521,https://villageofpeotone.com/wp-content/uploads/Public.Works_.Committee.Packet.100924.pdf,restricted_or_login_required,,,,,,2,2026-08-02T14:19:46Z,2026-08-02T14:22:17Z,ConnectTimeout,ConnectTimeout after bounded retry,,,,,,,not_retained,not_applicable,,,,,,not_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
RMSRD-20260802-4fd0ec8647fdd45a6d8e,source_review_lane_001,163,RMV-20260801-02154,verification_lane_003,BRM5C-BRM5-20260731-12328-02,BRM5C-BRM5-20260731-12328-02,BRM5-20260731-12328,scout_lane_004,,MI,Midwest,Eaton Rapids,Eaton County (26045; primary),PERSONNEL POLICY 4.01 — Employee Wages and Benefits: Wage Information (city policy excerpt in Work Session Packet),https://www.cityofeatonrapids.gov/wp-content/uploads/2025/02/WS-Packet-02.24.2025.pdf,cityofeatonrapids.gov,https://cityofeatonrapids.gov/wp-content/uploads/2025/02/WS-Packet-02.24.2025.pdf,https://cityofeatonrapids.gov/wp-content/uploads/2025/02/WS-Packet-02.24.2025.pdf,personnel_policy,ordinance_or_policy,market_or_comparability_pressure;non_safety_constraint_signal,local_pay_policy_payroll,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-12328,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,not_reported,https://cityofeatonrapids.gov/wp-content/uploads/2025/02/WS-Packet-02.24.2025.pdf,restricted_or_login_required,,,,,,2,2026-08-02T14:22:20Z,2026-08-02T14:22:22Z,ConnectError,ConnectError after bounded retry,,,,,,,not_retained,not_applicable,,,,,,not_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
RMSRD-20260802-75d8d2488384957d26dc,source_review_lane_001,196,RMV-20260801-01656,verification_lane_003,BRM5C-BRM5-20260731-12826-02,BRM5C-BRM5-20260731-12826-02,BRM5-20260731-12826,scout_lane_004,,MN,Midwest,Sacred Heart,Renville County (27129; primary),City Council Regular Meeting Agenda/Minutes Packet (Employee Reviews & Wage Information; uniform wage set effective for a specific payroll),https://www.sacredheartmn.org/vertical/sites/%7BC5BCE77D-158E-4A52-85C8-E71A2E52D204%7D/uploads/12.08.25_-_Regular_Meeting.pdf,sacredheartmn.org,https://sacredheartmn.org/vertical/sites/%7BC5BCE77D-158E-4A52-85C8-E71A2E52D204%7D/uploads/12.08.25_-_Regular_Meeting.pdf,https://sacredheartmn.org/vertical/sites/%7BC5BCE77D-158E-4A52-85C8-E71A2E52D204%7D/uploads/12.08.25_-_Regular_Meeting.pdf,agenda_packet_or_minutes,meeting_minutes,non_safety_constraint_signal,budget_pay_plan,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-12826,medium_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,425260,https://sacredheartmn.org/vertical/sites/%7BC5BCE77D-158E-4A52-85C8-E71A2E52D204%7D/uploads/12.08.25_-_Regular_Meeting.pdf,restricted_or_login_required,,,,,,2,2026-08-02T14:22:35Z,2026-08-02T14:22:36Z,ConnectError,ConnectError after bounded retry,,,,,,,not_retained,not_applicable,,,,,,not_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
RMSRD-20260802-9b1f29afc9012068da09,source_review_lane_001,246,RMV-20260801-00891,verification_lane_002,BRM5C-BRM5-20260731-13168-02,BRM5C-BRM5-20260731-13168-02,BRM5-20260731-13168,scout_lane_004,,ND,Midwest,Greenbush,Ward County (38101; primary),"Minutes of the Board of Ward County Commissioners (May 5, 2026) — includes “pay amendments” presentation and receipt of “letter from Greenbush Township”",https://www.co.ward.nd.us/AgendaCenter/ViewFile/Minutes/_05052026-944,co.ward.nd.us,https://co.ward.nd.us/AgendaCenter/ViewFile/Minutes/_05052026-944,https://co.ward.nd.us/AgendaCenter/ViewFile/Minutes/_05052026-944,agenda_packet_or_minutes,meeting_minutes,,local_pay_policy_payroll,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-13168,medium_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,470978,https://co.ward.nd.us/AgendaCenter/ViewFile/Minutes/_05052026-944,restricted_or_login_required,,,,,,2,2026-08-02T14:22:58Z,2026-08-02T14:22:59Z,ConnectError,ConnectError after bounded retry,,,,,,,not_retained,not_applicable,,,,,,not_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
RMSRD-20260802-d76e03e4d60dde74f732,source_review_lane_001,257,RMV-20260801-01445,verification_lane_002,BRM5C-BRM5-20260731-02118-01,BRM5C-BRM5-20260731-02118-01,BRM5-20260731-02118,scout_lane_001,,NE,Midwest,Elkhorn,Dodge County (31053; primary),"Elkhorn Professional Firefighters Association Local 3150 v. City of Elkhorn, Nebraska (Filed July 17, 2001) — includes discussion of City pay ordinance/wage-setting during union activity",https://www.nebraska.gov/ncir/reporter_and_appeals_search/data/appeals/Unpublished%20Nebraska%20Court%20of%20Appeals/A-00-132%20Not%20Pub.htm,nebraska.gov,https://nebraska.gov/ncir/reporter_and_appeals_search/data/appeals/Unpublished%20Nebraska%20Court%20of%20Appeals/A-00-132%20Not%20Pub.htm,https://nebraska.gov/ncir/reporter_and_appeals_search/data/appeals/Unpublished%20Nebraska%20Court%20of%20Appeals/A-00-132%20Not%20Pub.htm,salary_ordinance,context_only,,compensation_classification_plan,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-02118,medium_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,text/html,53520,https://nebraska.gov/ncir/reporter_and_appeals_search/data/appeals/Unpublished%20Nebraska%20Court%20of%20Appeals/A-00-132%20Not%20Pub.htm,restricted_or_login_required,,,,,,2,2026-08-02T14:23:01Z,2026-08-02T14:23:08Z,ConnectError,ConnectError after bounded retry,,,,,,,not_retained,not_applicable,,,,,,not_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
RMSRD-20260802-9cc75bb4675a8d374496,source_review_lane_001,299,RMV-20260801-02856,verification_lane_004,BRM5C-BRM5-20260731-17902-01,BRM5C-BRM5-20260731-17902-01,BRM5-20260731-17902,scout_lane_005,,NY,Northeast,Clinton,Dutchess County (36027; primary),Memorandum of Agreement (CSEA Local 1000 AFSCME) - Wage Rate Increases & Extension Through 2028,https://www.clintondcny.gov/wp-content/uploads/TOC-CSEA-MOA-Final.pdf,clintondcny.gov,https://clintondcny.gov/wp-content/uploads/TOC-CSEA-MOA-Final.pdf,https://clintondcny.gov/wp-content/uploads/TOC-CSEA-MOA-Final.pdf,mou_or_memorandum,memorandum_or_settlement,non_safety_constraint_signal,broad_pay_employee_compensation_index,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-17902,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,424237,https://clintondcny.gov/wp-content/uploads/TOC-CSEA-MOA-Final.pdf,restricted_or_login_required,,,,,,2,2026-08-02T14:23:15Z,2026-08-02T14:23:17Z,ConnectError,ConnectError after bounded retry,,,,,,,not_retained,not_applicable,,,,,,not_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
RMSRD-20260802-a45763fee54e70f15093,source_review_lane_001,417,RMV-20260801-02532,verification_lane_004,BRM5C-BRM5-20260731-03417-02,BRM5C-BRM5-20260731-03417-02,BRM5-20260731-03417,scout_lane_001,,PA,Northeast,Shamokin,Northumberland County (42097; primary),Minutes-RegularCouncil-April-8-2019 (mentions extension of police collective bargaining agreement effective Jan 2020–Dec 2020),https://www.shamokincity.org/Regular_Council_Meeting_April-8-2019.pdf,shamokincity.org,https://shamokincity.org/Regular_Council_Meeting_April-8-2019.pdf,https://shamokincity.org/Regular_Council_Meeting_April-8-2019.pdf,agenda_packet_or_minutes,meeting_minutes,,agenda_minutes_packet,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-03417,medium_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,164834,https://shamokincity.org/Regular_Council_Meeting_April-8-2019.pdf,restricted_or_login_required,,,,,,2,2026-08-02T14:23:42Z,2026-08-02T14:23:43Z,ConnectError,ConnectError after bounded retry,,,,,,,not_retained,not_applicable,,,,,,not_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
RMSRD-20260802-19a9f41c989ba484bac4,source_review_lane_001,427,RMV-20260801-02512,verification_lane_004,BRM5C-BRM5-20260731-03417-04,BRM5C-BRM5-20260731-03417-04,BRM5-20260731-03417,scout_lane_001,,PA,Northeast,Shamokin,Northumberland County (42097; primary),Minutes-RegularCouncil-May-8-2023 (mentions pay rate/coverage under “Collective Bargaining Agreement” for patrolmen; no non-safety wage plan text),https://www.shamokincity.org/Minutes/Minutes-RegularCouncil-2023-05-08.pdf,shamokincity.org,https://shamokincity.org/Minutes/Minutes-RegularCouncil-2023-05-08.pdf,https://shamokincity.org/Minutes/Minutes-RegularCouncil-2023-05-08.pdf,agenda_packet_or_minutes,meeting_minutes,non_safety_constraint_signal,agenda_minutes_packet,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-03417,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,152307,https://shamokincity.org/Minutes/Minutes-RegularCouncil-2023-05-08.pdf,restricted_or_login_required,,,,,,2,2026-08-02T14:23:47Z,2026-08-02T14:23:48Z,ConnectError,ConnectError after bounded retry,,,,,,,not_retained,not_applicable,,,,,,not_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
