verification_row_id,source_candidate_id,candidate_origin,lane_id,lane_sequence,state,region,municipality,county,source_title,source_locator_or_url,canonical_locator_before_verification,source_domain,source_family_hint,document_type_hint,candidate_quality_tier,possible_mechanism_hints,prior_seen_locator_flag,prior_verification_status,verification_status,http_status_code,redirect_count,final_canonical_locator,content_type_header,content_length_header,transport_error_type,verification_attempt_count,verification_started_at,verification_completed_at,worker_id,checkpoint_id,download_status,source_review_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
BCV-20260728-02507,B4XPAR-20260727-000341,broad_4x1000_deduped,verify_lane_002,363,NE,Midwest,Henderson,York County (31185; primary),"Minutes (landing page / index) — City of Henderson, Nebraska",https://www.cityofhenderson.org/city-hall/meetings/minutes/,https://cityofhenderson.org/city-hall/meetings/minutes,cityofhenderson.org,agenda_packet_or_minutes,index_page,pending_combined_review,,false,,blocked_transport,,,,not_reported,not_reported,ConnectError,2,2026-07-28T14:06:04Z,2026-07-28T14:06:08Z,worker_verify_lane_002,verify_lane_002-checkpoint-00084,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-02385,B4XPAR-20260727-000659,broad_4x1000_deduped,verify_lane_002,241,NH,Northeast,Durham,Strafford County (33017; primary),Collective Bargaining Agreement between the Durham Professional Firefighter's Association (Local #2253) and the Town of Durham (marked up),https://www.ci.durham.nh.us/sites/default/files/fileattachments/town_council/meeting/73430/2026-2027_marked_up_dpffa_agreement.pdf,https://ci.durham.nh.us/sites/default/files/fileattachments/town_council/meeting/73430/2026-2027_marked_up_dpffa_agreement.pdf,ci.durham.nh.us,cba,cba,pending_combined_review,,false,,blocked_transport,,,,not_reported,not_reported,RemoteProtocolError,2,2026-07-28T14:07:06Z,2026-07-28T14:07:07Z,worker_verify_lane_002,verify_lane_002-checkpoint-00157,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-04077,B4XPAR-20260727-001191,broad_4x1000_deduped,verify_lane_002,1933,OK,South,Roland,Sequoyah County (40135; primary),"Town of Roland Regular Monthly Meeting - March 10, 2015 (minutes: 'step 3' pay raise; dispatcher raise; uniform/dry cleaning approval)",https://www.townofroland.net/sites/default/files/fileattachments/town_council/meeting/2057/town_of_roland_-_mar_10_2015_-_6_00pm.pdf,https://townofroland.net/sites/default/files/fileattachments/town_council/meeting/2057/town_of_roland_-_mar_10_2015_-_6_00pm.pdf,townofroland.net,agenda_packet_or_minutes,meeting_minutes,pending_combined_review,,false,,blocked_transport,,,,not_reported,not_reported,RemoteProtocolError,2,2026-07-28T14:08:59Z,2026-07-28T14:09:00Z,worker_verify_lane_002,verify_lane_002-checkpoint-00300,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-04079,B4XPAR-20260727-001338,broad_4x1000_deduped,verify_lane_002,1935,VA,South,Shenandoah,Page County (51139; primary),"Regular Meeting Town Council Minutes — December 12, 2023 (Police, Safety & Judicial section; includes personnel hiring salary figures)",https://www.townofshenandoah.com/sites/default/files/fileattachments/community/meeting/2744/rm_minutes_12.12.23.pdf,https://townofshenandoah.com/sites/default/files/fileattachments/community/meeting/2744/rm_minutes_12.12.23.pdf,townofshenandoah.com,agenda_packet_or_minutes,meeting_minutes,pending_combined_review,,false,,blocked_transport,,,,not_reported,not_reported,RemoteProtocolError,2,2026-07-28T14:09:30Z,2026-07-28T14:09:32Z,worker_verify_lane_002,verify_lane_002-checkpoint-00339,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-02896,B4XPAR-20260727-001579,broad_4x1000_deduped,verify_lane_002,752,UT,West,Delta,Millard County (49027; primary),Ordinance 25-321 (Compensation & Salaries) — Exhibit A: Wages & Compensation - FY 2026 Amended,https://www.delta.utah.gov/sites/default/files/fileattachments/restricted_updates/page/6073/ordinance_2025-321_with_exhibit_a.pdf,https://delta.utah.gov/sites/default/files/fileattachments/restricted_updates/page/6073/ordinance_2025-321_with_exhibit_a.pdf,delta.utah.gov,other_local_government_pay_policy,ordinance_or_policy,pending_combined_review,,false,,blocked_transport,,,,not_reported,not_reported,RemoteProtocolError,2,2026-07-28T14:10:21Z,2026-07-28T14:10:23Z,worker_verify_lane_002,verify_lane_002-checkpoint-00402,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-02382,B4XPAR-20260727-001628,broad_4x1000_deduped,verify_lane_002,238,WA,West,Carnation,King County (53033; primary),SETTLEMENT AGREEMENT BETWEEN THE CITY OF CARNATION AND TEAMSTER LOCAL 763 TO RESOLVE PERC UNFAIR LABOR PRACTICE CASE NO. 135925-U-22 (SUPPLEMENTAL - TEAMSTERS AGREEMENT settlement.pdf),https://ci.carnation.wa.us/vertical/sites/%7BBC2C8B0D-6FDD-43CB-A5E7-03E465DF30E5%7D/uploads/SUPPLEMETAL_-_TEAMSTERS_AGREEMENT_settlement.pdf,https://ci.carnation.wa.us/vertical/sites/%7BBC2C8B0D-6FDD-43CB-A5E7-03E465DF30E5%7D/uploads/SUPPLEMETAL_-_TEAMSTERS_AGREEMENT_settlement.pdf,ci.carnation.wa.us,settlement_agreement,memorandum_or_settlement,pending_combined_review,,false,,blocked_transport,,,,not_reported,not_reported,ConnectError,2,2026-07-28T14:10:27Z,2026-07-28T14:10:31Z,worker_verify_lane_002,verify_lane_002-checkpoint-00412,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-03340,B4XPAR-20260727-001669,broad_4x1000_deduped,verify_lane_002,1196,WA,West,White Salmon,Klickitat County (53039; primary),Resolution 2023-11-580 Adopting the 2024 Salary Matrix (Exhibit A),https://legacywhitesalmonwa.teammunicode.com/sites/default/files/fileattachments/city_council/page/3261/resolution_2023-11-580_adopting_the_2024_salary_matrix_signed.pdf,https://legacywhitesalmonwa.teammunicode.com/sites/default/files/fileattachments/city_council/page/3261/resolution_2023-11-580_adopting_the_2024_salary_matrix_signed.pdf,legacywhitesalmonwa.teammunicode.com,wage_schedule,wage_schedule_or_compensation_plan,pending_combined_review,,false,,blocked_transport,,,,not_reported,not_reported,RemoteProtocolError,2,2026-07-28T14:10:33Z,2026-07-28T14:10:37Z,worker_verify_lane_002,verify_lane_002-checkpoint-00421,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-04247,B4XPAR-20260727-001670,broad_4x1000_deduped,verify_lane_002,2103,WA,West,White Salmon,Klickitat County (53039; primary),Resolution 2016-08-438 Revising Personnel Policy (includes salary classification and pay-rate administration text),https://www.whitesalmonwa.gov/sites/default/files/fileattachments/city_council/page/3261/approved_res_2016-08-438_revising_personnel_policy.pdf,https://whitesalmonwa.gov/sites/default/files/fileattachments/city_council/page/3261/approved_res_2016-08-438_revising_personnel_policy.pdf,whitesalmonwa.gov,personnel_policy,ordinance_or_policy,pending_combined_review,,false,,blocked_transport,,,,not_reported,not_reported,RemoteProtocolError,2,2026-07-28T14:10:33Z,2026-07-28T14:10:34Z,worker_verify_lane_002,verify_lane_002-checkpoint-00422,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-02359,B4XPAR-20260727-001746,broad_4x1000_deduped,verify_lane_002,215,IL,Midwest,Chatham,Sangamon County (17167; primary),Updated 9-26-2022 Village of Chatham Labor agreement (IO approved 5-1-22 thru 4-30-25) (PDF attachment),https://chathamil.gov/files/manual/2302/Updated%209-26-2022%20Village%20of%20Chatham%20Labor%20agreement%20IO%20apprvd%205-1-22%20thru%204-30-25.pdf,https://chathamil.gov/files/manual/2302/Updated%209-26-2022%20Village%20of%20Chatham%20Labor%20agreement%20IO%20apprvd%205-1-22%20thru%204-30-25.pdf,chathamil.gov,cba,cba,pending_combined_review,non_safety_constraint_signal,false,,blocked_transport,,,,not_reported,not_reported,ConnectError,2,2026-07-28T14:10:54Z,2026-07-28T14:10:55Z,worker_verify_lane_002,verify_lane_002-checkpoint-00441,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-02511,B4XPAR-20260727-001903,broad_4x1000_deduped,verify_lane_002,367,MI,Midwest,Hillsdale,Hillsdale County (26059; primary),City of Hillsdale / Local 961 International Firefighters Union Agreement (identified within large council packet PDF; not fully inspected here due to fetch/inspection constraints),https://www.cityofhillsdale.org/sites/default/files/fileattachments/mayor_and_city_council/meeting/packets/14695/packet.pdf,https://cityofhillsdale.org/sites/default/files/fileattachments/mayor_and_city_council/meeting/packets/14695/packet.pdf,cityofhillsdale.org,cba,cba,pending_combined_review,,false,,blocked_transport,,,,not_reported,not_reported,RemoteProtocolError,2,2026-07-28T14:11:26Z,2026-07-28T14:11:27Z,worker_verify_lane_002,verify_lane_002-checkpoint-00479,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
