readiness_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,candidate_origin,lane_id,lane_sequence,state,region,municipality,county,source_title,source_locator_or_url,final_canonical_locator,source_domain,source_family_hint,document_type_hint,source_review_priority,retained_file_path,retained_file_type,retained_file_size_bytes,retained_file_sha256,file_extension,detected_file_type,download_status,source_review_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes,file_integrity_status,page_count,pdf_encrypted_or_locked,pdf_has_text_layer_hint,html_text_readiness_hint,other_document_text_readiness_hint,readiness_status,readiness_reason
CBRDY-20260728-7ab3f5e8df230e3da80b,CBSRD-20260728-6dabe7ac44f14dffdd24,CBCR-20260728-07666,TS4L-03e51be4b832c58e291b,BCV-20260728-05042,targeted_prior_unrouted,readiness_lane_003,9,WI,Midwest,De Pere,,Document Center browse page showing “Firefighter 2024-2026 Contract” entry (De Pere),https://www.deperewi.gov/egov/apps/document/center.egov?act=&action=&app=4&eGov_searchCategory=&eGov_searchDepartment=&eGov_searchTitle=&eGov_searchTopic=&eGov_searchType=&eGov_searchYear=&fCS=&fDD=17-100&id=&l2=100&order=&orderBy=2-0&page=4_9&path=&sect=content&view=browse,https://deperewi.gov/egov/apps/document/center.egov,deperewi.gov,collective_bargaining_agreement_or_moa_or_wage_schedule,collective_bargaining_agreement_or_moa_or_wage_schedule,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-6dabe7ac44f14dffdd24.html,html,77903,d0f0e642f43a36380abbd2f9672bb8ff9da0fe281e64cb52074be6008504562c,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,,not_applicable,not_applicable,text_ready,not_applicable,html_text_later,bounded_html_structure_has_usable_visible_text
CBRDY-20260728-2ce03bd90d7344a5d4ec,CBSRD-20260728-fa1860b71da4ae8cbc55,CBCR-20260728-00406,B4XPAR-20260727-000449,BCV-20260728-08507,broad_4x1000_deduped,readiness_lane_003,26,WI,Midwest,Hales Corners,Milwaukee County (55079; primary),"Village of Hales Corners (Police Department) — Case 28, MIA-1717, Dec. No. 27315-B (Krinsky, 11-09-92) — Interest Award Summary",https://werc.wi.gov/interest-award-summaries-1992-93/,https://werc.wi.gov/interest-award-summaries-1992-93,werc.wi.gov,factfinding_report,factfinding,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-fa1860b71da4ae8cbc55.html,html,292731,e78f8acde174a11f36a1741b8b435084f534fa17f801d73262d3a5ee8ab8b7fe,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,,not_applicable,not_applicable,text_ready,not_applicable,html_text_later,bounded_html_structure_has_usable_visible_text
CBRDY-20260728-542cc4c1604997b91beb,CBSRD-20260728-fc80fe71f79692a2e4f8,CBCR-20260728-01997,B4XPAR-20260727-002160,BCV-20260728-07525,broad_4x1000_deduped,readiness_lane_003,30,WI,Midwest,Howards Grove,Sheboygan County (55117; primary),Archive Center (Village Board Agendas/Minutes; Personnel/Finance/Public Safety agendas & minutes),https://www.howardsgrovewi.gov/archive.aspx,https://howardsgrovewi.gov/archive.aspx,howardsgrovewi.gov,agenda_packet_or_minutes,index_page,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-fc80fe71f79692a2e4f8.html,html,120820,26029eee4f3ac02404704270bb030fc62c36e62fce6d33d9b6d509a46dba8b7b,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,,not_applicable,not_applicable,text_ready,not_applicable,html_text_later,bounded_html_structure_has_usable_visible_text
CBRDY-20260728-131b96a7c029ea2e0404,CBSRD-20260728-71f399fe224ab2f6e9c4,CBCR-20260728-01998,B4XPAR-20260727-002161,BCV-20260728-05382,broad_4x1000_deduped,readiness_lane_003,31,WI,Midwest,Howards Grove,Sheboygan County (55117; primary),Village Board (Meetings + Agendas & Minutes access paths),https://www.howardsgrovewi.gov/319/Village-Board,https://howardsgrovewi.gov/319/Village-Board,howardsgrovewi.gov,agenda_packet_or_minutes,agenda_cover_sheet,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-71f399fe224ab2f6e9c4.html,html,97561,f8d87c7d961c50a5082aba603df5190f0d296d501de385929f0b126c24ae7058,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,,not_applicable,not_applicable,text_ready,not_applicable,html_text_later,bounded_html_structure_has_usable_visible_text
CBRDY-20260728-6cab12b11f5e66300daf,CBSRD-20260728-0b389ce0057258098aa1,CBCR-20260728-01999,B4XPAR-20260727-002162,BCV-20260728-01096,broad_4x1000_deduped,readiness_lane_003,32,WI,Midwest,Howards Grove,Sheboygan County (55117; primary),Code of Ordinances (municipal code publication; may include salary/compensation administration sections),https://www.howardsgrovewi.gov/295/Code-of-Ordinances,https://howardsgrovewi.gov/295/Code-of-Ordinances,howardsgrovewi.gov,wage_schedule,index_page,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-0b389ce0057258098aa1.html,html,96458,2c35a206370744a627ed0113b5896ee99294a64c48ee601bf964b04f91b71b70,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,,not_applicable,not_applicable,text_ready,not_applicable,html_text_later,bounded_html_structure_has_usable_visible_text
CBRDY-20260728-afda687e012acd3d8019,CBSRD-20260728-30396a8c7bf42a04b5cc,CBCR-20260728-08766,TS4L-c8875975c36a96fd3c9e,BCV-20260728-02913,targeted_prior_unrouted,readiness_lane_003,48,WI,Midwest,Milwaukee,,DocumentCloud: City of Milwaukee and MPPA IUPA AFL CIO labor contract (2018 2019),https://www.documentcloud.org/documents/7001087-City-of-Milwaukee-and-MPPA-IUPA-AFL-CIO-Labor/,https://documentcloud.org/documents/7001087-City-of-Milwaukee-and-MPPA-IUPA-AFL-CIO-Labor,documentcloud.org,collective_bargaining_agreement_or_moa_or_wage_schedule,collective_bargaining_agreement_or_moa_or_wage_schedule,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-30396a8c7bf42a04b5cc.html,html,38412,5fcda5a67bf3fab029f6aca25616c96aaeedf13c544541c2085421c96841f5f3,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,,not_applicable,not_applicable,text_ready,not_applicable,html_text_later,bounded_html_structure_has_usable_visible_text
CBRDY-20260728-ff160a92989ab8fa3add,CBSRD-20260728-6007a1646b3de8f71312,CBCR-20260728-02003,B4XPAR-20260727-002166,BCV-20260728-01418,broad_4x1000_deduped,readiness_lane_003,49,WI,Midwest,Mondovi,Buffalo County (55011; primary),"City of Mondovi — Agendas & Minutes (search meeting minutes, agendas & packets)",https://mondoviwi.gov/meetings/,https://mondoviwi.gov/meetings,mondoviwi.gov,agenda_packet_or_minutes,index_page,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-6007a1646b3de8f71312.html,html,32006,d1efccef73228653f0453ce76da216972ade2877280ffc840f574a67d71477d9,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,,not_applicable,not_applicable,text_ready,not_applicable,html_text_later,bounded_html_structure_has_usable_visible_text
CBRDY-20260728-ae95cdcfdeec0bbe20b3,CBSRD-20260728-9a587a0c365a2206e05f,CBCR-20260728-02004,B4XPAR-20260727-002167,BCV-20260728-08508,broad_4x1000_deduped,readiness_lane_003,50,WI,Midwest,Mondovi,Buffalo County (55011; primary),WERC Labor Relations Decisions (2014 on) — includes entry: City of Mondovi (water and road worker) 39477-A.pdf,https://werc.wi.gov/DOAroot/decisions_pdf_2014_on.htm,https://werc.wi.gov/DOAroot/decisions_pdf_2014_on.htm,werc.wi.gov,unknown_or_needs_review,index_page,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-9a587a0c365a2206e05f.html,html,1071921,a94742a130f2ad1e080e6cc905deeb6882d56ada988018d6d582c97bf67a51d6,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,,not_applicable,not_applicable,text_ready,not_applicable,html_text_later,bounded_html_structure_has_usable_visible_text
CBRDY-20260728-535c6560cf3d0892f3f2,CBSRD-20260728-b115d8dc7037d0acdf4e,CBCR-20260728-03698,B4XPAR-20260727-004028,BCV-20260728-08503,broad_4x1000_deduped,readiness_lane_003,73,WI,Midwest,Rothschild,Marathon County (55073; primary),"Village of Rothschild (Police Department) — Case 12, MIA-1346, Dec. No. 25983-A (Nielsen, 08-28-89) — Consent Award (summary of wages/holidays/insurance)",https://werc.wi.gov/interest-award-summaries-1989-90/,https://werc.wi.gov/interest-award-summaries-1989-90,werc.wi.gov,arbitration_award,arbitration_award,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-b115d8dc7037d0acdf4e.html,html,297384,0719f5fc8592a2cdaf0411a080c10780ac948e76e0f920b3c0894cb6ca523f58,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,,not_applicable,not_applicable,text_ready,not_applicable,html_text_later,bounded_html_structure_has_usable_visible_text
CBRDY-20260728-b0dd09d40fdd42e731e7,CBSRD-20260728-db0bce8aab75db29e078,CBCR-20260728-01262,B4XPAR-20260727-001359,BCV-20260728-01201,broad_4x1000_deduped,readiness_lane_003,112,WV,South,Lewisburg,Greenbrier County (54025; primary),City Council 2024 Agenda listing (includes item references such as 'Pay Scale'),https://lewisburg-wv.org/city-government/planning-and-zoning/permits-papers-applications/council-minutes/2024_agenda/,https://lewisburg-wv.org/city-government/planning-and-zoning/permits-papers-applications/council-minutes/2024_agenda,lewisburg-wv.org,agenda_packet_or_minutes,index_page,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-db0bce8aab75db29e078.html,html,61364,102424373100e7a35c175800e558db30f3d0de90f120913a830b0d076575755a,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,,not_applicable,not_applicable,text_ready,not_applicable,html_text_later,bounded_html_structure_has_usable_visible_text
