readiness_id,lane_id,lane_sequence,source_type,detected_file_type,source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,observed_file_size_bytes,observed_sha256,file_integrity_status,content_type,page_count,encrypted_or_locked_flag,corrupt_or_broken_flag,has_text_layer_flag,bounded_text_probe_page_count,bounded_text_probe_character_count,estimated_text_density_chars_per_probed_page,table_layout_indicator,likely_scanned_or_image_only_flag,oversized_flag,local_html_payload_exists_flag,html_visible_character_count,html_link_count,html_script_count,html_mostly_scripts_or_boilerplate_flag,other_document_non_ocr_extraction_feasible_flag,primary_readiness_status,reason_code,classified_at,full_text_persisted_flag,ocr_run_flag,extraction_id,extraction_lane_id,extraction_lane_sequence,locked_source_path,queue_locked_at,extraction_status,extraction_method,extraction_timestamp,extracted_text_artifact_path,extracted_text_sha256,extracted_text_byte_size,character_count,approximate_word_count,line_count,page_count_input,pages_successfully_parsed,empty_page_count,characters_per_page,quality_flags,boilerplate_or_noise_flag,error_class,error_message_redacted,span_extraction_run_flag,rating_run_flag,ingestion_run_flag,codification_run_flag,pages_attempted,pages_extracted,pages_failed_or_problematic,extracted_character_count,extracted_byte_count,extraction_reason_code,span_queue_id,span_lane_id,span_lane_sequence,span_queue_locked_at
RMRDY-20260802-8847d9e0ef1657dbad1d,readiness_lane_005,522,html,html,RMSRD-20260802-07d98c3776f626e0d987,RMV-20260801-02502,BRM5C-BRM5-20260731-17244-01,BRM5-20260731-17244,OH,Midwest,Holiday City,HOLIDAY CITY VILLAGE COUNCIL: Village Employees To Get Pay Raise For 2026,https://thevillagereporter.com/holiday-city-village-council-village-employees-to-get-pay-raise-for-2026/,https://thevillagereporter.com/holiday-city-village-council-village-employees-to-get-pay-raise-for-2026,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-07d98c3776f626e0d987.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-07d98c3776f626e0d987.html,sha256:f6849a011e8b778d45a95bf22f6227e3e89e337ba52a7b4c30e4560ff7667aab,locally_available,local_only_not_replicated,local_research_workspace,181129,f6849a011e8b778d45a95bf22f6227e3e89e337ba52a7b4c30e4560ff7667aab,181129,f6849a011e8b778d45a95bf22f6227e3e89e337ba52a7b4c30e4560ff7667aab,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,8006,84,36,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:55:11Z,false,false,RMTXT-20260802-863f62008e9b2c594a5c,text_extraction_lane_004,292,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-07d98c3776f626e0d987.html,2026-08-02T17:52:04Z,extracted_ok,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:18:48Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_004/RMTXT-20260802-863f62008e9b2c594a5c.txt,53ac71b5420510e897c801b6d354f6760ec19a804b14ed37b856a2e14b0dacf7,9479,9441,1494,268,,,,,,false,,,false,false,false,false,,,,9441,9479,usable_text_extracted,B4X2500SPQ-20260730-06fd52ed8d7ddc9a6799,span_extraction_lane_003,1,2026-08-02T20:36:46Z
RMRDY-20260802-73b6865f54cdf3628845,readiness_lane_004,229,pdf,pdf,RMSRD-20260802-95c171622244893e0c71,RMV-20260801-03870,BRM5C-BRM5-20260731-09759-02,BRM5-20260731-09759,OH,Midwest,Hanover,"Village of Hanover Council Meeting Minutes (Feb 23, 2022) — Ordinance 6-2022 salary fixing (Fiscal Officer)",https://hanoverohio.net/wp-content/uploads/2022/03/2022-2-23-VOH-Council-Meeting-Minutes-Feb-23-2022.pdf,https://hanoverohio.net/wp-content/uploads/2022/03/2022-2-23-VOH-Council-Meeting-Minutes-Feb-23-2022.pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal;fiscal_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-95c171622244893e0c71.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-95c171622244893e0c71.pdf,sha256:292193090397accc35b80012f23fdae0f0653cb1209f14d2d08680a2673cb650,locally_available,local_only_not_replicated,local_research_workspace,157905,292193090397accc35b80012f23fdae0f0653cb1209f14d2d08680a2673cb650,157905,292193090397accc35b80012f23fdae0f0653cb1209f14d2d08680a2673cb650,integrity_pass,application/pdf,3,false,false,true,3,7904,2634.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:47:05Z,false,false,RMTXT-20260802-c75cf2903b40222195e4,text_extraction_lane_004,280,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-95c171622244893e0c71.pdf,2026-08-02T17:52:04Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:18:47Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_004/RMTXT-20260802-c75cf2903b40222195e4.txt,ccb433fade936e9bdc6ebe49259f47687ba586edfa8c9befc7711c8d8d12e732,10198,10000,1568,148,3,3,,3333.33,,false,,,false,false,false,false,3,3,0,10000,10198,usable_text_extracted,B4X2500SPQ-20260730-d036b7e690b7649f914f,span_extraction_lane_003,2,2026-08-02T20:36:46Z
RMRDY-20260802-ba6e4b25f24611c18d3a,readiness_lane_004,84,pdf,pdf,RMSRD-20260802-c8fcf57e17a2198f5440,RMV-20260801-01228,BRM5C-BRM5-20260731-13483-01,BRM5-20260731-13483,OH,Midwest,Franklin,"Collective Bargaining Agreement (City of Franklin and Franklin Law Enforcement Association Lieutenants, Sergeants, Patrol Officers and Dispatchers) — Effective January 1, 2021 through June 30, 2023",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-01-0017.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-01-0017.pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-c8fcf57e17a2198f5440.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-c8fcf57e17a2198f5440.pdf,sha256:e6e318c9eb5c41ce9183e8319d80a4736aba176e2fda8e687c3b1e1f2f0c2f25,locally_available,local_only_not_replicated,local_research_workspace,6069890,e6e318c9eb5c41ce9183e8319d80a4736aba176e2fda8e687c3b1e1f2f0c2f25,6069890,e6e318c9eb5c41ce9183e8319d80a4736aba176e2fda8e687c3b1e1f2f0c2f25,integrity_pass,application/pdf,39,false,false,true,3,1531,510.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:47:02Z,false,false,RMTXT-20260802-4cd3d4551fd8707ab74c,text_extraction_lane_005,477,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-c8fcf57e17a2198f5440.pdf,2026-08-02T17:52:03Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:26:57Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-4cd3d4551fd8707ab74c.txt,fd8d8d957389dd0a1b6043a2ac42daa0a6136e99ed6f947d78729d45e8486e14,107238,107040,19309,1926,39,39,,2744.62,,false,,,false,false,false,false,39,39,0,107040,107238,usable_text_extracted,B4X2500SPQ-20260730-5b69cc7cb24b0c07cada,span_extraction_lane_003,3,2026-08-02T20:36:46Z
RMRDY-20260802-5837545674e1aac00eed,readiness_lane_005,203,pdf,pdf,RMSRD-20260802-6f6a302d834005ba8c85,RMV-20260801-03209,BRM5C-BRM5-20260731-01893-01,BRM5-20260731-01893,ND,Midwest,Cando,"Minutes of the Cando City Council (May 20, 2025) — includes pay increase for Public Works Supervisor leadership role",https://www.cityofcando.com/_files/ugd/efb9f3_7f93602bf8df481a9b798d9da2786c40.pdf,https://8102a399-5908-47de-b435-37656e684fc0.filesusr.com/ugd/efb9f3_7f93602bf8df481a9b798d9da2786c40.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-6f6a302d834005ba8c85.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-6f6a302d834005ba8c85.pdf,sha256:14d4784ceccd0de31a610d10821db67a6350bd316d18c9abef39bb4d6995c7fd,locally_available,local_only_not_replicated,local_research_workspace,154542,14d4784ceccd0de31a610d10821db67a6350bd316d18c9abef39bb4d6995c7fd,154542,14d4784ceccd0de31a610d10821db67a6350bd316d18c9abef39bb4d6995c7fd,integrity_pass,application/pdf,2,false,false,true,2,6245,3122.5,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:55:05Z,false,false,RMTXT-20260802-d0b03d00fa5e1ab7f58e,text_extraction_lane_001,457,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-6f6a302d834005ba8c85.pdf,2026-08-02T17:52:04Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T17:52:34Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_001/RMTXT-20260802-d0b03d00fa5e1ab7f58e.txt,3e6a49964d09beef191444883d92d2d2ebc42c1efeaac9a8e804e77bbdc0b7f7,7907,7883,1401,101,2,2,,3941.5,,false,,,false,false,false,false,2,2,0,7883,7907,usable_text_extracted,B4X2500SPQ-20260730-9fca297ee0cb010d72b0,span_extraction_lane_003,4,2026-08-02T20:36:46Z
RMRDY-20260802-f5260e5f8dd2d8a9c592,readiness_lane_003,57,pdf,pdf,RMSRD-20260802-bf7a7115808b6b236075,RMV-20260801-00439,BRM5C-BRM5-20260731-09811-02,BRM5-20260731-09811,OH,Midwest,Marion,Collective Bargaining Agreement — City of Marion and International Association of Fire Fighters (IAFF) Local 379,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-01-0030.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-01-0030.pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-bf7a7115808b6b236075.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-bf7a7115808b6b236075.pdf,sha256:b84a24682bea166da26112f045559d4b9c61d1ed2c8d0fd436cf7fbbb1485531,locally_available,local_only_not_replicated,local_research_workspace,9526176,b84a24682bea166da26112f045559d4b9c61d1ed2c8d0fd436cf7fbbb1485531,9526176,b84a24682bea166da26112f045559d4b9c61d1ed2c8d0fd436cf7fbbb1485531,integrity_pass,application/pdf,90,false,false,true,3,981,327.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:39:02Z,false,false,RMTXT-20260802-341efe43f19d83184c60,text_extraction_lane_003,302,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-bf7a7115808b6b236075.pdf,2026-08-02T17:52:03Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:10:47Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-341efe43f19d83184c60.txt,67332c3c9194179084a2933fd87419381c3ce1dd799fb733161778f09f226d56,107469,107453,17341,2418,90,90,,1193.92,,false,,,false,false,false,false,90,90,0,107453,107469,usable_text_extracted,B4X2500SPQ-20260730-cdb2c4954b4776c7b2d3,span_extraction_lane_003,5,2026-08-02T20:36:46Z
RMRDY-20260802-4167b94ff1e111da9667,readiness_lane_001,168,pdf,pdf,RMSRD-20260802-bc4a3b623a1a7e196365,RMV-20260801-02266,BRM5C-BRM5-20260731-12457-02,BRM5-20260731-12457,MI,Midwest,Richmond,MERC decision order re: Michigan Fraternal Order of Police (City of Richmond Patrol bargaining unit election/tabulation challenge) (context only; no wage schedule/CBA text),https://www.michigan.gov/leo/-/media/Project/Websites/leo/Documents/BER/2022-MERC-Decisions/22C0518RC-RichmondMFOPLCPOAM-DecisionOrderOnChallengeToTabulationOfElectionResultsISSUED.pdf?hash=814C02E0C76EE7A26DEB71554E61E5BC&rev=68db09accf0e49e1875ffaba0e24d09d,https://michigan.gov/leo/-/media/Project/Websites/leo/Documents/BER/2022-MERC-Decisions/22C0518RC-RichmondMFOPLCPOAM-DecisionOrderOnChallengeToTabulationOfElectionResultsISSUED.pdf,wage_schedule,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-bc4a3b623a1a7e196365.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-bc4a3b623a1a7e196365.pdf,sha256:9c46e48bfde56305d90eb75b977975b2e5f75a77e9c33c8f41bd80359a14c6a8,locally_available,local_only_not_replicated,local_research_workspace,170977,9c46e48bfde56305d90eb75b977975b2e5f75a77e9c33c8f41bd80359a14c6a8,170977,9c46e48bfde56305d90eb75b977975b2e5f75a77e9c33c8f41bd80359a14c6a8,integrity_pass,application/pdf,6,false,false,true,3,5956,1985.333,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:23:04Z,false,false,RMTXT-20260802-15a9d51d8cc9008f2933,text_extraction_lane_005,23,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-bc4a3b623a1a7e196365.pdf,2026-08-02T17:52:01Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:26:38Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-15a9d51d8cc9008f2933.txt,192faabeebf9ae45e24614422420ce05b4af506bc05a176f50299f1f5c82beea,16150,16068,2622,279,6,6,,2678.0,,false,,,false,false,false,false,6,6,0,16068,16150,usable_text_extracted,B4X2500SPQ-20260730-f5dfdf10b8c287528373,span_extraction_lane_003,6,2026-08-02T20:36:46Z
RMRDY-20260802-1ea271f5997779b7cb26,readiness_lane_004,531,html,html,RMSRD-20260802-ad0f6c9d2bc6630178a0,RMV-20260801-02156,BRM5C-BRM5-20260731-16289-02,BRM5-20260731-16289,MN,Midwest,Breitung,Breitung Township Regular Board Meeting 10-21-2025 (Police Local 346 Union Contract - proposed updates: pay increase & uniform allowance carryover),https://www.breitungtownship.org/wp-content/uploads/2025/11/10-21-2025-Regular-Board-Meeting-approved.pdf,https://breitungtownshipmn.gov,personnel_policy,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-ad0f6c9d2bc6630178a0.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-ad0f6c9d2bc6630178a0.html,sha256:5a52bd489108fea9ae7e2bf750ad6f8c2209b42b72a71ede7f6e5745cea0cbbc,locally_available,local_only_not_replicated,local_research_workspace,104537,5a52bd489108fea9ae7e2bf750ad6f8c2209b42b72a71ede7f6e5745cea0cbbc,104537,5a52bd489108fea9ae7e2bf750ad6f8c2209b42b72a71ede7f6e5745cea0cbbc,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,3815,82,19,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:47:11Z,false,false,RMTXT-20260802-e8d9d9feccea01250ddd,text_extraction_lane_004,421,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-ad0f6c9d2bc6630178a0.html,2026-08-02T17:52:04Z,extracted_ok,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:18:52Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_004/RMTXT-20260802-e8d9d9feccea01250ddd.txt,c7920e0100ef9d12e6094bb55a9fcdc73d5076c21c800fba7a84379b0abdac72,3665,3619,547,98,,,,,,false,,,false,false,false,false,,,,3619,3665,usable_text_extracted,B4X2500SPQ-20260730-8042683691032f941c81,span_extraction_lane_003,7,2026-08-02T20:36:46Z
RMRDY-20260802-ec2fc072b735bca74ec2,readiness_lane_003,142,pdf,pdf,RMSRD-20260802-cf970efa13eb41342f83,RMV-20260801-03050,BRM5C-BRM5-20260731-01233-02,BRM5-20260731-01233,MI,Midwest,Richland,"Regular Meeting Minutes — Richland Village Council — April 12, 2021",https://webgen1files.revize.com/villageofrichlandmi/Document_Center/Documents/Meeting%20Minutes/2021/4-12-21%20Regular%20Meeting%20Minutes.pdf,https://webgen1files.revize.com/villageofrichlandmi/Document_Center/Documents/Meeting%20Minutes/2021/4-12-21%20Regular%20Meeting%20Minutes.pdf,wage_schedule,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-cf970efa13eb41342f83.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-cf970efa13eb41342f83.pdf,sha256:bd1e287081f57b87dee18c594184dd051568294bcbd715b3b1adc1e380be400a,locally_available,local_only_not_replicated,local_research_workspace,480176,bd1e287081f57b87dee18c594184dd051568294bcbd715b3b1adc1e380be400a,480176,bd1e287081f57b87dee18c594184dd051568294bcbd715b3b1adc1e380be400a,integrity_pass,application/pdf,3,false,false,true,3,4420,1473.333,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:39:04Z,false,false,RMTXT-20260802-656ae7090c2e5b2d2a73,text_extraction_lane_003,165,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-cf970efa13eb41342f83.pdf,2026-08-02T17:52:03Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:10:43Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-656ae7090c2e5b2d2a73.txt,287b2338110e5e29573c220e88e0d8cb06394fd5b019ce15b47551f7253a87c5,5728,5663,956,94,3,3,,1887.67,,false,,,false,false,false,false,3,3,0,5663,5728,usable_text_extracted,B4X2500SPQ-20260730-b8afacecb48bf53ad1df,span_extraction_lane_003,8,2026-08-02T20:36:46Z
RMRDY-20260802-0ea08ea34ce5f7210ea4,readiness_lane_003,30,pdf,pdf,RMSRD-20260802-226f73af5a90ddfe799f,RMV-20260801-03550,BRM5C-BRM5-20260731-10409-02,BRM5-20260731-10409,NY,Northeast,Broome,EMPLOYMENT AGREEMENT BETWEEN COUNTY OF BROOME AND AMALGAMATED TRANSIT UNION LOCAL #1145 (ATU Contract),https://www.broomecountyny.gov/sites/default/files/dept/ATU%20Contract%20%208-5-22%20FINAL.pdf,https://broomecountyny.gov/sites/default/files/dept/ATU%20Contract%20%208-5-22%20FINAL.pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-226f73af5a90ddfe799f.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-226f73af5a90ddfe799f.pdf,sha256:1cfc8d8c32c6a2312005caa392c12beebf41fd23635f488183669ee8f8ed284a,locally_available,local_only_not_replicated,local_research_workspace,348364,1cfc8d8c32c6a2312005caa392c12beebf41fd23635f488183669ee8f8ed284a,348364,1cfc8d8c32c6a2312005caa392c12beebf41fd23635f488183669ee8f8ed284a,integrity_pass,application/pdf,35,false,false,true,3,1405,468.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:39:01Z,false,false,RMTXT-20260802-60aef2a94ec79de436ab,text_extraction_lane_001,338,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-226f73af5a90ddfe799f.pdf,2026-08-02T17:52:03Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T17:52:27Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_001/RMTXT-20260802-60aef2a94ec79de436ab.txt,2ae08ab3781123efd8a50718c030af37b299f83b5b5221fd4f9453c277a86746,105859,105765,18138,1812,35,35,,3021.86,,false,,,false,false,false,false,35,35,0,105765,105859,usable_text_extracted,B4X2500SPQ-20260730-2c40f4899388176e6643,span_extraction_lane_003,9,2026-08-02T20:36:46Z
RMRDY-20260802-f325c8114dcbc3267546,readiness_lane_004,87,pdf,pdf,RMSRD-20260802-07767d4abb40c39cdef2,RMV-20260801-01389,BRM5C-BRM5-20260731-07359-02,BRM5-20260731-07359,TX,South,Big Sandy,"NOTICE OF REGULAR CITY COUNCIL MEETING — City of Big Sandy (Agenda: December 13, 2016) (PDF)",https://www.bigsandytx.gov/page/open/1051/64/2016%2012%2013%20Agenda.pdf,https://bigsandytx.gov/page/open/1051/64/2016%2012%2013%20Agenda.pdf,personnel_policy,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-07767d4abb40c39cdef2.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-07767d4abb40c39cdef2.pdf,sha256:ac3c3abf6b19c84147ba7e314b7891101aa5c022df6f5f2ba41186adef45b408,locally_available,local_only_not_replicated,local_research_workspace,97003,ac3c3abf6b19c84147ba7e314b7891101aa5c022df6f5f2ba41186adef45b408,97003,ac3c3abf6b19c84147ba7e314b7891101aa5c022df6f5f2ba41186adef45b408,integrity_pass,application/pdf,2,false,false,true,2,3218,1609.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:47:02Z,false,false,RMTXT-20260802-9675966fe3e080d1f8cc,text_extraction_lane_002,73,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-07767d4abb40c39cdef2.pdf,2026-08-02T17:52:03Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:00:19Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-9675966fe3e080d1f8cc.txt,7fc292c415db801789f5304c90c699e9de0141899c51a6685490dd672e7bb8a5,4170,4166,680,89,2,2,,2083.0,,false,,,false,false,false,false,2,2,0,4166,4170,usable_text_extracted,B4X2500SPQ-20260730-1f38292a4e6c149df3d7,span_extraction_lane_003,10,2026-08-02T20:36:46Z
