readiness_id,lane_id,lane_sequence,source_type,detected_file_type,source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,observed_file_size_bytes,observed_sha256,file_integrity_status,content_type,page_count,encrypted_or_locked_flag,corrupt_or_broken_flag,has_text_layer_flag,bounded_text_probe_page_count,bounded_text_probe_character_count,estimated_text_density_chars_per_probed_page,table_layout_indicator,likely_scanned_or_image_only_flag,oversized_flag,local_html_payload_exists_flag,html_visible_character_count,html_link_count,html_script_count,html_mostly_scripts_or_boilerplate_flag,other_document_non_ocr_extraction_feasible_flag,primary_readiness_status,reason_code,classified_at,full_text_persisted_flag,ocr_run_flag,extraction_id,extraction_lane_id,extraction_lane_sequence,locked_source_path,queue_locked_at,extraction_status,extraction_method,extraction_timestamp,extracted_text_artifact_path,extracted_text_sha256,extracted_text_byte_size,character_count,approximate_word_count,line_count,page_count_input,pages_successfully_parsed,empty_page_count,characters_per_page,quality_flags,boilerplate_or_noise_flag,error_class,error_message_redacted,span_extraction_run_flag,rating_run_flag,ingestion_run_flag,codification_run_flag,pages_attempted,pages_extracted,pages_failed_or_problematic,extracted_character_count,extracted_byte_count,extraction_reason_code,span_queue_id,span_lane_id,span_lane_sequence,span_queue_locked_at
RMRDY-20260802-f1424f8842b63f8c4327,readiness_lane_003,88,pdf,pdf,RMSRD-20260802-762b00f8f262e1f2eaf9,RMV-20260801-01521,BRM5C-BRM5-20260731-17381-01,BRM5-20260731-17381,OH,Midwest,Shawnee Hills,Village of Shawnee Hills Council Meeting Minutes (contains mention of Ordinance establishing compensation and pay schedule),https://www.shawneehillsoh.org/var/shawneehills/storage/original/application/035ff0b28b29554609dad5e8bad30ae8.pdf,https://shawneehillsoh.org/var/shawneehills/storage/original/application/035ff0b28b29554609dad5e8bad30ae8.pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-762b00f8f262e1f2eaf9.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-762b00f8f262e1f2eaf9.pdf,sha256:64e6bde3f7396f8b1c370e68699a6689dfe93447dc54689d25955de26a5d3f65,locally_available,local_only_not_replicated,local_research_workspace,108151,64e6bde3f7396f8b1c370e68699a6689dfe93447dc54689d25955de26a5d3f65,108151,64e6bde3f7396f8b1c370e68699a6689dfe93447dc54689d25955de26a5d3f65,integrity_pass,application/pdf,3,false,false,true,3,4380,1460.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:39:02Z,false,false,RMTXT-20260802-f519901bd8192c3d8fe7,text_extraction_lane_005,158,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-762b00f8f262e1f2eaf9.pdf,2026-08-02T17:52:03Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:26:43Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-f519901bd8192c3d8fe7.txt,ba6aa89bae3f31d5193e565107e0ffd1cbc33a3d0c5d647192e54ba1f92d148b,5588,5566,961,123,3,3,,1855.33,,false,,,false,false,false,false,3,3,0,5566,5588,usable_text_extracted,B4X2500SPQ-20260730-be1567f204a45980c59a,span_extraction_lane_001,1,2026-08-02T20:36:46Z
RMRDY-20260802-a9d7dd0974621c999c08,readiness_lane_002,46,pdf,pdf,RMSRD-20260802-87f437244fa3dcffb26c,RMV-20260801-02831,BRM5C-BRM5-20260731-14978-01,BRM5-20260731-14978,IA,Midwest,Calamus,CITY OF CALAMUS — RESOLUTION 24-29: A RESOLUTION SETTING WAGES FOR EMPLOYEES OF THE CITY OF CALAMUS,https://www.calamusia.org/25.%20Resolution%2024-29%20Setting%20Wages.pdf,https://calamusia.org/25.%20Resolution%2024-29%20Setting%20Wages.pdf,other_local_government_pay_policy,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-87f437244fa3dcffb26c.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-87f437244fa3dcffb26c.pdf,sha256:d45fcfef9cf18249b2ab0dd3d73dbc83993337f20d9079a6caa96bb2f0a5270d,locally_available,local_only_not_replicated,local_research_workspace,58177,d45fcfef9cf18249b2ab0dd3d73dbc83993337f20d9079a6caa96bb2f0a5270d,58177,d45fcfef9cf18249b2ab0dd3d73dbc83993337f20d9079a6caa96bb2f0a5270d,integrity_pass,application/pdf,1,false,false,true,1,1176,1176.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:31:02Z,false,false,RMTXT-20260802-296d5c31fe7d9282a825,text_extraction_lane_005,485,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-87f437244fa3dcffb26c.pdf,2026-08-02T17:52:02Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:26:57Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-296d5c31fe7d9282a825.txt,5d4a6f9410f0261e1b95269fe93d41835a0935be860cea639cda38c52c7d4ea3,1571,1567,257,51,1,1,,1567.0,,false,,,false,false,false,false,1,1,0,1567,1571,usable_text_extracted,B4X2500SPQ-20260730-4e68d82f332d7cec9722,span_extraction_lane_001,2,2026-08-02T20:36:46Z
RMRDY-20260802-06ba35adbc9dbbfccfe7,readiness_lane_005,354,pdf,pdf,RMSRD-20260802-e58cd9275054a634b29c,RMV-20260801-01769,BRM5C-BRM5-20260731-10111-01,BRM5-20260731-10111,WI,Midwest,Alban,"Town of Alban Board Meeting Minutes (includes wage increase motions effective Jan 1, 2022)",https://townofalban.wi.gov/files/minutes/2021.pdf,https://townofalban.wi.gov/files/minutes/2021.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-e58cd9275054a634b29c.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-e58cd9275054a634b29c.pdf,sha256:9b2b7b251a61c44813af4c432a4c7860370648f8f6c4181704710ef8dde9c612,locally_available,local_only_not_replicated,local_research_workspace,602795,9b2b7b251a61c44813af4c432a4c7860370648f8f6c4181704710ef8dde9c612,602795,9b2b7b251a61c44813af4c432a4c7860370648f8f6c4181704710ef8dde9c612,integrity_pass,application/pdf,24,false,false,true,3,4753,1584.333,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:55:08Z,false,false,RMTXT-20260802-bf3063c1c96ee46b8e79,text_extraction_lane_002,108,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-e58cd9275054a634b29c.pdf,2026-08-02T17:52:04Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:00:19Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-bf3063c1c96ee46b8e79.txt,7848a30d5ba58fcd7d3f60a21be5dc8aa04b6c93ec2e15444d5135317c4fb36c,52223,52087,8484,858,24,24,,2170.29,,false,,,false,false,false,false,24,24,0,52087,52223,usable_text_extracted,B4X2500SPQ-20260730-95b83a0d79d53bd5b243,span_extraction_lane_001,3,2026-08-02T20:36:46Z
RMRDY-20260802-fce279b1bf08b14269cd,readiness_lane_005,278,pdf,pdf,RMSRD-20260802-c0fd9b53b5c759e14833,RMV-20260801-00716,BRM5C-BRM5-20260731-03100-01,BRM5-20260731-03100,NY,Northeast,Warrensburg,"Town of Warrensburg Regular Town Board Meeting (January 14, 2015) — Resolution #38-15 (""ADOPT 2015 SALARY SCHEDULE"")",https://warrensburgny.gov/forms/2015%20board/WarrensburgRegular%20Meeting%2C%20January%2014%2C%202015.pdf,https://warrensburgny.gov/forms/2015%20board/WarrensburgRegular%20Meeting%2C%20January%2014%2C%202015.pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-c0fd9b53b5c759e14833.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-c0fd9b53b5c759e14833.pdf,sha256:d6bd6a9b33e32d47b0e1c619fabacbbba58abd246975dedbe0be1f655075ef92,locally_available,local_only_not_replicated,local_research_workspace,40204,d6bd6a9b33e32d47b0e1c619fabacbbba58abd246975dedbe0be1f655075ef92,40204,d6bd6a9b33e32d47b0e1c619fabacbbba58abd246975dedbe0be1f655075ef92,integrity_pass,application/pdf,6,false,false,true,3,4512,1504.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:55:06Z,false,false,RMTXT-20260802-61a4da0131c0eaddba84,text_extraction_lane_005,221,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-c0fd9b53b5c759e14833.pdf,2026-08-02T17:52:04Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:26:45Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-61a4da0131c0eaddba84.txt,7b271c6b86979cbcc73bffdfa4559aabd892ecb92740f32ffb2a1a1f50506a43,11414,11414,1838,258,6,6,,1902.33,,false,,,false,false,false,false,6,6,0,11414,11414,usable_text_extracted,B4X2500SPQ-20260730-a0a4543a00aa3ce3f75d,span_extraction_lane_001,4,2026-08-02T20:36:46Z
RMRDY-20260802-1fbc830a0f17a5903b2e,readiness_lane_001,452,html,html,RMSRD-20260802-0cd75a5b84ee790863ad,RMV-20260801-01431,BRM5C-BRM5-20260731-17645-02,BRM5-20260731-17645,WI,Midwest,Concord,"Town Board Mins (Dec 8, 2025)",https://concordwisconsin.org/agenda-minutes-notices/town-board-mins-dec-8-2025,https://concordwisconsin.org/agenda-minutes-notices/town-board-mins-dec-8-2025,personnel_policy,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-0cd75a5b84ee790863ad.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-0cd75a5b84ee790863ad.html,sha256:a9cb2712f9e5f6979395e053b9dcea8d2a67edc892922389a11749980db7751a,locally_available,local_only_not_replicated,local_research_workspace,12199,a9cb2712f9e5f6979395e053b9dcea8d2a67edc892922389a11749980db7751a,12199,a9cb2712f9e5f6979395e053b9dcea8d2a67edc892922389a11749980db7751a,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,2425,21,5,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:23:10Z,false,false,RMTXT-20260802-e39b9fe00f0f3b2762c6,text_extraction_lane_004,443,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-0cd75a5b84ee790863ad.html,2026-08-02T17:52:02Z,extracted_ok,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:18:53Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_004/RMTXT-20260802-e39b9fe00f0f3b2762c6.txt,6da4549c27008c80fae4b7703b150e88f7a1507efa19dd4128c876d4fa41f92c,2714,2712,447,27,,,,,,false,,,false,false,false,false,,,,2712,2714,usable_text_extracted,B4X2500SPQ-20260730-19a9e5fc6c6868b3eceb,span_extraction_lane_001,5,2026-08-02T20:36:46Z
RMRDY-20260802-3f14406135805967b087,readiness_lane_004,128,pdf,pdf,RMSRD-20260802-26a641e7f16ac3e9036b,RMV-20260801-03284,BRM5C-BRM5-20260731-10800-02,BRM5-20260731-10800,PA,Northeast,Mahoning,"November 28, 2022 Meeting Minutes — Side Letter of Agreement (Earned Comp Time carryover) and approvals of Police Contract / Street Dept. Contract",https://mahoningtownship.org/wp-content/uploads/2023/04/November-28-2022-Meeting-Minutes.pdf,https://mahoningtownship.org/wp-content/uploads/2023/04/November-28-2022-Meeting-Minutes.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-26a641e7f16ac3e9036b.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-26a641e7f16ac3e9036b.pdf,sha256:7f7ce54d68b80495482ea3824d7f10581b199451a0b9e154e8e17085d59aa4f4,locally_available,local_only_not_replicated,local_research_workspace,137790,7f7ce54d68b80495482ea3824d7f10581b199451a0b9e154e8e17085d59aa4f4,137790,7f7ce54d68b80495482ea3824d7f10581b199451a0b9e154e8e17085d59aa4f4,integrity_pass,application/pdf,2,false,false,true,2,3595,1797.5,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:47:03Z,false,false,RMTXT-20260802-a022f12bb3fcf371c97f,text_extraction_lane_005,381,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-26a641e7f16ac3e9036b.pdf,2026-08-02T17:52:03Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:26:52Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-a022f12bb3fcf371c97f.txt,0a7b386d4ec7af213756926a691fd07475ab22ea99f785b1c254418318a6a5c3,4447,4433,706,86,2,2,,2216.5,,false,,,false,false,false,false,2,2,0,4433,4447,usable_text_extracted,B4X2500SPQ-20260730-33274e8f89325a9d712b,span_extraction_lane_001,6,2026-08-02T20:36:46Z
RMRDY-20260802-83d812020a845e977618,readiness_lane_002,118,pdf,pdf,RMSRD-20260802-c096f337900efeb4d59e,RMV-20260801-00359,BRM5C-BRM5-20260731-07430-01,BRM5-20260731-07430,TX,South,New Berlin,"2026 Budget For City of New Berlin, Texas (Approved) — Marshal wages line items",https://newberlintx.gov/wp-content/uploads/2025/11/2026-Approved-Budget.pdf,https://newberlintx.gov/wp-content/uploads/2025/11/2026-Approved-Budget.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-c096f337900efeb4d59e.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-c096f337900efeb4d59e.pdf,sha256:2a3ccba82030d15e21d198e27b550dbf9fae28146ccd9a72f6f480ef0fed5e3d,locally_available,local_only_not_replicated,local_research_workspace,77360,2a3ccba82030d15e21d198e27b550dbf9fae28146ccd9a72f6f480ef0fed5e3d,77360,2a3ccba82030d15e21d198e27b550dbf9fae28146ccd9a72f6f480ef0fed5e3d,integrity_pass,application/pdf,2,false,false,true,2,1802,901.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:31:04Z,false,false,RMTXT-20260802-b4d489aa54ced0c83e75,text_extraction_lane_001,471,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-c096f337900efeb4d59e.pdf,2026-08-02T17:52:02Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T17:52:34Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_001/RMTXT-20260802-b4d489aa54ced0c83e75.txt,11406b2f6551f87b541fa25ac16b8870aa9c0096c54ad76e24fa5148cf6ab327,2476,2476,459,62,2,2,,1238.0,,false,,,false,false,false,false,2,2,0,2476,2476,usable_text_extracted,B4X2500SPQ-20260730-76d6cc7f8e120aeb47e4,span_extraction_lane_001,7,2026-08-02T20:36:46Z
RMRDY-20260802-a5862e82fa0384087f6f,readiness_lane_002,359,pdf,pdf,RMSRD-20260802-81b354f1de930b3f7b5c,RMV-20260801-03027,BRM5C-BRM5-20260731-08544-02,BRM5-20260731-08544,MI,Midwest,Burt,"2022/2023 Burt Township Policy Salaries, Wages, Benefits, Fees — Effective April 1, 2022 (Approved March 8, 2022; includes 2022 COLA 5.9 note)",https://www.burttownship.com/wp-content/uploads/2022/04/Policy-Sheet-2022-2023-1.pdf,https://burttownship.com/wp-content/uploads/2022/04/Policy-Sheet-2022-2023-1.pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-81b354f1de930b3f7b5c.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-81b354f1de930b3f7b5c.pdf,sha256:a6ad561f76a9973f78ccbfc4d9778c397fbb06a4c56257bbb22ccadfbf560d83,locally_available,local_only_not_replicated,local_research_workspace,170936,a6ad561f76a9973f78ccbfc4d9778c397fbb06a4c56257bbb22ccadfbf560d83,170936,a6ad561f76a9973f78ccbfc4d9778c397fbb06a4c56257bbb22ccadfbf560d83,integrity_pass,application/pdf,2,false,false,true,2,3988,1994.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:31:09Z,false,false,RMTXT-20260802-76e7f52a5146a8a51907,text_extraction_lane_003,48,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-81b354f1de930b3f7b5c.pdf,2026-08-02T17:52:03Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:10:39Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-76e7f52a5146a8a51907.txt,e769b838c2510021a8c799a1057a34ce82309c978e7a156b67711c5fee408180,5221,5221,890,112,2,2,,2610.5,,false,,,false,false,false,false,2,2,0,5221,5221,usable_text_extracted,B4X2500SPQ-20260730-8149d4c91ce2dccf4cda,span_extraction_lane_001,8,2026-08-02T20:36:46Z
RMRDY-20260802-725e323dcbe247e1b34f,readiness_lane_005,369,pdf,pdf,RMSRD-20260802-9a6c5a78da308a02aadd,RMV-20260801-02126,BRM5C-BRM5-20260731-17901-02,BRM5-20260731-17901,NY,Northeast,Clayton,Village of Clayton Employee Handbook (Adopted 4/12/21) — Compensation policy section,https://www.villageofclaytonny.gov/wp-content/uploads/2021/05/Village-of-Clayton-Employee-Handbook-v2021.pdf,https://villageofclaytonny.gov/wp-content/uploads/2021/05/Village-of-Clayton-Employee-Handbook-v2021.pdf,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-9a6c5a78da308a02aadd.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-9a6c5a78da308a02aadd.pdf,sha256:3be4a287bd8e7f43fa5b9bb84b4cd6de79398a16b33ee5c258e17e5289d1d983,locally_available,local_only_not_replicated,local_research_workspace,4295327,3be4a287bd8e7f43fa5b9bb84b4cd6de79398a16b33ee5c258e17e5289d1d983,4295327,3be4a287bd8e7f43fa5b9bb84b4cd6de79398a16b33ee5c258e17e5289d1d983,integrity_pass,application/pdf,206,false,false,true,3,1489,496.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:55:08Z,false,false,RMTXT-20260802-a51ce8fb70d2a8d7754f,text_extraction_lane_004,222,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-9a6c5a78da308a02aadd.pdf,2026-08-02T17:52:04Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:18:45Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_004/RMTXT-20260802-a51ce8fb70d2a8d7754f.txt,d69f551ee0cde16063f569e33e2b3da03fcd55899af7645f938b9018b4b682a5,277920,275670,42309,4966,206,206,,1338.2,,false,,,false,false,false,false,206,206,0,275670,277920,usable_text_extracted,B4X2500SPQ-20260730-fd06b49d53def8910d61,span_extraction_lane_001,9,2026-08-02T20:36:46Z
RMRDY-20260802-8cfb5107783d13fdb159,readiness_lane_002,190,pdf,pdf,RMSRD-20260802-f90c85572e9eb697b236,RMV-20260801-02736,BRM5C-BRM5-20260731-13990-02,BRM5-20260731-13990,WI,Midwest,Long Lake,"Town of Long Lake, Washburn County — Budget Summary 2024 (As Presented)",https://townoflonglake.us/wp-content/uploads/2024/11/Budget-Summary-AS-PRESENTED-2024.pdf,https://townoflonglake.us/wp-content/uploads/2024/11/Budget-Summary-AS-PRESENTED-2024.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-f90c85572e9eb697b236.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-f90c85572e9eb697b236.pdf,sha256:1da1374a444e9a398ee5f87c8b3cf88e17fbbac1ed22122d1607a8f3f0632042,locally_available,local_only_not_replicated,local_research_workspace,90632,1da1374a444e9a398ee5f87c8b3cf88e17fbbac1ed22122d1607a8f3f0632042,90632,1da1374a444e9a398ee5f87c8b3cf88e17fbbac1ed22122d1607a8f3f0632042,integrity_pass,application/pdf,1,false,false,true,1,866,866.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:31:05Z,false,false,RMTXT-20260802-be529666fd4b23be12d6,text_extraction_lane_005,8,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-f90c85572e9eb697b236.pdf,2026-08-02T17:52:02Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:26:38Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-be529666fd4b23be12d6.txt,c06179f6cbd4f706e9f9e02c4fbea686ddc42e70afb54a4eea251bfb72d1934f,1208,1208,214,52,1,1,,1208.0,,false,,,false,false,false,false,1,1,0,1208,1208,usable_text_extracted,B4X2500SPQ-20260730-0b0ef2b9d9c51fadf985,span_extraction_lane_001,10,2026-08-02T20:36:46Z
