run_id,state,municipality,municipality_id,unit_type,union_name,employer,document_title,contract_years,source_url,source_owner,source_owner_type,document_type,candidate_stage,document_completeness,visible_year_evidence,overlap_with_anchor_cycle,duplicate_risk,blocked_or_unreadable_flag,cycle_match_notes,comparator_role,wrong_employer_risk,context_only_flag,needs_verification_reason,triad_value,provenance_score,likely_ingest_priority,why_relevant,confidence,raw_response_ref,verification_status,promotion_status
all_2026-07-23_222540,OH,Newton Falls,cog_2025_202339,police,,VILLAGE OF NEWTON FALLS (Census government ID 202339),ORDINANCE 2022-50 — AN EMERGENCY ORDINANCE AMENDING THE HOURLY PAY RATES FOR THE POLICE DEPARTMENT,"retroactive to October 2, 2022 and through December 31, 2022",https://ci.newtonfalls.oh.us/wp-content/uploads/2022/10/regular-meeting-AGENDA-10-05-22-PACKET.pdf,,city,ordinance_or_policy,qualifying_candidate,partial_document,duration_clause,overlap,none,no,Operative pay-rate amendment dated within 2014-2024; police-only wage-setting text and table present in the packet.,safety_target,possible,no,Scout-stage only: confirm ordinance numbering/title matches executed/issued ordinance and that the pay rates apply to the intended bargaining unit/period (not merely a temporary schedule change).,medium,28,low,Direct municipal ordinance amending sworn police hourly pay rates with an operative date range and rate table.,medium,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_2_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_222540_cog_2025_202339,unverified,raw_model_output
all_2026-07-23_222540,OH,Newton Falls,cog_2025_202339,non_safety,,VILLAGE OF NEWTON FALLS (Census government ID 202339),ORDINANCE 2022-53 — AN ORDINANCE AMENDING THE JOB CLASS & PAY GRADE AND HOURLY WAGE RATE SCHEDULES FOR POSITIONS WITHIN THE PUBLIC WORKS DEPARTMENT AND FINANCE DEPARTMENT (Exhibits A/B/C),"effective January 1, 2023 (job class & pay grade and hourly wage rate schedule amendments)",https://ci.newtonfalls.oh.us/wp-content/uploads/2023/01/regular-meeting-AGENDA-PACKET-01-18-22-FINAL.pdf,,city,ordinance_or_policy,qualifying_candidate,partial_document,duration_clause,overlap,none,no,"Operative effective date is within 2014-2024; ordinance title and amendment scope cover ordinary non-safety departments (Public Works, Finance).",ordinary_non_safety_comparator,possible,no,"Scout-stage only: confirm which exhibits contain the full job class/pay grade and hourly rate tables, and whether the schedule is intended to apply to non-safety civilian employees rather than safety classifications.",medium,35,medium,Authoritative municipal wage-setting schedule for ordinary non-safety departments (job classes/pay grades and hourly wage rate schedules).,medium,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_2_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_222540_cog_2025_202339,unverified,raw_model_output
all_2026-07-23_222540,OH,Newton Falls,cog_2025_202339,non_safety,,VILLAGE OF NEWTON FALLS (Census government ID 202339),ORDINANCE 2024-07 — AN ORDINANCE AMENDING THE JOB CLASS & PAY GRADE AND HOURLY WAGE RATE SCHEDULES “A” and “B” FOR POSITIONS WITHIN THE PUBLIC WORKS DEPARTMENT AND FINANCE DEPARTMENT,"operative passage date shown as blank in the packet text; includes historical effective-date rows within wage tables (e.g., 1/1/2013, 5/1/2017, 4/8/2018, 2/1/2019, 2/9/2020, 1/1/2021) and amendment context for 2024",https://ci.newtonfalls.oh.us/wp-content/uploads/2024/03/1regular-meeting-AGENDA-03-06-24-PACKET-FINAL.pdf,,city,ordinance_or_policy,qualifying_candidate,partial_document,other_operative_text,overlap,none,no,Within 2014-2024; ordinance is specifically for Public Works and Finance (ordinary non-safety). Operative effective date for 2024 is not cleanly captured in the scout snippet (needs later confirmation from the executed ordinance text/state).,ordinary_non_safety_comparator,possible,no,"Scout-stage only: confirm the final executed ordinance effective date/term (the packet shows a blank for “PASSED IN COUNCIL THIS _____DAY OF FEBRUARY, 2024”) and capture the specific ranges/rates added for 2024 amendments.",medium,35,medium,Municipal wage schedule amendments for ordinary non-safety civilian roles with wage tables included.,low,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_2_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_222540_cog_2025_202339,unverified,raw_model_output
all_2026-07-23_222540,CA,Goleta,cog_2025_213288,non_safety,Service Employees International Union (SEIU) Local 620,CITY OF GOLETA municipal government,"Memorandum of Understanding Between the City of Goleta and Service Employees International Union, Local 620 Regarding Miscellaneous Bargaining Unit","January 1, 2024 to December 31, 2027",https://www.cityofgoleta.org/home/showpublisheddocument/30457/638496367702670000,,city,cba,qualifying_candidate,full_document,cover_or_title,overlap,none,no,Term includes calendar year 2024 (within 2014-2024 anchor window).,ordinary_non_safety_comparator,none,no,"Scout-stage lead only; unit scope appears to be Miscellaneous Bargaining Unit (non-safety), but wage/article details and exact classifications for 2014-2024 cycle overlap should be confirmed in a later review.",low,78,high,Contains wages article and is an executed city-side MOU with a municipal general employment bargaining unit (non-safety).,high,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_2_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_222540_cog_2025_213288,unverified,raw_model_output
all_2026-07-23_222540,CA,Goleta,cog_2025_213288,non_safety,Service Employees International Union (SEIU) Local 620,CITY OF GOLETA municipal government,"Memorandum of Understanding Between the City of Goleta and Service Employees International Union, Local 620 Regarding General Bargaining Unit","Term approved by Goleta City Council until December 31, 2027 (continues year-to-year thereafter)",https://www.cityofgoleta.org/home/showpublisheddocument/30459/638496368043000000,,city,cba,qualifying_candidate,full_document,duration_clause,overlap,none,no,"Although originally dated May 15, 2018 with later amendments, the operative term includes time through Dec 31, 2027; therefore it covers 2024 (within 2014-2024 anchor window).",ordinary_non_safety_comparator,none,no,Scout-stage lead only; confirm the exact wage-setting provisions in Article 10 and whether the wage terms align with the selected 2014-2024 comparison window for the relevant non-safety classifications.,low,78,high,Executed city-side MOU with an ordinary municipal bargaining unit and includes a wages article (non-safety comparator).,high,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_2_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_222540_cog_2025_213288,unverified,raw_model_output
all_2026-07-23_222540,CA,Burlingame,cog_2025_161262,non_safety,"AFSCME Local 829 (Council 57, Administrative Unit)",CITY OF BURLINGAME,AFSCME 829 - Administrative Unit 2023-2026 (Memorandum of Understanding),"July 1, 2023 to June 30, 2026",https://www.burlingame.org/DocumentCenter/View/5823/AFSCME-829-Administrative-Unit-2023-2026,,city,cba,qualifying_candidate,full_document,"cover_or_title: ""July 1, 2023 to June 30, 2026""",overlap,none,no,Operative term covers 2014-2024 anchor overlap via the 2023-2024 portion of the agreement.,ordinary_non_safety_comparator,none,no,Scout-stage lead; later review required to confirm which represented classifications (Exhibit A) are ordinary non-safety clerical_admin/public_works/sanitation/library vs supervisory/ambiguous roles; also verify wage/compensation provisions relevant to target comparator.,medium,88,high,Authoritative wage-setting for ordinary municipal civilian employees (AFSCME Local 829 Administrative Unit) covering 2023-2024.,high,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_2_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_222540_cog_2025_161262,unverified,raw_model_output
all_2026-07-23_222540,CA,Burlingame,cog_2025_161262,non_safety,,CITY OF BURLINGAME,Department Head/Unrepresented Compensation & Benefit Plan Effective May 2025,Effective May 2025 (term not confirmed from title alone),https://www.burlingame.org/DocumentCenter/View/6551/Department-HeadUnrepresented-Compensation--Benefit-Plan-Effective-May-2025,,city,wage_schedule_or_compensation_plan,qualifying_candidate,partial_document,"cover_or_title: ""Effective May 2025""",overlap,none,no,Overlaps anchor cycle only at the boundary via 2025 not 2014-2024; included solely as an authoritative civilian compensation-plan lead (requires later overlap clarification).,authoritative_civilian_wage_setting,none,no,Scout-stage lead; later review required to confirm operative wage-setting provisions and whether they satisfy the requested ordinary non-safety comparator scope (not safety; not a police/fire safety agreement).,medium,70,high,Provides municipal civilian compensation plan material (wage/benefit setting) from the City for an unrepresented/department-head group.,medium,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_2_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_222540_cog_2025_161262,unverified,raw_model_output
all_2026-07-23_222540,CA,Burlingame,cog_2025_161262,police,Police Officers Association,CITY OF BURLINGAME,Police Officers Association 2023-2025 (Memorandum of Understanding),2023-2025,https://burlingame.org/DocumentCenter/View/1084/Police-Officers-Association-2023-2025,,city,cba,qualifying_candidate,full_document,"cover_or_title: ""Police-Officers-Association-2023-2025""",overlap,none,no,"Operative years include 2023-2024, which overlaps the 2014-2024 cycle preference.",safety_target,none,no,"Scout-stage lead; later review required to identify exact wage/compensation mechanisms (salary steps, premium pay, wage reopeners, arbitration/factfinding/impasse/interest arbitration provisions if any) and extract operative year language.",medium,81,high,Primary police wage-setting agreement from the exact employer (City of Burlingame) for 2023-2024.,high,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_2_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_222540_cog_2025_161262,unverified,raw_model_output
all_2026-07-23_222540,ME,Brewer,cog_2025_201865,police,Fraternal Order of Police,CITY OF BREWER municipal government,Collective Bargaining Agreement (Law Enforcement) — City of Brewer and Fraternal Order of Police,2021-2024,https://www.maine.gov/mlrb/sites/maine.gov.mlrb/files/inline-files/law_enf.brewer%282021-2024%29.pdf,,state_labor_board,cba,qualifying_candidate,full_document,cover_or_title,overlap,none,no,Filename indicates 2021-2024 cycle overlap with requested 2014-2024 priority window.,safety_target,possible,no,Scout-stage lead: verify within document that the covered unit is Brewer PD sworn police and that wage-setting provisions match the desired comparison scope.,medium,86,high,Direct Brewer (ME) police CBA includes wage/progression language and is an authoritative wage-setting document for police bargaining.,medium,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_2_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_222540_cog_2025_201865,unverified,raw_model_output
all_2026-07-23_222540,ME,Brewer,cog_2025_201865,fire,International Association of Firefighters (IAFF) Local 2162,CITY OF BREWER municipal government,Collective Bargaining Agreement — City of Brewer and Local 2162 (International Association of Firefighters),2024-2027,https://www.maine.gov/mlrb/sites/maine.gov.mlrb/files/inline-files/fire_amb.brewer.2024-2027.pdf,,state_labor_board,cba,qualifying_candidate,full_document,cover_or_title,non_overlap_deferred,none,no,Filename indicates 2024-2027; overlaps only at the 2024 boundary of the 2014-2024 priority window.,safety_target,possible,no,Scout-stage lead: verify within document the operative duration clause and any wage schedule/appendices for the firefighter bargaining unit (excluding non-fire classifications if present).,medium,66,high,Direct Brewer (ME) firefighter CBA is authoritative for fire safety labor terms; included only because it is the same exact employer (City of Brewer).,medium,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_2_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_222540_cog_2025_201865,unverified,raw_model_output
