run_id,state,municipality,municipality_id,unit_type,union_name,employer,document_title,contract_years,source_url,source_owner,source_owner_type,document_type,candidate_stage,document_completeness,visible_year_evidence,overlap_with_anchor_cycle,duplicate_risk,blocked_or_unreadable_flag,cycle_match_notes,comparator_role,wrong_employer_risk,context_only_flag,needs_verification_reason,triad_value,provenance_score,likely_ingest_priority,why_relevant,confidence,raw_response_ref,verification_status,promotion_status
all_2026-07-23_182845,WI,Wausau,cog_2025_177181,police,Wausau Professional Police Association,CITY OF WAUSAU,Memorandum of Agreement (Labor Agreement) — City of Wausau and Wausau Professional Police Association,"January 1, 2025 to December 31, 2027",https://www.wausauwi.gov/home/showpublisheddocument/13076/638694294527030000,,city,cba,qualifying_candidate,full_document,duration_clause,non_overlap_deferred,none,no,Operative term shown as 1/1/2025–12/31/2027; anchor cycle 2014–2024 not overlapped.,safety_target,none,no,Scout-stage lead: verify arbitration/factfinding/impasse provisions and wage-setting sections during later review; confirm full operative coverage for compensation terms.,high,61,medium,Sworn police labor agreement with explicit effective/expiration dates and wage-related pay rate schedule in the CBA.,high,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND2-3X150-2026-07-23/lane_1_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_182845_cog_2025_177181,unverified,raw_model_output
all_2026-07-23_182845,WI,Wausau,cog_2025_177181,fire,"Wausau Firefighters Association, Local 415, IAFF, AFL-CIO and CLC",CITY OF WAUSAU,"Labor Agreement — City of Wausau and Wausau Firefighters Association, Local 415 (IAFF)","January 1, 2025 to December 31, 2027",https://www.wausauwi.gov/home/showpublisheddocument/13138/638966446025970000,,city,cba,qualifying_candidate,full_document,cover_or_title,non_overlap_deferred,none,no,Operative term shown as 1/1/2025–12/31/2027; anchor cycle 2014–2024 not overlapped.,safety_target,none,no,Scout-stage lead: verify wage-setting mechanics and any arbitration/factfinding/impasse provisions during later review.,high,61,medium,Municipal fire labor agreement from the City’s published labor contracts page with explicit effective/expiration dates.,medium,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND2-3X150-2026-07-23/lane_1_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_182845_cog_2025_177181,unverified,raw_model_output
all_2026-07-23_182845,WI,Wausau,cog_2025_177181,non_safety,,CITY OF WAUSAU,City of Wausau Employee Handbook — Chapter 5 (Compensation) describing salary range structure and compensation plan administration (policy source),unclear (policy/handbook document; not a labor agreement term),https://www.wausauwi.gov/home/showpublisheddocument/16308/639148760174230000,,city,ordinance_or_policy,insufficient_candidate,full_document,other_operative_text,unclear,none,no,"Handbook revision date visible within the document, but no explicit 2014–2024 CBA cycle overlap determination made during scout stage.",authoritative_civilian_wage_setting,none,yes,Does not appear (from scout-stage search) to include an actual salary/wage table or binding wage schedule for non-safety civilian classifications; appears to describe compensation framework rather than rates.,high,10,low,Provides a city-authored compensation plan framework (salary range structure and compensation plan administration) that may be relevant to ordinary non-safety wage-setting comparisons.,low,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND2-3X150-2026-07-23/lane_1_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_182845_cog_2025_177181,unverified,raw_model_output
all_2026-07-23_182845,OH,Ashland,cog_2025_132388,police,Ohio Patrolmen's Benevolent Association (Patrolmen),CITY OF ASHLAND municipal government (Census government ID 132388; locked municipality ID cog_2025_132388),Collective Bargaining Agreement (City of Ashland & Ohio Patrolmen's Benevolent Association),"Effective: January 1, 2025; Expires: December 31, 2027",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2024/24-MED-10-1245.pdf,,state_labor_board,cba,qualifying_candidate,full_document,cover_or_title; duration_clause,overlap,none,no,Operative police CBA covering 2025-2027 (overlaps the requested 2014-2024 window only as partial anchor context; year overlap is outside 2014-2024 for the operative term).,safety_target,none,no,Scout-stage lead: confirm bargaining unit scope is limited to sworn patrolmen and verify any operative wage-setting provisions/appendices relevant to police comparator use.,high,100,high,Official SERB-posted CBA between the locked City of Ashland employer and a sworn police unit organization.,medium,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND2-3X150-2026-07-23/lane_1_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_182845_cog_2025_132388,unverified,raw_model_output
all_2026-07-23_182845,OH,Ashland,cog_2025_132388,police,Ohio Patrolmen's Benevolent Association (Sergeants and Lieutenants),CITY OF ASHLAND municipal government (Census government ID 132388; locked municipality ID cog_2025_132388),Collective Bargaining Agreement (City of Ashland & Ohio Patrolmen's Benevolent Association),"Effective: January 1, 2025; Expires: December 31, 2027",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2024/24-MED-10-1246.pdf,,state_labor_board,cba,qualifying_candidate,full_document,cover_or_title; duration_clause,overlap,none,no,Operative police CBA covering 2025-2027 (outside 2014-2024 for the operative term; included as police-cycle anchor beyond the requested window).,safety_target,none,no,Scout-stage lead: confirm supervisory bargaining classifications are sworn police ranks and verify wage-setting/appendix wage rates relevant to the safety comparator.,high,100,high,Official SERB-posted CBA between the locked City of Ashland employer and sworn police supervisory unit.,medium,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND2-3X150-2026-07-23/lane_1_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_182845_cog_2025_132388,unverified,raw_model_output
all_2026-07-23_182845,OH,Ashland,cog_2025_132388,non_safety,"AFSCME, Ohio Council 8, Local 2313, City of Ashland Employees",CITY OF ASHLAND municipal government (Census government ID 132388; locked municipality ID cog_2025_132388),"Collective Bargaining Agreement (City of Ashland & AFSCME, Ohio Council 8, Local 2313)","Effective: June 01, 2025; Expires: May 31, 2028",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2025/25-MED-03-0254.pdf,,state_labor_board,cba,qualifying_candidate,full_document,cover_or_title; duration_clause; other_operative_text,non_overlap_deferred,none,no,Operative term 2025-2028 (not within 2014-2024); included for later employer wage-cycle context and potential wage-plan overlap with earlier agreements.,ordinary_non_safety_comparator,none,no,Scout-stage lead: confirm bargaining unit classifications are ordinary non-safety municipal/civilian positions and identify operative wage schedules/steps or starting wage tables used for civilian comparator purposes (including sanitation division bonuses).,high,88,high,"SERB-posted AFSCME CBA for non-safety/ordinary municipal employee classifications (e.g., service worker, account clerk, equipment operator, meter reader) under the locked City of Ashland employer.",medium,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND2-3X150-2026-07-23/lane_1_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_182845_cog_2025_132388,unverified,raw_model_output
all_2026-07-23_182845,OH,Ashland,cog_2025_132388,non_safety,"AFSCME, Ohio Council 8, Local 2313, City of Ashland Employees",CITY OF ASHLAND municipal government (Census government ID 132388; locked municipality ID cog_2025_132388),"Collective Bargaining Agreement (City of Ashland & AFSCME, Ohio Council 8, Local 2313)","Effective: June 01, 2022; Expires: May 31, 2025",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-03-0371.pdf,,state_labor_board,cba,qualifying_candidate,full_document,cover_or_title; duration_clause; other_operative_text,overlap,none,no,Operative term 2022-2025 (overlaps requested 2014-2024 window for 2022-2024 portion).,ordinary_non_safety_comparator,none,no,"Scout-stage lead: confirm the specific included job classifications are ordinary/non-safety and extract operative wage-setting (e.g., Appendix wage rates / starting wages / step provisions) relevant to civilian comparator use.",high,100,high,Official SERB-posted AFSCME CBA covering non-safety municipal classifications with operative wage provisions for overlap with 2014-2024 cycles.,medium,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND2-3X150-2026-07-23/lane_1_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_182845_cog_2025_132388,unverified,raw_model_output
all_2026-07-23_182845,OH,Ashland,cog_2025_132388,fire,"International Association of Fire Fighters, Local 1386",CITY OF ASHLAND municipal government (Census government ID 132388; locked municipality ID cog_2025_132388),"Collective Bargaining Agreement (City of Ashland & International Association of Fire Fighters, Local 1386)",Operative term shown in document excerpt as contract covering 2025-2027 (effective details to be confirmed within the PDF).,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2024/24-MED-09-1039.pdf,,state_labor_board,cba,qualifying_candidate,partial_document,cover_or_title; other_operative_text,non_overlap_deferred,none,no,Operative term 2025-2027 (not within 2014-2024).,no_comparator_role,none,no,"Scout-stage lead: verify fire CBA duration clause (effective/expiration dates) and identify wage-setting provisions (rates of pay, wage schedules/appendices) and whether any binding factfinding/award-like wage reopener mechanism exists in the operative text.",high,71,high,Official SERB-posted fire CBA for the locked City of Ashland employer (fire unit only; cannot substitute for ordinary non-safety comparator).,low,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND2-3X150-2026-07-23/lane_1_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_182845_cog_2025_132388,unverified,raw_model_output
all_2026-07-23_182845,FL,Winter Park,cog_2025_101979,fire,"Winter Park Professional Fire Fighters, Local 1598, IAFF",CITY OF WINTER PARK municipal government,"Agreement Between City of Winter Park, Florida and Winter Park Professional Fire Fighters, Local 1598, IAFF (""A"" Unit) & (""B"" Unit) — Fiscal years 2023, 2024 and 2025",2023-2025,https://wpfd.org/wp-content/uploads/2022/11/CBA_2023-2025_Final.pdf,,third_party,cba,qualifying_candidate,unclear,cover_or_title,overlap,none,yes,"Title/snippet indicates fiscal years 2023, 2024, 2025 (overlaps 2014-2024 anchor window). Full wage-setting operative text not confirmable in scout-stage because the PDF could not be fetched in-tool.",safety_target,possible,no,Scout-stage only: attempted fetch returned 404 Not Found; operative wage-setting clauses not inspected.,low,6,low,Firefighters CBA is likely authoritative wage/compensation-setting material for the City (safety unit).,low,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND2-3X150-2026-07-23/lane_1_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_182845_cog_2025_101979,unverified,raw_model_output
all_2026-07-23_182845,WI,Brookfield,cog_2025_115121,police,Brookfield Professional Police Association,CITY OF BROOKFIELD municipal government,Collective Bargaining Agreement Between City of Brookfield and the Brookfield Professional Police Association,"January 1, 2023 – December 31, 2026",https://www.ci.brookfield.wi.us/DocumentCenter/View/21338,,city,cba,qualifying_candidate,full_document,"January 1, 2023 – December 31, 2026; Wage rate table reflects general increases effective January 1, 2023; January 1, 2024; January 1, 2025; and July 1, 2026.",overlap,none,no,"Term covers 2024 and 2025, overlapping 2014–2024 anchor cycle.",safety_target,none,no,"Scout-stage: wage/comparator role validation requires later review of bargaining unit scope (sworn patrol/detective classifications), and that the pay provisions desired for comparison are operative and not superseded by later amendments.",high,81,high,Executed CBA for City police bargaining unit includes operative wage-setting language and term covering the 2014–2024 window.,high,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND2-3X150-2026-07-23/lane_1_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_182845_cog_2025_115121,unverified,raw_model_output
