run_id,state,municipality,municipality_id,unit_type,union_name,employer,document_title,contract_years,source_url,source_owner,source_owner_type,document_type,candidate_stage,document_completeness,visible_year_evidence,overlap_with_anchor_cycle,duplicate_risk,blocked_or_unreadable_flag,cycle_match_notes,comparator_role,wrong_employer_risk,context_only_flag,needs_verification_reason,triad_value,provenance_score,likely_ingest_priority,why_relevant,confidence,raw_response_ref,verification_status,promotion_status
all_2026-07-22_114424,CA,Folsom,cog_2025_183840,police,Folsom Police Officers Association (FPOA),CITY OF FOLSOM,FPOA Memorandum of Understanding (Folsom Police Officers Association) 01-01-2026 to 12-31-2028,01-01-2026 to 12-31-2028,https://www.folsom.ca.us/home/showpublisheddocument/23534/639038170634970000,,city,cba,qualifying_candidate,full_document,cover_or_title,non_overlap_deferred,none,no,Visible term on document cover/title is 01-01-2026 through 12-31-2028; does not overlap the requested 2014-2024 prioritization window.,safety_target,possible,no,Scout-stage lead only: must verify the bargaining unit scope is the CITY OF FOLSOM police unit and capture any wage-setting schedule text and any additional side letters/supersession language relevant to the target cycle overlap controls.,high,46,medium,Authoritative CITY OF FOLSOM police-side wage/compensation terms are likely contained in an executed MOU with the FPOA; provides a direct police bargaining pathway for the target employer (even though the visible term is outside 2014-2024).,medium,tmp/wave2_coordinator_150row_serial_live_direct_sdk_2026-07-22/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-22_114424_cog_2025_183840,unverified,raw_model_output
all_2026-07-22_114424,CA,Folsom,cog_2025_183840,fire,"Sacramento Area Firefighters Local 522, IAFF (Folsom Unit)",CITY OF FOLSOM,"Memorandum of Understanding (Sacramento Area Firefighters Local 522, IAFF—Folsom Unit) July 1, 2025 through June 30, 2028","July 1, 2025 through June 30, 2028",https://www.folsom.ca.us/home/showpublisheddocument/22735/638961312770230000,,city,cba,qualifying_candidate,full_document,cover_or_title,non_overlap_deferred,none,no,"Visible term on document cover/title is July 1, 2025 through June 30, 2028; does not overlap the requested 2014-2024 prioritization window.",safety_target,possible,no,"Scout-stage lead only: must verify (1) unit identity is the Folsom fire bargaining unit employed by the City (not an external provider’s firefighters), (2) wage-setting language and any salary schedule/appendix wage tables are present and binding, and (3) execution/approval details match CITY OF FOLSOM.",high,46,medium,Executed municipal fire labor terms are directly relevant to the request for fire only when the exact target municipality is the employer; this document is hosted on the City’s MOUs page.,medium,tmp/wave2_coordinator_150row_serial_live_direct_sdk_2026-07-22/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-22_114424_cog_2025_183840,unverified,raw_model_output
all_2026-07-22_114424,CA,Folsom,cog_2025_183840,non_safety,"International Union of Operating Engineers, Local 39",CITY OF FOLSOM,"Memorandum of Understanding (International Union of Operating Engineers, Local 39) July 1, 2025 – June 30, 2028","July 1, 2025 – June 30, 2028",https://www.folsom.ca.us/home/showpublisheddocument/22736/638956001649130000,,city,cba,qualifying_candidate,full_document,cover_or_title,non_overlap_deferred,none,no,"Visible term on document cover/title is July 1, 2025 through June 30, 2028; does not overlap the requested 2014-2024 prioritization window.",ordinary_non_safety_comparator,possible,no,Scout-stage lead only: must verify the bargaining unit is non-safety/ordinary municipal (not fire/police) and confirm the wage/compensation provisions correspond to clerical_admin/public_works/sanitation/library-style non-safety comparator needs per the unit rules.,high,53,medium,Provides an executed CITY OF FOLSOM non-safety labor agreement source with wage-setting language (even though the visible term is outside the 2014-2024 prioritization window).,medium,tmp/wave2_coordinator_150row_serial_live_direct_sdk_2026-07-22/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-22_114424_cog_2025_183840,unverified,raw_model_output
all_2026-07-22_114424,CA,Whittier,cog_2025_161184,police,Whittier Police Officers’ Association (WPOA),CITY OF WHITTIER,"Comprehensive Memorandum of Understanding (Representatives of CITY OF WHITTIER, CALIFORNIA and WHITTIER POLICE OFFICERS’ ASSOCIATION)","July 1, 2023—June 30, 2026",https://www.cityofwhittier.org/home/showpublisheddocument/9056/638261473914700000,,city,memorandum_or_settlement,qualifying_candidate,full_document,cover_or_title,overlap,none,no,Visible term on document cover/title indicates a cycle spanning 2023-2026; includes 2023-2024 months within the requested 2014-2024 priority window.,safety_target,possible,no,"Scout-stage lead: must verify bargaining unit scope (WPOA police classifications) and that wage-setting terms are indeed executed/binding for the City employer (execution/completeness, any amendments/side letters, and no safety-vs-non-safety misattribution).",medium,66,high,Police wage/conditions text for a City of Whittier safety unit with an accessible official City-hosted PDF; useful for California municipal police comparator timelines and wage-setting clauses.,medium,tmp/wave2_coordinator_150row_serial_live_direct_sdk_2026-07-22/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-22_114424_cog_2025_161184,unverified,raw_model_output
all_2026-07-22_114424,CA,Whittier,cog_2025_161184,police,Whittier Police Management Association (WPMA),CITY OF WHITTIER,Memorandum of Understanding (Comprehensive Memorandum of Understanding Between CITY OF WHITTIER and WHITTIER POLICE MANAGEMENT ASSOCIATION),"July 1, 2023—June 30, 2026",https://www.cityofwhittier.org/home/showpublisheddocument/9272/638261472982030000,,city,memorandum_or_settlement,qualifying_candidate,full_document,cover_or_title,overlap,none,no,Visible term is 2023-2026; overlaps the requested 2014-2024 priority window via 2023-2024 months.,safety_target,possible,no,Scout-stage lead: must verify WPMA scope is strictly sworn police management for City employment and check for any wage-setting exclusions/attachments (including any salary resolution dependencies) to confirm wage comparability.,medium,66,high,Police safety unit MOU for Whittier with an official City-hosted PDF; supports police comparator matching for overlapping 2014-2024 cycles (via 2023-2024 overlap).,medium,tmp/wave2_coordinator_150row_serial_live_direct_sdk_2026-07-22/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-22_114424_cog_2025_161184,unverified,raw_model_output
all_2026-07-22_114424,CA,Whittier,cog_2025_161184,non_safety,Whittier City Employees’ Association (WCEA),CITY OF WHITTIER,Comprehensive WCEA MOU,"July 1, 2023—June 30, 2026",https://www.cityofwhittier.org/home/showpublisheddocument/12490/638386565796570000,,city,memorandum_or_settlement,qualifying_candidate,full_document,cover_or_title,overlap,none,no,Visible term is 2023-2026; overlaps 2014-2024 window through 2023-2024 months. Must confirm it covers ordinary/civilian non-safety bargaining unit classifications (not safety units).,ordinary_non_safety_comparator,possible,no,Scout-stage lead: must verify WCEA bargaining unit contains ordinary general municipal employees (clerical/admin/public works/sanitation/library) and does not include safety-sworn classifications; also verify wage-setting portions are applicable to non-safety employees for the City employer.,medium,73,high,"Authoritative non-safety municipal wage/conditions document for the Whittier City Employees’ Association, useful as an ordinary (non-safety) comparator for overlapping 2014-2024 cycles.",medium,tmp/wave2_coordinator_150row_serial_live_direct_sdk_2026-07-22/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-22_114424_cog_2025_161184,unverified,raw_model_output
all_2026-07-22_114424,CA,Hawthorne,cog_2025_100681,police,Hawthorne Police Officers' Association (HPOA),CITY OF HAWTHORNE,"MEMORANDUM OF UNDERSTANDING BETWEEN THE CITY OF HAWTHORNE AND THE HAWTHORNE POLICE OFFICERS' ASSOCIATION (HPOA) — EFFECTIVE JULY 27, 2024 through JUNE 30, 2027",2024-2027,https://www.cityofhawthorne.org/home/showpublisheddocument/7254/638633860562770000,,city,cba,qualifying_candidate,full_document,duration_clause,no_anchor_supplied,none,no,"Term shown as July 27, 2024 through June 30, 2027.",safety_target,none,no,Scout-stage lead only; later checks required for unit scope (sworn officer coverage) and wage-setting provisions visibility/completeness.,medium,81,high,Authoritative police wage/compensation bargaining document for Hawthorne (in-cycle with 2014-2024 window).,high,tmp/wave2_coordinator_150row_serial_live_direct_sdk_2026-07-22/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-22_114424_cog_2025_100681,unverified,raw_model_output
all_2026-07-22_114424,CA,Hawthorne,cog_2025_100681,police,Hawthorne Police Officers' Association (HPOA),CITY OF HAWTHORNE,"Resolution No. 8299 — HAWTHORNE POLICE OFFICERS' ASSOCIATION EFFECTIVE JULY 1, 2021 THROUGH JUNE 30, 2024 MEMORANDUM OF UNDERSTANDING",2021-2024,https://www.cityofhawthorne.org/home/showpublisheddocument/4401/638423850008130000,,city,cba,qualifying_candidate,blocked_or_unreadable,index_or_snippet_only,no_anchor_supplied,none,yes,"URL appears to be a full MOU packaged with a resolution; however, the PDF could not be fetched during scouting (403 Forbidden). Contract term is visible in the search/snippet context as July 1, 2021 through June 30, 2024.",safety_target,possible,no,"PDF access blocked during scouting; later verification required for executed coverage, wage-setting content, and police unit identity/scope.",medium,36,medium,Predecessor Hawthorne police contract cycle within 2014-2024 window (useful for overlap/sequence analysis).,medium,tmp/wave2_coordinator_150row_serial_live_direct_sdk_2026-07-22/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-22_114424_cog_2025_100681,unverified,raw_model_output
all_2026-07-22_114424,CA,Hawthorne,cog_2025_100681,non_safety,Hawthorne Municipal Employees' Association (HMEA),CITY OF HAWTHORNE,"MEMORANDUM OF UNDERSTANDING BETWEEN THE CITY OF HAWTHORNE AND THE HAWTHORNE MUNICIPAL EMPLOYEE'S ASSOCIATION (HMEA) — EFFECTIVE JULY 1, 2024 through JUNE 30, 2027",2024-2027,https://www.cityofhawthorne.org/home/showpublisheddocument/6891/638550768971570000,,city,cba,qualifying_candidate,full_document,duration_clause,no_anchor_supplied,none,no,"Term shown as July 1, 2024 through June 30, 2027.",ordinary_non_safety_comparator,none,no,Scout-stage lead only; later checks required to confirm non-safety/civilian unit composition and that it is not a police/fire bargaining unit.,medium,88,high,Ordinary municipal/civilian wage-setting MOU for Hawthorne within the requested 2014-2024 cycle window.,high,tmp/wave2_coordinator_150row_serial_live_direct_sdk_2026-07-22/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-22_114424_cog_2025_100681,unverified,raw_model_output
all_2026-07-22_114424,CA,Hawthorne,cog_2025_100681,non_safety,Hawthorne Municipal Employees' Association (HMEA),CITY OF HAWTHORNE,"Resolution No. 8302 — HAWTHORNE MUNICIPAL EMPLOYEE'S ASSOCIATION EFFECTIVE JULY 1, 2021 - JUNE 30, 2024 MEMORANDUM OF UNDERSTANDING",2021-2024,https://www.cityofhawthorne.org/home/showpublisheddocument/4397/638423847373170000,,city,cba,qualifying_candidate,partial_document,duration_clause,no_anchor_supplied,none,no,"Contract term is visible in search/snippet context as July 1, 2021 through June 30, 2024; later verification required for full wage content and executed completeness.",ordinary_non_safety_comparator,possible,no,Scout-stage lead only; later checks required for unit non-safety classification and wage-setting terms visibility/completeness.,medium,63,medium,Non-safety predecessor municipal MOU within 2014-2024 window for cycle overlap/sequence analysis.,medium,tmp/wave2_coordinator_150row_serial_live_direct_sdk_2026-07-22/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-22_114424_cog_2025_100681,unverified,raw_model_output
