run_id,state,municipality,municipality_id,unit_type,union_name,employer,document_title,contract_years,source_url,source_owner,source_owner_type,document_type,candidate_stage,document_completeness,visible_year_evidence,overlap_with_anchor_cycle,duplicate_risk,blocked_or_unreadable_flag,cycle_match_notes,comparator_role,wrong_employer_risk,context_only_flag,needs_verification_reason,triad_value,provenance_score,likely_ingest_priority,why_relevant,confidence,raw_response_ref,verification_status,promotion_status
all_2026-07-23_152836,OR,Lake Oswego,cog_2025_133204,police,Lake Oswego Police Officers' Association (LOPOA),CITY OF LAKE OSWEGO,Lake Oswego Police Officers’ Association Collective Bargaining Agreement (LOPOA CBA),"July 1, 2022 – June 30, 2025",https://www.ci.oswego.or.us/sites/default/files/fileattachments/LOPOA%20Contract%202022%20-%202025%20FINAL_0.pdf,,city,cba,qualifying_candidate,full_document,cover_or_title; duration_clause,overlap,none,no,CBA duration includes 2022-2025; overlaps the requested 2014-2024 prioritization window via 2022-2024 portion.,safety_target,none,no,Scout-stage lead only: wages/award/impasse or arbitration/factfinding/wage-setting mechanism details not reviewed beyond cover/duration.,high,81,high,Municipal police safety CBA for the exact employer (CITY OF LAKE OSWEGO).,medium,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND1-2026-07-23/lane_1_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_152836_cog_2025_133204,unverified,raw_model_output
all_2026-07-23_152836,OR,Lake Oswego,cog_2025_133204,fire,IAFF Local 1159,CITY OF LAKE OSWEGO,International Association of Firefighters (IAFF) Local 1159 Collective Bargaining Agreement,"July 1, 2023 – June 30, 2026",https://www.ci.oswego.or.us/sites/default/files/fileattachments/IAFF%20CBA%20FINAL%207.1.23%20-%206.30.26.pdf,,city,cba,qualifying_candidate,full_document,cover_or_title; duration_clause,overlap,none,no,CBA duration includes 2023-2024; overlaps requested 2014-2024 prioritization window.,safety_target,none,no,Scout-stage lead only: contents not reviewed for any specific wage-setting/impasse/factfinding/arbitration provisions.,high,81,high,Municipal fire safety CBA for the exact employer (CITY OF LAKE OSWEGO).,medium,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND1-2026-07-23/lane_1_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_152836_cog_2025_133204,unverified,raw_model_output
all_2026-07-23_152836,OR,Lake Oswego,cog_2025_133204,non_safety,"Lake Oswego Municipal Employees’ Association (LOMEA), Local 1546 of AFSCME Council 75",CITY OF LAKE OSWEGO,Lake Oswego Municipal Employees’ Association (LOMEA) Collective Bargaining Agreement,"July 1, 2024 – June 30, 2027",https://www.ci.oswego.or.us/sites/default/files/fileattachments/LOMEA%202024%20-%202027%20Contract%20Final.pdf,,city,cba,qualifying_candidate,full_document,cover_or_title; duration_clause,overlap,none,no,CBA duration includes 2024; overlaps requested 2014-2024 prioritization window via 2024.,ordinary_non_safety_comparator,none,no,Scout-stage lead only: wage schedule pages/terms not inspected beyond identifying bargaining unit and duration.,high,88,high,"Ordinary non-safety general municipal employees’ CBA (LOMEA) for the exact employer (CITY OF LAKE OSWEGO), including wages.",high,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND1-2026-07-23/lane_1_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_152836_cog_2025_133204,unverified,raw_model_output
all_2026-07-23_152836,OR,Lake Oswego,cog_2025_133204,non_safety,,CITY OF LAKE OSWEGO,City of Lake Oswego Compensation Plan (Mgmt/Conf) – includes listed classifications and step pay rates,07/01/2024–06/30/2025 and 07/01/2025–06/30/2026 (within same PDF),https://www.ci.oswego.or.us/sites/default/files/fileattachments/MGMT%20CONF%20Compensation%20Plan%202025-26_0.pdf,,city,wage_schedule_or_compensation_plan,qualifying_candidate,full_document,other_operative_text; index_or_snippet_only,overlap,none,no,"PDF includes 07/01/2024–06/30/2025 compensation plan listing, covering 2024 within the anchor window.",authoritative_civilian_wage_setting,none,no,Scout-stage lead only: not reviewed to determine whether it represents binding wage-setting for the specific non-safety employee groups of interest vs. management/confidential only; overlap identified from visible year ranges in the document.,high,80,high,City-published compensation plan listing pay ranges/steps for classes for relevant 2024-2025 periods; authoritative civilian pay schedule material (non-safety comparator source type).,medium,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND1-2026-07-23/lane_1_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_152836_cog_2025_133204,unverified,raw_model_output
all_2026-07-23_152836,CT,New Britain,cog_2025_161442,police,"Local 1165, AFSCME Council 4, AFL-CIO",CITY OF NEW BRITAIN municipal government,"Agreement Between the City of New Britain and Local 1165, American Federation of State, County and Municipal Employees, Council 4, AFL-CIO","July 1, 2023 – June 30, 2027",https://www.newbritainct.gov/fs/resource-manager/view/4e1713f6-601a-49ef-99ad-4ed8170801c4,,city,cba,qualifying_candidate,full_document,cover_or_title,unclear,possible,no,Anchor cycle overlap (2014-2024) cannot be determined from the provided evidence because no anchor cycle window was supplied.,safety_target,none,no,Scout-stage only; wage/compensation-plan sections and any operative wage-setting language should be verified by later review.,high,66,high,Contains police wage/benefits terms for CITY OF NEW BRITAIN ↔ Local 1165 (operative CBA dates shown on cover).,high,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND1-2026-07-23/lane_1_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_152836_cog_2025_161442,unverified,raw_model_output
all_2026-07-23_152836,CT,New Britain,cog_2025_161442,fire,"Local 992, IAFF, AFL-CIO",CITY OF NEW BRITAIN municipal government,"Agreement Between the City of New Britain and New Britain Fire Fighters, Local 992, International Association of Fire Fighters, AFL-CIO","July 1, 2023 – June 30, 2027",https://www.newbritainct.gov/fs/resource-manager/view/4b95f6f5-fd1a-4fad-8856-76d5b0db1882,,city,cba,qualifying_candidate,full_document,cover_or_title,unclear,possible,no,Anchor cycle overlap (2014-2024) cannot be determined from the provided evidence because no anchor cycle window was supplied.,safety_target,none,no,"Scout-stage only; confirm operative wage-setting provisions (e.g., pay rates, schedules, lump-sums) and any award/arbitration wage mechanisms inside the document in later review.",high,66,high,Contains firefighter wage/benefits terms for CITY OF NEW BRITAIN ↔ Local 992 (fire safety; CBA dates shown on cover).,high,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND1-2026-07-23/lane_1_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_152836_cog_2025_161442,unverified,raw_model_output
all_2026-07-23_152836,CT,New Britain,cog_2025_161442,non_safety,"Local 818, AFSCME (Council 4)",CITY OF NEW BRITAIN municipal government,"Agreement Between the City of New Britain and Local 818, Council 4 of the American Federation of State, County and Municipal Employees, AFL-CIO","January 1, 2026 through December 31, 2028",https://www.newbritainct.gov/fs/resource-manager/view/58c1b100-ee6a-4b40-be27-b66b6d8a2611,,city,cba,qualifying_candidate,full_document,cover_or_title,no_anchor_supplied,possible,no,Operative contract term shown (2026–2028); overlaps 2014–2024 anchor cycle only if the anchor cycle is defined to include beyond 2024 (not provided).,ordinary_non_safety_comparator,none,no,Scout-stage only; confirm that covered job classifications are ordinary general-municipal non-safety (clerical/admin/public works/sanitation/library where applicable) and identify authoritative wage-setting language for later comparison.,high,73,high,Provides non-safety (civilian/ordinary municipal) CBA wage terms for CITY OF NEW BRITAIN ↔ Local 818 (contract dates shown on cover).,medium,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND1-2026-07-23/lane_1_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_152836_cog_2025_161442,unverified,raw_model_output
all_2026-07-23_152836,OR,Springfield,cog_2025_173665,police,Springfield Police Association,CITY OF SPRINGFIELD municipal government,"Springfield Police Association Collective Bargaining Agreement – July 1, 2023 through June 30, 2026","July 1, 2023 through June 30, 2026",https://public.powerdms.com/SpringfieldOR/documents/1964140,,city,cba,qualifying_candidate,full_document,duration_clause,overlap,none,no,"Term explicitly states July 1, 2023 through June 30, 2026 (overlaps 2014-2024 window via 2023-2024 portion).",safety_target,none,no,"Scout-stage lead: despite successful access, later review needed for exact wage-relevant clauses and bargaining unit scope/provenance details beyond term pages.",medium,81,high,Contains safety (sworn police) collective bargaining provisions and salary schedule exhibit (authoritative wage-setting for police).,high,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND1-2026-07-23/lane_1_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_152836_cog_2025_173665,unverified,raw_model_output
all_2026-07-23_152836,OR,Springfield,cog_2025_173665,non_safety,AFSCME (implied by document title),CITY OF SPRINGFIELD municipal government,City of Springfield - AFSCME - Salary Schedule (Effective 07/01/2025),Effective 07/01/2025 (salary schedule; term not specified in document lines captured),https://public.powerdms.com/SpringfieldOR/documents/1963185,,city,wage_schedule_or_compensation_plan,qualifying_candidate,full_document,cover_or_title,unclear,none,no,Captured 'Effective 07/01/2025' only; does not provide explicit CBA cycle linkage within the captured text.,authoritative_civilian_wage_setting,none,no,"Scout-stage lead: later review needed to confirm bargaining unit correspondence to 'ordinary general-municipal non-safety' (e.g., clerical/public works/sanitation/library) and to link to an authoritative wage-setting mechanism covering the 2014-2024 cycles.",medium,88,high,Provides an authoritative civilian/non-safety wage schedule (step/job title rates) for the City of Springfield.,medium,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND1-2026-07-23/lane_1_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_152836_cog_2025_173665,unverified,raw_model_output
all_2026-07-23_152836,OR,Springfield,cog_2025_173665,non_safety,AFSCME,CITY OF SPRINGFIELD municipal government,AFSCME/SPRINGFIELD COLLECTIVE BARGAINING AGREEMENT (2021 to 2024) [OCR PDF (title/term inferred from filename; full text not accessible due to 403)],2021 to 2024 (from URL filename; exact operative term text not verified),https://springfield-or.gov/wp-content/uploads/2021/07/AFSCME-CBA-2021-to-2024-OCR.pdf,,city,cba,insufficient_candidate,blocked_or_unreadable,model_inference_only,overlap,possible,yes,"Filename suggests 2021-2024 overlap with requested 2014-2024 cycles; because fetch returned 403, later verification is required for cover/title, duration clause, and wage-setting provisions.",ordinary_non_safety_comparator,none,no,403 Forbidden prevented scout inspection; contract_years and wage-setting relevance remain unverified pending later review.,medium,18,low,"Likely authoritative City-Facilities/non-safety CBA for AFSCME represented general municipal employees, matching requested ordinary non-safety comparator role (requires verification).",low,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND1-2026-07-23/lane_1_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_152836_cog_2025_173665,unverified,raw_model_output
