run_id,contract_id,state,city,occupation_class,source_role,attribute,evidence_status,excerpt,excerpt_location,confidence,caveat,raw_output_ref,parse_status,source_grounding_status,notes
2026-07-10_102644_massachusetts_live,ma_somerville_police_spsoa_2012,MA,Somerville,police,police,peer_comparator_wage_comparability,present,"utilized by the Collins Center for Public Management at the
University of Massachusetts, when conducting a
classification and compensation study for the City’s non-
union positions. Those communities chosen in the Collins
Center classification study were Arlington, Brookline,
Cambridge, Lowell, Malden, Melrose, Newton, Quincy, and
Waltham. The parties also agreed to consider the City of
Medford as an appropriate comparable. These communi",,not_applicable,gabriel.codify()'s native output has no confidence/caveat field; not_applicable is reported honestly rather than inventing a value.,tmp/gabriel_codify_pilots/2026-07-10_102644/gabriel_save_dir/ma_somerville_police_spsoa_2012/coded_passages.csv,parsed,grounded,
2026-07-10_102644_massachusetts_live,ma_somerville_police_spsoa_2012,MA,Somerville,police,police,interest_arbitration_or_formal_impasse_backstop,present,"Interest Arbitration process is utilized when ""there is
an exhaustion of the process of collective bargaining which
constitutes a potential threat to public welfare"". In
reaching the conclusions in the present award, the
Arbitration Panel has considered the criteria set forth in
the statute including the municipality's ability to pay,
wag",,not_applicable,gabriel.codify()'s native output has no confidence/caveat field; not_applicable is reported honestly rather than inventing a value.,tmp/gabriel_codify_pilots/2026-07-10_102644/gabriel_save_dir/ma_somerville_police_spsoa_2012/coded_passages.csv,parsed,grounded,
2026-07-10_102644_massachusetts_live,ma_somerville_police_spsoa_2012,MA,Somerville,police,police,grievance_or_contract_interpretation_arbitration,present,"evance, and he shall answer the grievance within eight (8) days after the meeting in writing.

 Step 2. If the grievance is not resolved at Step I, or ans\vered by the Chief
of Police within the time limit set forth above, the written grievance shall be submitted to the
Mayor by the Grievance Committee within ten (10) calendar days after the last aforementioned
eight (8) day period.",,not_applicable,gabriel.codify()'s native output has no confidence/caveat field; not_applicable is reported honestly rather than inventing a value.,tmp/gabriel_codify_pilots/2026-07-10_102644/gabriel_save_dir/ma_somerville_police_spsoa_2012/coded_passages.csv,parsed,grounded,
2026-07-10_102644_massachusetts_live,ma_somerville_police_spsoa_2012,MA,Somerville,police,police,grievance_or_contract_interpretation_arbitration,present,"dermen and the Mayor by
virtue of statutes or ordinances not superseded by this Agreement, and cannot be subject to any
grievance or arbitration proceeding except as specifically provided for in this Agreement.",,not_applicable,gabriel.codify()'s native output has no confidence/caveat field; not_applicable is reported honestly rather than inventing a value.,tmp/gabriel_codify_pilots/2026-07-10_102644/gabriel_save_dir/ma_somerville_police_spsoa_2012/coded_passages.csv,parsed,grounded,
2026-07-10_102644_massachusetts_live,ma_somerville_police_spsoa_2012,MA,Somerville,police,police,staffing_shortage_recruitment_retention,not_found,,,not_applicable,gabriel.codify()'s native output has no confidence/caveat field; not_applicable is reported honestly rather than inventing a value.,tmp/gabriel_codify_pilots/2026-07-10_102644/gabriel_save_dir/ma_somerville_police_spsoa_2012/coded_passages.csv,parsed,not_applicable,
2026-07-10_102644_massachusetts_live,ma_somerville_police_spsoa_2012,MA,Somerville,police,police,minimum_staffing_or_continuous_coverage,not_found,,,not_applicable,gabriel.codify()'s native output has no confidence/caveat field; not_applicable is reported honestly rather than inventing a value.,tmp/gabriel_codify_pilots/2026-07-10_102644/gabriel_save_dir/ma_somerville_police_spsoa_2012/coded_passages.csv,parsed,not_applicable,
2026-07-10_102644_massachusetts_live,ma_somerville_police_spsoa_2012,MA,Somerville,police,police,overtime_callback_holdover_mandatory_extra_work,present,"entitled
to, and shall receive, overtime compensation at the time and one-half rate for every hour or
fraction thereof, computed to the next hour, during which he was in such attendance or
appearance",Section 1,not_applicable,gabriel.codify()'s native output has no confidence/caveat field; not_applicable is reported honestly rather than inventing a value.,tmp/gabriel_codify_pilots/2026-07-10_102644/gabriel_save_dir/ma_somerville_police_spsoa_2012/coded_passages.csv,parsed,grounded,
2026-07-10_102644_massachusetts_live,ma_somerville_police_spsoa_2012,MA,Somerville,police,police,overtime_callback_holdover_mandatory_extra_work,present,"An employee who is requested to work overtime as a hold over shall not be charged (for
distribution purposes) with the overtime hours offered if such employee has been assigned a paid
detail during such hours or during the same work day. In the event no other employee is
available for overtime, then his/her detail shall be carried as ""overtime"" and",,not_applicable,gabriel.codify()'s native output has no confidence/caveat field; not_applicable is reported honestly rather than inventing a value.,tmp/gabriel_codify_pilots/2026-07-10_102644/gabriel_save_dir/ma_somerville_police_spsoa_2012/coded_passages.csv,parsed,grounded,
2026-07-10_102644_massachusetts_live,ma_somerville_police_spsoa_2012,MA,Somerville,police,police,classification_reclassification_or_grade_structure,present,"ion study for the City’s non-
union positions. Those communities chosen in the Collins
Center classification study were Arlington, Brookline,
Cambridge, Lowell, Malden, Melrose, Newton, Quincy, and
Waltham. The parties also agreed to consider the City of
Medford as an appropriate comparable. These communi",,not_applicable,gabriel.codify()'s native output has no confidence/caveat field; not_applicable is reported honestly rather than inventing a value.,tmp/gabriel_codify_pilots/2026-07-10_102644/gabriel_save_dir/ma_somerville_police_spsoa_2012/coded_passages.csv,parsed,grounded,
2026-07-10_102644_massachusetts_live,ma_somerville_police_spsoa_2012,MA,Somerville,police,police,training_certification_credential_premiums,present,"Weapons Proficiency Pay: Replace current $225.00 stipend found in
 Article XVIII, ""Compensation"", Section 7 with:
 • Section 7. Weapons Proficiency Pay:
 o Employees shall be compensated via a stipend
 recognizing their proficiency with firearms;",,not_applicable,gabriel.codify()'s native output has no confidence/caveat field; not_applicable is reported honestly rather than inventing a value.,tmp/gabriel_codify_pilots/2026-07-10_102644/gabriel_save_dir/ma_somerville_police_spsoa_2012/coded_passages.csv,parsed,grounded,
