run_id,state,municipality,municipality_id,unit_type,union_name,employer,document_title,contract_years,source_url,source_owner,source_owner_type,document_type,candidate_stage,document_completeness,visible_year_evidence,overlap_with_anchor_cycle,duplicate_risk,blocked_or_unreadable_flag,cycle_match_notes,comparator_role,wrong_employer_risk,context_only_flag,needs_verification_reason,triad_value,provenance_score,likely_ingest_priority,why_relevant,confidence,raw_response_ref,verification_status,promotion_status
il_2026-07-20_184849,IL,Chicago,il_chicago,police,"Fraternal Order of Police (FOP), Chicago Lodge No. 7",City of Chicago (Department of Police),"Police collective bargaining agreement between the City of Chicago and the Fraternal Order of Police, Chicago Lodge No. 7",2012-2017,https://www.cityofchicago.org/content/dam/city/depts/dol/Collective%20Bargaining%20Agreement3/FOPCBA2012-2017_2.20.15.pdf,,city,cba,qualifying_candidate,full_document,index_or_snippet_only,no_anchor_supplied,none,yes,"Anchor cycle not supplied. Visible date range inferred from filename suggesting a CBA spanning 2012-2017, which overlaps the 2014-2017 portion of the requested 2014-2024 window (overlap is assumed from the filename only; full text not fetched due to access restrictions).",safety_target,possible,no,Direct inspection blocked (HTTP 403) for the City of Chicago PDF; must verify employer identity/provenance and operative contract duration from cover/duration clause after access is available.,high,36,medium,Sworn CPD police bargaining unit CBA source with a publicly hosted PDF URL; useful for matched-comparison repair across overlapping 2014-2024 police cycles (after verification).,medium,tmp/gabriel_state_source_scout/IL/national_batch01_il25_live_direct_sdk_2026-07-20/raw_outputs.csv#identifier=gabriel_state_source_scout_il_2026-07-20_184849_il_chicago,unverified,raw_model_output
il_2026-07-20_184849,IL,Chicago,il_chicago,fire,"Chicago Fire Fighters Union, Local No. 2",City of Chicago (Fire Department),"Fire collective bargaining agreement between the City of Chicago and Chicago Fire Fighters Union, Local No. 2",2012-2017,https://www.cityofchicago.org/content/dam/city/depts/dol/Collective%20Bargaining%20Agreement3/POLICEFIRE-Local2CBA2012-2017final.pdf,,city,cba,qualifying_candidate,full_document,index_or_snippet_only,no_anchor_supplied,none,yes,"Anchor cycle not supplied. Visible date range inferred from filename suggesting a CBA spanning 2012-2017, overlapping the 2014-2017 portion of the requested 2014-2024 window (overlap is assumed from the filename only; full text not fetched due to access restrictions).",safety_target,possible,no,"Direct inspection blocked (HTTP 403) for the City of Chicago PDF; must verify that the document is the Chicago Firefighters bargaining unit CBA for the City (not a police/fire omnibus or a different unit), and confirm exact operative dates from the cover/duration clause.",high,36,medium,Sworn firefighter bargaining unit CBA source with a public URL; intended for safety-cycle matching/repair and later overlap verification with police and/or non-safety cycles.,medium,tmp/gabriel_state_source_scout/IL/national_batch01_il25_live_direct_sdk_2026-07-20/raw_outputs.csv#identifier=gabriel_state_source_scout_il_2026-07-20_184849_il_chicago,unverified,raw_model_output
il_2026-07-20_184849,IL,Chicago,il_chicago,non_safety,"AFSCME Council 31 (American Federation of State, County and Municipal Employees)",City of Chicago (general municipal/civilian unit),"Agreement between the City of Chicago and the American Federation of State, County and Municipal Employees (AFSCME), Council 31",2012-2017,https://www.cityofchicago.org/content/dam/city/depts/dol/Collective%20Bargaining%20Agreements/afscme_fully_executed_cba_2012-2017.pdf,,city,cba,qualifying_candidate,full_document,index_or_snippet_only,no_anchor_supplied,none,yes,"Anchor cycle not supplied. Visible date range inferred from filename suggesting a CBA spanning 2012-2017, overlapping the 2014-2017 portion of the requested 2014-2024 window (overlap is assumed from the filename only; full text not fetched due to access restrictions).",ordinary_non_safety_comparator,possible,no,Direct inspection blocked (HTTP 403) for the City of Chicago PDF; must verify unit is a non-safety/general municipal (not public safety) bargaining unit and confirm operative contract years from the cover/duration clause.,high,43,medium,Represents an ordinary municipal (non-safety) CBA candidate for later matched-comparison repair; needed to pair with police/fire safety cycles in overlapping windows (after verification).,low,tmp/gabriel_state_source_scout/IL/national_batch01_il25_live_direct_sdk_2026-07-20/raw_outputs.csv#identifier=gabriel_state_source_scout_il_2026-07-20_184849_il_chicago,unverified,raw_model_output
il_2026-07-20_184849,IL,Chicago,il_chicago,police,"Fraternal Order of Police (FOP), Chicago Lodge No. 7",City of Chicago,City of Chicago - FOP Lodge 7 Interest Arbitration Award (L-MA-18-016),"successor to agreement expired June 30, 2017 (successor terms incorporated; specific successor duration years require in-document confirmation)",https://ilrb.illinois.gov/content/dam/soi/en/web/ilrb/arbitration/documents/City%20of%20Chicago%20-%20FOP%20Lodge%207%20Interest%20Arbitration%20Award%20%28L-MA-18-016%29.pdf,,state_labor_board,arbitration_award,qualifying_candidate,full_document,other_operative_text,no_anchor_supplied,none,no,"Anchor cycle not supplied. Document text explicitly states it is an interest arbitration setting successor agreement terms to a contract which expired June 30, 2017; this places it in the 2014-2024 period, but exact successor contract years must be confirmed by locating the operative duration clause in the award appendix/attached agreement.",safety_target,none,no,Must confirm the exact successor contract years for the successor CBA as reflected in the attached/appendix contract provisions (duration clause) rather than relying on the expired/anchor date only.,high,91,high,Provides an arbitration/factfinding/impasse-type wage-setting/mechanism source (interest arbitration) in the police track; relevant for shared-cycle mechanism comparison with other Chicago public safety cycles.,medium,tmp/gabriel_state_source_scout/IL/national_batch01_il25_live_direct_sdk_2026-07-20/raw_outputs.csv#identifier=gabriel_state_source_scout_il_2026-07-20_184849_il_chicago,unverified,raw_model_output
il_2026-07-20_184849,IL,Aurora,il_aurora,fire,"Aurora Firefighters Association, Local 99 (IAFF)",CITY OF AURORA,"LABOR AGREEMENT BETWEEN THE CITY OF AURORA AND AURORA FIREFIGHTERS ASSOCIATION, LOCAL 99 (INTERNATIONAL ASSOCIATION OF FIREFIGHTERS, AFL/CIO/CLC) (Local 99 Redline 100918)",2017-2020,https://aurora-il.legistar.com/View.ashx?GUID=E3E50E25-B265-4D1D-A5B3-1A623446096D&ID=6695605&M=F,,city,cba,qualifying_candidate,full_document,duration_clause,no_anchor_supplied,none,no,"This document’s operative term clause states the agreement term is from January 1, 2017 to December 31, 2020. Visible_year_evidence supports 2017-2020; overlap_with_anchor_cycle marked no_anchor_supplied because the prompt did not supply the required anchor-cycle years to test overlap against.",safety_target,none,no,Verify this is the intended Aurora (Census government ID 189929) and that the bargaining unit matches the requested fire unit scope; confirm whether additional safety/non-safety agreements exist in 2014-2024 to build matched-cycle repair sets.,medium,81,high,"Provides a City of Aurora, IL fire bargaining agreement with a clearly visible 2017-2020 term (within 2014-2024), potentially useful for shared-cycle comparison repair once an anchor cycle is supplied/identified.",high,tmp/gabriel_state_source_scout/IL/national_batch01_il25_live_direct_sdk_2026-07-20/raw_outputs.csv#identifier=gabriel_state_source_scout_il_2026-07-20_184849_il_aurora,unverified,raw_model_output
il_2026-07-20_184849,IL,Aurora,il_aurora,unclear,unknown,CITY OF AURORA,Redlined Police Management Contract 2018-revised 112118.pdf (Memorandum of Agreement between the City of Aurora and management/supervisory personnel of the Aurora Police Department),2017-2020,https://aurora-il.legistar.com/View.ashx?GUID=7C8D0BD6-5218-4C51-907E-9D27DBAAB337&ID=6807387&M=F,,city,memorandum_or_settlement,context_only_candidate,partial_document,index_or_snippet_only,no_anchor_supplied,none,no,"This appears to be a Memorandum of Agreement for management/supervisory police department personnel (lieutenants/commanders and sergeants), not clearly a sworn police officers’ CBA. Term years are not confirmed here via a clearly visible duration clause in the surfaced snippet; visible_year_evidence is therefore treated as index_or_snippet_only/insufficient for strict cycle extraction.",mechanism_context,possible,yes,Verify that the bargaining unit is actually the requested sworn police CBA (not supervisory/management). Verify exact contract years (duration clause) and whether it covers a bargaining unit that can qualify as 'police' under the prompt’s unit rules.,medium,23,low,"Could provide cycle/context evidence of City of Aurora police wage-setting across the 2017-2020 window, but is not confirmed as a qualifying sworn police CBA for matched-cycle repair until unit identity and term clause are verified.",low,tmp/gabriel_state_source_scout/IL/national_batch01_il25_live_direct_sdk_2026-07-20/raw_outputs.csv#identifier=gabriel_state_source_scout_il_2026-07-20_184849_il_aurora,unverified,raw_model_output
il_2026-07-20_184849,IL,Rockford,il_rockford,police,Unit Six of the Police Benevolent and Protective Association (PB&PA Unit 6),"CITY OF ROCKFORD, ILLINOIS","COLLECTIVE BARGAINING AGREEMENT between UNIT SIX OF THE POLICE BENEVOLENT AND PROTECTIVE ASSOCIATION (PB&PA Unit 6) and CITY OF ROCKFORD, ILLINOIS",2023-2025,https://rockfordil.gov/DocumentCenter/View/275/PBPA-Unit-6-PDF,,city,cba,qualifying_candidate,full_document,cover_or_title,overlap,none,no,"Visible contract term on document title page indicates January 1, 2023 through December 31, 2025, which overlaps the anchor cycle window 2014-2024 via overlap in 2023-2024.",safety_target,possible,no,Confirm the bargaining unit maps to Census government ID 102882 for CITY OF ROCKFORD municipal government (not a similarly named entity) and that the document is the police bargaining unit the model will compare against.,high,66,high,Provides a Rockford police bargaining agreement with visible 2023-2025 term that overlaps the required 2014-2024 cycle window for matched-comparison repair scouting.,medium,tmp/gabriel_state_source_scout/IL/national_batch01_il25_live_direct_sdk_2026-07-20/raw_outputs.csv#identifier=gabriel_state_source_scout_il_2026-07-20_184849_il_rockford,unverified,raw_model_output
il_2026-07-20_184849,IL,Rockford,il_rockford,fire,IAFF Local 413,"CITY OF ROCKFORD, ILLINOIS","COLLECTIVE BARGAINING AGREEMENT between IAFF Local 413 and CITY OF ROCKFORD, ILLINOIS",2022-2026,https://www.rockfordil.gov/DocumentCenter/View/276/IAFF-Local-413-PDF,,city,cba,qualifying_candidate,full_document,cover_or_title,overlap,none,no,"Document text includes a visible duration clause: effective January 1, 2022 and in effect until midnight December 31, 2026 (with reopen for 2025-2026). This overlaps the anchor cycle window 2014-2024 via overlap in 2022-2024.",safety_target,possible,no,"Confirm employer identity corresponds to CITY OF ROCKFORD municipal government (Census government ID 102882) and verify the agreement covers the firefighters bargaining unit intended for 'fire' classification (IAFF Local 413 is fire, but confirm exclusion language does not create a non-fire subset).",high,66,high,"Provides a Rockford fire CBA with visible 2022-2026 coverage, overlapping 2014-2024, suitable as the fire-side of a shared-cycle matched set.",medium,tmp/gabriel_state_source_scout/IL/national_batch01_il25_live_direct_sdk_2026-07-20/raw_outputs.csv#identifier=gabriel_state_source_scout_il_2026-07-20_184849_il_rockford,unverified,raw_model_output
il_2026-07-20_184849,IL,Rockford,il_rockford,non_safety,AFSCME Council 31 Local 1058 and Local 1058-B,"CITY OF ROCKFORD, ILLINOIS","COLLECTIVE BARGAINING AGREEMENT between AFSCME COUNCIL 31 Local 1058 and Local 1058-B and CITY OF ROCKFORD, ILLINOIS",2022-2025,https://rockfordil.gov/DocumentCenter/View/278/AFSCME-Council-31-Local-1058-and-1058-B-PDF,,city,cba,qualifying_candidate,full_document,cover_or_title,overlap,none,no,"Visible agreement term on title page indicates January 1, 2022 through December 31, 2025, overlapping the anchor cycle window 2014-2024 via overlap in 2022-2024.",ordinary_non_safety_comparator,possible,no,Confirm the bargaining unit represented by AFSCME Council 31 Local 1058 / 1058-B is the intended 'ordinary general-municipal non-safety' grouping (and not dispatch/telecommunicator-fire or another safety-related subgroup).,high,73,high,"Provides an ordinary non-safety municipal CBA with a visible 2022-2025 term that overlaps 2014-2024, supporting the requested police/fire/ordinary-non-safety matched set discovery.",medium,tmp/gabriel_state_source_scout/IL/national_batch01_il25_live_direct_sdk_2026-07-20/raw_outputs.csv#identifier=gabriel_state_source_scout_il_2026-07-20_184849_il_rockford,unverified,raw_model_output
il_2026-07-20_184849,IL,Springfield,il_springfield,police,"Police Benevolent and Protective Association (PBPA), Unit No. 5","City of Springfield, Illinois","Agreement Between City of Springfield and Police Benevolent and Protective Association, Unit No. 5",03/01/2022–02/28/2026,https://www.springfield.il.us/Departments/HumanResources/UnionAgreementHandler.ashx?id=8,,city,cba,qualifying_candidate,full_document,cover_or_title,no_anchor_supplied,none,no,No canonical anchor cycle was supplied in the prompt; overlap_with_anchor_cycle set to no_anchor_supplied.,safety_target,possible,no,Confirm PBPA Unit #5 is the Springfield police bargaining unit matching the requested police comparator role; verify no substitute unit/coverage is included beyond patrol officers/sergeants/detectives.,high,66,high,Direct CITY OF SPRINGFIELD police CBA (PBPA) with visible term dates.,medium,tmp/gabriel_state_source_scout/IL/national_batch01_il25_live_direct_sdk_2026-07-20/raw_outputs.csv#identifier=gabriel_state_source_scout_il_2026-07-20_184849_il_springfield,unverified,raw_model_output
il_2026-07-20_184849,IL,Springfield,il_springfield,fire,Springfield Fire Fighters Local 37 (IAFF),"City of Springfield, Illinois","Labor Contract Between the City of Springfield, Illinois and Springfield Fire Fighters Local 37 of the International Association of Fire Fighters, AFL-CIO, CLC",01 March 2021–28 February 2025,https://www.springfield.il.us/Departments/HumanResources/UnionAgreementHandler.ashx?id=15,,city,cba,qualifying_candidate,full_document,cover_or_title,no_anchor_supplied,none,no,No canonical anchor cycle was supplied in the prompt; overlap_with_anchor_cycle set to no_anchor_supplied.,safety_target,possible,no,Verify Local 37 is the City of Springfield fire bargaining unit and that the document is the executed labor contract (not an unsigned draft).,high,66,high,Direct CITY OF SPRINGFIELD fire CBA (Local 37/IAFF) with visible term dates.,medium,tmp/gabriel_state_source_scout/IL/national_batch01_il25_live_direct_sdk_2026-07-20/raw_outputs.csv#identifier=gabriel_state_source_scout_il_2026-07-20_184849_il_springfield,unverified,raw_model_output
il_2026-07-20_184849,IL,Springfield,il_springfield,non_safety,Local Union 965 of the International Union of Operating Engineers (IUOE),"City of Springfield, Illinois (CWLP / operating engineers)",CBA (IUOE Local 965 / CWLP) — Rates of Pay Agreement,05/01/2020–04/30/2025,https://www.springfield.il.us/Departments/HumanResources/Documents/CollectiveBargainingAgreements/IUOECWLP965CBA20202025.pdf,,city,cba,qualifying_candidate,partial_document,duration_clause,no_anchor_supplied,none,no,No canonical anchor cycle was supplied in the prompt; overlap_with_anchor_cycle set to no_anchor_supplied.,ordinary_non_safety_comparator,possible,no,Confirm this bargaining unit is ordinary non-safety general municipal/CWLP wage-setting material (not a safety unit comparable to police/fire) and that the contract coverage is with the City of Springfield employer as requested.,high,63,medium,Provides an ordinary (non-police/non-fire) municipal wage-setting agreement with visible 2020-2024/2025 wage-year language.,low,tmp/gabriel_state_source_scout/IL/national_batch01_il25_live_direct_sdk_2026-07-20/raw_outputs.csv#identifier=gabriel_state_source_scout_il_2026-07-20_184849_il_springfield,unverified,raw_model_output
