run_id,state,municipality,municipality_id,unit_type,union_name,employer,document_title,contract_years,source_url,source_owner,source_owner_type,document_type,candidate_stage,document_completeness,visible_year_evidence,overlap_with_anchor_cycle,duplicate_risk,blocked_or_unreadable_flag,cycle_match_notes,comparator_role,wrong_employer_risk,context_only_flag,needs_verification_reason,triad_value,provenance_score,likely_ingest_priority,why_relevant,confidence,raw_response_ref,verification_status,promotion_status
all_2026-07-21_193524,CA,Santa Clarita,cog_2025_137232,non_safety,Service Employees International Union (SEIU) Local 721,CITY OF SANTA CLARITA,Memorandum of Understanding (City of Santa Clarita and SEIU Local 721),2025-2028,https://santaclarita.gov/human-resources/wp-content/uploads/sites/40/2025/07/MOU_2025-2028-Signed_Adopted.pdf,,city,memorandum_or_settlement,qualifying_candidate,full_document,duration_clause,no_anchor_supplied,none,no,"Contract term is explicitly stated as July 1, 2025 through June 30, 2028 (visible in document front matter and Article 22).",authoritative_civilian_wage_setting,possible,no,Scout-stage only: confirm the bargaining-unit/classifications covered include ordinary general-municipal non-safety roles relevant for the requested comparator (and verify whether any included classifications could be considered safety-related under the project’s unit definitions).,low,63,medium,"This is executed/signed, city-employer MOU with SEIU Local 721 and includes a Compensation article and salary schedule/attachments that can serve as non-safety civilian wage-setting material.",medium,tmp/coordinator_150row_serial_live_direct_sdk_2026-07-21/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-21_193524_cog_2025_137232,unverified,raw_model_output
all_2026-07-21_193524,CA,San Bernardino,cog_2025_193115,non_safety,International Union of Operating Engineers,CITY OF SAN BERNARDINO,SIDE LETTER TO THE MEMORANDUM OF UNDERSTANDING BETWEEN THE CITY OF SAN BERNARDINO (“CITY”) AND THE INTERNATIONAL UNION OF OPERATING ENGINEERS (“UNION”) REPRESENTING THE GENERAL UNIT EMPLOYEES,unclear,https://sanbernardino.gov/DocumentCenter/View/4854/Side-Letter-Agreement-Between-the-City-and-the-General-Unit-Employees-PDF,,city,memorandum_or_settlement,qualifying_candidate,partial_document,other_operative_text,no_anchor_supplied,none,no,"This side letter modifies the (2020-2025) General Unit Employees MOU referenced in the document, but the side letter itself does not display an explicit start/end contract duration; it states effectiveness as the first full 28-day work period following City Council approval.",ordinary_non_safety_comparator,none,no,Scout-stage only: must later verify the referenced bargaining unit classifications covered by the side letter (and whether they are the ordinary municipal non-safety/general unit requested) and confirm wage-setting scope beyond the identified shift/weekend differentials.,medium,68,high,Executed wage-setting modification for General Unit Employees includes shift/weekend pay differentials (swing/graveyard/weekend) and specific monthly differential amounts.,medium,tmp/coordinator_150row_serial_live_direct_sdk_2026-07-21/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-21_193524_cog_2025_193115,unverified,raw_model_output
all_2026-07-21_193524,CA,San Bernardino,cog_2025_193115,police,unknown,CITY OF SAN BERNARDINO,POLICE SAFETY EMPLOYEES MEMORANDUM OF UNDERSTANDING (2020-2025),2020-2025,https://www.sanbernardino.gov/DocumentCenter/View/4894/Police-Employee-MOU-2020-2025-PDF,,city,cba,insufficient_candidate,blocked_or_unreadable,index_or_snippet_only,no_anchor_supplied,none,yes,"The URL could not be fetched/inspected by the scout-stage environment (fetch error), so wage content and internal operative clauses cannot be verified here. Contract years are based only on the document title/URL label.",safety_target,possible,no,"Scout-stage only: later verification must confirm police unit identity (sworn police/police bargaining unit), execution/completeness, and the presence of wage-setting provisions for the 2020-2025 period.",medium,3,low,Intended anchor document for the City’s police safety employees; likely contains authoritative wage terms for the police unit.,low,tmp/coordinator_150row_serial_live_direct_sdk_2026-07-21/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-21_193524_cog_2025_193115,unverified,raw_model_output
all_2026-07-21_193524,CA,Fontana,cog_2025_161245,police,Fontana Police Benefit Association,CITY OF FONTANA,"Memorandum of Understanding Between City of Fontana and Fontana Police Benefit Association (Covering the Period of July 1, 2024 Through June 30, 2027)",2024-2027,https://ftp.fontanaca.gov/DocumentCenter/View/46144,,city,cba,qualifying_candidate,full_document,cover_or_title,unclear,none,no,"Anchor cycle overlap not provided in the prompt; contract term is visible as July 1, 2024 through June 30, 2027.",safety_target,possible,no,"Scout-stage lead: must verify Police Benefit Association classifications correspond to a police bargaining unit (sworn police) for the City of Fontana, and confirm wage-setting provisions/coverage within 2014-2024 range criteria during later verification.",medium,66,high,Contains police labor terms and wage-related provisions for Fontana police benefit bargaining unit.,medium,tmp/coordinator_150row_serial_live_direct_sdk_2026-07-21/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-21_193524_cog_2025_161245,unverified,raw_model_output
all_2026-07-21_193524,CA,Fontana,cog_2025_161245,non_safety,Teamsters Local 1932,CITY OF FONTANA,"Memorandum of Understanding Between City of Fontana and Teamsters Local 1932, City Hall Bargaining Unit (Covering the Period of July 1, 2024 Through June 30, 2027)",2024-2027,https://ftp.fontanaca.gov/DocumentView.aspx?DID=2042,,city,cba,qualifying_candidate,full_document,cover_or_title,unclear,none,no,"Anchor cycle overlap not provided in the prompt; contract term is visible as July 1, 2024 through June 30, 2027.",ordinary_non_safety_comparator,possible,no,"Scout-stage lead: must verify City Hall Unit represents ordinary municipal/non-safety clerical/admin and/or public-works civilian classifications (not police/fire) for the City of Fontana, and confirm wage-setting content and any arbitration/factfinding/impasse/wage schedule language requirements during later verification.",medium,73,high,Provides an ordinary municipal (non-safety) wage-setting comparator within City of Fontana bargaining materials.,medium,tmp/coordinator_150row_serial_live_direct_sdk_2026-07-21/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-21_193524_cog_2025_161245,unverified,raw_model_output
all_2026-07-21_193524,CA,Rancho Cucamonga,cog_2025_161251,non_safety,RCCEA (Rancho Cucamonga City Employees Association),City of Rancho Cucamonga,"RCCEA COVERED EMPLOYEES IN THE MID MANAGER, SUPERVISORY/PROFESSIONAL AND GENERAL EMPLOYEES GROUPS — ASSIGNMENTS OF CLASSIFICATIONS TO PAY RANGES (Attachment 2 to February 20, 2019 Resolution No. 19-010)",unclear,https://rcdocs.cityofrc.us/WebLink/DocView.aspx?dbid=0&id=537867&repo=RanchoCucamonga,,city,wage_schedule_or_compensation_plan,qualifying_candidate,partial_document,other_operative_text,no_anchor_supplied,possible,no,"Only an effective date is visibly shown (""Effective February 20, 2019""). No explicit multi-year contract/award duration years are visibly stated in the lead excerpt; therefore contract_years is set to unclear (cycle uncertainty is based on lack of visible duration clause text).",authoritative_civilian_wage_setting,possible,no,Scout-stage lead: must verify that the attachment is actually part of an executed wage-setting labor agreement/MOU for City of Rancho Cucamonga and that classifications/pay ranges apply to a non-safety bargaining unit (and are not merely an HR schedule not tied to a labor settlement). Also must verify whether any police/fire/county-sheriff–supplied safety workforce is present/linked and should be excluded.,low,28,low,"Provides visible City wage/pay-range assignments for a general (non-safety) employee group with a specific 2019 effective date, matching the request for at least one ordinary non-safety municipal wage-setting document.",medium,tmp/coordinator_150row_serial_live_direct_sdk_2026-07-21/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-21_193524_cog_2025_161251,unverified,raw_model_output
all_2026-07-21_193524,CA,Palmdale,cog_2025_183832,non_safety,California Teamsters Local 911,City of Palmdale,"Side Letter of Agreement Between the City of Palmdale and the California Teamsters Local 911 (A-5873) — August 7, 2018",2017-2021,https://www.cityofpalmdaleca.gov/DocumentCenter/View/601/Side-Letter-of-Agreement-08-07-2018-PDF,,city,memorandum_or_settlement,qualifying_candidate,full_document,duration_clause,no_anchor_supplied,none,no,"Visible text states the underlying MOU is effective July 1, 2017 through June 30, 2021, and the side letter is dated August 7, 2018; wage schedule exhibit is effective July 9, 2018. No separate anchor cycle was provided.",authoritative_civilian_wage_setting,possible,no,Scout-stage lead: confirm the represented classifications are ordinary municipal/civilian (not safety) for Palmdale and that this side letter is part of the CITY OF PALMDALE bargaining unit pathway rather than a cross-employer arrangement.,low,63,medium,Provides a Palmdale city labor source containing an explicit wage schedule exhibit for represented classifications of a general municipal non-safety unit (maintenance/custodial/collection/street-sweeper-like classifications).,medium,tmp/coordinator_150row_serial_live_direct_sdk_2026-07-21/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-21_193524_cog_2025_183832,unverified,raw_model_output
all_2026-07-21_193524,CA,Victorville,cog_2025_161252,non_safety,,CITY OF VICTORVILLE,"City of Victorville Combined Salary Schedules (Fiscal Year 2024-2025) — Effective July 1, 2024","FY 2024-2025 (effective July 1, 2024)",https://www.victorvilleca.gov/files/assets/city/v/1/human-resources/documents/salary_schedule_fiscal_year_2024-2025__effective_july_1__2024__1.pdf,,city,wage_schedule_or_compensation_plan,qualifying_candidate,full_document,cover_or_title,no_anchor_supplied,none,no,"Year basis appears as 'Effective July 1, 2024' on the salary schedule; it is a city-adopted wage schedule rather than a union CBA, so contract-year mapping to bargaining cycles is uncertain and deferred to later verification.",authoritative_civilian_wage_setting,possible,no,"Scout-stage: must confirm which (if any) represented non-safety bargaining unit(s) these rates actually cover (e.g., clerical/admin/public works/sanitation/library) and whether any police/fire rates appear separately; also confirm OCR/classification-to-unit mapping.",medium,65,high,"Authoritative city wage schedule with broad municipal classifications; includes non-safety civilian job classifications (e.g., Accountant, Administrative Analyst/Secretary, City Clerk-related titles).",medium,tmp/coordinator_150row_serial_live_direct_sdk_2026-07-21/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-21_193524_cog_2025_161252,unverified,raw_model_output
all_2026-07-21_193524,CA,Victorville,cog_2025_161252,fire,Victorville Professional Firefighters (VPF) (as referenced by City HR page),CITY OF VICTORVILLE,"Memorandum of Understanding (MOU) May 17, 2022","May 17, 2022 through May 16, 2027",https://www.victorvilleca.gov/files/assets/city/v/2/human-resources/documents/memorandum_of_understanding__mou__may_17__2022.pdf,,city,cba,insufficient_candidate,blocked_or_unreadable,index_or_snippet_only,no_anchor_supplied,none,yes,"Scout-stage: the City HR page states the MOU covers 'May 17, 2022, through May 16, 2027', but the PDF fetch was blocked (403) during scouting; contract-year evidence must be confirmed from the document itself in later verification.",safety_target,possible,no,"Scout-stage: PDF could not be inspected (403 Forbidden). Later verification must confirm that the document is an executed binding fire labor MOU for the City of Victorville fire unit, and extract wage/arbitration/impasse/authoritative pay-setting terms and dates (2014-2024 visible range if required by downstream cycle matching).",medium,11,low,Potentially the City of Victorville fire labor wage-setting document; the City HR 'Salary & Benefits' page identifies it as the City/Victorville Professional Firefighters MOU with explicit effective/term dates.,low,tmp/coordinator_150row_serial_live_direct_sdk_2026-07-21/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-21_193524_cog_2025_161252,unverified,raw_model_output
all_2026-07-21_193524,CA,Orange,cog_2025_161220,police,City of Orange Police Association (COPA),CITY OF ORANGE,"RESOLUTION NO. 11037; Letter of Understanding between the City of Orange and the City of Orange Police Association (COPA) (effective July 1, 2017 through June 30, 2019)",2017-2019,https://citydocs.cityoforange.org/WebLink/edoc/244044866/RES-11037%20Letter%20of%20Understanding%20For%20Police%20Association.pdf?dbid=0&repo=CityofOrange,,city,memorandum_or_settlement,qualifying_candidate,full_document,duration_clause,no_anchor_supplied,none,no,"Term is explicitly stated as July 1, 2017 through June 30, 2019; wage effects referenced via Salary (MOU Appendix 'A').",safety_target,none,no,Scout-stage lead only: must verify that wages/salary schedule contents shown in the attached appendix are fully included and that bargaining unit scope matches COPA police classifications for this employer.,high,81,high,Municipal police (COPA) wage-setting terms appear via salary language in a City-executed LOU with explicit 2014-2024-era coverage.,medium,tmp/coordinator_150row_serial_live_direct_sdk_2026-07-21/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-21_193524_cog_2025_161220,unverified,raw_model_output
