run_id,state,municipality,municipality_id,unit_type,union_name,employer,document_title,contract_years,source_url,source_owner,source_owner_type,document_type,candidate_stage,document_completeness,visible_year_evidence,overlap_with_anchor_cycle,duplicate_risk,blocked_or_unreadable_flag,cycle_match_notes,comparator_role,wrong_employer_risk,context_only_flag,needs_verification_reason,triad_value,provenance_score,likely_ingest_priority,why_relevant,confidence,raw_response_ref,verification_status,promotion_status
ca_2026-07-21_101012,CA,Los Angeles,ca_los_angeles,police,Los Angeles Police Command Officers Association,CITY OF LOS ANGELES,"Memorandum of Understanding No. 25 (Police Officers, Captain and Above Representation Unit) (MOU25-24)","August 1, 2019 to June 29, 2024 (operative term shown)",https://cao.lacity.gov/content/MOUs/MOU25-24.pdf,,city,cba,qualifying_candidate,full_document,duration_clause,no_anchor_supplied,none,no,"Evidence of term is visible in the document heading/table lines: ""August 1, 2019 to June 29, 2024"" and ""Term"" clause (Article 1.2) indicates start/end times.",safety_target,possible,no,"Scout lead only: must confirm employer is the City of Los Angeles (not a sub-entity), confirm Census government ID 161174 corresponds to this unit, and confirm unit mapping to the intended police bargaining unit for the matched-cycle comparison.",high,66,high,Direct City of Los Angeles police unit wage-setting via executed MOU with operative term spanning 2019-2024 (overlaps requested 2014-2024 window).,high,tmp/gabriel_state_source_scout/CA/national_batch01_ca25_live_direct_sdk_2026-07-20/raw_outputs.csv#identifier=gabriel_state_source_scout_ca_2026-07-21_101012_ca_los_angeles,unverified,raw_model_output
ca_2026-07-21_101012,CA,Los Angeles,ca_los_angeles,fire,"United Firefighters of Los Angeles City, Local 112 (UFLAC)",CITY OF LOS ANGELES,Memorandum of Understanding (MOU #23) Firefighters and Fire Captains Representation Unit (MOU23-24),"July 1, 2019 to June 29, 2024 (operative term shown)",https://cao.lacity.gov/content/MOUs/MOU23-24.pdf,,city,cba,qualifying_candidate,full_document,duration_clause,no_anchor_supplied,none,no,"Evidence of term is visible on the first page: ""July 1, 2019 – June 29, 2024"" and in the document context.",safety_target,possible,no,Scout lead only: must verify the unit is the City fire bargaining unit (sworn firefighters) and that the document is the City-executed agreement for the intended bargaining unit.,high,66,high,Direct City of Los Angeles fire unit wage-setting via executed MOU with operative term spanning 2019-2024 (overlaps requested 2014-2024 window).,high,tmp/gabriel_state_source_scout/CA/national_batch01_ca25_live_direct_sdk_2026-07-20/raw_outputs.csv#identifier=gabriel_state_source_scout_ca_2026-07-21_101012_ca_los_angeles,unverified,raw_model_output
ca_2026-07-21_101012,CA,Los Angeles,ca_los_angeles,non_safety,"All City Employees Association, Local 3090, AFSCME (ACEA/AFSCME) (Local 3090)",CITY OF LOS ANGELES,Memorandum of Understanding No. 3 (Clerical and Support Services Unit) (MOU 03 2023-2028),"December 31, 2023 through December 23, 2028 (operative term shown)",https://cao.lacity.gov/content/MOUs/MOU03-28.pdf,,city,cba,qualifying_candidate,full_document,duration_clause,no_anchor_supplied,none,no,"Evidence of term is visible on the first page/table: ""December 31, 2023 through December 23, 2028"".",ordinary_non_safety_comparator,possible,no,"Scout lead only: must confirm this unit is not a safety unit and that it satisfies the 'ordinary general-municipal non-safety' comparator requirement for the matched-cycle repair; also confirm the intended employee categories (clerical/support, library, etc.) used for the comparison.",high,73,high,Ordinary municipal/civilian bargaining unit wage-setting via an executed City MOU with overlap in 2023-2024 (within 2014-2024 search span).,medium,tmp/gabriel_state_source_scout/CA/national_batch01_ca25_live_direct_sdk_2026-07-20/raw_outputs.csv#identifier=gabriel_state_source_scout_ca_2026-07-21_101012_ca_los_angeles,unverified,raw_model_output
ca_2026-07-21_101012,CA,Los Angeles,ca_los_angeles,unclear,"Service Employees International Union, Local 721 (SEIU Local 721)",CITY OF LOS ANGELES POLICE DEPARTMENT,Arbitrator’s Decision and Award (Arbitration No. 3957) (In arbitration pursuant to the parties’ Memorandum of Understanding 14),unclear,https://cityclerk.lacity.org/onlinedocs/2022/22-1507_misc_12-23-24.pdf,,third_party,arbitration_award,insufficient_candidate,partial_document,other_operative_text,no_anchor_supplied,none,no,"The document is labeled as an arbitrator's decision and award and references arbitration pursuant to MOU #14, but the operative CBA unit (and whether it is police-sworn, fire, or ordinary non-safety) is not proven from the available snippet context. Contract years for the applicable wage-setting agreement are not visible in the provided extraction; therefore contract_years is set to unclear.",mechanism_context,high,no,"Scout lead only: must verify (1) CITY OF LOS ANGELES as the true bargaining employer corresponding to Census ID 161174, (2) whether the represented unit is police, fire, or ordinary non-safety (unit rules say a police/fire safety agreement cannot serve as the non-safety comparator), and (3) whether the award contains binding wage-setting terms tied to an eligible CITY OF LOS ANGELES bargaining unit cycle overlapping 2014-2024.",high,0,low,"Provides public arbitration award material involving CITY OF LOS ANGELES POLICE DEPARTMENT and an MOU reference, which may support the requested 'public arbitration/factfinding/binding wage-setting mechanism' component if unit eligibility/cycle overlap is confirmed.",low,tmp/gabriel_state_source_scout/CA/national_batch01_ca25_live_direct_sdk_2026-07-20/raw_outputs.csv#identifier=gabriel_state_source_scout_ca_2026-07-21_101012_ca_los_angeles,unverified,raw_model_output
ca_2026-07-21_101012,CA,Sacramento,ca_sacramento,police,Sacramento Police Officers Association (SPOA),CITY OF SACRAMENTO,Labor Agreement Covering Employees in the Police Department Unit (SPOA),"January 25, 2025 to April 17, 2026",https://www.cityofsacramento.gov/content/dam/portal/hr/Divisions/laborrelations/Agreements/SPOA.pdf,,city,cba,qualifying_candidate,full_document,duration_clause,no_anchor_supplied,none,no,"Document term is explicitly stated as January 25, 2025 to and including April 17, 2026; visible dates fall outside the requested 2014-2024 window (no anchor-cycle overlap assessment possible because no anchor cycle was supplied).",safety_target,possible,no,Scout lead only: verify the SPOA bargaining unit composition and that the arbitration/impasse/factfinding provisions are the specific binding wage-setting mechanism material requested (and confirm this matches CITY OF SACRAMENTO Census government ID 161241).,high,66,high,Contains police bargaining-unit CBA text and includes grievance/arbitration machinery typical of negotiated labor agreements; provides wage/compensation provisions within a Sacramento police contract context.,medium,tmp/gabriel_state_source_scout/CA/national_batch01_ca25_live_direct_sdk_2026-07-20/raw_outputs.csv#identifier=gabriel_state_source_scout_ca_2026-07-21_101012_ca_sacramento,unverified,raw_model_output
ca_2026-07-21_101012,CA,Sacramento,ca_sacramento,fire,"Sacramento Area Fire Fighters Union, Local #522 (IAFF)",CITY OF SACRAMENTO,Labor Agreement Covering Employees in (Fire Department Unit) (Local 522),"Effective date stated above; dated June 23, 2026 (term years not clearly extractable as a single duration clause within this scout extraction)",https://www.cityofsacramento.gov/content/dam/portal/hr/Divisions/laborrelations/Agreements/Fire.pdf,,city,cba,qualifying_candidate,full_document,cover_or_title,no_anchor_supplied,none,no,"Visible evidence found: signature block/date indicates DATED: June 23, 2026. A single explicit term duration clause spanning 2014-2024 was not confirmed in this scout extraction; therefore 2014-2024 overlap is not demonstrated from visible operative-cycle text.",safety_target,possible,no,"Scout lead only: confirm exact term start/end (duration clause or operative term section), and verify that the binding wage-setting mechanism (impasse/factfinding/arbitration awards) is material for the requested period.",high,66,high,Provides Sacramento fire bargaining-unit CBA language and includes binding arbitration/arbitration-process procedures (useful for matching the requested impasse/factfinding/binding wage-setting mechanism material).,medium,tmp/gabriel_state_source_scout/CA/national_batch01_ca25_live_direct_sdk_2026-07-20/raw_outputs.csv#identifier=gabriel_state_source_scout_ca_2026-07-21_101012_ca_sacramento,unverified,raw_model_output
ca_2026-07-21_101012,CA,Sacramento,ca_sacramento,non_safety,Sacramento City Exempt Employees Association (SCXEA),CITY OF SACRAMENTO,Labor Agreement Covering Employees in (Exempt/General City Units) (SCXEA),"September 20, 2025 to and including September 15, 2028",https://www.cityofsacramento.gov/content/dam/portal/hr/Divisions/laborrelations/Agreements/SCXEA.pdf,,city,cba,insufficient_candidate,full_document,duration_clause,no_anchor_supplied,none,no,"Visible term is September 20, 2025 to September 15, 2028, which is outside the requested 2014-2024 window. Additionally, this is an SCXEA contract covering exempt employees rather than an ordinary general-municipal civilian (clerical/public works/library/citywide civilian) bargaining unit as narrowly exemplified in the search target; comparator eligibility is therefore unclear.",unclear,possible,yes,Scout lead only: verify bargaining unit scope against the strict 'ordinary general-municipal non-safety' comparator requirement and confirm that it is not safety-related and is not management/exempt-only for the intended role.,high,41,medium,"May provide a non-safety general City compensation/terms reference point from a City-hosted labor document set, but comparator-fit requires verification against the requested unit type and 2014-2024 cycle overlap.",low,tmp/gabriel_state_source_scout/CA/national_batch01_ca25_live_direct_sdk_2026-07-20/raw_outputs.csv#identifier=gabriel_state_source_scout_ca_2026-07-21_101012_ca_sacramento,unverified,raw_model_output
ca_2026-07-21_101012,CA,San Diego,cog_2025_207598,police,San Diego Police Officers Association (POA),CITY OF SAN DIEGO,Memorandum of Understanding (San Diego Police Officers Association) [Police Officers Association (POA) MOU],"July 1, 2013 – June 30, 2018",https://www.sandiego.gov/sites/default/files/legacy/humanresources/pdf/poafy14.pdf,,city,cba,qualifying_candidate,full_document,duration_clause,no_anchor_supplied,none,no,"Term shown as July 1, 2013 – June 30, 2018 on the document; the document also references impasse procedures during the MOU term (binding wage-setting mechanism material via incorporated impasse process, though the clause is not labeled as arbitration on the inspected excerpt). ([sandiego.gov](https://www.sandiego.gov/sites/default/files/legacy/humanresources/pdf/poafy14.pdf))",safety_target,possible,no,"Must verify that the extracted unit is the CITY OF SAN DIEGO Police bargaining unit aligned to Census government ID 207598 and that wage-setting references include the specific binding mechanism sought (e.g., confirm the incorporated impasse process and any wage-schedule provisions).",high,66,high,Direct CITY OF SAN DIEGO police CBA-style MOU with operative term covering 2014–2018 and containing impasse procedure material relevant to wage-setting mechanisms. ([sandiego.gov](https://www.sandiego.gov/sites/default/files/legacy/humanresources/pdf/poafy14.pdf)),high,tmp/gabriel_state_source_scout/CA/national_batch01_ca25_live_direct_sdk_2026-07-20/raw_outputs.csv#identifier=gabriel_state_source_scout_ca_2026-07-21_101012_cog_2025_207598,unverified,raw_model_output
ca_2026-07-21_101012,CA,San Diego,cog_2025_207598,fire,"San Diego City Fire Fighters, I.A.F.F. Local 145",CITY OF SAN DIEGO,"Memorandum of Understanding (San Diego City Fire Fighters, I.A.F.F. Local 145)","July 1, 2013 – June 30, 2018",https://www.sandiego.gov/sites/default/files/local145fy14.pdf,,city,cba,qualifying_candidate,full_document,duration_clause,no_anchor_supplied,none,no,"Term shown as July 1, 2013 – June 30, 2018 on the document; contains an express “Impasse Procedure” article and references that the impasse procedure is found in City Council Policy 300-06 (binding wage-setting pathway material under the MMBA/Council policy framework). ([sandiego.gov](https://www.sandiego.gov/sites/default/files/local145fy14.pdf))",safety_target,possible,no,"Must verify that the FIRE bargaining unit content applies to CITY OF SAN DIEGO firefighters (and not mixed/no safety classifications) for Census government ID 207598, and confirm the specific wage-setting scope within impasse-related language.",high,66,high,Direct CITY OF SAN DIEGO fire MOU with operative coverage including 2014–2018 and includes impasse procedure material relevant to wage-setting mechanisms. ([sandiego.gov](https://www.sandiego.gov/sites/default/files/local145fy14.pdf)),high,tmp/gabriel_state_source_scout/CA/national_batch01_ca25_live_direct_sdk_2026-07-20/raw_outputs.csv#identifier=gabriel_state_source_scout_ca_2026-07-21_101012_cog_2025_207598,unverified,raw_model_output
ca_2026-07-21_101012,CA,San Diego,cog_2025_207598,non_safety,San Diego Municipal Employees Association (MEA),CITY OF SAN DIEGO,Memorandum of Understanding (San Diego Municipal Employees Association),"July 1, 2013 – June 30, 2018",https://www.sandiego.gov/sites/default/files/legacy/humanresources/pdf/meafy14.pdf,,city,cba,qualifying_candidate,full_document,duration_clause,no_anchor_supplied,none,no,"Term shown as July 1, 2013 – June 30, 2018 in Article 3/termination language; includes impasse-referenced language tied to meet-and-confer reopener provisions (wage-setting mechanism material via incorporated/controlled impasse procedures). ([sandiego.gov](https://www.sandiego.gov/sites/default/files/legacy/humanresources/pdf/meafy14.pdf))",authoritative_civilian_wage_setting,possible,no,Must verify that the bargaining unit classifications covered by this MEA MOU are ordinary non-safety municipal/civilian employees (not dispatchers/public safety classifications) and that wage-setting sections are operative within the 2014–2018 period for the CITY OF SAN DIEGO employer associated with Census government ID 207598.,high,73,high,CITY OF SAN DIEGO non-safety comparative MOU with operative years that overlap 2014–2018 and includes impasse process references applicable to meet-and-confer/wage terms. ([sandiego.gov](https://www.sandiego.gov/sites/default/files/legacy/humanresources/pdf/meafy14.pdf)),medium,tmp/gabriel_state_source_scout/CA/national_batch01_ca25_live_direct_sdk_2026-07-20/raw_outputs.csv#identifier=gabriel_state_source_scout_ca_2026-07-21_101012_cog_2025_207598,unverified,raw_model_output
