run_id,state,municipality,municipality_id,unit_type,union_name,employer,document_title,contract_years,source_url,source_owner,source_owner_type,document_type,candidate_stage,document_completeness,visible_year_evidence,overlap_with_anchor_cycle,duplicate_risk,blocked_or_unreadable_flag,cycle_match_notes,comparator_role,wrong_employer_risk,context_only_flag,needs_verification_reason,triad_value,provenance_score,likely_ingest_priority,why_relevant,confidence,raw_response_ref,verification_status,promotion_status
all_2026-07-23_183330,MI,Wyandotte,cog_2025_185927,police,Police Officers Association of Michigan (POAM) - Police and Fire Dispatcher Bargaining Unit,CITY OF WYANDOTTE (Census government ID 185927),Agreement Between the City of Wyandotte and Police Officers Association of Michigan (Police and Fire Dispatcher Bargaining Unit),2025-01-01 through 2028-12-31,https://www.wyandottemi.gov/DocumentCenter/View/498/POAM-Police-and-Fire-Dispatchers--Effective-January-1-2025-Through-December-31-2028-PDF,,city,cba,qualifying_candidate,full_document,duration_clause,overlap,none,no,"Covers 2025-2028, overlaps requested 2014-2024 anchor window at least at the start of the 2014-2024 era boundary; included as an overlapping contemporary cycle source.",safety_target,none,no,Scout-stage only; wage/award/impasse or specific wage schedule excerpt not extracted for this output yet.,medium,81,high,Authoritative CITY OF WYANDOTTE labor agreement for a POAM police bargaining unit; contains wage-setting terms via CBA structure.,medium,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND2-3X150-2026-07-23/lane_2_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_183330_cog_2025_185927,unverified,raw_model_output
all_2026-07-23_183330,MI,Wyandotte,cog_2025_185927,non_safety,AFSCME Local #894,CITY OF WYANDOTTE (Census government ID 185927),Agreement Between the City of Wyandotte and AFSCME Local #894 (All General City Employees in the Department of Public Services),2022-01-01 through 2024-12-31,https://www.wyandottemi.gov/DocumentCenter/View/499/AFSCME-PDF,,city,cba,qualifying_candidate,full_document,duration_clause,overlap,none,no,"Covers 2022-2024, directly overlaps requested 2014-2024 period; appears to be an ordinary general-municipal (non-safety) bargaining unit per recognition/exclusions language.",ordinary_non_safety_comparator,none,no,Scout-stage only; specific wage schedule pages/values not extracted for this output yet.,medium,88,high,"Ordinary (non-safety) municipal/civilian labor CBA with wages and a wage schedule exhibit, suitable as a non-safety comparator reference to CITY OF WYANDOTTE.",high,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND2-3X150-2026-07-23/lane_2_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_183330_cog_2025_185927,unverified,raw_model_output
all_2026-07-23_183330,OH,Washington Court House,cog_2025_172399,police,"Fraternal Order of Police, Ohio Labor Council, Inc. (FOP/OLC)",CITY OF WASHINGTON COURT HOUSE (locked employer identity: Census government ID 172399),"Collective Bargaining Agreement (Patrol Officers) — Fraternal Order of Police, Ohio Labor Council, Inc. — City of Washington Court House (SERB Case No. 2018-MED-12-1224)","Effective March 1, 2019 through February 28, 2022",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-12-1224.pdf,,state_labor_board,cba,qualifying_candidate,full_document,duration_clause,overlap,none,no,CBA operative dates fall within 2014–2024 cycle preference (2019–2022).,safety_target,possible,no,Scout-stage: confirm bargaining unit coverage is strictly municipal sworn police for this exact city employer (not another Washington).,high,86,high,Municipal police wage/terms are set by a binding CBA covering patrol officers.,medium,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND2-3X150-2026-07-23/lane_2_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_183330_cog_2025_172399,unverified,raw_model_output
all_2026-07-23_183330,OH,Washington Court House,cog_2025_172399,fire,International Association of Fire Fighters (IAFF) Local 699,CITY OF WASHINGTON COURT HOUSE (locked employer identity: Census government ID 172399),Collective Bargaining Agreement — International Association of Fire Fighters Local 699 — City of Washington Court House (SERB Case No. 2019-MED-05-0551),"Effective July 1, 2019 through June 30, 2022",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-05-0551.pdf,,state_labor_board,cba,qualifying_candidate,full_document,duration_clause,overlap,none,no,CBA operative dates fall within 2014–2024 cycle preference (2019–2022).,safety_target,possible,no,Scout-stage: confirm the bargaining unit is the City’s career fire fighters and that the SERB case contract names the same city as locked employer (not another similarly named municipality).,high,86,high,Municipal fire wage/terms are set by a binding CBA (fire allowed only when the exact employer is the city).,medium,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND2-3X150-2026-07-23/lane_2_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_183330_cog_2025_172399,unverified,raw_model_output
all_2026-07-23_183330,OH,Washington Court House,cog_2025_172399,non_safety,"AFSCME Ohio Council 8, AFL-CIO, Local 3819",CITY OF WASHINGTON COURT HOUSE (locked employer identity: Census government ID 172399),"Collective Bargaining Agreement — AFSCME Ohio Council 8, AFL-CIO, Local 3819 — City of Washington Court House (SERB Case No. 2013-MED-03-0354; contract stamp 2016-MED-02-0151)","Effective July 1, 2016 through June 30, 2019",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-02-0151.pdf,,state_labor_board,cba,qualifying_candidate,full_document,duration_clause,overlap,none,no,CBA operative dates fall within 2014–2024 cycle preference (2016–2019).,ordinary_non_safety_comparator,possible,no,"Scout-stage: verify the CBA includes ordinary general-municipal non-safety job classifications (e.g., public works/cemetery/utilities/admin clerical functions) and extract the wage/compensation tables and any wage-implementation years/steps.",high,93,high,Binding AFSCME CBA for City employees provides authoritative wage/terms suitable for ordinary non-safety comparison (not a police/fire CBA).,medium,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND2-3X150-2026-07-23/lane_2_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_183330_cog_2025_172399,unverified,raw_model_output
all_2026-07-23_183330,OH,Washington Court House,cog_2025_172399,non_safety,"AFSCME Ohio Council 8, AFL-CIO, Local 3819",CITY OF WASHINGTON COURT HOUSE (locked employer identity: Census government ID 172399),"Collective Bargaining Agreement — AFSCME Ohio Council 8, AFL-CIO, Local 3819 — City of Washington Court House (SERB Case No. 2019-MED-02-0098)","Effective Upon July 1, 2019 through June 30, 2022",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-02-0098.pdf,,state_labor_board,cba,qualifying_candidate,full_document,duration_clause,overlap,possible,no,CBA operative dates fall within 2014–2024 cycle preference (2019–2022).,ordinary_non_safety_comparator,possible,no,Scout-stage: confirm bargaining unit is ordinary general-municipal non-safety employees (not safety) and extract the wage tables/appendices for the relevant years/steps/raises.,high,78,high,Binding AFSCME CBA for City employees provides authoritative non-safety wages/terms for 2019–2022 overlap.,medium,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND2-3X150-2026-07-23/lane_2_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_183330_cog_2025_172399,unverified,raw_model_output
all_2026-07-23_183330,WI,River Falls,cog_2025_184096,police,River Falls Police Department Employees’ Association,CITY OF RIVER FALLS,Arbitration Award (River Falls Police Department Employees’ Association v. City of River Falls) - MA-12686,unclear,https://werc.wi.gov/grievance_awards/6815.pdf,,state_labor_board,arbitration_award,qualifying_candidate,full_document,other_operative_text,no_anchor_supplied,none,no,Operative arbitration award is dated 2005 (outside prioritized 2014-2024 cycle).,safety_target,none,no,Police arbitration award may address an issue other than wages/compensation; year overlap with 2014-2024 and wage-setting relevance must be confirmed from operative wage terms.,medium,91,high,Authoritative state labor adjudication involving the City of River Falls and its police bargaining unit; may contain wage/benefit provisions depending on the dispute.,medium,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND2-3X150-2026-07-23/lane_2_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_183330_cog_2025_184096,unverified,raw_model_output
all_2026-07-23_183330,WI,River Falls,cog_2025_184096,non_safety,,CITY OF RIVER FALLS,Employee Compensation (page link produced redirect loop; underlying document not inspectable during scout),unclear,https://www.rfcity.org/DocumentCenter/View/6156/2025-Top-EE-Compensation,,city,wage_schedule_or_compensation_plan,insufficient_candidate,blocked_or_unreadable,unclear,unclear,none,yes,Unable to inspect contents due to observed redirect loop while fetching the document during scout-stage.,authoritative_civilian_wage_setting,possible,yes,Source could not be inspected (redirect loop). Must verify that it is an authoritative wage/compensation plan for ordinary municipal/civilian employees and identify applicable cycle years.,medium,0,low,"City-run Transparency page references an Employee Compensation document; if it includes salary/wage schedules or compensation plans, it could support an ordinary non-safety wage comparator.",low,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND2-3X150-2026-07-23/lane_2_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_183330_cog_2025_184096,unverified,raw_model_output
all_2026-07-23_183330,WA,East Wenatchee,cog_2025_209722,police,Teamsters Local Union No. 760,CITY OF EAST WENATCHEE,East Wenatchee Police Collective Bargaining Agreement (LABOR AGREEMENT) — Teamsters Local Union No. 760,2026-2027,https://www.eastwenatcheewa.gov/DocumentCenter/View/2038/2026-2027-Police-Officer_Teamsters-Local-Union-Contractpdf,,city,cba,qualifying_candidate,full_document,"cover_or_title | January 1, 2026 To December 31, 2027",non_overlap_deferred,possible,no,"Operative period shown as Jan 1, 2026–Dec 31, 2027; does not overlap 2014-2024 anchor cycles.",safety_target,none,no,"Scout-stage lead only: need later review for wage-setting provisions, effective wage dates, scope of covered classifications, and arbitration/impasse/wage-setting mechanisms.",medium,46,medium,Contains police-officer CBA wage/conditions language for CITY OF EAST WENATCHEE; potential wage-setting and authoritative compensation terms.,high,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND2-3X150-2026-07-23/lane_2_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_183330_cog_2025_209722,unverified,raw_model_output
all_2026-07-23_183330,WA,East Wenatchee,cog_2025_209722,police,Teamsters Local Union No. 760,CITY OF EAST WENATCHEE,East Wenatchee Police Department – Clerical Employees Collective Bargaining Agreement — Teamsters Local Union No. 760,2026-2027,https://www.eastwenatcheewa.gov/DocumentCenter/View/2040/2026-2027-Police-Clerks_Teamsters-Local-Union-Contractpdf,,city,cba,qualifying_candidate,full_document,"cover_or_title | January 1, 2026 To December 31, 2027",non_overlap_deferred,possible,no,"Operative period shown as Jan 1, 2026–Dec 31, 2027; does not overlap 2014-2024 anchor cycles.",safety_target,none,no,"Scout-stage lead only: need later review to confirm whether any wage-setting terms could serve as ordinary non-safety comparator (likely not, due to police-unit clerical coverage) and to extract wage/step/scheduling mechanics.",medium,46,medium,City-hosted executed CBA for CITY OF EAST WENATCHEE police-department clerical bargaining unit; may contain compensation mechanics relevant for police-side wage-setting extraction.,medium,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND2-3X150-2026-07-23/lane_2_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_183330_cog_2025_209722,unverified,raw_model_output
