readiness_id,lane_id,lane_sequence,source_type,detected_file_type,source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,observed_file_size_bytes,observed_sha256,file_integrity_status,content_type,page_count,encrypted_or_locked_flag,corrupt_or_broken_flag,has_text_layer_flag,bounded_text_probe_page_count,bounded_text_probe_character_count,estimated_text_density_chars_per_probed_page,table_layout_indicator,likely_scanned_or_image_only_flag,oversized_flag,local_html_payload_exists_flag,html_visible_character_count,html_link_count,html_script_count,html_mostly_scripts_or_boilerplate_flag,other_document_non_ocr_extraction_feasible_flag,primary_readiness_status,reason_code,classified_at,full_text_persisted_flag,ocr_run_flag
B4X2500RDY-20260730-96cc42595e729ba5b064,readiness_lane_001,1,pdf,pdf,B4X2500SRD-20260730-b8eda68491a30f5f0099,B4X2500V-20260730-01462,B4X2500LIVE-20260729-001725,B4X2500-20260729-01516,AL,South,La Fayette,"City of LaFayette Work Session and Council Proceedings (July 13, 2020) [PDF]",https://lafayetteal.com/images/pdfs/council-minutes/CM_7-13-20.pdf,https://lafayetteal.com/images/pdfs/council-minutes/CM_7-13-20.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-b8eda68491a30f5f0099.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-b8eda68491a30f5f0099.pdf,sha256:988790e590433d1db587a2dd8d61fe1cdedff48d52d25900bc90571f3e27d40e,locally_available,local_only_not_replicated,local_research_workspace,206273,988790e590433d1db587a2dd8d61fe1cdedff48d52d25900bc90571f3e27d40e,206273,988790e590433d1db587a2dd8d61fe1cdedff48d52d25900bc90571f3e27d40e,integrity_pass,application/pdf,4,false,false,true,3,8375,2791.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:28:05Z,false,false
B4X2500RDY-20260730-35d4f90dccdb0a2be515,readiness_lane_001,2,pdf,pdf,B4X2500SRD-20260730-4c06430ae9bb6b10e8f6,B4X2500V-20260730-00960,B4X2500LIVE-20260729-001461,B4X2500-20260729-01294,NY,Northeast,Granville,Village Board Meeting Minutes (ratification of 5-year Collective Bargaining Agreement with Police Benevolent Association),https://villageofgranvilleny.com/wp-content/uploads/2017/10/GVTBMeeting-Minutes-020617.pdf,https://villageofgranvilleny.com/wp-content/uploads/2017/10/GVTBMeeting-Minutes-020617.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-4c06430ae9bb6b10e8f6.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-4c06430ae9bb6b10e8f6.pdf,sha256:fc76ee3ae9cf185546f28ede75f11f57cdf0d890f8ae4014b79493ca3608dc10,locally_available,local_only_not_replicated,local_research_workspace,50567,fc76ee3ae9cf185546f28ede75f11f57cdf0d890f8ae4014b79493ca3608dc10,50567,fc76ee3ae9cf185546f28ede75f11f57cdf0d890f8ae4014b79493ca3608dc10,integrity_pass,application/pdf,3,false,false,true,3,5496,1832.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:28:05Z,false,false
B4X2500RDY-20260730-910eb572dd7cc49fd0fa,readiness_lane_001,5,pdf,pdf,B4X2500SRD-20260730-24e9669c472dfa5d1a5a,B4X2500V-20260730-04349,B4X2500LIVE-20260729-006727,B4X2500-20260729-06589,AR,South,Hazen,"Hazen Municipal Code (City of Hazen, Arkansas) — Personnel Policies: Uniformed employee vacations (Police Department) & related compensation rules",https://cityofhazen.org/documents/152/Hazen_Municipal_Code.pdf,https://cityofhazenar.gov/documents/152/Hazen_Municipal_Code.pdf,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-24e9669c472dfa5d1a5a.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-24e9669c472dfa5d1a5a.pdf,sha256:73cfc1b258074f57d893139ed4bc68d314debae5964219ca423fb507ea0f97eb,locally_available,local_only_not_replicated,local_research_workspace,1600263,73cfc1b258074f57d893139ed4bc68d314debae5964219ca423fb507ea0f97eb,1600263,73cfc1b258074f57d893139ed4bc68d314debae5964219ca423fb507ea0f97eb,integrity_pass,application/pdf,226,false,false,true,3,2196,732.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:28:05Z,false,false
B4X2500RDY-20260730-3d6c6acb09e4c18a6191,readiness_lane_001,6,pdf,pdf,B4X2500SRD-20260730-aaad09f1feb89a5019bf,B4X2500V-20260730-01250,B4X2500LIVE-20260729-009658,B4X2500-20260729-09671,TN,South,Mason,Resolution Approving CMFO Salary Increase (Certified Municipal Finance Officer),https://townofmasontn.org/wp-content/uploads/sites/154/2025/09/Resolution-Approving-CMFO-Salary-Increase.pdf,https://townofmasontn.org/wp-content/uploads/sites/154/2025/09/Resolution-Approving-CMFO-Salary-Increase.pdf,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-aaad09f1feb89a5019bf.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-aaad09f1feb89a5019bf.pdf,sha256:d9bc1422bae4fbe5a65a408ef0bd5586e7daf3caa1283f27e1b98c4f43cad180,locally_available,local_only_not_replicated,local_research_workspace,43120,d9bc1422bae4fbe5a65a408ef0bd5586e7daf3caa1283f27e1b98c4f43cad180,43120,d9bc1422bae4fbe5a65a408ef0bd5586e7daf3caa1283f27e1b98c4f43cad180,integrity_pass,application/pdf,1,false,false,true,1,824,824.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:28:05Z,false,false
B4X2500RDY-20260730-c3a2700dfea491731e08,readiness_lane_001,8,pdf,pdf,B4X2500SRD-20260730-849191e6e67b38fd9063,B4X2500V-20260730-03598,B4X2500LIVE-20260729-006989,B4X2500-20260729-06973,NC,South,Kure Beach,Budget Ordinance FY 2025-2026 (Section IV. Salaries and Staffing: Pay Plan),https://townofkurebeach.civicweb.net/document/51780/,https://townofkurebeach.civicweb.net/document/51780,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-849191e6e67b38fd9063.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-849191e6e67b38fd9063.pdf,sha256:903eb5f6d70368bb9f26e980ddba3783a2d06358f6d202c792183824efda08c5,locally_available,local_only_not_replicated,local_research_workspace,205692,903eb5f6d70368bb9f26e980ddba3783a2d06358f6d202c792183824efda08c5,205692,903eb5f6d70368bb9f26e980ddba3783a2d06358f6d202c792183824efda08c5,integrity_pass,application/pdf,8,false,false,true,3,1741,580.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:28:05Z,false,false
B4X2500RDY-20260730-a8027635d87bbb054c3d,readiness_lane_001,9,pdf,pdf,B4X2500SRD-20260730-125edf00b4782ed5a3e0,B4X2500V-20260730-04128,B4X2500LIVE-20260729-002135,B4X2500-20260729-02143,TN,South,Atwood,"THE ATWOOD MUNICIPAL CODE (Combined) — Title 4 Municipal Personnel; chapters include personnel regulations, leave, policies",https://www.mtas.tennessee.edu/system/files/codes/combined/Atwood-code.pdf,https://mtas.tennessee.edu/system/files/codes/combined/Atwood-code.pdf,civil_service_or_hr_pay_plan,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-125edf00b4782ed5a3e0.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-125edf00b4782ed5a3e0.pdf,sha256:b19a3fc165508e70bf5795baa612ae10919c45fe4b0c7d07199f632e79442535,locally_available,local_only_not_replicated,local_research_workspace,2520838,b19a3fc165508e70bf5795baa612ae10919c45fe4b0c7d07199f632e79442535,2520838,b19a3fc165508e70bf5795baa612ae10919c45fe4b0c7d07199f632e79442535,integrity_pass,application/pdf,237,false,false,true,3,2339,779.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:28:05Z,false,false
B4X2500RDY-20260730-69dd040a74443a7ca231,readiness_lane_001,10,pdf,pdf,B4X2500SRD-20260730-5a083b0fddff159cca83,B4X2500V-20260730-03944,B4X2500LIVE-20260729-006410,B4X2500-20260729-06278,NY,Northeast,Corinth,Schedule of Salaries & Wages — All Funds 2025–2026 (Village of Corinth),https://villageofcorinthny.gov/corinth/pdf/Budget%20Document%202025-2026.pdf,https://villageofcorinthny.gov/corinth/pdf/Budget%20Document%202025-2026.pdf,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal;fiscal_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-5a083b0fddff159cca83.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-5a083b0fddff159cca83.pdf,sha256:d52eb3e11fdfad3439ad247875c2e5983d5a52c36efa4709fe1409dc9a6e2821,locally_available,local_only_not_replicated,local_research_workspace,415305,d52eb3e11fdfad3439ad247875c2e5983d5a52c36efa4709fe1409dc9a6e2821,415305,d52eb3e11fdfad3439ad247875c2e5983d5a52c36efa4709fe1409dc9a6e2821,integrity_pass,application/pdf,31,false,false,true,3,1723,574.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:28:05Z,false,false
B4X2500RDY-20260730-d61182df2c204f278eec,readiness_lane_001,11,pdf,pdf,B4X2500SRD-20260730-b3ed0ec35e217ee826c1,B4X2500V-20260730-03197,B4X2500LIVE-20260729-005195,B4X2500-20260729-05176,IN,Midwest,Bristol,"TOWN OF BRISTOL, INDIANA — SALARY ORDINANCE NO. 12-19-2024-28 (Police Department Employees / base wage rates for 2025)",https://mccmeetingspublic.blob.core.usgovcloudapi.net/bristolin-meet-25b3eb623b0941839458d329179b161d/ITEM-Attachment-001-78c2f954b01e4e8fb7d8f8a6d42b85b2.pdf,https://mccmeetingspublic.blob.core.usgovcloudapi.net/bristolin-meet-25b3eb623b0941839458d329179b161d/ITEM-Attachment-001-78c2f954b01e4e8fb7d8f8a6d42b85b2.pdf,salary_ordinance,high_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-b3ed0ec35e217ee826c1.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-b3ed0ec35e217ee826c1.pdf,sha256:a66cf3b310fe6a4f568026e41f1dea410dffd4da4f56859cd3fc9c953a9e776d,locally_available,local_only_not_replicated,local_research_workspace,1194654,a66cf3b310fe6a4f568026e41f1dea410dffd4da4f56859cd3fc9c953a9e776d,1194654,a66cf3b310fe6a4f568026e41f1dea410dffd4da4f56859cd3fc9c953a9e776d,integrity_pass,application/pdf,17,false,false,true,3,4756,1585.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:28:05Z,false,false
B4X2500RDY-20260730-8843fe7f2e801826bad1,readiness_lane_001,12,pdf,pdf,B4X2500SRD-20260730-09b60bf915e749efe06e,B4X2500V-20260730-04027,B4X2500LIVE-20260729-009608,B4X2500-20260729-09581,OK,South,Pond Creek,Pond Creek City Council Regular Meeting Minutes (Pay rate for swimming pool manager/assistant manager/lifeguards; 2024 season pay),https://static1.squarespace.com/static/62ec2be6c69284302a7c78df/t/65ca66b7cf0ca05844eb9639/1707763383748/MEETING%2BMINUTES%2BGEN%2B2-8-24.pdf,https://static1.squarespace.com/static/62ec2be6c69284302a7c78df/t/65ca66b7cf0ca05844eb9639/1707763383748/MEETING%2BMINUTES%2BGEN%2B2-8-24.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-09b60bf915e749efe06e.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-09b60bf915e749efe06e.pdf,sha256:388bdaf3162d6514c74dee5466e36b7e567b51e0142135fe50139cf1b95fa58c,locally_available,local_only_not_replicated,local_research_workspace,94968,388bdaf3162d6514c74dee5466e36b7e567b51e0142135fe50139cf1b95fa58c,94968,388bdaf3162d6514c74dee5466e36b7e567b51e0142135fe50139cf1b95fa58c,integrity_pass,application/pdf,2,false,false,true,2,2876,1438.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:28:05Z,false,false
B4X2500RDY-20260730-783e6f230c6fbe7327f6,readiness_lane_001,13,pdf,pdf,B4X2500SRD-20260730-47e9d1109ad46457b27f,B4X2500V-20260730-04869,B4X2500LIVE-20260729-007875,B4X2500-20260729-07840,MI,Midwest,Bloomfield charter,"Police Department Command Unit Contract - January 1, 2026 to December 31, 2028 (signed with attachments)",https://www.bloomfieldtwpmi.gov/media/2babeecw/command-contract-2026-2028_signed-with-attachments.pdf,https://bloomfieldtwpmi.gov/media/2babeecw/command-contract-2026-2028_signed-with-attachments.pdf,cba,high_priority_verification_ready,cba_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-47e9d1109ad46457b27f.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-47e9d1109ad46457b27f.pdf,sha256:c78d8a0a040ec881eec842d01fade99ca98198b6785aa1c1236a0e9387b4e889,locally_available,local_only_not_replicated,local_research_workspace,4243106,c78d8a0a040ec881eec842d01fade99ca98198b6785aa1c1236a0e9387b4e889,4243106,c78d8a0a040ec881eec842d01fade99ca98198b6785aa1c1236a0e9387b4e889,integrity_pass,application/pdf,286,false,false,true,3,1600,533.333,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:28:05Z,false,false
