readiness_id,lane_id,lane_sequence,source_type,detected_file_type,source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,observed_file_size_bytes,observed_sha256,file_integrity_status,content_type,page_count,encrypted_or_locked_flag,corrupt_or_broken_flag,has_text_layer_flag,bounded_text_probe_page_count,bounded_text_probe_character_count,estimated_text_density_chars_per_probed_page,table_layout_indicator,likely_scanned_or_image_only_flag,oversized_flag,local_html_payload_exists_flag,html_visible_character_count,html_link_count,html_script_count,html_mostly_scripts_or_boilerplate_flag,other_document_non_ocr_extraction_feasible_flag,primary_readiness_status,reason_code,classified_at,full_text_persisted_flag,ocr_run_flag
B4X2500RDY-20260730-24901ae16d6da9d3fd19,readiness_lane_001,188,pdf,pdf,B4X2500SRD-20260730-ab621f430a59bebd7732,B4X2500V-20260730-03192,B4X2500LIVE-20260729-005198,B4X2500-20260729-05177,IN,Midwest,Buck Creek,"STATE BOARD OF ACCOUNTS: BUCK CREEK TOWNSHIP, HANCOCK COUNTY (Regulatory financial statement report; compensation/pay-rate notes)",https://www.in.gov/sboa/WebReports/B40368.pdf,https://in.gov/sboa/WebReports/B40368.pdf,salary_ordinance,high_priority_verification_ready,non_cba_or_other_hint,strike_or_no_strike_constraint,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-ab621f430a59bebd7732.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-ab621f430a59bebd7732.pdf,sha256:f08b866a2f01972fdca9a2b97f8efa4e3a4d9478a03c9bae7a22b27af27560ad,locally_available,local_only_not_replicated,local_research_workspace,805137,f08b866a2f01972fdca9a2b97f8efa4e3a4d9478a03c9bae7a22b27af27560ad,805137,f08b866a2f01972fdca9a2b97f8efa4e3a4d9478a03c9bae7a22b27af27560ad,integrity_pass,application/pdf,28,true,false,unknown,0,0,,not_probed,unknown,false,not_applicable,,,,not_applicable,not_applicable,encrypted_or_locked,pdf_encrypted_or_locked,2026-07-30T14:28:09Z,false,false
B4X2500RDY-20260730-76ebc1ebc12c1686be06,readiness_lane_001,527,pdf,pdf,B4X2500SRD-20260730-178f78111cfffbe6ee77,B4X2500V-20260730-02643,B4X2500LIVE-20260729-009103,B4X2500-20260729-08906,PA,Northeast,Philipsburg,"Compliance Audit (Municipal), memorandum of understanding reference: Philipsburg Borough police pension plan (quotes/mentions a March 1, 2004 MOU between Borough and AFSCME DC 83)",https://www.paauditor.gov/Media/Default/Reports/MunPhilipsburgBoroPPP051722.pdf,https://paauditor.gov/wp-content/uploads/audits-archive/Media/Default/Reports/MunPhilipsburgBoroPPP051722.pdf,mou_or_memorandum,high_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-178f78111cfffbe6ee77.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-178f78111cfffbe6ee77.pdf,sha256:b4038a954f4c115e50b45557dda315a8178be1a8d72abeff812dbb294e6c87b6,locally_available,local_only_not_replicated,local_research_workspace,281298,b4038a954f4c115e50b45557dda315a8178be1a8d72abeff812dbb294e6c87b6,281298,b4038a954f4c115e50b45557dda315a8178be1a8d72abeff812dbb294e6c87b6,integrity_pass,application/pdf,12,true,false,unknown,0,0,,not_probed,unknown,false,not_applicable,,,,not_applicable,not_applicable,encrypted_or_locked,pdf_encrypted_or_locked,2026-07-30T14:28:16Z,false,false
B4X2500RDY-20260730-eb185f3ca26d2e60ee99,readiness_lane_001,658,pdf,pdf,B4X2500SRD-20260730-89d84624f8f122bb7080,B4X2500V-20260730-01200,B4X2500LIVE-20260729-004125,B4X2500-20260729-03905,PA,Northeast,Springdale,Pennsylvania Labor Relations Board order in Utility Workers Union of America Local 509 v. Springdale Borough (duty to bargain regarding hours/wages per parties’ collective bargaining agreement),https://www.pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/documents/orders/2015/march/springdale%20borough%20pe14-378.pdf,https://pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/documents/orders/2015/march/springdale%20borough%20pe14-378.pdf,mou_or_memorandum,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-89d84624f8f122bb7080.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-89d84624f8f122bb7080.pdf,sha256:d52e16fc4baf8477e55ce5ef8a422934b0aee64bbf76b274900378119177a4f0,locally_available,local_only_not_replicated,local_research_workspace,100537,d52e16fc4baf8477e55ce5ef8a422934b0aee64bbf76b274900378119177a4f0,100537,d52e16fc4baf8477e55ce5ef8a422934b0aee64bbf76b274900378119177a4f0,integrity_pass,application/pdf,2,true,false,unknown,0,0,,not_probed,unknown,false,not_applicable,,,,not_applicable,not_applicable,encrypted_or_locked,pdf_encrypted_or_locked,2026-07-30T14:28:18Z,false,false
B4X2500RDY-20260730-0e8d136d719ba49133f6,readiness_lane_002,188,pdf,pdf,B4X2500SRD-20260730-94370b9f57a86a96730f,B4X2500V-20260730-04673,B4X2500LIVE-20260729-005274,B4X2500-20260729-05263,KS,Midwest,Coldwater,"City Code (Coldwater, KS) — Personnel policy incorporated by reference (Employee Handbook)",https://www.coldwaterks.org/uploads/1/1/9/6/119680421/city_codification_.pdf,https://coldwaterks.org/uploads/1/1/9/6/119680421/city_codification_.pdf,personnel_policy,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-94370b9f57a86a96730f.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-94370b9f57a86a96730f.pdf,sha256:fde67a9ed16c8c055cfc4736a863eb12df7e6e29d79299f341903f67dc66efa1,locally_available,local_only_not_replicated,local_research_workspace,2263702,fde67a9ed16c8c055cfc4736a863eb12df7e6e29d79299f341903f67dc66efa1,2263702,fde67a9ed16c8c055cfc4736a863eb12df7e6e29d79299f341903f67dc66efa1,integrity_pass,application/pdf,269,true,false,unknown,0,0,,not_probed,unknown,false,not_applicable,,,,not_applicable,not_applicable,encrypted_or_locked,pdf_encrypted_or_locked,2026-07-30T14:36:09Z,false,false
B4X2500RDY-20260730-a8840a3004c4e29c2e6e,readiness_lane_002,496,pdf,pdf,B4X2500SRD-20260730-e85d3ab5cc2d1d98fe22,B4X2500V-20260730-01330,B4X2500LIVE-20260729-004750,B4X2500-20260729-04799,VA,South,Onley,"Onley Town Council Minutes of April 2, 2018",https://townofonley.org/wp-content/uploads/2018/10/draftminutes040218.pdf,https://townofonley.org/wp-content/uploads/2018/10/draftminutes040218.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-e85d3ab5cc2d1d98fe22.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-e85d3ab5cc2d1d98fe22.pdf,sha256:5caf9a5f9e733ccc5978d95fa483c2bd0912028b6b4dcde919716e3e43d668a7,locally_available,local_only_not_replicated,local_research_workspace,125855,5caf9a5f9e733ccc5978d95fa483c2bd0912028b6b4dcde919716e3e43d668a7,125855,5caf9a5f9e733ccc5978d95fa483c2bd0912028b6b4dcde919716e3e43d668a7,integrity_pass,application/pdf,7,true,false,unknown,0,0,,not_probed,unknown,false,not_applicable,,,,not_applicable,not_applicable,encrypted_or_locked,pdf_encrypted_or_locked,2026-07-30T14:36:17Z,false,false
B4X2500RDY-20260730-8a7d071b4dcf663f2c7e,readiness_lane_002,541,pdf,pdf,B4X2500SRD-20260730-b1b3a531b73f36ff3034,B4X2500V-20260730-01231,B4X2500LIVE-20260729-003362,B4X2500-20260729-03352,SD,Midwest,Colome,ORDINANCE NO. 2024-4 Salaries of City Officers,https://colomesd.org/documents/616/ORDINANCE_NO._2024-4_Salaries_of_City_Officers.pdf,https://colomesd.org/documents/616/ORDINANCE_NO._2024-4_Salaries_of_City_Officers.pdf,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-b1b3a531b73f36ff3034.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-b1b3a531b73f36ff3034.pdf,sha256:957038db8ecd66afc6aeed45125950aa8420a1c03086040d2352bb6d45607cc4,locally_available,local_only_not_replicated,local_research_workspace,70887,957038db8ecd66afc6aeed45125950aa8420a1c03086040d2352bb6d45607cc4,70887,957038db8ecd66afc6aeed45125950aa8420a1c03086040d2352bb6d45607cc4,integrity_pass,application/pdf,1,true,false,unknown,0,0,,not_probed,unknown,false,not_applicable,,,,not_applicable,not_applicable,encrypted_or_locked,pdf_encrypted_or_locked,2026-07-30T14:36:18Z,false,false
B4X2500RDY-20260730-fc14ae75bb319f14724f,readiness_lane_002,571,pdf,pdf,B4X2500SRD-20260730-1b1daf7ce829d287ab2b,B4X2500V-20260730-02617,B4X2500LIVE-20260729-006542,B4X2500-20260729-06362,PA,Northeast,Farrell,"Pennsylvania Labor Relations Board Final Order (Fraternal Order of Police, Lodge 34 v. City of Farrell) - Case No. PF-C-15-94-W",https://www.pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/final-orders/2016/documents/city%20of%20farrell%20fop%2034%20pf-c-15-94-w.pdf,https://pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/final-orders/2016/documents/city%20of%20farrell%20fop%2034%20pf-c-15-94-w.pdf,arbitration_award,high_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-1b1daf7ce829d287ab2b.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-1b1daf7ce829d287ab2b.pdf,sha256:bb39980f9d4e0545aac9b81d1fbde174577b852fb5b66872d73947df4adbd8fd,locally_available,local_only_not_replicated,local_research_workspace,106255,bb39980f9d4e0545aac9b81d1fbde174577b852fb5b66872d73947df4adbd8fd,106255,bb39980f9d4e0545aac9b81d1fbde174577b852fb5b66872d73947df4adbd8fd,integrity_pass,application/pdf,2,true,false,unknown,0,0,,not_probed,unknown,false,not_applicable,,,,not_applicable,not_applicable,encrypted_or_locked,pdf_encrypted_or_locked,2026-07-30T14:36:19Z,false,false
B4X2500RDY-20260730-fe22e03b1baa4e488c56,readiness_lane_002,615,pdf,pdf,B4X2500SRD-20260730-8e7d123ca9be957a501a,B4X2500V-20260730-05233,B4X2500LIVE-20260729-006239,B4X2500-20260729-06201,NJ,Northeast,Greenwich,RESOLUTION(s) establishing salary ranges / salary ordinance-related 2021 personnel compensation (supporting resolutions PDF),https://www.greenwichtownship.org/wp-content/uploads/2021/05/SupportingResolutions052021.pdf,https://greenwichtownship.org/wp-content/uploads/2021/05/SupportingResolutions052021.pdf,salary_ordinance,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-8e7d123ca9be957a501a.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-8e7d123ca9be957a501a.pdf,sha256:e388e2fab8c5c2eea59f560485161e9a2201d90cc78c53a3ac995fa0e216416b,locally_available,local_only_not_replicated,local_research_workspace,375761,e388e2fab8c5c2eea59f560485161e9a2201d90cc78c53a3ac995fa0e216416b,375761,e388e2fab8c5c2eea59f560485161e9a2201d90cc78c53a3ac995fa0e216416b,integrity_pass,application/pdf,19,true,false,unknown,0,0,,not_probed,unknown,false,not_applicable,,,,not_applicable,not_applicable,encrypted_or_locked,pdf_encrypted_or_locked,2026-07-30T14:36:20Z,false,false
B4X2500RDY-20260730-5bdcb5920ae62b58ed95,readiness_lane_002,729,pdf,pdf,B4X2500SRD-20260730-500dad3cd60a28be95b0,B4X2500V-20260730-00500,B4X2500LIVE-20260729-001968,B4X2500-20260729-01887,MD,South,Brookeville,"Ordinance No. 2023-01 (FY24 Town Budget) — Annual Budget Salaries and Payroll Taxes (Property Manager, Event Manager, Clerk, Treasurer)",https://townofbrookevillemd.org/wp-content/uploads/2023/06/FY24_Town_Budget.pdf,https://townofbrookevillemd.org/wp-content/uploads/2023/06/FY24_Town_Budget.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal;fiscal_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-500dad3cd60a28be95b0.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-500dad3cd60a28be95b0.pdf,sha256:68757c883a75cd97880e0827b565dd91e72deed7e5af74f54c8e365ed5ee52ac,locally_available,local_only_not_replicated,local_research_workspace,393473,68757c883a75cd97880e0827b565dd91e72deed7e5af74f54c8e365ed5ee52ac,393473,68757c883a75cd97880e0827b565dd91e72deed7e5af74f54c8e365ed5ee52ac,integrity_pass,application/pdf,6,true,false,unknown,0,0,,not_probed,unknown,false,not_applicable,,,,not_applicable,not_applicable,encrypted_or_locked,pdf_encrypted_or_locked,2026-07-30T14:36:22Z,false,false
B4X2500RDY-20260730-f25f02090a19683bf180,readiness_lane_003,53,pdf,pdf,B4X2500SRD-20260730-c89508e439850995a59b,B4X2500V-20260730-01175,B4X2500LIVE-20260729-006556,B4X2500-20260729-06369,PA,Northeast,Larksville,"International Association of Firefighters Local 840 v. Larksville Borough — Final Order (PF-C-16-46-E) (retroactive to Jan. 1, 2016; successor CBA ratified Mar. 15, 2016; expired CBA effective Jan. 1, 2012–Dec. 31, 2015)",https://www.pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/final-orders/2017/documents/larksville%20borough%20pf-c-16-46-e.pdf,https://pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/final-orders/2017/documents/larksville%20borough%20pf-c-16-46-e.pdf,arbitration_award,high_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-c89508e439850995a59b.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-c89508e439850995a59b.pdf,sha256:5f52b650a0413f42aea4290c07c3fa01f2e02cff481e0a9033e875ad332549b9,locally_available,local_only_not_replicated,local_research_workspace,174669,5f52b650a0413f42aea4290c07c3fa01f2e02cff481e0a9033e875ad332549b9,174669,5f52b650a0413f42aea4290c07c3fa01f2e02cff481e0a9033e875ad332549b9,integrity_pass,application/pdf,7,true,false,unknown,0,0,,not_probed,unknown,false,not_applicable,,,,not_applicable,not_applicable,encrypted_or_locked,pdf_encrypted_or_locked,2026-07-30T14:44:06Z,false,false
