verification_row_id,source_candidate_id,candidate_origin,lane_id,lane_sequence,state,region,municipality,county,source_title,source_locator_or_url,canonical_locator_before_verification,source_domain,source_family_hint,document_type_hint,candidate_quality_tier,possible_mechanism_hints,prior_seen_locator_flag,prior_verification_status,verification_status,http_status_code,redirect_count,final_canonical_locator,content_type_header,content_length_header,transport_error_type,verification_attempt_count,verification_started_at,verification_completed_at,worker_id,checkpoint_id,download_status,source_review_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
BCV-20260728-04561,B4XPAR-20260727-000001,broad_4x1000_deduped,verify_lane_003,274,IA,Midwest,Asbury,Dubuque County (19061; primary),City Council meeting agendas & minutes (Diligent public portal) - search platform for possible labor/pay attachments,https://cityofasbury.community.diligentoneplatform.com/Portal/,https://cityofasbury.community.diligentoneplatform.com/Portal,cityofasbury.community.diligentoneplatform.com,agenda_packet_or_minutes,context_only,pending_combined_review,,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_003,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=unknown; occupation_hint=unknown.
BCV-20260728-05305,B4XPAR-20260727-000002,broad_4x1000_deduped,verify_lane_003,1018,IA,Midwest,Asbury,Dubuque County (19061; primary),BoardDocs® archived agendas & minutes entrance (potential older labor/pay attachments),https://go.boarddocs.com/ia/coaia/Board.nsf,https://go.boarddocs.com/ia/coaia/Board.nsf,go.boarddocs.com,salary_ordinance,context_only,pending_combined_review,strike_or_no_strike_constraint,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_003,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=unknown; occupation_hint=unknown.
BCV-20260728-04467,B4XPAR-20260727-000004,broad_4x1000_deduped,verify_lane_003,180,IA,Midwest,Carlisle,Warren County (19181; primary); Polk County (19153),Carlisle Police Department — Employment Application (2026 posting) referencing “Current Union Contract through 2025” and “top out pay”,https://www.carlisleiowa.org/sites/g/files/vyhlif8086/f/uploads/carlisle_police_department_application-_2023_process.pdf,https://carlisleiowa.org/sites/g/files/vyhlif8086/f/uploads/carlisle_police_department_application-_2023_process.pdf,carlisleiowa.org,cba,context_only,pending_combined_review,,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_003,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=unclear; occupation_hint=unclear.
BCV-20260728-05082,B4XPAR-20260727-000019,broad_4x1000_deduped,verify_lane_003,795,IA,Midwest,Iowa Falls,Hardin County (19083; primary),City of Iowa Falls and Teamsters Local Union No. 650 — Amendment of Certification (CEO 828) (Case No 7204),https://eab.iowa.gov/media/317/download?inline=,https://eab.iowa.gov/media/317/download,eab.iowa.gov,unknown_or_needs_review,index_page,pending_combined_review,,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_003,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety; occupation_hint=non_safety.
BCV-20260728-04410,B4XPAR-20260727-000020,broad_4x1000_deduped,verify_lane_003,123,IA,Midwest,Iowa Falls,Hardin County (19083; primary),"City Council Regular Meeting Minutes (includes claims/insurance renewal; does not show labor pay schedule in retrieved excerpt) — January 20, 2025",https://bloximages.newyork1.vip.townnews.com/timescitizen.com/content/tncms/assets/v3/editorial/6/26/62632562-d98d-11ef-871b-63a6f17ba2fd/67924328a74a0.pdf.pdf,https://bloximages.newyork1.vip.townnews.com/timescitizen.com/content/tncms/assets/v3/editorial/6/26/62632562-d98d-11ef-871b-63a6f17ba2fd/67924328a74a0.pdf.pdf,bloximages.newyork1.vip.townnews.com,budget_or_pay_plan,meeting_minutes,pending_combined_review,non_safety_constraint_signal,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_003,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=unclear; occupation_hint=unclear.
BCV-20260728-05432,B4XPAR-20260727-000022,broad_4x1000_deduped,verify_lane_003,1145,IA,Midwest,Jesup,Buchanan County (19019; primary); Black Hawk County (19013),Personnel Policy Final (includes note that a Union Collective Bargaining Agreement exists and governs some positions; supersession language for CBA vs handbook),https://www.jesupiowa.com/vertical/Sites/%7B0FCC6527-8F26-4694-9E90-5036C736E96D%7D/uploads/Personnel_Policy_Final_07-01-2021.pdf,https://jesupiowa.com/vertical/Sites/%7B0FCC6527-8F26-4694-9E90-5036C736E96D%7D/uploads/Personnel_Policy_Final_07-01-2021.pdf,jesupiowa.com,personnel_policy,insufficient_source,pending_combined_review,,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_003,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=police; occupation_hint=police.
BCV-20260728-04893,B4XPAR-20260727-000027,broad_4x1000_deduped,verify_lane_003,606,IA,Midwest,Mitchellville,Polk County (19153; primary); Jasper County (19099),"City of Mitchellville Code of Ordinances, Chapter 21 City Administrator, Section 21.01 Appointment and Compensation",https://codelibrary.amlegal.com/codes/mitchellville/latest/mitchellville_ia/0-0-0-549,https://codelibrary.amlegal.com/codes/mitchellville/latest/mitchellville_ia/0-0-0-549,codelibrary.amlegal.com,other_local_government_pay_policy,ordinance_or_policy,pending_combined_review,non_safety_constraint_signal,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_003,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety; occupation_hint=non_safety.
BCV-20260728-06412,B4XPAR-20260727-000038,broad_4x1000_deduped,verify_lane_003,2125,IA,Midwest,Winterset,Madison County (19121; primary),City Council Resolution Setting Salary Rates for Department Supervisors (FY 2025-2026 pay increase mechanism tied to union-negotiated percentage for non-exempt city employees),https://winterset.gov/AgendaCenter/ViewFile/Minutes/_06162025-309,https://winterset.gov/AgendaCenter/ViewFile/Minutes/_06162025-309,winterset.gov,agenda_packet_or_minutes,meeting_minutes,pending_combined_review,non_safety_constraint_signal,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_003,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety; occupation_hint=non_safety.
BCV-20260728-04366,B4XPAR-20260727-000041,broad_4x1000_deduped,verify_lane_003,79,IL,Midwest,Barrington,Cook County (17031; primary); Lake County (17097),2026 Budget Ordinance (Group Exhibit A: Compensation Plan schedules for non-represented employees),https://www.barrington-il.gov/wp-content/uploads/2024/12/2026-Budget-Ordinance.pdf,https://barrington-il.gov/wp-content/uploads/2024/12/2026-Budget-Ordinance.pdf,barrington-il.gov,budget_or_pay_plan,wage_schedule_or_compensation_plan,pending_combined_review,market_or_comparability_pressure;non_safety_constraint_signal,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_003,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety; occupation_hint=non_safety.
BCV-20260728-04394,B4XPAR-20260727-000042,broad_4x1000_deduped,verify_lane_003,107,IL,Midwest,Bensenville,DuPage County (17043; primary); Cook County (17031),Police Contract (Metropolitan Alliance of Police – Bensenville Police Chapter #165 (Patrol)),https://www.bensenville.gov/DocumentCenter/View/15221/Police-Contract-2019-2022,https://bensenville.gov/DocumentCenter/View/15221/Police-Contract-2019-2022,bensenville.gov,cba,cba,pending_combined_review,,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_003,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=police; occupation_hint=police.
