span_extraction_id,extracted_text_id,retained_source_id,candidate_id,lane_id,priority_tier,quality_label,source_url_or_locator,source_title,municipality,state,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,local_extracted_text_path,extracted_text_sha256,source_file_sha256,span_status,span_status_reason,span_record_count,mechanism_family,span_text,span_start_offset,span_end_offset,span_sha256,context_before,context_after,extraction_rule_id,extraction_rule_family,span_specificity,documentary_claim_support,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
SPAN321-738ae040c0e38563fdc4193d,TXT321-fcb4cf2d39c521acb229,RS429-728fa34f79dffe429f1c,TS4L-945864d2fb70ff3ab742,lane_1,tier_b,verification_ready_medium,https://ilrb.illinois.gov/content/dam/soi/en/web/ilrb/arbitration/documents/s-ma-16-015arbaward.pdf,ILRB Arbitration Award (S-MA-16-015 / S-MA-16-131) referencing Collective Bargaining Agreement and Wage Schedule 2015–2017,Addison,IL,non_safety_comparator,non_safety_comparator,,"January 1, 2015 – December 31, 2017 (referenced)",2015,2017,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-fcb4cf2d39c521acb229.txt,77a19d9d500b428d0b0fe81ad369154bf1dc8fbd37b04af77a35c59661cb2f54,0a1216e1b6e4ed8ac1b9cdb92dfcc6aec5da5dca9d690b4866feb299f1ece28f,span_extracted,exact_documentary_mechanism_span_extracted,1,non_safety_constraint_signal,"ion of thirteen (13) years of
Paramedic service (but continues in the employ of the Oak Lawn Fire Department in a
bargaining unit position), the employee shall continue to receive the $300.00 annual
payment and the employee will be protected by the ""salary freeze"" clause in Paragraph 4
above. Employees who are now active paramedics and who were in the original Oak Lawn
Paramedic Program shall be deemed to have satisfied the thirteen (13) year requirement in
the paragraph even if said employees have been paramedics for less than thirteen (13)
years. However, if an employee ceases to serve as a Paramedic in the Oak Lawn Fire
Department after completion of twenty (20) years of Paramedic service, continues i",21708,22421,ed0598d5168128f7a91b5f96a549b66d89ed33bc25f40c2ea31ac7452a270b41,"ee shall receive both the
$300.00 payment and the Paramedic stipend. If an employee ceases to serve as a
Paramedic in the Oak Lawn Fire Department after complet","n the
employ of the Oak Lawn Fire Department in a bargaining unit position, and provides to the
Chief a signed, irrevocable letter of resignation in a form acce",NONSAFETY_PAY_FREEZE,pay_freeze,high,strong,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN321-ae31b06146fcec018d341db3,TXT321-fcb4cf2d39c521acb229,RS429-728fa34f79dffe429f1c,TS4L-945864d2fb70ff3ab742,lane_1,tier_b,verification_ready_medium,https://ilrb.illinois.gov/content/dam/soi/en/web/ilrb/arbitration/documents/s-ma-16-015arbaward.pdf,ILRB Arbitration Award (S-MA-16-015 / S-MA-16-131) referencing Collective Bargaining Agreement and Wage Schedule 2015–2017,Addison,IL,non_safety_comparator,non_safety_comparator,,"January 1, 2015 – December 31, 2017 (referenced)",2015,2017,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-fcb4cf2d39c521acb229.txt,77a19d9d500b428d0b0fe81ad369154bf1dc8fbd37b04af77a35c59661cb2f54,0a1216e1b6e4ed8ac1b9cdb92dfcc6aec5da5dca9d690b4866feb299f1ece28f,span_extracted,exact_documentary_mechanism_span_extracted,1,non_safety_constraint_signal,"Department in a bargaining unit position) prior to
issuance of Arbitrator Bierig’s award, the employee shall
continue to receive the $300.00 annual payment and the
employee will be protected by the “salary freeze” clause
in Paragraph 4 above. Employees who are now active
paramedics and who were in the original Oak Lawn
Paramedic Program shall be deemed to have satisfied the
thirteen (13) year requirement in the paragraph even if
said employees have been paramedics for less than
thirteen (13) years. However, if an employee ceases to
serve as a Paramedic in the Oak Lawn Fire Department
after completion of twenty (20) years of Paramedic
service, continues i",59856,60518,34af188e8b38ef3aaa0b40c1d5940f69f9edd0afc4e3e6673839fd7451c79388,"a Paramedic in the Oak Lawn Fire Department
after completion of thirteen (13) years of Paramedic
service (but continues in the employ of the Oak Lawn Fire

25

","n the employ of the Oak Lawn Fire
Department in a bargaining unit position, and provides to
the Chief a signed, irrevocable letter of resignation in a
form acce",NONSAFETY_PAY_FREEZE,pay_freeze,high,strong,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN321-b025cd80fc87d1df7df365bc,TXT321-fcb4cf2d39c521acb229,RS429-728fa34f79dffe429f1c,TS4L-945864d2fb70ff3ab742,lane_1,tier_b,verification_ready_medium,https://ilrb.illinois.gov/content/dam/soi/en/web/ilrb/arbitration/documents/s-ma-16-015arbaward.pdf,ILRB Arbitration Award (S-MA-16-015 / S-MA-16-131) referencing Collective Bargaining Agreement and Wage Schedule 2015–2017,Addison,IL,non_safety_comparator,non_safety_comparator,,"January 1, 2015 – December 31, 2017 (referenced)",2015,2017,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-fcb4cf2d39c521acb229.txt,77a19d9d500b428d0b0fe81ad369154bf1dc8fbd37b04af77a35c59661cb2f54,0a1216e1b6e4ed8ac1b9cdb92dfcc6aec5da5dca9d690b4866feb299f1ece28f,span_extracted,exact_documentary_mechanism_span_extracted,1,non_safety_constraint_signal,"The Union next contends that the Village should be precluded from raising the inability to pay
argument due to its failure to raise it prior to the Hearing. The Village’s general fund balance has seen a 59%
increase since 2012. Given the Village’s failure to raise the inability to pay defense, and given the absence of
a fiscal crisis, the Union contends that the Arbitrator should not even consider the Village’s inability to pay
argument. (Er. Ex. 40A at 152)
Several of the exhibits proffered by the Village were authored by Finance Director Hanigan. The
Union notes that despite the importance of this issue, the Village did not present Hanigan as a witness. The
Village’s failure to produce Hanigan as a witness is significant because he would be in the best position to
explain the financial data presented and provide clarification regarding the Village’s financial conditi",124173,125054,d5ba23410a5c0f5b99fe95988d9e2e576278c03efc10670dabce3934a5f33201,"erson County and
Jefferson County Sheriff’s Department and Illinois Fraternal Order of
Police Labor Council, ILRB Case No. S-MA-95-18 (Briggs, 1996) at 11

55

","on. See
Simmons v. University of Chicago Hospitals and Clinics, 162 Ill.2d 1 (1994). In the instant case, the Village
failed to present its financial expert to ",NONSAFETY_BUDGET_LIMIT,budget_constraint,medium,moderate,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN321-f74a25973225ee630d3dba9b,TXT321-fcb4cf2d39c521acb229,RS429-728fa34f79dffe429f1c,TS4L-945864d2fb70ff3ab742,lane_1,tier_b,verification_ready_medium,https://ilrb.illinois.gov/content/dam/soi/en/web/ilrb/arbitration/documents/s-ma-16-015arbaward.pdf,ILRB Arbitration Award (S-MA-16-015 / S-MA-16-131) referencing Collective Bargaining Agreement and Wage Schedule 2015–2017,Addison,IL,non_safety_comparator,non_safety_comparator,,"January 1, 2015 – December 31, 2017 (referenced)",2015,2017,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-fcb4cf2d39c521acb229.txt,77a19d9d500b428d0b0fe81ad369154bf1dc8fbd37b04af77a35c59661cb2f54,0a1216e1b6e4ed8ac1b9cdb92dfcc6aec5da5dca9d690b4866feb299f1ece28f,span_extracted,exact_documentary_mechanism_span_extracted,1,non_safety_constraint_signal,"(but continues in the
employ of the Oak Lawn Fire Department in
a bargaining unit position) prior to issuance
of Arbitrator Bierig’s award, the employee
shall continue to receive the $300.00 annual
payment and the employee will be
protected by the “salary freeze” clause in
Paragraph 4 above. Employees who are
now active paramedics and who were in the
original Oak Lawn Paramedic Program shall
be deemed to have satisfied the thirteen
(13) year requirement in the paragraph
even if said employees have been
paramedics for less than thirteen (13) years.
However, if an employee ceases to serve as
a Paramedic in the Oak Lawn Fire
Department after completion of twenty (20)
years of Paramedic service, continues i",333646,334358,8fbe9b451a7f87bc4c582e25cb4c0d33ce4aa793dd0aa158f77e082e2f409334,"edic stipend. If an employee
ceases ceased to serve as a Paramedic in
the Oak Lawn Fire Department after
completion of thirteen (13) years of
Paramedic service ","n the
employ of the Oak Lawn Fire Department in
a bargaining unit position, and provides to
the Chief a signed, irrevocable letter of
resignation in a form acce",NONSAFETY_PAY_FREEZE,pay_freeze,high,strong,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN321-0973ad26253f48d69072b0c6,TXT321-fcb4cf2d39c521acb229,RS429-728fa34f79dffe429f1c,TS4L-945864d2fb70ff3ab742,lane_1,tier_b,verification_ready_medium,https://ilrb.illinois.gov/content/dam/soi/en/web/ilrb/arbitration/documents/s-ma-16-015arbaward.pdf,ILRB Arbitration Award (S-MA-16-015 / S-MA-16-131) referencing Collective Bargaining Agreement and Wage Schedule 2015–2017,Addison,IL,non_safety_comparator,non_safety_comparator,,"January 1, 2015 – December 31, 2017 (referenced)",2015,2017,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-fcb4cf2d39c521acb229.txt,77a19d9d500b428d0b0fe81ad369154bf1dc8fbd37b04af77a35c59661cb2f54,0a1216e1b6e4ed8ac1b9cdb92dfcc6aec5da5dca9d690b4866feb299f1ece28f,span_extracted,exact_documentary_mechanism_span_extracted,1,non_safety_constraint_signal,"There are 2 additional benchmarks for paramedic decertification. If an employee ceases to
serve as a Paramedic after completion of 13 years of paramedic service, the employee continues to
receive the $300.00 annual payment and the employee is protected by the “salary freeze” clause
contained in Paragraph 4. After 20 years, a Paramedic may choose to decertify, if he or she provides
the Chief with a signed irrevocable letter of resignation effective not more than one year from the
date the employee ceases service as a Paramedic. If the employee provides the requisite notice, he
or she shall continue to receive all salary, benefits, and stipends as if he had continued to serve as a
Paramedic until the effective date o",345609,346333,76c48a98eaa28e29b29d184e8e02a9dd07a6148ca2c3f874b1715155c3d8f25c,"the
paramedic stipend, and his salary remains frozen until the normal pay grade catches up to his
current salary level. (Jt. Ex. 2 at 55, ¶1-2, at 56-57)

159

","f his resignation. (Jt. Ex. 2 at 57-58, ¶5)
Next, the Union points out that during negotiations, the Village proposed to change the
language in Section 7.5 and ",NONSAFETY_PAY_FREEZE,pay_freeze,high,strong,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN321-bd9a2dcada131f220c5aed30,TXT321-447a400b793402ff1485,RS429-afd4608518bfe5e8f752,TS4L-9352bcad1f5b79be8c34,lane_1,tier_b,verification_ready_medium,https://werc.wi.gov/interest_awards/mia_pre-99_vol_1_of_1/mia27679.pdf,WERC Interest Award (mia27679) – PDF (includes references to Waunakee and 1992 and 1993 successor agreement context),Waunakee,WI,non_safety_comparator,non_safety_comparator,,Successor agreement context for 1992 and 1993 (as indicated by search snippet),1992,1993,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-447a400b793402ff1485.txt,f6c2fd324aebd163d772a5efa59ed18af956839c8d8d0026baee942aa1e41dbe,fd1c826709e5ec9fdc9ee840c4dc94bbd596d1cb15a8af376741c64eb0f99c30,span_extracted,exact_documentary_mechanism_span_extracted,1,non_safety_constraint_signal,"ey agreed to a 6-3 work schedule.
Vacations were
adjusted to #reflect the six day work cycle, and officers working on holidays
were to receive overtime pay under the 1991 Agreement.
In exchange for
this reduction in work hours, the Union agreed to a wage freeze. However,
longevity was increased to a percentage of the wage base.
Longevity
commences~ after five years of service with the Village when an employee
It is in this factual context that the
reaches the top of the salary schedule.
parties support
their respective wage proposals.
The positions
of the
parties and! their arguments are considered under the following statutory
criteria.
1
STATUTORY",2798,3455,ab5d05d7b12120d99895c2d6fd989b17ef9c998af31341186275c94081bcb4d4,"ar period.
In that
The parties negotiated
a one year agreement in 1991.
agreement,
the parties agreed to a significant
reduction
in the work
weeklwork
iyear. Th","

111.77

EMPLOYMENT

CRITERIA

RELATIONS
...

‘(6) In reaching a decision the arbitrator
weight to the following factors:

2

shall

give

(a) The lawful autho",NONSAFETY_PAY_FREEZE,pay_freeze,high,strong,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN321-89b36334d8082b9f861f2a4b,TXT321-447a400b793402ff1485,RS429-afd4608518bfe5e8f752,TS4L-9352bcad1f5b79be8c34,lane_1,tier_b,verification_ready_medium,https://werc.wi.gov/interest_awards/mia_pre-99_vol_1_of_1/mia27679.pdf,WERC Interest Award (mia27679) – PDF (includes references to Waunakee and 1992 and 1993 successor agreement context),Waunakee,WI,non_safety_comparator,non_safety_comparator,,Successor agreement context for 1992 and 1993 (as indicated by search snippet),1992,1993,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-447a400b793402ff1485.txt,f6c2fd324aebd163d772a5efa59ed18af956839c8d8d0026baee942aa1e41dbe,fd1c826709e5ec9fdc9ee840c4dc94bbd596d1cb15a8af376741c64eb0f99c30,span_extracted,exact_documentary_mechanism_span_extracted,1,non_safety_constraint_signal,"o police officers in comparable
communities
for 1992 and 1993 demonstrate the reasonableness of the 5%
annual wage increase proposed by the Village for 1992 and 1993.
The Village emphasizes that the 7% wage proposal of the Union can be
traced to the wage freeze agreed to by the parties in exchange for a 6.9%
reduction in the scheduled work days per year in the 1991 contract.
The Village argues that the Arbitrator should give little consideration
It was a first contract for these
to the library settlement with AFSCME.
employees. !I Secondly, arbitrators
normally reject the comparison between
general government employees, such as, librarians,
and police officers or
firefighting personnel who are subject",11720,12430,bd3cea0cf9b5f4a620a0a113a53be9a16336b5cdfb06e130552e9640f1252913,"that Employer Exhibit 4-7, which details the
generous benefit package provided to police officers, as well as, Union
Exhibit 10,:which reflects the wages paid t"," to a different arbitration statute than
general government employees.
With regard to the reference to residency by the Union, the Village
argues that the Arbit",NONSAFETY_PAY_FREEZE,pay_freeze,high,strong,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN321-e8927af4fdbd22ff13ec8f08,TXT321-447a400b793402ff1485,RS429-afd4608518bfe5e8f752,TS4L-9352bcad1f5b79be8c34,lane_1,tier_b,verification_ready_medium,https://werc.wi.gov/interest_awards/mia_pre-99_vol_1_of_1/mia27679.pdf,WERC Interest Award (mia27679) – PDF (includes references to Waunakee and 1992 and 1993 successor agreement context),Waunakee,WI,non_safety_comparator,non_safety_comparator,,Successor agreement context for 1992 and 1993 (as indicated by search snippet),1992,1993,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-447a400b793402ff1485.txt,f6c2fd324aebd163d772a5efa59ed18af956839c8d8d0026baee942aa1e41dbe,fd1c826709e5ec9fdc9ee840c4dc94bbd596d1cb15a8af376741c64eb0f99c30,span_extracted,exact_documentary_mechanism_span_extracted,1,non_safety_constraint_signal,"pute. The Union states that its final offer is formulated on the basis of its
decision to withdraw its proposal to delete the residency requirement from
the expired 1991 Agreement.
The Village emphasizes that the Union’s offer
is related to the 1991 wage freeze agreed to by the parties.
The Village
implies that any wage ranking of its police officers will place them below the
average, in part, because of the wage freeze.
The Arbitrator gives little weight to the Union’s residency arguments.
The arguments presented, concerning the cost of real estate and housing in
the Village of Waunakee in light of the restrictive
contractual
residency
requirement,
support
an argument
to either change the residency
re",13641,14352,74e592fd6271f7c9450524c288d464655e95cf4ecccdd2e6aa7c6cafb7bb578e," the one to be included in the 1992-1993
successor Agreement.
DISCUSSION
Introduction
In their arguments, each party emphasizes matters not at issue in this
dis","quirement to an area outside the bounds of the Village or the elimination
of the requirement in its entirety. Residency is not an issue in this dispute.
Accordi",NONSAFETY_PAY_FREEZE,pay_freeze,high,strong,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN321-908fd5c3e0d7c0d81cb82f50,TXT321-447a400b793402ff1485,RS429-afd4608518bfe5e8f752,TS4L-9352bcad1f5b79be8c34,lane_1,tier_b,verification_ready_medium,https://werc.wi.gov/interest_awards/mia_pre-99_vol_1_of_1/mia27679.pdf,WERC Interest Award (mia27679) – PDF (includes references to Waunakee and 1992 and 1993 successor agreement context),Waunakee,WI,non_safety_comparator,non_safety_comparator,,Successor agreement context for 1992 and 1993 (as indicated by search snippet),1992,1993,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-447a400b793402ff1485.txt,f6c2fd324aebd163d772a5efa59ed18af956839c8d8d0026baee942aa1e41dbe,fd1c826709e5ec9fdc9ee840c4dc94bbd596d1cb15a8af376741c64eb0f99c30,span_extracted,exact_documentary_mechanism_span_extracted,1,non_safety_constraint_signal,"ed 1991 Agreement.
The Village emphasizes that the Union’s offer
is related to the 1991 wage freeze agreed to by the parties.
The Village
implies that any wage ranking of its police officers will place them below the
average, in part, because of the wage freeze.
The Arbitrator gives little weight to the Union’s residency arguments.
The arguments presented, concerning the cost of real estate and housing in
the Village of Waunakee in light of the restrictive
contractual
residency
requirement,
support
an argument
to either change the residency
requirement to an area outside the bounds of the Village or the elimination
of the requirement in its entirety. Residency is not an issue in this dispute.
According",13803,14514,3a0d5568458d73285189ee2718861929670408d944e2987efac76e8a1074661f,"te. The Union states that its final offer is formulated on the basis of its
decision to withdraw its proposal to delete the residency requirement from
the expir","ly, the Village did not present any arguments on this subject.
The premise of the Union’s argument that a larger wage increase will
serve to offset the increasi",NONSAFETY_PAY_FREEZE,pay_freeze,high,strong,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN321-5bdc32461d412de1d246b77f,TXT321-447a400b793402ff1485,RS429-afd4608518bfe5e8f752,TS4L-9352bcad1f5b79be8c34,lane_1,tier_b,verification_ready_medium,https://werc.wi.gov/interest_awards/mia_pre-99_vol_1_of_1/mia27679.pdf,WERC Interest Award (mia27679) – PDF (includes references to Waunakee and 1992 and 1993 successor agreement context),Waunakee,WI,non_safety_comparator,non_safety_comparator,,Successor agreement context for 1992 and 1993 (as indicated by search snippet),1992,1993,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-447a400b793402ff1485.txt,f6c2fd324aebd163d772a5efa59ed18af956839c8d8d0026baee942aa1e41dbe,fd1c826709e5ec9fdc9ee840c4dc94bbd596d1cb15a8af376741c64eb0f99c30,span_extracted,exact_documentary_mechanism_span_extracted,1,non_safety_constraint_signal,"The argument of the Village that the Union’s demand represents an
attempt to make up for the wage freeze agreed to by the parties in 1991,
and the Union’s argument that the settlements achieved in 1989 and 1990
did not keep pace with the increase in the cost of living are given little
weight by the Arbitrator.
The two settlements for the three years of 1989
through 1991 were voluntarily achieved. The wage levels reflected in Chart
A, which is appended to this Award, reflect that the wage rate paid to
Waunakee police officers is not the lowest of th",15460,16014,e1691c8468c5025589ebe35b247d63445326a378bdbfe7cd5bbe949d87c28d78," it
does not demonstrate that wage increases in excess of those provided by
comparable jurisdictions
will permit officers to afford housing in the Village.

7

","e comparables, despite the
1991 agreement to freeze the wage rates in order to put in place a 6-3 work
schedule.
The discussion below addresses the issue in dis",NONSAFETY_PAY_FREEZE,pay_freeze,high,strong,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
