target_id,municipality_id,municipality,state,region,county,government_type,population,population_band,official_website_available,expected_query_difficulty,lane_id,lane_sequence,source_family_query_family,source_corpus_routing_hint,growth_continuity_query_hint,primary_query,secondary_query,allowed_search_scope,eligible_universe_lineage,covered_union_lineage,prior_coverage_status,unscouted_selection_reason,prior_durable_exclusion_flag,prior_durable_exclusion_reason,planned_status,live_status,checkpoint_status,global_analysis_readiness
BRM5-20260731-07483,cog_2025_211718,Archer,IA,Midwest,O'Brien County (19141; primary),municipal,114,under_1000,false,limited_official_site,scout_lane_003,1,personnel_policy,causal_or_pay_record,retroactive wage implementation effective date,"""Archer"" IA personnel policy employee wages compensation","""Archer"" IA retroactive wage implementation effective date",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-07484,cog_2025_208025,Arthur,IA,Midwest,Ida County (19093; primary),municipal,216,under_1000,false,limited_official_site,scout_lane_003,2,civil_service_hr,causal_or_pay_record,longevity shift specialty non-base pay,"""Arthur"" IA civil service HR pay classification","""Arthur"" IA longevity shift specialty non-base pay",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-07485,cog_2025_193308,Aspinwall,IA,Midwest,Crawford County (19047; primary),municipal,34,under_1000,false,limited_official_site,scout_lane_003,3,agenda_minutes_packet,causal_or_pay_record,bargaining settlement factfinding terms,"""Aspinwall"" IA council agenda minutes packet labor pay","""Aspinwall"" IA bargaining settlement factfinding terms",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-07486,cog_2025_164513,Atalissa,IA,Midwest,Muscatine County (19139; primary),municipal,287,under_1000,false,limited_official_site,scout_lane_003,4,arbitration_factfinding_labor_relations,causal,market recruitment retention pay review,"""Atalissa"" IA interest arbitration factfinding labor relations award","""Atalissa"" IA market recruitment retention pay review",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-07487,cog_2025_208019,Bagley,IA,Midwest,Guthrie County (19077; primary),municipal,230,under_1000,false,limited_official_site,scout_lane_003,5,local_pay_policy_payroll,causal_or_pay_record,cycle wage schedules prior current,"""Bagley"" IA local pay policy payroll wage rates","""Bagley"" IA cycle wage schedules prior current",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-07488,cog_2025_104382,Balltown,IA,Midwest,Dubuque County (19061; primary),municipal,79,under_1000,false,limited_official_site,scout_lane_003,6,broad_pay_employee_compensation_index,discovery_route_separate_corpora,percentage raise across the board,"""Balltown"" IA employee compensation labor pay documents index","""Balltown"" IA percentage raise across the board",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-07489,cog_2025_126684,Blanchard,IA,Midwest,Page County (19145; primary),municipal,29,under_1000,false,limited_official_site,scout_lane_003,7,cba_agreement,causal,COLA CPI wage increase,"""Blanchard"" IA collective bargaining agreement labor contract","""Blanchard"" IA COLA CPI wage increase",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-07490,cog_2025_104478,Blockton,IA,Midwest,Taylor County (19173; primary),municipal,125,under_1000,false,limited_official_site,scout_lane_003,8,mou_memorandum_settlement,causal,step schedule progression grades,"""Blockton"" IA memorandum MOU settlement labor agreement","""Blockton"" IA step schedule progression grades",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-07491,cog_2025_204488,Bonaparte,IA,Midwest,Van Buren County (19177; primary),municipal,361,under_1000,false,limited_official_site,scout_lane_003,9,wage_salary_schedule,causal_or_pay_record,retroactive wage implementation effective date,"""Bonaparte"" IA wage schedule salary schedule employee pay","""Bonaparte"" IA retroactive wage implementation effective date",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-07492,cog_2025_190188,Bristow,IA,Midwest,Butler County (19023; primary),municipal,139,under_1000,false,limited_official_site,scout_lane_003,10,salary_pay_ordinance,causal_or_pay_record,longevity shift specialty non-base pay,"""Bristow"" IA salary ordinance pay ordinance compensation","""Bristow"" IA longevity shift specialty non-base pay",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
