target_id,municipality_id,municipality,state,region,county,government_type,population,population_band,official_website_available,expected_query_difficulty,lane_id,lane_sequence,source_family_query_family,source_corpus_routing_hint,growth_continuity_query_hint,primary_query,secondary_query,allowed_search_scope,eligible_universe_lineage,covered_union_lineage,prior_coverage_status,unscouted_selection_reason,prior_durable_exclusion_flag,prior_durable_exclusion_reason,planned_status,live_status,checkpoint_status,global_analysis_readiness
BRM5-20260731-14963,cog_2025_208042,Albion,IA,Midwest,Marshall County (19127; primary),municipal,441,under_1000,false,limited_official_site,scout_lane_005,1,cba_agreement,causal,cycle wage schedules prior current,"""Albion"" IA collective bargaining agreement labor contract","""Albion"" IA cycle wage schedules prior current",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14964,cog_2025_126588,Alta Vista,IA,Midwest,Chickasaw County (19037; primary),municipal,217,under_1000,false,limited_official_site,scout_lane_005,2,mou_memorandum_settlement,causal,percentage raise across the board,"""Alta Vista"" IA memorandum MOU settlement labor agreement","""Alta Vista"" IA percentage raise across the board",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14965,cog_2025_164349,Andover,IA,Midwest,Clinton County (19045; primary),municipal,107,under_1000,false,limited_official_site,scout_lane_005,3,wage_salary_schedule,causal_or_pay_record,COLA CPI wage increase,"""Andover"" IA wage schedule salary schedule employee pay","""Andover"" IA COLA CPI wage increase",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14966,cog_2025_190200,Andrew,IA,Midwest,Jackson County (19097; primary),municipal,375,under_1000,false,limited_official_site,scout_lane_005,4,salary_pay_ordinance,causal_or_pay_record,step schedule progression grades,"""Andrew"" IA salary ordinance pay ordinance compensation","""Andrew"" IA step schedule progression grades",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14967,cog_2025_204487,Arispe,IA,Midwest,Union County (19175; primary),municipal,94,under_1000,false,limited_official_site,scout_lane_005,5,budget_pay_plan,causal_or_pay_record,retroactive wage implementation effective date,"""Arispe"" IA municipal budget pay plan compensation","""Arispe"" IA retroactive wage implementation effective date",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14968,cog_2025_126699,Auburn,IA,Midwest,Sac County (19161; primary),municipal,258,under_1000,true,standard_official_site,scout_lane_005,6,compensation_classification_plan,causal_or_pay_record,longevity shift specialty non-base pay,"""Auburn"" IA compensation classification plan job grades","""Auburn"" IA longevity shift specialty non-base pay",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14969,cog_2025_208038,Beacon,IA,Midwest,Mahaska County (19123; primary),municipal,431,under_1000,false,limited_official_site,scout_lane_005,7,personnel_policy,causal_or_pay_record,bargaining settlement factfinding terms,"""Beacon"" IA personnel policy employee wages compensation","""Beacon"" IA bargaining settlement factfinding terms",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14970,cog_2025_208018,Beaman,IA,Midwest,Grundy County (19075; primary),municipal,159,under_1000,true,standard_official_site,scout_lane_005,8,civil_service_hr,causal_or_pay_record,market recruitment retention pay review,"""Beaman"" IA civil service HR pay classification","""Beaman"" IA market recruitment retention pay review",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14971,cog_2025_138199,Bennett,IA,Midwest,Cedar County (19031; primary),municipal,335,under_1000,false,limited_official_site,scout_lane_005,9,agenda_minutes_packet,causal_or_pay_record,cycle wage schedules prior current,"""Bennett"" IA council agenda minutes packet labor pay","""Bennett"" IA cycle wage schedules prior current",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14972,cog_2025_104342,Berkley,IA,Midwest,Boone County (19015; primary),municipal,21,under_1000,false,limited_official_site,scout_lane_005,10,arbitration_factfinding_labor_relations,causal,percentage raise across the board,"""Berkley"" IA interest arbitration factfinding labor relations award","""Berkley"" IA percentage raise across the board",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
