readiness_id,lane_id,lane_sequence,source_type,detected_file_type,source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,observed_file_size_bytes,observed_sha256,file_integrity_status,content_type,page_count,encrypted_or_locked_flag,corrupt_or_broken_flag,has_text_layer_flag,bounded_text_probe_page_count,bounded_text_probe_character_count,estimated_text_density_chars_per_probed_page,table_layout_indicator,likely_scanned_or_image_only_flag,oversized_flag,local_html_payload_exists_flag,html_visible_character_count,html_link_count,html_script_count,html_mostly_scripts_or_boilerplate_flag,other_document_non_ocr_extraction_feasible_flag,primary_readiness_status,reason_code,classified_at,full_text_persisted_flag,ocr_run_flag
RMRDY-20260802-3202ef767f75da314df5,readiness_lane_001,131,html,html,RMSRD-20260802-6cbfd05927e1b20d3702,RMV-20260801-01013,BRM5C-BRM5-20260731-07478-02,BRM5-20260731-07478,TX,South,Winfield,"City Notices (City of Winfield, Texas) — mentions city council meeting schedule and that agendas are posted",https://winfieldtx.com/notices,https://winfieldtx.com/notices,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-6cbfd05927e1b20d3702.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-6cbfd05927e1b20d3702.html,sha256:baf5dfe6d70130a4e30f0bae37d76b8a66bd6304be0030cb4eb785056d800bb0,locally_available,local_only_not_replicated,local_research_workspace,1553,baf5dfe6d70130a4e30f0bae37d76b8a66bd6304be0030cb4eb785056d800bb0,1553,baf5dfe6d70130a4e30f0bae37d76b8a66bd6304be0030cb4eb785056d800bb0,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,34,0,2,false,not_applicable,needs_manual_review,bounded_html_visible_text_signal_too_weak,2026-08-02T16:23:03Z,false,false
RMRDY-20260802-652c32983a7ded118e5e,readiness_lane_001,259,html,html,RMSRD-20260802-fac302f039af678735f3,RMV-20260801-00652,BRM5C-BRM5-20260731-04015-02,BRM5-20260731-04015,IL,Midwest,Hinckley,Village of Hinckley Board Minutes (RBM) — 03.11.24 (FINAL_RBM_MINUTES.pdf),https://hinckleyil.govoffice3.com/vertical/sites/%7B010B6357-E152-4A43-AD03-56D178F14B55%7D/uploads/03.11.24_FINAL_RBM_MINUTES.pdf,https://hinckleyil.govoffice3.com/404.htm,wage_schedule,high_priority_verification_ready,cba_arbitration_factfinding_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-fac302f039af678735f3.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-fac302f039af678735f3.html,sha256:0972e1dc8a8d34d5812c8858d9efcb69c606bdc72f606861be27cc8d70019770,locally_available,local_only_not_replicated,local_research_workspace,906,0972e1dc8a8d34d5812c8858d9efcb69c606bdc72f606861be27cc8d70019770,906,0972e1dc8a8d34d5812c8858d9efcb69c606bdc72f606861be27cc8d70019770,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,154,1,0,false,not_applicable,needs_manual_review,bounded_html_visible_text_signal_too_weak,2026-08-02T16:23:06Z,false,false
RMRDY-20260802-fdd14c07d07de7ed66e2,readiness_lane_001,333,html,html,RMSRD-20260802-131d478b84e86f7138f9,RMV-20260801-02262,BRM5C-BRM5-20260731-08982-02,BRM5-20260731-08982,MN,Midwest,Lexington,City of Lexington Regular Council Meeting Minutes (Part-time Liquor Sales Clerks revised wage schedule; Management/Non-Union Salary Increase Recommendations),https://www.lexingtonmn.gov/page/open/837/0/June%206%202019%20Minutes.pdf,https://lexingtonmn.gov/page/open/837/0/June%206%202019%20Minutes.pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-131d478b84e86f7138f9.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-131d478b84e86f7138f9.html,sha256:a26c101cf11c187d4ec2514d7fda93fdfca64c009724c6715cdaa262fdc2c862,locally_available,local_only_not_replicated,local_research_workspace,492,a26c101cf11c187d4ec2514d7fda93fdfca64c009724c6715cdaa262fdc2c862,492,a26c101cf11c187d4ec2514d7fda93fdfca64c009724c6715cdaa262fdc2c862,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,12,0,0,false,not_applicable,needs_manual_review,bounded_html_visible_text_signal_too_weak,2026-08-02T16:23:07Z,false,false
RMRDY-20260802-28362f2b6db7d3d27691,readiness_lane_002,249,html,html,RMSRD-20260802-4e1a6d3e94ca895d1d10,RMV-20260801-00884,BRM5C-BRM5-20260731-17974-02,BRM5-20260731-17974,NY,Northeast,Marion,"1.26.2026 Town Board Meeting Minutes (Resolution #140-2026 Approve Three Year Union Contract — Town of Marion and United Union of Roofers, Waterproofers & Allied Workers, Local 22)",https://marionny.gov/blog/2026-meeting-minutes/1262026-town-board-meeting-minutes,https://marionny.gov/blog/2026-meeting-minutes/1262026-town-board-meeting-minutes,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-4e1a6d3e94ca895d1d10.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-4e1a6d3e94ca895d1d10.html,sha256:5dff841fa9852edec58a37479d404daa39c94adbefb0b5730854847d1f4376cd,locally_available,local_only_not_replicated,local_research_workspace,1090973,5dff841fa9852edec58a37479d404daa39c94adbefb0b5730854847d1f4376cd,1090973,5dff841fa9852edec58a37479d404daa39c94adbefb0b5730854847d1f4376cd,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,42,0,3,false,not_applicable,needs_manual_review,bounded_html_visible_text_signal_too_weak,2026-08-02T16:31:07Z,false,false
RMRDY-20260802-c03cc0f6dee2c38f5180,readiness_lane_002,285,html,html,RMSRD-20260802-34ea62359e9ddd5da0b6,RMV-20260801-00921,BRM5C-BRM5-20260731-17974-01,BRM5-20260731-17974,NY,Northeast,Marion,"1.26.2026 Town Board Meeting Agenda (Resolution #11 Approve Three Year Union Contract — Town of Marion and United Union of Roofers, Waterproofers & Allied Workers, Local 22)",https://marionny.gov/blog/1262026-town-board-meeting-agenda,https://marionny.gov/blog/2026-meeting-minutes/1262026-town-board-meeting-agenda,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-34ea62359e9ddd5da0b6.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-34ea62359e9ddd5da0b6.html,sha256:fb109501b8ef5762f55d302d86e189420609703c65af42832af749c0f770c31f,locally_available,local_only_not_replicated,local_research_workspace,1057443,fb109501b8ef5762f55d302d86e189420609703c65af42832af749c0f770c31f,1057443,fb109501b8ef5762f55d302d86e189420609703c65af42832af749c0f770c31f,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,41,0,3,false,not_applicable,needs_manual_review,bounded_html_visible_text_signal_too_weak,2026-08-02T16:31:07Z,false,false
RMRDY-20260802-f38bc16d7ca8026afe70,readiness_lane_002,393,html,html,RMSRD-20260802-e1fc35fc090ba1201a4b,RMV-20260801-01089,BRM5C-BRM5-20260731-16191-01,BRM5-20260731-16191,MI,Midwest,Salem,Salem Township Board Meeting Minutes (Resolution to Adjust Township Officer Salary; Supervisor/Clerk/Treasurer/Trustees),https://salemtownship.org/go.php?id=1116&table=page_uploads,https://salemtownship.org/go.php,budget_or_pay_plan,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-e1fc35fc090ba1201a4b.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-e1fc35fc090ba1201a4b.html,sha256:eb93f5d8c5c1b145e7c9ce471b57b31b727ed42fbbd7473360192582d7f2424a,locally_available,local_only_not_replicated,local_research_workspace,23,eb93f5d8c5c1b145e7c9ce471b57b31b727ed42fbbd7473360192582d7f2424a,23,eb93f5d8c5c1b145e7c9ce471b57b31b727ed42fbbd7473360192582d7f2424a,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,18,0,0,false,not_applicable,needs_manual_review,bounded_html_visible_text_signal_too_weak,2026-08-02T16:31:10Z,false,false
RMRDY-20260802-dd16863610c1fbcb601c,readiness_lane_003,213,html,html,RMSRD-20260802-1e890844348df2cc14e4,RMV-20260801-00078,BRM5C-BRM5-20260731-08945-01,BRM5-20260731-08945,MN,Midwest,Jeffers,City of Jeffers - City Council Meeting (minutes) - 2015-02-09,https://jeffers.us.com/councilMin.php?Id=152,https://jeffers.us.com/councilMin.php,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-1e890844348df2cc14e4.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-1e890844348df2cc14e4.html,sha256:100ebbac5a9f7b0f1456914d7409008b7f7ebf34e045db323bd98ac9ab298bf6,locally_available,local_only_not_replicated,local_research_workspace,1029,100ebbac5a9f7b0f1456914d7409008b7f7ebf34e045db323bd98ac9ab298bf6,1029,100ebbac5a9f7b0f1456914d7409008b7f7ebf34e045db323bd98ac9ab298bf6,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,117,0,0,false,not_applicable,needs_manual_review,bounded_html_visible_text_signal_too_weak,2026-08-02T16:39:05Z,false,false
RMRDY-20260802-2dcc5cd0507948c36dcc,readiness_lane_003,286,html,html,RMSRD-20260802-fbd23199afd5a8d0fdd4,RMV-20260801-02202,BRM5C-BRM5-20260731-14253-01,BRM5-20260731-14253,NY,Northeast,Ohio,"City of Columbus Ordinance File #: 2779-2024 — Approves Collective Bargaining Agreement (FOP, Ohio Labor Council) (Sept 1, 2024 through Sept 1, 2027)",https://columbus.legistar.com/LegislationDetail.aspx?GUID=5C39296A-0C87-4994-8FAF-3949BCFF512E&ID=6898436&Options=&Search=,https://columbus.legistar.com/LegislationDetail.aspx,salary_ordinance,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-fbd23199afd5a8d0fdd4.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-fbd23199afd5a8d0fdd4.html,sha256:db3194faa729d9d69e9aa6909d1d354358d5cb8907f156847af90d4ce4bdd675,locally_available,local_only_not_replicated,local_research_workspace,19,db3194faa729d9d69e9aa6909d1d354358d5cb8907f156847af90d4ce4bdd675,19,db3194faa729d9d69e9aa6909d1d354358d5cb8907f156847af90d4ce4bdd675,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,17,0,0,false,not_applicable,needs_manual_review,bounded_html_visible_text_signal_too_weak,2026-08-02T16:39:07Z,false,false
RMRDY-20260802-d30ad0a75c126a5d76a9,readiness_lane_003,564,html,html,RMSRD-20260802-24822b4858f072f3c76b,RMV-20260801-02376,BRM5C-BRM5-20260731-01186-03,BRM5-20260731-01186,MI,Midwest,Marquette charter,DPW Labor Agreement (Department of Public Works and Utilities Employees) - Agenda/minutes page extract,https://marquette.novusagenda.com/Agendapublic/DisplayAgendaPDF.ashx?MinutesMeetingID=2442,https://marquette.novusagenda.com/Agendapublic/AgendaNotAvailable.aspx,agenda_packet_or_minutes,high_priority_verification_ready,cba_arbitration_factfinding_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-24822b4858f072f3c76b.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-24822b4858f072f3c76b.html,sha256:94547b97cb5e51147211d369fec17f7c7bcf5bbf7f8ba285f981ca702912bc54,locally_available,local_only_not_replicated,local_research_workspace,1548,94547b97cb5e51147211d369fec17f7c7bcf5bbf7f8ba285f981ca702912bc54,1548,94547b97cb5e51147211d369fec17f7c7bcf5bbf7f8ba285f981ca702912bc54,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,35,0,0,false,not_applicable,needs_manual_review,bounded_html_visible_text_signal_too_weak,2026-08-02T16:39:13Z,false,false
RMRDY-20260802-ec24a7438641b87f3e92,readiness_lane_005,500,html,html,RMSRD-20260802-d0579b5d3d89f3754445,RMV-20260801-00415,BRM5C-BRM5-20260731-01186-01,BRM5-20260731-01186,MI,Midwest,Marquette charter,Police Labor Agreement (Marquette Professional Police Association - POAM) - Coversheet,https://marquette.novusagenda.com/Agendapublic/CoverSheet.aspx?ItemID=3599&MeetingID=2539,https://marquette.novusagenda.com/Agendapublic/CoverSheet.aspx,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-d0579b5d3d89f3754445.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-d0579b5d3d89f3754445.html,sha256:6e1ec2dc493c1cb5524f631131ad8e52815ec5c9c1445d8cbb78addfea6f182a,locally_available,local_only_not_replicated,local_research_workspace,686,6e1ec2dc493c1cb5524f631131ad8e52815ec5c9c1445d8cbb78addfea6f182a,686,6e1ec2dc493c1cb5524f631131ad8e52815ec5c9c1445d8cbb78addfea6f182a,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,34,0,0,false,not_applicable,needs_manual_review,bounded_html_visible_text_signal_too_weak,2026-08-02T16:55:11Z,false,false
