readiness_id,lane_id,lane_sequence,source_type,detected_file_type,source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,observed_file_size_bytes,observed_sha256,file_integrity_status,content_type,page_count,encrypted_or_locked_flag,corrupt_or_broken_flag,has_text_layer_flag,bounded_text_probe_page_count,bounded_text_probe_character_count,estimated_text_density_chars_per_probed_page,table_layout_indicator,likely_scanned_or_image_only_flag,oversized_flag,local_html_payload_exists_flag,html_visible_character_count,html_link_count,html_script_count,html_mostly_scripts_or_boilerplate_flag,other_document_non_ocr_extraction_feasible_flag,primary_readiness_status,reason_code,classified_at,full_text_persisted_flag,ocr_run_flag
RMRDY-20260802-63cef1adcee6524a8f5a,readiness_lane_001,1,pdf,pdf,RMSRD-20260802-f77c695ac77c94024c09,RMV-20260801-03082,BRM5C-BRM5-20260731-09853-04,BRM5-20260731-09853,OH,Midwest,Perry,"Fact-Finding Report and Recommendations — Perry Township (Firefighter/Paramedics & Capts.) / IAFF Local 3960 (Case: 2018-MED-10-0993) (Date of Issuance: June 11, 2019)",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2018/18-MED-10-0993.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2018/18-MED-10-0993.pdf,wage_schedule,medium_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-f77c695ac77c94024c09.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-f77c695ac77c94024c09.pdf,sha256:733674efb66d8ff47cc38502966fb2f1e4234eff392dc85adae2b93aadf988b7,locally_available,local_only_not_replicated,local_research_workspace,224862,733674efb66d8ff47cc38502966fb2f1e4234eff392dc85adae2b93aadf988b7,224862,733674efb66d8ff47cc38502966fb2f1e4234eff392dc85adae2b93aadf988b7,integrity_pass,application/pdf,32,false,false,true,3,713,237.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:23:01Z,false,false
RMRDY-20260802-adcaa6c12f896b15544d,readiness_lane_001,2,pdf,pdf,RMSRD-20260802-d55c6bcfb28dfce14972,RMV-20260801-01807,BRM5C-BRM5-20260731-10231-02,BRM5-20260731-10231,WI,Midwest,Kewaskum,"Arbitration Award — Village of Kewaskum & Kewaskum Police Association, Local 314 (Cases 9 & 10) (WERC MA-13649 / MA-13661)",https://werc.wi.gov/grievance_awards/7242.pdf,https://werc.wi.gov/grievance_awards/7242.pdf,arbitration_award,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-d55c6bcfb28dfce14972.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-d55c6bcfb28dfce14972.pdf,sha256:d0300d1af0c142a26e27af9d140583960fe122d711bb7bb4daf0117534674f71,locally_available,local_only_not_replicated,local_research_workspace,169919,d0300d1af0c142a26e27af9d140583960fe122d711bb7bb4daf0117534674f71,169919,d0300d1af0c142a26e27af9d140583960fe122d711bb7bb4daf0117534674f71,integrity_pass,application/pdf,20,false,false,true,3,4885,1628.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:23:01Z,false,false
RMRDY-20260802-673c861c02b83f9b523e,readiness_lane_001,3,pdf,pdf,RMSRD-20260802-c97b1c2eeab9fb3ecc59,RMV-20260801-03360,BRM5C-BRM5-20260731-07251-01,BRM5-20260731-07251,PA,Northeast,Wilkes-Barre,Pennsylvania Labor Relations Board - PERA-U-16-345-E (Proposed Order of Dismissal) - City of Wilkes-Barre,https://www.pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/proposed/2018/documents/wilkes-barre%20pera-u-16-345-e.pdf,https://pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/proposed/2018/documents/wilkes-barre%20pera-u-16-345-e.pdf,arbitration_award,high_priority_verification_ready,cba_arbitration_factfinding_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-c97b1c2eeab9fb3ecc59.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-c97b1c2eeab9fb3ecc59.pdf,sha256:35a322b3057774ef1d8f0270b3938248ff261a6eb24bccb4180bd30d6f33b23a,locally_available,local_only_not_replicated,local_research_workspace,241856,35a322b3057774ef1d8f0270b3938248ff261a6eb24bccb4180bd30d6f33b23a,241856,35a322b3057774ef1d8f0270b3938248ff261a6eb24bccb4180bd30d6f33b23a,integrity_pass,application/pdf,6,false,false,true,3,6083,2027.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:23:01Z,false,false
RMRDY-20260802-b8766913f26260388282,readiness_lane_001,4,pdf,pdf,RMSRD-20260802-5cf65c9d570245b06cdc,RMV-20260801-03301,BRM5C-BRM5-20260731-18273-01,BRM5-20260731-18273,PA,Northeast,Lynn,Lynn Township Board of Supervisors Minutes (wages approved; employees given 3% raise),https://www.lynntwp.org/wp-content/uploads/2026/03/BOSfeb122026.pdf,https://lynntwp.org/wp-content/uploads/2026/03/BOSfeb122026.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,strike_or_no_strike_constraint;non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-5cf65c9d570245b06cdc.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-5cf65c9d570245b06cdc.pdf,sha256:e907e86f05b1d0a68bdfcf3fff4e13b77fe268ce49e5559c99195a965d11a778,locally_available,local_only_not_replicated,local_research_workspace,3444501,e907e86f05b1d0a68bdfcf3fff4e13b77fe268ce49e5559c99195a965d11a778,3444501,e907e86f05b1d0a68bdfcf3fff4e13b77fe268ce49e5559c99195a965d11a778,integrity_pass,application/pdf,8,false,false,false,3,0,0.0,no_strong_table_layout_signal,true,false,not_applicable,,,,not_applicable,not_applicable,ocr_later,bounded_first_three_pages_do_not_show_usable_text_layer,2026-08-02T16:23:01Z,false,false
RMRDY-20260802-6a234b00ef1e4d82138d,readiness_lane_001,5,pdf,pdf,RMSRD-20260802-3c13303a32437d753e6f,RMV-20260801-00853,BRM5C-BRM5-20260731-16569-02,BRM5-20260731-16569,MN,Midwest,Richmond,Meeting Minutes of the Richmond City Council (Pay Equity: Updated Compensation Program starts 01/01/2023),https://www.ci.richmond.mn.us/vertical/sites/%7BAE7C484C-BADA-4EE9-926B-57FE9FC34D9F%7D/uploads/10.05.22_Minutes.pdf,https://ci.richmond.mn.us/vertical/sites/%7BAE7C484C-BADA-4EE9-926B-57FE9FC34D9F%7D/uploads/10.05.22_Minutes.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-3c13303a32437d753e6f.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-3c13303a32437d753e6f.pdf,sha256:e09dbf1788e5dded65e17bd391295060387293fc35b6ca3d682d9fbaa31198d4,locally_available,local_only_not_replicated,local_research_workspace,150027,e09dbf1788e5dded65e17bd391295060387293fc35b6ca3d682d9fbaa31198d4,150027,e09dbf1788e5dded65e17bd391295060387293fc35b6ca3d682d9fbaa31198d4,integrity_pass,application/pdf,6,false,false,true,3,4726,1575.333,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:23:01Z,false,false
RMRDY-20260802-82974bc54152f0470e59,readiness_lane_001,6,pdf,pdf,RMSRD-20260802-c11b5b5ad0c1f1261639,RMV-20260801-00684,BRM5C-BRM5-20260731-01052-01,BRM5-20260731-01052,MI,Midwest,Bloomfield,"Agreement between the Charter Township of Bloomfield and the Government Employees Labor Council, Bloomfield Township General Employees (Signature Copy)",https://www.bloomfieldtwp.org/media/seud03zj/general-employees-contract-2026-2028_signature-copy-20260427.pdf,https://bloomfieldtwp.org/media/seud03zj/general-employees-contract-2026-2028_signature-copy-20260427.pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-c11b5b5ad0c1f1261639.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-c11b5b5ad0c1f1261639.pdf,sha256:d7d7516d52f768276c9cbd3fa1c64a66f0676e8384551dff6f8f5a7cf5c429d3,locally_available,local_only_not_replicated,local_research_workspace,3747129,d7d7516d52f768276c9cbd3fa1c64a66f0676e8384551dff6f8f5a7cf5c429d3,3747129,d7d7516d52f768276c9cbd3fa1c64a66f0676e8384551dff6f8f5a7cf5c429d3,integrity_pass,application/pdf,276,false,false,true,3,1876,625.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:23:01Z,false,false
RMRDY-20260802-e494281442b41d3ba0ad,readiness_lane_001,7,pdf,pdf,RMSRD-20260802-1810ee8bc5e41c95a6b4,RMV-20260801-00557,BRM5C-BRM5-20260731-01713-01,BRM5-20260731-01713,MO,Midwest,Arrow Rock,Arrow Rock Ordinance Guide Passed 9/8/2020 (Chapter: Fees and Salaries; Board of Trustees compensation),https://arrowrock.org/wp-content/uploads/2020/10/Arrow-Rock-Ordinance-Guide-Updated-9.8.20.pdf,https://arrowrock.org/wp-content/uploads/2020/10/Arrow-Rock-Ordinance-Guide-Updated-9.8.20.pdf,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-1810ee8bc5e41c95a6b4.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-1810ee8bc5e41c95a6b4.pdf,sha256:edd030df86edc9a7b75327c0b7999091400d2e1a5d76d60d2dd4846ae2b08ba4,locally_available,local_only_not_replicated,local_research_workspace,1559378,edd030df86edc9a7b75327c0b7999091400d2e1a5d76d60d2dd4846ae2b08ba4,1559378,edd030df86edc9a7b75327c0b7999091400d2e1a5d76d60d2dd4846ae2b08ba4,integrity_pass,application/pdf,248,false,false,true,3,5594,1864.667,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:23:01Z,false,false
RMRDY-20260802-b4a068cfec33c117b246,readiness_lane_001,8,pdf,pdf,RMSRD-20260802-ce11189f174d0f45fabf,RMV-20260801-01982,BRM5C-BRM5-20260731-08785-02,BRM5-20260731-08785,MN,Midwest,Benson,"Labor Contract Between City of Benson MN and AFSCME (Local Union No. 2538, Minnesota Council 65)",https://cityofbensonmn.gov/vertical/sites/%7B4CF162DA-DB48-48F1-B00C-5A678A59875D%7D/uploads/2025-26_AFSCME__Benson_City_Contract.pdf,https://cityofbensonmn.gov/vertical/sites/%7B4CF162DA-DB48-48F1-B00C-5A678A59875D%7D/uploads/2025-26_AFSCME__Benson_City_Contract.pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-ce11189f174d0f45fabf.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-ce11189f174d0f45fabf.pdf,sha256:81d7924250a56a52d8a7e3ff69726577e41ba5e58f1a93fc6cc909260a3d87c7,locally_available,local_only_not_replicated,local_research_workspace,336812,81d7924250a56a52d8a7e3ff69726577e41ba5e58f1a93fc6cc909260a3d87c7,336812,81d7924250a56a52d8a7e3ff69726577e41ba5e58f1a93fc6cc909260a3d87c7,integrity_pass,application/pdf,24,false,false,true,3,1659,553.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:23:01Z,false,false
RMRDY-20260802-40a7b97815b4ac0f92aa,readiness_lane_001,9,pdf,pdf,RMSRD-20260802-2ed27c5816e300ae7cb9,RMV-20260801-03307,BRM5C-BRM5-20260731-14915-01,BRM5-20260731-14915,TX,South,Pinehurst,"City Council regular meeting agenda (Aug 13, 2024) - Contract with Pinehurst Police Officers Association (FY 2024-2025)",https://cityofpinehursttexas.com/documents/726/081324_regular.pdf,https://cityofpinehursttexas.com/documents/726/081324_regular.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-2ed27c5816e300ae7cb9.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-2ed27c5816e300ae7cb9.pdf,sha256:88844c7ecbbcfc03b9a76cd916d6723eb4930efb58beeec86708a38103698ff6,locally_available,local_only_not_replicated,local_research_workspace,81589,88844c7ecbbcfc03b9a76cd916d6723eb4930efb58beeec86708a38103698ff6,81589,88844c7ecbbcfc03b9a76cd916d6723eb4930efb58beeec86708a38103698ff6,integrity_pass,application/pdf,2,false,false,true,2,2297,1148.5,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:23:01Z,false,false
RMRDY-20260802-126184db6cb2f188c1d8,readiness_lane_001,10,pdf,pdf,RMSRD-20260802-e73c5b913bb9677fe08a,RMV-20260801-03008,BRM5C-BRM5-20260731-00436-02,BRM5-20260731-00436,IL,Midwest,Roxana,Proceedings of the Roxana Village Council — Minutes 4-01-2024 (Approves 2024 Salary Schedule),https://roxana-il.org/wp-content/uploads/2024/04/Minutes-04-01-2024.pdf,https://roxana-il.org/wp-content/uploads/2024/04/Minutes-04-01-2024.pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-e73c5b913bb9677fe08a.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-e73c5b913bb9677fe08a.pdf,sha256:cf35afbeeb5ec53c393e11d1f1cc84fca83f969f0b5809236cd8bd463f9e6784,locally_available,local_only_not_replicated,local_research_workspace,169455,cf35afbeeb5ec53c393e11d1f1cc84fca83f969f0b5809236cd8bd463f9e6784,169455,cf35afbeeb5ec53c393e11d1f1cc84fca83f969f0b5809236cd8bd463f9e6784,integrity_pass,application/pdf,10,false,false,true,3,1820,606.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:23:01Z,false,false
