readiness_id,lane_id,lane_sequence,source_type,detected_file_type,source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,observed_file_size_bytes,observed_sha256,file_integrity_status,content_type,page_count,encrypted_or_locked_flag,corrupt_or_broken_flag,has_text_layer_flag,bounded_text_probe_page_count,bounded_text_probe_character_count,estimated_text_density_chars_per_probed_page,table_layout_indicator,likely_scanned_or_image_only_flag,oversized_flag,local_html_payload_exists_flag,html_visible_character_count,html_link_count,html_script_count,html_mostly_scripts_or_boilerplate_flag,other_document_non_ocr_extraction_feasible_flag,primary_readiness_status,reason_code,classified_at,full_text_persisted_flag,ocr_run_flag
RMRDY-20260802-b8766913f26260388282,readiness_lane_001,4,pdf,pdf,RMSRD-20260802-5cf65c9d570245b06cdc,RMV-20260801-03301,BRM5C-BRM5-20260731-18273-01,BRM5-20260731-18273,PA,Northeast,Lynn,Lynn Township Board of Supervisors Minutes (wages approved; employees given 3% raise),https://www.lynntwp.org/wp-content/uploads/2026/03/BOSfeb122026.pdf,https://lynntwp.org/wp-content/uploads/2026/03/BOSfeb122026.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,strike_or_no_strike_constraint;non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-5cf65c9d570245b06cdc.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-5cf65c9d570245b06cdc.pdf,sha256:e907e86f05b1d0a68bdfcf3fff4e13b77fe268ce49e5559c99195a965d11a778,locally_available,local_only_not_replicated,local_research_workspace,3444501,e907e86f05b1d0a68bdfcf3fff4e13b77fe268ce49e5559c99195a965d11a778,3444501,e907e86f05b1d0a68bdfcf3fff4e13b77fe268ce49e5559c99195a965d11a778,integrity_pass,application/pdf,8,false,false,false,3,0,0.0,no_strong_table_layout_signal,true,false,not_applicable,,,,not_applicable,not_applicable,ocr_later,bounded_first_three_pages_do_not_show_usable_text_layer,2026-08-02T16:23:01Z,false,false
RMRDY-20260802-dee7a95dce9ad8a2607b,readiness_lane_001,20,pdf,pdf,RMSRD-20260802-5d3c19234b202538d20b,RMV-20260801-01044,BRM5C-BRM5-20260731-15159-01,BRM5-20260731-15159,IL,Midwest,De Soto,"Village of De Soto — Annual Budget (All Funds) — FY May 1, 2025–Apr 30, 2026 (Adopted April 7, 2025)",https://villageofdesoto.com/uploads/1/2/5/0/125085618/2025-2026_budget.pdf,https://villageofdesoto.com/uploads/1/2/5/0/125085618/2025-2026_budget.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal;fiscal_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-5d3c19234b202538d20b.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-5d3c19234b202538d20b.pdf,sha256:1944a2057b1057c826c49e7f2593b57a9b9ed43865afe78f8a178ebb6a12f90d,locally_available,local_only_not_replicated,local_research_workspace,1119572,1944a2057b1057c826c49e7f2593b57a9b9ed43865afe78f8a178ebb6a12f90d,1119572,1944a2057b1057c826c49e7f2593b57a9b9ed43865afe78f8a178ebb6a12f90d,integrity_pass,application/pdf,7,false,false,false,3,0,0.0,no_strong_table_layout_signal,true,false,not_applicable,,,,not_applicable,not_applicable,ocr_later,bounded_first_three_pages_do_not_show_usable_text_layer,2026-08-02T16:23:01Z,false,false
RMRDY-20260802-35e1c84c3cd413f379e9,readiness_lane_001,66,pdf,pdf,RMSRD-20260802-1ffd01d805a70d8ff0a9,RMV-20260801-00403,BRM5C-BRM5-20260731-07682-01,BRM5-20260731-07682,IL,Midwest,Earlville,"Earlville PD Collective Bargaining Agreement (Metropolitan Alliance of Police, Chapter #138)",https://earlvilleil.org/vertical/sites/%7B97DA9230-88CA-43FE-802B-4A2B02655E83%7D/uploads/5-1-2024_to_4-30-2027_Earlville_PD_Colective_Bargaining_Agreement%281%29.pdf,https://earlvilleil.org/vertical/sites/%7B97DA9230-88CA-43FE-802B-4A2B02655E83%7D/uploads/5-1-2024_to_4-30-2027_Earlville_PD_Colective_Bargaining_Agreement%281%29.pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-1ffd01d805a70d8ff0a9.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-1ffd01d805a70d8ff0a9.pdf,sha256:096b803c1ba9b53733cc412023e3ea06ff493fc9b030fc4f7f95224d6224bc86,locally_available,local_only_not_replicated,local_research_workspace,2341531,096b803c1ba9b53733cc412023e3ea06ff493fc9b030fc4f7f95224d6224bc86,2341531,096b803c1ba9b53733cc412023e3ea06ff493fc9b030fc4f7f95224d6224bc86,integrity_pass,application/pdf,30,false,false,false,3,33,11.0,no_strong_table_layout_signal,true,false,not_applicable,,,,not_applicable,not_applicable,ocr_later,bounded_first_three_pages_do_not_show_usable_text_layer,2026-08-02T16:23:02Z,false,false
RMRDY-20260802-bcca4942ede018526d9c,readiness_lane_001,95,pdf,pdf,RMSRD-20260802-82c2096590c3a5d61a47,RMV-20260801-00730,BRM5C-BRM5-20260731-10494-01,BRM5-20260731-10494,NY,Northeast,Livingston,Organizational-2025 (Town Board organizational meeting; Resolution #19-25 “MOTION TO FIX SALARIES”),https://townoflivingston.org/wp-content/uploads/2025/01/Organizational-2025.pdf,https://townoflivingston.org/wp-content/uploads/2025/01/Organizational-2025.pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal;fiscal_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-82c2096590c3a5d61a47.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-82c2096590c3a5d61a47.pdf,sha256:78f222e0d6f287437bb23740be742edf2ca6989e65c5608f141479297954fe60,locally_available,local_only_not_replicated,local_research_workspace,3545662,78f222e0d6f287437bb23740be742edf2ca6989e65c5608f141479297954fe60,3545662,78f222e0d6f287437bb23740be742edf2ca6989e65c5608f141479297954fe60,integrity_pass,application/pdf,9,false,false,false,3,0,0.0,no_strong_table_layout_signal,true,false,not_applicable,,,,not_applicable,not_applicable,ocr_later,bounded_first_three_pages_do_not_show_usable_text_layer,2026-08-02T16:23:02Z,false,false
RMRDY-20260802-dafc9125c04f624a17fb,readiness_lane_001,98,pdf,pdf,RMSRD-20260802-c7a507294a77c5e0e2b6,RMV-20260801-01589,BRM5C-BRM5-20260731-11945-02,BRM5-20260731-11945,IN,Midwest,Van Buren,"MEETING MINUTES — October 19, 2022 (scanned PDF)",https://vanburenindiana.org/wp-content/uploads/2022/10/VanBurenMeetingMinsOct-19-22-1.pdf,https://vanburenindiana.org/wp-content/uploads/2022/10/VanBurenMeetingMinsOct-19-22-1.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-c7a507294a77c5e0e2b6.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-c7a507294a77c5e0e2b6.pdf,sha256:3b27c2ed6001244d0597f26a12f7539ccc34e1302f956715e08ba38c9eebba33,locally_available,local_only_not_replicated,local_research_workspace,807003,3b27c2ed6001244d0597f26a12f7539ccc34e1302f956715e08ba38c9eebba33,807003,3b27c2ed6001244d0597f26a12f7539ccc34e1302f956715e08ba38c9eebba33,integrity_pass,application/pdf,1,false,false,false,1,0,0.0,no_strong_table_layout_signal,true,false,not_applicable,,,,not_applicable,not_applicable,ocr_later,bounded_first_three_pages_do_not_show_usable_text_layer,2026-08-02T16:23:03Z,false,false
RMRDY-20260802-3624e96e34b89d9ead87,readiness_lane_001,100,pdf,pdf,RMSRD-20260802-b298d4284810134a580f,RMV-20260801-02143,BRM5C-BRM5-20260731-06454-02,BRM5-20260731-06454,WI,Midwest,Gibraltar,2024-06 Resolution Adopting Compensation Schedule,https://gibraltarwi.gov/wp-content/uploads/2024/11/2024-06_Resolution_Adopting_Compensation_Schedule.pdf,https://gibraltarwi.gov/wp-content/uploads/2024/11/2024-06_Resolution_Adopting_Compensation_Schedule.pdf,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-b298d4284810134a580f.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-b298d4284810134a580f.pdf,sha256:f5402da96351cdad817f8a75c5e19ff5acdbf79e29d1a30f5188bdeafe441281,locally_available,local_only_not_replicated,local_research_workspace,256949,f5402da96351cdad817f8a75c5e19ff5acdbf79e29d1a30f5188bdeafe441281,256949,f5402da96351cdad817f8a75c5e19ff5acdbf79e29d1a30f5188bdeafe441281,integrity_pass,application/pdf,1,false,false,false,1,0,0.0,no_strong_table_layout_signal,true,false,not_applicable,,,,not_applicable,not_applicable,ocr_later,bounded_first_three_pages_do_not_show_usable_text_layer,2026-08-02T16:23:03Z,false,false
RMRDY-20260802-dec132e75d960c318ad7,readiness_lane_001,113,pdf,pdf,RMSRD-20260802-0bb9b899b76fec3d5d45,RMV-20260801-03499,BRM5C-BRM5-20260731-07466-01,BRM5-20260731-07466,TX,South,Star Harbor,BUDGET SHEETS 2025 (City of Star Harbor Texas) - Proposed 2025/2026 Budget,https://img1.wsimg.com/blobby/go/40b7482e-8faf-430c-bf4d-744299b8f81a/downloads/e576bf68-0f94-4026-948b-a290cb0b46ae/BUDGET%20SHEETS%202025.pdf?ver=1785186458431,https://img1.wsimg.com/blobby/go/40b7482e-8faf-430c-bf4d-744299b8f81a/downloads/e576bf68-0f94-4026-948b-a290cb0b46ae/BUDGET%20SHEETS%202025.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,strike_or_no_strike_constraint;non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-0bb9b899b76fec3d5d45.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-0bb9b899b76fec3d5d45.pdf,sha256:4fd7a55c88f5a7648684f5e154187f20d118b22fb8072b5ca57ef8284b1b6c70,locally_available,local_only_not_replicated,local_research_workspace,37897,4fd7a55c88f5a7648684f5e154187f20d118b22fb8072b5ca57ef8284b1b6c70,37897,4fd7a55c88f5a7648684f5e154187f20d118b22fb8072b5ca57ef8284b1b6c70,integrity_pass,application/pdf,2,false,false,false,2,0,0.0,no_strong_table_layout_signal,true,false,not_applicable,,,,not_applicable,not_applicable,ocr_later,bounded_first_three_pages_do_not_show_usable_text_layer,2026-08-02T16:23:03Z,false,false
RMRDY-20260802-d969ac9052abce71ac88,readiness_lane_001,115,pdf,pdf,RMSRD-20260802-80c8b054dc976925bd69,RMV-20260801-01350,BRM5C-BRM5-20260731-05926-01,BRM5-20260731-05926,OH,Midwest,Alexandria,Ordinance 2025-02 (Amending the Mayor’s Court Magistrate Salary Range for the Village of Alexandria),https://assets.zyrosite.com/Y4LJowWQyBi2bZ6V/2025-02-ordinance-oCAMmtQjTAZwtZ9j.pdf,https://assets.zyrosite.com/Y4LJowWQyBi2bZ6V/2025-02-ordinance-oCAMmtQjTAZwtZ9j.pdf,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-80c8b054dc976925bd69.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-80c8b054dc976925bd69.pdf,sha256:ecf0842aed320403f0a966b1da2ccf2a2fe8703ca21cff32c671c9e2f87e6d5d,locally_available,local_only_not_replicated,local_research_workspace,1520473,ecf0842aed320403f0a966b1da2ccf2a2fe8703ca21cff32c671c9e2f87e6d5d,1520473,ecf0842aed320403f0a966b1da2ccf2a2fe8703ca21cff32c671c9e2f87e6d5d,integrity_pass,application/pdf,2,false,false,false,2,0,0.0,no_strong_table_layout_signal,true,false,not_applicable,,,,not_applicable,not_applicable,ocr_later,bounded_first_three_pages_do_not_show_usable_text_layer,2026-08-02T16:23:03Z,false,false
RMRDY-20260802-ad08b3f046e23b41cf9f,readiness_lane_001,152,pdf,pdf,RMSRD-20260802-6ca6935a117e90f98620,RMV-20260801-00409,BRM5C-BRM5-20260731-00303-01,BRM5-20260731-00303,IL,Midwest,LaSalle,"Bargaining Agreement (AFSCME Council 31, Local 2823) — May 1, 2026 to April 30, 2030",https://www.lasalle-il.gov/sites/default/files/forms-documents/2026-06/AFSCME%202026-2030.pdf,https://lasalle-il.gov/sites/default/files/forms-documents/2026-06/AFSCME%202026-2030.pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-6ca6935a117e90f98620.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-6ca6935a117e90f98620.pdf,sha256:e4f71c68abde3c3f20f7749f6f15e67c312aca363cbc590b9a937cb3c0cb9d3a,locally_available,local_only_not_replicated,local_research_workspace,2773416,e4f71c68abde3c3f20f7749f6f15e67c312aca363cbc590b9a937cb3c0cb9d3a,2773416,e4f71c68abde3c3f20f7749f6f15e67c312aca363cbc590b9a937cb3c0cb9d3a,integrity_pass,application/pdf,42,false,false,false,3,0,0.0,no_strong_table_layout_signal,true,false,not_applicable,,,,not_applicable,not_applicable,ocr_later,bounded_first_three_pages_do_not_show_usable_text_layer,2026-08-02T16:23:04Z,false,false
RMRDY-20260802-8ec16dd82034e2184669,readiness_lane_001,167,pdf,pdf,RMSRD-20260802-3fa07b9bff921a8114bd,RMV-20260801-03747,BRM5C-BRM5-20260731-00683-01,BRM5-20260731-00683,IN,Midwest,Posey,"Ordinance No. 2025-10-15-03 (Establishing Salaries for the Various Officials and Employees of the Town of Poseyville, Indiana) — Effective 01/01/2026",https://www.poseyville.us/wp-content/uploads/2025/10/Salary-Ordinance-2026-2025-10-15-03-Executed-Org.pdf,https://poseyville.us/wp-content/uploads/2025/10/Salary-Ordinance-2026-2025-10-15-03-Executed-Org.pdf,salary_ordinance,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-3fa07b9bff921a8114bd.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-3fa07b9bff921a8114bd.pdf,sha256:7b432c29f5c464575bde99994e2adcb33a55ef797d3d5110ff4965370fe39dd1,locally_available,local_only_not_replicated,local_research_workspace,269103,7b432c29f5c464575bde99994e2adcb33a55ef797d3d5110ff4965370fe39dd1,269103,7b432c29f5c464575bde99994e2adcb33a55ef797d3d5110ff4965370fe39dd1,integrity_pass,application/pdf,6,false,false,false,3,0,0.0,no_strong_table_layout_signal,true,false,not_applicable,,,,not_applicable,not_applicable,ocr_later,bounded_first_three_pages_do_not_show_usable_text_layer,2026-08-02T16:23:04Z,false,false
