readiness_id,lane_id,lane_sequence,source_type,detected_file_type,source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,observed_file_size_bytes,observed_sha256,file_integrity_status,content_type,page_count,encrypted_or_locked_flag,corrupt_or_broken_flag,has_text_layer_flag,bounded_text_probe_page_count,bounded_text_probe_character_count,estimated_text_density_chars_per_probed_page,table_layout_indicator,likely_scanned_or_image_only_flag,oversized_flag,local_html_payload_exists_flag,html_visible_character_count,html_link_count,html_script_count,html_mostly_scripts_or_boilerplate_flag,other_document_non_ocr_extraction_feasible_flag,primary_readiness_status,reason_code,classified_at,full_text_persisted_flag,ocr_run_flag
RMRDY-20260802-fcea04bf0f9416c4e211,readiness_lane_001,124,html,html,RMSRD-20260802-9b77225083a3398ee272,RMV-20260801-00736,BRM5C-BRM5-20260731-18042-01,BRM5-20260731-18042,NY,Northeast,Sylvan Beach,Village Board Minutes (2025 index/landing),https://www.villageofsylvanbeachny.gov/copy-of-minutes-2024,https://villageofsylvanbeachny.gov/copy-of-minutes-2024,wage_schedule,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-9b77225083a3398ee272.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-9b77225083a3398ee272.html,sha256:29db9c4881b40d3811c1906c890002718d0faeb45c6c2f003ff12244dbfca00a,locally_available,local_only_not_replicated,local_research_workspace,851127,29db9c4881b40d3811c1906c890002718d0faeb45c6c2f003ff12244dbfca00a,851127,29db9c4881b40d3811c1906c890002718d0faeb45c6c2f003ff12244dbfca00a,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,31,0,15,true,not_applicable,shell_or_navigation_only,bounded_html_signal_is_shell_navigation_or_script_heavy,2026-08-02T16:23:03Z,false,false
RMRDY-20260802-508f88d227a655053916,readiness_lane_001,256,html,html,RMSRD-20260802-f279d5fa0ff51188cf8f,RMV-20260801-03617,BRM5C-BRM5-20260731-04138-03,BRM5-20260731-04138,IL,Midwest,Pana,Municode: Code of Ordinances – City of Pana (compensation of officers/employees and salary/compensation-related provisions),https://library.municode.com/il/pana/codes/code_of_ordinances?nodeId=COOR_CH2AD_ARTIIIOFEM,https://library.municode.com/il/pana/codes/code_of_ordinances,other_local_government_pay_policy,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-f279d5fa0ff51188cf8f.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-f279d5fa0ff51188cf8f.html,sha256:27434a4d11d8bf8db2ab3f45e0efc3d919f714856b27530fb86054dbc47ad44e,locally_available,local_only_not_replicated,local_research_workspace,6095,27434a4d11d8bf8db2ab3f45e0efc3d919f714856b27530fb86054dbc47ad44e,6095,27434a4d11d8bf8db2ab3f45e0efc3d919f714856b27530fb86054dbc47ad44e,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,15,0,9,true,not_applicable,shell_or_navigation_only,bounded_html_signal_is_shell_navigation_or_script_heavy,2026-08-02T16:23:06Z,false,false
RMRDY-20260802-416f5b93c6a9d40431c2,readiness_lane_002,193,html,html,RMSRD-20260802-5c361d7bb4eaba878068,RMV-20260801-01063,BRM5C-BRM5-20260731-08595-01,BRM5-20260731-08595,MI,Midwest,Fredonia,"Annual Budget — Salaries/Wages (2023-2024) (township officials and employees; includes township fire department compensation rates, per incident/training)",https://www.fredoniatownship.com/annual-budget,https://fredoniatownship.com/annual-budget,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-5c361d7bb4eaba878068.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-5c361d7bb4eaba878068.html,sha256:e8f087264823c747d65526da373377ef239d336909fa5349e33fcc9ef0e003ce,locally_available,local_only_not_replicated,local_research_workspace,657593,e8f087264823c747d65526da373377ef239d336909fa5349e33fcc9ef0e003ce,657593,e8f087264823c747d65526da373377ef239d336909fa5349e33fcc9ef0e003ce,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,28,0,15,true,not_applicable,shell_or_navigation_only,bounded_html_signal_is_shell_navigation_or_script_heavy,2026-08-02T16:31:05Z,false,false
RMRDY-20260802-162e2fcc2d72477e93f1,readiness_lane_002,269,html,html,RMSRD-20260802-2ee0f0679a45f59adbc9,RMV-20260801-01605,BRM5C-BRM5-20260731-16051-03,BRM5-20260731-16051,MI,Midwest,Drummond,Drummond Island Township — Township Board Meetings / Agendas & Minutes hub (landing),https://www.drummondislandtownship.org/agendas-minutes,https://drummondislandtownship.org/agendas-minutes,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-2ee0f0679a45f59adbc9.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-2ee0f0679a45f59adbc9.html,sha256:6692ec59ab68a165a3895b05bdbd48ac9053459ef16267d59ff9c4fa283a9fc2,locally_available,local_only_not_replicated,local_research_workspace,878150,6692ec59ab68a165a3895b05bdbd48ac9053459ef16267d59ff9c4fa283a9fc2,878150,6692ec59ab68a165a3895b05bdbd48ac9053459ef16267d59ff9c4fa283a9fc2,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,20,0,15,true,not_applicable,shell_or_navigation_only,bounded_html_signal_is_shell_navigation_or_script_heavy,2026-08-02T16:31:07Z,false,false
RMRDY-20260802-5710c607fb8e19fad02b,readiness_lane_002,276,html,html,RMSRD-20260802-ab1bb1b36557dafcec34,RMV-20260801-03151,BRM5C-BRM5-20260731-08506-01,BRM5-20260731-08506,KS,Midwest,Williamsburg,City Council Meeting Minutes (folder: 2017),https://drive.google.com/drive/mobile/folders/1jGn191ZvQqD5cXBDO-XdeIVkgLmNV4Kr,https://drive.google.com/drive/mobile/folders/1jGn191ZvQqD5cXBDO-XdeIVkgLmNV4Kr,agenda_packet_or_minutes,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-ab1bb1b36557dafcec34.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-ab1bb1b36557dafcec34.html,sha256:b86f18d5da1afc8607f6bbc60ac47c3a4ea8855f73244edf15255f3d91570271,locally_available,local_only_not_replicated,local_research_workspace,79323,b86f18d5da1afc8607f6bbc60ac47c3a4ea8855f73244edf15255f3d91570271,79323,b86f18d5da1afc8607f6bbc60ac47c3a4ea8855f73244edf15255f3d91570271,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,29,0,9,true,not_applicable,shell_or_navigation_only,bounded_html_signal_is_shell_navigation_or_script_heavy,2026-08-02T16:31:07Z,false,false
RMRDY-20260802-baf5e0914a3209fecac0,readiness_lane_002,447,html,html,RMSRD-20260802-fa10051219aaca627e38,RMV-20260801-00201,BRM5C-BRM5-20260731-10137-01,BRM5-20260731-10137,WI,Midwest,Buffalo,City of Buffalo City Regular Meeting Minutes (Closed session employee evaluations; pay increase decision),https://www.buffalocitywisconsin.com/wp-content/uploads/MINUTES-MARCH-9-2020.pdf,https://buffalocitywi.gov,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-fa10051219aaca627e38.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-fa10051219aaca627e38.html,sha256:693b109c688a60388fec280e5f5065dcb5f800733c9b79e563d40e3968c67390,locally_available,local_only_not_replicated,local_research_workspace,1086062,693b109c688a60388fec280e5f5065dcb5f800733c9b79e563d40e3968c67390,1086062,693b109c688a60388fec280e5f5065dcb5f800733c9b79e563d40e3968c67390,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,17,0,15,true,not_applicable,shell_or_navigation_only,bounded_html_signal_is_shell_navigation_or_script_heavy,2026-08-02T16:31:11Z,false,false
RMRDY-20260802-c098e667dcf82e516911,readiness_lane_002,539,html,html,RMSRD-20260802-013cbbb3ede1ccef80bf,RMV-20260801-03464,BRM5C-BRM5-20260731-03173-01,BRM5-20260731-03173,PA,Northeast,Chester Hill,"Chester Hill Borough Council Meeting Minutes — December 9, 2025",https://www.chesterhillborough.org/post/chester-hill-borough-council-meeting-minutes-december-9-2025,https://chesterhillborough.org/post/chester-hill-borough-council-meeting-minutes-december-9-2025,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,fiscal_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-013cbbb3ede1ccef80bf.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-013cbbb3ede1ccef80bf.html,sha256:6d25fba75f30d25ce57a0257325d84854cb6246831f5213b24c7c43424231ecc,locally_available,local_only_not_replicated,local_research_workspace,1084194,6d25fba75f30d25ce57a0257325d84854cb6246831f5213b24c7c43424231ecc,1084194,6d25fba75f30d25ce57a0257325d84854cb6246831f5213b24c7c43424231ecc,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,52,0,16,true,not_applicable,shell_or_navigation_only,bounded_html_signal_is_shell_navigation_or_script_heavy,2026-08-02T16:31:13Z,false,false
RMRDY-20260802-7e8f3aee57d811cccedd,readiness_lane_003,4,html,html,RMSRD-20260802-c593506fe14cfe741687,RMV-20260801-01892,BRM5C-BRM5-20260731-18061-01,BRM5-20260731-18061,NY,Northeast,Westville,Public Notices & Info (contains Town Law §113 proposed salaries certification and other payroll-related amounts),https://www.townofwestvilleny.gov/general-1-2,https://townofwestvilleny.gov/general-1-2,budget_or_pay_plan,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-c593506fe14cfe741687.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-c593506fe14cfe741687.html,sha256:c92ba8101c7e1a898d98e50384fb66d39b6d29555bac313ad0d2ca6a6d88df7f,locally_available,local_only_not_replicated,local_research_workspace,634897,c92ba8101c7e1a898d98e50384fb66d39b6d29555bac313ad0d2ca6a6d88df7f,634897,c92ba8101c7e1a898d98e50384fb66d39b6d29555bac313ad0d2ca6a6d88df7f,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,32,0,15,true,not_applicable,shell_or_navigation_only,bounded_html_signal_is_shell_navigation_or_script_heavy,2026-08-02T16:39:01Z,false,false
RMRDY-20260802-6f774510031d0c5caa4e,readiness_lane_003,36,html,html,RMSRD-20260802-cb6f6a10a0b1bbfdffe2,RMV-20260801-01383,BRM5C-BRM5-20260731-03079-02,BRM5-20260731-03079,NY,Northeast,Roxbury,Town Board minutes referencing adoption/amendment of the Town of Roxbury Employee Handbook (personnel policy) (minutes page),https://www.roxburyny.gov/public-notices/2018/01/10/unapproved-minutes,https://roxburyny.gov/public-notices/2018/01/10/unapproved-minutes,personnel_policy,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-cb6f6a10a0b1bbfdffe2.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-cb6f6a10a0b1bbfdffe2.html,sha256:ea24d4c7741d7decad155c627360b66465ef50b03490c9a2f0cb6d2a068414e7,locally_available,local_only_not_replicated,local_research_workspace,848575,ea24d4c7741d7decad155c627360b66465ef50b03490c9a2f0cb6d2a068414e7,848575,ea24d4c7741d7decad155c627360b66465ef50b03490c9a2f0cb6d2a068414e7,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,27,2,36,true,not_applicable,shell_or_navigation_only,bounded_html_signal_is_shell_navigation_or_script_heavy,2026-08-02T16:39:01Z,false,false
RMRDY-20260802-f8afbbe32ab037d24904,readiness_lane_003,104,html,html,RMSRD-20260802-e42e792f0922561565ce,RMV-20260801-01682,BRM5C-BRM5-20260731-09921-01,BRM5-20260731-09921,OH,Midwest,Trumbull,Meetings & Minutes (Trumbull Township trustees) – landing page,https://www.trumbulltownship.org/meetings-minutes,https://trumbulltownship.org/meetings-minutes,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-e42e792f0922561565ce.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-e42e792f0922561565ce.html,sha256:2095ca84614fb1d5c44c483aff7d110d379e35cd0401a2f8d42987d925757349,locally_available,local_only_not_replicated,local_research_workspace,604951,2095ca84614fb1d5c44c483aff7d110d379e35cd0401a2f8d42987d925757349,604951,2095ca84614fb1d5c44c483aff7d110d379e35cd0401a2f8d42987d925757349,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,35,0,20,true,not_applicable,shell_or_navigation_only,bounded_html_signal_is_shell_navigation_or_script_heavy,2026-08-02T16:39:03Z,false,false
