readiness_id,lane_id,lane_sequence,source_type,detected_file_type,source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,observed_file_size_bytes,observed_sha256,file_integrity_status,content_type,page_count,encrypted_or_locked_flag,corrupt_or_broken_flag,has_text_layer_flag,bounded_text_probe_page_count,bounded_text_probe_character_count,estimated_text_density_chars_per_probed_page,table_layout_indicator,likely_scanned_or_image_only_flag,oversized_flag,local_html_payload_exists_flag,html_visible_character_count,html_link_count,html_script_count,html_mostly_scripts_or_boilerplate_flag,other_document_non_ocr_extraction_feasible_flag,primary_readiness_status,reason_code,classified_at,full_text_persisted_flag,ocr_run_flag
RMRDY-20260802-ea109f369056114fd703,readiness_lane_001,409,pdf,pdf,RMSRD-20260802-ba175bde06633d33239b,RMV-20260801-00417,BRM5C-BRM5-20260731-01052-02,BRM5-20260731-01052,MI,Midwest,Bloomfield,Agreement between CHARTER TOWNSHIP OF BLOOMFIELD and BLOOMFIELD TOWNSHIP ASSOCIATION OF PROFESSIONAL FIREFIGHTERS IAFF LOCAL 3045 (Signature Copy),https://www.bloomfieldtwp.org/media/eu5fnwo0/fire-union-contract-2020-2025.pdf,https://bloomfieldtwp.org/media/eu5fnwo0/fire-union-contract-2020-2025.pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-ba175bde06633d33239b.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-ba175bde06633d33239b.pdf,sha256:f137ae55b56a10a9982924c0113b7d7586c8884a28a5d677287890d78645c071,locally_available,local_only_not_replicated,local_research_workspace,621721,f137ae55b56a10a9982924c0113b7d7586c8884a28a5d677287890d78645c071,621721,f137ae55b56a10a9982924c0113b7d7586c8884a28a5d677287890d78645c071,integrity_pass,application/pdf,103,true,false,unknown,0,0,,not_probed,unknown,false,not_applicable,,,,not_applicable,not_applicable,encrypted_or_locked,pdf_encrypted_or_locked,2026-08-02T16:23:09Z,false,false
RMRDY-20260802-7e7fea0c618cf9261b23,readiness_lane_003,110,pdf,pdf,RMSRD-20260802-2938b7622cda069b9cab,RMV-20260801-03394,BRM5C-BRM5-20260731-14441-01,BRM5-20260731-14441,PA,Northeast,Elkland,"Teamsters Local 529 v. Elkland Borough, Case No. PERA-C-15-42-E (Final Order)",https://www.pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/final-orders/2015/documents/elkland%20borough%20pe15-42.pdf,https://pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/final-orders/2015/documents/elkland%20borough%20pe15-42.pdf,arbitration_award,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-2938b7622cda069b9cab.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-2938b7622cda069b9cab.pdf,sha256:662c7d27d38ff12db6967467956c42b918c68ed2c04133e0d92beaede915da18,locally_available,local_only_not_replicated,local_research_workspace,102666,662c7d27d38ff12db6967467956c42b918c68ed2c04133e0d92beaede915da18,102666,662c7d27d38ff12db6967467956c42b918c68ed2c04133e0d92beaede915da18,integrity_pass,application/pdf,2,true,false,unknown,0,0,,not_probed,unknown,false,not_applicable,,,,not_applicable,not_applicable,encrypted_or_locked,pdf_encrypted_or_locked,2026-08-02T16:39:03Z,false,false
RMRDY-20260802-c5adaed340e33f7ac61e,readiness_lane_003,186,pdf,pdf,RMSRD-20260802-9449c4099d0e6b771f23,RMV-20260801-01201,BRM5C-BRM5-20260731-09001-01,BRM5-20260731-09001,MN,Midwest,Maplewood,AFSCME Contract 2026-2028 (Local 2725) - City of Maplewood,https://afscmemn.org/system/files/2026-01/l2725_city_of_maplewood_2026-2028.pdf,https://afscmemn.org/system/files/2026-01/l2725_city_of_maplewood_2026-2028.pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-9449c4099d0e6b771f23.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-9449c4099d0e6b771f23.pdf,sha256:b0e405cb6ca09fd401d396a24a1f58e71e89c3ae06218732e03ae8b0a02c8943,locally_available,local_only_not_replicated,local_research_workspace,8015081,b0e405cb6ca09fd401d396a24a1f58e71e89c3ae06218732e03ae8b0a02c8943,8015081,b0e405cb6ca09fd401d396a24a1f58e71e89c3ae06218732e03ae8b0a02c8943,integrity_pass,application/pdf,34,true,false,unknown,0,0,,not_probed,unknown,false,not_applicable,,,,not_applicable,not_applicable,encrypted_or_locked,pdf_encrypted_or_locked,2026-08-02T16:39:05Z,false,false
RMRDY-20260802-51884ac11ba36f6c87f6,readiness_lane_003,466,pdf,pdf,RMSRD-20260802-3b4221ccc16e192404c1,RMV-20260801-01474,BRM5C-BRM5-20260731-08019-01,BRM5-20260731-08019,IN,Midwest,Brooksburg,"Compliance Engagement Report of the Town of Brooksburg, Jefferson County, Indiana (period: Jan 1, 2019 to Dec 31, 2023)",https://www.in.gov/sboa/WebReports/75148A.pdf,https://in.gov/sboa/WebReports/75148A.pdf,wage_schedule,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-3b4221ccc16e192404c1.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-3b4221ccc16e192404c1.pdf,sha256:fd2ab53ed87bd62351a79029aa335d1cc7c55a80ab2879e13dc85919d6e0bcfe,locally_available,local_only_not_replicated,local_research_workspace,1502068,fd2ab53ed87bd62351a79029aa335d1cc7c55a80ab2879e13dc85919d6e0bcfe,1502068,fd2ab53ed87bd62351a79029aa335d1cc7c55a80ab2879e13dc85919d6e0bcfe,integrity_pass,application/pdf,17,true,false,unknown,0,0,,not_probed,unknown,false,not_applicable,,,,not_applicable,not_applicable,encrypted_or_locked,pdf_encrypted_or_locked,2026-08-02T16:39:11Z,false,false
RMRDY-20260802-e319dcc0056a8c0aaf91,readiness_lane_003,536,pdf,pdf,RMSRD-20260802-a6e8653f607e79a0b4ae,RMV-20260801-01168,BRM5C-BRM5-20260731-17707-01,BRM5-20260731-17707,WI,Midwest,La Follette,"Town Meeting Minutes (Monday, June 8, 2026) — includes 2026 budget expense line items for wages (e.g., Town Clerk Wages, Board Salary, Hwy Wages)",https://img1.wsimg.com/blobby/go/8aca540d-56ab-4ba0-89cd-0367166cf65c/downloads/e9863c87-7401-47f1-9d98-b47acf5b8fc9/Town%20Meeting%20Minutes%20June%202026.pdf?ver=1784755167790,https://img1.wsimg.com/blobby/go/8aca540d-56ab-4ba0-89cd-0367166cf65c/downloads/e9863c87-7401-47f1-9d98-b47acf5b8fc9/Town%20Meeting%20Minutes%20June%202026.pdf,budget_or_pay_plan,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-a6e8653f607e79a0b4ae.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-a6e8653f607e79a0b4ae.pdf,sha256:bd571482619e27e5a71b56c7de8cf2fcb28038aa120023ff298e94bd38d35036,locally_available,local_only_not_replicated,local_research_workspace,380771,bd571482619e27e5a71b56c7de8cf2fcb28038aa120023ff298e94bd38d35036,380771,bd571482619e27e5a71b56c7de8cf2fcb28038aa120023ff298e94bd38d35036,integrity_pass,application/pdf,5,true,false,unknown,0,0,,not_probed,unknown,false,not_applicable,,,,not_applicable,not_applicable,encrypted_or_locked,pdf_encrypted_or_locked,2026-08-02T16:39:13Z,false,false
RMRDY-20260802-edff2ab35c1894b033af,readiness_lane_004,88,pdf,pdf,RMSRD-20260802-9b300befa3009b49bef4,RMV-20260801-01166,BRM5C-BRM5-20260731-17707-02,BRM5-20260731-17707,WI,Midwest,La Follette,"2025 Approved and Accepted Budget (Town of La Follette) — includes wage/compensation expense line items (e.g., Board Salary, Town Clerk Wages, Hwy Wages, Election Wages)",https://img1.wsimg.com/blobby/go/8aca540d-56ab-4ba0-89cd-0367166cf65c/downloads/8b03a7fe-5a83-4eac-961b-1e1010af74f6/2025%20Approved%20and%20Accepted%20Budget.pdf?ver=1784755167937,https://img1.wsimg.com/blobby/go/8aca540d-56ab-4ba0-89cd-0367166cf65c/downloads/8b03a7fe-5a83-4eac-961b-1e1010af74f6/2025%20Approved%20and%20Accepted%20Budget.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-9b300befa3009b49bef4.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-9b300befa3009b49bef4.pdf,sha256:eecdce96c99dc8d39f11dc1de40ac98e45bcafe51a9e26d9c6c8bccbbd5d0dca,locally_available,local_only_not_replicated,local_research_workspace,634575,eecdce96c99dc8d39f11dc1de40ac98e45bcafe51a9e26d9c6c8bccbbd5d0dca,634575,eecdce96c99dc8d39f11dc1de40ac98e45bcafe51a9e26d9c6c8bccbbd5d0dca,integrity_pass,application/pdf,2,true,false,unknown,0,0,,not_probed,unknown,false,not_applicable,,,,not_applicable,not_applicable,encrypted_or_locked,pdf_encrypted_or_locked,2026-08-02T16:47:02Z,false,false
RMRDY-20260802-ae5c2b3a48f3d5555ffc,readiness_lane_004,160,pdf,pdf,RMSRD-20260802-68ae60e99c1887e5c545,RMV-20260801-02465,BRM5C-BRM5-20260731-13464-03,BRM5-20260731-13464,OH,Midwest,Cuyahoga Heights,Ordinance No. 2025-50 (setting compensation schedule ranges for non-elected Village employees/officers not members of a bargaining unit),https://www.cuyahogaheights.com/wp-content/uploads/2025/09/August-13-2025-Council-Meeting-Minutes.pdf,https://cuyahogaheights.com/wp-content/uploads/2025/09/August-13-2025-Council-Meeting-Minutes.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-68ae60e99c1887e5c545.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-68ae60e99c1887e5c545.pdf,sha256:c322c24b30b5191d5edb9823fcf2fe5bcb16df396ee64c5176db58baa817ed29,locally_available,local_only_not_replicated,local_research_workspace,521979,c322c24b30b5191d5edb9823fcf2fe5bcb16df396ee64c5176db58baa817ed29,521979,c322c24b30b5191d5edb9823fcf2fe5bcb16df396ee64c5176db58baa817ed29,integrity_pass,application/pdf,8,true,false,unknown,0,0,,not_probed,unknown,false,not_applicable,,,,not_applicable,not_applicable,encrypted_or_locked,pdf_encrypted_or_locked,2026-08-02T16:47:04Z,false,false
RMRDY-20260802-3cd6684dbf877139c842,readiness_lane_004,428,pdf,pdf,RMSRD-20260802-5e0949e3f3bd08efa30d,RMV-20260801-03241,BRM5C-BRM5-20260731-13464-01,BRM5-20260731-13464,OH,Midwest,Cuyahoga Heights,"Resolution No. 2025-57 (authorizing collective bargaining agreement with Fraternal Order of Police, Lodge 67)",https://www.cuyahogaheights.gov/wp-content/uploads/2025/10/September-10-2025-Council-Meeting-Minutes.pdf,https://cuyahogaheights.gov/wp-content/uploads/2025/10/September-10-2025-Council-Meeting-Minutes.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-5e0949e3f3bd08efa30d.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-5e0949e3f3bd08efa30d.pdf,sha256:02f3fde2ea4aea6850567b09567fbe6ee6fae728d194626c6cf5555888d0c7cd,locally_available,local_only_not_replicated,local_research_workspace,501188,02f3fde2ea4aea6850567b09567fbe6ee6fae728d194626c6cf5555888d0c7cd,501188,02f3fde2ea4aea6850567b09567fbe6ee6fae728d194626c6cf5555888d0c7cd,integrity_pass,application/pdf,7,true,false,unknown,0,0,,not_probed,unknown,false,not_applicable,,,,not_applicable,not_applicable,encrypted_or_locked,pdf_encrypted_or_locked,2026-08-02T16:47:09Z,false,false
RMRDY-20260802-2c33037fb67227951bc6,readiness_lane_005,406,pdf,pdf,RMSRD-20260802-f9190aaa1af79e49bccf,RMV-20260801-03527,BRM5C-BRM5-20260731-12727-01,BRM5-20260731-12727,MN,Midwest,Little Falls,"Labor Agreement (City of Little Falls and Law Enforcement Labor Services, Inc. (Local No. 68))",https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/6797b6376483347f63f6c6f2/1737995832424/ActiveContract%2B-%2BLittle%2BFalls%2BPD%2B12-31-2026.pdf,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/6797b6376483347f63f6c6f2/1737995832424/ActiveContract%2B-%2BLittle%2BFalls%2BPD%2B12-31-2026.pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-f9190aaa1af79e49bccf.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-f9190aaa1af79e49bccf.pdf,sha256:583e895a8cc2f327348aab7ab74aabe2f8b55ea931c5e523bf1f69cfe33b5621,locally_available,local_only_not_replicated,local_research_workspace,1477429,583e895a8cc2f327348aab7ab74aabe2f8b55ea931c5e523bf1f69cfe33b5621,1477429,583e895a8cc2f327348aab7ab74aabe2f8b55ea931c5e523bf1f69cfe33b5621,integrity_pass,application/pdf,20,true,false,unknown,0,0,,not_probed,unknown,false,not_applicable,,,,not_applicable,not_applicable,encrypted_or_locked,pdf_encrypted_or_locked,2026-08-02T16:55:09Z,false,false
RMRDY-20260802-b1f21490cafa25ea0b5c,readiness_lane_005,458,pdf,pdf,RMSRD-20260802-65763fc951b8ca4e1797,RMV-20260801-01054,BRM5C-BRM5-20260731-07251-03,BRM5-20260731-07251,PA,Northeast,Wilkes-Barre,"Pennsylvania Labor Relations Board - Case No. PERA-C-16-45-E (Proposed Decision and Order) - Laborers International Union of North America, Local 1310 v. City of Wilkes-Barre",https://www.pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/proposed/2017/documents/wilkes-barre-pera-c-16-45-e.pdf,https://pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/proposed/2017/documents/wilkes-barre-pera-c-16-45-e.pdf,arbitration_award,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-65763fc951b8ca4e1797.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-65763fc951b8ca4e1797.pdf,sha256:eeed367b5af8b65504b129effcd16877efab6884237c037647054c3e4182bcd3,locally_available,local_only_not_replicated,local_research_workspace,153552,eeed367b5af8b65504b129effcd16877efab6884237c037647054c3e4182bcd3,153552,eeed367b5af8b65504b129effcd16877efab6884237c037647054c3e4182bcd3,integrity_pass,application/pdf,8,true,false,unknown,0,0,,not_probed,unknown,false,not_applicable,,,,not_applicable,not_applicable,encrypted_or_locked,pdf_encrypted_or_locked,2026-08-02T16:55:10Z,false,false
