alias_record_id,source_index_id,canonical_source_id,alias_relative_path,alias_filename,alias_type,alias_file_size_bytes,archive_treatment,future_action,phase0_lineage
ALIAS-000001,SRCIDX-0048785d25b33294949a,0048785d25b33294949a3bff1349fff2dffacc9ba72d274f2e3f654935401a44,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-55be93c46c1c03fc1ff1.pdf,RS556-55be93c46c1c03fc1ff1.pdf,exact_physical_duplicate,567750,metadata_alias_only_no_duplicate_binary,retain_alias_metadata; remove physical duplicate only after source-library acceptance,source_archive_alias_inventory.csv
ALIAS-000002,SRCIDX-00e460774862dfce8e38,00e460774862dfce8e3897fbf41bbe1cd580b4ee90e6cf3e7506e31f6788ef7f,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-6e8a479c3002532653bc.pdf,RS429-6e8a479c3002532653bc.pdf,exact_physical_duplicate,570225,metadata_alias_only_no_duplicate_binary,retain_alias_metadata; remove physical duplicate only after source-library acceptance,source_archive_alias_inventory.csv
ALIAS-000003,SRCIDX-02e960930acf8f5d0c62,02e960930acf8f5d0c626c651f0b54f87e9c49b7e6fe19630e8874bd4e9651fb,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-3e3ec3fdc297bb3ba142.pdf,RS556-3e3ec3fdc297bb3ba142.pdf,exact_physical_duplicate,535381,metadata_alias_only_no_duplicate_binary,retain_alias_metadata; remove physical duplicate only after source-library acceptance,source_archive_alias_inventory.csv
ALIAS-000004,SRCIDX-036c72618a4094b64abb,036c72618a4094b64abb18e87e732abe25c259912cb1b4867f1da311967382e1,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-244cc99aa96d36fbe239.pdf,CBSRD-20260728-244cc99aa96d36fbe239.pdf,exact_physical_duplicate,12200,metadata_alias_only_no_duplicate_binary,retain_alias_metadata; remove physical duplicate only after source-library acceptance,source_archive_alias_inventory.csv
ALIAS-000005,SRCIDX-0503eac3612b14067536,0503eac3612b140675362ef83276ca83becb91ef654f9c5c5ddbc511ee88cc1f,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-3571125b6cfceaafccf7.pdf,RS556-3571125b6cfceaafccf7.pdf,exact_physical_duplicate,171058,metadata_alias_only_no_duplicate_binary,retain_alias_metadata; remove physical duplicate only after source-library acceptance,source_archive_alias_inventory.csv
ALIAS-000006,SRCIDX-05f2c9c749e490885c7e,05f2c9c749e490885c7ed617bdade58e5c40f8a89e322edd6000b1b7db99dc20,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/05f2c9c749e490885c7ed617bdade58e5c40f8a89e322edd6000b1b7db99dc20.pdf,05f2c9c749e490885c7ed617bdade58e5c40f8a89e322edd6000b1b7db99dc20.pdf,exact_physical_duplicate,19209937,metadata_alias_only_no_duplicate_binary,retain_alias_metadata; remove physical duplicate only after source-library acceptance,source_archive_alias_inventory.csv
ALIAS-000007,SRCIDX-07f1397ef101bc674136,07f1397ef101bc67413678bf17849567c6ed8e4fa72e9b324a0f63044457bbe5,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-da3b4ce2e402ba4b240e.pdf,RS429-da3b4ce2e402ba4b240e.pdf,exact_physical_duplicate,5142653,metadata_alias_only_no_duplicate_binary,retain_alias_metadata; remove physical duplicate only after source-library acceptance,source_archive_alias_inventory.csv
ALIAS-000008,SRCIDX-0972e1dc8a8d34d5812c,0972e1dc8a8d34d5812c8858d9efcb69c606bdc72f606861be27cc8d70019770,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-fac302f039af678735f3.html,RMSRD-20260802-fac302f039af678735f3.html,exact_physical_duplicate,906,metadata_alias_only_no_duplicate_binary,retain_alias_metadata; remove physical duplicate only after source-library acceptance,source_archive_alias_inventory.csv
ALIAS-000009,SRCIDX-0972e1dc8a8d34d5812c,0972e1dc8a8d34d5812c8858d9efcb69c606bdc72f606861be27cc8d70019770,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-6f594ab1f1785b24446f.html,CBSRD-20260728-6f594ab1f1785b24446f.html,exact_physical_duplicate,906,metadata_alias_only_no_duplicate_binary,retain_alias_metadata; remove physical duplicate only after source-library acceptance,source_archive_alias_inventory.csv
ALIAS-000010,SRCIDX-0972e1dc8a8d34d5812c,0972e1dc8a8d34d5812c8858d9efcb69c606bdc72f606861be27cc8d70019770,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-4d5f37f1244971d2622b.html,RS556-4d5f37f1244971d2622b.html,exact_physical_duplicate,906,metadata_alias_only_no_duplicate_binary,retain_alias_metadata; remove physical duplicate only after source-library acceptance,source_archive_alias_inventory.csv
ALIAS-000011,SRCIDX-09a7bcd6eda340b5280a,09a7bcd6eda340b5280a92ce47d8707cd370964df473488b266d990c56e1be2d,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/09a7bcd6eda340b5280a92ce47d8707cd370964df473488b266d990c56e1be2d.pdf,09a7bcd6eda340b5280a92ce47d8707cd370964df473488b266d990c56e1be2d.pdf,exact_physical_duplicate,2324298,metadata_alias_only_no_duplicate_binary,retain_alias_metadata; remove physical duplicate only after source-library acceptance,source_archive_alias_inventory.csv
ALIAS-000012,SRCIDX-0ae7119d60116a908598,0ae7119d60116a90859852f35555a924711ff64a8d4c5d638a6dcfd7f34a1864,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-51e6f4507be1ce43e61d.pdf,RS429-51e6f4507be1ce43e61d.pdf,exact_physical_duplicate,1434172,metadata_alias_only_no_duplicate_binary,retain_alias_metadata; remove physical duplicate only after source-library acceptance,source_archive_alias_inventory.csv
ALIAS-000013,SRCIDX-0b4015ca68ed785a32c4,0b4015ca68ed785a32c4aad04f3328995f52f75cd7f91611eaacb1ee027a0cc2,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-2d7250b86a27838717e7.pdf,CBSRD-20260728-2d7250b86a27838717e7.pdf,exact_physical_duplicate,331662,metadata_alias_only_no_duplicate_binary,retain_alias_metadata; remove physical duplicate only after source-library acceptance,source_archive_alias_inventory.csv
ALIAS-000014,SRCIDX-0b665cb2d54e575d955e,0b665cb2d54e575d955e69c5d20535cd2d679ae54d7f6de24e32fdc8daebcf4a,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-36eaa2416e765b1640da.pdf,RS556-36eaa2416e765b1640da.pdf,exact_physical_duplicate,3282929,metadata_alias_only_no_duplicate_binary,retain_alias_metadata; remove physical duplicate only after source-library acceptance,source_archive_alias_inventory.csv
ALIAS-000015,SRCIDX-0c6716b5bb76efabec55,0c6716b5bb76efabec55235ffb80a556c05f59649feb09cef6cb657ffe4d826c,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/0c6716b5bb76efabec55235ffb80a556c05f59649feb09cef6cb657ffe4d826c.pdf,0c6716b5bb76efabec55235ffb80a556c05f59649feb09cef6cb657ffe4d826c.pdf,exact_physical_duplicate,1484281,metadata_alias_only_no_duplicate_binary,retain_alias_metadata; remove physical duplicate only after source-library acceptance,source_archive_alias_inventory.csv
ALIAS-000016,SRCIDX-0e48d7e5a93c8954d71b,0e48d7e5a93c8954d71b52f1f48f725b6b7fb92b5a56ae81ef36be11511d3a9e,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/0e48d7e5a93c8954d71b52f1f48f725b6b7fb92b5a56ae81ef36be11511d3a9e.pdf,0e48d7e5a93c8954d71b52f1f48f725b6b7fb92b5a56ae81ef36be11511d3a9e.pdf,exact_physical_duplicate,10957161,metadata_alias_only_no_duplicate_binary,retain_alias_metadata; remove physical duplicate only after source-library acceptance,source_archive_alias_inventory.csv
