source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,candidate_origin,lane_id,lane_sequence,state,region,municipality,county,source_title,source_locator_or_url,final_canonical_locator,source_domain,source_family_hint,document_type_hint,source_review_priority,verification_status,http_status_code_from_verification,content_type_header_from_verification,candidate_review_status,source_review_download_status,final_download_url,download_http_status,final_content_type,final_content_length,file_extension,retained_file_type,retained_file_path,retained_file_size_bytes,retained_file_sha256,duplicate_file_hash,duplicate_of_source_review_download_id,redirect_count,download_attempt_count,download_started_at,download_completed_at,transport_error_type,source_review_reason,exclusion_or_defer_reason,verification_status_preserved,download_status,source_review_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
CBSRD-20260728-5a69bee819cb0439adfe,CBCR-20260728-07036,BSSC-20260727-00646,BCV-20260728-00625,broad_490_preserved_review_queue,source_review_lane_004,5,MT,West,Deer Lodge,,"Deer Lodge, MT Code of Ordinances — Chapter 2.02: Hours of Labor, Holidays, Leave and Overtime Compensation of Employees (includes overtime rule)",https://codelibrary.amlegal.com/codes/deerlodgemt/latest/deerlodge_mt/0-0-0-162,https://codelibrary.amlegal.com/codes/deerlodgemt/latest/deerlodge_mt/0-0-0-162,codelibrary.amlegal.com,other_local_government_pay_policy,ordinance_or_policy,medium,verified_reachable,200,text/html,source_review_ready_medium,blocked_by_transport,https://codelibrary.amlegal.com/codes/deerlodgemt/latest/deerlodge_mt/0-0-0-162,403,text/html,0,,,,,,,,0,1,2026-07-28T19:41:05Z,2026-07-28T19:41:05Z,,GET access blocked with 403,GET access blocked with 403,true,not_downloaded,source_reviewed_not_retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source retrieval metadata only
CBSRD-20260728-5f6503892bd09d50a3ea,CBCR-20260728-06281,B4XPAR-20260727-006836,BCV-20260728-01236,broad_4x1000_deduped,source_review_lane_004,19,MT,West,Joliet,Carbon County (30009; primary),Town of Joliet Montana (Municode) Municipal Code landing page,https://library.municode.com/mt/joliet,https://library.municode.com/mt/joliet,library.municode.com,budget_or_pay_plan,index_page,medium,verified_reachable,200,text/html,source_review_ready_medium,duplicate_file_hash,https://library.municode.com/mt/joliet,200,text/html,6095,.html,,,,,27434a4d11d8bf8db2ab3f45e0efc3d919f714856b27530fb86054dbc47ad44e,CBSRD-20260728-7cd2920e94a66a2a9561,0,1,2026-07-28T19:41:08Z,2026-07-28T19:41:08Z,,bounded GET retained supported source file,duplicate retained bytes; canonical first file preserved,true,downloaded_duplicate_not_retained,source_reviewed_not_retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source retrieval metadata only
CBSRD-20260728-e99dee2682f37494e138,CBCR-20260728-04307,B4XPAR-20260727-004687,BCV-20260728-02327,broad_4x1000_deduped,source_review_lane_004,50,NC,South,Carrboro,Orange County (37135; primary),Resolution adopting changes to Town of Carrboro sworn police officer position classification and pay plan (FY 2021-22),https://carrboro.legistar.com/View.ashx?GUID=D6023008-0D00-4384-A30B-DEBFF0718F93&ID=10405948&M=F,https://carrboro.legistar.com/View.ashx,carrboro.legistar.com,budget_or_pay_plan,memorandum_or_settlement,medium,verified_reachable,200,application/pdf,source_review_ready_medium,unavailable_on_get,https://carrboro.legistar.com/View.ashx,410,text/html,35,,,,,,,,0,1,2026-07-28T19:41:15Z,2026-07-28T19:41:16Z,,GET returned 410,GET returned 410,true,not_downloaded,source_reviewed_not_retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source retrieval metadata only
CBSRD-20260728-0b3a3518c93a72b201f6,CBCR-20260728-05905,B4XPAR-20260727-006431,BCV-20260728-07099,broad_4x1000_deduped,source_review_lane_004,54,NC,South,Conover,Catawba County (37035; primary),FY 2021-2022 Budget Ordinance (may contain personnel compensation appropriations and/or pay-related provisions),https://conovernc.govoffice2.com/vertical/sites/%7BAB0D760-E669-4331-9C22-9FB14833B6B9%7D/uploads/FY_2021-2022_Budget_Ordinance.pdf,https://conovernc.govoffice2.com/404.htm,conovernc.govoffice2.com,budget_or_pay_plan,ordinance_or_policy,medium,verified_reachable_redirected,200,text/html,source_review_ready_medium,duplicate_file_hash,https://conovernc.govoffice2.com/404.htm,200,text/html,906,.html,,,,,0972e1dc8a8d34d5812c8858d9efcb69c606bdc72f606861be27cc8d70019770,CBSRD-20260728-6f594ab1f1785b24446f,0,1,2026-07-28T19:41:16Z,2026-07-28T19:41:16Z,,bounded GET retained supported source file,duplicate retained bytes; canonical first file preserved,true,downloaded_duplicate_not_retained,source_reviewed_not_retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source retrieval metadata only
CBSRD-20260728-a8002c2ff04f8dc5ed21,CBCR-20260728-05906,B4XPAR-20260727-006432,BCV-20260728-00679,broad_4x1000_deduped,source_review_lane_004,55,NC,South,Cornelius,Mecklenburg County (37119; primary),Town of Cornelius Classification & Compensation Study Report,https://cornelius.novusagenda.com/agendapublic/AttachmentViewer.ashx?AttachmentID=5753&ItemID=3112,https://cornelius.novusagenda.com/agendapublic/AttachmentViewer.ashx,cornelius.novusagenda.com,compensation_study,wage_schedule_or_compensation_plan,medium,verified_reachable,200,application/pdf,source_review_ready_medium,weak_or_needs_review,https://cornelius.novusagenda.com/agendapublic/AttachmentViewer.ashx,200,,0,,,,,,,,0,1,2026-07-28T19:41:16Z,2026-07-28T19:41:17Z,,empty response body,empty response body,true,not_downloaded,source_reviewed_not_retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source retrieval metadata only
CBSRD-20260728-a317c04c79e85f8357fa,CBCR-20260728-05922,B4XPAR-20260727-006451,BCV-20260728-03380,broad_4x1000_deduped,source_review_lane_004,95,NC,South,Newton,Catawba County (37035; primary),"Code of Ordinances (Newton, NC) landing page — compensation-related citations may exist but not confirmed for labor/wage-setting documents",https://library.municode.com/nc/newton,https://library.municode.com/nc/newton,library.municode.com,budget_or_pay_plan,index_page,medium,verified_reachable,200,text/html,source_review_ready_medium,duplicate_file_hash,https://library.municode.com/nc/newton,200,text/html,6095,.html,,,,,27434a4d11d8bf8db2ab3f45e0efc3d919f714856b27530fb86054dbc47ad44e,CBSRD-20260728-7cd2920e94a66a2a9561,0,1,2026-07-28T19:41:32Z,2026-07-28T19:41:32Z,,bounded GET retained supported source file,duplicate retained bytes; canonical first file preserved,true,downloaded_duplicate_not_retained,source_reviewed_not_retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source retrieval metadata only
CBSRD-20260728-cf7a23bceed0aad21ba3,CBCR-20260728-01068,B4XPAR-20260727-001145,BCV-20260728-05904,broad_4x1000_deduped,source_review_lane_004,97,NC,South,Pinehurst,Moore County (37125; primary),Position Classification and Pay Plan (FY 2023-2024) — Attachment B,https://pinehurst.novusagenda.com/agendapublic/AttachmentViewer.ashx?AttachmentID=9217&ItemID=4910,https://pinehurst.novusagenda.com/agendapublic/AttachmentViewer.ashx,pinehurst.novusagenda.com,budget_or_pay_plan,wage_schedule_or_compensation_plan,medium,verified_reachable,200,application/pdf,source_review_ready_medium,weak_or_needs_review,https://pinehurst.novusagenda.com/agendapublic/AttachmentViewer.ashx,200,,0,,,,,,,,0,1,2026-07-28T19:41:33Z,2026-07-28T19:41:33Z,,empty response body,empty response body,true,not_downloaded,source_reviewed_not_retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source retrieval metadata only
CBSRD-20260728-22fc172feb2a3165e9de,CBCR-20260728-01069,B4XPAR-20260727-001146,BCV-20260728-01617,broad_4x1000_deduped,source_review_lane_004,98,NC,South,Pinehurst,Moore County (37125; primary),"The Pinehurst Village Council held a Regular Meeting at 4:30 p.m., Tuesday, June 22, 2021 (Minutes) — includes discussion of Resolution 21-12 amending the Position Classification and Pay Plan",https://pinehurst.novusagenda.com/agendapublic/DisplayAgendaPDF.ashx?MinutesMeetingID=646,https://pinehurst.novusagenda.com/agendapublic/DisplayAgendaPDF.ashx,pinehurst.novusagenda.com,budget_or_pay_plan,meeting_minutes,medium,verified_reachable,200,application/pdf,source_review_ready_medium,duplicate_file_hash,https://pinehurst.novusagenda.com/agendapublic/AgendaNotAvailable.aspx,200,text/html,1548,.html,,,,,94547b97cb5e51147211d369fec17f7c7bcf5bbf7f8ba285f981ca702912bc54,CBSRD-20260728-ad7087e22d7177f8d5de,1,1,2026-07-28T19:41:33Z,2026-07-28T19:41:33Z,,bounded GET retained supported source file,duplicate retained bytes; canonical first file preserved,true,downloaded_duplicate_not_retained,source_reviewed_not_retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source retrieval metadata only
CBSRD-20260728-418720df9b14695e5b11,CBCR-20260728-01075,B4XPAR-20260727-001152,BCV-20260728-08149,broad_4x1000_deduped,source_review_lane_004,101,NC,South,Sanford,Lee County (37105; primary),Unretrieved Human Resources/Wage & Salary Pay Plan document (ArchiveCenter Item 84) — title and operative wage-schedule text not inspectable,https://www.sanfordnc.net/ArchiveCenter/ViewFile/Item/84,https://sanfordnc.net/ArchiveCenter/ViewFile/Item/84,sanfordnc.net,civil_service_or_hr_pay_plan,wage_schedule_or_compensation_plan,medium,verified_reachable,200,application/pdf,source_review_ready_medium,oversized_for_this_pass,https://sanfordnc.net/ArchiveCenter/ViewFile/Item/84,200,application/pdf,96282955,,,,,,,,0,1,2026-07-28T19:41:34Z,2026-07-28T19:41:34Z,,content-length exceeds 75 MB pass limit,content-length exceeds 75 MB pass limit,true,not_downloaded,source_reviewed_not_retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source retrieval metadata only
CBSRD-20260728-35f7a7078d8c194b0701,CBCR-20260728-01890,B4XPAR-20260727-002047,BCV-20260728-02146,broad_4x1000_deduped,source_review_lane_004,156,ND,Midwest,Pembina,Pembina County (38067; primary),"Chapter Seventeen - Personnel Policies (City of Pembina Ordinances, Ch. 17)",https://1drv.ms/w/s!AjP2HgvHrrAhgYpeY1ZKdkt8MVmb1Q?e=iSubrn,https://onedrive.live.com/personal/21b0aec70b1ef633/_layouts/15/Doc.aspx,1drv.ms,personnel_policy,ordinance_or_policy,medium,verified_reachable_redirected,200,text/html,source_review_ready_medium,blocked_by_transport,https://my.microsoftpersonalcontent.com/personal/21b0aec70b1ef633/_layouts/15/doc2.aspx,401,text/plain,0,,,,,,,,2,1,2026-07-28T19:41:47Z,2026-07-28T19:41:49Z,,GET access blocked with 401,GET access blocked with 401,true,not_downloaded,source_reviewed_not_retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source retrieval metadata only
