extraction_id,readiness_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,candidate_origin,lane_id,lane_sequence,state,region,municipality,county,source_title,source_locator_or_url,final_canonical_locator,source_domain,source_family_hint,document_type_hint,source_review_priority,retained_file_type,retained_file_size_bytes,retained_file_sha256,readiness_status,page_count,retained_file_path_resolved,retained_file_path_source,original_retained_file_path,local_artifact_file_path,artifact_root_lineage,source_review_status,download_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes,extraction_status,extraction_method,text_artifact_group,extracted_text_artifact_path,extracted_text_size_bytes,extracted_text_sha256,char_count,line_count,chars_per_page,low_text_density_flag,repeated_garbage_flag,encoding_issue_flag,suspected_scanned_pdf_flag,html_shell_flag,extraction_warning_flag,extraction_error_type,extraction_reason
CBTXT-20260728-94e8fa4a24d8c0df83fe,CBRDY-20260728-d76f8e99f4a2f40c94a3,CBSRD-20260728-15394709b72d5ca37142,CBCR-20260728-03822,B4XPAR-20260727-004158,BCV-20260728-04384,broad_4x1000_deduped,extraction_lane_001,651,ME,Northeast,Belgrade,Kennebec County (23011; primary),"Belgrade Board of Selectpersons Packet — December 5, 2023 (includes wage/pay scale “Figure 1” and reference to State of Maine Wage Scale Guidelines)",https://www.belgrademaine.gov/sites/g/files/vyhlif2791/f/agendas/belgrade_board_of_selectpersons_packet_december_5_2023.pdf,https://belgrademaine.gov/sites/g/files/vyhlif2791/f/agendas/belgrade_board_of_selectpersons_packet_december_5_2023.pdf,belgrademaine.gov,agenda_packet_or_minutes,agenda_cover_sheet,high,pdf,13821648,14dd7c4fb49074078f6eec9377e1a16f1308013990ef2d6206f05a647199d2dd,parse_text_layer_later,91,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-15394709b72d5ca37142.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-15394709b72d5ca37142.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-15394709b72d5ca37142.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",suspected_bad_text_layer,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-94e8fa4a24d8c0df83fe.txt,170273,aa68503f232689399fcf450b2d20aca2ee8dbdea843154d0b192e821d430493c,168763,2337,1854.54,false,false,true,false,false,true,,replacement/control/repeated-character quality checks failed
CBTXT-20260728-c7b0f79c90ca602b8eea,CBRDY-20260728-90df1ad2feeb3af293a9,CBSRD-20260728-0a5a607c6b4ecca914e4,CBCR-20260728-03834,B4XPAR-20260727-004172,BCV-20260728-07478,broad_4x1000_deduped,extraction_lane_001,670,ME,Northeast,Hampden,Penobscot County (23019; primary),"Town Council Agenda & Packet (includes item: Town Manager to sign police union contract; Hampden, ME)",https://www.hampdenmaine.gov/vertical/sites/%7B1FCAF0C4-5C5E-476D-A92E-1BED5B1F9E05%7D/uploads/AGENDA__PACKET_COUNCIL_MEETING_4-1-2024.pdf,https://hampdenmaine.gov/vertical/sites/%7B1FCAF0C4-5C5E-476D-A92E-1BED5B1F9E05%7D/uploads/AGENDA__PACKET_COUNCIL_MEETING_4-1-2024.pdf,hampdenmaine.gov,agenda_packet_or_minutes,agenda_cover_sheet,high,pdf,4994416,ddd44a71214ec32593b89556c3d878372b0d76213a8af3535458a4f912a1b2ac,parse_text_layer_later,42,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-0a5a607c6b4ecca914e4.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-0a5a607c6b4ecca914e4.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-0a5a607c6b4ecca914e4.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",suspected_bad_text_layer,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-c7b0f79c90ca602b8eea.txt,107194,a32d2d59ba05aa7c7e0b36ca55279fa0e8099a796fc99f902b25101e5b4a3b5d,104630,1649,2491.19,false,false,true,false,false,true,,replacement/control/repeated-character quality checks failed
CBTXT-20260728-2251fd30ac38c9483f59,CBRDY-20260728-feed6da092dcfc23b365,CBSRD-20260728-5839111b97eec2e2e3b1,CBCR-20260728-05441,B4XPAR-20260727-005931,BCV-20260728-01898,broad_4x1000_deduped,extraction_lane_001,939,NH,Northeast,Danville,Rockingham County (33015; primary),"Board of Selectmen meeting minutes (motion to establish police wage schedule adopted Sept. 8, 2025)",https://www.townofdanville.org/AgendaCenter/ViewFile/Minutes/_01272026-76,https://townofdanville.org/AgendaCenter/ViewFile/Minutes/_01272026-76,townofdanville.org,wage_schedule,meeting_minutes,high,pdf,215179,3e4b543bc2746f92121b95aa09d6d13a755b8e691504ffddf2904b4dded1838b,parse_text_layer_later,5,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-5839111b97eec2e2e3b1.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-5839111b97eec2e2e3b1.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-5839111b97eec2e2e3b1.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",suspected_bad_text_layer,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-2251fd30ac38c9483f59.txt,11532,6ff43a1dcd4ee248370303a6b686cabca1c66bea8afba760e6d7861a5ad76722,11336,220,2267.20,false,false,true,false,false,true,,replacement/control/repeated-character quality checks failed
CBTXT-20260728-e5ca97a7a94009d728fa,CBRDY-20260728-d8edcbe053813594476c,CBSRD-20260728-f9efcbaae519558068a0,CBCR-20260728-04043,B4XPAR-20260727-004399,BCV-20260728-06455,broad_4x1000_deduped,extraction_lane_002,531,VT,Northeast,Alburgh,Grand Isle County (50013; primary),Alburgh Selectboard Minutes (Handbook updates / 2022 Personnel Policies; payroll procedure clarifications),https://alburghvt.org/wp-content/uploads/2026/02/Selectboard-Minutes-02-09-26.pdf,https://alburghvt.org/wp-content/uploads/2026/02/Selectboard-Minutes-02-09-26.pdf,alburghvt.org,civil_service_or_hr_pay_plan,meeting_minutes,high,pdf,245168,b54790946cbfa9716901c92b386149e41890cf73f8246769bb705c2dcbe7832b,parse_text_layer_later,5,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-f9efcbaae519558068a0.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-f9efcbaae519558068a0.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-f9efcbaae519558068a0.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",suspected_bad_text_layer,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-e5ca97a7a94009d728fa.txt,11983,ce1f1cdcd296febc0e157ec847b77080dad8bbeb7c84b62a415563e641e365f6,11903,211,2380.60,false,false,true,false,false,true,,replacement/control/repeated-character quality checks failed
CBTXT-20260728-157f64c42a72bc56b3df,CBRDY-20260728-6b8bc671a56f359e1bfd,CBSRD-20260728-920d4ce85866fda3ec71,CBCR-20260728-06396,B4XPAR-20260727-006964,BCV-20260728-05637,broad_4x1000_deduped,extraction_lane_002,592,WA,West,Cosmopolis,Grays Harbor County (53027; primary),"City of Cosmopolis, WA – Memorandum of Agreement (extension of current Collective Bargaining Agreement) – 1AM District Lodge W24 / Local Lodge W130; Nelson Trust Health Care Plan; Patrol Officers & Records Clerk (Appendix B.1 Salary Schedules continued at 2023 rate); expiration Dec 31, 2025",https://mccmeetings.blob.core.usgovcloudapi.net/csmoplswa-pubu/MEET-Packet-d2d7c5767bb844a1963ed6d4ae11e528.pdf,https://mccmeetings.blob.core.usgovcloudapi.net/csmoplswa-pubu/MEET-Packet-d2d7c5767bb844a1963ed6d4ae11e528.pdf,mccmeetings.blob.core.usgovcloudapi.net,wage_schedule,memorandum_or_settlement,high,pdf,1679324,db60898a748836be405dbb7487bd9c21df385ff21220babb6ead4658729d67e9,parse_text_layer_later,29,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-920d4ce85866fda3ec71.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-920d4ce85866fda3ec71.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-920d4ce85866fda3ec71.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",suspected_bad_text_layer,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-157f64c42a72bc56b3df.txt,87472,7777ccd6c52501929b95ce8d7ad57a21bc50af47b051beebbcf0c382a89487f2,87068,1284,3002.34,false,false,true,false,false,true,,replacement/control/repeated-character quality checks failed
CBTXT-20260728-5d5a349fd9c8237b86ed,CBRDY-20260728-572c86b0fdb4b494e0ec,CBSRD-20260728-ffe44ffd4832760d6c90,CBCR-20260728-08782,TS4L-cc03980576d061cbe6b1,BCV-20260728-05409,targeted_prior_unrouted,extraction_lane_003,134,IN,Midwest,Pike,,Indiana Education Employment Relations Board (IEERB) FY-22 Report (revised) — impasse dispositions table includes “MSD Pike Township School Corporation | Settled During Mediation”,https://www.in.gov/ieerb/files/FY-22-Report-REVISED.pdf,https://in.gov/ieerb/files/FY-22-Report-REVISED.pdf,in.gov,cba_or_arbitration_award_or_factfinding_or_impasse_record,cba_or_arbitration_award_or_factfinding_or_impasse_record,medium,pdf,2636146,dd7c6b2be71191a9c1bf92ea53afa65a44f6f1dcde940d51876deaea695b067e,parse_text_layer_later,132,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-ffe44ffd4832760d6c90.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-ffe44ffd4832760d6c90.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-ffe44ffd4832760d6c90.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",suspected_bad_text_layer,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-5d5a349fd9c8237b86ed.txt,385330,f085f81cdacc4373a7f8dbfb50e97102843c2a1d4c3058b554bdd2e3bf9b1227,381440,5805,2889.70,false,true,false,false,false,true,,replacement/control/repeated-character quality checks failed
CBTXT-20260728-d96e857825c5e8bdc85e,CBRDY-20260728-1c4bc18abb67d295442e,CBSRD-20260728-c329fc5a082a1a91ab0a,CBCR-20260728-01770,B4XPAR-20260727-001918,BCV-20260728-00419,broad_4x1000_deduped,extraction_lane_003,308,MI,Midwest,New Baltimore,Macomb County (26099; primary),City Council Agenda (item references proposed side letter of agreement with FOP for New Baltimore Police Department),https://www.cityofnewbaltimore.org/AgendaCenter/ViewFile/Agenda/_01132025-1232,https://cityofnewbaltimore.org/AgendaCenter/ViewFile/Agenda/_01132025-1232,cityofnewbaltimore.org,agenda_packet_or_minutes,agenda_cover_sheet,medium,pdf,13573336,2d2b87402840b9795c5e4d8638affdc1cbcd95b83b30874c46aaa20eced40c3e,parse_text_layer_later,125,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-c329fc5a082a1a91ab0a.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-c329fc5a082a1a91ab0a.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-c329fc5a082a1a91ab0a.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",suspected_bad_text_layer,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-d96e857825c5e8bdc85e.txt,255434,8639f2b119fb7e96a06d7442eed0147e9ec38dcc6e106cd7765616474d80b2a6,254271,4446,2034.17,false,false,true,false,false,true,,replacement/control/repeated-character quality checks failed
CBTXT-20260728-61732d7a835763eeacf5,CBRDY-20260728-94ad2829d8b1da305ba9,CBSRD-20260728-64662fd1c0172f4c4c90,CBCR-20260728-03485,B4XPAR-20260727-003790,BCV-20260728-07007,broad_4x1000_deduped,extraction_lane_003,391,MO,Midwest,Kearney,Clay County (29047; primary),Aldermen Meeting Packet (FY2026 Budget Ordinance) — Fixing the Compensation for Officers and Employees (includes Police pay classifications),https://cms7files.revize.com/kearneymo/Document_Center/Agenda%20%26%20Minutes/Board%20of%20Aldermen/2025/BoA%20Packet%202025-02-18.pdf,https://cms7files.revize.com/kearneymo/Document_Center/Agenda%20%26%20Minutes/Board%20of%20Aldermen/2025/BoA%20Packet%202025-02-18.pdf,cms7files.revize.com,budget_or_pay_plan,wage_schedule_or_compensation_plan,medium,pdf,8988481,27e0da060ebb747cb90bbb9033527146be55e4ccb533c87a1851db9e3b219f6d,parse_text_layer_later,220,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-64662fd1c0172f4c4c90.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-64662fd1c0172f4c4c90.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-64662fd1c0172f4c4c90.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",suspected_bad_text_layer,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-61732d7a835763eeacf5.txt,708026,d88b8e1f90c86d9625f80125ef33b84b3515510f59b403b1485dad1112b1b483,707009,9652,3213.68,false,true,false,false,false,true,,replacement/control/repeated-character quality checks failed
CBTXT-20260728-f069f4bfec58ccc5cd0d,CBRDY-20260728-f9420c08b9b056721c02,CBSRD-20260728-6e5fe28d800d8fad2567,CBCR-20260728-08857,TS4L-d770e50610a1d4ecaf16,BCV-20260728-06433,targeted_prior_unrouted,extraction_lane_003,396,MO,Midwest,Nixa,,Nixa Public Schools — salary-book-2024-25-web (PDF),https://48516061.fs1.hubspotusercontent-na1.net/hubfs/48516061/salary-book-2024-25-web.pdf.pdf,https://48516061.fs1.hubspotusercontent-na1.net/hubfs/48516061/salary-book-2024-25-web.pdf.pdf,48516061.fs1.hubspotusercontent-na1.net,collective_bargaining_agreement_or_moa_or_wage_schedule,collective_bargaining_agreement_or_moa_or_wage_schedule,medium,pdf,1583142,f6a651d8150f07227f2f4c8b5eeaca64354cc7dfb7ecfe2101eeb943b4add308,parse_text_layer_later,76,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-6e5fe28d800d8fad2567.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-6e5fe28d800d8fad2567.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-6e5fe28d800d8fad2567.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",suspected_bad_text_layer,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-f069f4bfec58ccc5cd0d.txt,1142777,d0b7f51da8c6474d190bdb1aed45b3c196aecfaa85ca1b8196c96e40247665ca,1132754,11835,14904.66,false,false,true,false,false,true,,replacement/control/repeated-character quality checks failed
CBTXT-20260728-c8c3e1881f306a7dc298,CBRDY-20260728-0f4004ebbcc0ed0a4f7a,CBSRD-20260728-70a2bff8c251aa3e2e98,CBCR-20260728-01040,B4XPAR-20260727-001117,BCV-20260728-02462,broad_4x1000_deduped,extraction_lane_003,410,MS,South,Crystal Springs,Copiah County (28029; primary),Crystal Springs Employment Handbook (Board Approved 12/05/2017) — Employee Handbook PDF,https://cityofcrystalsprings.com/wp-content/uploads/2018/03/CrystalSpringsHandbook_FINAL-12.11.17-ACJHW.compressed.pdf,https://cityofcrystalsprings.com/wp-content/uploads/2018/03/CrystalSpringsHandbook_FINAL-12.11.17-ACJHW.compressed.pdf,cityofcrystalsprings.com,unknown_or_needs_review,context_only,medium,pdf,1234267,c0222cf50f963963e8eff86ad8a91700ad5031bd75557bdf0ac66eb9fc51f0fc,parse_text_layer_later,140,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-70a2bff8c251aa3e2e98.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-70a2bff8c251aa3e2e98.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-70a2bff8c251aa3e2e98.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",suspected_bad_text_layer,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-c8c3e1881f306a7dc298.txt,254503,407f6280b9a2791af5e8b930c8daf5a844e87b1c4a88595c365402ef002f19bc,254183,5280,1815.59,false,true,false,false,false,true,,replacement/control/repeated-character quality checks failed
