readiness_id,lane_id,lane_sequence,source_type,detected_file_type,source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,observed_file_size_bytes,observed_sha256,file_integrity_status,content_type,page_count,encrypted_or_locked_flag,corrupt_or_broken_flag,has_text_layer_flag,bounded_text_probe_page_count,bounded_text_probe_character_count,estimated_text_density_chars_per_probed_page,table_layout_indicator,likely_scanned_or_image_only_flag,oversized_flag,local_html_payload_exists_flag,html_visible_character_count,html_link_count,html_script_count,html_mostly_scripts_or_boilerplate_flag,other_document_non_ocr_extraction_feasible_flag,primary_readiness_status,reason_code,classified_at,full_text_persisted_flag,ocr_run_flag,extraction_id,extraction_lane_id,extraction_lane_sequence,locked_source_path,queue_locked_at,extraction_status,extraction_method,extraction_timestamp,extracted_text_artifact_path,extracted_text_sha256,extracted_text_byte_size,character_count,approximate_word_count,line_count,page_count_input,pages_successfully_parsed,empty_page_count,characters_per_page,quality_flags,boilerplate_or_noise_flag,error_class,error_message_redacted,span_extraction_run_flag,rating_run_flag,ingestion_run_flag,codification_run_flag,span_queue_id,span_lane_id,span_lane_sequence,span_queue_locked_at,primary_span_extraction_status,span_candidate_count,rating_eligible_span_count,quantitative_span_count,qualitative_span_count,mixed_span_count,non_base_span_count,source_navigation_span_count,weak_span_count,span_extraction_timestamp
B4X2500RDY-20260730-d00bb89acc9b7262de3b,readiness_lane_003,177,pdf,pdf,B4X2500SRD-20260730-74c03660c647277ec611,B4X2500V-20260730-00135,B4X2500LIVE-20260729-004354,B4X2500-20260729-04242,GA,South,Quitman,"Quitman City Council Called Meeting Minutes (Budget Workshop) — June 25, 2024",https://www.quitmanga.gov/sites/default/files/uploads/minutes/6-25-2024-called-meeting-minutes.pdf,https://quitmanga.gov/sites/default/files/uploads/minutes/6-25-2024-called-meeting-minutes.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-74c03660c647277ec611.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-74c03660c647277ec611.pdf,sha256:7cd8dd8a69adc8378658f7e363a56330b2a9954e435b27b115fd7dcc87f9dd3d,locally_available,local_only_not_replicated,local_research_workspace,179475,7cd8dd8a69adc8378658f7e363a56330b2a9954e435b27b115fd7dcc87f9dd3d,179475,7cd8dd8a69adc8378658f7e363a56330b2a9954e435b27b115fd7dcc87f9dd3d,integrity_pass,application/pdf,4,false,false,true,3,2338,779.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,generic_compensation_terms_without_rule_specific_context,2026-07-30T14:44:09Z,false,false,B4X2500TXT-20260730-a9b09d5adcdcd89e5796,text_extraction_lane_004,678,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-74c03660c647277ec611.pdf,2026-07-30T16:27:48Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T17:00:12Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-a9b09d5adcdcd89e5796.txt,7dded68e97c24381431e698c76bc2ca66079b5864fddff4ea064613243eb2002,3063,3053,496,70,4,4,,763.25,,false,,,false,false,false,false,B4X2500SPQ-20260730-a0f64e64d1606067330e,span_extraction_lane_001,6,2026-07-30T17:24:01Z,weak_or_ambiguous_spans_only,1,0,0,0,0,0,0,1,2026-07-30T17:24:10Z
B4X2500RDY-20260730-a447e02f817dd1591b78,readiness_lane_002,94,pdf,pdf,B4X2500SRD-20260730-9bc2cdec4e2bd29a543e,B4X2500V-20260730-00353,B4X2500LIVE-20260729-005310,B4X2500-20260729-05304,KS,Midwest,Natoma,City of Natoma — City Council Minutes (employee Christmas bonuses decision),https://natoma.municipalimpact.com/documents/522/12.12.2024_Council_Minutes_for_Website.pdf,https://natoma.municipalimpact.com/documents/522/12.12.2024_Council_Minutes_for_Website.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-9bc2cdec4e2bd29a543e.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-9bc2cdec4e2bd29a543e.pdf,sha256:5c0cf25033f930bd58a6ed3a0ce362d0291cf55da848c20cae847da844d69f52,locally_available,local_only_not_replicated,local_research_workspace,49500,5c0cf25033f930bd58a6ed3a0ce362d0291cf55da848c20cae847da844d69f52,49500,5c0cf25033f930bd58a6ed3a0ce362d0291cf55da848c20cae847da844d69f52,integrity_pass,application/pdf,2,false,false,true,2,2706,1353.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,generic_compensation_terms_without_rule_specific_context,2026-07-30T14:36:07Z,false,false,B4X2500TXT-20260730-9e1fcc8f6cdd8ce498f7,text_extraction_lane_004,92,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-9bc2cdec4e2bd29a543e.pdf,2026-07-30T16:27:47Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:59:42Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-9e1fcc8f6cdd8ce498f7.txt,9e06d842b2a78fa2b67cfff92ae74069fa3c609458e7bd93f5f1367c4e85fe52,3411,3399,598,68,2,2,,1699.5,,false,,,false,false,false,false,B4X2500SPQ-20260730-4f9e8e4c45a1a0e97dd0,span_extraction_lane_001,36,2026-07-30T17:24:01Z,weak_or_ambiguous_spans_only,1,0,0,0,0,0,0,1,2026-07-30T17:24:11Z
B4X2500RDY-20260730-ad27845fc632dcca6b32,readiness_lane_004,242,pdf,pdf,B4X2500SRD-20260730-4cb34fd218d321dffa90,B4X2500V-20260730-01718,B4X2500LIVE-20260729-002744,B4X2500-20260729-02701,IN,Midwest,Jackson,"Jackson Township Board Minutes — January 6, 2022",https://jacksontownshipofmorganco.gov/wp-content/uploads/2025/08/January-6-2022.pdf,https://jacksontownshipofmorganco.gov/wp-content/uploads/2025/08/January-6-2022.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-4cb34fd218d321dffa90.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-4cb34fd218d321dffa90.pdf,sha256:df02ed982cd0aa53684b83ca9c1c5a7ac491fabc83200eb3d742bcb2f381f0d0,locally_available,local_only_not_replicated,local_research_workspace,37536,df02ed982cd0aa53684b83ca9c1c5a7ac491fabc83200eb3d742bcb2f381f0d0,37536,df02ed982cd0aa53684b83ca9c1c5a7ac491fabc83200eb3d742bcb2f381f0d0,integrity_pass,application/pdf,1,false,false,true,1,1815,1815.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,generic_compensation_terms_without_rule_specific_context,2026-07-30T14:52:10Z,false,false,B4X2500TXT-20260730-ca5aec7aff1e0426ac35,text_extraction_lane_002,1,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-4cb34fd218d321dffa90.pdf,2026-07-30T16:27:49Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:43:38Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-ca5aec7aff1e0426ac35.txt,9d1d6f76b21ca20576ad473c293a2297f33bfd095f0ce7c69ea8ea9ab1df3182,2265,2265,387,42,1,1,,2265.0,,false,,,false,false,false,false,B4X2500SPQ-20260730-c4373e5a94c38da77b75,span_extraction_lane_001,47,2026-07-30T17:24:01Z,weak_or_ambiguous_spans_only,1,0,0,0,0,0,0,1,2026-07-30T17:24:11Z
B4X2500RDY-20260730-ab73ea5008f25bc04339,readiness_lane_001,482,pdf,pdf,B4X2500SRD-20260730-a30c5ed05243329d292a,B4X2500V-20260730-01513,B4X2500LIVE-20260729-001784,B4X2500-20260729-01656,FL,South,Hampton,"Minutes, Regular Council Meeting (includes Ordinance No. 2023-02: amend mayor and council salaries) — August 22, 2023",https://hamptonfl.com/wp-content/uploads/Minutes_8_22_2023.pdf,https://hamptonfl.com/wp-content/uploads/Minutes_8_22_2023.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-a30c5ed05243329d292a.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-a30c5ed05243329d292a.pdf,sha256:a2544791efc57bf53f751a98b70791285e3574713cc942dd7fa82cc40855779a,locally_available,local_only_not_replicated,local_research_workspace,161501,a2544791efc57bf53f751a98b70791285e3574713cc942dd7fa82cc40855779a,161501,a2544791efc57bf53f751a98b70791285e3574713cc942dd7fa82cc40855779a,integrity_pass,application/pdf,5,false,false,true,3,5244,1748.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,generic_compensation_terms_without_rule_specific_context,2026-07-30T14:28:15Z,false,false,B4X2500TXT-20260730-5534b11290c9974293c5,text_extraction_lane_003,225,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-a30c5ed05243329d292a.pdf,2026-07-30T16:27:46Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:51:50Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-5534b11290c9974293c5.txt,04de8543e9581c919c39c003c191288e4cc983835471da981f87285b598669ab,9051,9007,1440,206,5,5,,1801.4,,false,,,false,false,false,false,B4X2500SPQ-20260730-7d32b43c99b2ba6fa8cc,span_extraction_lane_001,50,2026-07-30T17:24:01Z,weak_or_ambiguous_spans_only,1,0,0,0,0,0,0,1,2026-07-30T17:24:11Z
B4X2500RDY-20260730-f2af57c60f992da2053b,readiness_lane_003,695,pdf,pdf,B4X2500SRD-20260730-d14969ee9e62b7ca6943,B4X2500V-20260730-03271,B4X2500LIVE-20260729-006922,B4X2500-20260729-06856,LA,South,Hosston,Ordinance No. 4 of 2024 — Chief of Police Compensation,https://img1.wsimg.com/blobby/go/e12d053c-ae83-42b9-ab3e-59e3e62d79a1/downloads/2024%20ORDINANCE%20NO%204%20OF%202024%20CHIEF%20OF%20POLICE%20CO.pdf?ver=1783439896207,https://img1.wsimg.com/blobby/go/e12d053c-ae83-42b9-ab3e-59e3e62d79a1/downloads/2024%20ORDINANCE%20NO%204%20OF%202024%20CHIEF%20OF%20POLICE%20CO.pdf,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,strike_or_no_strike_constraint,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-d14969ee9e62b7ca6943.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-d14969ee9e62b7ca6943.pdf,sha256:4e7e6d7feeb5820402ead5fa4a724ced4a23adb268bfe28398e9e309fe4fe461,locally_available,local_only_not_replicated,local_research_workspace,12724,4e7e6d7feeb5820402ead5fa4a724ced4a23adb268bfe28398e9e309fe4fe461,12724,4e7e6d7feeb5820402ead5fa4a724ced4a23adb268bfe28398e9e309fe4fe461,integrity_pass,application/pdf,1,false,false,true,1,902,902.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,generic_compensation_terms_without_rule_specific_context,2026-07-30T14:44:20Z,false,false,B4X2500TXT-20260730-bc88e126d0e93b6741bf,text_extraction_lane_001,264,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-d14969ee9e62b7ca6943.pdf,2026-07-30T16:27:49Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:35:50Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-bc88e126d0e93b6741bf.txt,6b02372cee940404a796436de8ac35a3df9af826c01ef19be18cdff598a87975,1224,1224,198,34,1,1,,1224.0,,false,,,false,false,false,false,B4X2500SPQ-20260730-dfd0c09be9e2ee97f6bf,span_extraction_lane_001,52,2026-07-30T17:24:01Z,weak_or_ambiguous_spans_only,1,0,0,0,0,0,0,1,2026-07-30T17:24:11Z
B4X2500RDY-20260730-c0d8dd41db9bf9c92607,readiness_lane_002,643,pdf,pdf,B4X2500SRD-20260730-334015144ee21717bc31,B4X2500V-20260730-03031,B4X2500LIVE-20260729-002495,B4X2500-20260729-02503,IA,Midwest,Alta,"July 7, 2025 Alta City Council Meeting Minutes (FY26 Employee Wages $0.75/$1.00 raises)",https://altaiowa.org/wp-content/uploads/2025/08/2025-July-7-Minutes-ETR.pdf,https://altaiowa.org/wp-content/uploads/2025/08/2025-July-7-Minutes-ETR.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_other_hint,strike_or_no_strike_constraint;non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-334015144ee21717bc31.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-334015144ee21717bc31.pdf,sha256:b342fb060a85e3e161f0b16638592635f0e05ca6d8e1f1488e1a4111c90d26fa,locally_available,local_only_not_replicated,local_research_workspace,141534,b342fb060a85e3e161f0b16638592635f0e05ca6d8e1f1488e1a4111c90d26fa,141534,b342fb060a85e3e161f0b16638592635f0e05ca6d8e1f1488e1a4111c90d26fa,integrity_pass,application/pdf,4,false,false,true,3,5225,1741.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,generic_compensation_terms_without_rule_specific_context,2026-07-30T14:36:20Z,false,false,B4X2500TXT-20260730-e7734137c96f134d4613,text_extraction_lane_001,534,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-334015144ee21717bc31.pdf,2026-07-30T16:27:48Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:36:03Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-e7734137c96f134d4613.txt,0fd36c56dc2c41e2174d064e999da8a68bbd46d44ff7344e01607fc9e3a9b441,7719,7709,1292,208,4,4,,1927.25,,false,,,false,false,false,false,B4X2500SPQ-20260730-5d01aa149e58a54f3a98,span_extraction_lane_001,54,2026-07-30T17:24:01Z,weak_or_ambiguous_spans_only,1,0,0,0,0,0,0,1,2026-07-30T17:24:11Z
B4X2500RDY-20260730-8576e6930116e999536b,readiness_lane_002,734,pdf,pdf,B4X2500SRD-20260730-05e17335145e8fe12c91,B4X2500V-20260730-02768,B4X2500LIVE-20260729-007304,B4X2500-20260729-07302,VA,South,Parksley,Town Council meeting minutes mentioning 'Wage increases for Public Works' (effective immediately),https://www.parksley.org/_files/ugd/f6df84_a9b45bef86834b73a7959385294453f3.pdf,https://parksley.org/_files/ugd/f6df84_a9b45bef86834b73a7959385294453f3.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_other_hint,strike_or_no_strike_constraint;non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-05e17335145e8fe12c91.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-05e17335145e8fe12c91.pdf,sha256:5216bb54db3d407e63c4b7b87a647a0598ea2af9c468d5fe83e5d5584e04bdd0,locally_available,local_only_not_replicated,local_research_workspace,329927,5216bb54db3d407e63c4b7b87a647a0598ea2af9c468d5fe83e5d5584e04bdd0,329927,5216bb54db3d407e63c4b7b87a647a0598ea2af9c468d5fe83e5d5584e04bdd0,integrity_pass,application/pdf,5,false,false,true,3,4103,1367.667,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,generic_compensation_terms_without_rule_specific_context,2026-07-30T14:36:22Z,false,false,B4X2500TXT-20260730-14b0f4a16f53d4b20930,text_extraction_lane_004,569,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-05e17335145e8fe12c91.pdf,2026-07-30T16:27:48Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T17:00:07Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-14b0f4a16f53d4b20930.txt,3b82ba920268703aed181ec262b50889a3a4d4e269832fef3632f5d1a55964de,7165,7153,1193,173,5,5,,1430.6,,false,,,false,false,false,false,B4X2500SPQ-20260730-5fafa6ac857d1137d071,span_extraction_lane_001,66,2026-07-30T17:24:01Z,weak_or_ambiguous_spans_only,1,0,0,0,0,0,0,1,2026-07-30T17:24:12Z
B4X2500RDY-20260730-6037925daffa2e50ca8e,readiness_lane_001,516,pdf,pdf,B4X2500SRD-20260730-4170a53df21b526b6175,B4X2500V-20260730-05240,B4X2500LIVE-20260729-003817,B4X2500-20260729-03729,NJ,Northeast,Middle,Public Notice of Adoption – Ordinance No. 1733-26 (Establishing the Compensation of the Officers and Employees of the Township of Middle),https://middletownship.com/wp-content/uploads/2026/02/Public-Notice-02.05.2026-Notice-of-Adoption-Ordinance-1733-26.pdf,https://middletownship.com/wp-content/uploads/2026/02/Public-Notice-02.05.2026-Notice-of-Adoption-Ordinance-1733-26.pdf,salary_ordinance,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-4170a53df21b526b6175.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-4170a53df21b526b6175.pdf,sha256:e6f5468cdc4f0ac56df746fc064d2d44b261afa2b6236f607216a7da9c49641c,locally_available,local_only_not_replicated,local_research_workspace,53419,e6f5468cdc4f0ac56df746fc064d2d44b261afa2b6236f607216a7da9c49641c,53419,e6f5468cdc4f0ac56df746fc064d2d44b261afa2b6236f607216a7da9c49641c,integrity_pass,application/pdf,1,false,false,true,1,393,393.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,generic_compensation_terms_without_rule_specific_context,2026-07-30T14:28:15Z,false,false,B4X2500TXT-20260730-9d0bbed157d207872b11,text_extraction_lane_003,90,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-4170a53df21b526b6175.pdf,2026-07-30T16:27:46Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:51:42Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-9d0bbed157d207872b11.txt,9849d64d28d7e88c5fbba0087ac1b5c998eb401040ec74d0a3c795e173a45ddc,487,487,82,9,1,1,,487.0,,false,,,false,false,false,false,B4X2500SPQ-20260730-4de71c8738dd95b3ce55,span_extraction_lane_001,69,2026-07-30T17:24:01Z,weak_or_ambiguous_spans_only,1,0,0,0,0,0,0,1,2026-07-30T17:24:12Z
B4X2500RDY-20260730-b2fa95445b0a75432407,readiness_lane_001,508,pdf,pdf,B4X2500SRD-20260730-27425f2d2cc849e34390,B4X2500V-20260730-04671,B4X2500LIVE-20260729-002839,B4X2500-20260729-02786,KS,Midwest,Leonardville,"MINUTES OF LEONARDVILLE CITY COUNCIL MEETING – March 4, 2025",https://leonardville.municipalimpact.com/documents/564/March_4__2025.pdf,https://leonardville.municipalimpact.com/documents/564/March_4__2025.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_other_hint,strike_or_no_strike_constraint;non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-27425f2d2cc849e34390.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-27425f2d2cc849e34390.pdf,sha256:591999ea7c19108fad87c36a7215f10b1dc47c0f9bb014b6de15409e82804d30,locally_available,local_only_not_replicated,local_research_workspace,82177,591999ea7c19108fad87c36a7215f10b1dc47c0f9bb014b6de15409e82804d30,82177,591999ea7c19108fad87c36a7215f10b1dc47c0f9bb014b6de15409e82804d30,integrity_pass,application/pdf,2,false,false,true,2,3891,1945.5,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,generic_compensation_terms_without_rule_specific_context,2026-07-30T14:28:15Z,false,false,B4X2500TXT-20260730-870f39be522fed2fc5cc,text_extraction_lane_002,604,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-27425f2d2cc849e34390.pdf,2026-07-30T16:27:46Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:44:10Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-870f39be522fed2fc5cc.txt,b2f79901af3daec01cac665ad8cbf949591ed2627f771dc020038950f3b035a2,4849,4837,834,73,2,2,,2418.5,,false,,,false,false,false,false,B4X2500SPQ-20260730-d4dd1e7896835df991a0,span_extraction_lane_001,75,2026-07-30T17:24:01Z,weak_or_ambiguous_spans_only,1,0,0,0,0,0,0,1,2026-07-30T17:24:12Z
B4X2500RDY-20260730-896a683e01a8531fd21a,readiness_lane_001,352,pdf,pdf,B4X2500SRD-20260730-9d96182884e0cab8fe61,B4X2500V-20260730-04555,B4X2500LIVE-20260729-005121,B4X2500-20260729-05135,IL,Midwest,New Trier,"Minutes of the June 12, 2018 Township Board Meeting (Prevailing Wage Rate Ordinance No. 2018-3 referenced)",https://www.newtriertownship.com/AgendaCenter/ViewFile/ArchivedMinutes/_08282018-12,https://newtriertownship.com/AgendaCenter/ViewFile/ArchivedMinutes/_08282018-12,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-9d96182884e0cab8fe61.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-9d96182884e0cab8fe61.pdf,sha256:9d8c0517a8da3f2828defbd025cc7bbb92ddbc1cb168a2c5de576053e6a80dab,locally_available,local_only_not_replicated,local_research_workspace,102237,9d8c0517a8da3f2828defbd025cc7bbb92ddbc1cb168a2c5de576053e6a80dab,102237,9d8c0517a8da3f2828defbd025cc7bbb92ddbc1cb168a2c5de576053e6a80dab,integrity_pass,application/pdf,4,false,false,true,3,4906,1635.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,generic_compensation_terms_without_rule_specific_context,2026-07-30T14:28:12Z,false,false,B4X2500TXT-20260730-736fcfe38a5b193c3c20,text_extraction_lane_002,194,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-9d96182884e0cab8fe61.pdf,2026-07-30T16:27:46Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:43:48Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-736fcfe38a5b193c3c20.txt,00a03163e59720272f18f87271676169eba806f66bcb63995ef97a99a2e170af,7310,7228,1151,162,4,4,,1807.0,,false,,,false,false,false,false,B4X2500SPQ-20260730-c1b72d59f5c433ffcf01,span_extraction_lane_001,76,2026-07-30T17:24:01Z,weak_or_ambiguous_spans_only,1,0,0,0,0,0,0,1,2026-07-30T17:24:12Z
