span_rating_id,span_extraction_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,extraction_id,readiness_id,extracted_text_id,rating_lane_id,rating_lane_sequence,state,region,municipality,county,source_title,source_family_hint,document_type_hint,retained_file_sha256,extracted_text_sha256,span_sha256,evidence_family_input,evidence_family_rated,mechanism_label_input,mechanism_label_rated,quantitative_label_input,quantitative_label_rated,documentary_mechanism_support,direct_text_support,quantitative_compensation_support,source_navigation_support,provisional_causal_candidate_support,direction_of_pressure,evidence_strength,claim_relevance,quote_used,quote_exact_substring,reason_code,claim_boundary,no_wage_gap_claim,no_final_causal_claim,global_analysis_readiness,rating_status,quarantine_reason,gabriel_backend,gabriel_model,gabriel_request_id,gabriel_attempt_count,ingestion_status,codification_status,causal_status,notes
CBRATING-20260728-aee72783411b6cef44854e71,CBSPAN-20260728-e9f0593b832f898cb7bfb755,CBSRD-20260728-930bc424e6795ecb5652,CBCR-20260728-02901,B4XPAR-20260727-003148,BCV-20260728-04951,CBTXT-20260728-8e65a20ae13351432ac6,CBRDY-20260728-785b90a1e0c75507665f,CBTXT-20260728-8e65a20ae13351432ac6,rating_lane_001,58,AK,West,Kachemak,Kenai Peninsula Borough (02122; primary),City of Kachemak Code (Updated 2024) — 2.05.05 Wage Review for City Clerk and Employees (Ordinance 2015-02 Adopted 3/11/15),other_local_government_pay_policy,ordinance_or_policy,0aef4032fc957ea721d946168b82da03a439a5621aca142cad2b550713b1965e,10c3bbab7a6db8b03b489b2742f6a964af8fd0bea477899013d329685b7dacc5,5d824f395bcca6d6a1d54ac74fb4308635bfb2873ca8b1b1bbee29159de7b427,qualitative_mechanism,weak_or_not_compensation_relevant,market_or_comparability_pressure,market_or_comparability_pressure,unknown_quantitative_compensation,not_applicable,weak,weak,not_supported,not_applicable,not_supported,not_applicable,weak,context_only,loaned to the Kachemak Natural Gas Distribution Project at the market rate of,true,market_rate_loan_term_not_wage_compensation,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0a5b89b7c7ec7503006a695ca6da888193952611112c664fc0,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-8314d5bc14f37645137a83bd,CBSPAN-20260728-841c1c1f76a016641f680ffd,CBSRD-20260728-70b95c8c6b246e751ee2,CBCR-20260728-06492,BSSC-20260727-00059,BCV-20260728-07328,CBTXT-20260728-86ac99a43b7354e707e1,CBRDY-20260728-bfff7ff749d851cbc0cd,CBTXT-20260728-86ac99a43b7354e707e1,rating_lane_001,217,AR,South,El Dorado,,City of El Dorado 2014 Budget (Appendix: Pay Plan Classification and Salary Schedule),budget_or_pay_plan,wage_schedule_or_compensation_plan,09e53da56044e8d434e0dc0bf0f233260aa0aac7fdbf13986e26dc6289d87bd4,2997d100dde187de1c781d895cfcaefcbb7026144d237a2caaff8531389811dc,9f70ade0970269470fce8a1ba0b374c88dae160e50bf3fd33a4f3737af959fb0,quantitative_compensation,qualitative_mechanism,unknown_or_needs_rating,market_or_comparability_pressure,salary_schedule,salary_schedule,weak,weak,weak,not_applicable,not_supported,neutral_or_unclear,weak,documentary_mechanism_claim,Complete a comprehensive salary survey to compare our current salary schedule.,true,salary_survey_comparability_without_pay_change,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_074787f5f02a224f006a695ce45a1c81958bcdef8063ec0836,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-64a704068eb6f8eee3bf1af3,CBSPAN-20260728-0b8e2a8f998376cab4e431e5,CBSRD-20260728-6622cdb083385095b33e,CBCR-20260728-02936,B4XPAR-20260727-003186,BCV-20260728-03758,CBTXT-20260728-6895a23992c9fe0c2e29,CBRDY-20260728-f663c8db66ee89b70b6a,CBTXT-20260728-6895a23992c9fe0c2e29,rating_lane_001,427,AZ,West,Phoenix,Maricopa County (04013; primary),"Ordinance S-51144 (Pay Ordinance): Classification Plan, Pay Rates and Compensation (as amended) - PDF",salary_ordinance,ordinance_or_policy,b326f98c924dc6c6a1dc2932c4551006edb5fd2616a3222a1c32d9f17dcfc1e5,7664f8668c7d3bcd0d297eb150243e48f52046136081fac656b53905a36ba7a1,573a02522e7b1d48ffb0ff92af5f74bb17149e0b9dc8b8519ce48ad8bd895e3b,quantitative_compensation,quantitative_compensation,unknown_or_needs_rating,market_or_comparability_pressure,pay_band_or_grade,pay_band_or_grade,moderate,moderate,moderate,not_applicable,weak,non_safety_advantage,moderate,direct_text_claim,authorize a beginning rate above step 14 of the pay grade in the event of labor market,true,labor_market_step_authorization,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0b9f75e126ccaa75006a695d6c725c81979dd1ff18306203cb,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-252180f0a7963481b5f4faa5,CBSPAN-20260728-ef0787d1bb60c2ea3c972999,CBSRD-20260728-6622cdb083385095b33e,CBCR-20260728-02936,B4XPAR-20260727-003186,BCV-20260728-03758,CBTXT-20260728-6895a23992c9fe0c2e29,CBRDY-20260728-f663c8db66ee89b70b6a,CBTXT-20260728-6895a23992c9fe0c2e29,rating_lane_001,428,AZ,West,Phoenix,Maricopa County (04013; primary),"Ordinance S-51144 (Pay Ordinance): Classification Plan, Pay Rates and Compensation (as amended) - PDF",salary_ordinance,ordinance_or_policy,b326f98c924dc6c6a1dc2932c4551006edb5fd2616a3222a1c32d9f17dcfc1e5,7664f8668c7d3bcd0d297eb150243e48f52046136081fac656b53905a36ba7a1,83b779efc989586f99e09cb3d3b6229787222cfe1098864359743a46a375c058,qualitative_mechanism,quantitative_compensation,safety_advantage_signal,market_or_comparability_pressure,unknown_quantitative_compensation,step_rank_grade,moderate,moderate,moderate,not_applicable,not_applicable,neutral_or_unclear,moderate,quantitative_compensation_claim,may be brought in at a higher step,true,higher_step_for_certified_outside_candidates,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_00503dcceaeab6af006a695d6c76c08194a161bdad098f7c51,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-d654402dfd78b0ba117d2f3e,CBSPAN-20260728-59dd4c003cf681a579068a41,CBSRD-20260728-fb5c190d564db0086a57,CBCR-20260728-01304,B4XPAR-20260727-001402,BCV-20260728-04565,CBTXT-20260728-c45548875d5cf3c454aa,CBRDY-20260728-9b8b8ee42ccde1711eec,CBTXT-20260728-c45548875d5cf3c454aa,rating_lane_001,487,CA,West,Avenal,Kings County (06031; primary),Temporary Memorandum of Understanding (MOU) between City of Avenal and the Avenal Police Officers Association (APOA) — FY 2025 (amends current MOU FY 2023–2025),mou_or_memorandum,memorandum_or_settlement,1626d8b176c8078af0d8d643c5157c1fbba45fbaad3d97c55ad979ba04dd29f8,5de541029d76cab5e9f0bb1af68d17c21f0c987f37069bc341b48772d5024ee5,fd73188e9bf5ab8bedaa58855628ae674b7f8906f09433bec5b85ee213326e92,qualitative_mechanism,qualitative_mechanism,market_or_comparability_pressure,market_or_comparability_pressure,unknown_quantitative_compensation,unknown_quantitative_compensation,not_applicable,moderate,not_applicable,not_applicable,not_applicable,neutral_or_unclear,weak,direct_text_claim,across comparable peer cities.,true,peer_city_comparability_language_supports_market_alignment_only,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_08746ac24db9d70b006a695d815af88197b911e5a5bdee3393,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-e155be68dc6f1217ca685fe0,CBSPAN-20260728-5baecdfd20188d0660a776e7,CBSRD-20260728-85aa116683401f5d86fd,CBCR-20260728-06168,B4XPAR-20260727-006719,BCV-20260728-00182,CBTXT-20260728-1db4006fb5a45fd16e7c,CBRDY-20260728-39959d41e7c46aa45e2a,CBTXT-20260728-1db4006fb5a45fd16e7c,rating_lane_001,499,CA,West,Carpinteria,Santa Barbara County (06083; primary),City of Carpinteria 2021 Total Compensation Study Report (Council staff report packet item),compensation_study,context_only,3fee7b57d1b2974ababd26af3151defbeadcaf0614fec1abbbd2f883e864091a,d9d5a3d4231bed6138f965cc6372859a96c0ab7c7953ca3612d08b38f92c849e,f947bd2170fb676ccc747349b808c671cb451f60255fa17360fc79c81659989a,quantitative_compensation,qualitative_mechanism,unknown_or_needs_rating,market_or_comparability_pressure,classification_compensation_plan,not_applicable,moderate,moderate,not_supported,not_applicable,not_applicable,neutral_or_unclear,moderate,context_only,analysis of external market data and internal relationships,true,process_mentions_external_market_and_internal_relationships_only_no_comp_amounts,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0faa3ffcb42a68ec006a695d868a08819393816a6855e3484f,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-5cc8496c108d83f1b67d4022,CBSPAN-20260728-ebc6097bfa186dcf84e1727f,CBSRD-20260728-b93f935ce4779b12f80c,CBCR-20260728-04566,B4XPAR-20260727-004976,BCV-20260728-02502,CBTXT-20260728-04563925ec4c4f313650,CBRDY-20260728-3e755955e8f4fbc69f48,CBTXT-20260728-04563925ec4c4f313650,rating_lane_001,646,CA,West,Guadalupe,Santa Barbara County (06083; primary),Guadalupe Personnel Rules (policy manual; salaries and salary increases section present),other_local_government_pay_policy,ordinance_or_policy,f47bc726373945baf8a7c809299fc03f7318004f460d369cac0d24c7e59dc5ee,75051b587599fcaa5cdb510121e10843ad34db58f6c2d79d4d26966b682c193e,ed45db606dabbe4674438eda1ed7e66e255d959b8e7e1edc3b547296b5dea541,qualitative_mechanism,weak_or_not_compensation_relevant,market_or_comparability_pressure,market_or_comparability_pressure,unknown_quantitative_compensation,not_applicable,weak,weak,not_applicable,not_applicable,not_supported,neutral_or_unclear,weak,context_only,comparability.,true,isolated_keyword_without_mechanism_or_pay_terms,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0c357bdb60595601006a695dc257e48190b2b19ef605669605,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-6855fb0f8fe40868301abfc4,CBSPAN-20260728-662c2b4f089ff50d58a273c0,CBSRD-20260728-c485720d03dd0c43f132,CBCR-20260728-04587,B4XPAR-20260727-004999,BCV-20260728-07864,CBTXT-20260728-22e7c5aba714cac8e813,CBRDY-20260728-11347bb0114f7199659e,CBTXT-20260728-22e7c5aba714cac8e813,rating_lane_001,767,CA,West,Morro Bay,San Luis Obispo County (06079; primary),"A Resolution of the City Council of the City of Morro Bay, Approving Amendment No. 1 to the Memorandum of Understanding Between the City of Morro Bay and the Morro Bay Fire Fighters Association, IAFF Local 3725 Changing Firefighter Probation Requirements and Duration",mou_or_memorandum,memorandum_or_settlement,eb1affa9840baca81d19420801d68317740a49c424aa5d42eb7252934932f5d2,b34e511fc6ce6ef8586fcf71041690fa85432e284165e93e3dab86a85033ca40,388ad4184485f2ce3de8477267428930e22ba28fc4972a5f5352ac767f5381d8,quantitative_compensation,quantitative_compensation,unknown_or_needs_rating,market_or_comparability_pressure,percentage_raise,percentage_raise,not_supported,weak,weak,not_applicable,not_applicable,neutral_or_unclear,weak,quantitative_compensation_claim,"With the proposed 20.20% increase in rates, the City remains competitive when compared to other
",true,quant_span_only_competitive_reference_truncated,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_00815fc8029147d5006a695df18ea881968931259c1ee5ad80,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-7c678d0559602b453c8a1ad1,CBSPAN-20260728-5bad0e0e98e30063702e53bc,CBSRD-20260728-2e4ef074a6a4b3b95c0a,CBCR-20260728-04598,B4XPAR-20260727-005012,BCV-20260728-08182,CBTXT-20260728-c357ea3130dfa505d0f3,CBRDY-20260728-268ed1b02343ed3ee365,CBTXT-20260728-c357ea3130dfa505d0f3,rating_lane_001,1018,CA,West,Sierra Madre,Los Angeles County (06037; primary),Memorandum of Understanding — Sierra Madre Classified Employees Association,budget_or_pay_plan,memorandum_or_settlement,860583ab7fd0acbb84d6f728f07da11206d7c534af66d1d970e15c923c4d3434,5987cb10f8f28cd92e466b64a0b8f3a4a8779777c290f73dba29121a3b570342,669afe3903ef58fa5877afc9b9d0c3000938aae3e71521d8fec9ce03ee125cfb,qualitative_mechanism,source_navigation_reference,market_or_comparability_pressure,market_or_comparability_pressure,unknown_quantitative_compensation,not_applicable,weak,weak,not_applicable,moderate,not_applicable,neutral_or_unclear,weak,context_only,"non-profit and the private sectors, and at the following peer cities Santa Fe Springs, Commerce, Westlake
",true,peer_city_market_reference_only_no_comp_terms,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_06f28b92c2de2e67006a695e56b2108197ae9cff0ba2989369,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-d927d8b5f0d303388697b691,CBSPAN-20260728-dc72fea15a5329036986d0ae,CBSRD-20260728-0bab3e04d6544591a5e9,CBCR-20260728-03003,B4XPAR-20260727-003261,BCV-20260728-06970,CBTXT-20260728-aa26a69d7f08235b9242,CBRDY-20260728-c06232ddb9d42dbda063,CBTXT-20260728-aa26a69d7f08235b9242,rating_lane_001,1083,CA,West,Stockton,San Joaquin County (06077; primary),Official Salary Schedule 6.6.2025 (City of Stockton),wage_schedule,wage_schedule_or_compensation_plan,bd381ebee6bea87e02d22ae464c02d09296c23b76258e535a1e4438d7f3786aa,00ca6671cdbffcc8d67a3deb97590f607d6e60c0bed2c378707b03b000796d1a,25c976419a33f5573c8b252674f3ce65c58f07b57a713e3e960115694a28ce54,qualitative_mechanism,qualitative_mechanism,market_or_comparability_pressure,market_or_comparability_pressure,unknown_quantitative_compensation,unknown_quantitative_compensation,moderate,moderate,not_applicable,not_applicable,not_applicable,neutral_or_unclear,moderate,documentary_mechanism_claim,ensure comparability with similar classifications to maintain equity in the City’s,true,comparability_to_maintain_equity_no_quant_amounts,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_08cd0437c96e59c8006a695e7184a48196bcee26b7f3b66dd1,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
