span_rating_id,span_extraction_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,extraction_id,readiness_id,extracted_text_id,rating_lane_id,rating_lane_sequence,state,region,municipality,county,source_title,source_family_hint,document_type_hint,retained_file_sha256,extracted_text_sha256,span_sha256,evidence_family_input,evidence_family_rated,mechanism_label_input,mechanism_label_rated,quantitative_label_input,quantitative_label_rated,documentary_mechanism_support,direct_text_support,quantitative_compensation_support,source_navigation_support,provisional_causal_candidate_support,direction_of_pressure,evidence_strength,claim_relevance,quote_used,quote_exact_substring,reason_code,claim_boundary,no_wage_gap_claim,no_final_causal_claim,global_analysis_readiness,rating_status,quarantine_reason,gabriel_backend,gabriel_model,gabriel_request_id,gabriel_attempt_count,ingestion_status,codification_status,causal_status,notes
CBRATING-20260728-313c8c045361a1c4254a44a6,CBSPAN-20260728-25082c23a8dd18c3b268e975,CBSRD-20260728-e001077890bf66646130,CBCR-20260728-02898,B4XPAR-20260727-003144,BCV-20260728-00752,CBTXT-20260728-9b715c13510450bc7eaf,CBRDY-20260728-4f5dacf386016568826b,CBTXT-20260728-9b715c13510450bc7eaf,rating_lane_001,26,AK,West,Delta Junction,Southeast Fairbanks Census Area (02240; primary),Delta Junction City Council Minutes (includes discussion/actions related to Employee Salary Schedule step placement),wage_schedule,meeting_minutes,39ecd2dd5f532af4b25ce0fef9e7171959569d0e25e8b5f093e44af66314dcb4,25939fe6ec8144d1391c3316e55123c38739b6b866973ddde5356df72340639f,00599a0450d4a179c8eea1899b03e4a943f08faf3b1872b5aafd1138e622a359,quantitative_compensation,quantitative_compensation,unknown_or_needs_rating,base_wage_direct_value,step_rank_grade,annual_salary,not_applicable,strong,strong,not_applicable,not_applicable,non_safety_advantage,strong,quantitative_compensation_claim,"a $4,000/year raise.",true,explicit_annual_raise_equivalence_statement,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0ef135d4f70e489e006a695c9a579c8196a7ae91de7a8aa6d8,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-ad3404f3dd11cfef9909587e,CBSPAN-20260728-e00d27b531a9d3c661c4c32d,CBSRD-20260728-8c36421d0ef90723fe9c,CBCR-20260728-00831,B4XPAR-20260727-000896,BCV-20260728-05427,CBTXT-20260728-d0a3dbccf1470428eab5,CBRDY-20260728-4a62af7fab52ae952b80,CBTXT-20260728-d0a3dbccf1470428eab5,rating_lane_001,172,AL,South,Jasper,Walker County (01127; primary),"Jasper Civil Service Board — Notice (Fire Chief) January 15, 2025 (PDF) (grade and current annual figure; new pay plan in process)",civil_service_or_hr_pay_plan,agenda_cover_sheet,263fab6838123b0b4624d4f8b6688378e5e5c3a9ad3c35e0c5daab8f2d2e6bd5,3d8d788d703ed0bf8f298632e8b6a0c7df86c1fd14355a3a5485f0ee03f00ad7,877bc21c714183e5dc5bcb862ed3ae392dae71abae869d2a791394ad412fe236,quantitative_compensation,quantitative_compensation,unknown_or_needs_rating,base_wage_direct_value,step_rank_grade,annual_salary,not_applicable,strong,strong,not_applicable,not_applicable,not_applicable,moderate,quantitative_compensation_claim,"Grade 25 (currently $85,555.44 yr; ",true,explicit_grade_and_current_annual_salary_only,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0f5b22be95ffea50006a695cd328e081908327d87868d54443,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-475bbdfacc0092178fae2702,CBSPAN-20260728-b7ab1d41ef8ab403bb02c1e2,CBSRD-20260728-35e2ebe1863fe4da7f65,CBCR-20260728-00833,B4XPAR-20260727-000898,BCV-20260728-03467,CBTXT-20260728-ea7bf69e9f680a9f590f,CBRDY-20260728-76a9d39285cbca49c89a,CBTXT-20260728-ea7bf69e9f680a9f590f,rating_lane_001,183,AL,South,Margaret,St. Clair County (01115; primary),Council Meeting Minutes (contains executed Resolution for Fire Chief appointment and pay rate),agenda_packet_or_minutes,meeting_minutes,656201fab3b2157c66261c2fb94a5e6e917d8de31039a87931f2e49e8702ce8f,de8e922630d2b46ebe2bb658510a54c0e9eca401a49ee062301202647557fbc8,6ac18c0f0b7e67412234817beddf35613289eacb65157c5a9acbefd4ec560863,quantitative_compensation,quantitative_compensation,unknown_or_needs_rating,base_wage_direct_value,hourly_rate,annual_salary,weak,weak,weak,not_applicable,not_applicable,neutral_or_unclear,weak,quantitative_compensation_claim,per year as the fire chief with an overtime rate of $35.19 for hours over,true,partial_numeric_pay_statement_overtime_only,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_05b5f5a73fff82fb006a695cd617488195b57643dd68330260,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-a679edb3b983e5bdb66a81b6,CBSPAN-20260728-bd6ca3517808da438bcbcd79,CBSRD-20260728-c15d2f234d2aa2152560,CBCR-20260728-00834,B4XPAR-20260727-000899,BCV-20260728-01323,CBTXT-20260728-e8b2f47d5e00be1c563c,CBRDY-20260728-dd42543032edf121cd4f,CBTXT-20260728-e8b2f47d5e00be1c563c,rating_lane_001,185,AL,South,Margaret,St. Clair County (01115; primary),Council Meeting Minutes (contains executed Resolution for Fire Chief appointment and pay rate),agenda_packet_or_minutes,meeting_minutes,d578a282460d3f7821cefc311015bee774ebf23835bf32fdcc548eb07cbb8342,7cc752e4abaeba48985a3695466f404bda31643ab0e4ae5f7cdbb8c46764be23,fdd75c6e774832e69575f6b6e9016b384aced0a4fac1391281d10ae69b4561c0,quantitative_compensation,quantitative_compensation,unknown_or_needs_rating,unknown_or_needs_review,hourly_rate,annual_salary,not_applicable,moderate,moderate,not_applicable,not_applicable,not_applicable,weak,quantitative_compensation_claim,"appointed Brandon Frazier as fire chief at the rate of $61,000.00, at 100",true,explicit_rate_amount_without_mechanism_or_full_term,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0530a1b6cc30321b006a695cd718088196a2130b8f53580977,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-2a74f2e7edeccc883bff7e3c,CBSPAN-20260728-fbdd0923213fae4a73002bb2,CBSRD-20260728-d814ee0dfe9cbbf42f56,CBCR-20260728-02469,B4XPAR-20260727-002668,BCV-20260728-06647,CBTXT-20260728-15ae4406ff368325e82e,CBRDY-20260728-6bc243309cdc0f2e8c78,CBTXT-20260728-15ae4406ff368325e82e,rating_lane_001,198,AR,South,Cherokee Village,Sharp County (05135; primary); Fulton County (05049),Ordinance No. 2026-01 — Establishing a Base Rate of Salary for the Elected/Appointed Mayor and City Clerk for the Year 2026,other_local_government_pay_policy,ordinance_or_policy,2e2dfc94bc5d81aa1c0e78fccc05f378d8df8e55d6d4271b83db8e0e2516a720,9b6054bc1383a9ad4f621569c8541efaca06ab6068ccd99c973a0a7935c30ba5,b22e5f47f66699ceeec74b17d26b7481400d24958ff3952f6eea51c141cb881e,qualitative_mechanism,quantitative_compensation,base_wage_direct_value,base_wage_direct_value,unknown_quantitative_compensation,annual_salary,strong,strong,strong,not_applicable,not_applicable,not_applicable,strong,quantitative_compensation_claim,45( twenty- two thousand three hundred thirty- two and 45/ 100.) per annum as base salary to be,true,base_salary_annual_amount_directly_stated,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_020f6743af244ff3006a695cdd6d988190a4a97d945acbf037,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-6a173d44323876ead6a5a55f,CBSPAN-20260728-1e377e34347a48b15f12e6e2,CBSRD-20260728-d814ee0dfe9cbbf42f56,CBCR-20260728-02469,B4XPAR-20260727-002668,BCV-20260728-06647,CBTXT-20260728-15ae4406ff368325e82e,CBRDY-20260728-6bc243309cdc0f2e8c78,CBTXT-20260728-15ae4406ff368325e82e,rating_lane_001,199,AR,South,Cherokee Village,Sharp County (05135; primary); Fulton County (05049),Ordinance No. 2026-01 — Establishing a Base Rate of Salary for the Elected/Appointed Mayor and City Clerk for the Year 2026,other_local_government_pay_policy,ordinance_or_policy,2e2dfc94bc5d81aa1c0e78fccc05f378d8df8e55d6d4271b83db8e0e2516a720,9b6054bc1383a9ad4f621569c8541efaca06ab6068ccd99c973a0a7935c30ba5,166473584fb11a4c346b1dd9be747cb90ca0b08bd86c490f96a46a3262e0fa96,qualitative_mechanism,quantitative_compensation,base_wage_direct_value,base_wage_direct_value,unknown_quantitative_compensation,annual_salary,moderate,strong,strong,not_applicable,not_applicable,not_applicable,strong,direct_text_claim,as base salary to be retroactive from,true,explicit_annual_base_salary_retroactive_language,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_09c84db0a5292b9f006a695ce97e048193bd79d2349cd028c0,2,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-25c897b96e4d3bade7d71a1a,CBSPAN-20260728-6766b6c75ea7f5b277547b0f,CBSRD-20260728-65e08d2308becb067549,CBCR-20260728-02470,B4XPAR-20260727-002669,BCV-20260728-04504,CBTXT-20260728-6639628eda43a2bcf83c,CBRDY-20260728-55da9008030ebd92377d,CBTXT-20260728-6639628eda43a2bcf83c,rating_lane_001,201,AR,South,Cherokee Village,Sharp County (05135; primary); Fulton County (05049),"Resolution 2016-05 — Establish a Graduated Salary Schedule for the Mayor and City Clerk/Treasurer of the City of Cherokee Village, Arkansas",wage_schedule,ordinance_or_policy,733d4f3fb246855e6931aa8e8bd588c2c064a4ca111800a8f42a642e70da69aa,37e3eba4eeebeb86370c98b654b11c8c00fb4ef6ab4879d93d39ce15a0474ee2,90f0428cdbd942cfe5ccc2f33867a3c0cca4f505043d10cf0169bff9d6c421df,qualitative_mechanism,quantitative_compensation,base_wage_direct_value,base_wage_direct_value,unknown_quantitative_compensation,annual_salary,moderate,strong,strong,not_applicable,not_applicable,not_applicable,moderate,direct_text_claim," City Clerk/ Treasurer Base Salary$ 18, 500.00; ",true,base_salary_direct_amount_specified_for_city_clerk_treasurer,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0e0464c2ea149d56006a695cdf5bec8194b45732dcc7a58580,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-c53897f5c9a470a05511cd3d,CBSPAN-20260728-bcfb3917039eec6caf5279a4,CBSRD-20260728-866b972ed8584fcb8c46,CBCR-20260728-06519,BSSC-20260727-00091,BCV-20260728-08086,CBTXT-20260728-9a24f82cee0b974188a2,CBRDY-20260728-f847c2ea0d7d46689344,CBTXT-20260728-9a24f82cee0b974188a2,rating_lane_001,333,AZ,West,El Mirage,,Exhibit A: R25-04-03 Police MOU (Memorandum of Understanding) — El Mirage Police Employees Association,mou_or_memorandum,memorandum_or_settlement,a3c28d6a5ead079b899398ac4c3d7c5c79a214ae95ba74497abb435dce48367f,0161dc2c727587bb1a68a7c495137605493ea6c93b83d0c2c542bec833d21f25,72e49f08a2de4fb2a716f3d067e068497d20cb1da6e63109b201026530f99df7,quantitative_compensation,non_base_compensation,unknown_or_needs_rating,non_base_compensation_signal,annual_salary,annual_salary,moderate,strong,strong,not_applicable,not_applicable,neutral_or_unclear,strong,quantitative_compensation_claim,"insurance in the amount of one times the annual salary rounded to the next higher
    $1,000",true,life_insurance_amount_is_specified_as_multiple_of_annual_salary,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_029adc9c020e066f006a695d404df48196ace7adc5ea5c5010,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-54d58537e58911d7e9cfb78c,CBSPAN-20260728-7a10217d94495e5ed0d5c0c8,CBSRD-20260728-a5c4de41c30753e3588d,CBCR-20260728-06523,BSSC-20260727-00095,BCV-20260728-01656,CBTXT-20260728-7ad2f12de030d26d4365,CBRDY-20260728-b0c02d6f1814df050444,CBTXT-20260728-7ad2f12de030d26d4365,rating_lane_001,357,AZ,West,Oro Valley,,"Memorandum of Understanding Between Oro Valley Police Officer Association and the Town of Oro Valley (for the period June 19, 2022 to June 30, 2025; and July 1, 2025 to June 30, 2029)",budget_or_pay_plan,memorandum_or_settlement,0741b0db846c48ef0975631dab3ea19bb9ba71279ebd65542b165775c2ff2d66,260f3285430ec3ba60fbc51923eb966e5966de07db5b0cce71e2d2e9150f2ad2,e514d271bd79876a3f9e5b50497232d98b6e8679ddf5bdfb16755811b859c5d9,quantitative_compensation,quantitative_compensation,unknown_or_needs_rating,rank_or_specialization_premium,step_rank_grade,annual_salary,moderate,strong,strong,not_applicable,not_applicable,neutral_or_unclear,strong,direct_text_claim,"minimum pay will increase to $95,056 in Year One",true,rank_sergeant_minimum_pay_increase_year_one_amount,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_010ec3806c13b8be006a695d50283c81908c07417865aa603f,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-cdd194b2f7cca99d227e02b3,CBSPAN-20260728-d6357f92cb5109d703df483f,CBSRD-20260728-6622cdb083385095b33e,CBCR-20260728-02936,B4XPAR-20260727-003186,BCV-20260728-03758,CBTXT-20260728-6895a23992c9fe0c2e29,CBRDY-20260728-f663c8db66ee89b70b6a,CBTXT-20260728-6895a23992c9fe0c2e29,rating_lane_001,433,AZ,West,Phoenix,Maricopa County (04013; primary),"Ordinance S-51144 (Pay Ordinance): Classification Plan, Pay Rates and Compensation (as amended) - PDF",salary_ordinance,ordinance_or_policy,b326f98c924dc6c6a1dc2932c4551006edb5fd2616a3222a1c32d9f17dcfc1e5,7664f8668c7d3bcd0d297eb150243e48f52046136081fac656b53905a36ba7a1,d86f86d185dc6dabe9729f59b607164d80ecf9b2d410f7fdceef081311d718a8,quantitative_compensation,weak_or_not_compensation_relevant,unknown_or_needs_rating,fiscal_constraint_signal,annual_salary,annual_salary,weak,weak,weak,not_applicable,not_applicable,neutral_or_unclear,weak,not_claim_ready,"annual salary does not equal at least $9,500.00, the City will",true,threshold_condition_for_contribution_cap_only,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_06b1c48f42116242006a695d6e56e481969ba5d02914d20e43,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
