span_rating_id,span_extraction_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,extraction_id,readiness_id,extracted_text_id,rating_lane_id,rating_lane_sequence,state,region,municipality,county,source_title,source_family_hint,document_type_hint,retained_file_sha256,extracted_text_sha256,span_sha256,evidence_family_input,evidence_family_rated,mechanism_label_input,mechanism_label_rated,quantitative_label_input,quantitative_label_rated,documentary_mechanism_support,direct_text_support,quantitative_compensation_support,source_navigation_support,provisional_causal_candidate_support,direction_of_pressure,evidence_strength,claim_relevance,quote_used,quote_exact_substring,reason_code,claim_boundary,no_wage_gap_claim,no_final_causal_claim,global_analysis_readiness,rating_status,quarantine_reason,gabriel_backend,gabriel_model,gabriel_request_id,gabriel_attempt_count,ingestion_status,codification_status,causal_status,notes
CBRATING-20260728-496d285963f961a71d5105cf,CBSPAN-20260728-481ae1b2457427401d87ba77,CBSRD-20260728-15aa5c8d716745d26632,CBCR-20260728-02896,B4XPAR-20260727-003142,BCV-20260728-07094,CBTXT-20260728-cce48cca0cfea426aee8,CBRDY-20260728-a0ed61cd6d3ea865d1d2,CBTXT-20260728-cce48cca0cfea426aee8,rating_lane_001,3,AK,West,Anaktuvuk Pass,North Slope Borough (02185; primary),City of Anaktuvuk Pass Code of Ordinances (Chapter 2.04.060 and 2.08.060 Council Compensation; plus employment/HR-related chapters),cba,ordinance_or_policy,686df24325d7b0ae248f5898453d52029c10664eccfee50c132c3b47e15c55ee,14745ec5de7367b405d4a103d7c9ebb875d38a7daec7a5525954dd235a26a20e,e46e998de48d17a44ef5e35965f3d369a4ae5c88624b5e76ee5fdfacbee64cac,quantitative_compensation,non_base_compensation,unknown_or_needs_rating,non_base_compensation_signal,hourly_rate,hourly_rate,not_applicable,strong,strong,not_applicable,not_applicable,not_applicable,strong,quantitative_compensation_claim,"$5.00 per hour.
",true,community_service_value_hourly_rate_in_lieu_of_fine,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0bf1577492f26b34006a695c92b7108196993d6afdc23f123b,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-51647b61ef98f96ea0a04e9f,CBSPAN-20260728-284d90c482ced0f472fae806,CBSRD-20260728-15aa5c8d716745d26632,CBCR-20260728-02896,B4XPAR-20260727-003142,BCV-20260728-07094,CBTXT-20260728-cce48cca0cfea426aee8,CBRDY-20260728-a0ed61cd6d3ea865d1d2,CBTXT-20260728-cce48cca0cfea426aee8,rating_lane_001,4,AK,West,Anaktuvuk Pass,North Slope Borough (02185; primary),City of Anaktuvuk Pass Code of Ordinances (Chapter 2.04.060 and 2.08.060 Council Compensation; plus employment/HR-related chapters),cba,ordinance_or_policy,686df24325d7b0ae248f5898453d52029c10664eccfee50c132c3b47e15c55ee,14745ec5de7367b405d4a103d7c9ebb875d38a7daec7a5525954dd235a26a20e,a7104aef128cd3fca4ff64914857d43910d262c906edf3c7c6ac67aab39fae88,quantitative_compensation,quantitative_compensation,unknown_or_needs_rating,base_wage_direct_value,hourly_rate,hourly_rate,not_applicable,strong,strong,not_applicable,not_applicable,not_applicable,strong,quantitative_compensation_claim,$5.00 per hour,true,direct_hourly_value_for_fine_credit,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_015d508df97f9430006a695c92b9848194862acef2e5779221,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-b3b66bd65affbcc8e8f9052f,CBSPAN-20260728-87061bb8cc3938d999e0b6f7,CBSRD-20260728-b8f26c9c257ba0c2703c,CBCR-20260728-06114,B4XPAR-20260727-006663,BCV-20260728-04949,CBTXT-20260728-2441fe84cbb3ef0e09e5,CBRDY-20260728-4f680a8ada05976ac18f,CBTXT-20260728-2441fe84cbb3ef0e09e5,rating_lane_001,5,AK,West,Atqasuk,North Slope Borough (02185; primary),City of Atqasuk Code of Ordinances (Chapter 3: Personnel System; includes compensation/merit pay increase definitions and related personnel pay provisions),budget_or_pay_plan,ordinance_or_policy,02665344a9afeb6f10a98f052799cd31e64903a44ef5db4085506d296784fb6e,f88d39be394582e9a849bf1e5a4a3956c8693a45ca79c9f6db0bc766458bd520,5c118a6b2dffc604563fedb314d08478e028cc234ef8890e53a7750c7c86a314,quantitative_compensation,quantitative_compensation,unknown_or_needs_rating,base_wage_direct_value,hourly_rate,hourly_rate,strong,strong,strong,not_applicable,not_applicable,not_applicable,strong,direct_text_claim,twenty-eight and 00/100 dollars ($28.00),true,explicit_hourly_rate_compensation_for_mayor,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_099ab704c6e036ed006a695c92b5388193a5b645572c73efe5,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-eeb3960a6f680fda0e36c085,CBSPAN-20260728-4e63d727ac1e330f43b103c9,CBSRD-20260728-b8f26c9c257ba0c2703c,CBCR-20260728-06114,B4XPAR-20260727-006663,BCV-20260728-04949,CBTXT-20260728-2441fe84cbb3ef0e09e5,CBRDY-20260728-4f680a8ada05976ac18f,CBTXT-20260728-2441fe84cbb3ef0e09e5,rating_lane_001,6,AK,West,Atqasuk,North Slope Borough (02185; primary),City of Atqasuk Code of Ordinances (Chapter 3: Personnel System; includes compensation/merit pay increase definitions and related personnel pay provisions),budget_or_pay_plan,ordinance_or_policy,02665344a9afeb6f10a98f052799cd31e64903a44ef5db4085506d296784fb6e,f88d39be394582e9a849bf1e5a4a3956c8693a45ca79c9f6db0bc766458bd520,9b88aa2d5c0173228466ce3f81d2858b9eecd2991c91a938ba074580c3f905f8,quantitative_compensation,quantitative_compensation,unknown_or_needs_rating,base_wage_direct_value,hourly_rate,hourly_rate,not_applicable,strong,strong,not_applicable,not_applicable,not_applicable,strong,direct_text_claim,"compensated at the rate of twenty-
eight and 00/100 dollars ($28.00) per hour",true,direct_hourly_rate_for_mayor_compensation_from_ordinance_text,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_07e5e86c127fe0ff006a695c92c09c8197bf97f839586fc7c3,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-ae01fc039e873a594ed9d95c,CBSPAN-20260728-8a3e4d6a8971664f5999fff8,CBSRD-20260728-b8f26c9c257ba0c2703c,CBCR-20260728-06114,B4XPAR-20260727-006663,BCV-20260728-04949,CBTXT-20260728-2441fe84cbb3ef0e09e5,CBRDY-20260728-4f680a8ada05976ac18f,CBTXT-20260728-2441fe84cbb3ef0e09e5,rating_lane_001,7,AK,West,Atqasuk,North Slope Borough (02185; primary),City of Atqasuk Code of Ordinances (Chapter 3: Personnel System; includes compensation/merit pay increase definitions and related personnel pay provisions),budget_or_pay_plan,ordinance_or_policy,02665344a9afeb6f10a98f052799cd31e64903a44ef5db4085506d296784fb6e,f88d39be394582e9a849bf1e5a4a3956c8693a45ca79c9f6db0bc766458bd520,66502e9f0013701baccf037f7181e4df1dbaa01dfc31bcacea7bc866224c39c2,quantitative_compensation,weak_or_not_compensation_relevant,unknown_or_needs_rating,weak_or_no_claim_support,classification_compensation_plan,classification_compensation_plan,weak,weak,weak,not_applicable,not_applicable,not_applicable,weak,documentary_mechanism_claim,"""Classification plan"" shall be the official or approved",true,only_definitional_term_no_pay_amounts_or_mechanism_in_span,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0f533a196c98619b006a695c92bf088196aa3dfebbc1a8e03e,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-2d6cef3a4d7e015531aa7651,CBSPAN-20260728-fd172be317b8a9588406ed51,CBSRD-20260728-b8f26c9c257ba0c2703c,CBCR-20260728-06114,B4XPAR-20260727-006663,BCV-20260728-04949,CBTXT-20260728-2441fe84cbb3ef0e09e5,CBRDY-20260728-4f680a8ada05976ac18f,CBTXT-20260728-2441fe84cbb3ef0e09e5,rating_lane_001,10,AK,West,Atqasuk,North Slope Borough (02185; primary),City of Atqasuk Code of Ordinances (Chapter 3: Personnel System; includes compensation/merit pay increase definitions and related personnel pay provisions),budget_or_pay_plan,ordinance_or_policy,02665344a9afeb6f10a98f052799cd31e64903a44ef5db4085506d296784fb6e,f88d39be394582e9a849bf1e5a4a3956c8693a45ca79c9f6db0bc766458bd520,23cb354084c38a744ed89d8ae982a6477fe42f8cabcf7c464a2a40f032e354bc,quantitative_compensation,weak_or_not_compensation_relevant,unknown_or_needs_rating,unknown_or_needs_review,effective_date,effective_date,not_supported,strong,weak,not_applicable,not_applicable,not_applicable,weak,quantitative_compensation_claim,"became effective on September 16, 1992.",true,effective_date_only_no_comp_amounts,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_021f2f65a9044294006a695c94d4c08197847b9bd20e6ca8c3,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-48badad8f783b57e0b2e66db,CBSPAN-20260728-7093419ef33217a5092a351c,CBSRD-20260728-b8f26c9c257ba0c2703c,CBCR-20260728-06114,B4XPAR-20260727-006663,BCV-20260728-04949,CBTXT-20260728-2441fe84cbb3ef0e09e5,CBRDY-20260728-4f680a8ada05976ac18f,CBTXT-20260728-2441fe84cbb3ef0e09e5,rating_lane_001,13,AK,West,Atqasuk,North Slope Borough (02185; primary),City of Atqasuk Code of Ordinances (Chapter 3: Personnel System; includes compensation/merit pay increase definitions and related personnel pay provisions),budget_or_pay_plan,ordinance_or_policy,02665344a9afeb6f10a98f052799cd31e64903a44ef5db4085506d296784fb6e,f88d39be394582e9a849bf1e5a4a3956c8693a45ca79c9f6db0bc766458bd520,dd2eadafbc0b67ae560bec3817fa0f3c8a5f033f37d66347ef665c30fd862c7f,quantitative_compensation,non_base_compensation,unknown_or_needs_rating,non_base_compensation_signal,hourly_rate,hourly_rate,not_applicable,strong,strong,not_applicable,not_applicable,not_applicable,strong,quantitative_compensation_claim,$5.00 per hour,true,exact_span_contains_direct_hourly_valuation_for_community_work_alternative,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0822c7b63bee20be006a695c95127c8193b230973779d9b7e6,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-6d6ab09b00a18f6df9bcc23e,CBSPAN-20260728-fac72a9ec1d680dacbcdaa5d,CBSRD-20260728-bb27a58b1984f6fb461f,CBCR-20260728-02897,B4XPAR-20260727-003143,BCV-20260728-05040,CBTXT-20260728-245c7cd3e3b60ae3f415,CBRDY-20260728-44fecf4dc7dde1f79423,CBTXT-20260728-245c7cd3e3b60ae3f415,rating_lane_001,17,AK,West,Delta Junction,Southeast Fairbanks Census Area (02240; primary),City of Delta Junction Employee Policy Plan (with Employee Salary Schedule / Pay Schedule attachments),wage_schedule,wage_schedule_or_compensation_plan,85a2f3129155fce9ea08d276ea9e4f517ac0dc3b5c2e62f2991773e38fff1700,1bb32aada75d1930d66f0bce26a62f08ff102fdc03d0c9b481316c6f2c1d3462,5425c27015224944ed945041c1ed0e2f05c3c4adc9c0d131743933b823074bd6,quantitative_compensation,source_navigation_reference,unknown_or_needs_rating,unknown_or_needs_review,salary_schedule,salary_schedule,not_supported,not_supported,not_supported,moderate,not_applicable,not_applicable,weak,source_navigation_claim,Attachment – Employee Salary Schedule                    Page 18,true,page_attachment_salary_schedule_only_navigation_no_compensation_terms,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0424544a86162de9006a695c971d40819096c05f14f376de46,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-09576ff0675973d207cdfe8a,CBSPAN-20260728-a16fcd79395210e0d1156369,CBSRD-20260728-bb27a58b1984f6fb461f,CBCR-20260728-02897,B4XPAR-20260727-003143,BCV-20260728-05040,CBTXT-20260728-245c7cd3e3b60ae3f415,CBRDY-20260728-44fecf4dc7dde1f79423,CBTXT-20260728-245c7cd3e3b60ae3f415,rating_lane_001,19,AK,West,Delta Junction,Southeast Fairbanks Census Area (02240; primary),City of Delta Junction Employee Policy Plan (with Employee Salary Schedule / Pay Schedule attachments),wage_schedule,wage_schedule_or_compensation_plan,85a2f3129155fce9ea08d276ea9e4f517ac0dc3b5c2e62f2991773e38fff1700,1bb32aada75d1930d66f0bce26a62f08ff102fdc03d0c9b481316c6f2c1d3462,f0953f010c61bec5e762a1ecbd3d0ed11580a9622d5e7876b14e3382410aa63f,quantitative_compensation,quantitative_compensation,unknown_or_needs_rating,implementation_or_retroactivity_advantage,retroactive_pay,retroactive_pay,not_supported,weak,weak,not_applicable,not_applicable,neutral_or_unclear,weak,direct_text_claim,"entitled to benefits available to their position retroactive to their hire date.
",true,retroactive_benefits_reference_no_clear_pay_amount_or_raise,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0a1317f6624f7acf006a695c978e64819386c90b706ad151ef,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-773d5954c9f363510f61d87a,CBSPAN-20260728-062895d988373444cd642a42,CBSRD-20260728-bb27a58b1984f6fb461f,CBCR-20260728-02897,B4XPAR-20260727-003143,BCV-20260728-05040,CBTXT-20260728-245c7cd3e3b60ae3f415,CBRDY-20260728-44fecf4dc7dde1f79423,CBTXT-20260728-245c7cd3e3b60ae3f415,rating_lane_001,20,AK,West,Delta Junction,Southeast Fairbanks Census Area (02240; primary),City of Delta Junction Employee Policy Plan (with Employee Salary Schedule / Pay Schedule attachments),wage_schedule,wage_schedule_or_compensation_plan,85a2f3129155fce9ea08d276ea9e4f517ac0dc3b5c2e62f2991773e38fff1700,1bb32aada75d1930d66f0bce26a62f08ff102fdc03d0c9b481316c6f2c1d3462,d76e3de1731eee1897e8af3c5eadb99604797e17e3abebc7d3a636f0df4592e8,quantitative_compensation,quantitative_compensation,unknown_or_needs_rating,automatic_raise_mechanism,percentage_raise,percentage_raise,not_applicable,strong,strong,not_applicable,not_applicable,neutral_or_unclear,strong,quantitative_compensation_claim,3% increase with each step,true,direct_step_increment_percentage_listed,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_066a61382d6ef94e006a695c97f20c8194bb2224d00ed23070,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
