span_rating_id,span_extraction_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,extraction_id,readiness_id,extracted_text_id,rating_lane_id,rating_lane_sequence,state,region,municipality,county,source_title,source_family_hint,document_type_hint,retained_file_sha256,extracted_text_sha256,span_sha256,evidence_family_input,evidence_family_rated,mechanism_label_input,mechanism_label_rated,quantitative_label_input,quantitative_label_rated,documentary_mechanism_support,direct_text_support,quantitative_compensation_support,source_navigation_support,provisional_causal_candidate_support,direction_of_pressure,evidence_strength,claim_relevance,quote_used,quote_exact_substring,reason_code,claim_boundary,no_wage_gap_claim,no_final_causal_claim,global_analysis_readiness,rating_status,quarantine_reason,gabriel_backend,gabriel_model,gabriel_request_id,gabriel_attempt_count,ingestion_status,codification_status,causal_status,notes
CBRATING-20260728-a09f6193917f65ecd3916a88,CBSPAN-20260728-dc0292ec2ff8cc0f67e6973b,CBSRD-20260728-24ee60cf560706a2c9f2,CBCR-20260728-02899,B4XPAR-20260727-003145,BCV-20260728-02808,CBTXT-20260728-02803e696a48759999b8,CBRDY-20260728-4f89f5ae7ec040dbbdec,CBTXT-20260728-02803e696a48759999b8,rating_lane_001,47,AK,West,Fort Yukon,Yukon-Koyukuk Census Area (02290; primary),Fort Yukon Municipal Code of Ordinances (2013 codification) — personnel/compensation framework (may set salaries by separate ordinances; chief of police/fire appointment provisions),other_local_government_pay_policy,ordinance_or_policy,fae4c3dc32b6e3cef8849cb1ab7e70bc631f51c5e8b25d35d16fb9f45e2d1a07,ae2b881043e7071e06418906eb50d3021bea72e7bf2feb65637024350d2b888f,9e24841051316793bc5546b760e76e2d99e78ef97f959a6c11739b21188ec3b9,qualitative_mechanism,weak_or_not_compensation_relevant,safety_advantage_signal,safety_advantage_signal,unknown_quantitative_compensation,not_applicable,not_supported,not_supported,not_applicable,not_applicable,not_applicable,neutral_or_unclear,not_supported,context_only,inspected at least twice each year by the chief of police to ensure compliance with the above,true,span_only_mentions_compliance_inspections_not_compensation_or_wage_terms,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_01797be1f9b3e1c5006a695ca29b2c8196a5bd865cf168a922,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-9e0a8b5879b4d7c6bd602333,CBSPAN-20260728-21df73e6c49297edf345b984,CBSRD-20260728-5368b4fb941e34d93fd6,CBCR-20260728-01283,B4XPAR-20260727-001381,BCV-20260728-00665,CBTXT-20260728-ec436095993125bfe77c,CBRDY-20260728-67b8d6ed487a73592a9e,CBTXT-20260728-ec436095993125bfe77c,rating_lane_001,112,AK,West,Quinhagak,Bethel Census Area (02050; primary),Quinhagak Municipal Code 2018APR03 (Title 02: Administration; Title 03: Personnel) — includes salary-setting mechanism reference to council resolution and pay scale,other_local_government_pay_policy,ordinance_or_policy,1faad4ac19c6e1f463910485b769c6874ca892d1507865ba6861d7319d52f4ae,59fe785721baacd3a21a873b1c286f4e1c94f883c7fc5b3ba0840c6257f379d6,fd392102c4193a97bb108af2d270ff9272b4f335801116eea2d3c5a4379ee310,qualitative_mechanism,weak_or_not_compensation_relevant,safety_advantage_signal,safety_advantage_signal,unknown_quantitative_compensation,not_applicable,not_supported,not_supported,not_applicable,not_applicable,not_supported,not_applicable,weak,context_only,The Village Police Department shall be responsible for enforcing the above mentioned curfew.,true,police_enforcement_role_no_compensation_signal,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0263a51f38d08d63006a695cbc6c5881968e49ad644ae82123,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-7b9cd905d2449425a9c782da,CBSPAN-20260728-3016badc7f071aeb6c322e46,CBSRD-20260728-bfebb30fede0e79bce68,CBCR-20260728-02933,B4XPAR-20260727-003183,BCV-20260728-01613,CBTXT-20260728-50bf58bec9837f8314a6,CBRDY-20260728-cd8ccbbba52aeb9659e9,CBTXT-20260728-50bf58bec9837f8314a6,rating_lane_001,389,AZ,West,Phoenix,Maricopa County (04013; primary),2026-2028 Unit 4 (PLEA) MOU - FINAL,mou_or_memorandum,cba,aca948542c1ed25b465759582b2c00e2f9e39d78033a8d278c429707f93861b4,babe205a4e77bac26f218684de56a16d85f25267f39a04b91100e7e22135a54f,51899d4aa8880ee2516420454ee4aa9a166cf8501f2371f544ab94c7daa8f093,quantitative_compensation,quantitative_compensation,unknown_or_needs_rating,safety_advantage_signal,effective_date,effective_date,not_applicable,strong,strong,not_applicable,not_applicable,safety_advantage,strong,quantitative_compensation_claim,"Effective August 1, 2001, the City will increase the $35,000.00 line of duty life and",true,explicit_effective_date_and_amount_increase_line_of_duty_life,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0c6642518a33467f006a695d5cf0c08194ac28efc9ffd5d518,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-984d1384ff68f9a0f1f0b1df,CBSPAN-20260728-1af903e7fe21ce507c2c2db0,CBSRD-20260728-0b50e36398191fd3e36f,CBCR-20260728-01315,B4XPAR-20260727-001413,BCV-20260728-04966,CBTXT-20260728-1bf9bff64a1bb656bce2,CBRDY-20260728-8d89d86ad6aa362b3268,CBTXT-20260728-1bf9bff64a1bb656bce2,rating_lane_001,525,CA,West,Coronado,San Diego County (06073; primary),Personnel Authorization and Compensation Plan (PACP) Fiscal Year 2025-2026,budget_or_pay_plan,wage_schedule_or_compensation_plan,837c7885226bd936dfe8e9ce1f4787df3e48d483620f208936a8cf2d596b621f,9684f3ad3292ec1f8cd38ac2f3387db7245804fc4d4cbea8536608467bd89961,33ab778b7bad379f2f2ab654e37a17002f853c079cd9c7972ff91bb37b563dc7,quantitative_compensation,quantitative_compensation,unknown_or_needs_rating,safety_advantage_signal,annual_salary,annual_salary,strong,strong,strong,not_applicable,not_applicable,safety_advantage,strong,quantitative_compensation_claim,"one times annual salary
                                 or $50,000, whichever is greater.",true,direct_quant_formula_for_adnd_insurance_linked_to_annual_salary,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_006a8b0bc969e3ca006a695d910a908196804288233f58a576,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-745b5930feb1f835d13a3eb3,CBSPAN-20260728-0ae03f9de54c622ba2763fd1,CBSRD-20260728-913b28d54a4d5108439c,CBCR-20260728-06180,B4XPAR-20260727-006733,BCV-20260728-02523,CBTXT-20260728-eb47d4a35d7c2ac1ef8a,CBRDY-20260728-4bc8a6929bd69f39f80c,CBTXT-20260728-eb47d4a35d7c2ac1ef8a,rating_lane_001,660,CA,West,Kingsburg,Fresno County (06019; primary),2024-2026 Memorandum of Understanding Between the City of Kingsburg and the Kingsburg Professional Firefighters Association,mou_or_memorandum,cba,eb5344e6d16714ab785cbe1d6ffd33ce1176d77d9e1ccb3eb446c39c0a91661a,36a358f88b93d69d6cc15f0c86f54b7af344d254051a1c225bd90badfe8cf8a4,8b954e83bdfdcef6960021eecfe6c663ba73290ca460c5bfb5e9665502a68b2b,qualitative_mechanism,qualitative_mechanism,safety_advantage_signal,safety_advantage_signal,unknown_quantitative_compensation,not_applicable,moderate,strong,not_applicable,not_applicable,not_applicable,safety_advantage,moderate,direct_text_claim,"The use of reserve Firefighters shall only be to increase
staffing above the minimum staffing level.
",true,reserve_firefighters_used_to_increase_staffing_above_minimum,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0c7e7810c0c460c5006a695dc6b2a48194b29dcace32d9c034,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-ffc5a652b3d26809c4865b0f,CBSPAN-20260728-6028678eb5224efd5873aaa7,CBSRD-20260728-c485720d03dd0c43f132,CBCR-20260728-04587,B4XPAR-20260727-004999,BCV-20260728-07864,CBTXT-20260728-22e7c5aba714cac8e813,CBRDY-20260728-11347bb0114f7199659e,CBTXT-20260728-22e7c5aba714cac8e813,rating_lane_001,762,CA,West,Morro Bay,San Luis Obispo County (06079; primary),"A Resolution of the City Council of the City of Morro Bay, Approving Amendment No. 1 to the Memorandum of Understanding Between the City of Morro Bay and the Morro Bay Fire Fighters Association, IAFF Local 3725 Changing Firefighter Probation Requirements and Duration",mou_or_memorandum,memorandum_or_settlement,eb1affa9840baca81d19420801d68317740a49c424aa5d42eb7252934932f5d2,b34e511fc6ce6ef8586fcf71041690fa85432e284165e93e3dab86a85033ca40,63d34da9783674e66fc559c67590e2a0d701642b1f7e2a3dd4525e5b8b939d97,qualitative_mechanism,qualitative_mechanism,safety_advantage_signal,safety_advantage_signal,unknown_quantitative_compensation,unknown_quantitative_compensation,weak,weak,not_applicable,not_applicable,not_applicable,neutral_or_unclear,weak,context_only,Being trained in the role above your position is essential to succession planning and employee,true,succession_training_rationale_no_explicit_compensation_or_safety_link,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0465300235a5f894006a695df0215481979e7deed643c3d0f6,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-d2ea2df55b92f86a5cc14879,CBSPAN-20260728-90d0cfeee03b922cc2670b56,CBSRD-20260728-f44241ae2dfadcdbb7f2,CBCR-20260728-06193,B4XPAR-20260727-006746,BCV-20260728-03709,CBTXT-20260728-cc07239cc98e236599d1,CBRDY-20260728-47eb071730a8089c13fb,CBTXT-20260728-cc07239cc98e236599d1,rating_lane_001,807,CA,West,Oxnard,Ventura County (06111; primary),"Oxnard Peace Officers Association MOU (Police Unit) — July 1, 2024 through June 30, 2027",mou_or_memorandum,cba,c1840592b7a1584565c2ca9b2ea170d9bfb65c8675706c0619a9f3c0bf07e751,3e45aaedf554c1a4152f22d55e0aa60c4d8ed8a087fc9382aa63d95712626a5f,57e2a9a2483009f99d540f1475b67989430e31c3560d939566250eb896392efe,qualitative_mechanism,qualitative_mechanism,safety_advantage_signal,safety_advantage_signal,unknown_quantitative_compensation,not_applicable,weak,weak,not_applicable,not_applicable,not_applicable,neutral_or_unclear,weak,context_only,"The employee must first file with the Police Business Office a request
   to accrue annual leave above the maximum level for an additional five",true,procedural_condition_only_no_compensation_or_advantage_statement,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0b735235f5250609006a695e00cedc8197bf01fda1ee55bdb0,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-ba84cffb25221b6314e14590,CBSPAN-20260728-27a5c421e3f58b0bceb8c934,CBSRD-20260728-6fc976296b9ad19d0711,CBCR-20260728-06644,BSSC-20260727-00220,BCV-20260728-07032,CBTXT-20260728-0d0fae9e235fb2632bd4,CBRDY-20260728-3d59b542799aed87b01e,CBTXT-20260728-0d0fae9e235fb2632bd4,rating_lane_001,1512,FL,South,Atlantic Beach,,Resolution No. 25-72 approving the 2025-2028 Coastal Florida Police Benevolent Association Collective Bargaining Agreement (with agreement),arbitration_award,cba,aeaf2d888420f29c90df14ca59ff93dc7a2b49fe20a2eb793b1af423bd8dde71,6b6aa3d65fc6856a094eeee3541c106bdd8265814f02618c2efc221b07535122,59d0297d332e4eee4ed298744cfae425dcda92ce21d5de2c1694025690f7cfd0,quantitative_compensation,non_base_compensation,unknown_or_needs_rating,safety_advantage_signal,annual_salary,other_quantitative_compensation,strong,strong,strong,not_applicable,not_applicable,not_applicable,strong,direct_text_claim,"coverage equal to the annual salary of the employees, but not to
       exceed $50,000. ",true,life_insurance_coverage_tied_to_annual_salary_with_cap,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0be42c8d4c66ea0f006a695f1d9cb481959071ec89cbe90600,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-5c717cbc57684c967acb056b,CBSPAN-20260728-75408a27dc45bc68f8f3eb4d,CBSRD-20260728-cfb0f8c92f9f5e4ca40d,CBCR-20260728-06739,BSSC-20260727-00319,,CBTXT-20260728-85328e6053e650ee3712,CBRDY-20260728-37cdbd3301d3df0b3975,CBTXT-20260728-85328e6053e650ee3712,rating_lane_001,1929,ID,West,Sandpoint,,2024-2027 Collective Bargaining Agreement (Firefighters Local 2319),wage_schedule,cba,bdcc63c4cf3628a6505661fe213c7870b0455969fd5ab13edad2517f6b7b4583,499598b91f0f3dd298b00b15401baa747b05941ef7b1c8556fe5cd73cf813a56,1ad3c736426be27962be036520340dfdd7c40400a8f9fddeff47a395e5126368,qualitative_mechanism,qualitative_mechanism,safety_advantage_signal,safety_advantage_signal,unknown_quantitative_compensation,not_applicable,moderate,strong,not_applicable,not_applicable,not_applicable,safety_advantage,moderate,direct_text_claim,"No Firefighter will be assigned the responsibilities or the duties of a position above which he
",true,assignment_duty_restriction_no_compensation_terms,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_01752660dfec5ba6006a695fd28bc48193a70d06a465b95131,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-8a1d5120a4639fc35d4ac0d6,CBSPAN-20260728-68edcfebf1bc870b6e21eca1,CBSRD-20260728-db76431daf00c9615c7a,CBCR-20260728-03265,B4XPAR-20260727-003550,BCV-20260728-02279,CBTXT-20260728-8190653626f94632dfe5,CBRDY-20260728-82e8999f53ecc8d777cc,CBTXT-20260728-8190653626f94632dfe5,rating_lane_001,1969,IL,Midwest,Bradley,Kankakee County (17091; primary),"Labor Agreement (Police Officers) — May 1, 2023 to April 30, 2026",cba,cba,e16e56d0c4304585d8a1102b3e9e39df87f3921bfb9344405ab3d8b898d83079,ee5b52d5dbf460afc44200dc00d2685cc64974af02173463219ca22af0845dfb,db09f26f40ea2de8d9fb3dcaf7b04e6ad5edb615086be574b8fcb4336a54b125,qualitative_mechanism,qualitative_mechanism,safety_advantage_signal,safety_advantage_signal,unknown_quantitative_compensation,not_applicable,moderate,strong,not_applicable,not_applicable,not_supported,safety_advantage,moderate,direct_text_claim,"upon payment of the police officers share, the police officer shall be eligible for
      continued coverage as in (a) above.",true,continued_coverage_eligibility_after_payment_of_employee_share,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_09e540744a3d14cc006a695fe0d19881948ae0aef12c8a42e5,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
