span_rating_id,span_extraction_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,extraction_id,readiness_id,extracted_text_id,rating_lane_id,rating_lane_sequence,state,region,municipality,county,source_title,source_family_hint,document_type_hint,retained_file_sha256,extracted_text_sha256,span_sha256,evidence_family_input,evidence_family_rated,mechanism_label_input,mechanism_label_rated,quantitative_label_input,quantitative_label_rated,documentary_mechanism_support,direct_text_support,quantitative_compensation_support,source_navigation_support,provisional_causal_candidate_support,direction_of_pressure,evidence_strength,claim_relevance,quote_used,quote_exact_substring,reason_code,claim_boundary,no_wage_gap_claim,no_final_causal_claim,global_analysis_readiness,rating_status,quarantine_reason,gabriel_backend,gabriel_model,gabriel_request_id,gabriel_attempt_count,ingestion_status,codification_status,causal_status,notes
CBRATING-20260728-95f66a98e528ece7ae18cfc2,CBSPAN-20260728-9f809be1c76ae0a2d8183956,CBSRD-20260728-bb27a58b1984f6fb461f,CBCR-20260728-02897,B4XPAR-20260727-003143,BCV-20260728-05040,CBTXT-20260728-245c7cd3e3b60ae3f415,CBRDY-20260728-44fecf4dc7dde1f79423,CBTXT-20260728-245c7cd3e3b60ae3f415,rating_lane_001,15,AK,West,Delta Junction,Southeast Fairbanks Census Area (02240; primary),City of Delta Junction Employee Policy Plan (with Employee Salary Schedule / Pay Schedule attachments),wage_schedule,wage_schedule_or_compensation_plan,85a2f3129155fce9ea08d276ea9e4f517ac0dc3b5c2e62f2991773e38fff1700,1bb32aada75d1930d66f0bce26a62f08ff102fdc03d0c9b481316c6f2c1d3462,9ed6be6932349f5fbfaa25540274a049fbd5f7178d952708992e3803017bdeb4,quantitative_compensation,quantitative_compensation,unknown_or_needs_rating,unknown_or_needs_review,salary_schedule,salary_schedule,not_applicable,weak,weak,moderate,not_applicable,not_applicable,weak,context_only,"> Amended Chapter 1, Section 6 (page 3) and inserted Employee Salary Schedule FY16 (page 17), Employee Grade",true,salary_schedule_inserted_no_rates_or_raise_mentioned,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0b54c350f6537c8b006a695c954b448197b19e2f969c569fb7,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-6d6ab09b00a18f6df9bcc23e,CBSPAN-20260728-fac72a9ec1d680dacbcdaa5d,CBSRD-20260728-bb27a58b1984f6fb461f,CBCR-20260728-02897,B4XPAR-20260727-003143,BCV-20260728-05040,CBTXT-20260728-245c7cd3e3b60ae3f415,CBRDY-20260728-44fecf4dc7dde1f79423,CBTXT-20260728-245c7cd3e3b60ae3f415,rating_lane_001,17,AK,West,Delta Junction,Southeast Fairbanks Census Area (02240; primary),City of Delta Junction Employee Policy Plan (with Employee Salary Schedule / Pay Schedule attachments),wage_schedule,wage_schedule_or_compensation_plan,85a2f3129155fce9ea08d276ea9e4f517ac0dc3b5c2e62f2991773e38fff1700,1bb32aada75d1930d66f0bce26a62f08ff102fdc03d0c9b481316c6f2c1d3462,5425c27015224944ed945041c1ed0e2f05c3c4adc9c0d131743933b823074bd6,quantitative_compensation,source_navigation_reference,unknown_or_needs_rating,unknown_or_needs_review,salary_schedule,salary_schedule,not_supported,not_supported,not_supported,moderate,not_applicable,not_applicable,weak,source_navigation_claim,Attachment – Employee Salary Schedule                    Page 18,true,page_attachment_salary_schedule_only_navigation_no_compensation_terms,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0424544a86162de9006a695c971d40819096c05f14f376de46,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-60ba942b2ccaa29bc60983c4,CBSPAN-20260728-7e787296a2a8fa3510214d08,CBSRD-20260728-e001077890bf66646130,CBCR-20260728-02898,B4XPAR-20260727-003144,BCV-20260728-00752,CBTXT-20260728-9b715c13510450bc7eaf,CBRDY-20260728-4f5dacf386016568826b,CBTXT-20260728-9b715c13510450bc7eaf,rating_lane_001,27,AK,West,Delta Junction,Southeast Fairbanks Census Area (02240; primary),Delta Junction City Council Minutes (includes discussion/actions related to Employee Salary Schedule step placement),wage_schedule,meeting_minutes,39ecd2dd5f532af4b25ce0fef9e7171959569d0e25e8b5f093e44af66314dcb4,25939fe6ec8144d1391c3316e55123c38739b6b866973ddde5356df72340639f,812e07ad004a8688e536fca52a2456b66c8e97c9fb496a7c852607058ba6d538,quantitative_compensation,quantitative_compensation,unknown_or_needs_rating,unknown_or_needs_review,salary_schedule,salary_schedule,moderate,strong,strong,not_applicable,not_applicable,not_applicable,moderate,direct_text_claim,Hallgren moved to place Joyce McCombs at Step 8 on the Employee Salary Schedule; ,true,direct_motion_step_placement_salary_schedule,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_03a78f784f308f74006a695c9a94c881959c9317c6ecf855d8,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-efb0361d1c49dbcb78339d05,CBSPAN-20260728-4ef20405c2c5a68749ebac2b,CBSRD-20260728-e001077890bf66646130,CBCR-20260728-02898,B4XPAR-20260727-003144,BCV-20260728-00752,CBTXT-20260728-9b715c13510450bc7eaf,CBRDY-20260728-4f5dacf386016568826b,CBTXT-20260728-9b715c13510450bc7eaf,rating_lane_001,29,AK,West,Delta Junction,Southeast Fairbanks Census Area (02240; primary),Delta Junction City Council Minutes (includes discussion/actions related to Employee Salary Schedule step placement),wage_schedule,meeting_minutes,39ecd2dd5f532af4b25ce0fef9e7171959569d0e25e8b5f093e44af66314dcb4,25939fe6ec8144d1391c3316e55123c38739b6b866973ddde5356df72340639f,69cbff1b618851bdbc9845b9778839951228e664bb644e50f5e6dec17f34a3d3,quantitative_compensation,quantitative_compensation,unknown_or_needs_rating,unknown_or_needs_review,salary_schedule,salary_schedule,weak,weak,weak,not_applicable,not_applicable,neutral_or_unclear,weak,direct_text_claim,questioned why she was moved to Step 8 instead of Step 10 on the Employee Salary Schedule. ,true,comp_step_placement_question_no_raise_amounts_or_mechanism,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0cfd02352c3e8cd1006a695c9b60b481948554a43655431490,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-a8f4cac9a8c7a3f6597e3c15,CBSPAN-20260728-7644d5866db1a264c82fbd1b,CBSRD-20260728-e35d851c8521dd2f465e,CBCR-20260728-01280,B4XPAR-20260727-001377,BCV-20260728-02806,CBTXT-20260728-417c49254de4d856b1ab,CBRDY-20260728-4ae0bc63b39a72b29d01,CBTXT-20260728-417c49254de4d856b1ab,rating_lane_001,36,AK,West,Elim,Nome Census Area (02180; primary),City of Elim Codebook (municipal code; includes provisions referencing compensation plans/salary schedules),budget_or_pay_plan,ordinance_or_policy,f9869d8e7a0e89b103b1c69897084eeb6fa5cab687e0a79045c84991e2f4f427,64fc4b0dc6514e7c2c20c31b49559ba1366f571d1888acf6d0c086cd442e965b,24df87081d199ec849c367ea0a3801d46a457fc5985db19a7cb97fc96c4455ad,quantitative_compensation,quantitative_compensation,unknown_or_needs_rating,base_wage_direct_value,salary_schedule,salary_schedule,weak,weak,moderate,not_supported,not_supported,not_applicable,weak,quantitative_compensation_claim,in the salary schedule adopted by the City Council.,true,only_salary_schedule_reference_no_amounts_or_rules,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0f159d965af6093e006a695c9f5e348197b9c4ca660c8991e1,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-ce2a3bc3a37e83a71eb32054,CBSPAN-20260728-7d8e074b409e74efb0b644b1,CBSRD-20260728-20d3f3646924027aac77,CBCR-20260728-06115,B4XPAR-20260727-006664,BCV-20260728-00663,CBTXT-20260728-16ea414db5e15fa613d2,CBRDY-20260728-80a6d9b2560a71a932ba,CBTXT-20260728-16ea414db5e15fa613d2,rating_lane_001,45,AK,West,False Pass,Aleutians East Borough (02013; primary),"City of False Pass Municipal Code (2013 Code of Ordinances) — Title 9, Chapter 75 Personnel Policies (Classification, compensation, salary schedules; pay based on city-adopted schedules)",budget_or_pay_plan,ordinance_or_policy,c7ddddcd718a34af8deb2e75a5e85a309ff7eb783b2dc3d0c6dd29a498e3b6cd,50dbdf38676867f28c26271bba16e2be6b532f2cceb8ad7739fd9f7e8c09b1bc,9c4c202979baca70efee130ce3a6a9156c689b2afcbbd4e99258a07a5c88568f,quantitative_compensation,quantitative_compensation,unknown_or_needs_rating,automatic_raise_mechanism,salary_schedule,salary_schedule,moderate,strong,strong,not_applicable,not_applicable,not_applicable,strong,quantitative_compensation_claim,to the next step in the salary schedule adopted by the,true,salary_increase_next_step_salary_schedule_language,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0e46b107bf979147006a695ca20fa88193a285234499bcd574,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-e30aa2eee341a9baad4454c2,CBSPAN-20260728-82bb44bda490d50254fe7a33,CBSRD-20260728-d9ef08f23426860da2bd,CBCR-20260728-02900,B4XPAR-20260727-003146,BCV-20260728-04953,CBTXT-20260728-622774dd2b41cdd1318b,CBRDY-20260728-8e6eb6becafc78818a49,CBTXT-20260728-622774dd2b41cdd1318b,rating_lane_001,57,AK,West,Gambell,Nome Census Area (02180; primary),City of Gambell Code 2018 (personnel policies: work week/pay/overtime/classification; pay-days; payroll deductions; termination pay),wage_schedule,ordinance_or_policy,219841f1e53a9b55048bc800f6202473c8398bf5f34c814a94b191b3d1045572,acc4ee84ed0f3ba5581f2613327c5d6f08b37c8dd8a40199e109f36f3b2cbf7b,9b4b6c0062395a199cca3bcd2ce1e2195d71beb54a43bc18afeb13403246894f,quantitative_compensation,quantitative_compensation,unknown_or_needs_rating,automatic_raise_mechanism,salary_schedule,salary_schedule,strong,strong,strong,not_applicable,not_applicable,not_applicable,strong,direct_text_claim,be granted a salary increase to the next step in the salary schedule adopted by the City Council.,true,direct_salary_increase_next_step_salary_schedule,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0b0c079b8cb514db006a695ca667188196aa262f5e2d7f67ed,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-66dfa9079d56954d14cae7ef,CBSPAN-20260728-945322d599b7aa60a5304e50,CBSRD-20260728-47ec25b5f29e88a6ce54,CBCR-20260728-06122,B4XPAR-20260727-006671,BCV-20260728-02807,CBTXT-20260728-fe368767719561be8a0f,CBRDY-20260728-98f47b217e730cd80e1e,CBTXT-20260728-fe368767719561be8a0f,rating_lane_001,70,AK,West,Kivalina,Northwest Arctic Borough (02188; primary),"City of Kivalina City Code (COO), Chapter 1 to 74 — Personnel Policies: Classification/Compensation; Salary Schedules",budget_or_pay_plan,ordinance_or_policy,435915b005dfb3ef4803f747c1b40e85cb99d7d60edc70c46a213df62f243569,9452104c7b366d6af3aea5ab3053170dab028c47200e58096456792588454507,baed3de8f4227cab73d8b61c616e4e72b5f9f07fdeda5a0ea619e640eecfe8f9,quantitative_compensation,quantitative_compensation,unknown_or_needs_rating,base_wage_direct_value,salary_schedule,salary_schedule,weak,weak,moderate,not_applicable,not_applicable,not_applicable,weak,quantitative_compensation_claim,step in the salary schedule adopted by the City Council.,true,salary_schedule_step_reference_no_amount,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0e766ba92ea8528b006a695caea8a881968a1f4d71197746d2,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-48fe1560b20c8eb50d9e2c3c,CBSPAN-20260728-146d421d0e69f975bdb6c482,CBSRD-20260728-882d31671f3f7501b9d2,CBCR-20260728-06455,BSSC-20260727-00018,BCV-20260728-00042,CBTXT-20260728-d96999aeeaf5bbcc56eb,CBRDY-20260728-4c2637a0fc567c4147ac,CBTXT-20260728-d96999aeeaf5bbcc56eb,rating_lane_001,119,AK,West,Seward,,"Bargaining Agreement (SPEA Collective Bargaining Agreement) — City of Seward & Alaska Public Employees Association (SPEA Local 6585), 2026–2028",budget_or_pay_plan,cba,3d1c4020f52ba4ae34d240e4c71bb3bbf30f70db0b58b27f6c33e79880d98797,bf3ca5fa9364101f4a69a3af0fd7758c5efb45d265a8bf78bb66e669331dc910,8d458f116c73a2199ffa70f210eb4c90e77ba222450b649191666dd1696ec604,quantitative_compensation,quantitative_compensation,unknown_or_needs_rating,unknown_or_needs_review,salary_schedule,salary_schedule,not_supported,strong,strong,not_supported,not_supported,not_applicable,weak,context_only,The Salary Schedule is posted in Appendix A.,true,salary_schedule_posting_only_no_comp_action,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0dfb9799d5742128006a695cbf7338819783f096e4795a2bc8,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
CBRATING-20260728-c4a248f55f6f86b3094589eb,CBSPAN-20260728-3a9c5dc721df7a05366495ad,CBSRD-20260728-882d31671f3f7501b9d2,CBCR-20260728-06455,BSSC-20260727-00018,BCV-20260728-00042,CBTXT-20260728-d96999aeeaf5bbcc56eb,CBRDY-20260728-4c2637a0fc567c4147ac,CBTXT-20260728-d96999aeeaf5bbcc56eb,rating_lane_001,122,AK,West,Seward,,"Bargaining Agreement (SPEA Collective Bargaining Agreement) — City of Seward & Alaska Public Employees Association (SPEA Local 6585), 2026–2028",budget_or_pay_plan,cba,3d1c4020f52ba4ae34d240e4c71bb3bbf30f70db0b58b27f6c33e79880d98797,bf3ca5fa9364101f4a69a3af0fd7758c5efb45d265a8bf78bb66e669331dc910,fc90f849b9af8aa060ac603bd352c680093d2a85418c7cf3d8c8508b2f95aae7,quantitative_compensation,weak_or_not_compensation_relevant,unknown_or_needs_rating,unknown_or_needs_review,salary_schedule,salary_schedule,weak,weak,weak,not_applicable,not_applicable,not_applicable,weak,context_only,"The Salary
         Schedule for the first year of the contract (January 1, 2026 – December 31, 2026) is posted in",true,salary_schedule_posting_only_no_amount_or_mechanism_in_span,candidate exact-span rating only; not ingested; not codified; not causal; no wage-gap or national-prevalence claim; global analysis readiness remains false,true,true,false,valid_rating,,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0318c12fcb087aa0006a695cc045088195a2e0046924031e95,1,not_ingested,not_codified,not_causal_evidence,"Bounded live exact-span rating; not a wage-gap estimate, causal result, or globally analysis-ready record."
