span_rating_id,source_rating_id,span_id,retained_source_id,candidate_id,municipality,state,region,source_family,evidence_category,evidence_family,claim_readiness_bucket,downstream_use_bucket,side_relevance_rating,comparison_potential_rating,page_number,span_sha256,bounded_snippet_reference,source_locator_lineage
BRMGRT-20260802-1b26ac3b39fbf958120dc3ef,BRMGRS-20260802-883db23b989cde1460b78a97,BRMSPAN-20260802-8abc2f8343e849d39215757c,RMSRD-20260802-d68e68e0ec6dbf0d7bad,BRM5C-BRM5-20260731-14007-02,Milton,WI,Midwest,arbitration_award,qual_comparability_or_parity_language,qualitative_mechanism,directional_hint_only,comparison_review_candidate,unclear,weak_context_only,,0df9de8a4263ab7e42a2c8c393f18bb213d48461f0b1bbd05b82bdaf5b5bcac2,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-8abc2f8343e849d39215757c,"{""candidate_id"": ""BRM5C-BRM5-20260731-14007-02"", ""final"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""scout_target_id"": ""BRM5-20260731-14007""}"
BRMGRT-20260802-0fcdaf68306b57bec9fba348,BRMGRS-20260802-883db23b989cde1460b78a97,BRMSPAN-20260802-bace8b5988cfa527c8351db1,RMSRD-20260802-d68e68e0ec6dbf0d7bad,BRM5C-BRM5-20260731-14007-02,Milton,WI,Midwest,arbitration_award,qual_market_recruitment_retention_pressure,qualitative_mechanism,directional_hint_only,comparison_review_candidate,unclear,weak_context_only,,a300a04c42b745e503b965b57611ab765059283d08ea014e7b6cef8634aef2ff,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-bace8b5988cfa527c8351db1,"{""candidate_id"": ""BRM5C-BRM5-20260731-14007-02"", ""final"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""scout_target_id"": ""BRM5-20260731-14007""}"
BRMGRT-20260802-8b85adb2e83a8e8a0f0e464f,BRMGRS-20260802-883db23b989cde1460b78a97,BRMSPAN-20260802-bc99f4906f18ac25844eb1ce,RMSRD-20260802-d68e68e0ec6dbf0d7bad,BRM5C-BRM5-20260731-14007-02,Milton,WI,Midwest,arbitration_award,qual_comparability_or_parity_language,qualitative_mechanism,directional_hint_only,comparison_review_candidate,unclear,weak_context_only,,5ab6abe51c392ecba87d637aab0d4f100f2be5390df6f6a045aa13fe4c747b7b,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-bc99f4906f18ac25844eb1ce,"{""candidate_id"": ""BRM5C-BRM5-20260731-14007-02"", ""final"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""scout_target_id"": ""BRM5-20260731-14007""}"
BRMGRT-20260802-58bc29273cb960c27ffdad5c,BRMGRS-20260802-883db23b989cde1460b78a97,BRMSPAN-20260802-fd7a5d4b31994999b11bf14d,RMSRD-20260802-d68e68e0ec6dbf0d7bad,BRM5C-BRM5-20260731-14007-02,Milton,WI,Midwest,arbitration_award,qual_comparability_or_parity_language,qualitative_mechanism,directional_hint_only,comparison_review_candidate,unclear,weak_context_only,,0d48dea2890991b943dc5caf5bc4dd2870294c04db84cd8c09a7b9b9a32672e9,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-fd7a5d4b31994999b11bf14d,"{""candidate_id"": ""BRM5C-BRM5-20260731-14007-02"", ""final"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""scout_target_id"": ""BRM5-20260731-14007""}"
BRMGRT-20260802-d13778b8e1a562256c88dcd6,BRMGRS-20260802-a324af0cc77419d0a1e4e3ad,BRMSPAN-20260802-90f66fd85b197e0bd023468b,RMSRD-20260802-7bb9893fc7638c706384,BRM5C-BRM5-20260731-03379-01,Plymouth,PA,Northeast,wage_schedule,qual_collective_bargaining,qualitative_mechanism,qualitative_mechanism_claim_ready,comparison_review_candidate,unclear,none,,7c74904e0a642438657a24c6af92af42c55e891ea71467694cd2d5ccb93a62a9,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-90f66fd85b197e0bd023468b,"{""candidate_id"": ""BRM5C-BRM5-20260731-03379-01"", ""final"": ""https://plymouthtownship.org/download/Human%20Resources/Employee-Resources/employee_documents/Plymouth-Township-Employee-Handbook.pdf"", ""original"": ""https://www.plymouthtownship.org/download/Human%20Resources/Employee-Resources/employee_documents/Plymouth-Township-Employee-Handbook.pdf"", ""scout_target_id"": ""BRM5-20260731-03379""}"
BRMGRT-20260802-85cce14b8132087523344626,BRMGRS-20260802-8ae38eaa756dac42c6396dd0,BRMSPAN-20260802-5f5832d181d7bc711d5ee1a6,RMSRD-20260802-f77c695ac77c94024c09,BRM5C-BRM5-20260731-09853-04,Perry,OH,Midwest,wage_schedule,qual_comparability_or_parity_language,qualitative_mechanism,mixed_quant_qual_claim_ready,comparison_review_candidate,unclear,weak_context_only,,90d0cab2238d067ea7aa171b661d91b68ad251231ea0cc53bf93485dfa2f3293,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-5f5832d181d7bc711d5ee1a6,"{""candidate_id"": ""BRM5C-BRM5-20260731-09853-04"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2018/18-MED-10-0993.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2018/18-MED-10-0993.pdf"", ""scout_target_id"": ""BRM5-20260731-09853""}"
BRMGRT-20260802-de0b14709a63a5b7311ba343,BRMGRS-20260802-bfe56fe9a8825a4fb8439652,BRMSPAN-20260802-0d49e1b0b8ba00417fb11c67,RMSRD-20260802-acb1239222b97c0555f9,BRM5C-BRM5-20260731-18011-01,Portland,NY,Northeast,factfinding_report,qual_comparability_or_parity_language,qualitative_mechanism,directional_hint_only,comparison_review_candidate,unclear,explicit_cross_side_comparison_possible,,a9c03b8ea2be30fe40c8c51c608fafe48c6837a1b9f2d3e60d5b099e2cb56ae4,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-0d49e1b0b8ba00417fb11c67,"{""candidate_id"": ""BRM5C-BRM5-20260731-18011-01"", ""final"": ""https://perb.ny.gov/system/files/documents/2024/05/m2009-228.pdf"", ""original"": ""https://perb.ny.gov/impasse-between-town-portland-and-csea-inc-local-1000-afscme-afl-cio-chautauqua-county-local-807"", ""scout_target_id"": ""BRM5-20260731-18011""}"
BRMGRT-20260802-c3676aca40e5d421520e3d40,BRMGRS-20260802-c9edf76a526aded18fa11453,BRMSPAN-20260802-acef4d08d14549aaeaff6d44,RMSRD-20260802-8a02fd4979c0804b2c0e,BRM5C-BRM5-20260731-14105-02,Winneconne,WI,Midwest,budget_or_pay_plan,qual_comparability_or_parity_language,qualitative_mechanism,directional_hint_only,comparison_review_candidate,not_applicable,weak_context_only,,3e29ea02e26979bebf7dee71834fc4359a61353806ab7ab03e8aa91ac710998a,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-acef4d08d14549aaeaff6d44,"{""candidate_id"": ""BRM5C-BRM5-20260731-14105-02"", ""final"": ""https://winneconnewi.gov/2026%20Budget.pdf"", ""original"": ""https://www.winneconnewi.gov/2026%20Budget.pdf?t=202603231053310"", ""scout_target_id"": ""BRM5-20260731-14105""}"
BRMGRT-20260802-0af061833b2446287f749128,BRMGRS-20260802-b6c343190742ad5e24a83b41,BRMSPAN-20260802-f6f549402711b6c7e44e4f8e,RMSRD-20260802-9c6a8889b3275eff23e1,BRM5C-BRM5-20260731-17911-01,Corning,NY,Northeast,arbitration_award,qual_comparability_or_parity_language,qualitative_mechanism,qualitative_mechanism_claim_ready,comparison_review_candidate,unclear,weak_context_only,,b53cc7fe7a907d7af9514d3eb1ab747fd8168f09579241f240e20494a306378d,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-f6f549402711b6c7e44e4f8e,"{""candidate_id"": ""BRM5C-BRM5-20260731-17911-01"", ""final"": ""https://perb.ny.gov/system/files/documents/2024/03/ia82-038-award-8-5-83.pdf"", ""original"": ""https://perb.ny.gov/system/files/documents/2024/03/ia82-038-award-8-5-83.pdf"", ""scout_target_id"": ""BRM5-20260731-17911""}"
BRMGRT-20260802-c46a5d755df1415860f8b44a,BRMGRS-20260802-a3c760ad26b4f0701df9f013,BRMSPAN-20260802-e2bfd00a36045d9c8ac3de7b,RMSRD-20260802-afb55b9cbeccfa549acf,BRM5C-BRM5-20260731-14008-01,Minong,WI,Midwest,budget_or_pay_plan,quant_budget_or_pay_plan_amount,quantitative_compensation,quantitative_direct_text_claim_ready,comparison_review_candidate,unclear,explicit_cross_side_comparison_possible,,af8539c068fe48199ad12f9a18d34d48a571d3a2b6460460750137c51700f24d,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-e2bfd00a36045d9c8ac3de7b,"{""candidate_id"": ""BRM5C-BRM5-20260731-14008-01"", ""final"": ""https://villageofminong.org/wp-content/uploads/2019/01/JAN-DEC-2025-MINUTES-FINAL-FOR-WEB-POSTING-1.pdf"", ""original"": ""https://villageofminong.org/wp-content/uploads/2019/01/JAN-DEC-2025-MINUTES-FINAL-FOR-WEB-POSTING-1.pdf"", ""scout_target_id"": ""BRM5-20260731-14008""}"
