span_rating_id,source_rating_id,span_id,retained_source_id,candidate_id,municipality,state,region,source_family,evidence_category,evidence_family,claim_readiness_bucket,downstream_use_bucket,side_relevance_rating,comparison_potential_rating,page_number,span_sha256,bounded_snippet_reference,source_locator_lineage
BRMGRT-20260802-96df73708dc86bfc43773348,BRMGRS-20260802-ccf26f0e064697502b89f53b,BRMSPAN-20260802-bcfbed1761b0e07acfbe033c,RMSRD-20260802-2e1d11aaac9104b1dbe0,BRM5C-BRM5-20260731-16504-01,Moorhead,MN,Midwest,cba,quant_other_compensation_value,quantitative_compensation,quantitative_direct_text_claim_ready,growth_continuity_candidate,unclear,none,,c9f0d45257ed5942b87c67b6ad48491f68ecf74b7f2a491ad3af057c9fd72898,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-bcfbed1761b0e07acfbe033c,"{""candidate_id"": ""BRM5C-BRM5-20260731-16504-01"", ""final"": ""https://moorheadmn.gov/media/plfnds1z/afscme-65-2025-2027-agreement.pdf"", ""original"": ""https://www.moorheadmn.gov/media/plfnds1z/afscme-65-2025-2027-agreement.pdf?id=9312"", ""scout_target_id"": ""BRM5-20260731-16504""}"
BRMGRT-20260802-80cc9c703f00be2a64134aba,BRMGRS-20260802-ccf26f0e064697502b89f53b,BRMSPAN-20260802-c3e39b8dfc1854847e8d490c,RMSRD-20260802-2e1d11aaac9104b1dbe0,BRM5C-BRM5-20260731-16504-01,Moorhead,MN,Midwest,cba,quant_other_compensation_value,quantitative_compensation,quantitative_direct_text_claim_ready,growth_continuity_candidate,unclear,none,,25c9fbc5cbf44fce42855001ab4fadff4226c205d178eb49c68deee2b10356a5,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-c3e39b8dfc1854847e8d490c,"{""candidate_id"": ""BRM5C-BRM5-20260731-16504-01"", ""final"": ""https://moorheadmn.gov/media/plfnds1z/afscme-65-2025-2027-agreement.pdf"", ""original"": ""https://www.moorheadmn.gov/media/plfnds1z/afscme-65-2025-2027-agreement.pdf?id=9312"", ""scout_target_id"": ""BRM5-20260731-16504""}"
BRMGRT-20260802-9631737d3b86962a1dd48f5f,BRMGRS-20260802-639bc820395cd62ad2830a36,BRMSPAN-20260802-b5854fe5bbb5f3b270548678,RMSRD-20260802-0a1aca7944814672c4d9,BRM5C-BRM5-20260731-02267-03,Green,OH,Midwest,cba,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,growth_continuity_candidate,unclear,none,,339d634d0e68ed2af4d9fdd1d4f08f65abbadfe936c889f7f3f6d5f906bc6024,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-b5854fe5bbb5f3b270548678,"{""candidate_id"": ""BRM5C-BRM5-20260731-02267-03"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-01-0026.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-01-0026.pdf"", ""scout_target_id"": ""BRM5-20260731-02267""}"
BRMGRT-20260802-39b761100fd848515fa260d9,BRMGRS-20260802-639bc820395cd62ad2830a36,BRMSPAN-20260802-c6400b9e5dc7a0176795d5cb,RMSRD-20260802-0a1aca7944814672c4d9,BRM5C-BRM5-20260731-02267-03,Green,OH,Midwest,cba,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,growth_continuity_candidate,unclear,none,,9c161bf9c849c2ea36ccf4fef8f08b4366decb7f18ff8f460cf6073b092a8073,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-c6400b9e5dc7a0176795d5cb,"{""candidate_id"": ""BRM5C-BRM5-20260731-02267-03"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-01-0026.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-01-0026.pdf"", ""scout_target_id"": ""BRM5-20260731-02267""}"
BRMGRT-20260802-90aa5631d54c73fc35d8c7a3,BRMGRS-20260802-04d2c8a975f3076baa9e5578,BRMSPAN-20260802-88261e71bf9343f7180721b7,RMSRD-20260802-72ceddc7596944ae704b,BRM5C-BRM5-20260731-10954-01,Upper Mount Bethel,PA,Northeast,arbitration_award,qual_collective_bargaining,qualitative_mechanism,qualitative_mechanism_claim_ready,growth_continuity_candidate,unclear,none,,5356183437901c8acd1d82026bbc8c569cfc45d1e01fc66fb652913f978f4db2,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-88261e71bf9343f7180721b7,"{""candidate_id"": ""BRM5C-BRM5-20260731-10954-01"", ""final"": ""https://beavervalleyfop.org/wp-content/uploads/2015/10/upper-mount-bethel-police-association-v-upper-mount-bethel-township.pdf"", ""original"": ""https://beavervalleyfop.org/wp-content/uploads/2015/10/upper-mount-bethel-police-association-v-upper-mount-bethel-township.pdf"", ""scout_target_id"": ""BRM5-20260731-10954""}"
BRMGRT-20260802-710a51ce80af1c9a9f0bfb18,BRMGRS-20260802-c9edf76a526aded18fa11453,BRMSPAN-20260802-7ecc7c788005c8a074b9fb3d,RMSRD-20260802-8a02fd4979c0804b2c0e,BRM5C-BRM5-20260731-14105-02,Winneconne,WI,Midwest,budget_or_pay_plan,quant_budget_or_pay_plan_amount,quantitative_compensation,quantitative_direct_text_claim_ready,growth_continuity_candidate,not_applicable,none,,20edec91029e7a280975dd40340b09969503e98b96189940e8e2b6561294c87b,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-7ecc7c788005c8a074b9fb3d,"{""candidate_id"": ""BRM5C-BRM5-20260731-14105-02"", ""final"": ""https://winneconnewi.gov/2026%20Budget.pdf"", ""original"": ""https://www.winneconnewi.gov/2026%20Budget.pdf?t=202603231053310"", ""scout_target_id"": ""BRM5-20260731-14105""}"
BRMGRT-20260802-d3bbfecfe05ce98613cf66f9,BRMGRS-20260802-c68e9ebdb9778573423f20c2,BRMSPAN-20260802-e716abc28d13ff53f6cace18,RMSRD-20260802-6c72e5c71faba30d79fe,BRM5C-BRM5-20260731-06193-02,Washington,OH,Midwest,wage_schedule,qual_retroactivity_or_implementation_timing,qualitative_mechanism,quantitative_direct_text_claim_ready,growth_continuity_candidate,unclear,none,,3aab242c4e8986b1e1003eec70d6443f318e32da3987308f0819d4686ad45ff5,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-e716abc28d13ff53f6cace18,"{""candidate_id"": ""BRM5C-BRM5-20260731-06193-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-12-1223.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-12-1223.pdf"", ""scout_target_id"": ""BRM5-20260731-06193""}"
BRMGRT-20260802-d4f64e094c524670efb917e7,BRMGRS-20260802-0dccac81cc5a25d7a7bf9fcc,BRMSPAN-20260802-2e6ec01a2c4964ed1353ba9b,RMSRD-20260802-03e2759c9734230e3f3c,BRM5C-BRM5-20260731-13479-03,Fairfield,OH,Midwest,factfinding_report,qual_retroactivity_or_implementation_timing,qualitative_mechanism,quantitative_direct_text_claim_ready,growth_continuity_candidate,unclear,none,,8be108a31f6b98ea2b3aa8e8d3eb84533c338a9ba1ba4cacfae8b5b89416d755,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-2e6ec01a2c4964ed1353ba9b,"{""candidate_id"": ""BRM5C-BRM5-20260731-13479-03"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2017/17-MED-12-1492.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2017/17-MED-12-1492.pdf"", ""scout_target_id"": ""BRM5-20260731-13479""}"
BRMGRT-20260802-db6c8d893a18b223c3659795,BRMGRS-20260802-0dccac81cc5a25d7a7bf9fcc,BRMSPAN-20260802-52b7c9a3385cc3291126a8d2,RMSRD-20260802-03e2759c9734230e3f3c,BRM5C-BRM5-20260731-13479-03,Fairfield,OH,Midwest,factfinding_report,quant_other_compensation_value,quantitative_compensation,quantitative_direct_text_claim_ready,growth_continuity_candidate,unclear,none,,da2f12f00202d249fff96b3bfe6395db98eda09942539a4807f9ddc9af221708,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-52b7c9a3385cc3291126a8d2,"{""candidate_id"": ""BRM5C-BRM5-20260731-13479-03"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2017/17-MED-12-1492.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2017/17-MED-12-1492.pdf"", ""scout_target_id"": ""BRM5-20260731-13479""}"
BRMGRT-20260802-6792747c83f77199966d9c9c,BRMGRS-20260802-0dccac81cc5a25d7a7bf9fcc,BRMSPAN-20260802-cea63b5ba9e7c8e4d7ac8a18,RMSRD-20260802-03e2759c9734230e3f3c,BRM5C-BRM5-20260731-13479-03,Fairfield,OH,Midwest,factfinding_report,quant_other_compensation_value,quantitative_compensation,quantitative_direct_text_claim_ready,growth_continuity_candidate,unclear,none,,52f196acf4f9059161a1e89f169d48e6813b9769bb355b8d8ed44e58707dc1aa,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-cea63b5ba9e7c8e4d7ac8a18,"{""candidate_id"": ""BRM5C-BRM5-20260731-13479-03"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2017/17-MED-12-1492.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2017/17-MED-12-1492.pdf"", ""scout_target_id"": ""BRM5-20260731-13479""}"
