verification_row_id,verification_lane_id,verification_lane_sequence,candidate_id,scout_candidate_id,scout_target_id,lane_id,shard_id,worker_id,state,region,municipality,county,unit_type_hint,occupation_group_hint,possible_bargaining_unit,possible_cycle_or_year,source_title,source_locator_or_url,source_domain,normalized_locator,canonical_review_locator,canonical_locator_before_verification,source_family_hint,document_type_hint,source_family_confidence,possible_mechanism_hints,sanitized_snippet,search_query_family,broad_geographic_target_reason,source_family_diversification_reason,matched_safety_non_safety_opportunity_flag,candidate_quality_tier,discovery_run_id,lane_completed_at,review_score,review_score_reasons,primary_bucket,priority_bucket,prior_duplicate_source,cba_non_cba_hint,review_method,verification_status,http_status_code,final_url_or_locator,final_canonical_locator,redirect_count,content_type,content_length_header,verification_method,verification_attempt_count,verification_started_at,verification_completed_at,error_class,error_message_redacted,pre_duplicate_verification_status,checkpoint_id,download_status,source_review_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes,review_candidate_id,target_id,municipality_id,original_locator_or_url,source_family_query_family,mechanism_source_family_hints,review_rationale,review_confidence,duplicate_suppression_status,candidate_review_lane_id,live_scout_lane_id,lineage,verification_timestamp,duplicate_of_verification_id
RMV-20260801-00004,verification_lane_001,4,BRM5C-BRM5-20260731-07532-01,BRM5C-BRM5-20260731-07532-01,BRM5-20260731-07532,scout_lane_003,,,IA,Midwest,Lohrville,Calhoun County (19025; primary),non_safety,non_safety,,unclear,City of Lohrville 2024 Employee Wage Report (published in Calhoun County Phoenix; includes city council minutes context),https://iaarchives.newzgroup.com/IALegals/2025/45492-2025-01-23_1002.pdf,iaarchives.newzgroup.com,https://iaarchives.newzgroup.com/IALegals/2025/45492-2025-01-23_1002.pdf,https://iaarchives.newzgroup.com/IALegals/2025/45492-2025-01-23_1002.pdf,https://iaarchives.newzgroup.com/IALegals/2025/45492-2025-01-23_1002.pdf,agenda_packet_or_minutes,context_only,high,non_safety_constraint_signal,"May help locate the city’s salary/wage-setting actions via minutes/notices, but not sufficient as a municipal labor-source for police/fire/non-safety civil-service pay classification by itself.",civil_service_hr,,,,medium_candidate,,,3.35,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,unavailable,404,https://iaarchives.newzgroup.com/IALegals/2025/45492-2025-01-23_1002.pdf,https://iaarchives.newzgroup.com/IALegals/2025/45492-2025-01-23_1002.pdf,0,text/html,71118,HEAD,1,2026-08-01T21:34:45Z,2026-08-01T21:34:45Z,,,,verification_lane_001-0004,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-07532-01,BRM5-20260731-07532,cog_2025_138197,https://iaarchives.newzgroup.com/IALegals/2025/45492-2025-01-23_1002.pdf,civil_service_hr,non_safety_constraint_signal,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_003,scout_lane_003,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_003:BRM5-20260731-07532,2026-08-01T21:34:45Z,
RMV-20260801-00025,verification_lane_001,25,BRM5C-BRM5-20260731-15066-01,BRM5C-BRM5-20260731-15066-01,BRM5-20260731-15066,scout_lane_005,,,IL,Midwest,Annawan,Henry County (17073; primary),police,police,,unclear,Village of Annawan Regular Board Meeting Minutes (cont.) - Part-time work wages changed; new contract approved for police chief,https://annawanil.org/wp-content/uploads/2022/05/20150811.pdf,annawanil.org,https://annawanil.org/wp-content/uploads/2022/05/20150811.pdf,https://annawanil.org/wp-content/uploads/2022/05/20150811.pdf,https://annawanil.org/wp-content/uploads/2022/05/20150811.pdf,agenda_packet_or_minutes,meeting_minutes,high,strike_or_no_strike_constraint;market_or_comparability_pressure,"Municipal wage-setting for police-related part-time work appears, which can be recruitment/retention pay context (but not a verified civil_service_hr/pay classification comparator).",civil_service_hr,,,,medium_candidate,,,3.85,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,unavailable,404,https://annawanil.org/wp-content/uploads/2022/05/20150811.pdf,https://annawanil.org/wp-content/uploads/2022/05/20150811.pdf,0,text/html,not_reported,HEAD,1,2026-08-01T21:35:04Z,2026-08-01T21:35:04Z,,,,verification_lane_001-0025,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-15066-01,BRM5-20260731-15066,cog_2025_162956,https://annawanil.org/wp-content/uploads/2022/05/20150811.pdf,civil_service_hr,strike_or_no_strike_constraint;market_or_comparability_pressure,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_003,scout_lane_005,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-15066,2026-08-01T21:35:04Z,
RMV-20260801-00029,verification_lane_001,29,BRM5C-BRM5-20260731-11354-01,BRM5C-BRM5-20260731-11354-01,BRM5-20260731-11354,scout_lane_004,,,IL,Midwest,Braceville,Grundy County (17063; primary); Will County (17197),unclear,unclear,,unclear,AGENDA — Village of Braceville Board Meeting (includes agenda item: “Discuss cost of living raise”),https://villageofbraceville.gov/api/blob/viewBlob?i=tgGDs1HneCx8Wln7ylfF9h%2F4oPGN2b1%252BqE%2F6%252B5Fn3Ig5duBJ9uafHZBp8%252Bnc3zma,villageofbraceville.gov,https://villageofbraceville.gov/api/blob/viewBlob,https://villageofbraceville.gov/api/blob/viewBlob,https://villageofbraceville.gov/api/blob/viewBlob,agenda_packet_or_minutes,agenda_cover_sheet,high,non_safety_constraint_signal,"Municipal board agenda item explicitly mentions a raise (potentially percentage raise across the board), but not unit-specific labor terms.",agenda_minutes_packet,,,,medium_candidate,,,3.15,plausible_municipal_compensation_source_with_moderate_specificity,medium_priority_verification_ready,medium_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,unavailable,405,https://villageofbraceville.gov/api/blob/viewBlob,https://villageofbraceville.gov/api/blob/viewBlob,0,not_reported,not_reported,HEAD,1,2026-08-01T21:35:04Z,2026-08-01T21:35:04Z,,,,verification_lane_001-0029,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-11354-01,BRM5-20260731-11354,cog_2025_201620,https://villageofbraceville.gov/api/blob/viewBlob?i=tgGDs1HneCx8Wln7ylfF9h%2F4oPGN2b1%252BqE%2F6%252B5Fn3Ig5duBJ9uafHZBp8%252Bnc3zma,agenda_minutes_packet,non_safety_constraint_signal,Plausible municipal compensation source with moderate specificity.,4,unique_for_review,candidate_review_lane_004,scout_lane_004,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-11354,2026-08-01T21:35:04Z,
RMV-20260801-00038,verification_lane_001,38,BRM5C-BRM5-20260731-08649-01,BRM5C-BRM5-20260731-08649-01,BRM5-20260731-08649,scout_lane_003,,,MI,Midwest,Leslie,Ingham County (26065; primary),non_safety,non_safety,AFSCME (referenced),unclear,City Council Agenda Packet (Closed Session – AFSCME Union Contract modification) (0615/2021),https://www.cityofleslie.org/sites/g/files/vyhlif3346/f/agendas/06152021_cc_packet.pdf,cityofleslie.org,https://cityofleslie.org/sites/g/files/vyhlif3346/f/agendas/06152021_cc_packet.pdf,https://cityofleslie.org/sites/g/files/vyhlif3346/f/agendas/06152021_cc_packet.pdf,https://cityofleslie.org/sites/g/files/vyhlif3346/f/agendas/06152021_cc_packet.pdf,agenda_packet_or_minutes,agenda_cover_sheet,high,,"Municipal council packet is a plausible source for AFSCME labor terms (including potential COLA/CPI wage increases), but the binding content is unverified at scout stage.",agenda_minutes_packet,,,,medium_candidate,,,3.77,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,unavailable,404,https://cityofleslie.org/sites/g/files/vyhlif3346/f/agendas/06152021_cc_packet.pdf,https://cityofleslie.org/sites/g/files/vyhlif3346/f/agendas/06152021_cc_packet.pdf,0,text/html,70629,HEAD,1,2026-08-01T21:35:10Z,2026-08-01T21:35:10Z,,,,verification_lane_001-0038,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-08649-01,BRM5-20260731-08649,cog_2025_204687,https://www.cityofleslie.org/sites/g/files/vyhlif3346/f/agendas/06152021_cc_packet.pdf,agenda_minutes_packet,,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_004,scout_lane_003,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_003:BRM5-20260731-08649,2026-08-01T21:35:10Z,
RMV-20260801-00042,verification_lane_001,42,BRM5C-BRM5-20260731-04959-01,BRM5C-BRM5-20260731-04959-01,BRM5-20260731-04959,scout_lane_002,,,MI,Midwest,Ray,Macomb County (26099; primary),unclear,unclear,,unclear,2023-02-21 Board-Meeting Minutes (Ordinance/Resolution actions; labor-cost language appears in ordinance text),https://www.raytwp.org/wp-content/uploads/2023/03/2023-2-21-23-Board-Meeting-Minutes.pdf,raytwp.org,https://raytwp.org/wp-content/uploads/2023/03/2023-2-21-23-Board-Meeting-Minutes.pdf,https://raytwp.org/wp-content/uploads/2023/03/2023-2-21-23-Board-Meeting-Minutes.pdf,https://raytwp.org/wp-content/uploads/2023/03/2023-2-21-23-Board-Meeting-Minutes.pdf,agenda_packet_or_minutes,meeting_minutes,high,,Provides on-record township compensation/labor-cost framing and demonstrates where Ray posts board minutes; may contain references to labor contracts elsewhere in full corpus.,agenda_minutes_packet,,,,medium_candidate,,,3.54,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,unavailable,404,https://raytwp.org/wp-content/uploads/2023/03/2023-2-21-23-Board-Meeting-Minutes.pdf,https://raytwp.org/wp-content/uploads/2023/03/2023-2-21-23-Board-Meeting-Minutes.pdf,0,text/html,not_reported,HEAD,1,2026-08-01T21:35:16Z,2026-08-01T21:35:17Z,,,,verification_lane_001-0042,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-04959-01,BRM5-20260731-04959,cog_2025_128475,https://www.raytwp.org/wp-content/uploads/2023/03/2023-2-21-23-Board-Meeting-Minutes.pdf,agenda_minutes_packet,,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_004,scout_lane_002,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_002:BRM5-20260731-04959,2026-08-01T21:35:17Z,
RMV-20260801-00101,verification_lane_001,101,BRM5C-BRM5-20260731-06782-02,BRM5C-BRM5-20260731-06782-02,BRM5-20260731-06782,scout_lane_002,,,NY,Northeast,Olean,Cattaraugus County (36009; primary),non_safety,non_safety,"Civil Service Employees Association, Inc. (CSEA), AFSCME Local 1000, AFL-CIO",unclear,Journal of Proceedings — Resolution Authorizing the Mayor to Sign the CSEA Contract (Resolution #73-22),https://cityofolean.org/wp-content/uploads/2022/07/ccmin2022-06-28.pdf,cityofolean.org,https://cityofolean.org/wp-content/uploads/2022/07/ccmin2022-06-28.pdf,https://cityofolean.org/wp-content/uploads/2022/07/ccmin2022-06-28.pdf,https://cityofolean.org/wp-content/uploads/2022/07/ccmin2022-06-28.pdf,agenda_packet_or_minutes,meeting_minutes,high,non_safety_constraint_signal,Direct city official record tying Olean to a CSEA labor contract covering ordinary municipal/civilian employees; likely relevant for non-safety comparator wage increases if term/wage mechanics are found.,civil_service_hr,,,,medium_candidate,,,3.85,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,unavailable,404,https://cityofolean.gov/wp-content/uploads/2022/07/ccmin2022-06-28.pdf,https://cityofolean.gov/wp-content/uploads/2022/07/ccmin2022-06-28.pdf,1,text/html,not_reported,HEAD,1,2026-08-01T21:36:00Z,2026-08-01T21:36:01Z,,,,verification_lane_001-0101,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-06782-02,BRM5-20260731-06782,cog_2025_109609,https://cityofolean.org/wp-content/uploads/2022/07/ccmin2022-06-28.pdf,civil_service_hr,non_safety_constraint_signal,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_005,scout_lane_002,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_002:BRM5-20260731-06782,2026-08-01T21:36:01Z,
RMV-20260801-00118,verification_lane_001,118,BRM5C-BRM5-20260731-02900-03,BRM5C-BRM5-20260731-02900-03,BRM5-20260731-02900,scout_lane_001,,,NJ,Northeast,Fredon,Sussex County (34037; primary),unclear,unclear,,unclear,Fredon Township committee meeting agenda (includes reference to Salary and Wage Ordinance),https://www.fredonnj.gov/township-committee/agenda/township-committee-meeting-agenda-date-june-25-2025-time-700-pm,fredonnj.gov,https://fredonnj.gov/township-committee/agenda/township-committee-meeting-agenda-date-june-25-2025-time-700-pm,https://fredonnj.gov/township-committee/agenda/township-committee-meeting-agenda-date-june-25-2025-time-700-pm,https://fredonnj.gov/township-committee/agenda/township-committee-meeting-agenda-date-june-25-2025-time-700-pm,agenda_packet_or_minutes,agenda_cover_sheet,high,non_safety_constraint_signal,Potential pointer to the binding salary and wage ordinance for non-safety employees.,civil_service_hr,,,,low_candidate,,,2.92,plausible_municipal_compensation_source_with_moderate_specificity,medium_priority_verification_ready,medium_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,unavailable,404,https://fredonnj.gov/township-committee/agenda/township-committee-meeting-agenda-date-june-25-2025-time-700-pm,https://fredonnj.gov/township-committee/agenda/township-committee-meeting-agenda-date-june-25-2025-time-700-pm,1,text/html,not_reported,HEAD,1,2026-08-01T21:36:12Z,2026-08-01T21:36:16Z,,,,verification_lane_001-0118,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-02900-03,BRM5-20260731-02900,cog_2025_190906,https://www.fredonnj.gov/township-committee/agenda/township-committee-meeting-agenda-date-june-25-2025-time-700-pm,civil_service_hr,non_safety_constraint_signal,Plausible municipal compensation source with moderate specificity.,4,unique_for_review,candidate_review_lane_003,scout_lane_001,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-02900,2026-08-01T21:36:16Z,
RMV-20260801-00133,verification_lane_001,133,BRM5C-BRM5-20260731-18082-02,BRM5C-BRM5-20260731-18082-02,BRM5-20260731-18082,scout_lane_005,,,PA,Northeast,Beaver,Clarion County (42031; primary),police,police,Beaver Police Association,2023-2024,"March 28, 2023 Work Session Minutes (motion: Collective Bargaining Agreement with the Beaver Police Association)",https://beaverpa.us/wp-content/uploads/2023/05/March-28-2023-Work-Session-Minutes.pdf,beaverpa.us,https://beaverpa.us/wp-content/uploads/2023/05/March-28-2023-Work-Session-Minutes.pdf,https://beaverpa.us/wp-content/uploads/2023/05/March-28-2023-Work-Session-Minutes.pdf,https://beaverpa.us/wp-content/uploads/2023/05/March-28-2023-Work-Session-Minutes.pdf,agenda_packet_or_minutes,meeting_minutes,high,,"Provides operative term dates for the Borough's police CBA, helping target where the wage terms might be published/attached elsewhere.",broad_pay_employee_compensation_index,,,,medium_candidate,,,3.54,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,unavailable,404,https://beaverpa.us/wp-content/uploads/2023/05/March-28-2023-Work-Session-Minutes.pdf,https://beaverpa.us/wp-content/uploads/2023/05/March-28-2023-Work-Session-Minutes.pdf,0,text/html,not_reported,HEAD,1,2026-08-01T21:36:25Z,2026-08-01T21:36:25Z,,,,verification_lane_001-0133,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-18082-02,BRM5-20260731-18082,cog_2025_133723,https://beaverpa.us/wp-content/uploads/2023/05/March-28-2023-Work-Session-Minutes.pdf,broad_pay_employee_compensation_index,,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_004,scout_lane_005,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-18082,2026-08-01T21:36:25Z,
RMV-20260801-00152,verification_lane_001,152,BRM5C-BRM5-20260731-03208-01,BRM5C-BRM5-20260731-03208-01,BRM5-20260731-03208,scout_lane_001,,,PA,Northeast,East Hopewell,York County (42133; primary),non_safety,non_safety,,unclear,EAST HOPEWELL TOWNSHIP — Supervisor’s Minutes/Agenda Packet (includes Compensation & Bonds section reaffirming employee wages & salaries),https://www.easthopewelltownshippa.gov/_files/ugd/44da26_d792bf83866648b89ae30435589c74.pdf,easthopewelltownshippa.gov,https://easthopewelltownshippa.gov/_files/ugd/44da26_d792bf83866648b89ae30435589c74.pdf,https://easthopewelltownshippa.gov/_files/ugd/44da26_d792bf83866648b89ae30435589c74.pdf,https://easthopewelltownshippa.gov/_files/ugd/44da26_d792bf83866648b89ae30435589c74.pdf,agenda_packet_or_minutes,agenda_cover_sheet,high,non_safety_constraint_signal,Municipal civilian/non-sworn employee wage/salary amounts are explicitly referenced in the township’s meeting packet.,salary_pay_ordinance,,,,medium_candidate,,,3.85,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,unavailable,404,https://easthopewelltownshippa.gov/_files/ugd/44da26_d792bf83866648b89ae30435589c74.pdf,https://easthopewelltownshippa.gov/_files/ugd/44da26_d792bf83866648b89ae30435589c74.pdf,0,text/html,not_reported,HEAD,1,2026-08-01T21:36:37Z,2026-08-01T21:36:38Z,,,,verification_lane_001-0152,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-03208-01,BRM5-20260731-03208,cog_2025_174819,https://www.easthopewelltownshippa.gov/_files/ugd/44da26_d792bf83866648b89ae30435589c74.pdf,salary_pay_ordinance,non_safety_constraint_signal,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_002,scout_lane_001,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-03208,2026-08-01T21:36:38Z,
RMV-20260801-00158,verification_lane_001,158,BRM5C-BRM5-20260731-06085-01,BRM5C-BRM5-20260731-06085-01,BRM5-20260731-06085,scout_lane_002,,,OH,Midwest,Milton,Mahoning County (39099; primary),non_safety,non_safety,,unclear (effective dates shown for 1/01/24; no explicit contract/award duration term found in visible excerpt),MINUTES-SPEC-REORGANIZTIONAL-01-09-24 (WAGES AND COMPENSATION / non-police pay rates),https://www.miltontownshipohio.org/images/minutes/2024/MINUTES-SPEC-REORGANIZTIONAL-01-09-24.pdf,miltontownshipohio.org,https://miltontownshipohio.org/images/minutes/2024/MINUTES-SPEC-REORGANIZTIONAL-01-09-24.pdf,https://miltontownshipohio.org/images/minutes/2024/MINUTES-SPEC-REORGANIZTIONAL-01-09-24.pdf,https://miltontownshipohio.org/images/minutes/2024/MINUTES-SPEC-REORGANIZTIONAL-01-09-24.pdf,agenda_packet_or_minutes,agenda_cover_sheet,high,non_safety_constraint_signal,"Provides township-set pay rates and wages/compensation adjustments affecting ordinary/non-safety (e.g., Road & Cemetery Coordinator, Assistant to Coordinator, Administrative Assistant, and contractor/civilian classifications) with an operative effective date.",personnel_policy,,,,medium_candidate,,,3.31,plausible_municipal_compensation_source_with_moderate_specificity,medium_priority_verification_ready,medium_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,unavailable,404,https://miltontownshipohio.org/minutes/2024/MINUTES-SPEC-REORGANIZTIONAL-01-09-24.pdf,https://miltontownshipohio.org/minutes/2024/MINUTES-SPEC-REORGANIZTIONAL-01-09-24.pdf,1,text/html,not_reported,HEAD,1,2026-08-01T21:36:44Z,2026-08-01T21:36:44Z,,,,verification_lane_001-0158,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-06085-01,BRM5-20260731-06085,cog_2025_173043,https://www.miltontownshipohio.org/images/minutes/2024/MINUTES-SPEC-REORGANIZTIONAL-01-09-24.pdf,personnel_policy,non_safety_constraint_signal,Plausible municipal compensation source with moderate specificity.,4,unique_for_review,candidate_review_lane_001,scout_lane_002,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_002:BRM5-20260731-06085,2026-08-01T21:36:44Z,
