weighting_method,scope,year,mechanism,unit_type,mean_growth_percent,median_growth_percent,standard_deviation,min_growth_percent,max_growth_percent,count_records,count_municipalities,count_cycles,computed_route_count,source_reported_route_count,tier_scope,display_status,caveat
record_weighted_average,overall,all,COLA_CPI,all_safety,3.530556,3.0,1.299224,1.5,6.5,18,12,13,0,18,source-reported plus computed tiers 1+2,displayable,Processed normalized corpus only; not population weighted or nationally representative.
record_weighted_average,overall,all,COLA_CPI,fire,2.875,3.0,0.25,2.5,3.0,4,2,2,0,4,source-reported plus computed tiers 1+2,insufficient_observations,Processed normalized corpus only; not population weighted or nationally representative.
record_weighted_average,overall,all,COLA_CPI,non_safety,3.2,3.2,0.0,3.2,3.2,1,1,1,0,1,source-reported plus computed tiers 1+2,insufficient_observations,Processed normalized corpus only; not population weighted or nationally representative.
record_weighted_average,overall,all,COLA_CPI,police,3.717857,3.475,1.422296,1.5,6.5,14,10,11,0,14,source-reported plus computed tiers 1+2,displayable,Processed normalized corpus only; not population weighted or nationally representative.
record_weighted_average,overall,all,COLA_CPI,unclear,4.25625,4.75,2.188573,1.0,8.7,24,17,17,0,24,source-reported plus computed tiers 1+2,displayable,Processed normalized corpus only; not population weighted or nationally representative.
record_weighted_average,overall,all,across_the_board_percentage_raise,all_safety,4.670968,3.0,5.549181,1.0,40.0,62,34,46,0,62,source-reported plus computed tiers 1+2,displayable,Processed normalized corpus only; not population weighted or nationally representative.
record_weighted_average,overall,all,across_the_board_percentage_raise,fire,6.078571,3.0,10.025251,1.75,40.0,14,9,13,0,14,source-reported plus computed tiers 1+2,displayable,Processed normalized corpus only; not population weighted or nationally representative.
record_weighted_average,overall,all,across_the_board_percentage_raise,non_safety,6.772727,3.0,9.020431,2.0,31.0,11,7,8,0,11,source-reported plus computed tiers 1+2,displayable,Processed normalized corpus only; not population weighted or nationally representative.
record_weighted_average,overall,all,across_the_board_percentage_raise,police,4.260417,3.0,3.377002,1.0,13.0,48,27,34,0,48,source-reported plus computed tiers 1+2,displayable,Processed normalized corpus only; not population weighted or nationally representative.
record_weighted_average,overall,all,across_the_board_percentage_raise,unclear,4.169355,4.0,1.789305,1.0,10.0,31,25,25,0,31,source-reported plus computed tiers 1+2,displayable,Processed normalized corpus only; not population weighted or nationally representative.
record_weighted_average,overall,all,base_wage_schedule_change,all_safety,6.553452,6.984229,3.764722,2.00306,10.242291,4,2,2,4,0,source-reported plus computed tiers 1+2,insufficient_observations,Processed normalized corpus only; not population weighted or nationally representative.
record_weighted_average,overall,all,base_wage_schedule_change,fire,7.623648,7.623648,3.70332,5.005005,10.242291,2,1,1,2,0,source-reported plus computed tiers 1+2,insufficient_observations,Processed normalized corpus only; not population weighted or nationally representative.
record_weighted_average,overall,all,base_wage_schedule_change,non_safety,4.663158,3.014819,6.118799,0.0,15.384615,5,4,4,5,0,source-reported plus computed tiers 1+2,displayable,Processed normalized corpus only; not population weighted or nationally representative.
record_weighted_average,overall,all,base_wage_schedule_change,police,5.483256,5.483256,4.921741,2.00306,8.963453,2,1,1,2,0,source-reported plus computed tiers 1+2,insufficient_observations,Processed normalized corpus only; not population weighted or nationally representative.
