span_extraction_id,span_queue_id,extracted_text_id,extraction_id,readiness_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,lane_id,lane_sequence,state,region,municipality,source_title,source_family_hint,retained_file_sha256,extracted_text_artifact_path,extracted_text_sha256,evidence_family,mechanism_label,quantitative_label,span_status,span_start_offset,span_end_offset,span_sha256,extraction_rule_family,extraction_rule_id,all_extraction_rule_ids,rating_status,global_analysis_readiness,claim_boundary
CBSPAN-20260728-1dabd3776219d0b7717e6aeb,CBSPQ-20260728-58157d4f773324e4ef8a,CBTXT-20260728-403fcc533203df7a2b20,CBTXT-20260728-403fcc533203df7a2b20,CBRDY-20260728-0d5d131a42bda9d32d84,CBSRD-20260728-88e0257771598993019a,CBCR-20260728-06518,BSSC-20260727-00090,,span_lane_001,76,AZ,West,Bullhead City,Memorandum of Understanding (MOU) between the City of Bullhead City and Bullhead City Fraternal Order of Police Officers Association (FOPOA) (Executed Agreement) — Police Unit,mou_or_memorandum,c11c42e17b2c7eda0c8b1793ad82f453b8f0208bf1168a130d058654d30645ec,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-403fcc533203df7a2b20.txt,4c2370d4956285b68933a8bebab3df3201b106ab14d87840eead7868d05237c1,non_base_compensation,non_base_compensation_signal,premium_stipend_differential,span_extracted,2462,2492,cb33eb759ddf334ad2694bbe90bce168e5fc33edde3cad949aab952fcce8ddd9,N,N001,"[""M004"", ""N001""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-d857c34dc11dea1efbd8024f,CBSPQ-20260728-58157d4f773324e4ef8a,CBTXT-20260728-403fcc533203df7a2b20,CBTXT-20260728-403fcc533203df7a2b20,CBRDY-20260728-0d5d131a42bda9d32d84,CBSRD-20260728-88e0257771598993019a,CBCR-20260728-06518,BSSC-20260727-00090,,span_lane_001,76,AZ,West,Bullhead City,Memorandum of Understanding (MOU) between the City of Bullhead City and Bullhead City Fraternal Order of Police Officers Association (FOPOA) (Executed Agreement) — Police Unit,mou_or_memorandum,c11c42e17b2c7eda0c8b1793ad82f453b8f0208bf1168a130d058654d30645ec,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-403fcc533203df7a2b20.txt,4c2370d4956285b68933a8bebab3df3201b106ab14d87840eead7868d05237c1,qualitative_mechanism,rank_or_specialization_premium,unknown_quantitative_compensation,span_extracted,35256,35277,27afadef52a92bd20b264256040aa89e15279c9bf8fc396f544732954304ac6e,M,M004,"[""M004""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-c007ab379244dca42fc4595e,CBSPQ-20260728-5665fd0210053fae022d,CBTXT-20260728-9a24f82cee0b974188a2,CBTXT-20260728-9a24f82cee0b974188a2,CBRDY-20260728-f847c2ea0d7d46689344,CBSRD-20260728-866b972ed8584fcb8c46,CBCR-20260728-06519,BSSC-20260727-00091,BCV-20260728-08086,span_lane_001,81,AZ,West,El Mirage,Exhibit A: R25-04-03 Police MOU (Memorandum of Understanding) — El Mirage Police Employees Association,mou_or_memorandum,a3c28d6a5ead079b899398ac4c3d7c5c79a214ae95ba74497abb435dce48367f,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-9a24f82cee0b974188a2.txt,0161dc2c727587bb1a68a7c495137605493ea6c93b83d0c2c542bec833d21f25,qualitative_mechanism,rank_or_specialization_premium,unknown_quantitative_compensation,span_extracted,21385,21481,7ffae75602220cfb18caf8edc925cd774d849633821299327f70f98810b1cb9c,M,M004,"[""M004""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-0fb60ddf035dfe34bb02ee84,CBSPQ-20260728-5665fd0210053fae022d,CBTXT-20260728-9a24f82cee0b974188a2,CBTXT-20260728-9a24f82cee0b974188a2,CBRDY-20260728-f847c2ea0d7d46689344,CBSRD-20260728-866b972ed8584fcb8c46,CBCR-20260728-06519,BSSC-20260727-00091,BCV-20260728-08086,span_lane_001,81,AZ,West,El Mirage,Exhibit A: R25-04-03 Police MOU (Memorandum of Understanding) — El Mirage Police Employees Association,mou_or_memorandum,a3c28d6a5ead079b899398ac4c3d7c5c79a214ae95ba74497abb435dce48367f,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-9a24f82cee0b974188a2.txt,0161dc2c727587bb1a68a7c495137605493ea6c93b83d0c2c542bec833d21f25,qualitative_mechanism,rank_or_specialization_premium,unknown_quantitative_compensation,span_extracted,21614,21675,ebfb78cf3c5bcc36d0a394da93ef22a7149eca62fc9f378624e13e3397cede92,M,M004,"[""M004""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-7e3d0a7bda1f647da1bce6f4,CBSPQ-20260728-24286236271118adde91,CBTXT-20260728-eab4426bfc64f9a1054b,CBTXT-20260728-eab4426bfc64f9a1054b,CBRDY-20260728-8b1d84163cce205b0b63,CBSRD-20260728-5705a1e9eca44c076c1b,CBCR-20260728-01312,B4XPAR-20260727-001410,BCV-20260728-04967,span_lane_001,115,CA,West,Coronado,CORONADO POLICE OFFICERS’ ASSOCIATION MOU 2025 to 2028,mou_or_memorandum,10dcdc98fae77e56c8fb4c971b35b1142eaf7e80d8a9e41d006bfc39211ac686,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-eab4426bfc64f9a1054b.txt,9749e9a82f1f28d1d409f90ca0078c5f56acf98358b896826b2ea43e92594b43,non_base_compensation,non_base_compensation_signal,premium_stipend_differential,span_extracted,21494,21593,fd88a63a77d3e1debf2d75a2d53a76d0c93fec3c5749d645df5e1f9970f58c1b,N,N001,"[""M004"", ""N001""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-2b69cde44bedc78def267f3b,CBSPQ-20260728-24286236271118adde91,CBTXT-20260728-eab4426bfc64f9a1054b,CBTXT-20260728-eab4426bfc64f9a1054b,CBRDY-20260728-8b1d84163cce205b0b63,CBSRD-20260728-5705a1e9eca44c076c1b,CBCR-20260728-01312,B4XPAR-20260727-001410,BCV-20260728-04967,span_lane_001,115,CA,West,Coronado,CORONADO POLICE OFFICERS’ ASSOCIATION MOU 2025 to 2028,mou_or_memorandum,10dcdc98fae77e56c8fb4c971b35b1142eaf7e80d8a9e41d006bfc39211ac686,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-eab4426bfc64f9a1054b.txt,9749e9a82f1f28d1d409f90ca0078c5f56acf98358b896826b2ea43e92594b43,non_base_compensation,non_base_compensation_signal,premium_stipend_differential,span_extracted,38288,38399,c120eb9734bde7850d32edec1a152b972712d6138503f562d70829890b56e304,N,N001,"[""M004"", ""N001""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-356e7ca32623683483c8d2e0,CBSPQ-20260728-1a9d405b3351782ebe93,CBTXT-20260728-f0272bae86d12d3abc90,CBTXT-20260728-f0272bae86d12d3abc90,CBRDY-20260728-fa820e941eb52e406167,CBSRD-20260728-4a522a0f14b422df1bb0,CBCR-20260728-01313,B4XPAR-20260727-001411,BCV-20260728-02824,span_lane_001,116,CA,West,Coronado,CFA MOU Fiscal Year 2025 to 2028,mou_or_memorandum,77e4efaf787cc4cabbfe806a69be13323f17f9daabe4b85a18f8f005584d3739,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-f0272bae86d12d3abc90.txt,c1a1a23d2b0d0b4d43d7f8e0683a66d1a349385d5a5252abfd15e9fbbf843051,qualitative_mechanism,rank_or_specialization_premium,unknown_quantitative_compensation,span_extracted,101718,101825,083dfbc2aa27c721b834bf28882257713644c3854f04fb156399c3eb08d6aabb,M,M004,"[""M004""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-8e76cc4b5ca16ac57c896797,CBSPQ-20260728-1a9d405b3351782ebe93,CBTXT-20260728-f0272bae86d12d3abc90,CBTXT-20260728-f0272bae86d12d3abc90,CBRDY-20260728-fa820e941eb52e406167,CBSRD-20260728-4a522a0f14b422df1bb0,CBCR-20260728-01313,B4XPAR-20260727-001411,BCV-20260728-02824,span_lane_001,116,CA,West,Coronado,CFA MOU Fiscal Year 2025 to 2028,mou_or_memorandum,77e4efaf787cc4cabbfe806a69be13323f17f9daabe4b85a18f8f005584d3739,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-f0272bae86d12d3abc90.txt,c1a1a23d2b0d0b4d43d7f8e0683a66d1a349385d5a5252abfd15e9fbbf843051,qualitative_mechanism,rank_or_specialization_premium,unknown_quantitative_compensation,span_extracted,101853,101926,5be6b5dc07d278a80e2b598598d5f48209a7923438c408679fb98173585fb3fc,M,M004,"[""M004""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-bc79b451adee5d2d8c242f0e,CBSPQ-20260728-96d392b849a11a0a0ad7,CBTXT-20260728-670873bf80578377840f,CBTXT-20260728-670873bf80578377840f,CBRDY-20260728-8c318ddb1592f8987553,CBSRD-20260728-9305330b3c07764e9e78,CBCR-20260728-06201,B4XPAR-20260727-006754,BCV-20260728-02592,span_lane_001,151,CA,West,Redding,Redding Peace Officers Association (RPOA) MOU With Exhibits 23-26,mou_or_memorandum,ec86da72b3148ffba385d1d361cd9610b78230bf370f191312540dea1a2bc4df,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-670873bf80578377840f.txt,620f580eb173cba2ae4e33803a92a215daa31801280a97081a222062452e2a35,qualitative_mechanism,rank_or_specialization_premium,unknown_quantitative_compensation,span_extracted,114268,114373,d80b6292ed28af148ca091e83d690039d5076eff3b6be9990336c5e458eb6eec,M,M004,"[""M004""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-b394ad3b31cde3cfcb27e4c4,CBSPQ-20260728-96d392b849a11a0a0ad7,CBTXT-20260728-670873bf80578377840f,CBTXT-20260728-670873bf80578377840f,CBRDY-20260728-8c318ddb1592f8987553,CBSRD-20260728-9305330b3c07764e9e78,CBCR-20260728-06201,B4XPAR-20260727-006754,BCV-20260728-02592,span_lane_001,151,CA,West,Redding,Redding Peace Officers Association (RPOA) MOU With Exhibits 23-26,mou_or_memorandum,ec86da72b3148ffba385d1d361cd9610b78230bf370f191312540dea1a2bc4df,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-670873bf80578377840f.txt,620f580eb173cba2ae4e33803a92a215daa31801280a97081a222062452e2a35,qualitative_mechanism,rank_or_specialization_premium,unknown_quantitative_compensation,span_extracted,117051,117156,d80b6292ed28af148ca091e83d690039d5076eff3b6be9990336c5e458eb6eec,M,M004,"[""M004""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
