span_extraction_id,span_queue_id,extracted_text_id,extraction_id,readiness_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,lane_id,lane_sequence,state,region,municipality,source_title,source_family_hint,retained_file_sha256,extracted_text_artifact_path,extracted_text_sha256,evidence_family,mechanism_label,quantitative_label,span_status,span_start_offset,span_end_offset,span_sha256,extraction_rule_family,extraction_rule_id,all_extraction_rule_ids,rating_status,global_analysis_readiness,claim_boundary
CBSPAN-20260728-ce45ce1ab5dc57923b2457cf,CBSPQ-20260728-36e2a3f771c621c47aff,CBTXT-20260728-3466362f0d875c35f7e2,CBTXT-20260728-3466362f0d875c35f7e2,CBRDY-20260728-f89e172eea1b77bf642a,CBSRD-20260728-6c11ac3e14b3133c9a04,CBCR-20260728-06452,BSSC-20260727-00015,BCV-20260728-01350,span_lane_001,15,AK,West,Nome,"Collective Bargaining Agreement between City of Nome and City of Nome Employees Association, Local #6141 (APEA/AFT (AFL-CIO)) — “City of Nome Final Contract 2022”",cba,0300d6d501a2eeb0ebd5e99bee36a30e5a6fedb3fdf840e71b554f64b4c23c6b,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-3466362f0d875c35f7e2.txt,3da6dadd6985d139ad6ebb48b8de9eb198dc410762c17f8319c46d548c353651,qualitative_mechanism,base_wage_direct_value,unknown_quantitative_compensation,span_extracted,36184,36286,1f93dd668499ba4d388713875b9ee70fe45dafbcef9c49062db4995b5a027a9f,M,M008,"[""M008""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-5c42f49104eafb8c43950a65,CBSPQ-20260728-36e2a3f771c621c47aff,CBTXT-20260728-3466362f0d875c35f7e2,CBTXT-20260728-3466362f0d875c35f7e2,CBRDY-20260728-f89e172eea1b77bf642a,CBSRD-20260728-6c11ac3e14b3133c9a04,CBCR-20260728-06452,BSSC-20260727-00015,BCV-20260728-01350,span_lane_001,15,AK,West,Nome,"Collective Bargaining Agreement between City of Nome and City of Nome Employees Association, Local #6141 (APEA/AFT (AFL-CIO)) — “City of Nome Final Contract 2022”",cba,0300d6d501a2eeb0ebd5e99bee36a30e5a6fedb3fdf840e71b554f64b4c23c6b,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-3466362f0d875c35f7e2.txt,3da6dadd6985d139ad6ebb48b8de9eb198dc410762c17f8319c46d548c353651,qualitative_mechanism,base_wage_direct_value,unknown_quantitative_compensation,span_extracted,60542,60646,228cfefc6d7089a52fb678e4a74695da9980e74f44ba43c49f68ea592733a894,M,M008,"[""M008""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-c22f85c50da58626923c476e,CBSPQ-20260728-adeed298709985564f80,CBTXT-20260728-d41fa7a943dde921cd12,CBTXT-20260728-d41fa7a943dde921cd12,CBRDY-20260728-e2b90e94491527c3a883,CBSRD-20260728-d1ab4bde2cc2f6436bfa,CBCR-20260728-06453,BSSC-20260727-00016,BCV-20260728-07781,span_lane_001,16,AK,West,Nome,"Collective Bargaining Agreement between City of Nome Employees Association, Local #6141 (APEA/AFT (AFL-CIO)) and the City of Nome — “JANUARY 1, 2025 - December 31, 2026”",cba,451c0b63aef1bc7e057245ae4ebdd96080669a54e7d7add7b71797dff772bc0a,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-d41fa7a943dde921cd12.txt,7366d98a9e45ac88882ee208297e87d878ea92157ca938a501eaa7356febbe70,qualitative_mechanism,base_wage_direct_value,unknown_quantitative_compensation,span_extracted,35385,35487,1f93dd668499ba4d388713875b9ee70fe45dafbcef9c49062db4995b5a027a9f,M,M008,"[""M008""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-e2fb48b37a715547d512d76a,CBSPQ-20260728-adeed298709985564f80,CBTXT-20260728-d41fa7a943dde921cd12,CBTXT-20260728-d41fa7a943dde921cd12,CBRDY-20260728-e2b90e94491527c3a883,CBSRD-20260728-d1ab4bde2cc2f6436bfa,CBCR-20260728-06453,BSSC-20260727-00016,BCV-20260728-07781,span_lane_001,16,AK,West,Nome,"Collective Bargaining Agreement between City of Nome Employees Association, Local #6141 (APEA/AFT (AFL-CIO)) and the City of Nome — “JANUARY 1, 2025 - December 31, 2026”",cba,451c0b63aef1bc7e057245ae4ebdd96080669a54e7d7add7b71797dff772bc0a,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-d41fa7a943dde921cd12.txt,7366d98a9e45ac88882ee208297e87d878ea92157ca938a501eaa7356febbe70,qualitative_mechanism,base_wage_direct_value,unknown_quantitative_compensation,span_extracted,59318,59422,228cfefc6d7089a52fb678e4a74695da9980e74f44ba43c49f68ea592733a894,M,M008,"[""M008""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-17ed1b6e66db93978267b7b7,CBSPQ-20260728-6a2649731ae2fdbe8d68,CBTXT-20260728-fddd730141876270f317,CBTXT-20260728-fddd730141876270f317,CBRDY-20260728-eb579733cff9bbbd6921,CBSRD-20260728-6c2d04a05d4b948810c9,CBCR-20260728-00828,B4XPAR-20260727-000893,BCV-20260728-03284,span_lane_001,35,AL,South,Jasper,"The City of Jasper, Alabama — Employee Handbook (current; May 24 changes) (PDF)",wage_schedule,41b8e44dc52dc7e15ac798bf2fc28cf9dcb0148e3e7348ddef786159072c41c2,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-fddd730141876270f317.txt,c3a9108da44dc4d3b60574450fe8a08876d304eee5947e40bd95cfc2c13e47c0,qualitative_mechanism,base_wage_direct_value,unknown_quantitative_compensation,span_extracted,22500,22589,5d4e4a6df8564569014bfabcb14a0ee52f25ee2f8f3e837cabbbd00000a918d5,M,M008,"[""M008""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-f76714ed87102b07eb305e80,CBSPQ-20260728-6a2649731ae2fdbe8d68,CBTXT-20260728-fddd730141876270f317,CBTXT-20260728-fddd730141876270f317,CBRDY-20260728-eb579733cff9bbbd6921,CBSRD-20260728-6c2d04a05d4b948810c9,CBCR-20260728-00828,B4XPAR-20260727-000893,BCV-20260728-03284,span_lane_001,35,AL,South,Jasper,"The City of Jasper, Alabama — Employee Handbook (current; May 24 changes) (PDF)",wage_schedule,41b8e44dc52dc7e15ac798bf2fc28cf9dcb0148e3e7348ddef786159072c41c2,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-fddd730141876270f317.txt,c3a9108da44dc4d3b60574450fe8a08876d304eee5947e40bd95cfc2c13e47c0,qualitative_mechanism,base_wage_direct_value,unknown_quantitative_compensation,span_extracted,32384,32467,16a3f8e553e79610aa4ff5f4cd1fcf8061c4438d3ab94aa01fcaf0dffb4d6295,M,M008,"[""M008""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-c13e01b79fa657b88765a4d1,CBSPQ-20260728-9679f67ab30720b64a9e,CBTXT-20260728-17cf4ca2c513683ae7de,CBTXT-20260728-17cf4ca2c513683ae7de,CBRDY-20260728-c9598612362af32bcec3,CBSRD-20260728-7e546cd772e7cb7995af,CBCR-20260728-05696,B4XPAR-20260727-006198,BCV-20260728-06826,span_lane_001,36,AL,South,Loxley,Ordinance 2024-41 Adopting Personnel Policies and Procedures (City of Loxley Personnel Policies and Procedures) — Compensation Plan framework; pay grades/steps; overtime work periods,budget_or_pay_plan,1342a196e5f9aff4e6d655b9647fe73c82957bc09598a72ea6672db04e6f12de,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-17cf4ca2c513683ae7de.txt,6893d6dec5e051b7cd1f001d119d551e7e42498fd6036d9a4e9ac6abceb59a00,qualitative_mechanism,base_wage_direct_value,unknown_quantitative_compensation,span_extracted,202451,202491,79cef73814fe060162c28264bb75f54264712c6452952b19fa3d756e843cf24b,M,M008,"[""M008""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-0a3de6e7cbecdf0913126709,CBSPQ-20260728-d3907be68e16edaf5f48,CBTXT-20260728-b40be426e7c581534e23,CBTXT-20260728-b40be426e7c581534e23,CBRDY-20260728-5f7dae86c56c216c2358,CBSRD-20260728-5112ba26ed08e5d0156e,CBCR-20260728-05700,B4XPAR-20260727-006202,BCV-20260728-05980,span_lane_001,45,AL,South,Robertsdale,Personnel Policy (11-06-2023) — Pay Plan & Pay Increases (classified service),budget_or_pay_plan,527404e2c9cb3e4bbdfbb657f3ba88e156a9c368b17765a58eab82fb6476e483,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-b40be426e7c581534e23.txt,7829b204704b02bc29d2b34df4dfd5fd548eb8c84e0a97d8b2d1a1eae2b67b61,qualitative_mechanism,base_wage_direct_value,unknown_quantitative_compensation,span_extracted,60962,61049,2904965cd04d977aa5038db275e52bf02c58c7ce7c6c7c7bf05b603c3379f16b,M,M008,"[""M008""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-c8b69302497d943d172379db,CBSPQ-20260728-d3907be68e16edaf5f48,CBTXT-20260728-b40be426e7c581534e23,CBTXT-20260728-b40be426e7c581534e23,CBRDY-20260728-5f7dae86c56c216c2358,CBSRD-20260728-5112ba26ed08e5d0156e,CBCR-20260728-05700,B4XPAR-20260727-006202,BCV-20260728-05980,span_lane_001,45,AL,South,Robertsdale,Personnel Policy (11-06-2023) — Pay Plan & Pay Increases (classified service),budget_or_pay_plan,527404e2c9cb3e4bbdfbb657f3ba88e156a9c368b17765a58eab82fb6476e483,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-b40be426e7c581534e23.txt,7829b204704b02bc29d2b34df4dfd5fd548eb8c84e0a97d8b2d1a1eae2b67b61,qualitative_mechanism,base_wage_direct_value,unknown_quantitative_compensation,span_extracted,61131,61208,a4db027e7fa282cc87eadd5af49265ec53905b1dd7e2d101227aa8325d4d95ab,M,M008,"[""M008""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-fbdd0923213fae4a73002bb2,CBSPQ-20260728-8357977ec4610d0b48a8,CBTXT-20260728-15ae4406ff368325e82e,CBTXT-20260728-15ae4406ff368325e82e,CBRDY-20260728-6bc243309cdc0f2e8c78,CBSRD-20260728-d814ee0dfe9cbbf42f56,CBCR-20260728-02469,B4XPAR-20260727-002668,BCV-20260728-06647,span_lane_001,51,AR,South,Cherokee Village,Ordinance No. 2026-01 — Establishing a Base Rate of Salary for the Elected/Appointed Mayor and City Clerk for the Year 2026,other_local_government_pay_policy,2e2dfc94bc5d81aa1c0e78fccc05f378d8df8e55d6d4271b83db8e0e2516a720,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-15ae4406ff368325e82e.txt,9b6054bc1383a9ad4f621569c8541efaca06ab6068ccd99c973a0a7935c30ba5,qualitative_mechanism,base_wage_direct_value,unknown_quantitative_compensation,span_extracted,629,726,b22e5f47f66699ceeec74b17d26b7481400d24958ff3952f6eea51c141cb881e,M,M008,"[""M008""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
