span_extraction_id,span_queue_id,extracted_text_id,extraction_id,readiness_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,lane_id,lane_sequence,state,region,municipality,source_title,source_family_hint,retained_file_sha256,extracted_text_artifact_path,extracted_text_sha256,evidence_family,mechanism_label,quantitative_label,span_status,span_start_offset,span_end_offset,span_sha256,extraction_rule_family,extraction_rule_id,all_extraction_rule_ids,rating_status,global_analysis_readiness,claim_boundary
CBSPAN-20260728-4665e43d4ac46226e07f25b0,CBSPQ-20260728-12486f4406102ac3311e,CBTXT-20260728-2441fe84cbb3ef0e09e5,CBTXT-20260728-2441fe84cbb3ef0e09e5,CBRDY-20260728-4f680a8ada05976ac18f,CBSRD-20260728-b8f26c9c257ba0c2703c,CBCR-20260728-06114,B4XPAR-20260727-006663,BCV-20260728-04949,span_lane_001,3,AK,West,Atqasuk,City of Atqasuk Code of Ordinances (Chapter 3: Personnel System; includes compensation/merit pay increase definitions and related personnel pay provisions),budget_or_pay_plan,02665344a9afeb6f10a98f052799cd31e64903a44ef5db4085506d296784fb6e,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-2441fe84cbb3ef0e09e5.txt,f88d39be394582e9a849bf1e5a4a3956c8693a45ca79c9f6db0bc766458bd520,quantitative_compensation,unknown_or_needs_rating,retroactive_pay,span_extracted,263496,263547,337b82ed645ab25221484af4a000696e382e0169fc785ed1ca84a07cdb1821e3,Q,Q010,"[""M005"", ""Q010""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-a16fcd79395210e0d1156369,CBSPQ-20260728-4a8ffab0b4c26c26b5fe,CBTXT-20260728-245c7cd3e3b60ae3f415,CBTXT-20260728-245c7cd3e3b60ae3f415,CBRDY-20260728-44fecf4dc7dde1f79423,CBSRD-20260728-bb27a58b1984f6fb461f,CBCR-20260728-02897,B4XPAR-20260727-003143,BCV-20260728-05040,span_lane_001,4,AK,West,Delta Junction,City of Delta Junction Employee Policy Plan (with Employee Salary Schedule / Pay Schedule attachments),wage_schedule,85a2f3129155fce9ea08d276ea9e4f517ac0dc3b5c2e62f2991773e38fff1700,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-245c7cd3e3b60ae3f415.txt,1bb32aada75d1930d66f0bce26a62f08ff102fdc03d0c9b481316c6f2c1d3462,quantitative_compensation,unknown_or_needs_rating,retroactive_pay,span_extracted,13024,13105,f0953f010c61bec5e762a1ecbd3d0ed11580a9622d5e7876b14e3382410aa63f,Q,Q010,"[""M005"", ""Q010""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-6293c7f06126ef0bdadb0922,CBSPQ-20260728-fda5d446da3d9a861264,CBTXT-20260728-9b715c13510450bc7eaf,CBTXT-20260728-9b715c13510450bc7eaf,CBRDY-20260728-4f5dacf386016568826b,CBSRD-20260728-e001077890bf66646130,CBCR-20260728-02898,B4XPAR-20260727-003144,BCV-20260728-00752,span_lane_001,5,AK,West,Delta Junction,Delta Junction City Council Minutes (includes discussion/actions related to Employee Salary Schedule step placement),wage_schedule,39ecd2dd5f532af4b25ce0fef9e7171959569d0e25e8b5f093e44af66314dcb4,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-9b715c13510450bc7eaf.txt,25939fe6ec8144d1391c3316e55123c38739b6b866973ddde5356df72340639f,quantitative_compensation,unknown_or_needs_rating,retroactive_pay,span_extracted,9397,9492,100650b6490e6cbac9c67083dcd933b89d459a9697d565427c79321a0ef7593a,Q,Q010,"[""M005"", ""Q010""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-6c4b0413326a70680d640433,CBSPQ-20260728-501094a3cd9a4921095e,CBTXT-20260728-f62510e1e36cff0818bb,CBTXT-20260728-f62510e1e36cff0818bb,CBRDY-20260728-a83f59090cf882b0b98c,CBSRD-20260728-c9a209473ecdc628002c,CBCR-20260728-01281,B4XPAR-20260727-001378,BCV-20260728-00667,span_lane_001,12,AK,West,Kake,Kake Municipal Code (Title 03 Administration and Personnel) — Grade-Step Plan / Personnel Compensation Framework,wage_schedule,d76cabf075d1d8b4a1610ca25a496b8d3ca585ac2e76b7372639a6f0e035488d,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-f62510e1e36cff0818bb.txt,9c6b10a424955ee646ee2b0173ab1745168d2e4231fb9136d20324088a070710,quantitative_compensation,unknown_or_needs_rating,retroactive_pay,span_extracted,526876,526909,a881234377dc112a141f0f86d4da8e31cbe588f961f1ac15f47982d9bb92a4f5,Q,Q010,"[""Q010""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-3c3947c1c9b864d4e5452e41,CBSPQ-20260728-36e2a3f771c621c47aff,CBTXT-20260728-3466362f0d875c35f7e2,CBTXT-20260728-3466362f0d875c35f7e2,CBRDY-20260728-f89e172eea1b77bf642a,CBSRD-20260728-6c11ac3e14b3133c9a04,CBCR-20260728-06452,BSSC-20260727-00015,BCV-20260728-01350,span_lane_001,15,AK,West,Nome,"Collective Bargaining Agreement between City of Nome and City of Nome Employees Association, Local #6141 (APEA/AFT (AFL-CIO)) — “City of Nome Final Contract 2022”",cba,0300d6d501a2eeb0ebd5e99bee36a30e5a6fedb3fdf840e71b554f64b4c23c6b,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-3466362f0d875c35f7e2.txt,3da6dadd6985d139ad6ebb48b8de9eb198dc410762c17f8319c46d548c353651,quantitative_compensation,unknown_or_needs_rating,retroactive_pay,span_extracted,60300,60409,a2ec4a6722e199fc463c9940813680718c69b67aa38ca5224aad674b79b8cc7c,Q,Q010,"[""M005"", ""Q010""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-7bad67b752c5ec24c8e51cfa,CBSPQ-20260728-adeed298709985564f80,CBTXT-20260728-d41fa7a943dde921cd12,CBTXT-20260728-d41fa7a943dde921cd12,CBRDY-20260728-e2b90e94491527c3a883,CBSRD-20260728-d1ab4bde2cc2f6436bfa,CBCR-20260728-06453,BSSC-20260727-00016,BCV-20260728-07781,span_lane_001,16,AK,West,Nome,"Collective Bargaining Agreement between City of Nome Employees Association, Local #6141 (APEA/AFT (AFL-CIO)) and the City of Nome — “JANUARY 1, 2025 - December 31, 2026”",cba,451c0b63aef1bc7e057245ae4ebdd96080669a54e7d7add7b71797dff772bc0a,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-d41fa7a943dde921cd12.txt,7366d98a9e45ac88882ee208297e87d878ea92157ca938a501eaa7356febbe70,quantitative_compensation,unknown_or_needs_rating,retroactive_pay,span_extracted,59100,59209,a2ec4a6722e199fc463c9940813680718c69b67aa38ca5224aad674b79b8cc7c,Q,Q010,"[""M005"", ""Q010""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-1a4f09ab4719bcf189021763,CBSPQ-20260728-0e7fdad152bd861b07cf,CBTXT-20260728-21ab051e15307e66d58a,CBTXT-20260728-21ab051e15307e66d58a,CBRDY-20260728-3b2cbd15832fcb9c95a3,CBSRD-20260728-73b7c7eedcf896e34414,CBCR-20260728-04511,B4XPAR-20260727-004917,BCV-20260728-00664,span_lane_001,18,AK,West,Point Hope,"Point Hope City Code (1990) — Title 3 Personnel (includes compensation/“compensation plan” and pay-related provisions, e.g., travel and other pay allowances; workers’ compensation salary continuation)",budget_or_pay_plan,171c420fd43aa074cb24eb7c7bbfdd759345e4bdfe81e7428ed8f3095408a495,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-21ab051e15307e66d58a.txt,59914ca2d1c9de032b5fa77f4fd03f36ad601787562308661e3ce51392f9a64c,quantitative_compensation,unknown_or_needs_rating,retroactive_pay,span_extracted,251810,251874,74c6cbf999829a29b5f7cd0a0b5c549e4d0f59460fbe5cf72b764f3ba062429d,Q,Q010,"[""M005"", ""Q010""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-0321d9278bfc0d907fb91ccb,CBSPQ-20260728-d2fcf5dc4a87fbb32fff,CBTXT-20260728-d96999aeeaf5bbcc56eb,CBTXT-20260728-d96999aeeaf5bbcc56eb,CBRDY-20260728-4c2637a0fc567c4147ac,CBSRD-20260728-882d31671f3f7501b9d2,CBCR-20260728-06455,BSSC-20260727-00018,BCV-20260728-00042,span_lane_001,20,AK,West,Seward,"Bargaining Agreement (SPEA Collective Bargaining Agreement) — City of Seward & Alaska Public Employees Association (SPEA Local 6585), 2026–2028",budget_or_pay_plan,3d1c4020f52ba4ae34d240e4c71bb3bbf30f70db0b58b27f6c33e79880d98797,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-d96999aeeaf5bbcc56eb.txt,bf3ca5fa9364101f4a69a3af0fd7758c5efb45d265a8bf78bb66e669331dc910,quantitative_compensation,unknown_or_needs_rating,retroactive_pay,span_extracted,60258,60343,65ffd4624fffb67c195fcbf2459bf1b9309f3873a1159faeec3ccdfebb9205ca,Q,Q010,"[""M005"", ""Q010""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-9e73f3fef592fac596215b26,CBSPQ-20260728-d2fcf5dc4a87fbb32fff,CBTXT-20260728-d96999aeeaf5bbcc56eb,CBTXT-20260728-d96999aeeaf5bbcc56eb,CBRDY-20260728-4c2637a0fc567c4147ac,CBSRD-20260728-882d31671f3f7501b9d2,CBCR-20260728-06455,BSSC-20260727-00018,BCV-20260728-00042,span_lane_001,20,AK,West,Seward,"Bargaining Agreement (SPEA Collective Bargaining Agreement) — City of Seward & Alaska Public Employees Association (SPEA Local 6585), 2026–2028",budget_or_pay_plan,3d1c4020f52ba4ae34d240e4c71bb3bbf30f70db0b58b27f6c33e79880d98797,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-d96999aeeaf5bbcc56eb.txt,bf3ca5fa9364101f4a69a3af0fd7758c5efb45d265a8bf78bb66e669331dc910,quantitative_compensation,unknown_or_needs_rating,retroactive_pay,span_extracted,116154,116241,40b242c8a5c6bd55b2f82063ecaec8bd2884a02a77a84f120a15ee1349959139,Q,Q010,"[""Q010""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-4b3423c5ac29c4b5b1c7ff2a,CBSPQ-20260728-ff556d95d0ec3811690e,CBTXT-20260728-7fd12eb3fd237724f964,CBTXT-20260728-7fd12eb3fd237724f964,CBRDY-20260728-4b30c0b9b15dbaa6320a,CBSRD-20260728-11425e3a1a3be9a27edc,CBCR-20260728-04513,B4XPAR-20260727-004919,BCV-20260728-04954,span_lane_001,22,AK,West,Togiak,Togiak Code of Ordinances (Personnel chapter / employee relations framework; no wage schedule found in inspected text),wage_schedule,83b58f1577ee37aba44035ba9b206fc231979834a430a0e5615b50011c464b55,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-7fd12eb3fd237724f964.txt,d681319527871cf091bcbc0c6c93e894a70cca8816f15214929c9f0b8d2a4093,quantitative_compensation,unknown_or_needs_rating,retroactive_pay,span_extracted,111845,111945,081adde975287610022b94e955caeda3127cc4dd9657f01580d2bb242d96a9a9,Q,Q010,"[""M005"", ""Q010""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
