span_extraction_id,span_queue_id,extracted_text_id,extraction_id,readiness_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,lane_id,lane_sequence,state,region,municipality,source_title,source_family_hint,retained_file_sha256,extracted_text_artifact_path,extracted_text_sha256,evidence_family,mechanism_label,quantitative_label,span_status,span_start_offset,span_end_offset,span_sha256,extraction_rule_family,extraction_rule_id,all_extraction_rule_ids,rating_status,global_analysis_readiness,claim_boundary
CBSPAN-20260728-6566808891ef413ae5dcdd75,CBSPQ-20260728-c9db4592c2660a2b390c,CBTXT-20260728-417c49254de4d856b1ab,CBTXT-20260728-417c49254de4d856b1ab,CBRDY-20260728-4ae0bc63b39a72b29d01,CBSRD-20260728-e35d851c8521dd2f465e,CBCR-20260728-01280,B4XPAR-20260727-001377,BCV-20260728-02806,span_lane_001,6,AK,West,Elim,City of Elim Codebook (municipal code; includes provisions referencing compensation plans/salary schedules),budget_or_pay_plan,f9869d8e7a0e89b103b1c69897084eeb6fa5cab687e0a79045c84991e2f4f427,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-417c49254de4d856b1ab.txt,64fc4b0dc6514e7c2c20c31b49559ba1366f571d1888acf6d0c086cd442e965b,non_base_compensation,non_base_compensation_signal,premium_stipend_differential,span_extracted,43630,43707,d89ec36ee95f3141ad1e5c68b755f278d98907e998c9dac7765211d38090647a,N,N001,"[""N001""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-25a343c86baaf0fc44a2231e,CBSPQ-20260728-c9db4592c2660a2b390c,CBTXT-20260728-417c49254de4d856b1ab,CBTXT-20260728-417c49254de4d856b1ab,CBRDY-20260728-4ae0bc63b39a72b29d01,CBSRD-20260728-e35d851c8521dd2f465e,CBCR-20260728-01280,B4XPAR-20260727-001377,BCV-20260728-02806,span_lane_001,6,AK,West,Elim,City of Elim Codebook (municipal code; includes provisions referencing compensation plans/salary schedules),budget_or_pay_plan,f9869d8e7a0e89b103b1c69897084eeb6fa5cab687e0a79045c84991e2f4f427,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-417c49254de4d856b1ab.txt,64fc4b0dc6514e7c2c20c31b49559ba1366f571d1888acf6d0c086cd442e965b,non_base_compensation,non_base_compensation_signal,premium_stipend_differential,span_extracted,44071,44148,723891afad0304d642166ed20d42b99192d6f32f29cf2ede3088919a66ebd5c4,N,N001,"[""N001""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-0d37c4126ca23b3827f02c60,CBSPQ-20260728-ef0d5f955d2eb5f4fc10,CBTXT-20260728-622774dd2b41cdd1318b,CBTXT-20260728-622774dd2b41cdd1318b,CBRDY-20260728-8e6eb6becafc78818a49,CBSRD-20260728-d9ef08f23426860da2bd,CBCR-20260728-02900,B4XPAR-20260727-003146,BCV-20260728-04953,span_lane_001,10,AK,West,Gambell,City of Gambell Code 2018 (personnel policies: work week/pay/overtime/classification; pay-days; payroll deductions; termination pay),wage_schedule,219841f1e53a9b55048bc800f6202473c8398bf5f34c814a94b191b3d1045572,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-622774dd2b41cdd1318b.txt,acc4ee84ed0f3ba5581f2613327c5d6f08b37c8dd8a40199e109f36f3b2cbf7b,non_base_compensation,non_base_compensation_signal,premium_stipend_differential,span_extracted,46446,46493,cccdd8261ab71c0b14ed0d9cbe0cca81f02b54432f5605d119e218dd403e1895,N,N001,"[""N001""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-a323aff8db87113112d3eef1,CBSPQ-20260728-36e2a3f771c621c47aff,CBTXT-20260728-3466362f0d875c35f7e2,CBTXT-20260728-3466362f0d875c35f7e2,CBRDY-20260728-f89e172eea1b77bf642a,CBSRD-20260728-6c11ac3e14b3133c9a04,CBCR-20260728-06452,BSSC-20260727-00015,BCV-20260728-01350,span_lane_001,15,AK,West,Nome,"Collective Bargaining Agreement between City of Nome and City of Nome Employees Association, Local #6141 (APEA/AFT (AFL-CIO)) — “City of Nome Final Contract 2022”",cba,0300d6d501a2eeb0ebd5e99bee36a30e5a6fedb3fdf840e71b554f64b4c23c6b,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-3466362f0d875c35f7e2.txt,3da6dadd6985d139ad6ebb48b8de9eb198dc410762c17f8319c46d548c353651,non_base_compensation,non_base_compensation_signal,premium_stipend_differential,span_extracted,21135,21218,c47c7db4430bf9bb143c3dad071f17820d05604c34bf137b401f4b9f7a928c32,N,N001,"[""N001""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-333eab11d0b28f2fcade54a4,CBSPQ-20260728-36e2a3f771c621c47aff,CBTXT-20260728-3466362f0d875c35f7e2,CBTXT-20260728-3466362f0d875c35f7e2,CBRDY-20260728-f89e172eea1b77bf642a,CBSRD-20260728-6c11ac3e14b3133c9a04,CBCR-20260728-06452,BSSC-20260727-00015,BCV-20260728-01350,span_lane_001,15,AK,West,Nome,"Collective Bargaining Agreement between City of Nome and City of Nome Employees Association, Local #6141 (APEA/AFT (AFL-CIO)) — “City of Nome Final Contract 2022”",cba,0300d6d501a2eeb0ebd5e99bee36a30e5a6fedb3fdf840e71b554f64b4c23c6b,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-3466362f0d875c35f7e2.txt,3da6dadd6985d139ad6ebb48b8de9eb198dc410762c17f8319c46d548c353651,non_base_compensation,non_base_compensation_signal,premium_stipend_differential,span_extracted,51757,51860,f52880785e4cdd90f46cb3c0bbad01bd04e9bc72870dc32f22b225e7d1966ea2,N,N001,"[""N001""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-11065a37a512f8d509d3704d,CBSPQ-20260728-adeed298709985564f80,CBTXT-20260728-d41fa7a943dde921cd12,CBTXT-20260728-d41fa7a943dde921cd12,CBRDY-20260728-e2b90e94491527c3a883,CBSRD-20260728-d1ab4bde2cc2f6436bfa,CBCR-20260728-06453,BSSC-20260727-00016,BCV-20260728-07781,span_lane_001,16,AK,West,Nome,"Collective Bargaining Agreement between City of Nome Employees Association, Local #6141 (APEA/AFT (AFL-CIO)) and the City of Nome — “JANUARY 1, 2025 - December 31, 2026”",cba,451c0b63aef1bc7e057245ae4ebdd96080669a54e7d7add7b71797dff772bc0a,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-d41fa7a943dde921cd12.txt,7366d98a9e45ac88882ee208297e87d878ea92157ca938a501eaa7356febbe70,non_base_compensation,non_base_compensation_signal,premium_stipend_differential,span_extracted,20084,20178,6d87f7dfee0e96dd40c51b0908b8c78435b856da824803f844c4fd5b4a52f5e7,N,N001,"[""N001""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-5f662303cb0fc9743788a234,CBSPQ-20260728-adeed298709985564f80,CBTXT-20260728-d41fa7a943dde921cd12,CBTXT-20260728-d41fa7a943dde921cd12,CBRDY-20260728-e2b90e94491527c3a883,CBSRD-20260728-d1ab4bde2cc2f6436bfa,CBCR-20260728-06453,BSSC-20260727-00016,BCV-20260728-07781,span_lane_001,16,AK,West,Nome,"Collective Bargaining Agreement between City of Nome Employees Association, Local #6141 (APEA/AFT (AFL-CIO)) and the City of Nome — “JANUARY 1, 2025 - December 31, 2026”",cba,451c0b63aef1bc7e057245ae4ebdd96080669a54e7d7add7b71797dff772bc0a,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-d41fa7a943dde921cd12.txt,7366d98a9e45ac88882ee208297e87d878ea92157ca938a501eaa7356febbe70,non_base_compensation,non_base_compensation_signal,premium_stipend_differential,span_extracted,50853,50956,f52880785e4cdd90f46cb3c0bbad01bd04e9bc72870dc32f22b225e7d1966ea2,N,N001,"[""N001""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-a3de4a03f4c4f1301ef18e52,CBSPQ-20260728-8905e411f2ea56b88a63,CBTXT-20260728-a767ec20c6bb03cc16f6,CBTXT-20260728-a767ec20c6bb03cc16f6,CBRDY-20260728-e2ac6e3fbeb3f4270c9f,CBSRD-20260728-dca10cb3b32876109d61,CBCR-20260728-06123,B4XPAR-20260727-006672,BCV-20260728-04952,span_lane_001,17,AK,West,Pilot Station,Pilot Station Code of Ordinances — Title 09 Personnel Policy (General Employee Personnel Policy),personnel_policy,25c8e1f6d1e137072e0d331207e6c352f02e08e6983611417227e22063b66122,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-a767ec20c6bb03cc16f6.txt,09201a16d7add614cb95680a23e019b5ea0aaf0761e04163262196c1c00495cf,non_base_compensation,non_base_compensation_signal,premium_stipend_differential,span_extracted,6615,6644,3238192b37542aac51d71da1445f899994cf81762b749ec29e4d0e520a20d6b8,N,N001,"[""N001""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-06ad3533cbc9f38c53e33a26,CBSPQ-20260728-8905e411f2ea56b88a63,CBTXT-20260728-a767ec20c6bb03cc16f6,CBTXT-20260728-a767ec20c6bb03cc16f6,CBRDY-20260728-e2ac6e3fbeb3f4270c9f,CBSRD-20260728-dca10cb3b32876109d61,CBCR-20260728-06123,B4XPAR-20260727-006672,BCV-20260728-04952,span_lane_001,17,AK,West,Pilot Station,Pilot Station Code of Ordinances — Title 09 Personnel Policy (General Employee Personnel Policy),personnel_policy,25c8e1f6d1e137072e0d331207e6c352f02e08e6983611417227e22063b66122,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-a767ec20c6bb03cc16f6.txt,09201a16d7add614cb95680a23e019b5ea0aaf0761e04163262196c1c00495cf,non_base_compensation,non_base_compensation_signal,premium_stipend_differential,span_extracted,6649,6744,cc0f47f5672e8fb1a35bdeb33229f02006517e10767c420bc872d8a74816f204,N,N001,"[""N001""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-308a89cb8a59adb4fc8c94be,CBSPQ-20260728-d2fcf5dc4a87fbb32fff,CBTXT-20260728-d96999aeeaf5bbcc56eb,CBTXT-20260728-d96999aeeaf5bbcc56eb,CBRDY-20260728-4c2637a0fc567c4147ac,CBSRD-20260728-882d31671f3f7501b9d2,CBCR-20260728-06455,BSSC-20260727-00018,BCV-20260728-00042,span_lane_001,20,AK,West,Seward,"Bargaining Agreement (SPEA Collective Bargaining Agreement) — City of Seward & Alaska Public Employees Association (SPEA Local 6585), 2026–2028",budget_or_pay_plan,3d1c4020f52ba4ae34d240e4c71bb3bbf30f70db0b58b27f6c33e79880d98797,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-d96999aeeaf5bbcc56eb.txt,bf3ca5fa9364101f4a69a3af0fd7758c5efb45d265a8bf78bb66e669331dc910,non_base_compensation,non_base_compensation_signal,premium_stipend_differential,span_extracted,15132,15310,d9dc8b418297b2d71331c43b7b51116356b146e03857fb3ebd66a120764f9b77,N,N001,"[""N001""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
