span_extraction_id,span_queue_id,extracted_text_id,extraction_id,readiness_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,lane_id,lane_sequence,state,region,municipality,source_title,source_family_hint,retained_file_sha256,extracted_text_artifact_path,extracted_text_sha256,evidence_family,mechanism_label,quantitative_label,span_status,span_start_offset,span_end_offset,span_sha256,extraction_rule_family,extraction_rule_id,all_extraction_rule_ids,rating_status,global_analysis_readiness,claim_boundary
CBSPAN-20260728-95f000b414270e2a575737c8,CBSPQ-20260728-6d12a9032a94d18c0e4b,CBTXT-20260728-9b4c64a9173cb895d49f,CBTXT-20260728-9b4c64a9173cb895d49f,CBRDY-20260728-fe1d87a3001a397447f0,CBSRD-20260728-685ccede8d6a2e36a9e8,CBCR-20260728-05985,B4XPAR-20260727-006519,BCV-20260728-00440,span_lane_002,431,SC,South,Pickens,Worksession Agenda Packet (May 2024): letter proposal re Compensation Study / Pay plan development,compensation_study,e6b3c0854ce2b85f6836439dc4bb4570f886c178182b421a743c96f94eb7e9cc,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-9b4c64a9173cb895d49f.txt,5e7dc57126879837ef3a3c26e49825486de73b3a0c812f6c78dd6bd39148f073,qualitative_mechanism,gap_narrowing_signal,unknown_quantitative_compensation,span_extracted,5153,5243,fd9dcbea5c680032086eae1742843af853dd5494f196e8a902e63452e8010497,M,M011,"[""M011""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-5017ebd87b2bfa6182d01868,CBSPQ-20260728-970e21994e26a3c31e48,CBTXT-20260728-d13c6ec52899407e3872,CBTXT-20260728-d13c6ec52899407e3872,CBRDY-20260728-3ef8dd788596085de3fd,CBSRD-20260728-0ead5f209c644c3103c3,CBCR-20260728-07540,BSSC-20260727-01187,BCV-20260728-06168,span_lane_002,626,VT,Northeast,Williston,Market Compensation Assessment (Hickok & Boardman report),compensation_study,e866efb0ad80801da96e40a0a638ed07c8e85cb8f83fbae6727bc011468dd2ba,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-d13c6ec52899407e3872.txt,5d4cf631bcd7c601c149426040598fbfcb33541b37c4105b67bd531c00f28cd6,qualitative_mechanism,gap_narrowing_signal,unknown_quantitative_compensation,span_extracted,15911,16025,39adabc161f658f44c63e46f7a700b110cd3ee4f4b647ed154888dcc5fd49a90,M,M011,"[""M011""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-ee1ed1661a212f5cb8f30f23,CBSPQ-20260728-970e21994e26a3c31e48,CBTXT-20260728-d13c6ec52899407e3872,CBTXT-20260728-d13c6ec52899407e3872,CBRDY-20260728-3ef8dd788596085de3fd,CBSRD-20260728-0ead5f209c644c3103c3,CBCR-20260728-07540,BSSC-20260727-01187,BCV-20260728-06168,span_lane_002,626,VT,Northeast,Williston,Market Compensation Assessment (Hickok & Boardman report),compensation_study,e866efb0ad80801da96e40a0a638ed07c8e85cb8f83fbae6727bc011468dd2ba,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-d13c6ec52899407e3872.txt,5d4cf631bcd7c601c149426040598fbfcb33541b37c4105b67bd531c00f28cd6,qualitative_mechanism,gap_narrowing_signal,unknown_quantitative_compensation,span_extracted,22764,22800,e9ec4bfc635c2037b8b6d89ee82989892ded57b125a953b53e6a4400ddf84f8e,M,M011,"[""M011""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-74f2de04d3ed56f4f1edbffb,CBSPQ-20260728-2e7e175b71bcbb2a07e6,CBTXT-20260728-00ee5e16f566ffa88f68,CBTXT-20260728-00ee5e16f566ffa88f68,CBRDY-20260728-5be01295c1d2caab11a7,CBSRD-20260728-759f97e5eba5ae38c389,CBCR-20260728-07579,BSSC-20260727-01226,BCV-20260728-04210,span_lane_002,701,WI,Midwest,Grand Chute,INTEREST ARBITRATION AWARD (Decision No. 30236-A) — Town of Grand Chute (Police Department) vs. Wisconsin Professional Police Association (WPPA/LEER),arbitration_award,e887399784fff50369def768f618cd1bf15781271a0e3adc470af4e9c2ad5c3f,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-00ee5e16f566ffa88f68.txt,ca26f334b6053c2c2a81f8a12a4d5104034cfda638834ab1c7c0ebd065e1ddc7,qualitative_mechanism,gap_narrowing_signal,unknown_quantitative_compensation,span_extracted,32321,32377,296db5460d9ec89fc699794014534e11759f6976d6a231af48a698fc2bab9aa7,M,M011,"[""M011""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-c341053fa55c74fb64754826,CBSPQ-20260728-2e7e175b71bcbb2a07e6,CBTXT-20260728-00ee5e16f566ffa88f68,CBTXT-20260728-00ee5e16f566ffa88f68,CBRDY-20260728-5be01295c1d2caab11a7,CBSRD-20260728-759f97e5eba5ae38c389,CBCR-20260728-07579,BSSC-20260727-01226,BCV-20260728-04210,span_lane_002,701,WI,Midwest,Grand Chute,INTEREST ARBITRATION AWARD (Decision No. 30236-A) — Town of Grand Chute (Police Department) vs. Wisconsin Professional Police Association (WPPA/LEER),arbitration_award,e887399784fff50369def768f618cd1bf15781271a0e3adc470af4e9c2ad5c3f,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-00ee5e16f566ffa88f68.txt,ca26f334b6053c2c2a81f8a12a4d5104034cfda638834ab1c7c0ebd065e1ddc7,qualitative_mechanism,gap_narrowing_signal,unknown_quantitative_compensation,span_extracted,32462,32540,9ad9a093427767838fbd482c26e23df5760c405d9d30908f8cedca0fff442f5b,M,M011,"[""M011""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-0b75eb10bc3011bc6040353b,CBSPQ-20260728-72b34a62c134867cf024,CBTXT-20260728-991cc92525e3fc47760c,CBTXT-20260728-991cc92525e3fc47760c,CBRDY-20260728-429eeb9c9ad6964c468f,CBSRD-20260728-4f9a0919c7f922aa015c,CBCR-20260728-02540,B4XPAR-20260727-002745,,span_lane_003,40,GA,South,Americus,"RFP attachment referencing City of Americus, Georgia – Classification and Compensation Study (REF 1)",compensation_study,b5c3dca6491aea9b8a8cb5a7c9f7225b7f56a3b1323914c634747182288a4500,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-991cc92525e3fc47760c.txt,73d7d9faa56c940363a982800eda814a22e22adce04a4849cf6c294a0678f40e,qualitative_mechanism,gap_narrowing_signal,unknown_quantitative_compensation,span_extracted,26524,26569,124a6390de33b38729e461b25ccfde28f419e06b25d4f8ee70a8290c26b8df10,M,M011,"[""M011""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-4d8b019081e62befddd02eec,CBSPQ-20260728-72b34a62c134867cf024,CBTXT-20260728-991cc92525e3fc47760c,CBTXT-20260728-991cc92525e3fc47760c,CBRDY-20260728-429eeb9c9ad6964c468f,CBSRD-20260728-4f9a0919c7f922aa015c,CBCR-20260728-02540,B4XPAR-20260727-002745,,span_lane_003,40,GA,South,Americus,"RFP attachment referencing City of Americus, Georgia – Classification and Compensation Study (REF 1)",compensation_study,b5c3dca6491aea9b8a8cb5a7c9f7225b7f56a3b1323914c634747182288a4500,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-991cc92525e3fc47760c.txt,73d7d9faa56c940363a982800eda814a22e22adce04a4849cf6c294a0678f40e,qualitative_mechanism,gap_narrowing_signal,unknown_quantitative_compensation,span_extracted,31895,31950,e64e79400b8e24d13632245ea38fe2a9c2b14c18e966aeaf94a361e7ebac9a2e,M,M011,"[""M011""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-0e35a560710ba20849d3b978,CBSPQ-20260728-e3c901c8a4ec9f8f668c,CBTXT-20260728-52c7e454593bf5617815,CBTXT-20260728-52c7e454593bf5617815,CBRDY-20260728-9eade8ce70141bb3bbbe,CBSRD-20260728-14c636eb8cb29c6be415,CBCR-20260728-02548,B4XPAR-20260727-002753,BCV-20260728-05644,span_lane_003,45,GA,South,Dalton,"City of Dalton — EGS Letter Proposal / Classification and Compensation Study scope (market survey, pay scale, pay plan, compensation administration recommendations)",compensation_study,e6304f4fbafd65da22e58d34896f98038653702c30a967e5932aa5d51a731983,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-52c7e454593bf5617815.txt,4cf57797ba8169f081f46a369c094dba88125f850003a843743e77a703e301e5,qualitative_mechanism,gap_narrowing_signal,unknown_quantitative_compensation,span_extracted,3770,3853,ddc9693f1e4a46ecb7d2737eff2497622af4c535341d2eb7ddeea4c9fe94f111,M,M011,"[""M011""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-187632fd0444d1e67396f70d,CBSPQ-20260728-67b38b11ae681d7e45ba,CBTXT-20260728-da8cebb113829aa18d49,CBTXT-20260728-da8cebb113829aa18d49,CBRDY-20260728-e2e3d296693325f44f08,CBSRD-20260728-7fca9419d5d08e74787f,CBCR-20260728-00924,B4XPAR-20260727-000995,BCV-20260728-07787,span_lane_003,54,GA,South,Forest Park,Comprehensive Classification Analysis & Compensation Study (RFP No. 11092023) — Gallagher response/proposal (City of Forest Park),compensation_study,31a665d5b1c824268517ae250039dc53f281f3eebedcfde7f732b36d136556b6,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-da8cebb113829aa18d49.txt,e132bdee6b14b8309850d7d486d0ef21990068fd3ced1cf2c83bd5c536404067,qualitative_mechanism,gap_narrowing_signal,unknown_quantitative_compensation,span_extracted,36454,36477,f7e31319c19c1f484c8172c394f793025580567df6dcf1e66126386769da046e,M,M011,"[""M011""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-2aec00e18a712ab2e3ac70b6,CBSPQ-20260728-67b38b11ae681d7e45ba,CBTXT-20260728-da8cebb113829aa18d49,CBTXT-20260728-da8cebb113829aa18d49,CBRDY-20260728-e2e3d296693325f44f08,CBSRD-20260728-7fca9419d5d08e74787f,CBCR-20260728-00924,B4XPAR-20260727-000995,BCV-20260728-07787,span_lane_003,54,GA,South,Forest Park,Comprehensive Classification Analysis & Compensation Study (RFP No. 11092023) — Gallagher response/proposal (City of Forest Park),compensation_study,31a665d5b1c824268517ae250039dc53f281f3eebedcfde7f732b36d136556b6,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-da8cebb113829aa18d49.txt,e132bdee6b14b8309850d7d486d0ef21990068fd3ced1cf2c83bd5c536404067,qualitative_mechanism,gap_narrowing_signal,unknown_quantitative_compensation,span_extracted,36578,36637,dfd8a9d99ce5afd61536b4f3b6e267b1668e6af45a600b5bf4f9005766d960b2,M,M011,"[""M011""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
