span_extraction_id,span_queue_id,extracted_text_id,extraction_id,readiness_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,candidate_origin,lane_id,lane_sequence,state,region,municipality,county,source_title,source_locator_or_url,final_canonical_locator,source_domain,source_family_hint,document_type_hint,source_review_priority,retained_file_sha256,retained_file_path_resolved,retained_file_type,extracted_text_artifact_path,extracted_text_size_bytes,extracted_text_sha256,extraction_status,artifact_root_lineage,evidence_family,mechanism_label,quantitative_label,span_status,span_text,span_start_offset,span_end_offset,span_sha256,extraction_rule_family,extraction_rule_id,rule_hit_terms,all_evidence_family_hits,all_mechanism_label_hits,all_quantitative_label_hits,all_extraction_rule_ids,bounded_context_before,bounded_context_after,context_total_char_count,duplicate_span_group_id,source_review_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,claim_boundary,notes
CBSPAN-20260728-4e1680dca0a85896c577a1ea,CBSPQ-20260728-b8e9e0463b9f9596fb20,CBTXT-20260728-dbfe597b7550aef5f322,CBTXT-20260728-dbfe597b7550aef5f322,CBRDY-20260728-f2b9a1fdb17fd18cf344,CBSRD-20260728-b8ca533789bcb4b65e55,CBCR-20260728-00483,B4XPAR-20260727-000533,BCV-20260728-02342,broad_4x1000_deduped,span_lane_003,5,CT,Northeast,Windsor Locks,Capitol Planning Region (09110; primary),CO-PAY RATES 2025/2026 7/1/2025 (CT Partnership Plan 2.0) — Police,https://cdn.townweb.com/windsorlocksct.org/wp-content/uploads/2025/05/CO_PAYS_POLICE_FILLABLE.pdf,https://cdn.townweb.com/windsorlocksct.org/wp-content/uploads/2025/05/CO_PAYS_POLICE_FILLABLE.pdf,cdn.townweb.com,unknown_or_needs_review,context_only,medium,113602e30f66f15fc244cd93d09f1bd501067db9b9a62507c02a93acc0564ace,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-b8ca533789bcb4b65e55.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-dbfe597b7550aef5f322.txt,4839,f515db3bb7b7751c0688555827285e21bff0e46e35d7fb89dab51d857b0146e0,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,weak_or_not_compensation_relevant,weak_or_no_claim_support,unknown_quantitative_compensation,ambiguous_span,"*This form indicates your CURRENT elections with new weekly employee contributions (Effective pay date 7/10/25)*
",218,331,3d85f518bdc356d8ed13c1419ce404738eb40d970835c42993038372489ad8fe,W,W001,"[""pay""]","[""weak_or_not_compensation_relevant""]","[""weak_or_no_claim_support""]","[""unknown_quantitative_compensation""]","[""W001""]","Town of Windsor Locks
                                                                  Employee Benefits Election Form
                                                                    July 1, 2025 - June 30, 2026

","
Employee Name______________________________________________                                        Dept. POLICE

Medical
             CT Partnership Plan 2.0

                              Employee Only                                              $",468,CBDUP-4e1680dca0a85896c577,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBSPAN-20260728-fa26815945fb58bcac5b5c77,CBSPQ-20260728-b72af42e7b30690f1061,CBTXT-20260728-029980e7018d584a24c4,CBTXT-20260728-029980e7018d584a24c4,CBRDY-20260728-9906daeade2ed3b23107,CBSRD-20260728-4f64efc63e08f6193fc1,CBCR-20260728-02499,B4XPAR-20260727-002699,BCV-20260728-06086,broad_4x1000_deduped,span_lane_003,10,DE,South,Houston,Kent County (10001; primary),"June 24, 2026 Town Council Meeting and Public Hearing FY2027 Budget (agenda/packet pdf)",https://static1.squarespace.com/static/5f84eeefdddcb50022018e0c/t/6a3abc5c494cdc1e72bce141/1782234204995/JUNE+24+2026+TOWN+COUNCIL+MEETING+AND+PUBLIC+HEARING.pdf,https://static1.squarespace.com/static/5f84eeefdddcb50022018e0c/t/6a3abc5c494cdc1e72bce141/1782234204995/JUNE+24+2026+TOWN+COUNCIL+MEETING+AND+PUBLIC+HEARING.pdf,static1.squarespace.com,budget_or_pay_plan,agenda_cover_sheet,medium,d7fc44306fc6851e663d3b9b88c204e3acde30e9ebfe0b2254f9e344ec39e1b9,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-4f64efc63e08f6193fc1.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-029980e7018d584a24c4.txt,612,4f1fd6e2d3cdea1ec285a012671f81f30473bbfe53412ffc48bf82084afe9de4,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,weak_or_not_compensation_relevant,weak_or_no_claim_support,unknown_quantitative_compensation,ambiguous_span," Public Hearing: FY2027 Budget Presentation.
",456,501,61327190fa85c0b4958ab772e23b43b86eeb459fa3df72abbb3b056376c5494b,W,W001,"[""Budget""]","[""weak_or_not_compensation_relevant""]","[""weak_or_no_claim_support""]","[""unknown_quantitative_compensation""]","[""W001""]","        Houston Fire Company Hall
               143 Broad Street, Houston, DE. 19954

1. Call to order:
2. Rollcall:
3. Moment of Silence, Prayer and Pledge of Allegiance to the flag:
4. Additions or Corrections to the Agenda:
5. Agenda Approval:
6.","7. New Business and Possible Vote on Agenda Items:
      a. Council Discussion on FY2027 Budget.


8. Adjourn:
",361,CBDUP-fa26815945fb58bcac5b,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBSPAN-20260728-f022f3d9e859330ca6cd0e6d,CBSPQ-20260728-492329cabe0ffd6e9396,CBTXT-20260728-a137ed88c67e648259a1,CBTXT-20260728-a137ed88c67e648259a1,CBRDY-20260728-f1d384a1a59845865dbb,CBSRD-20260728-6f9561ca1413ea1cbec7,CBCR-20260728-02500,B4XPAR-20260727-002700,BCV-20260728-08229,broad_4x1000_deduped,span_lane_003,11,DE,South,Houston,Kent County (10001; primary),"May 7, 2026 Council Meeting Minutes (approved) (minutes pdf)",https://static1.squarespace.com/static/5f84eeefdddcb50022018e0c/t/6a3aa80942c1405a5c89de93/1782229002992/May+7+2026+Council+Meeting+Minutes+Approved.pdf,https://static1.squarespace.com/static/5f84eeefdddcb50022018e0c/t/6a3aa80942c1405a5c89de93/1782229002992/May+7+2026+Council+Meeting+Minutes+Approved.pdf,static1.squarespace.com,salary_ordinance,meeting_minutes,medium,10f5d678612d2b9f7eb023c3bce4603efa1de2de92cb3a1f51ed0c69fb41388d,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-6f9561ca1413ea1cbec7.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-a137ed88c67e648259a1.txt,3557,d843edeb9266c2ee329cae75f44c0f7fdd557cd835efdc212151f71ee29368ad,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,weak_or_not_compensation_relevant,weak_or_no_claim_support,unknown_quantitative_compensation,ambiguous_span," Council discussion on any items they would like to see added in the FY2027 Budget:
",3108,3192,d3a45696933098fa9561ffce4fbf17e11eff92a0e39427383344821845016f26,W,W001,"[""Budget""]","[""weak_or_not_compensation_relevant""]","[""weak_or_no_claim_support""]","[""unknown_quantitative_compensation""]","[""W001""]","find out how much funding we are
          eligible to receive. The items the Town could qualify for is Zones & Charter updates. Mayor Wingo
          motioned to move forward with the FEMA application, 2 nd Vice Mayor Gilmore. So, carried.

      c.","         Mayor Wingo would like to add Tablets for Council Members.
         Mayor Wingo would like to pursue possibly to have the State Police cover the Town of Houston.
Mayor Wingo stated the first FY2027 Budget Draft will be presented in a separat",500,CBDUP-f022f3d9e859330ca6cd,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBSPAN-20260728-cbb19fa36a80c9ae9ca905c5,CBSPQ-20260728-66130ce1035488ab21a7,CBTXT-20260728-a95b50c2e4cfcc7ef0b0,CBTXT-20260728-a95b50c2e4cfcc7ef0b0,CBRDY-20260728-a96c532f35df78754c25,CBSRD-20260728-ff5af4302a3410a9d3e9,CBCR-20260728-02515,B4XPAR-20260727-002715,BCV-20260728-01356,broad_4x1000_deduped,span_lane_003,26,FL,South,Lake Park,Palm Beach County (12099; primary),FY 2026 Position Title and Pay Codes (Revised) - November 2025 (includes minimum/maximum per year and per hour for non-union positions),https://mccmeetingspublic.blob.core.usgovcloudapi.net/lakeparkfl-meet-f884b94f9e894a31a1936eee2facf4ed/ITEM-Attachment-001-15ed3bbab7a74849b722445729d4cab2.pdf,https://mccmeetingspublic.blob.core.usgovcloudapi.net/lakeparkfl-meet-f884b94f9e894a31a1936eee2facf4ed/ITEM-Attachment-001-15ed3bbab7a74849b722445729d4cab2.pdf,mccmeetingspublic.blob.core.usgovcloudapi.net,wage_schedule,wage_schedule_or_compensation_plan,medium,098aadd8c967f378c27bf27246635c8f428b85326792bc5ee72e99ceb6099210,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-ff5af4302a3410a9d3e9.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-a95b50c2e4cfcc7ef0b0.txt,8377,5b0f3a83dc4f26a306e3790c134b90a67689f0a2412afaa17e876da90253c439,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,weak_or_not_compensation_relevant,weak_or_no_claim_support,unknown_quantitative_compensation,ambiguous_span,"                                   FY 2026 POSITION TITLES AND PAY CODES
",18,91,fd1588a32456c6defab3f9f5eaeac310aaf8f1ab7bec23acc581c78b97a1981c,W,W001,"[""PAY""]","[""weak_or_not_compensation_relevant""]","[""weak_or_no_claim_support""]","[""unknown_quantitative_compensation""]","[""W001""]","TOWN OF LAKE PARK
","                                        REVISED - NOVEMBER 19, 2025
Grade   E/NE   NON-UNION POSITION TITLES                             MINIMUM FY2026              MAXIMUM FY2026
                                                                    PE",268,CBDUP-cbb19fa36a80c9ae9ca9,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBSPAN-20260728-aeec0c96de55ed41d61e0972,CBSPQ-20260728-66d20d802492a68b0420,CBTXT-20260728-6a6ded6da48a1bcc44b4,CBTXT-20260728-6a6ded6da48a1bcc44b4,CBRDY-20260728-896d8b8ab63878a9812b,CBSRD-20260728-05d20f8cde0dda6b98b2,CBCR-20260728-08026,TS4L-46a7b089e7e968b4c554,BCV-20260728-00748,targeted_prior_unrouted,span_lane_003,44,GA,South,Clarkston,,2017 Municipal Government Wage and Salary Survey — Public Safety (DCA) (download),https://dca.georgia.gov/document/reports/municipalpublicsafetyfinal2017pdf/download,https://dca.georgia.gov/document/reports/municipalpublicsafetyfinal2017pdf/download,dca.georgia.gov,cba_or_compensation_study_or_classification_study_or_wage_schedule,cba_or_compensation_study_or_classification_study_or_wage_schedule,medium,a24a639d2cf0d232ec14b753b96696075b4ab6394aee9ea45dad068f7b3dcf42,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-05d20f8cde0dda6b98b2.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-6a6ded6da48a1bcc44b4.txt,380496,e27577550e8e6608c04d08f905044b8b0a06af7040f586dce85cf3f626f046b9,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,weak_or_not_compensation_relevant,weak_or_no_claim_support,unknown_quantitative_compensation,ambiguous_span," Municipal Wage
",5,21,31c58cf38f4d15d02a05eeaec5cc193163ef9425c2b7fd2277843a30fd174341,W,W001,"[""Wage""]","[""weak_or_not_compensation_relevant""]","[""weak_or_no_claim_support""]","[""unknown_quantitative_compensation""]","[""W001""]","2017
","and Salary Survey
          Public Safety
             Positions


          October 2017


Georgia Department of Community Affairs
          Office of Research

       60 Executive Park South
      Atlanta, Georgia 30329-2231
              404-679-4",255,CBDUP-aeec0c96de55ed41d61e,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBSPAN-20260728-f8587c38dc8ce14fb2e89700,CBSPQ-20260728-27436cb890be16aee498,CBTXT-20260728-416d47ed5a925d3920fd,CBTXT-20260728-416d47ed5a925d3920fd,CBRDY-20260728-a10d61d34f1be4be89bc,CBSRD-20260728-639e19d7e7450e706a02,CBCR-20260728-08226,TS4L-685bfac067b88ad5fe7b,BCV-20260728-03089,targeted_prior_unrouted,span_lane_003,51,GA,South,Fayetteville,,CITY OF FAYETTEVILLE PAY SCALE 2018 (approved and effective 10/18/2018) (DocumentCenter View/1404),https://www.fayetteville-ga.gov/DocumentCenter/View/1404/Pay-Scale-latest-adopted-101818-PDF,https://fayetteville-ga.gov/DocumentCenter/View/1404/Pay-Scale-latest-adopted-101818-PDF,fayetteville-ga.gov,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,medium,035183b9191bb02d1f6cad69a09855314b9b7c1ce4021f9b5f19aa3bb72f16bd,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-639e19d7e7450e706a02.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-416d47ed5a925d3920fd.txt,8171,fec7185a12c8a7b8464ef6e9feaa5afdebd29467bd5dee959fda68edf9c0da75,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,weak_or_not_compensation_relevant,weak_or_no_claim_support,unknown_quantitative_compensation,ambiguous_span,"CITY OF FAYETTEVILLE PAY SCALE 2018 (approved and effective10/18/2018)
",0,71,ffe20cf9ea2a3e68e3365c893a96fd2c74792402cfc2eb7ecdc02dd19e0cb32d,W,W001,"[""PAY""]","[""weak_or_not_compensation_relevant""]","[""weak_or_no_claim_support""]","[""unknown_quantitative_compensation""]","[""W001""]",,"                                                                                         Range     Range
Grade                                      Minimum           Midpoint        Maximum
                                                            ",250,CBDUP-f8587c38dc8ce14fb2e8,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBSPAN-20260728-af8c8bd50bfb6e2beee9980b,CBSPQ-20260728-6fea8b4f04614fad6199,CBTXT-20260728-4387a31fb0e73dd55377,CBTXT-20260728-4387a31fb0e73dd55377,CBRDY-20260728-042b558826e1d0fd0d0c,CBSRD-20260728-d1c41003916cb94f9245,CBCR-20260728-07757,TS4L-1663a6d3d710ddfcc7ca,BCV-20260728-05034,targeted_prior_unrouted,span_lane_003,59,GA,South,Loganville,,2019 Municipal Wage and Salary Survey - Public Safety (DCA report download),https://dca.georgia.gov/document/reports/2019wsmunisafetyfinalpdf/download,https://dca.georgia.gov/document/reports/2019wsmunisafetyfinalpdf/download,dca.georgia.gov,cba_or_compensation_study_or_classification_study_or_wage_schedule,cba_or_compensation_study_or_classification_study_or_wage_schedule,medium,b462c181088f6e19c81d936b53c98a93135a355cc2696c01eb2595127058bbe3,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-d1c41003916cb94f9245.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-4387a31fb0e73dd55377.txt,303939,d2bc77d4ac656873e4fb2a759d27bb23083f1cf6959ee7839fef1895eb3fd7ca,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,weak_or_not_compensation_relevant,weak_or_no_claim_support,unknown_quantitative_compensation,ambiguous_span," Municipal Wage
",5,21,31c58cf38f4d15d02a05eeaec5cc193163ef9425c2b7fd2277843a30fd174341,W,W001,"[""Wage""]","[""weak_or_not_compensation_relevant""]","[""weak_or_no_claim_support""]","[""unknown_quantitative_compensation""]","[""W001""]","2019
","and Salary Survey
          Public Safety
             Positions


          January 2020


Georgia Department of Community Affairs
          Office of Research

       60 Executive Park South
      Atlanta, Georgia 30329-2231
              404-679-4",255,CBDUP-af8c8bd50bfb6e2beee9,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBSPAN-20260728-c5d0b5e60064b6c6b34af8a6,CBSPQ-20260728-982c4049df07bbd74742,CBTXT-20260728-cd992c957ad4edd59910,CBTXT-20260728-cd992c957ad4edd59910,CBRDY-20260728-85b97541b7091795b9ef,CBSRD-20260728-83537057af553ebdd6a2,CBCR-20260728-08795,TS4L-cd2e9bba173185d42d3a,BCV-20260728-03581,targeted_prior_unrouted,span_lane_003,61,GA,South,Moultrie,,"CITY OF MOULTRIE — Job Announcement: Firefighter (dated September 13, 2024)",https://www.moultriega.com/wp-content/uploads/2024/09/Firefighter-9-13-24.pdf,https://moultriega.com/wp-content/uploads/2024/09/Firefighter-9-13-24.pdf,moultriega.com,cba_or_compensation_study_or_classification_study_or_wage_schedule,cba_or_compensation_study_or_classification_study_or_wage_schedule,medium,a7480e7759919e466f156b79eeda14c37ab3081da9bab961a773d36c8cec2e53,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-83537057af553ebdd6a2.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-cd992c957ad4edd59910.txt,2049,8c6279d5f9864a1a03a83b52739da9e78e59510cfb28558aaa249839e6f833f4,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,weak_or_not_compensation_relevant,weak_or_no_claim_support,unknown_quantitative_compensation,ambiguous_span,"Starting Salary: $35,000 (uncertified)
",108,147,313e6e3542915c03b43b214fead6d83c0b04d75223fed5c50ff2c23b6ad042c6,W,W001,"[""Salary""]","[""weak_or_not_compensation_relevant""]","[""weak_or_no_claim_support""]","[""unknown_quantitative_compensation""]","[""W001""]","CITY OF MOULTRIE
                      JOB ANNOUNCEMENT

Position: Firefighter
Department: Fire/Suppression
","                  $38,737 (certified)
Additional $2,000 for EMT certification
Date: September 13, 2024

GENERAL NATURE OF WORK:
This position will respond to emergencies such as Fire calls, Medical calls, Haz-Mat calls, and or
Rescue calls. Perform f",358,CBDUP-c5d0b5e60064b6c6b34a,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBSPAN-20260728-5e7ed43a95d1b44dca20cacc,CBSPQ-20260728-b05fd11b3a60ed18ad50,CBTXT-20260728-89eae2c0c041de28088e,CBTXT-20260728-89eae2c0c041de28088e,CBRDY-20260728-f531da23730f0be41d3f,CBSRD-20260728-91776b4e8ba6d2b81807,CBCR-20260728-04857,B4XPAR-20260727-005290,BCV-20260728-02148,broad_4x1000_deduped,span_lane_003,75,IA,Midwest,Clarion,Wright County (19197; primary),"Clarion City Council Meeting (Tuesday, April 6, 2021) — minutes snippet referencing Resolution (21-32) and tentative agreement period with PPME Local 2003",https://7ec5af11-b772-4a01-a45f-dd4265018271.filesusr.com/ugd/c21554_a1a97f2b65db4907bcbad62158291ca7.pdf,https://7ec5af11-b772-4a01-a45f-dd4265018271.filesusr.com/ugd/c21554_a1a97f2b65db4907bcbad62158291ca7.pdf,7ec5af11-b772-4a01-a45f-dd4265018271.filesusr.com,agenda_packet_or_minutes,meeting_minutes,medium,974afe079c388e2742c36b5305b37ae7ff55241e9e7d7e53796baa0366a02d5b,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-91776b4e8ba6d2b81807.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-89eae2c0c041de28088e.txt,2232,b844f8a80ddc479cd531172c1c29c75f901510ae08e6f63fe118163f85022464,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,weak_or_not_compensation_relevant,weak_or_no_claim_support,unknown_quantitative_compensation,ambiguous_span,"agreement reached between the City of Clarion and PPME Local 2003 for the period of July 1,2021
",1102,1198,cccdb0e9eba14a6c3bde78ee32ffe2452fbf0000b395e19cefd6f67dae473009,W,W001,"[""agreement""]","[""weak_or_not_compensation_relevant""]","[""weak_or_no_claim_support""]","[""unknown_quantitative_compensation""]","[""W001""]"," and Elisha Lester, building; Fuel x2, street closure. Roll call vote taken Young, Aye; S.
Hennigar, Aye; D. Hennigar, Aye; Maxheimer, Aye. Motion passed.

Motioned by Young seconded by Maxheimer to approve Resolution (21-32) approving the tentative
","through June 30, 2024. Roll call vote taken D. Hennigar, Aye; S. Hennigar, Aye; Maxheimer, Aye; Young,
Aye. Motion passed.

Motioned by D. Hennigar seconded by S. Hennigar to approve Resolution (21-30) submitting grant
application for Region V (STBG)",500,CBDUP-5e7ed43a95d1b44dca20,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBSPAN-20260728-d6cdeae5b9b563acfcf0def8,CBSPQ-20260728-e4da2a8906f0430171cc,CBTXT-20260728-9c9e3de962a958f39c7d,CBTXT-20260728-9c9e3de962a958f39c7d,CBRDY-20260728-c7252bd4fe11c07575e3,CBSRD-20260728-0e22eb83e56e58e97c9a,CBCR-20260728-06704,BSSC-20260727-00281,BCV-20260728-03119,broad_490_preserved_review_queue,span_lane_003,79,IA,Midwest,Fort Madison,,"Proceedings of the City Council (Agenda PDF): Resolution ratifying a settlement agreement with Fort Madison Fire Fighters Association, Local 607 (resolution reference only; no settlement text)",https://www.fortmadison-ia.com/ArchiveCenter/ViewFile/Item/1770,https://fortmadison-ia.com/ArchiveCenter/ViewFile/Item/1770,fortmadison-ia.com,settlement_agreement,agenda_cover_sheet,medium,6a84272f5a25caf8591c2327b106ebbbafc564028314ecd6aae87fa2d9160553,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-0e22eb83e56e58e97c9a.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-9c9e3de962a958f39c7d.txt,3301,5071a6e7517c1634689741ca60dc94ab5688b542c3d7811607b46f9edd662532,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,weak_or_not_compensation_relevant,weak_or_no_claim_support,unknown_quantitative_compensation,ambiguous_span,"   adopt a resolution ratifying a settlement agreement with the Fort Madison Fire
",1926,2008,a81b81da7f9a3477db1764e0970915734dafe0f8169daa60f5f2917e21e8147d,W,W001,"[""agreement""]","[""weak_or_not_compensation_relevant""]","[""weak_or_no_claim_support""]","[""unknown_quantitative_compensation""]","[""W001""]","t a resolution ordering construction and setting public hearing for Public
   Improvement Project 2019-05, Amtrak Station Platform Improvements. (SEE COUNCIL
   REPORT NO. 2020-04)

7. ____________________ MOVED and _____________________ SECONDED to
","   Fighters Association, Local 607.

8. ____________________ MOVED and _____________________ SECONDED to
   adopt a resolution granting property tax exemption for:

   A. Michael G. Ramirez, for property at 56 Alta Drive (siding, windows, roof);
   B",500,CBDUP-d6cdeae5b9b563acfcf0,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
