span_extraction_id,span_queue_id,extracted_text_id,extraction_id,readiness_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,candidate_origin,lane_id,lane_sequence,state,region,municipality,county,source_title,source_locator_or_url,final_canonical_locator,source_domain,source_family_hint,document_type_hint,source_review_priority,retained_file_sha256,retained_file_path_resolved,retained_file_type,extracted_text_artifact_path,extracted_text_size_bytes,extracted_text_sha256,extraction_status,artifact_root_lineage,evidence_family,mechanism_label,quantitative_label,span_status,span_text,span_start_offset,span_end_offset,span_sha256,extraction_rule_family,extraction_rule_id,rule_hit_terms,all_evidence_family_hits,all_mechanism_label_hits,all_quantitative_label_hits,all_extraction_rule_ids,bounded_context_before,bounded_context_after,context_total_char_count,duplicate_span_group_id,source_review_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,claim_boundary,notes
CBSPAN-20260728-074c9b0379a086fcbe21d34e,CBSPQ-20260728-af97abb47e7f177d7b37,CBTXT-20260728-076c59ecafcf1e7472ef,CBTXT-20260728-076c59ecafcf1e7472ef,CBRDY-20260728-d0e77d3624343623122c,CBSRD-20260728-9c2f650dbdaaa4d961fd,CBCR-20260728-03742,B4XPAR-20260727-004076,BCV-20260728-04190,broad_4x1000_deduped,span_lane_003,1,CT,Northeast,Watertown,Naugatuck Valley Planning Region (09140; primary),"Town Council packet (includes an agreement between Town of Watertown and a union; binding labor material likely attached, but PDF could not be fully fetched for verification)",https://www.watertownct.org/Documents/Government/Agendas%20and%20Minutes/Town%20Council/2026/Packet/tc-packet-03162026%20no%20exc..pdf?t=202604090901280,https://watertownct.org/Documents/Government/Agendas%20and%20Minutes/Town%20Council/2026/Packet/tc-packet-03162026%20no%20exc..pdf,watertownct.org,agenda_packet_or_minutes,agenda_cover_sheet,medium,aa2efeae5f16a66a8ea3ce89bc4a556c4bbeb7575e8ee89ff13245f5e97408ca,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-9c2f650dbdaaa4d961fd.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-076c59ecafcf1e7472ef.txt,57997,9487562d5f6e898de2c774981fb36697ca7b7c13d4bd9fc5125686aede71b343,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,quantitative_compensation,unknown_or_needs_rating,effective_date,span_extracted,"                    Capital Project, effective March 10, 2026.
",1153,1216,b771698ce8f8436048f08d93d9ebc83d0cf2e28212cee78bbda501ad4d7ae389,Q,Q011,"[""effective March""]","[""quantitative_compensation""]",[],"[""effective_date""]","[""Q011""]","– Special Meeting
        b. February 17, 2026 – Special Meeting
        c. February 24, 2026 - Special Meeting

6.   Chairman’s Report
         a. Correspondence
                 1. Resignation letter from Thomas R. Claire as a member of the School
","7.   Staff Reports.
         a. Town Manager
         b. Finance Director

8.   Subcommittees.
        a. Finance Subcommittee– Budget Reviews
               1. Fund 030 - Engineering and Administration

Watertown Town Council
Regular Meeting Agenda
",500,CBDUP-074c9b0379a086fcbe21,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBSPAN-20260728-7c01d81724c5d5c2f3250644,CBSPQ-20260728-385f893b017a0c102e1b,CBTXT-20260728-f385f076d706097f654a,CBTXT-20260728-f385f076d706097f654a,CBRDY-20260728-682072a53f86bbb81e2c,CBSRD-20260728-e0cc371efe5d006a0242,CBCR-20260728-07736,TS4L-132ced8e9a71119c8863,BCV-20260728-02046,targeted_prior_unrouted,span_lane_003,2,CT,Northeast,Watertown,,"Town of Watertown, CT — FY 25-26 Budget Approved at Referendum",https://www.watertownct.org/Documents/Finance/BUDGETS/FY%2025-26%20Budget%20Approved%20at%20Referendum.pdf?t=202604100316490,https://watertownct.org/Documents/Finance/BUDGETS/FY%2025-26%20Budget%20Approved%20at%20Referendum.pdf,watertownct.org,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,medium,5e062127e1ef9d63e70fc5c5505cc83d71f57bdb37727bb91951372ad474c629,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-e0cc371efe5d006a0242.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-f385f076d706097f654a.txt,328566,c058e0edb29086b346f46b5659e4b5fe5562f5c842c5465adc8e4b68fda44dbf,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,non_base_compensation,non_base_compensation_signal,premium_stipend_differential,span_extracted,"010.50120.002.3109.9010   SOCIAL MEDIA STIPEND                          3,298             3,500                 -             3,500              3,500           3,500           3,500
",29300,29483,3461c79081cb57803cb56666c4b25c4742a27c00f55bf56b12dc6f7dc91b8a49,N,N001,"[""STIPEND""]","[""non_base_compensation""]","[""non_base_compensation_signal""]","[""premium_stipend_differential""]","[""N001""]","         24,671             24,671          24,671          24,671
010.50120.002.1654.9010   INTERN                                            -                 -                 -                 -                  -               -               -
","010.50130.002.0000.9010   OVERTIME                                      1,923             2,000               517             2,000              2,500           2,500           2,500
                          EMERGENCY MANAGER DIRECTOR (EMD)-
New Lin",500,CBDUP-7c01d81724c5d5c2f325,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBSPAN-20260728-9e181e63e4300c21c528a925,CBSPQ-20260728-385f893b017a0c102e1b,CBTXT-20260728-f385f076d706097f654a,CBTXT-20260728-f385f076d706097f654a,CBRDY-20260728-682072a53f86bbb81e2c,CBSRD-20260728-e0cc371efe5d006a0242,CBCR-20260728-07736,TS4L-132ced8e9a71119c8863,BCV-20260728-02046,targeted_prior_unrouted,span_lane_003,2,CT,Northeast,Watertown,,"Town of Watertown, CT — FY 25-26 Budget Approved at Referendum",https://www.watertownct.org/Documents/Finance/BUDGETS/FY%2025-26%20Budget%20Approved%20at%20Referendum.pdf?t=202604100316490,https://watertownct.org/Documents/Finance/BUDGETS/FY%2025-26%20Budget%20Approved%20at%20Referendum.pdf,watertownct.org,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,medium,5e062127e1ef9d63e70fc5c5505cc83d71f57bdb37727bb91951372ad474c629,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-e0cc371efe5d006a0242.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-f385f076d706097f654a.txt,328566,c058e0edb29086b346f46b5659e4b5fe5562f5c842c5465adc8e4b68fda44dbf,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,non_base_compensation,non_base_compensation_signal,premium_stipend_differential,span_extracted,"New Line Item             STIPEND                                              -                 -                 -                 -          12,500          12,500          12,500
",29726,29909,d5901d36da5be7c719f2782fe39a61371736b7e67ddd1e082ab30f0c079c37f1,N,N001,"[""STIPEND""]","[""non_base_compensation""]","[""non_base_compensation_signal""]","[""premium_stipend_differential""]","[""N001""]"," 3,500
010.50130.002.0000.9010   OVERTIME                                      1,923             2,000               517             2,000              2,500           2,500           2,500
                          EMERGENCY MANAGER DIRECTOR (EMD)-
","New Line Item             EMD DEPUTY DIRECTOR - STIPEND                        -                 -                 -                 -           2,000           2,000           2,000
New Line Item             CIVIL PREPAREDNESS                       ",500,CBDUP-9e181e63e4300c21c528,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBSPAN-20260728-14c11484350ca0000efbe0f1,CBSPQ-20260728-69c8511db5b71e68b0c4,CBTXT-20260728-9cf9d20bb12022b58f10,CBTXT-20260728-9cf9d20bb12022b58f10,CBRDY-20260728-381fab742071b2ec2b27,CBSRD-20260728-5505b890d89d90917d9f,CBCR-20260728-08791,TS4L-ccde765f3d4b45d3620c,BCV-20260728-06333,targeted_prior_unrouted,span_lane_003,3,CT,Northeast,Watertown,,"Watertown, CT Town Council Minutes (Jan 20, 2026) — motion on part-time wage schedule",https://www.watertownct.org/Documents/Government/Agendas%20and%20Minutes/Town%20Council/2026/Minutes/tc-motion-01202026.pdf?t=202604090837310,https://watertownct.org/Documents/Government/Agendas%20and%20Minutes/Town%20Council/2026/Minutes/tc-motion-01202026.pdf,watertownct.org,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,medium,00b477468205e28aa8fe3d307fc735c9825535358d1099064ad4c11bad093c7e,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-5505b890d89d90917d9f.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-9cf9d20bb12022b58f10.txt,20369,191afb1d4b3c93366734f1cadad8f220c64250553583dd0f24f540ca89348cb2,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,quantitative_compensation,unknown_or_needs_rating,wage_schedule,span_extracted," Considering modifications to part time wage schedule for Part Time Transfer
",17213,17290,112ca848da9a9b7a0a3c4db15b881172233138caaad8b199ff6a10a5924c0442,Q,Q005,"[""wage schedule""]","[""quantitative_compensation""]",[],"[""wage_schedule""]","[""Q005""]"," the
               Watertown Dog Fund Donation Line Item 059.40836.460.0000. 0000. Funds
               donated by Blasius Kia.

               Motion passed unanimously

Watertown Town Council
Regular Meeting
January 20, 2026
Page 10

           g.","              Station Attendant and Seasonal Laborer.

               Motion: Michele McHugh seconded by Robert Retallick: I move to authorize the
               following modifications to the Part Time Transfer Station Attendant and seasonal
       ",500,CBDUP-14c11484350ca0000efb,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBSPAN-20260728-54174780a08dcc9c911174e7,CBSPQ-20260728-69c8511db5b71e68b0c4,CBTXT-20260728-9cf9d20bb12022b58f10,CBTXT-20260728-9cf9d20bb12022b58f10,CBRDY-20260728-381fab742071b2ec2b27,CBSRD-20260728-5505b890d89d90917d9f,CBCR-20260728-08791,TS4L-ccde765f3d4b45d3620c,BCV-20260728-06333,targeted_prior_unrouted,span_lane_003,3,CT,Northeast,Watertown,,"Watertown, CT Town Council Minutes (Jan 20, 2026) — motion on part-time wage schedule",https://www.watertownct.org/Documents/Government/Agendas%20and%20Minutes/Town%20Council/2026/Minutes/tc-motion-01202026.pdf?t=202604090837310,https://watertownct.org/Documents/Government/Agendas%20and%20Minutes/Town%20Council/2026/Minutes/tc-motion-01202026.pdf,watertownct.org,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,medium,00b477468205e28aa8fe3d307fc735c9825535358d1099064ad4c11bad093c7e,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-5505b890d89d90917d9f.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-9cf9d20bb12022b58f10.txt,20369,191afb1d4b3c93366734f1cadad8f220c64250553583dd0f24f540ca89348cb2,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,quantitative_compensation,unknown_or_needs_rating,effective_date,span_extracted,"               Laborer positions effective January 31, 2026
",17533,17593,556dbeb1e2d6acfe6f017c941ed1d3f902f01afff8132437b09d650d00e09065,Q,Q011,"[""effective January""]","[""quantitative_compensation""]",[],"[""effective_date""]","[""Q011""]","ansfer
              Station Attendant and Seasonal Laborer.

               Motion: Michele McHugh seconded by Robert Retallick: I move to authorize the
               following modifications to the Part Time Transfer Station Attendant and seasonal
","
               Part time Seasonal Laborer for Public Works and Parks
               Entry Level – Minimum Wage plus $1.00 per hour
               Year 2 – Minimum wage plus $2.00 per hour
               Year 3 Minimum wage plus $3.00 per hour

     ",500,CBDUP-54174780a08dcc9c9111,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBSPAN-20260728-e61ae3dadd210ba01325e21c,CBSPQ-20260728-69c8511db5b71e68b0c4,CBTXT-20260728-9cf9d20bb12022b58f10,CBTXT-20260728-9cf9d20bb12022b58f10,CBRDY-20260728-381fab742071b2ec2b27,CBSRD-20260728-5505b890d89d90917d9f,CBCR-20260728-08791,TS4L-ccde765f3d4b45d3620c,BCV-20260728-06333,targeted_prior_unrouted,span_lane_003,3,CT,Northeast,Watertown,,"Watertown, CT Town Council Minutes (Jan 20, 2026) — motion on part-time wage schedule",https://www.watertownct.org/Documents/Government/Agendas%20and%20Minutes/Town%20Council/2026/Minutes/tc-motion-01202026.pdf?t=202604090837310,https://watertownct.org/Documents/Government/Agendas%20and%20Minutes/Town%20Council/2026/Minutes/tc-motion-01202026.pdf,watertownct.org,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,medium,00b477468205e28aa8fe3d307fc735c9825535358d1099064ad4c11bad093c7e,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-5505b890d89d90917d9f.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-9cf9d20bb12022b58f10.txt,20369,191afb1d4b3c93366734f1cadad8f220c64250553583dd0f24f540ca89348cb2,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,quantitative_compensation,unknown_or_needs_rating,hourly_rate,span_extracted,"               Entry Level – Minimum Wage plus $1.00 per hour
",17663,17725,82cc4ea8243f55723a8e9216ff5853a514544bcc971e9fa2a79be974ac4fc1c8,Q,Q002,"[""$1.00 per hour""]","[""quantitative_compensation""]",[],"[""hourly_rate""]","[""Q002""]","I move to authorize the
               following modifications to the Part Time Transfer Station Attendant and seasonal
               Laborer positions effective January 31, 2026

               Part time Seasonal Laborer for Public Works and Parks
","               Year 2 – Minimum wage plus $2.00 per hour
               Year 3 Minimum wage plus $3.00 per hour

               Transfer Station Attendant
               Employed up to 3 years Minimum wage plus $5.00 hour
               After 3 years",500,CBDUP-e61ae3dadd210ba01325,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBSPAN-20260728-4dc2e02f33a455f9fd306d02,CBSPQ-20260728-69c8511db5b71e68b0c4,CBTXT-20260728-9cf9d20bb12022b58f10,CBTXT-20260728-9cf9d20bb12022b58f10,CBRDY-20260728-381fab742071b2ec2b27,CBSRD-20260728-5505b890d89d90917d9f,CBCR-20260728-08791,TS4L-ccde765f3d4b45d3620c,BCV-20260728-06333,targeted_prior_unrouted,span_lane_003,3,CT,Northeast,Watertown,,"Watertown, CT Town Council Minutes (Jan 20, 2026) — motion on part-time wage schedule",https://www.watertownct.org/Documents/Government/Agendas%20and%20Minutes/Town%20Council/2026/Minutes/tc-motion-01202026.pdf?t=202604090837310,https://watertownct.org/Documents/Government/Agendas%20and%20Minutes/Town%20Council/2026/Minutes/tc-motion-01202026.pdf,watertownct.org,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,medium,00b477468205e28aa8fe3d307fc735c9825535358d1099064ad4c11bad093c7e,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-5505b890d89d90917d9f.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-9cf9d20bb12022b58f10.txt,20369,191afb1d4b3c93366734f1cadad8f220c64250553583dd0f24f540ca89348cb2,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,quantitative_compensation,unknown_or_needs_rating,hourly_rate,span_extracted,"               Year 2 – Minimum wage plus $2.00 per hour
",17725,17782,f579bc3aa3cb003e5b3e334d26aa0e08db932dfc87c43309e553afd1fb5afc23,Q,Q002,"[""$2.00 per hour""]","[""quantitative_compensation""]",[],"[""hourly_rate""]","[""Q002""]"," to the Part Time Transfer Station Attendant and seasonal
               Laborer positions effective January 31, 2026

               Part time Seasonal Laborer for Public Works and Parks
               Entry Level – Minimum Wage plus $1.00 per hour
","               Year 3 Minimum wage plus $3.00 per hour

               Transfer Station Attendant
               Employed up to 3 years Minimum wage plus $5.00 hour
               After 3 years – Minimum wage plus $7.00 hour

               Motion pa",500,CBDUP-4dc2e02f33a455f9fd30,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBSPAN-20260728-6ba45e14b3c6ca2fa004ba61,CBSPQ-20260728-72244fbe00766b6e8791,CBTXT-20260728-89d08e55dbde4fe5773e,CBTXT-20260728-89d08e55dbde4fe5773e,CBRDY-20260728-c54399468ad6e8cecc54,CBSRD-20260728-92be3a8d3dde7fee471e,CBCR-20260728-05308,B4XPAR-20260727-005790,BCV-20260728-01450,broad_4x1000_deduped,span_lane_003,4,CT,Northeast,Winchester,Northwest Hills Planning Region (09160; primary),"Clerical Collective Bargaining Agreement (UPSEU) — July 1, 2021 to June 30, 2025",https://municipal-documents.s3.amazonaws.com/uploads/winchester-ct/town-manager/documents/generals/65947/Clerical%20Final%20Agreement%20-%20Final%20for%20Signature%20%28002%29.pdf,https://municipal-documents.s3.amazonaws.com/uploads/winchester-ct/town-manager/documents/generals/65947/Clerical%20Final%20Agreement%20-%20Final%20for%20Signature%20%28002%29.pdf,municipal-documents.s3.amazonaws.com,cba,cba,medium,8449d272a98bf480c8c311aee9f8de7988f029d8c78759e0612c45fb8d87e03a,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-92be3a8d3dde7fee471e.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-89d08e55dbde4fe5773e.txt,54987,c7bcba3ed8e6742238c03146010f80a2816a72dce70c02235e72e59a2854a06e,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,qualitative_mechanism,strike_or_no_strike_constraint,unknown_quantitative_compensation,span_extracted,ARTICLE 6 - NO STRIKE............................................................................................................. ,1094,1225,685ab34f9194f024076612c905a220b6127f7dbe4e745a12285767f7145ea569,M,M012,"[""NO STRIKE""]","[""qualitative_mechanism""]","[""strike_or_no_strike_constraint""]",[],"[""M012""]","................. 4
ARTICLE 4 - EMPLOYEE RIGHTS AND REPRESENTATION ............................................... 4
ARTICLE 5 - SENIORITY ............................................................................................................ 5
","7
ARTICLE 7 - HOURS OF WORK AND OVERTIME ................................................................. 8
ARTICLE 8 - HOLIDAYS AND PERSONAL DAYS .................................................................. 9
ARTICLE 9 - VACATION ............",500,CBDUP-6ba45e14b3c6ca2fa004,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBSPAN-20260728-ae5de537d4f7f08aeb085367,CBSPQ-20260728-72244fbe00766b6e8791,CBTXT-20260728-89d08e55dbde4fe5773e,CBTXT-20260728-89d08e55dbde4fe5773e,CBRDY-20260728-c54399468ad6e8cecc54,CBSRD-20260728-92be3a8d3dde7fee471e,CBCR-20260728-05308,B4XPAR-20260727-005790,BCV-20260728-01450,broad_4x1000_deduped,span_lane_003,4,CT,Northeast,Winchester,Northwest Hills Planning Region (09160; primary),"Clerical Collective Bargaining Agreement (UPSEU) — July 1, 2021 to June 30, 2025",https://municipal-documents.s3.amazonaws.com/uploads/winchester-ct/town-manager/documents/generals/65947/Clerical%20Final%20Agreement%20-%20Final%20for%20Signature%20%28002%29.pdf,https://municipal-documents.s3.amazonaws.com/uploads/winchester-ct/town-manager/documents/generals/65947/Clerical%20Final%20Agreement%20-%20Final%20for%20Signature%20%28002%29.pdf,municipal-documents.s3.amazonaws.com,cba,cba,medium,8449d272a98bf480c8c311aee9f8de7988f029d8c78759e0612c45fb8d87e03a,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-92be3a8d3dde7fee471e.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-89d08e55dbde4fe5773e.txt,54987,c7bcba3ed8e6742238c03146010f80a2816a72dce70c02235e72e59a2854a06e,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,qualitative_mechanism,bargaining_power_signal,unknown_quantitative_compensation,span_extracted,"The Town hereby recognizes the Union as the exclusive collective bargaining agent for the unit
",4319,4414,41497761ad6b26b52e758ec7ec76c35755db185b3a8710740077e8cc712edcd2,M,M002,"[""collective bargaining""]","[""qualitative_mechanism""]","[""bargaining_power_signal""]",[],"[""M002""]","er matters that come within the
general meaning of the terms, working conditions or conditions of employment as provided for in
the General Statutes of the State of Connecticut.


                                 ARTICLE 1 - RECOGNITION

Section 1.

","consisting of all department head assistants, secretaries, clerical employees, Animal Control
Officer and the Public Safety Coordinator employed by the Town who work at least twenty (20)
or more hours per week, excluding the executive secretary to th",500,CBDUP-ae5de537d4f7f08aeb08,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBSPAN-20260728-6858d6e72b9ca19a6363eb80,CBSPQ-20260728-72244fbe00766b6e8791,CBTXT-20260728-89d08e55dbde4fe5773e,CBTXT-20260728-89d08e55dbde4fe5773e,CBRDY-20260728-c54399468ad6e8cecc54,CBSRD-20260728-92be3a8d3dde7fee471e,CBCR-20260728-05308,B4XPAR-20260727-005790,BCV-20260728-01450,broad_4x1000_deduped,span_lane_003,4,CT,Northeast,Winchester,Northwest Hills Planning Region (09160; primary),"Clerical Collective Bargaining Agreement (UPSEU) — July 1, 2021 to June 30, 2025",https://municipal-documents.s3.amazonaws.com/uploads/winchester-ct/town-manager/documents/generals/65947/Clerical%20Final%20Agreement%20-%20Final%20for%20Signature%20%28002%29.pdf,https://municipal-documents.s3.amazonaws.com/uploads/winchester-ct/town-manager/documents/generals/65947/Clerical%20Final%20Agreement%20-%20Final%20for%20Signature%20%28002%29.pdf,municipal-documents.s3.amazonaws.com,cba,cba,medium,8449d272a98bf480c8c311aee9f8de7988f029d8c78759e0612c45fb8d87e03a,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-92be3a8d3dde7fee471e.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-89d08e55dbde4fe5773e.txt,54987,c7bcba3ed8e6742238c03146010f80a2816a72dce70c02235e72e59a2854a06e,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,qualitative_mechanism,bargaining_power_signal,unknown_quantitative_compensation,span_extracted,"during collective bargaining negotiations shall be granted leave of absence without loss of pay or
",7590,7689,944ddafeef420d38da7693239e0dc7945e41029251e8ef5b175fdb8793b1f403,M,M002,"[""collective bargaining""]","[""qualitative_mechanism""]","[""bargaining_power_signal""]",[],"[""M002""]"," as extending to participation in the management of the Union and acting for
the Union in the capacity of a Union officer or representative.

Section 2.

Three (3) members of the Union's bargaining committee, who are scheduled to work a tour of duty
","benefits for all meetings between the Town, its agents or representatives, and the Union for the
purpose of negotiating the terms of the contract or any supplements thereto including mediation,
fact-finding and binding arbitration.



               ",500,CBDUP-6858d6e72b9ca19a6363,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
