span_queue_id,extraction_id,readiness_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,candidate_origin,lane_id,lane_sequence,source_extraction_lane_id,state,region,municipality,county,source_title,source_locator_or_url,final_canonical_locator,source_domain,source_family_hint,document_type_hint,source_review_priority,retained_file_sha256,retained_file_path_resolved,retained_file_type,extracted_text_artifact_path,extracted_text_size_bytes,extracted_text_sha256,extraction_status,artifact_root_lineage,source_review_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,claim_boundary,notes,span_status,positive_span_count,ambiguous_span_count,quantitative_span_count,qualitative_span_count,source_navigation_span_count,non_base_span_count,raw_rule_hit_count,deduplicated_rule_hit_count,no_span_or_weak_reason,span_extraction_error_type,span_extraction_reason
CBSPQ-20260728-2c96b9eecdd579dbc99b,CBTXT-20260728-6e09967c953e565fe48e,CBRDY-20260728-7c06759cb183f743cc09,CBSRD-20260728-e686e5ee7f0d2611497d,CBCR-20260728-00852,B4XPAR-20260727-000917,BCV-20260728-05346,broad_4x1000_deduped,span_lane_001,59,extraction_lane_001,AR,South,Haskell,Saline County (05125; primary),ORDINANCE 03-2023 (Establishing staffing positions of the Police Department per A.C.A. 14-52-201),https://www.haskellar.gov/assets/pdf/ordinances/2023/03-2023.pdf,https://haskellar.gov/assets/pdf/ordinances/2023/03-2023.pdf,haskellar.gov,budget_or_pay_plan,ordinance_or_policy,high,1961bdf51ddb1892cc9ef5bfbcd5bc634da29db8042c327be26b838ea4035132,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-e686e5ee7f0d2611497d.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-6e09967c953e565fe48e.txt,1604,348370a61fcac27845dc7a1cf5556239b963fb5750f198f5ec4489948226a60f,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.,no_span_or_weak,0,0,0,0,0,0,0,0,no_bounded_rule_match,,"no deterministic compensation, mechanism, or navigation rule matched"
CBSPQ-20260728-5272feda25d657b54752,CBTXT-20260728-e9cfed4437e7441b90d6,CBRDY-20260728-a97703e462973507a8c5,CBSRD-20260728-0aa4330fadbf41840fe3,CBCR-20260728-00853,B4XPAR-20260727-000918,BCV-20260728-01059,broad_4x1000_deduped,span_lane_001,60,extraction_lane_001,AR,South,Haskell,Saline County (05125; primary),RESOLUTION 16-2025 (Approving and adopting personnel policies/procedures and an Employee Handbook),https://www.haskellar.gov/assets/pdf/resolutions/2025/16-2025.pdf,https://haskellar.gov/assets/pdf/resolutions/2025/16-2025.pdf,haskellar.gov,other_local_government_pay_policy,ordinance_or_policy,high,3fc327c561016df6b851081a071a760aa68a856145158b139a4111d1bdd25982,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-0aa4330fadbf41840fe3.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-e9cfed4437e7441b90d6.txt,978,8a8b121527d7a834711c2479df8a30f98fc39d091b2d786dd50a358ec5db7729,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.,no_span_or_weak,0,0,0,0,0,0,0,0,no_bounded_rule_match,,"no deterministic compensation, mechanism, or navigation rule matched"
CBSPQ-20260728-555434af9c4aafe4e0aa,CBTXT-20260728-7cc25d48f668a5dd7b61,CBRDY-20260728-cb76a58bfb2b5af2435f,CBSRD-20260728-feccaf03fec7932e63ea,CBCR-20260728-03747,B4XPAR-20260727-004083,BCV-20260728-06409,broad_4x1000_deduped,span_lane_001,218,extraction_lane_001,CT,Northeast,Windsor,Capitol Planning Region (09110; primary),"Teamsters Local 671 Public Works and Clerical Collective Bargaining Agreement (Town of Windsor, CT)",https://www.windsorct.gov/AgendaCenter/ViewFile/Agenda/_03162026-1267?packet=true,https://windsorct.gov/AgendaCenter/ViewFile/Agenda/_03162026-1267,windsorct.gov,cba,cba,high,fc6ec99f241b163f5c287657157956c855d4a0c314dac43d04f5dcddae8aa335,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-feccaf03fec7932e63ea.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-7cc25d48f668a5dd7b61.txt,341,f4b7a09bccd00c17a1c6ac9ab4efbf020050713b9fe8ee39b15ddd164d07c8f9,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.,no_span_or_weak,0,0,0,0,0,0,0,0,no_bounded_rule_match,,"no deterministic compensation, mechanism, or navigation rule matched"
CBSPQ-20260728-9b9efef5786edeedd93a,CBTXT-20260728-ad6a66cad752c41e20f2,CBRDY-20260728-9bf4d952007dda3603f4,CBSRD-20260728-bab1ca64cf6659b10dcc,CBCR-20260728-02491,B4XPAR-20260727-002691,BCV-20260728-06549,broad_4x1000_deduped,span_lane_001,223,extraction_lane_001,DE,South,Blades,Sussex County (10005; primary),"Town of Blades Town Council Meeting Agenda (March 9, 2026)",https://blades.delaware.gov/files/2026/03/2026.03.09-Agenda-TBC.pdf,https://blades.delaware.gov/files/2026/03/2026.03.09-Agenda-TBC.pdf,blades.delaware.gov,agenda_packet_or_minutes,agenda_cover_sheet,high,a6a5b16e926af4abad4e62e8a1f311d3fb30b68af38cd5d4da20091c0ad94398,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-bab1ca64cf6659b10dcc.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-ad6a66cad752c41e20f2.txt,3574,85af82a4a2dad6fd82be77c71788d6a227fa34c62170db2312f7cc6985771608,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.,no_span_or_weak,0,0,0,0,0,0,0,0,no_bounded_rule_match,,"no deterministic compensation, mechanism, or navigation rule matched"
CBSPQ-20260728-3bb7e246575316221746,CBTXT-20260728-2098376c1b9f0ba8c248,CBRDY-20260728-498ca7285ea6cf71676b,CBSRD-20260728-dd4d79039b0d9a7d35fb,CBCR-20260728-05738,B4XPAR-20260727-006242,BCV-20260728-03912,broad_4x1000_deduped,span_lane_001,244,extraction_lane_001,DE,South,South Bethany,Sussex County (10005; primary),South Bethany / Ocean View Police MOU Update (Police Department Monthly Report - July 2022),https://southbethany.delaware.gov/files/2022/08/Police-Report-July-2022.pdf,https://southbethany.delaware.gov/files/2022/08/Police-Report-July-2022.pdf,southbethany.delaware.gov,wage_schedule,memorandum_or_settlement,high,e72870d95afbf6bdd17b76646e3b16d02f892a58f7a192ef066a4c83e81ed403,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-dd4d79039b0d9a7d35fb.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-2098376c1b9f0ba8c248.txt,2631,2f1e5f080a8c765ae29ba27b77f3d3600d4cb54ee59ae42a3a82353557e05789,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.,no_span_or_weak,0,0,0,0,0,0,0,0,no_bounded_rule_match,,"no deterministic compensation, mechanism, or navigation rule matched"
CBSPQ-20260728-bfd8765fc6a9e28f08d4,CBTXT-20260728-db54b11cd02e93d6d8a7,CBRDY-20260728-78e603ee53ee999b3f09,CBSRD-20260728-19e0c4a60bafc4d149e7,CBCR-20260728-03042,B4XPAR-20260727-003304,BCV-20260728-00347,broad_4x1000_deduped,span_lane_001,324,extraction_lane_001,ID,West,Genesee,Latah County (16057; primary),"CITY COUNCIL—GENESEE, IDAHO | NOVEMBER 5, 2024 REGULAR MEETING AGENDA (packet includes items like “Health Insurance for Employees”)",https://cityofgenesee.com/wp-content/uploads/2024/11/NOVEMBER-5-2024-Agenda.pdf,https://cityofgenesee.com/wp-content/uploads/2024/11/NOVEMBER-5-2024-Agenda.pdf,cityofgenesee.com,agenda_packet_or_minutes,agenda_cover_sheet,high,a57a55a359d7624d8f4f7e88617b0936db166cdce77fe841055264728493b370,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-19e0c4a60bafc4d149e7.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-db54b11cd02e93d6d8a7.txt,2265,62776578ba9cad4e19f071821d5f363e5924f22f4ecd967ab5e6ab9b458af1aa,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.,no_span_or_weak,0,0,0,0,0,0,0,0,no_bounded_rule_match,,"no deterministic compensation, mechanism, or navigation rule matched"
CBSPQ-20260728-ad9c0a964adeb85ebd67,CBTXT-20260728-b31ed928273a69ef8812,CBRDY-20260728-9475172a30c0b12638e0,CBSRD-20260728-51ff8670df7a02d816da,CBCR-20260728-00050,B4XPAR-20260727-000056,BCV-20260728-06288,broad_4x1000_deduped,span_lane_001,352,extraction_lane_001,IL,Midwest,Crete,Will County (17197; primary); Cook County (17031),"MINUTES (PRESIDENT & BOARD OF TRUSTEES) — May 24, 2010",https://www.villageofcrete.org/wp-content/uploads/bsk-pdf-manager/2019/05/05-24-2010-minutes.pdf,https://villageofcrete.org/wp-content/uploads/bsk-pdf-manager/2019/05/05-24-2010-minutes.pdf,villageofcrete.org,agenda_packet_or_minutes,meeting_minutes,high,f096731902bb3c36e99b1fc2393f3c1b7fd7413c299f35b3d84f70d5eb133f04,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-51ff8670df7a02d816da.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-b31ed928273a69ef8812.txt,12774,f11d99c87881c14cba81fa61216fed483f2633625b9094ae9e098c90b1531fe9,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.,no_span_or_weak,0,0,0,0,0,0,0,0,no_bounded_rule_match,,"no deterministic compensation, mechanism, or navigation rule matched"
CBSPQ-20260728-5f13a88acc3270867e5a,CBTXT-20260728-589964f4b97f79922939,CBRDY-20260728-6d3f9ff6b36bfe67b0b1,CBSRD-20260728-de44aa21e37f6599d183,CBCR-20260728-03342,B4XPAR-20260727-003638,BCV-20260728-08060,broad_4x1000_deduped,span_lane_001,445,extraction_lane_001,IN,Midwest,Plymouth,Marshall County (18099; primary),"Agenda for City Meetings August 26, 2024 (Ordinance No. 2024-2229: Fixing Salaries ... Fire and Police Personnel ... for the Year 2025)",https://www.plymouthin.com/egov/documents/1724331656_62581.pdf,https://plymouthin.com/egov/documents/1724331656_62581.pdf,plymouthin.com,salary_ordinance,agenda_cover_sheet,high,d98527aedc2e1b48bf99b20aa7a6e2efd9dec9bedafcfd89dab3fa11789f5de3,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-de44aa21e37f6599d183.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-589964f4b97f79922939.txt,3018,5a7b0c528c56906359e2da059ca59181b2fcaecdb52775ea03b9524d918e463a,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.,no_span_or_weak,0,0,0,0,0,0,0,0,no_bounded_rule_match,,"no deterministic compensation, mechanism, or navigation rule matched"
CBSPQ-20260728-3d40ed5dd89d7f2aa60f,CBTXT-20260728-43b110649cdba9fbf271,CBRDY-20260728-d6955b68cf27ad801a0a,CBSRD-20260728-4012002c7bc5a99a9a5b,CBCR-20260728-00159,B4XPAR-20260727-000173,BCV-20260728-03930,broad_4x1000_deduped,span_lane_001,498,extraction_lane_001,KS,Midwest,Spring Hill,Johnson County (20091; primary); Miami County (20121),Resolution No. 2024-R-20 (Range of salaries of various City officers and employees) — includes Police Officer / Police Sergeant / Police Captain / Chief of Police,https://www.springhillks.gov/Archive/ViewFile/Item/2247,https://springhillks.gov/Archive/ViewFile/Item/2247,springhillks.gov,other_local_government_pay_policy,ordinance_or_policy,high,3936509ff06565d2e725eb810fafe653daa1f78abc122c9746bfccb91b9a775a,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-4012002c7bc5a99a9a5b.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-43b110649cdba9fbf271.txt,6806,bbbef38e94845e134d9ddfd378a467b10e4d126925f426215089e3ff797851f1,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.,no_span_or_weak,0,0,0,0,0,0,0,0,no_bounded_rule_match,,"no deterministic compensation, mechanism, or navigation rule matched"
CBSPQ-20260728-2ef1240647af065b1558,CBTXT-20260728-d86f340ba214093f3ff6,CBRDY-20260728-0d6b84a6d9569f57a01d,CBSRD-20260728-5834cca527305cdc5e17,CBCR-20260728-01009,B4XPAR-20260727-001086,BCV-20260728-06232,broad_4x1000_deduped,span_lane_001,574,extraction_lane_001,LA,South,Vivian,Caddo Parish (22017; primary),"PUBLIC MEETING AGENDA – Regular Town Council Meeting (July 13, 2026) (Ordinance #813: adopting the Town of Vivian Employee Handbook by reference)",https://townofvivian.us/wp-content/uploads/simple-file-list/07-13-2026---AGENDA---REGULAR-COUNCIL-MTG.pdf,https://townofvivian.us/wp-content/uploads/simple-file-list/07-13-2026---AGENDA---REGULAR-COUNCIL-MTG.pdf,townofvivian.us,agenda_packet_or_minutes,agenda_cover_sheet,high,0834ce11b45e842ea52c110aa705624fc9119112db93eda9c7cba608f61b4d6c,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-5834cca527305cdc5e17.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-d86f340ba214093f3ff6.txt,3351,bbc23e2b1fc8afb6379446fa4436a88470f8fc5a39e1625c6cbd5b945d7b8473,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.,no_span_or_weak,0,0,0,0,0,0,0,0,no_bounded_rule_match,,"no deterministic compensation, mechanism, or navigation rule matched"
