span_extraction_id,span_queue_id,extracted_text_id,extraction_id,readiness_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,candidate_origin,lane_id,lane_sequence,state,region,municipality,county,source_title,source_locator_or_url,final_canonical_locator,source_domain,source_family_hint,document_type_hint,source_review_priority,retained_file_sha256,retained_file_path_resolved,retained_file_type,extracted_text_artifact_path,extracted_text_size_bytes,extracted_text_sha256,extraction_status,artifact_root_lineage,evidence_family,mechanism_label,quantitative_label,span_status,span_text,span_start_offset,span_end_offset,span_sha256,extraction_rule_family,extraction_rule_id,rule_hit_terms,all_evidence_family_hits,all_mechanism_label_hits,all_quantitative_label_hits,all_extraction_rule_ids,bounded_context_before,bounded_context_after,context_total_char_count,duplicate_span_group_id,source_review_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,claim_boundary,notes
CBSPAN-20260728-a3f50810bace4eecb9784d05,CBSPQ-20260728-39b7f28b48362394c613,CBTXT-20260728-a4b1e9b6d0327f68e4df,CBTXT-20260728-a4b1e9b6d0327f68e4df,CBRDY-20260728-f812873e7229d12c6465,CBSRD-20260728-a97302bcebc62758229d,CBCR-20260728-06116,B4XPAR-20260727-006665,BCV-20260728-02170,broad_4x1000_deduped,span_lane_001,8,AK,West,False Pass,Aleutians East Borough (02013; primary),"Aleutians East Borough “In the Loop” newsletter (Sept. 8, 2022) — City of False Pass job postings with stated starting wages",https://www.aleutianseast.org/wp-content/uploads/2022/09/In-the-Loop-Sept.-8-2022.pdf,https://aleutianseast.org/wp-content/uploads/2022/09/In-the-Loop-Sept.-8-2022.pdf,aleutianseast.org,wage_schedule,context_only,high,ce1cfba5dca2979617f866fba0093aab62bcf7db4ea460cbcfde3e285788f56e,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-a97302bcebc62758229d.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-a4b1e9b6d0327f68e4df.txt,3182,eb3a5e82c64cf0d82aeb775f3288278312436fb76533c0a2c878f0935c470299,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,weak_or_not_compensation_relevant,weak_or_no_claim_support,unknown_quantitative_compensation,ambiguous_span,"WAGE                  -      Starting $29.00/hr, DOE
",262,315,2585ea3572c92793a876eb769c97d0f368aaf9277cee203b3fb343796d2b4e6d,W,W001,"[""WAGE""]","[""weak_or_not_compensation_relevant""]","[""weak_or_no_claim_support""]","[""unknown_quantitative_compensation""]","[""W001""]","



In the Loop newsletter   Published by the Aleutians East Borough   Sept. 8, 2022   Page 1

                                  CITY OF FALSE PASS
                                       SEEKING



                                 PLANT ELECTRICIAN

","WORK SITE             -      Electric Utility, Water Treatment Plant House, Municipal Dock,
Harbor, City Buildings
HOURS OF WORK -              Generally 8:00AM- 12:00PM, 1:00PM- 5:00PM, plus on-call
CLASSIFICATION -             Regular Full Time

Th",500,CBDUP-a3f50810bace4eecb978,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBSPAN-20260728-b50970acb7fb69e5f087b10a,CBSPQ-20260728-e34bac77baed1a3fca6a,CBTXT-20260728-6957d0e947e56f73666e,CBTXT-20260728-6957d0e947e56f73666e,CBRDY-20260728-61555a190389faebd819,CBSRD-20260728-76c9ec73d0dcecbb8a98,CBCR-20260728-08349,TS4L-7f81b1bbcab54c2d65f4,BCV-20260728-03121,targeted_prior_unrouted,span_lane_001,28,AL,South,Fort Payne,,"City of Fort Payne, Alabama — 2025-12-16 Regular Meeting Agenda [PDF] (City council agenda repository lead)",https://fortpayne.org/wp-content/uploads/2025/12/2025-12-16-regular-meeting-agenda.pdf,https://fortpayne.org/wp-content/uploads/2025/12/2025-12-16-regular-meeting-agenda.pdf,fortpayne.org,cba_or_compensation_study_or_classification_study_or_wage_schedule,cba_or_compensation_study_or_classification_study_or_wage_schedule,high,47ad05bb5708985f714b4f07afbc962ce2048c1f96a5939ade5fbca3008d8675,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-76c9ec73d0dcecbb8a98.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-6957d0e947e56f73666e.txt,3885,14299c6af19b570459bf57937460c8540c9dedde26a8f4e3bfc26b14f00eab30,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,weak_or_not_compensation_relevant,weak_or_no_claim_support,unknown_quantitative_compensation,ambiguous_span,"      •      Sanitation agreement for purposes of ADEM
",3010,3065,da96e8d3623e0f4263614d85d309cbf5ef1c6457afd6dd156b14eb56655a177f,W,W001,"[""agreement""]","[""weak_or_not_compensation_relevant""]","[""weak_or_no_claim_support""]","[""unknown_quantitative_compensation""]","[""W001""]","             New Business

      •      A petition has been filed to vacate unnamed alley, for Lots No. 3 and 4 in Block 12
             of the Greenhill Addition. A request has been made to announce Public Hearing on
             January 20, 2026.

","
      •      Term Limits

      •      Budget adjustment for roof for Fire Hall $50,000

      •      Request from Dekalb County Commission to assist with paving Adamsburg Road
             in 2026.

      •      Discuss 49th Street and setting up a",500,CBDUP-b50970acb7fb69e5f087,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBSPAN-20260728-14e4ba1999ca97060af1e144,CBSPQ-20260728-e5ee23094c645e089012,CBTXT-20260728-c97e0aa8fc5824d09684,CBTXT-20260728-c97e0aa8fc5824d09684,CBRDY-20260728-feded4007550d24a6628,CBSRD-20260728-2b08c55d217bfcb5e1d5,CBCR-20260728-00829,B4XPAR-20260727-000894,BCV-20260728-05426,broad_4x1000_deduped,span_lane_001,32,AL,South,Jasper,Walker County (01127; primary),Minutes of a Regular Meeting — City Council (08-02-2022) (PDF) (mentions 2022 pay plan cost),https://www.jaspercity.com/sites/default/files/uploads/minutes/minutes-08-02-2022.pdf,https://jaspercity.com/sites/default/files/uploads/minutes/minutes-08-02-2022.pdf,jaspercity.com,budget_or_pay_plan,agenda_cover_sheet,high,d94d2f5b6ce21a1d72c14e5807a956dcdd66a71d1ab09f8082d862c3039af3be,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-2b08c55d217bfcb5e1d5.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-c97e0aa8fc5824d09684.txt,6114,9d3c65d358a25a16663869d9758a00e02ce0e9b3807a4f90a02fe5c29ae0305d,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,weak_or_not_compensation_relevant,weak_or_no_claim_support,unknown_quantitative_compensation,ambiguous_span,"Consider adoption of Budget Amendment #2021/2022-12.
",3593,3646,508f451bec4d9474f18fea763b1622566f229ce29aa30553b0c1ad214c3c800d,W,W001,"[""Budget""]","[""weak_or_not_compensation_relevant""]","[""weak_or_no_claim_support""]","[""unknown_quantitative_compensation""]","[""W001""]","er Danny Gambrell                               Absent
Councilmember Jennifer W. Smith                            Yes
Acting Presiding Officer Willie Moore, III                 Yes
Presiding Officer Gary Cowen                               Absent



","
Motion




City Council Meeting Minutes 8/02/2022

                                                                                                           3


Moved by Councilmember Smith, seconded by Councilmember Short to adopt Budget Amendment",500,CBDUP-14e4ba1999ca97060af1,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBSPAN-20260728-47b8deeaaa0320e93bb757c6,CBSPQ-20260728-6c3c0f6318cee753fd9a,CBTXT-20260728-3036813ac70ed16b08a7,CBTXT-20260728-3036813ac70ed16b08a7,CBRDY-20260728-4a11e48476c4b94e6c60,CBSRD-20260728-3596599833c861094cea,CBCR-20260728-00830,B4XPAR-20260727-000895,BCV-20260728-01140,broad_4x1000_deduped,span_lane_001,33,AL,South,Jasper,Walker County (01127; primary),"Jasper Civil Service Board — Notice (Firefighter) January 28, 2025 (PDF) (starting pay; pay plan update in process)",https://www.jaspercity.com/sites/default/files/uploads/civil%20service%20board/employment/notice-firefighter-january-2025.pdf,https://jaspercity.com/sites/default/files/uploads/civil%20service%20board/employment/notice-firefighter-january-2025.pdf,jaspercity.com,civil_service_or_hr_pay_plan,memorandum_or_settlement,high,7217fdb955aa301fdc025b733b45a14dfdc4f77ea0e245955164f85a6025dbff,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-3596599833c861094cea.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-3036813ac70ed16b08a7.txt,765,90fcd1211797f195e878726f5cd629fa174b9a41eefa9878d86905ebd640ee51,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,weak_or_not_compensation_relevant,weak_or_no_claim_support,unknown_quantitative_compensation,ambiguous_span,"Starting Pay: $40,787.93 (pay plan is currently being updated)
",236,299,9fe5fa224679eb580cc7c5cec80090debbc0440ef993515625982deef1c9db78,W,W001,"[""Pay""]","[""weak_or_not_compensation_relevant""]","[""weak_or_no_claim_support""]","[""unknown_quantitative_compensation""]","[""W001""]","Notice January 28, 2025



The Jasper Civil Service Board will give a written exam for the position of Firefighter on February 25, 2025 at 12:00 p.m..
at the Jasper Police Department.

 DEADLINE TO APPLY –February 19th 2025 (12:00 pm)

","

All considered for hire must pass a background check and drug test.

Applications may be downloaded at www. jaspercity.com (Government-Boards-Civil Service) or picked up in the basement
of Jasper City Hall (on stand).

Application must include a co",486,CBDUP-47b8deeaaa0320e93bb7,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBSPAN-20260728-88ddaf2e1b0715690a714874,CBSPQ-20260728-1ccb69ed777cf9dc7caf,CBTXT-20260728-15355a61261a9e291cec,CBTXT-20260728-15355a61261a9e291cec,CBRDY-20260728-cca41ed7d0fa48792290,CBSRD-20260728-3db5a9907c075f958808,CBCR-20260728-00835,B4XPAR-20260727-000900,BCV-20260728-05611,broad_4x1000_deduped,span_lane_001,39,AL,South,Margaret,St. Clair County (01115; primary),Council Meeting Agenda (includes City Clerk job description and pay scale),https://margaretal.gov/wp-content/uploads/2026/04/2026-04-20-Agenda1.pdf,https://margaretal.gov/wp-content/uploads/2026/04/2026-04-20-Agenda1.pdf,margaretal.gov,agenda_packet_or_minutes,agenda_cover_sheet,high,7c425f7d5d2f4c59980a321d3563367cca147bc91e3501c3cfa9530d4872b674,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-3db5a9907c075f958808.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-15355a61261a9e291cec.txt,927,2c12c5593d3973882090642f26fe481ab3cec00ed266e266a4aefe27efa0de98,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,weak_or_not_compensation_relevant,weak_or_no_claim_support,unknown_quantitative_compensation,ambiguous_span," City Clerk Job Description and Pay Scale
",582,624,248041c3fddd3a20c40033eea8eb36dc5c089dc5d948b3a5078a229f20427049,W,W001,"[""Pay""]","[""weak_or_not_compensation_relevant""]","[""weak_or_no_claim_support""]","[""unknown_quantitative_compensation""]","[""W001""]","ngs
       2. Resolution #2026-04-01 City Hall Adjacent Property
       3. Resolution #2026-04-02 Water Tower Property Acquisition
       4. Ordinance #2026-010 Sign Regulations
       5. Ordinance #2026-011 Residential Rental & Inspections
       6.","       7. IT Services and Security Cameras Quote
       8. Old Acton Road grant funding discussion
       9. Alabama Power Streetlights
       10.Road Acceptance



  •   Mayor’s Report
  •   Attorney to address Mayoral Authority Ordinances
  •   Cou",500,CBDUP-88ddaf2e1b0715690a71,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBSPAN-20260728-9354c07fec7c724d7caa52be,CBSPQ-20260728-9ddb021a79f3dee1b268,CBTXT-20260728-674cf33a79ea97973e50,CBTXT-20260728-674cf33a79ea97973e50,CBRDY-20260728-8d9194a1fd1707e1d15c,CBSRD-20260728-1053fef6a9a0a85a5e83,CBCR-20260728-00836,B4XPAR-20260727-000901,BCV-20260728-04700,broad_4x1000_deduped,span_lane_001,40,AL,South,Montevallo,Shelby County (01117; primary),Resolution to provide Tier I benefits to Tier II plan members (City of Montevallo) — affects member contribution rates; effective following fiscal year,https://www.cityofmontevallo.com/Assets/Files/AgendasAndMinutes/CityCouncil/2020/8.10.2020%20City%20Council%20Minutes%20.pdf,https://cityofmontevallo.com/Assets/Files/AgendasAndMinutes/CityCouncil/2020/8.10.2020%20City%20Council%20Minutes%20.pdf,cityofmontevallo.com,other_local_government_pay_policy,ordinance_or_policy,high,d873fca0b19db45be331ee908579b6aaad3122a8cb1b0853cd6ccd320ed3886a,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-1053fef6a9a0a85a5e83.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-674cf33a79ea97973e50.txt,31548,2950c350811333337a1d1478a06a65ca6f18e454a06e0a7e69c31990d6b7ac3b,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,weak_or_not_compensation_relevant,weak_or_no_claim_support,unknown_quantitative_compensation,ambiguous_span,percentage deducted from their pay. ,629,665,ee858ae0d1f6b4a6fb7f415f749dc31b125a5b58654b1f5a78f7e7a93afb288c,W,W001,"[""pay""]","[""weak_or_not_compensation_relevant""]","[""weak_or_no_claim_support""]","[""unknown_quantitative_compensation""]","[""W001""]","quest to approve the change of Tier 2 employees covered under
RSA to Tier 1. He noted the estimated annual expense to the city is a little more than $14,000
per year. That amount covers the current Tier 1 employees. Tier 2 employees will have higher
","However, they will receive much greater retirement
benefits – same as existing Tier 1 - in exchange.

Office Todd Burr spoke on behalf of the Police Department. He said they support this proposed
change.

In response to a question from Mayor Cost, Ki",500,CBDUP-9354c07fec7c724d7caa,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBSPAN-20260728-09135d0742d9dad44f26505f,CBSPQ-20260728-555bfe598630aae27df5,CBTXT-20260728-955ff9cbe570a6cc1acd,CBTXT-20260728-955ff9cbe570a6cc1acd,CBRDY-20260728-df877e5158ecf024ab91,CBSRD-20260728-cbd2adba91cf6a053c4a,CBCR-20260728-02452,B4XPAR-20260727-002649,BCV-20260728-08093,broad_4x1000_deduped,span_lane_001,41,AL,South,Rainsville,DeKalb County (01049; primary),"City Council Minutes — March 20, 2017 (Item: updated pay scale accepted)",https://rainsvillealabama.com/minutes-3-20-17.pdf,https://rainsvillealabama.com/minutes-3-20-17.pdf,rainsvillealabama.com,salary_ordinance,meeting_minutes,high,c466108489c465d997194d8d8336fc3c789a955dc1f77bace5e9e1c905233d51,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-cbd2adba91cf6a053c4a.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-955ff9cbe570a6cc1acd.txt,4608,16fb23198b8eb7de5078cb438cb124690157b011e144685d51d8efbe30558e0c,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,weak_or_not_compensation_relevant,weak_or_no_claim_support,unknown_quantitative_compensation,ambiguous_span," A motion was made by Stiefel and seconded by Freeman to empower the Mayor to sign the Lease Agreement au-
",934,1041,c97f967d11cc80c06160304ad869637c43dedd5eda1850b149ac211087ef0492,W,W001,"[""Agreement""]","[""weak_or_not_compensation_relevant""]","[""weak_or_no_claim_support""]","[""unknown_quantitative_compensation""]","[""W001""]"," Municipal Annex with the following
members present: Mayor: Rodger Lingerfelt. Council Members—Marshall Stiefel, Bejan Taheri, Rickey Byrum, Brandon Free-
man, Derek Rosson.

Mayor Lingerfelt called the meeting to order and called the roll.

Item #1.","thorizing Cornerstone Christian Academy the use of Bethune Field/Park. Motion carried with all in favor.

Item #2. A motion was made by Stiefel and seconded by Taheri to authorize the Mayor to contact Tarcog and move forward
with updating the Ordinan",500,CBDUP-09135d0742d9dad44f26,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBSPAN-20260728-14a75ae35a8fbd0498d9c5ba,CBSPQ-20260728-04de8a443bdea42114bc,CBTXT-20260728-efd668f57fcc758727a3,CBTXT-20260728-efd668f57fcc758727a3,CBRDY-20260728-b02c8975b6449cbb5d71,CBSRD-20260728-818d81effa4cdc9ddfb2,CBCR-20260728-02453,B4XPAR-20260727-002650,BCV-20260728-01663,broad_4x1000_deduped,span_lane_001,42,AL,South,Rainsville,DeKalb County (01049; primary),"City Council Agenda — March 20, 2017 (Rosson: Updated Pay scale)",https://rainsvillealabama.com/agenda-3-20-17.pdf,https://rainsvillealabama.com/agenda-3-20-17.pdf,rainsvillealabama.com,salary_ordinance,agenda_cover_sheet,high,3f5714c5729ab9f99d2d5e1371e05482a9b492588e23ac1f6bf892709138ecd8,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-818d81effa4cdc9ddfb2.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-efd668f57fcc758727a3.txt,1156,66c2e774f53292a2c8540e2e31d7bd001468d84af880b7f5f92b42ca4abeb71e,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,weak_or_not_compensation_relevant,weak_or_no_claim_support,unknown_quantitative_compensation,ambiguous_span,"Cornerstone/Bethune Field—Lease Agreement
",412,454,05b51777322e066bd5258760f33188ff28781eeffdb6f717da9c0e13ae6d72ec,W,W001,"[""Agreement""]","[""weak_or_not_compensation_relevant""]","[""weak_or_no_claim_support""]","[""unknown_quantitative_compensation""]","[""W001""]",".M.
Prayer:
Pledge of Allegiance:
Address the Council (Public):
Address the Council (Dept Heads):
                            REGULAR SESSION
                                5:00 p.m.
Call to Order
Roll Call
Approve the Minutes
Mayor’s Report
Mayor-
","Window Tinting/Back of City Hall—Sand Mountain Tinting
Appoint Committee—Zoning Ordinance
LED Lighting Equipment Project
LED Lighting Installation Project
Personnel-
Council Report
Stiefel-
Taheri-
Library Board Appointments 2018 Terms
Add Pete Long ",500,CBDUP-14a75ae35a8fbd0498d9,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBSPAN-20260728-f3d11310a0a385d69e7b0172,CBSPQ-20260728-1119bc8df37a4b504ce6,CBTXT-20260728-6935519b11e752c07545,CBTXT-20260728-6935519b11e752c07545,CBRDY-20260728-1a9338b91c514c47878a,CBSRD-20260728-4182607f221e7b7e579f,CBCR-20260728-02454,B4XPAR-20260727-002651,BCV-20260728-03807,broad_4x1000_deduped,span_lane_001,43,AL,South,Rainsville,DeKalb County (01049; primary),"City Council Minutes — August 1, 2016 (Item: hiring at starting rate on the pay scale)",https://rainsvillealabama.com/minutes-8-1-16.pdf,https://rainsvillealabama.com/minutes-8-1-16.pdf,rainsvillealabama.com,salary_ordinance,meeting_minutes,high,9e332707b5b31bf9a3748e98a370d23de26169553854bfd74af0c5f17bb7230c,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-4182607f221e7b7e579f.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-6935519b11e752c07545.txt,4356,981d28160662a6d9ddf85b51cbb9e3f4fd6db0ed353981bd8335dbe604b5505f,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,weak_or_not_compensation_relevant,weak_or_no_claim_support,unknown_quantitative_compensation,ambiguous_span,Department at the starting rate on the pay scale. ,1117,1167,d25f4c6c161ba1e7b87ac0f5274adc45845696712d58b6a50c4d84cb7858c290,W,W001,"[""pay""]","[""weak_or_not_compensation_relevant""]","[""weak_or_no_claim_support""]","[""unknown_quantitative_compensation""]","[""W001""]","tion was made by Graham and seconded by Freeman to approve and dispense with the reading of the minutes.
Motion carried with all in favor.

Item #1. A motion was made by Graham and seconded by Freeman to hire Zaine Blake as a Patrolman at the Police
","Motion carried with all in favor.

Item #2. A motion was made by Lingerfelt and seconded by Graham to accept the bid of $397,883.65 from Wiregrass
Construction for the paving & striping of RTI Drive, Industrial Blvd, Shiloh Estates, and Chavies Rd. M",500,CBDUP-f3d11310a0a385d69e7b,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBSPAN-20260728-fd6a7aeba3dc1f643e59fbfc,CBSPQ-20260728-b3eff382cc3e87fa67a4,CBTXT-20260728-3614ad2cf214236e0e3e,CBTXT-20260728-3614ad2cf214236e0e3e,CBRDY-20260728-09f99a29d2cca35cb844,CBSRD-20260728-27e586861b5b7f9bd91f,CBCR-20260728-04093,B4XPAR-20260727-004450,BCV-20260728-06888,broad_4x1000_deduped,span_lane_001,46,AL,South,Satsuma,Mobile County (01097; primary),"MINUTES of April 22, 2025 (Workshop Session) — Employee Raises for Police and Fire",https://www.cityofsatsuma.com/AgendaCenter/ViewFile/Minutes/_04222025-61,https://cityofsatsuma.com/AgendaCenter/ViewFile/Minutes/_04222025-61,cityofsatsuma.com,agenda_packet_or_minutes,meeting_minutes,high,39c80dfde87fd2374e15fe2b9f867f1796cced901e3f352ca53def673f636abf,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-27e586861b5b7f9bd91f.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-3614ad2cf214236e0e3e.txt,2836,4cc47d3f1837ffede6ffe4b59b329b234176a7768d7df206f495b698e9e1a15f,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,weak_or_not_compensation_relevant,weak_or_no_claim_support,unknown_quantitative_compensation,ambiguous_span," Audit by Department of Labor
",2148,2178,4a581e74595f4aac5d5f08f5ab58fcf4b824ffb89a718c1b86b03381907d894c,W,W001,"[""Labor""]","[""weak_or_not_compensation_relevant""]","[""weak_or_no_claim_support""]","[""unknown_quantitative_compensation""]","[""W001""]"," needed for the Police Department

   4. 5% Across the Board Raises
   5. Equipment needed for Public Works
   6. Website Upgrades by Civic Plus
   7. Clean up Event $1,600.00
   8. Back to School Sales Tax
   9. Reappointment of Board Members
   10.","   11. Bonds
   12. Planning Board Meeting May 1, 2025
   13. Water and Sewer Project

Workshop dismissed at 7:00 p.m.




/s/ Mark Barlow_       __________________   /s/ Randy Little______________
Mark Barlow, Mayor                          Councilm",500,CBDUP-fd6a7aeba3dc1f643e59,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
