post_pi_wave_rank,original_priority_rank,post_pi_wave_id,worker_batch,worker_batch_row,future_live_queue_id,municipality_id,census_gov_id,state,municipality,government_name,government_type,geography_type,population,population_year,county_relationship_count,multi_county_flag,county_context_summary,population_percentile,population_log_scale,population_score,government_type_score,state_yield_score,research_design_score,geographic_value_score,data_completeness_score,evidence_signal_score,retry_adjustment,total_priority_score,national_priority_rank,priority_tier,priority_confidence,priority_reason_summary,state_successful_scout_count,state_candidate_positive_rate,state_candidate_rows_per_covered,state_parseable_empty_rate,state_failure_rate,state_score_confidence,scout_coverage_status,candidate_positive_flag,candidate_row_count,later_verification_row_count,failure_only_flag,retry_flag,retry_priority,prior_failure_run_ids,already_canonical_flag,future_scout_eligible_flag,future_scout_exclusion_reason,score_version,score_stage_disclaimer,source_priority_file,source_priority_commit,search_hints_available,search_hint_1,search_hint_2,search_hint_3,search_hint_4,search_hint_5,expected_units_to_search,verification_notes,recommended_scout_status,worker_id,worker_state_scope,worker_rank_min,worker_rank_max,worker_assignment_method
301,1130,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23,parallel_lane_3,1,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23-LANE3,cog_2025_207763,207763,ID,Twin Falls,CITY OF TWIN FALLS,municipal,place,54943,2023,1,no,Twin Falls County (16083; primary),0.975582,0.685269,24.042,10.000,15.453,10.250,8.800,5.000,0.000,0.000,73.544,1130,Tier 1,low,population percentile 97.6; municipal/place; state evidence low; smoothed yield component 15.5/20; 2 county relationship(s); unscouted,4,0.750000,1.750000,0.250000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF TWIN FALLS"" ID official website","""CITY OF TWIN FALLS"" ID collective bargaining agreement","""CITY OF TWIN FALLS"" ID police union contract","""CITY OF TWIN FALLS"" ID fire union contract","""CITY OF TWIN FALLS"" ID salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF TWIN FALLS (Census government ID 207763; locked municipality ID cog_2025_207763). County context: Twin Falls County (16083; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-parallel-round2-3x150-2026-07-23_lane_3,lane_3,CROSS_STATE_PARALLEL_SCOUT_ROUND,301,450,rank_ordered_disjoint_parallel_lane
302,1131,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23,parallel_lane_3,2,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23-LANE3,cog_2025_172544,172544,OH,Englewood,CITY OF ENGLEWOOD,municipal,place,13249,2023,1,no,Montgomery County (39113; primary),0.898842,0.595965,21.513,10.000,16.670,11.977,8.383,5.000,0.000,0.000,73.544,1131,Tier 1,low,population percentile 89.9; municipal/place; state evidence low; smoothed yield component 16.7/20; 2 county relationship(s); unscouted,8,1.000000,3.125000,0.000000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF ENGLEWOOD"" OH official website","""CITY OF ENGLEWOOD"" OH collective bargaining agreement","""CITY OF ENGLEWOOD"" OH police union contract","""CITY OF ENGLEWOOD"" OH fire union contract","""CITY OF ENGLEWOOD"" OH salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF ENGLEWOOD (Census government ID 172544; locked municipality ID cog_2025_172544). County context: Montgomery County (39113; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-parallel-round2-3x150-2026-07-23_lane_3,lane_3,CROSS_STATE_PARALLEL_SCOUT_ROUND,301,450,rank_ordered_disjoint_parallel_lane
303,1132,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23,parallel_lane_3,3,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23-LANE3,cog_2025_132421,132421,OH,Seven Hills,CITY OF SEVEN HILLS,municipal,place,11499,2023,1,no,Cuyahoga County (39035; primary),0.888024,0.587071,21.224,10.000,16.670,11.977,8.673,5.000,0.000,0.000,73.544,1132,Tier 1,low,population percentile 88.8; municipal/place; state evidence low; smoothed yield component 16.7/20; 2 county relationship(s); unscouted,8,1.000000,3.125000,0.000000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF SEVEN HILLS"" OH official website","""CITY OF SEVEN HILLS"" OH collective bargaining agreement","""CITY OF SEVEN HILLS"" OH police union contract","""CITY OF SEVEN HILLS"" OH fire union contract","""CITY OF SEVEN HILLS"" OH salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF SEVEN HILLS (Census government ID 132421; locked municipality ID cog_2025_132421). County context: Cuyahoga County (39035; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-parallel-round2-3x150-2026-07-23_lane_3,lane_3,CROSS_STATE_PARALLEL_SCOUT_ROUND,301,450,rank_ordered_disjoint_parallel_lane
304,1133,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23,parallel_lane_3,4,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23-LANE3,cog_2025_161708,161708,FL,St. Augustine,CITY OF ST AUGUSTINE,municipal,place,15596,2023,1,no,St. Johns County (12109; primary),0.911431,0.606204,21.849,10.000,17.089,11.950,7.654,5.000,0.000,0.000,73.542,1133,Tier 1,medium,population percentile 91.1; municipal/place; state evidence medium; smoothed yield component 17.1/20; 2 county relationship(s); unscouted,30,0.933333,2.566667,0.066667,0.032258,medium,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF ST AUGUSTINE"" FL official website","""CITY OF ST AUGUSTINE"" FL collective bargaining agreement","""CITY OF ST AUGUSTINE"" FL police union contract","""CITY OF ST AUGUSTINE"" FL fire union contract","""CITY OF ST AUGUSTINE"" FL salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF ST AUGUSTINE (Census government ID 161708; locked municipality ID cog_2025_161708). County context: St. Johns County (12109; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-parallel-round2-3x150-2026-07-23_lane_3,lane_3,CROSS_STATE_PARALLEL_SCOUT_ROUND,301,450,rank_ordered_disjoint_parallel_lane
305,1134,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23,parallel_lane_3,5,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23-LANE3,cog_2025_209204,209204,OR,Fairview,CITY OF FAIRVIEW,municipal,place,10782,2023,1,no,Multnomah County (41051; primary),0.881955,0.583029,21.078,10.000,16.964,12.684,7.815,5.000,0.000,0.000,73.541,1134,Tier 1,low,population percentile 88.2; municipal/place; state evidence low; smoothed yield component 17.0/20; 2 county relationship(s); unscouted,9,1.000000,3.555556,0.000000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF FAIRVIEW"" OR official website","""CITY OF FAIRVIEW"" OR collective bargaining agreement","""CITY OF FAIRVIEW"" OR police union contract","""CITY OF FAIRVIEW"" OR fire union contract","""CITY OF FAIRVIEW"" OR salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF FAIRVIEW (Census government ID 209204; locked municipality ID cog_2025_209204). County context: Multnomah County (41051; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-parallel-round2-3x150-2026-07-23_lane_3,lane_3,CROSS_STATE_PARALLEL_SCOUT_ROUND,301,450,rank_ordered_disjoint_parallel_lane
306,1135,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23,parallel_lane_3,6,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23-LANE3,cog_2025_132491,132491,OH,Clayton,CITY OF CLAYTON,municipal,place,13222,2023,1,no,Montgomery County (39113; primary),0.898730,0.595837,21.510,10.000,16.670,11.977,8.383,5.000,0.000,0.000,73.540,1135,Tier 1,low,population percentile 89.9; municipal/place; state evidence low; smoothed yield component 16.7/20; 2 county relationship(s); unscouted,8,1.000000,3.125000,0.000000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF CLAYTON"" OH official website","""CITY OF CLAYTON"" OH collective bargaining agreement","""CITY OF CLAYTON"" OH police union contract","""CITY OF CLAYTON"" OH fire union contract","""CITY OF CLAYTON"" OH salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF CLAYTON (Census government ID 132491; locked municipality ID cog_2025_132491). County context: Montgomery County (39113; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-parallel-round2-3x150-2026-07-23_lane_3,lane_3,CROSS_STATE_PARALLEL_SCOUT_ROUND,301,450,rank_ordered_disjoint_parallel_lane
307,1136,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23,parallel_lane_3,7,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23-LANE3,cog_2025_126595,126595,IA,Clinton,CITY OF CLINTON,municipal,place,24239,2023,1,no,Clinton County (19045; primary),0.940176,0.633889,22.692,10.000,15.961,11.137,8.747,5.000,0.000,0.000,73.538,1136,Tier 1,low,population percentile 94.0; municipal/place; state evidence low; smoothed yield component 16.0/20; 2 county relationship(s); unscouted,6,0.833333,2.833333,0.166667,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF CLINTON"" IA official website","""CITY OF CLINTON"" IA collective bargaining agreement","""CITY OF CLINTON"" IA police union contract","""CITY OF CLINTON"" IA fire union contract","""CITY OF CLINTON"" IA salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF CLINTON (Census government ID 126595; locked municipality ID cog_2025_126595). County context: Clinton County (19045; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-parallel-round2-3x150-2026-07-23_lane_3,lane_3,CROSS_STATE_PARALLEL_SCOUT_ROUND,301,450,rank_ordered_disjoint_parallel_lane
308,1137,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23,parallel_lane_3,8,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23-LANE3,cog_2025_132531,132531,OH,Macedonia,CITY OF MACEDONIA,municipal,place,12025,2023,1,no,Summit County (39153; primary),0.891368,0.589879,21.314,10.000,16.670,11.977,8.576,5.000,0.000,0.000,73.538,1137,Tier 1,low,population percentile 89.1; municipal/place; state evidence low; smoothed yield component 16.7/20; 2 county relationship(s); unscouted,8,1.000000,3.125000,0.000000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF MACEDONIA"" OH official website","""CITY OF MACEDONIA"" OH collective bargaining agreement","""CITY OF MACEDONIA"" OH police union contract","""CITY OF MACEDONIA"" OH fire union contract","""CITY OF MACEDONIA"" OH salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF MACEDONIA (Census government ID 132531; locked municipality ID cog_2025_132531). County context: Summit County (39153; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-parallel-round2-3x150-2026-07-23_lane_3,lane_3,CROSS_STATE_PARALLEL_SCOUT_ROUND,301,450,rank_ordered_disjoint_parallel_lane
309,1138,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23,parallel_lane_3,9,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23-LANE3,cog_2025_161451,161451,CT,Groton,CITY OF GROTON,municipal,place,9302,2023,1,no,Southeastern Connecticut Planning Region (09180; primary),0.868411,0.573759,20.749,10.000,16.671,12.477,8.642,5.000,0.000,0.000,73.538,1138,Tier 1,low,population percentile 86.8; municipal/place; state evidence low; smoothed yield component 16.7/20; 2 county relationship(s); unscouted,7,1.000000,3.428571,0.000000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF GROTON"" CT official website","""CITY OF GROTON"" CT collective bargaining agreement","""CITY OF GROTON"" CT police union contract","""CITY OF GROTON"" CT fire union contract","""CITY OF GROTON"" CT salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF GROTON (Census government ID 161451; locked municipality ID cog_2025_161451). County context: Southeastern Connecticut Planning Region (09180; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-parallel-round2-3x150-2026-07-23_lane_3,lane_3,CROSS_STATE_PARALLEL_SCOUT_ROUND,301,450,rank_ordered_disjoint_parallel_lane
310,1139,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23,parallel_lane_3,10,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23-LANE3,cog_2025_162060,162060,ID,Caldwell,CITY OF CALDWELL,municipal,place,68336,2023,1,no,Canyon County (16027; primary),0.981932,0.698965,24.365,10.000,15.453,10.250,8.466,5.000,0.000,0.000,73.534,1139,Tier 1,low,population percentile 98.2; municipal/place; state evidence low; smoothed yield component 15.5/20; 2 county relationship(s); unscouted,4,0.750000,1.750000,0.250000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF CALDWELL"" ID official website","""CITY OF CALDWELL"" ID collective bargaining agreement","""CITY OF CALDWELL"" ID police union contract","""CITY OF CALDWELL"" ID fire union contract","""CITY OF CALDWELL"" ID salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF CALDWELL (Census government ID 162060; locked municipality ID cog_2025_162060). County context: Canyon County (16027; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-parallel-round2-3x150-2026-07-23_lane_3,lane_3,CROSS_STATE_PARALLEL_SCOUT_ROUND,301,450,rank_ordered_disjoint_parallel_lane
