verification_locator_id,canonical_network_locator,canonical_candidate_id,candidate_row_count,priority_order,primary_external_data_families,administrative_source_types,official_source_flags,locator_host,repair_member_count,verification_lane_id,verification_lane_sequence
,https://www.archives.gov/research/census/nonpopulation,RESCAND-5e47c2564c2b483f771aeacf,1,,multi_family_administrative_source,payroll_roster,true,www.archives.gov,0,,
,https://www.archives.gov/research/census/online-resources,RESCAND-9dc9cad3ba7d40f0f7ec35f1,1,,multi_family_administrative_source,payroll_roster,true,www.archives.gov,0,,
,https://www.archives.gov/research/census/presidents/buchanan.html,RESCAND-7070f89feb029fae07af0e55,1,,staffing_and_headcount,staffing_table,true,www.archives.gov,0,,
,https://www.archives.gov/research/guide-fed-records/groups/029.html,RESCAND-fca14ce4051429a3aabf5df2,1,,multi_family_administrative_source,payroll_roster,true,www.archives.gov,0,,
,https://www.archives.gov/research/guide-fed-records/groups/029.html/1000,RESCAND-d30b9032b5d1d3dafcfe4b54,1,,payroll_and_earnings,payroll_roster,true,www.archives.gov,0,,
,https://www.archives.gov/research/guide-fed-records/groups/029.html?vm=r,RESCAND-8b3ef9f7fb26f45b9f1c51a9,1,,payroll_and_earnings,payroll_roster,true,www.archives.gov,0,,
,https://www.archives.gov/research/native-americans/census/research-decennial-census.html,RESCAND-328df1aa3720259845548a37,1,,multi_family_administrative_source,payroll_roster,true,www.archives.gov,0,,
,https://www.archives.nysed.gov/records/local-government-record-schedule/budget,RESCAND-945dba31b5f6171b14329183,1,,payroll_and_earnings,payroll_roster,true,www.archives.nysed.gov,0,,
,https://www.archives.nysed.gov/records/local-government-record-schedule/civil-service,RESCAND-5748fdef0a4d382a76512884,1,,staffing_and_headcount,other,true,www.archives.nysed.gov,0,,
,https://www.archives.nysed.gov/records/local-government-record-schedule/fiscal?page=1,RESCAND-96752a7538697fadd88eae85,1,,staffing_and_headcount,other,true,www.archives.nysed.gov,0,,
,https://www.archives.nysed.gov/records/local-government-record-schedule/general-administration,RESCAND-fce005dbff0125cbeb55956f,1,,benefits_and_total_compensation,other,true,www.archives.nysed.gov,0,,
,https://www.archives.nysed.gov/records/local-government-record-schedule/payroll,EXTCAND-67cc11447823fb4e73f65c74,1,,multi_family_administrative_source,payroll_roster,true,www.archives.nysed.gov,0,,
,https://www.archives.nysed.gov/records/local-government-record-schedule/personnelcivil-service,EXTCAND-f530a3bbca404075cb480555,1,,multi_family_administrative_source,payroll_roster,true,www.archives.nysed.gov,0,,
,https://www.arcola.lib.il.us/board-of-trustees/meeting-minutes,EXTCAND-e6c67d3746fdffb242ba6d79,1,,multi_family_administrative_source,payroll_roster,true,www.arcola.lib.il.us,0,,
,https://www.ardsleycan.org/,RESCAND-238d3c97b21f0a83d42ebc64,1,,implementation_confirmation,pension_or_retirement_document,false,www.ardsleycan.org,0,,
,https://www.ardsleycan.org/reports/local-laws,EXTCAND-f14ebcc2b1242c0b023822ba,1,,multi_family_administrative_source,payroll_roster,false,www.ardsleycan.org,0,,
,https://www.ardsleycan.org/reports/news,RESCAND-0b5f7fcb667ba484ad51073f,1,,implementation_confirmation,pension_or_retirement_document,false,www.ardsleycan.org,0,,
,https://www.ardsleycan.org/village-tools,EXTCAND-f83b3b41ce9851f567dd0c5f,1,,multi_family_administrative_source,payroll_roster,false,www.ardsleycan.org,0,,
,https://www.ardsleyschools.org/about,RESCAND-db7695f50448a5772e1961cc,1,,multi_family_administrative_source,payroll_roster,false,www.ardsleyschools.org,0,,
,https://www.ardsleyschools.org/departments/business-and-finance,EXTCAND-9ba4081ae159734b5b9db4a8,1,,multi_family_administrative_source,payroll_roster,false,www.ardsleyschools.org,0,,
,https://www.ardsleyschools.org/departments/business-and-finance/annual-school-budget,EXTCAND-2000c2ac5e5038dd3b905436,1,,multi_family_administrative_source,payroll_roster,false,www.ardsleyschools.org,0,,
,https://www.ardsleyschools.org/departments/business-and-finance/annual-school-budget/2017-2018-approved-budget,RESCAND-9a44cef06dbab29ac49465a2,1,,payroll_and_earnings,payroll_roster,false,www.ardsleyschools.org,0,,
,https://www.ardsleyschools.org/departments/business-and-finance/annual-school-budget/2019-2020-approved-budget,RESCAND-63d1df9bd244c81687d6b33c,1,,multi_family_administrative_source,payroll_roster,false,www.ardsleyschools.org,0,,
,https://www.ardsleyschools.org/departments/business-and-finance/annual-school-budget/2021-2022-approved-budget,RESCAND-be9aa5bead93613a4fc71bb6,1,,multi_family_administrative_source,payroll_roster,false,www.ardsleyschools.org,0,,
,https://www.ardsleyschools.org/departments/business-and-finance/financial-audit-reports,RESCAND-c02d6732d3116ff9091e0f0a,1,,multi_family_administrative_source,payroll_roster,false,www.ardsleyschools.org,0,,
,https://www.ardsleyschools.org/departments/business-and-finance/new-page,RESCAND-02a58891f5f93aa8d93aea03,1,,payroll_and_earnings,payroll_roster,false,www.ardsleyschools.org,0,,
,https://www.ardsleyschools.org/departments/business-and-finance/payroll,RESCAND-0c234ee49411590600021714,1,,multi_family_administrative_source,payroll_roster,false,www.ardsleyschools.org,0,,
,https://www.ardsleyschools.org/departments/human-resources,EXTCAND-fbc16c41b09d07cfa6ff25c1,1,,multi_family_administrative_source,payroll_roster,false,www.ardsleyschools.org,0,,
,https://www.ardsleyschools.org/school-budget,EXTCAND-563ac2d6079056a1c8ed35bf,1,,multi_family_administrative_source,payroll_roster,false,www.ardsleyschools.org,0,,
,https://www.ardsleyschools.org/site-map,RESCAND-3f3b0e9060fce0bbe331818e,1,,implementation_confirmation,pension_or_retirement_document,false,www.ardsleyschools.org,0,,
,https://www.ardsleyvillage.gov/,EXTCAND-3e13036fc1674c1861e7ca63,1,,multi_family_administrative_source,payroll_roster,true,www.ardsleyvillage.gov,0,,
,https://www.ardsleyvillage.gov/Ardsley-Green-Task-Force,RESCAND-6272bee69a82eaab964e8644,1,,payroll_and_earnings,payroll_roster,true,www.ardsleyvillage.gov,0,,
,https://www.ardsleyvillage.gov/about-ardsley,RESCAND-c75f625e910211f33c24fcef,1,,implementation_confirmation,pension_or_retirement_document,true,www.ardsleyvillage.gov,0,,
,https://www.ardsleyvillage.gov/board-of-trustees,RESCAND-2ace2eed0cd81e0ffa620501,1,,payroll_and_earnings,payroll_roster,true,www.ardsleyvillage.gov,0,,
,https://www.ardsleyvillage.gov/buildingcode-enforcement/news/attention-plumbers-electricians-hvac-contractors-fire-sprinkler,RESCAND-4393d4110d38d7940ef4a2a7,1,,multi_family_administrative_source,payroll_roster,true,www.ardsleyvillage.gov,0,,
,https://www.ardsleyvillage.gov/comprehensive-plan,EXTCAND-8249c32a0e504332f6a334c8,1,,multi_family_administrative_source,payroll_roster,true,www.ardsleyvillage.gov,0,,
