verification_locator_id,canonical_network_locator,canonical_candidate_id,candidate_row_count,priority_order,primary_external_data_families,administrative_source_types,official_source_flags,locator_host,repair_member_count,verification_lane_id,verification_lane_sequence,verification_status,pre_final_dedup_verification_status,http_status,final_locator,final_canonical_locator,canonical_final_locator_id,verified_content_type,response_content_type,content_length,content_disposition,etag,last_modified,redirect_count,request_count,retry_count,head_request_count,get_metadata_request_count,metadata_body_bytes_inspected,full_body_retained,source_downloaded,source_reviewed,verified_at,terminal_request_id,verification_error_class,source_review_routing
EXTLOC-ee49ceba78261d0235833d5a,https://coab.us/CivicAlerts.aspx?AID=1597,RESCAND-202c8bce471a1aa5864be368,1,high,payroll_and_earnings,earnings_report,true,coab.us,0,verification_lane_001,347,duplicate_final_locator,,200,https://coab.us/m/newsflash/home/detail/1597,https://coab.us/m/newsflash/home/detail/1597,EXTFINALLOC-9ed38365d1938fa2a61e6b1f,html,text/html; charset=utf-8,0,,,,1,1,0,1,0,0,false,false,false,2026-08-05T15:11:16.551763+00:00,EXTREQ-9f80d4b60b57b138710eda3c,,duplicate_final_locator
EXTLOC-5d300479d0fde96986829743,https://klic.dol.ks.gov/vosnet/jobbanks/jobdetails.aspx?enc=9B8%2FuT7EfbEIDLIMZ8rho7lgjcz5GhrB+qzMCateevCtKcKJt2q4qJWNzvBjsQSKM7%2F2sHYRj0EITIDmHlFgQN520OYm%2FpTMrdRqegn+OkTfCQZyBJk0kjkr76GS6zhQbsCA4xJlS0LtkG4qaoTTL%2FhIB5LJs1EzOoyAdhur1WftNlBQMEHFOf4ejbX%2FTbB+dIQFiA9JanxGtPkOaD4C5sIQZ+YiBoaIbtUnxVtSrFBdiiMGkTHp3VAONAqgeUJyR+%2F+TzmMPFr2n3vQbd307HO5ML8%2FWE%2F9bkBfs2yMXfRKjidS0MyKWWYCRpH40yBwwqSuFZ+aHgce8Gahmp4QV6VSCA3%2FVVnCcU14s5IXaNGhybf6+QkidXggjhMkgB6rPGNiUhAlvAxXjegwvFqc3ra2P7+HOc09YVII8ldxUyTG%2FRpf1FIxfQQOcFBP0+%2F3yMfzHDLMxqJiJskoNXYaY26GkbpP5HnRyURV543lVT82+aApCo44eOI%2FjkESQEOynKwsBGsQoL1l552lUxCsIBccEijLxizK5YLwfnT8WKlWe3X%2F8dFMu6sSfg+1Kag3wSGOjjyPoNskL6zTM2wt4SfKjEJ5NQH6u0C6o%2FCzFIEWVL7NKYX+XSglJ4NEq3KTgSOaJ7aj2gotTbDR0yvUIg%3D%3D,EXTCAND-3ca4194fd6086e14cc6f51ea,1,high,multi_family_administrative_source,payroll_roster,true,klic.dol.ks.gov,0,verification_lane_001,800,duplicate_final_locator,,200,https://klic.dol.ks.gov/vosnet/JobBanks/JobSearchCriteriaQuick.aspx?nf=1&,https://klic.dol.ks.gov/vosnet/JobBanks/JobSearchCriteriaQuick.aspx?nf=1,EXTFINALLOC-7378fd45650b35b780e9a554,html,text/html; charset=utf-8,,,,,1,1,0,1,0,0,false,false,false,2026-08-05T15:13:07.665162+00:00,EXTREQ-9d5c43031bbe3c6efe1a1b4f,,duplicate_final_locator
EXTLOC-4f30b913c99efcaa3ac77a06,https://menlopark.gov/files/sharedassets/public/v/1/agendas-and-minutes/city-council/2024-meetings/agendas/20241022/i1-20241022-cc-city-council-compensation.pdf,EXTCAND-de407dd2f35259b017ed8488,1,high,multi_family_administrative_source,payroll_roster,true,menlopark.gov,0,verification_lane_001,917,duplicate_final_locator,,200,https://www.menlopark.gov/files/sharedassets/public/v/1/agendas-and-minutes/city-council/2024-meetings/agendas/20241022/i1-20241022-cc-city-council-compensation.pdf,https://www.menlopark.gov/files/sharedassets/public/v/1/agendas-and-minutes/city-council/2024-meetings/agendas/20241022/i1-20241022-cc-city-council-compensation.pdf,EXTFINALLOC-1a0c0df1f93a99b3709e48d9,pdf,application/pdf,800185,,"""91b659f9-9f5d-42fb-b41b-ae1bb17c6052""","Mon, 17 Mar 2025 11:09:11 GMT",1,1,0,1,0,0,false,false,false,2026-08-05T15:13:13.548232+00:00,EXTREQ-1859d5035ce810b26506c771,,duplicate_final_locator
EXTLOC-ba76c42a3ee4b976ddb3f618,https://mesonet2.agron.iastate.edu/request/download.phtml?network=MN_ASOS,RESCAND-a7b46279437b83ffcdabc34b,1,high,payroll_and_earnings,payroll_roster,true,mesonet2.agron.iastate.edu,0,verification_lane_001,922,duplicate_final_locator,,200,https://iowamesonet.github.io/sorry/?mode=blocked,https://iowamesonet.github.io/sorry/?mode=blocked,EXTFINALLOC-7a08cc7efc43f97d8a16152b,html,text/html; charset=utf-8,1432,,"W/""69a5f7e4-e9d""","Mon, 02 Mar 2026 20:49:40 GMT",1,1,0,1,0,0,false,false,false,2026-08-05T15:13:11.270668+00:00,EXTREQ-b2b371e0e8a0db852edd5aa1,,duplicate_final_locator
EXTLOC-6795bcc7711d129266cb1e55,https://perb.ny.gov/system/files/documents/2024/03/ia84-010-award-11-19-84.pdf,RESCAND-b4f6beb2936ff61d18bb35f3,1,high,payroll_and_earnings,payroll_roster,true,perb.ny.gov,0,verification_lane_001,1042,duplicate_final_locator,,200,https://perb.ny.gov/system/files/documents/2024/03/ia84-010-award-11-19-84.pdf,https://perb.ny.gov/system/files/documents/2024/03/ia84-010-award-11-19-84.pdf,EXTFINALLOC-6795bcc7711d129266cb1e55,pdf,application/pdf,277903,,,"Tue, 19 Mar 2024 12:45:22 GMT",0,1,0,1,0,0,false,false,false,2026-08-05T15:13:39.627879+00:00,EXTREQ-efbd46217b88e75db7644a4b,,duplicate_final_locator
EXTLOC-97dd3b18060c6a4a3ec164b1,https://rules.sos.georgia.gov/gac/478-2,EXTCAND-ae3f5ba9709904001917a5ee,1,high,multi_family_administrative_source,payroll_roster,true,rules.sos.georgia.gov,0,verification_lane_001,1164,duplicate_final_locator,,200,https://rules.sos.ga.gov/gac/478-2,https://rules.sos.ga.gov/gac/478-2,EXTFINALLOC-62f9e069a5d53f39c59faba5,html,text/html; charset=utf-8,,,,,1,1,0,1,0,0,false,false,false,2026-08-05T15:13:53.926256+00:00,EXTREQ-5e7c377ac75e0abac4ef60ff,,duplicate_final_locator
EXTLOC-32f87497602540941ae85b16,https://www.ci.plymouth.mi.us/UserFiles/Servers/Server_12421646/File/How%20Do%20I/View/Code%20of%20Ordinances/CityCharterAdoptedNovember2007.pdf,EXTCAND-947971c3d6be2fd60b1e12b7,1,high,multi_family_administrative_source,payroll_roster,true,www.ci.plymouth.mi.us,0,verification_lane_001,1836,duplicate_final_locator,,200,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_12421646/File/How%20Do%20I/View/Code%20of%20Ordinances/CityCharterAdoptedNovember2007.pdf,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_12421646/File/How%20Do%20I/View/Code%20of%20Ordinances/CityCharterAdoptedNovember2007.pdf,EXTFINALLOC-2bfbc63b1f31db70cf20f76b,pdf,application/pdf,,,,"Wed, 05 Aug 2026 15:20:21 GMT",1,2,0,1,1,1417,false,false,false,2026-08-05T15:20:21.802365+00:00,EXTREQ-0e00905ed365f9558e7fb60f,,duplicate_final_locator
EXTLOC-ea776148e2e5e7f924d658b1,https://www.co.dakota.mn.us/Government/BudgetFinance/SLFRF/Documents/ByllesbyDamBoardResolution_100521.pdf,EXTCAND-2fcbed3660711ede283f6169,1,high,multi_family_administrative_source,payroll_roster,true,www.co.dakota.mn.us,0,verification_lane_001,1915,duplicate_final_locator,,200,https://dakotacountymn.gov/government/budget-finance,https://dakotacountymn.gov/government/budget-finance,EXTFINALLOC-5fd659654c5121b1ab9abe05,html,text/html;charset=utf-8,11656,,"W/""18d3a-6584e4f96497e-gzip""","Wed, 05 Aug 2026 15:20:26 GMT",1,1,0,1,0,0,false,false,false,2026-08-05T15:23:57.366045+00:00,EXTREQ-f753ec5f9629a2fdbef3e8c1,,duplicate_final_locator
EXTLOC-cf92d48384b1460a69ef6ab5,https://www.efis.psc.mo.gov/Case/Display/13839,EXTCAND-bced7fa423831f62dac7f0d6,1,high,multi_family_administrative_source,payroll_roster,true,www.efis.psc.mo.gov,0,verification_lane_001,2115,duplicate_final_locator,,200,https://www.efis.psc.mo.gov/Error/404,https://www.efis.psc.mo.gov/Error/404,EXTFINALLOC-c7bb25f100876c9a7cc8a4b2,html,text/html; charset=utf-8,,,,,1,1,0,1,0,0,false,false,false,2026-08-05T15:20:40.090001+00:00,EXTREQ-b8b5a9f9bdb54026b3996be8,,duplicate_final_locator
EXTLOC-788665d00b136fe5244ff995,https://www.harringtonparknj.gov/government/ordinances/2019-2/29-739-2019-salary-ordinance/file,EXTCAND-b1376aabfccb02819c4e5ad6,1,high,multi_family_administrative_source,staffing_table,true,www.harringtonparknj.gov,0,verification_lane_001,2252,duplicate_final_locator,,200,https://www.harringtonparknj.gov/government/ordinances/2019-2/29-739-2019-salary-ordinance/file,https://www.harringtonparknj.gov/government/ordinances/2019-2/29-739-2019-salary-ordinance/file,EXTFINALLOC-788665d00b136fe5244ff995,pdf,application/pdf;charset=utf-8,,"inline;filename=""739-Salary-Ordinance-2019.pdf""",,"Thu, 25 Apr 2024 15:50:43 GMT",0,1,0,1,0,0,false,false,false,2026-08-05T15:26:43.996037+00:00,EXTREQ-a387b602afcaa74d223ae8b0,,duplicate_final_locator
