attempt,body_prefix_bytes_inspected,body_prefix_hex,body_prefix_sha256,completed_at,content_disposition,content_length,content_type,error_class,error_message_redacted,etag,final_observed_url,full_body_retained,http_status,lane_id,last_modified,method,raw_headers_retained,redirect_count,request_id,request_type,requested_url,retry_after,server,started_at,verification_locator_id
1,2048,3c21444f43545950452068746d6c3e0d,9ae3e0511903fb004f7869ef9d11aba9edd31b4a3f349f67c9c1fd49b8049d50,2026-08-05T15:50:27.950052+00:00,,,text/html; charset=utf-8,,,,https://www.cityofalgonac.org/news/category/65/,false,200,verification_lane_004,,GET,false,0,EXTREQ-cd51299dd311f4962a9f6d36,production_get_metadata,https://www.cityofalgonac.org/news/category/65/,,nginx,2026-08-05T15:50:27.484526+00:00,EXTLOC-0a933d98d21193a9c5be6d44
1,0,,,2026-08-05T15:50:27.024561+00:00,,,,ReadTimeout,ReadTimeout,,,false,,verification_lane_004,,HEAD,false,0,EXTREQ-a0ed1d02b8cd5d6c572dc629,production_head,https://sdeweb01.sde.ok.gov/OCAS_Reporting/DistrictSummary.aspx?FullCode=24I085,,,2026-08-05T15:50:14.897585+00:00,EXTLOC-9e038db00856bd67a7cd6aee
1,2048,0d0a0d0a3c21444f4354595045206874,4a32516521944dcf04e437dfa21d69a43c93e64c04a52495842e08e2e2759d22,2026-08-05T15:50:31.315602+00:00,,103833,text/html; charset=utf-8,,,,https://sdeweb01.sde.ok.gov/OCAS_Reporting/DistrictSummary.aspx?FullCode=24I085,false,200,verification_lane_004,,GET,false,0,EXTREQ-20eeaa12e78860e7c4303238,production_get_metadata,https://sdeweb01.sde.ok.gov/OCAS_Reporting/DistrictSummary.aspx?FullCode=24I085,,Microsoft-IIS/10.0,2026-08-05T15:50:27.025958+00:00,EXTLOC-9e038db00856bd67a7cd6aee
1,0,,,2026-08-05T15:50:27.664348+00:00,,,,ReadTimeout,ReadTimeout,,,false,,verification_lane_004,,HEAD,false,0,EXTREQ-cb4457420689d37ab1f97e52,production_head,https://sdeweb01.sde.ok.gov/OCAS_Reporting/DistrictSummary.aspx?FullCode=46I032,,,2026-08-05T15:50:15.506757+00:00,EXTLOC-3ac4727539f6684310d59313
1,2048,0d0a0d0a3c21444f4354595045206874,4a32516521944dcf04e437dfa21d69a43c93e64c04a52495842e08e2e2759d22,2026-08-05T15:50:35.198706+00:00,,105726,text/html; charset=utf-8,,,,https://sdeweb01.sde.ok.gov/OCAS_Reporting/DistrictSummary.aspx?FullCode=46I032,false,200,verification_lane_004,,GET,false,0,EXTREQ-3be0ac4740f9cca8fad477ae,production_get_metadata,https://sdeweb01.sde.ok.gov/OCAS_Reporting/DistrictSummary.aspx?FullCode=46I032,,Microsoft-IIS/10.0,2026-08-05T15:50:27.664451+00:00,EXTLOC-3ac4727539f6684310d59313
1,0,,,2026-08-05T15:50:35.747728+00:00,,,text/html; charset=UTF-8,,,,https://www.cityofarcher.com/meetings/recent?page=1,false,200,verification_lane_004,"Wed, 05 Aug 2026 07:44:06 GMT",HEAD,false,0,EXTREQ-e657d6cb0690bfda5b8d738a,production_head,https://www.cityofarcher.com/meetings/recent?page=1,,cloudflare,2026-08-05T15:50:35.308987+00:00,EXTLOC-3965f6cd4bd3ab921c2f454b
1,0,,,2026-08-05T15:50:35.758199+00:00,,,text/html; charset=UTF-8,,,,https://fliphtml5.com/jrawa/igeu/Yearbook_2025/,false,200,verification_lane_004,,HEAD,false,0,EXTREQ-bfc68466a0ca66e2c4dec111,production_head,https://fliphtml5.com/jrawa/igeu/Yearbook_2025/,,cloudflare,2026-08-05T15:50:35.476357+00:00,EXTLOC-8a93569a6127a7ac96ee67d6
1,0,,,2026-08-05T15:50:35.775277+00:00,,105515,text/html; charset=utf-8,,,,https://www.bloomfieldhills.gov/SiteMap,false,404,verification_lane_004,,HEAD,false,0,EXTREQ-70ad8229aa3e4f7727a3294c,production_head,https://www.bloomfieldhills.gov/SiteMap,,cloudflare,2026-08-05T15:50:35.274057+00:00,EXTLOC-d3dcddb469a48718ef5567de
1,0,,,2026-08-05T15:50:35.784265+00:00,,173138,application/pdf,,,"""2a452-64cd3345c8e05""",https://www.alburtis.org/minutes/25feb2026.pdf,false,200,verification_lane_004,"Thu, 12 Mar 2026 12:51:00 GMT",HEAD,false,0,EXTREQ-d3855519b3ccba90dd6924a6,production_head,https://www.alburtis.org/minutes/25feb2026.pdf,,Apache,2026-08-05T15:50:35.525477+00:00,EXTLOC-55045884e8009e6a959a5417
1,0,,,2026-08-05T15:50:35.792326+00:00,,,text/html; charset=UTF-8,,,,https://govsalaries.com/canton-mark-r-158592435,false,200,verification_lane_004,"Wed, 05 Aug 2026 15:50:35 GMT",HEAD,false,0,EXTREQ-31aa8ffdac08ebfb1af789a7,production_head,https://govsalaries.com/canton-mark-r-158592435,,cloudflare,2026-08-05T15:50:35.482438+00:00,EXTLOC-0f0623dfe09b7f39528baa4d
1,0,,,2026-08-05T15:50:35.792412+00:00,,3578,text/html,,,"""3985-657d37ce5dcf2-gzip""",https://www.alburtis.org/minutes.html,false,200,verification_lane_004,"Thu, 30 Jul 2026 12:48:25 GMT",HEAD,false,0,EXTREQ-c01c700fde4904f69c5eefb4,production_head,https://www.alburtis.org/minutes.html,,Apache,2026-08-05T15:50:35.204420+00:00,EXTLOC-05dded5541d07bea8a6b10f7
1,0,,,2026-08-05T15:50:35.814863+00:00,,2275973,application/pdf,,,,https://www.ardsleyvillage.gov/sites/g/files/vyhlif4126/f/uploads/2024-2025_adopted_budget_002_0.pdf,false,200,verification_lane_004,"Tue, 07 May 2024 18:32:32 GMT",HEAD,false,0,EXTREQ-25e0e6ee9842bbc6031fd4d8,production_head,https://www.ardsleyvillage.gov/sites/g/files/vyhlif4126/f/uploads/2024-2025_adopted_budget_002_0.pdf,,cloudflare,2026-08-05T15:50:35.537683+00:00,EXTLOC-d834c2bf267688ca32a5dcd0
1,0,,,2026-08-05T15:50:35.814975+00:00,inline;filename=2025-2026 Adopted Budget Book.pdf,4723512,application/pdf,,,,https://www.baycitymi.gov/ArchiveCenter/ViewFile/Item/2895,false,200,verification_lane_004,"Wed, 05 Aug 2026 15:50:35 GMT",HEAD,false,0,EXTREQ-f8652a4df5997f2c8455813f,production_head,https://www.baycitymi.gov/ArchiveCenter/ViewFile/Item/2895,,cloudflare,2026-08-05T15:50:35.549666+00:00,EXTLOC-a27c757c7936c919185b57db
1,0,,,2026-08-05T15:50:35.815058+00:00,,2442072,application/pdf,,,"""7c3541531735ae611c60b08d128f9da6""",https://storage.googleapis.com/proudcity/colmaca/uploads/2018/08/2018-19-Adopted-Budget-Final-Web.pdf,false,200,verification_lane_004,"Wed, 08 Aug 2018 18:33:33 GMT",HEAD,false,0,EXTREQ-5a71e25315f27d451351c86b,production_head,https://storage.googleapis.com/proudcity/colmaca/uploads/2018/08/2018-19-Adopted-Budget-Final-Web.pdf,,UploadServer,2026-08-05T15:50:35.519313+00:00,EXTLOC-934dfd16b0a7664473eb4569
