verification_locator_id,canonical_network_locator,canonical_candidate_id,candidate_row_count,priority_order,primary_external_data_families,administrative_source_types,official_source_flags,locator_host,repair_member_count,verification_lane_id,verification_lane_sequence,verification_status,pre_final_dedup_verification_status,http_status,final_locator,final_canonical_locator,canonical_final_locator_id,verified_content_type,response_content_type,content_length,content_disposition,etag,last_modified,redirect_count,request_count,retry_count,head_request_count,get_metadata_request_count,metadata_body_bytes_inspected,full_body_retained,source_downloaded,source_reviewed,verified_at,terminal_request_id,verification_error_class,source_review_routing
EXTLOC-1de5bd872cd9a3d38943e4fc,https://legislature.mi.gov/doc.aspx,EXTCAND-0d04d4d5bd49eef3a8dda79a,2,high,multi_family_administrative_source,payroll_roster,true,legislature.mi.gov,0,verification_lane_005,1565,reachable_html_shell_or_portal,,200,https://legislature.mi.gov/doc.aspx,https://legislature.mi.gov/doc.aspx,EXTFINALLOC-1de5bd872cd9a3d38943e4fc,html,text/html,,,,,0,1,0,1,0,0,false,false,false,2026-08-05T15:39:13.929401+00:00,EXTREQ-89b72d41656c9234fb085bec,,source_review_ready_html
EXTLOC-1dcb0fc3f6408ba19f937848,https://legislature.mi.gov/documents/1999-2000/Journal/Senate/htm/1999-SJ-06-10-055.htm,EXTCAND-b7ffb1cb1e658fec8cf9158c,1,high,multi_family_administrative_source,payroll_roster,true,legislature.mi.gov,0,verification_lane_005,1566,reachable_html_shell_or_portal,,200,https://legislature.mi.gov/documents/1999-2000/Journal/Senate/htm/1999-SJ-06-10-055.htm,https://legislature.mi.gov/documents/1999-2000/Journal/Senate/htm/1999-SJ-06-10-055.htm,EXTFINALLOC-1dcb0fc3f6408ba19f937848,html,text/html,,,,,0,1,0,1,0,0,false,false,false,2026-08-05T15:39:55.320972+00:00,EXTREQ-a8a9fef72192c1e59c274c45,,source_review_ready_html
EXTLOC-cc82c1341f594edb36932dfd,https://legislature.mi.gov/documents/2011-2012/journal/Senate/pdf/2011-SJ-05-25-046.pdf,RESCAND-d9e12dc7640ddc0a2b2d5fe5,1,high,multi_family_administrative_source,payroll_roster,true,legislature.mi.gov,0,verification_lane_005,1567,reachable_direct_document,,200,https://legislature.mi.gov/documents/2011-2012/journal/Senate/pdf/2011-SJ-05-25-046.pdf,https://legislature.mi.gov/documents/2011-2012/journal/Senate/pdf/2011-SJ-05-25-046.pdf,EXTFINALLOC-cc82c1341f594edb36932dfd,pdf,text/html,,,,,0,1,0,1,0,0,false,false,false,2026-08-05T15:40:09.024138+00:00,EXTREQ-a210af13b8b2e03f107c7493,,source_review_ready_direct_document
EXTLOC-9aac1d48db3bcec20f151b36,https://legislature.mi.gov/documents/2015-2016/publicact/htm/2016-PA-0077.htm,EXTCAND-4fb4880d72310f10a255961c,1,high,multi_family_administrative_source,payroll_roster,true,legislature.mi.gov,0,verification_lane_005,1568,reachable_html_shell_or_portal,,200,https://legislature.mi.gov/documents/2015-2016/publicact/htm/2016-PA-0077.htm,https://legislature.mi.gov/documents/2015-2016/publicact/htm/2016-PA-0077.htm,EXTFINALLOC-9aac1d48db3bcec20f151b36,html,text/html,,,,,0,1,0,1,0,0,false,false,false,2026-08-05T15:40:35.730888+00:00,EXTREQ-64c77d7b20d3eb516b3deaf7,,source_review_ready_html
EXTLOC-422c9665e756df5c58ac5031,https://legislature.mi.gov/documents/2021-2022/billintroduced/House/pdf/2022-HIB-5841.pdf,EXTCAND-cee692fb026c97d2b0a3344b,1,high,multi_family_administrative_source,payroll_roster,true,legislature.mi.gov,0,verification_lane_005,1569,reachable_direct_document,,200,https://legislature.mi.gov/documents/2021-2022/billintroduced/House/pdf/2022-HIB-5841.pdf,https://legislature.mi.gov/documents/2021-2022/billintroduced/House/pdf/2022-HIB-5841.pdf,EXTFINALLOC-422c9665e756df5c58ac5031,pdf,text/html,,,,,0,1,0,1,0,0,false,false,false,2026-08-05T15:41:35.305881+00:00,EXTREQ-4014816d588ed8318cd6482e,,source_review_ready_direct_document
EXTLOC-778afee5d411bcadfa40b285,https://legislature.mi.gov/documents/2023-2024/billanalysis/House/pdf/2023-HLA-0760-EE151134.pdf,RESCAND-eb5c631d246c15d0095ec9b5,1,high,payroll_and_earnings,payroll_roster,true,legislature.mi.gov,0,verification_lane_005,1570,reachable_direct_document,,200,https://legislature.mi.gov/documents/2023-2024/billanalysis/House/pdf/2023-HLA-0760-EE151134.pdf,https://legislature.mi.gov/documents/2023-2024/billanalysis/House/pdf/2023-HLA-0760-EE151134.pdf,EXTFINALLOC-778afee5d411bcadfa40b285,pdf,text/html,,,,,0,1,0,1,0,0,false,false,false,2026-08-05T15:41:46.933597+00:00,EXTREQ-f7b2eb1e4a90c2f1f582ac09,,source_review_ready_direct_document
EXTLOC-b14299e9e3cb3df633626790,https://legislature.mi.gov/documents/2023-2024/billanalysis/Senate/htm/2023-SFA-SCR0005-G.htm,EXTCAND-fce7f70db4e8e2aaea9c50fe,1,high,multi_family_administrative_source,payroll_roster,true,legislature.mi.gov,0,verification_lane_005,1571,reachable_html_shell_or_portal,,200,https://legislature.mi.gov/documents/2023-2024/billanalysis/Senate/htm/2023-SFA-SCR0005-G.htm,https://legislature.mi.gov/documents/2023-2024/billanalysis/Senate/htm/2023-SFA-SCR0005-G.htm,EXTFINALLOC-b14299e9e3cb3df633626790,html,text/html,,,,,0,1,0,1,0,0,false,false,false,2026-08-05T15:41:57.589434+00:00,EXTREQ-0e01cf20b164a1207f1e98c1,,source_review_ready_html
EXTLOC-3666eef62417037937952f54,https://legislature.mi.gov/documents/2023-2024/publicact/pdf/2024-PA-0121.pdf,RESCAND-245cfb4d112f4c39a4c7d08b,1,high,payroll_and_earnings,payroll_roster,true,legislature.mi.gov,0,verification_lane_005,1572,reachable_direct_document,,200,https://legislature.mi.gov/documents/2023-2024/publicact/pdf/2024-PA-0121.pdf,https://legislature.mi.gov/documents/2023-2024/publicact/pdf/2024-PA-0121.pdf,EXTFINALLOC-3666eef62417037937952f54,pdf,text/html,,,,,0,1,0,1,0,0,false,false,false,2026-08-05T15:42:48.317306+00:00,EXTREQ-64a2a83b9eb5996fa9b7d262,,source_review_ready_direct_document
EXTLOC-235da00f641eaa11f76deeb9,https://legislature.mi.gov/documents/2025-2026/billanalysis/House/pdf/2025-HLA-4706-C8NV4PLD.pdf,EXTCAND-15b92d233a6a2104409046a5,1,high,multi_family_administrative_source,payroll_roster,true,legislature.mi.gov,0,verification_lane_005,1573,reachable_direct_document,,200,https://legislature.mi.gov/documents/2025-2026/billanalysis/House/pdf/2025-HLA-4706-C8NV4PLD.pdf,https://legislature.mi.gov/documents/2025-2026/billanalysis/House/pdf/2025-HLA-4706-C8NV4PLD.pdf,EXTFINALLOC-235da00f641eaa11f76deeb9,pdf,text/html,,,,,0,1,0,1,0,0,false,false,false,2026-08-05T15:42:58.661541+00:00,EXTREQ-cb9201eee57f43b9fac7017e,,source_review_ready_direct_document
EXTLOC-f632f8f228ef0299ce24f95b,https://legislature.mi.gov/documents/2025-2026/billengrossed/House/pdf/2025-HEBH-4706.pdf,RESCAND-3422c91b5a49ae26e8a24f92,1,high,payroll_and_earnings,payroll_roster,true,legislature.mi.gov,0,verification_lane_005,1574,reachable_direct_document,,200,https://legislature.mi.gov/documents/2025-2026/billengrossed/House/pdf/2025-HEBH-4706.pdf,https://legislature.mi.gov/documents/2025-2026/billengrossed/House/pdf/2025-HEBH-4706.pdf,EXTFINALLOC-f632f8f228ef0299ce24f95b,pdf,text/html,,,,,0,1,0,1,0,0,false,false,false,2026-08-05T15:43:05.667838+00:00,EXTREQ-b92a3c672bd82bd8cdf499ee,,source_review_ready_direct_document
