verification_locator_id,canonical_network_locator,canonical_candidate_id,candidate_row_count,priority_order,primary_external_data_families,administrative_source_types,official_source_flags,locator_host,repair_member_count,verification_lane_id,verification_lane_sequence,verification_status,pre_final_dedup_verification_status,http_status,final_locator,final_canonical_locator,canonical_final_locator_id,verified_content_type,response_content_type,content_length,content_disposition,etag,last_modified,redirect_count,request_count,retry_count,head_request_count,get_metadata_request_count,metadata_body_bytes_inspected,full_body_retained,source_downloaded,source_reviewed,verified_at,terminal_request_id,verification_error_class,source_review_routing
EXTLOC-9559c37a42b4464cf8a554b7,https://dodgevillewi.gov/bc-ap,EXTCAND-32a9239ff4cfcba441381928,1,high,multi_family_administrative_source,payroll_roster,true,dodgevillewi.gov,0,verification_lane_001,485,verification_error,,,,,,unknown,,,,,,0,4,1,2,2,0,false,false,false,2026-08-05T15:12:03.281325+00:00,EXTREQ-43b4942b724216239ae9600c,RemoteProtocolError,not_source_review_ready
EXTLOC-019631cd638a2fdba08278f4,https://dodgevillewi.gov/bc-fin,EXTCAND-dbb8af0903da9ed986d72e9b,1,high,multi_family_administrative_source,payroll_roster,true,dodgevillewi.gov,0,verification_lane_001,486,verification_error,,,,,,unknown,,,,,,0,4,1,2,2,0,false,false,false,2026-08-05T15:12:03.279465+00:00,EXTREQ-8719b843fbe41692a4cc8424,RemoteProtocolError,not_source_review_ready
EXTLOC-4a54484a15d09b92b3e365be,https://dodgevillewi.gov/documents,EXTCAND-43ecbbad06ef9445d3644073,1,high,multi_family_administrative_source,payroll_roster,true,dodgevillewi.gov,0,verification_lane_001,487,verification_error,,,,,,unknown,,,,,,0,4,1,2,2,0,false,false,false,2026-08-05T15:12:03.281254+00:00,EXTREQ-019257e589bd1b0012b8aa3f,RemoteProtocolError,not_source_review_ready
EXTLOC-7fe658c1f3cb01a32d833498,https://dodgevillewi.gov/jobs,EXTCAND-eadcab4f85bea48211549466,1,high,multi_family_administrative_source,payroll_roster,true,dodgevillewi.gov,0,verification_lane_001,488,verification_error,,,,,,unknown,,,,,,0,4,1,2,2,0,false,false,false,2026-08-05T15:12:06.597032+00:00,EXTREQ-62da84866609b7f5973672e1,RemoteProtocolError,not_source_review_ready
EXTLOC-201a463e585fa43e18026bda,https://dodgevillewi.gov/resolutions,EXTCAND-f353c421c0b98871e35d6f40,1,high,multi_family_administrative_source,payroll_roster,true,dodgevillewi.gov,0,verification_lane_001,489,verification_error,,,,,,unknown,,,,,,0,4,1,2,2,0,false,false,false,2026-08-05T15:12:06.594195+00:00,EXTREQ-870f9f56706e339031ea5783,RemoteProtocolError,not_source_review_ready
EXTLOC-0e18548e709766ae3b3f5758,https://dodgevillewi.gov/sites/default/files/fileattachments/city_clerk/page/7734/city_of_dodgeville_financial_statements_for_the_year_ended_december_31_2023.pdf,EXTCAND-c1c6f1b78260186e74e51adb,1,high,multi_family_administrative_source,payroll_roster,true,dodgevillewi.gov,0,verification_lane_001,490,verification_error,,,,,,unknown,,,,,,0,4,1,2,2,0,false,false,false,2026-08-05T15:12:06.591832+00:00,EXTREQ-b6eeaff5765b6ba3b71b963f,RemoteProtocolError,not_source_review_ready
EXTLOC-019f56f2607a6c6c8c437be7,https://dodgevillewi.gov/sites/default/files/fileattachments/ordinance/8327/ordinance_2021-1407_wage_ordinance.pdf,EXTCAND-c35a34d08cc4e4fb07bf2880,1,high,multi_family_administrative_source,payroll_roster,true,dodgevillewi.gov,0,verification_lane_001,491,verification_error,,,,,,unknown,,,,,,0,4,1,2,2,0,false,false,false,2026-08-05T15:12:07.635083+00:00,EXTREQ-0bb92dc4f5443253b5a9f737,RemoteProtocolError,not_source_review_ready
EXTLOC-8533151d365d89ec6c02245e,https://dodgevillewi.gov/sites/default/files/fileattachments/ordinance/8594/ordinance_2022-01_amending_2022_wages.pdf,EXTCAND-f6edd7ad051b3ea1781fb803,1,high,multi_family_administrative_source,payroll_roster,true,dodgevillewi.gov,0,verification_lane_001,492,verification_error,,,,,,unknown,,,,,,0,4,1,2,2,0,false,false,false,2026-08-05T15:12:07.633843+00:00,EXTREQ-03d6239cd95a56794aa2d5cb,RemoteProtocolError,not_source_review_ready
EXTLOC-c421c1f8793ea3289e11a33c,https://publications.budget.ny.gov/pubs/archive/fy18archive/enactedfy18/2017-18enactedAIM-allMun.pdf,EXTCAND-33733a14738000d57872a153,1,high,multi_family_administrative_source,payroll_roster,true,publications.budget.ny.gov,0,verification_lane_001,1096,verification_error,,,,,,unknown,,,,,,0,4,1,2,2,0,false,false,false,2026-08-05T15:13:42.899792+00:00,EXTREQ-4894be2eca40abf74de7d2e5,ReadError,not_source_review_ready
EXTLOC-f7cb50975c945c6a6cc4e8bb,https://publications.budget.ny.gov/pubs/archive/fy18archive/exec/fy18artVIIbills/PPGGArticleVII.pdf,RESCAND-8206d9832ec3ae5685582ca4,1,high,multi_family_administrative_source,payroll_roster,true,publications.budget.ny.gov,0,verification_lane_001,1097,verification_error,,,,,,unknown,,,,,,0,4,1,2,2,0,false,false,false,2026-08-05T15:13:42.942886+00:00,EXTREQ-be29bc9b3d38ecce6425b5cf,ReadError,not_source_review_ready
