from_url,hop_index,http_status,lane_id,location_header,request_id,to_url,verification_locator_id
https://mn.gov/dhs/partners-and-providers/news-initiatives-reports-workgroups/long-term-services-and-supports/pca-enhanced-rate/tiered-wage-floor.jsp,1,302,verification_lane_005,http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=2423e42f-da87-40a1-a314-7102a509977a&ssb=94595254692&ssc=https%3A%2F%2Fmn.gov%2Fdhs%2Fpartners-and-providers%2Fnews-initiatives-reports-workgroups%2Flong-term-services-and-supports%2Fpca-enhanced-rate%2Ftiered-wage-floor.jsp&ssi=7e5b4df2-bf56-4041-ab24-37f7a6195697&ssk=support@shieldsquare.com&ssm=229349880544188261757577275265365&ssn=e64c0a1b61042b2e9f2fb20407a7dc445851aedf1b49-ce36-4a60-b7301e&sso=b21ac919-5876cfd800f6d5584ac3d90725ae5920d2c0dd282b4e8134&ssp=75699136131785954747178594654610300&ssq=50964904487770797833943468552295125428378&ssr=NzQuOTIuMTAuMjIy&sst=GabrielWagesLocatorVerifier/3.0 (metadata-only academic verification)&ssu=&ssv=&ssw=&ssx=W10=,EXTREQ-5229457ec2f27ce1cb672a38,http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=2423e42f-da87-40a1-a314-7102a509977a&ssb=94595254692&ssc=https%3A%2F%2Fmn.gov%2Fdhs%2Fpartners-and-providers%2Fnews-initiatives-reports-workgroups%2Flong-term-services-and-supports%2Fpca-enhanced-rate%2Ftiered-wage-floor.jsp&ssi=7e5b4df2-bf56-4041-ab24-37f7a6195697&ssk=support@shieldsquare.com&ssm=229349880544188261757577275265365&ssn=e64c0a1b61042b2e9f2fb20407a7dc445851aedf1b49-ce36-4a60-b7301e&sso=b21ac919-5876cfd800f6d5584ac3d90725ae5920d2c0dd282b4e8134&ssp=75699136131785954747178594654610300&ssq=50964904487770797833943468552295125428378&ssr=NzQuOTIuMTAuMjIy&sst=GabrielWagesLocatorVerifier/3.0 (metadata-only academic verification)&ssu=&ssv=&ssw=&ssx=W10=,EXTLOC-ab181e7f0c8e2651f7250db7
https://mn.gov/doc/employment-opportunities/benefits/,1,302,verification_lane_005,http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=51b37842-062f-499e-b8ee-f50e98135902&ssb=94595254692&ssc=https%3A%2F%2Fmn.gov%2Fdoc%2Femployment-opportunities%2Fbenefits%2F&ssi=31286c16-bf56-4d45-96e9-7602ed5b4619&ssk=support@shieldsquare.com&ssm=229349880544188261787577275265365&ssn=e64c0a1bc524c7a00369d5e21428dc445851aedf1b49-ce36-4a60-b7301e&sso=b21ac919-5876cfd800f6d5584ac37010bff70e3701e1c8bb2b4e8134&ssp=75699136131785954747178594654610300&ssq=50964904487770797833943468552295125428378&ssr=NzQuOTIuMTAuMjIy&sst=GabrielWagesLocatorVerifier/3.0 (metadata-only academic verification)&ssu=&ssv=&ssw=&ssx=W10=,EXTREQ-117f6aba27328e16722d3a1a,http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=51b37842-062f-499e-b8ee-f50e98135902&ssb=94595254692&ssc=https%3A%2F%2Fmn.gov%2Fdoc%2Femployment-opportunities%2Fbenefits%2F&ssi=31286c16-bf56-4d45-96e9-7602ed5b4619&ssk=support@shieldsquare.com&ssm=229349880544188261787577275265365&ssn=e64c0a1bc524c7a00369d5e21428dc445851aedf1b49-ce36-4a60-b7301e&sso=b21ac919-5876cfd800f6d5584ac37010bff70e3701e1c8bb2b4e8134&ssp=75699136131785954747178594654610300&ssq=50964904487770797833943468552295125428378&ssr=NzQuOTIuMTAuMjIy&sst=GabrielWagesLocatorVerifier/3.0 (metadata-only academic verification)&ssu=&ssv=&ssw=&ssx=W10=,EXTLOC-fc510de3431c6dbd8cf3cee0
https://mn.gov/governor/newsroom/press-releases/?id=1055-560905,1,302,verification_lane_005,http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=8c364e70-032d-4755-8bbb-6e4ec7582ee7&ssb=44173215774&ssc=https%3A%2F%2Fmn.gov%2Fgovernor%2Fnewsroom%2Fpress-releases%2F%3Fid%3D1055-560905&ssi=aecd8155-bf56-44ac-8411-3318c8624da8&ssk=support@shieldsquare.com&ssm=464779364577980691786522618039812&ssn=cfa52ba8ca473dc3c1772ef51f2d1d030a5aaedf1b49-ce36-4a60-bd61c9&sso=8206a919-5876cfd800f6673ab959642ab3dd009f43296f4554bd5878&ssp=47780727171785912487178596325830280&ssq=11705764487888723660143468730397642207804&ssr=NzQuOTIuMTAuMjIy&sst=GabrielWagesLocatorVerifier/3.0 (metadata-only academic verification)&ssu=&ssv=&ssw=&ssx=W10=,EXTREQ-f1f250cf10d18b272194db0e,http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=8c364e70-032d-4755-8bbb-6e4ec7582ee7&ssb=44173215774&ssc=https%3A%2F%2Fmn.gov%2Fgovernor%2Fnewsroom%2Fpress-releases%2F%3Fid%3D1055-560905&ssi=aecd8155-bf56-44ac-8411-3318c8624da8&ssk=support@shieldsquare.com&ssm=464779364577980691786522618039812&ssn=cfa52ba8ca473dc3c1772ef51f2d1d030a5aaedf1b49-ce36-4a60-bd61c9&sso=8206a919-5876cfd800f6673ab959642ab3dd009f43296f4554bd5878&ssp=47780727171785912487178596325830280&ssq=11705764487888723660143468730397642207804&ssr=NzQuOTIuMTAuMjIy&sst=GabrielWagesLocatorVerifier/3.0 (metadata-only academic verification)&ssu=&ssv=&ssw=&ssx=W10=,EXTLOC-9f602b14c4e7b4eb66814ad4
https://mn.gov/governor/newsroom/press-releases/?id=1055-686545,1,302,verification_lane_005,http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=4c7dc889-495e-4c26-bab0-0ebc5530702f&ssb=44173215774&ssc=https%3A%2F%2Fmn.gov%2Fgovernor%2Fnewsroom%2Fpress-releases%2F%3Fid%3D1055-686545&ssi=ed78d99a-bf56-47c4-be39-20f5ea25d375&ssk=support@shieldsquare.com&ssm=464779364577980691816522618039812&ssn=cfa52ba85fe6c285c8e5499e2fa81d030a5aaedf1b49-ce36-4a60-bd61c9&sso=8206a919-5876cfd800f6673ab959f6860f488409c3038d6b54bd5878&ssp=47780727171785912487178596325830280&ssq=11705764487888723660143468730397642207804&ssr=NzQuOTIuMTAuMjIy&sst=GabrielWagesLocatorVerifier/3.0 (metadata-only academic verification)&ssu=&ssv=&ssw=&ssx=W10=,EXTREQ-36b6b141d95da163d1911e5c,http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=4c7dc889-495e-4c26-bab0-0ebc5530702f&ssb=44173215774&ssc=https%3A%2F%2Fmn.gov%2Fgovernor%2Fnewsroom%2Fpress-releases%2F%3Fid%3D1055-686545&ssi=ed78d99a-bf56-47c4-be39-20f5ea25d375&ssk=support@shieldsquare.com&ssm=464779364577980691816522618039812&ssn=cfa52ba85fe6c285c8e5499e2fa81d030a5aaedf1b49-ce36-4a60-bd61c9&sso=8206a919-5876cfd800f6673ab959f6860f488409c3038d6b54bd5878&ssp=47780727171785912487178596325830280&ssq=11705764487888723660143468730397642207804&ssr=NzQuOTIuMTAuMjIy&sst=GabrielWagesLocatorVerifier/3.0 (metadata-only academic verification)&ssu=&ssv=&ssw=&ssx=W10=,EXTLOC-5671e414ef8f5bff1d481468
https://mn.gov/governor/newsroom/press-releases/?id=1055-693643,1,302,verification_lane_005,http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=50935691-552f-489c-b166-ed32372639f5&ssb=44173215774&ssc=https%3A%2F%2Fmn.gov%2Fgovernor%2Fnewsroom%2Fpress-releases%2F%3Fid%3D1055-693643&ssi=a5df2591-bf56-4f6b-93d0-df66b4703c7b&ssk=support@shieldsquare.com&ssm=464779364577980691846522618039812&ssn=cfa52ba846d4227875640697458a1d030a5aaedf1b49-ce36-4a60-bd61c9&sso=8206a919-5876cfd800f6673ab9592734ea0f1cc4431d0fd154bd5878&ssp=47780727171785912487178596325830280&ssq=11705764487888723660143468730397642207804&ssr=NzQuOTIuMTAuMjIy&sst=GabrielWagesLocatorVerifier/3.0 (metadata-only academic verification)&ssu=&ssv=&ssw=&ssx=W10=,EXTREQ-82afdf7e7852db7eb869e5e7,http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=50935691-552f-489c-b166-ed32372639f5&ssb=44173215774&ssc=https%3A%2F%2Fmn.gov%2Fgovernor%2Fnewsroom%2Fpress-releases%2F%3Fid%3D1055-693643&ssi=a5df2591-bf56-4f6b-93d0-df66b4703c7b&ssk=support@shieldsquare.com&ssm=464779364577980691846522618039812&ssn=cfa52ba846d4227875640697458a1d030a5aaedf1b49-ce36-4a60-bd61c9&sso=8206a919-5876cfd800f6673ab9592734ea0f1cc4431d0fd154bd5878&ssp=47780727171785912487178596325830280&ssq=11705764487888723660143468730397642207804&ssr=NzQuOTIuMTAuMjIy&sst=GabrielWagesLocatorVerifier/3.0 (metadata-only academic verification)&ssu=&ssv=&ssw=&ssx=W10=,EXTLOC-8e6f9961539ee592406c9ff2
https://mn.gov/governor/newsroom/press-releases/?id=733146,1,302,verification_lane_005,http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=b28bde3a-b14c-4105-9ab7-4f9ea574691c&ssb=44173215774&ssc=https%3A%2F%2Fmn.gov%2Fgovernor%2Fnewsroom%2Fpress-releases%2F%3Fid%3D733146&ssi=a0a613f1-bf56-47da-9dde-78d54df668c2&ssk=support@shieldsquare.com&ssm=464779364577980691876522618039812&ssn=cfa52ba860a8b13c90c28579a7a31d030a5aaedf1b49-ce36-4a60-bd61c9&sso=8206a919-5876cfd800f6673ab959757fec724e0a6f94a5ff54bd5878&ssp=47780727171785912487178596325830280&ssq=11705764487888723660143468730397642207804&ssr=NzQuOTIuMTAuMjIy&sst=GabrielWagesLocatorVerifier/3.0 (metadata-only academic verification)&ssu=&ssv=&ssw=&ssx=W10=,EXTREQ-196ffb8e561b9a91a77e54cc,http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=b28bde3a-b14c-4105-9ab7-4f9ea574691c&ssb=44173215774&ssc=https%3A%2F%2Fmn.gov%2Fgovernor%2Fnewsroom%2Fpress-releases%2F%3Fid%3D733146&ssi=a0a613f1-bf56-47da-9dde-78d54df668c2&ssk=support@shieldsquare.com&ssm=464779364577980691876522618039812&ssn=cfa52ba860a8b13c90c28579a7a31d030a5aaedf1b49-ce36-4a60-bd61c9&sso=8206a919-5876cfd800f6673ab959757fec724e0a6f94a5ff54bd5878&ssp=47780727171785912487178596325830280&ssq=11705764487888723660143468730397642207804&ssr=NzQuOTIuMTAuMjIy&sst=GabrielWagesLocatorVerifier/3.0 (metadata-only academic verification)&ssu=&ssv=&ssw=&ssx=W10=,EXTLOC-ff35b4819424d9f8b7dfbc0a
https://mn.gov/governor/newsroom/press-releases/index.jsp?id=1055-518977,1,302,verification_lane_005,http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=2fea1035-7a77-4b98-b5af-4d48910fd1c7&ssb=44173215774&ssc=https%3A%2F%2Fmn.gov%2Fgovernor%2Fnewsroom%2Fpress-releases%2Findex.jsp%3Fid%3D1055-518977&ssi=0bb6e5ba-bf56-488f-8d05-5759e503651b&ssk=support@shieldsquare.com&ssm=464779364577980691906522618039812&ssn=cfa52ba80b7c8777f7148d6bd4df1d030a5aaedf1b49-ce36-4a60-bd61c9&sso=8206a919-5876cfd800f6673ab95973b359ba14868917b77454bd5878&ssp=47780727171785912487178596325830280&ssq=11705764487888723660143468730397642207804&ssr=NzQuOTIuMTAuMjIy&sst=GabrielWagesLocatorVerifier/3.0 (metadata-only academic verification)&ssu=&ssv=&ssw=&ssx=W10=,EXTREQ-db314815055c72bc24076f30,http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=2fea1035-7a77-4b98-b5af-4d48910fd1c7&ssb=44173215774&ssc=https%3A%2F%2Fmn.gov%2Fgovernor%2Fnewsroom%2Fpress-releases%2Findex.jsp%3Fid%3D1055-518977&ssi=0bb6e5ba-bf56-488f-8d05-5759e503651b&ssk=support@shieldsquare.com&ssm=464779364577980691906522618039812&ssn=cfa52ba80b7c8777f7148d6bd4df1d030a5aaedf1b49-ce36-4a60-bd61c9&sso=8206a919-5876cfd800f6673ab95973b359ba14868917b77454bd5878&ssp=47780727171785912487178596325830280&ssq=11705764487888723660143468730397642207804&ssr=NzQuOTIuMTAuMjIy&sst=GabrielWagesLocatorVerifier/3.0 (metadata-only academic verification)&ssu=&ssv=&ssw=&ssx=W10=,EXTLOC-8860b0f82f63fb3828b06a3e
https://mn.gov/law-library/research-links/ordinances.jsp,1,302,verification_lane_005,http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=3052f94d-39a6-4909-883a-1df9c5bde184&ssb=65996247082&ssc=https%3A%2F%2Fmn.gov%2Flaw-library%2Fresearch-links%2Fordinances.jsp&ssi=8782662e-bf56-4bb8-b560-eb49fe01f7a0&ssk=support@shieldsquare.com&ssm=697634191961089701932858603472442&ssn=c6301081b609024314cc30fb6c13ebea0c67aedf1b49-ce36-4a60-b83294&sso=1cd8e919-5876cfd800f67a67072d9995f5225d11c295cc20385a28bc&ssp=12679692991785932170178599719239217&ssq=84792364487944829369643468786198787198389&ssr=NzQuOTIuMTAuMjIy&sst=GabrielWagesLocatorVerifier/3.0 (metadata-only academic verification)&ssu=&ssv=&ssw=&ssx=W10=,EXTREQ-d8ebbcfae197fc68901e2bfd,http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=3052f94d-39a6-4909-883a-1df9c5bde184&ssb=65996247082&ssc=https%3A%2F%2Fmn.gov%2Flaw-library%2Fresearch-links%2Fordinances.jsp&ssi=8782662e-bf56-4bb8-b560-eb49fe01f7a0&ssk=support@shieldsquare.com&ssm=697634191961089701932858603472442&ssn=c6301081b609024314cc30fb6c13ebea0c67aedf1b49-ce36-4a60-b83294&sso=1cd8e919-5876cfd800f67a67072d9995f5225d11c295cc20385a28bc&ssp=12679692991785932170178599719239217&ssq=84792364487944829369643468786198787198389&ssr=NzQuOTIuMTAuMjIy&sst=GabrielWagesLocatorVerifier/3.0 (metadata-only academic verification)&ssu=&ssv=&ssw=&ssx=W10=,EXTLOC-9bfc2e3c8fb40775caf0f6e8
https://mn.gov/mdhr/certificates/audits/equal-pay-audit/index.jsp,1,302,verification_lane_005,http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=c77f6fe4-11f6-4aa4-950e-9bb17a0da7ca&ssb=66498212684&ssc=https%3A%2F%2Fmn.gov%2Fmdhr%2Fcertificates%2Faudits%2Fequal-pay-audit%2Findex.jsp&ssi=f99dc49f-bf56-4919-81c9-8fa56073b593&ssk=support@shieldsquare.com&ssm=038828151158286141968655172490178&ssn=4f8b0fdb282cf9f65d75ab3af7d8ba79ebddaedf1b49-ce36-4a60-b7003c&sso=c3ff5919-5876cfd800f6646a006365b46bbe39f6548040cc9661a074&ssp=16128206111785902135178595200116086&ssq=00342764489133011566343468956322377090502&ssr=NzQuOTIuMTAuMjIy&sst=GabrielWagesLocatorVerifier/3.0 (metadata-only academic verification)&ssu=&ssv=&ssw=&ssx=W10=,EXTREQ-0b00f9d4ad473a914e8edfa0,http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=c77f6fe4-11f6-4aa4-950e-9bb17a0da7ca&ssb=66498212684&ssc=https%3A%2F%2Fmn.gov%2Fmdhr%2Fcertificates%2Faudits%2Fequal-pay-audit%2Findex.jsp&ssi=f99dc49f-bf56-4919-81c9-8fa56073b593&ssk=support@shieldsquare.com&ssm=038828151158286141968655172490178&ssn=4f8b0fdb282cf9f65d75ab3af7d8ba79ebddaedf1b49-ce36-4a60-b7003c&sso=c3ff5919-5876cfd800f6646a006365b46bbe39f6548040cc9661a074&ssp=16128206111785902135178595200116086&ssq=00342764489133011566343468956322377090502&ssr=NzQuOTIuMTAuMjIy&sst=GabrielWagesLocatorVerifier/3.0 (metadata-only academic verification)&ssu=&ssv=&ssw=&ssx=W10=,EXTLOC-0cce5e8a32e19a77c2c3892f
https://mn.gov/mdhr/certificates/equalpay/,1,302,verification_lane_005,http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=0eb31b3e-9563-4b1f-baa0-d0c60f9758df&ssb=66498212684&ssc=https%3A%2F%2Fmn.gov%2Fmdhr%2Fcertificates%2Fequalpay%2F&ssi=739ae5a4-bf56-46cd-aedd-4cd86e2f1571&ssk=support@shieldsquare.com&ssm=038828151158286141968655172490178&ssn=4f8b0fdb2c99bdce0d9419d0ddcbba79ebddaedf1b49-ce36-4a60-b7003c&sso=c3ff5919-5876cfd800f6646a00635539aacb3d3b3f94a23f9661a074&ssp=16128206111785902135178595200116086&ssq=00342764489133011566343468956322377090502&ssr=NzQuOTIuMTAuMjIy&sst=GabrielWagesLocatorVerifier/3.0 (metadata-only academic verification)&ssu=&ssv=&ssw=&ssx=W10=,EXTREQ-b188b9d24670a312449ce516,http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=0eb31b3e-9563-4b1f-baa0-d0c60f9758df&ssb=66498212684&ssc=https%3A%2F%2Fmn.gov%2Fmdhr%2Fcertificates%2Fequalpay%2F&ssi=739ae5a4-bf56-46cd-aedd-4cd86e2f1571&ssk=support@shieldsquare.com&ssm=038828151158286141968655172490178&ssn=4f8b0fdb2c99bdce0d9419d0ddcbba79ebddaedf1b49-ce36-4a60-b7003c&sso=c3ff5919-5876cfd800f6646a00635539aacb3d3b3f94a23f9661a074&ssp=16128206111785902135178595200116086&ssq=00342764489133011566343468956322377090502&ssr=NzQuOTIuMTAuMjIy&sst=GabrielWagesLocatorVerifier/3.0 (metadata-only academic verification)&ssu=&ssv=&ssw=&ssx=W10=,EXTLOC-c92bddc1e1205463d55ce9ee
