verification_locator_id,canonical_network_locator,canonical_candidate_id,candidate_row_count,priority_order,primary_external_data_families,administrative_source_types,official_source_flags,locator_host,repair_member_count,verification_lane_id,verification_lane_sequence,verification_status,pre_final_dedup_verification_status,http_status,final_locator,final_canonical_locator,canonical_final_locator_id,verified_content_type,response_content_type,content_length,content_disposition,etag,last_modified,redirect_count,request_count,retry_count,head_request_count,get_metadata_request_count,metadata_body_bytes_inspected,full_body_retained,source_downloaded,source_reviewed,verified_at,terminal_request_id,verification_error_class,source_review_routing
EXTLOC-665b45271891e6afb5014ae7,https://www.miamidade.gov/govaction/matter.asp?file=true&fileAnalysis=false&matter=212912&yearFolder=Y2021,RESCAND-0e500a008c8966cf401c4cc5,1,high,payroll_and_earnings,payroll_roster,true,www.miamidade.gov,0,verification_lane_004,4535,reachable_html_shell_or_portal,,200,https://www.miamidade.gov/govaction/matter.asp?file=true&fileAnalysis=false&matter=212912&yearFolder=Y2021,https://www.miamidade.gov/govaction/matter.asp?file=true&fileAnalysis=false&matter=212912&yearFolder=Y2021,EXTFINALLOC-665b45271891e6afb5014ae7,html,text/html,,,,,0,1,0,1,0,0,false,false,false,2026-08-05T15:49:33.015013+00:00,EXTREQ-c8fb66bb8ff411a4da8f980f,,source_review_ready_html
EXTLOC-26b3605fb288285f96f3b744,https://www.miamidade.gov/govaction/matter.asp?file=true&fileAnalysis=false&matter=220728&yearFolder=Y2022,RESCAND-cbd9030b734dedd78dae7d45,1,high,staffing_and_headcount,staffing_table,true,www.miamidade.gov,0,verification_lane_004,4536,reachable_html_shell_or_portal,,200,https://www.miamidade.gov/govaction/matter.asp?file=true&fileAnalysis=false&matter=220728&yearFolder=Y2022,https://www.miamidade.gov/govaction/matter.asp?file=true&fileAnalysis=false&matter=220728&yearFolder=Y2022,EXTFINALLOC-26b3605fb288285f96f3b744,html,text/html,,,,,0,1,0,1,0,0,false,false,false,2026-08-05T15:49:33.737744+00:00,EXTREQ-cdf6d4a7272fb3a82c544e27,,source_review_ready_html
EXTLOC-6eb301fa1cbcf73aba06b743,https://www.miamidade.gov/govaction/matter.asp?file=true&fileAnalysis=false&matter=231646&yearFolder=Y2023,RESCAND-8a47946019c2247d3ffd2c48,1,high,payroll_and_earnings,payroll_roster,true,www.miamidade.gov,0,verification_lane_004,4537,reachable_html_shell_or_portal,,200,https://www.miamidade.gov/govaction/matter.asp?file=true&fileAnalysis=false&matter=231646&yearFolder=Y2023,https://www.miamidade.gov/govaction/matter.asp?file=true&fileAnalysis=false&matter=231646&yearFolder=Y2023,EXTFINALLOC-6eb301fa1cbcf73aba06b743,html,text/html,,,,,0,1,0,1,0,0,false,false,false,2026-08-05T15:49:34.783340+00:00,EXTREQ-aef5415b0c7294599cd1e4dc,,source_review_ready_html
EXTLOC-9b8ddcbaf758418b53b275d1,https://www.miamidade.gov/govaction/matter.asp?file=true&fileAnalysis=false&matter=242026&yearFolder=Y2024,RESCAND-8d9398efa4ab9975ce7fdb59,1,high,payroll_and_earnings,payroll_roster,true,www.miamidade.gov,0,verification_lane_004,4538,reachable_html_shell_or_portal,,200,https://www.miamidade.gov/govaction/matter.asp?file=true&fileAnalysis=false&matter=242026&yearFolder=Y2024,https://www.miamidade.gov/govaction/matter.asp?file=true&fileAnalysis=false&matter=242026&yearFolder=Y2024,EXTFINALLOC-9b8ddcbaf758418b53b275d1,html,text/html,,,,,0,1,0,1,0,0,false,false,false,2026-08-05T15:49:42.599298+00:00,EXTREQ-f10165ed70da2d562a1e249d,,source_review_ready_html
EXTLOC-18272ecf06f768944408b535,https://www.miamidade.gov/govaction/matter.asp?file=true&fileAnalysis=false&matter=251187&yearFolder=Y2025,EXTCAND-fa877f6c59d47bac1224ebfa,1,high,multi_family_administrative_source,staffing_table,true,www.miamidade.gov,0,verification_lane_004,4539,reachable_html_shell_or_portal,,200,https://www.miamidade.gov/govaction/matter.asp?file=true&fileAnalysis=false&matter=251187&yearFolder=Y2025,https://www.miamidade.gov/govaction/matter.asp?file=true&fileAnalysis=false&matter=251187&yearFolder=Y2025,EXTFINALLOC-18272ecf06f768944408b535,html,text/html,,,,,0,1,0,1,0,0,false,false,false,2026-08-05T15:49:43.403186+00:00,EXTREQ-28d539a04d08d2682d761312,,source_review_ready_html
EXTLOC-205f7107204763b0b05cb602,https://www.miamidade.gov/govaction/matter.asp?file=true&fileAnalysis=false&matter=252336&yearFolder=Y2025,RESCAND-6a670ae8795b0e8c61584af9,1,high,payroll_and_earnings,payroll_roster,true,www.miamidade.gov,0,verification_lane_004,4540,reachable_html_shell_or_portal,,200,https://www.miamidade.gov/govaction/matter.asp?file=true&fileAnalysis=false&matter=252336&yearFolder=Y2025,https://www.miamidade.gov/govaction/matter.asp?file=true&fileAnalysis=false&matter=252336&yearFolder=Y2025,EXTFINALLOC-205f7107204763b0b05cb602,html,text/html,,,,,0,1,0,1,0,0,false,false,false,2026-08-05T15:49:43.974423+00:00,EXTREQ-defcbc1092564e48d7e131a1,,source_review_ready_html
EXTLOC-38cab3d885a7a32d11b4d4ad,https://www.miamidade.gov/govaction/matter.asp?file=true&fileAnalysis=false&matter=261096&yearFolder=Y2026,EXTCAND-81ac8ac84ce76890578a8f31,1,high,multi_family_administrative_source,payroll_roster,true,www.miamidade.gov,0,verification_lane_004,4541,reachable_html_shell_or_portal,,200,https://www.miamidade.gov/govaction/matter.asp?file=true&fileAnalysis=false&matter=261096&yearFolder=Y2026,https://www.miamidade.gov/govaction/matter.asp?file=true&fileAnalysis=false&matter=261096&yearFolder=Y2026,EXTFINALLOC-38cab3d885a7a32d11b4d4ad,html,text/html,,,,,0,1,0,1,0,0,false,false,false,2026-08-05T15:50:14.579133+00:00,EXTREQ-b200cb36653b761aded061ea,,source_review_ready_html
EXTLOC-2e6aac8fc36f694e6bb24a94,https://www.miamidade.gov/govaction/matter.asp?file=true&matter=131733&yearFolder=Y2013,EXTCAND-f66936aa1119a48e18d0b7f7,1,high,multi_family_administrative_source,payroll_roster,true,www.miamidade.gov,0,verification_lane_004,4542,reachable_html_shell_or_portal,,200,https://www.miamidade.gov/govaction/matter.asp?file=true&matter=131733&yearFolder=Y2013,https://www.miamidade.gov/govaction/matter.asp?file=true&matter=131733&yearFolder=Y2013,EXTFINALLOC-2e6aac8fc36f694e6bb24a94,html,text/html,,,,,0,1,0,1,0,0,false,false,false,2026-08-05T15:50:14.942652+00:00,EXTREQ-ac26fa6e9c865728b91fe7c0,,source_review_ready_html
EXTLOC-be56e16adc56da7ed7751c3a,https://www.miamidade.gov/govaction/matter.asp?file=true&matter=140351&yearFolder=Y2014,RESCAND-f081bcb76b059c9e5779a1b2,1,high,payroll_and_earnings,payroll_roster,true,www.miamidade.gov,0,verification_lane_004,4543,reachable_html_shell_or_portal,,200,https://www.miamidade.gov/govaction/matter.asp?file=true&matter=140351&yearFolder=Y2014,https://www.miamidade.gov/govaction/matter.asp?file=true&matter=140351&yearFolder=Y2014,EXTFINALLOC-be56e16adc56da7ed7751c3a,html,text/html,,,,,0,1,0,1,0,0,false,false,false,2026-08-05T15:50:15.573248+00:00,EXTREQ-6947c8d483b0a374fa5dec5f,,source_review_ready_html
EXTLOC-e0e31df2d7dd13ae7a42f474,https://www.miamidade.gov/govaction/matter.asp?file=true&matter=240205,EXTCAND-6f851bb1bd390648b82fb29e,1,high,multi_family_administrative_source,payroll_roster,true,www.miamidade.gov,0,verification_lane_004,4544,reachable_html_shell_or_portal,,200,https://www.miamidade.gov/govaction/matter.asp?file=true&matter=240205,https://www.miamidade.gov/govaction/matter.asp?file=true&matter=240205,EXTFINALLOC-e0e31df2d7dd13ae7a42f474,html,text/html,,,,,0,1,0,1,0,0,false,false,false,2026-08-05T15:50:16.140506+00:00,EXTREQ-0a9af16ab74d8d8d5fd2aa03,,source_review_ready_html
