verification_locator_id,canonical_network_locator,canonical_candidate_id,candidate_row_count,priority_order,primary_external_data_families,administrative_source_types,official_source_flags,locator_host,repair_member_count,verification_lane_id,verification_lane_sequence,verification_status,pre_final_dedup_verification_status,http_status,final_locator,final_canonical_locator,canonical_final_locator_id,verified_content_type,response_content_type,content_length,content_disposition,etag,last_modified,redirect_count,request_count,retry_count,head_request_count,get_metadata_request_count,metadata_body_bytes_inspected,full_body_retained,source_downloaded,source_reviewed,verified_at,terminal_request_id,verification_error_class,source_review_routing
EXTLOC-54f05930b8ae87defa824cfb,https://codelibrary.amlegal.com/codes/greenfieldin/latest/greenfield_in/0-0-0-2065,EXTCAND-f6f06da38ccfe3caee108e08,1,low,multi_family_administrative_source,staffing_table,false,codelibrary.amlegal.com,0,verification_lane_003,8001,captcha_or_bot_protection,,403,https://codelibrary.amlegal.com/codes/greenfieldin/latest/greenfield_in/0-0-0-2065,https://codelibrary.amlegal.com/codes/greenfieldin/latest/greenfield_in/0-0-0-2065,,html,text/html; charset=UTF-8,,,,,0,2,0,1,1,1573,false,false,false,2026-08-05T15:41:25.299111+00:00,EXTREQ-9a39b88a665ba8f1e49eb6c2,,
EXTLOC-15aabe1a69f91c5101df8ea7,https://codelibrary.amlegal.com/codes/greenhills/latest/greenhills_oh/0-0-0-54192,RESCAND-fca95b81d98b650b0adb181b,1,low,multi_family_administrative_source,payroll_roster,false,codelibrary.amlegal.com,0,verification_lane_003,8002,reachable_html_shell_or_portal,,200,https://codelibrary.amlegal.com/codes/greenhills/latest/greenhills_oh/0-0-0-54192,https://codelibrary.amlegal.com/codes/greenhills/latest/greenhills_oh/0-0-0-54192,,html,text/html,,,,,0,1,0,1,0,0,false,false,false,2026-08-05T15:41:26.185002+00:00,EXTREQ-5ef8945ca173bba711c0be3d,,
EXTLOC-1e202bddbea5ca304a2b3f5a,https://codelibrary.amlegal.com/codes/greensburg/latest/greensburg_in/0-0-0-24040,EXTCAND-dddd61aefb61af20e257c884,1,low,multi_family_administrative_source,payroll_roster,false,codelibrary.amlegal.com,0,verification_lane_003,8003,captcha_or_bot_protection,,403,https://codelibrary.amlegal.com/codes/greensburg/latest/greensburg_in/0-0-0-24040,https://codelibrary.amlegal.com/codes/greensburg/latest/greensburg_in/0-0-0-24040,,html,text/html; charset=UTF-8,,,,,0,2,0,1,1,1575,false,false,false,2026-08-05T15:41:25.453355+00:00,EXTREQ-047b70510673d0c8aab858be,,
EXTLOC-29a8d6711330542867374f2d,https://codelibrary.amlegal.com/codes/greensburg/latest/greensburg_in/0-0-0-24237,EXTCAND-453045de51072c6ab5df7321,1,low,multi_family_administrative_source,payroll_roster,false,codelibrary.amlegal.com,0,verification_lane_003,8004,captcha_or_bot_protection,,403,https://codelibrary.amlegal.com/codes/greensburg/latest/greensburg_in/0-0-0-24237,https://codelibrary.amlegal.com/codes/greensburg/latest/greensburg_in/0-0-0-24237,,html,text/html; charset=UTF-8,,,,,0,2,0,1,1,1583,false,false,false,2026-08-05T15:41:25.483752+00:00,EXTREQ-4d1426a0b706d72eba104adc,,
EXTLOC-9ddb61e0962dc3190056fdd4,https://codelibrary.amlegal.com/codes/greentownin/latest/m/2025/1/21,EXTCAND-1c38b94392c815079f2f4df7,1,low,multi_family_administrative_source,payroll_roster,false,codelibrary.amlegal.com,0,verification_lane_003,8005,captcha_or_bot_protection,,403,https://codelibrary.amlegal.com/codes/greentownin/latest/m/2025/1/21,https://codelibrary.amlegal.com/codes/greentownin/latest/m/2025/1/21,,html,text/html; charset=UTF-8,,,,,0,2,0,1,1,1584,false,false,false,2026-08-05T15:41:25.656969+00:00,EXTREQ-9b72af07b1acf9c73a435014,,
EXTLOC-ebf341115b415ee00c112c69,https://codelibrary.amlegal.com/codes/greentownin/latest/m/2025/5/20,EXTCAND-5a78fdcf224d93fee8a79bfc,1,low,multi_family_administrative_source,payroll_roster,false,codelibrary.amlegal.com,0,verification_lane_003,8006,captcha_or_bot_protection,,403,https://codelibrary.amlegal.com/codes/greentownin/latest/m/2025/5/20,https://codelibrary.amlegal.com/codes/greentownin/latest/m/2025/5/20,,html,text/html; charset=UTF-8,,,,,0,2,0,1,1,1583,false,false,false,2026-08-05T15:41:25.667222+00:00,EXTREQ-1220d6ef0aec82a8a5304329,,
EXTLOC-5eca8bc2dd8159732574e6a4,https://codelibrary.amlegal.com/codes/greentownin/latest/overview,EXTCAND-279437a0e58f9d510dbc7d3a,1,low,multi_family_administrative_source,payroll_roster,false,codelibrary.amlegal.com,0,verification_lane_003,8007,captcha_or_bot_protection,,403,https://codelibrary.amlegal.com/codes/greentownin/latest/overview,https://codelibrary.amlegal.com/codes/greentownin/latest/overview,,html,text/html; charset=UTF-8,,,,,0,2,0,1,1,1584,false,false,false,2026-08-05T15:41:25.832588+00:00,EXTREQ-e54034de25ac4e87c1d53bb2,,
EXTLOC-dd38b203125d480da35b072a,https://codelibrary.amlegal.com/codes/greenville/latest/greenville_oh/0-0-0-22291,EXTCAND-10db4e440144622df74bf35d,1,low,multi_family_administrative_source,payroll_roster,false,codelibrary.amlegal.com,0,verification_lane_003,8008,captcha_or_bot_protection,,403,https://codelibrary.amlegal.com/codes/greenville/latest/greenville_oh/0-0-0-22291,https://codelibrary.amlegal.com/codes/greenville/latest/greenville_oh/0-0-0-22291,,html,text/html; charset=UTF-8,,,,,0,2,0,1,1,1573,false,false,false,2026-08-05T15:41:25.843682+00:00,EXTREQ-82ffb94e8ed8c116aaa1cd60,,
EXTLOC-a5a191b96eb45775fc7bd21f,https://codelibrary.amlegal.com/codes/greenvilleil/latest/greenville_il/0-0-0-933,EXTCAND-d702814159be23309bbe233e,1,low,multi_family_administrative_source,payroll_roster,false,codelibrary.amlegal.com,0,verification_lane_003,8009,captcha_or_bot_protection,,403,https://codelibrary.amlegal.com/codes/greenvilleil/latest/greenville_il/0-0-0-933,https://codelibrary.amlegal.com/codes/greenvilleil/latest/greenville_il/0-0-0-933,,html,text/html; charset=UTF-8,,,,,0,2,0,1,1,1572,false,false,false,2026-08-05T15:41:26.027657+00:00,EXTREQ-90354a55c777a6ec6ab97396,,
EXTLOC-4d0b3fa4a212938e7a93bdc4,https://codelibrary.amlegal.com/codes/greenwood/latest/greenwood_in/0-0-0-17686,EXTCAND-63fc53b0094497dd61e9da05,1,low,multi_family_administrative_source,payroll_roster,false,codelibrary.amlegal.com,0,verification_lane_003,8010,captcha_or_bot_protection,,403,https://codelibrary.amlegal.com/codes/greenwood/latest/greenwood_in/0-0-0-17686,https://codelibrary.amlegal.com/codes/greenwood/latest/greenwood_in/0-0-0-17686,,html,text/html; charset=UTF-8,,,,,0,2,0,1,1,1576,false,false,false,2026-08-05T15:41:26.036067+00:00,EXTREQ-1ab5e02bcc9fe5850312c4c5,,
