verification_locator_id,canonical_network_locator,canonical_candidate_id,candidate_row_count,priority_order,primary_external_data_families,administrative_source_types,official_source_flags,locator_host,repair_member_count,verification_lane_id,verification_lane_sequence,verification_status,pre_final_dedup_verification_status,http_status,final_locator,final_canonical_locator,canonical_final_locator_id,verified_content_type,response_content_type,content_length,content_disposition,etag,last_modified,redirect_count,request_count,retry_count,head_request_count,get_metadata_request_count,metadata_body_bytes_inspected,full_body_retained,source_downloaded,source_reviewed,verified_at,terminal_request_id,verification_error_class,source_review_routing
EXTLOC-2bc4b08a67d28b06828c1ddb,https://www.tiogacountyny.gov/departments/legislature/,EXTCAND-4babcfd9e7216d1c2119885a,1,high,multi_family_administrative_source,payroll_roster,true,www.tiogacountyny.gov,0,verification_lane_003,5905,reachable_html_shell_or_portal,,200,https://www.tiogacountyny.gov/departments/legislature/,https://www.tiogacountyny.gov/departments/legislature/,EXTFINALLOC-2bc4b08a67d28b06828c1ddb,html,text/html; charset=utf-8,,,,,0,1,0,1,0,0,false,false,false,2026-08-05T15:25:20.476563+00:00,EXTREQ-bda804f33243335285116525,,source_review_ready_html
EXTLOC-cbdc9596634119fbb5509b0d,https://www.tiogacountyny.gov/how-do-i/general/local-laws/,EXTCAND-b392acfc9554e978ceb63a30,1,high,multi_family_administrative_source,payroll_roster,true,www.tiogacountyny.gov,0,verification_lane_003,5906,reachable_html_shell_or_portal,,200,https://www.tiogacountyny.gov/how-do-i/general/local-laws/,https://www.tiogacountyny.gov/how-do-i/general/local-laws/,EXTFINALLOC-cbdc9596634119fbb5509b0d,html,text/html; charset=utf-8,,,,,0,1,0,1,0,0,false,false,false,2026-08-05T15:29:04.509996+00:00,EXTREQ-32e9bba87aaa2be613c31788,,source_review_ready_html
EXTLOC-441a1dd2083a1795c4b59b1e,https://www.tiogacountyny.gov/media/rw1lbx3b/2025-tentative-budget-v1-11-12-24.pdf,RESCAND-4fa9605927debdc881ecd87c,1,high,payroll_and_earnings,payroll_roster,true,www.tiogacountyny.gov,0,verification_lane_003,5907,reachable_direct_document,,200,https://www.tiogacountyny.gov/media/rw1lbx3b/2025-tentative-budget-v1-11-12-24.pdf,https://www.tiogacountyny.gov/media/rw1lbx3b/2025-tentative-budget-v1-11-12-24.pdf,EXTFINALLOC-441a1dd2083a1795c4b59b1e,pdf,application/pdf,1320891,,"""da94e1243935db1:0""","Tue, 12 Nov 2024 19:29:08 GMT",0,1,0,1,0,0,false,false,false,2026-08-05T15:31:16.857462+00:00,EXTREQ-92c792c6fd5d215855424870,,source_review_ready_direct_document
EXTLOC-dd6fe035590ef8d0c0aa80ff,https://www.town.crockett.ca.us/files/53832df8e/01+Jan+CCSD+Packet+012424.pdf,EXTCAND-1de35a8871aa4fdc6c1d803c,1,high,multi_family_administrative_source,payroll_roster,true,www.town.crockett.ca.us,0,verification_lane_003,5908,reachable_direct_document,,200,https://www.town.crockett.ca.us/files/53832df8e/01+Jan+CCSD+Packet+012424.pdf,https://www.town.crockett.ca.us/files/53832df8e/01+Jan+CCSD+Packet+012424.pdf,EXTFINALLOC-dd6fe035590ef8d0c0aa80ff,pdf,application/pdf; charset=utf-8,5858567,"inline; filename=""01 Jan CCSD Packet 012424.pdf""; filename*=UTF-8''01%20Jan%20CCSD%20Packet%20012424.pdf","""4da94daa028c4a918496f0eb6abd1ede""","Wed, 24 Jan 2024 23:01:51 GMT",0,1,0,1,0,0,false,false,false,2026-08-05T15:25:22.671930+00:00,EXTREQ-4c7a7a3bc4b87b3cec4c6f1d,,source_review_ready_direct_document
EXTLOC-d5039257f3bb137822cd94fa,https://www.town.williston.vt.us/vertical/sites/%7BF506B13C-605B-4878-8062-87E5927E49F0%7D/uploads/Managers_Report-_FY_24_-_FY_25_Policy_Priorities_(Status_Update_3.14.25).pdf,RESCAND-068ce3651f579ccfb9e8d2a4,1,high,multi_family_administrative_source,payroll_roster,true,www.town.williston.vt.us,0,verification_lane_003,5909,reachable_direct_document,,200,https://www.town.williston.vt.us/vertical/sites/%7BF506B13C-605B-4878-8062-87E5927E49F0%7D/uploads/Managers_Report-_FY_24_-_FY_25_Policy_Priorities_(Status_Update_3.14.25).pdf,https://www.town.williston.vt.us/vertical/sites/%7BF506B13C-605B-4878-8062-87E5927E49F0%7D/uploads/Managers_Report-_FY_24_-_FY_25_Policy_Priorities_(Status_Update_3.14.25).pdf,EXTFINALLOC-d5039257f3bb137822cd94fa,pdf,application/pdf,181209,,"""705aaa7db95db1:0""","Fri, 14 Mar 2025 18:04:12 GMT",0,1,0,1,0,0,false,false,false,2026-08-05T15:25:20.370737+00:00,EXTREQ-9db3c3c794c10d9fbc511037,,source_review_ready_direct_document
EXTLOC-26ec002adaa0d1de8ebe38af,https://www.townofdansvilleny.gov/,EXTCAND-cf4b889feb21dd7113f95c00,1,high,multi_family_administrative_source,payroll_roster,true,www.townofdansvilleny.gov,0,verification_lane_003,5910,reachable_html_shell_or_portal,,200,https://www.townofdansvilleny.gov/,https://www.townofdansvilleny.gov/,EXTFINALLOC-26ec002adaa0d1de8ebe38af,html,text/html;charset=utf-8,19503,,"""624880790""",,0,1,0,1,0,0,false,false,false,2026-08-05T15:25:20.682206+00:00,EXTREQ-f678ce26f1346f9a7bb3ecea,,source_review_ready_html
EXTLOC-0c96e3d5573ad2bc16325049,https://www.townoflibertyny.gov/departments/,EXTCAND-73eab0ae12757802d673d0ff,1,high,payroll_and_earnings,payroll_roster,true,www.townoflibertyny.gov,0,verification_lane_003,5911,reachable_html_shell_or_portal,,200,https://www.townoflibertyny.gov/departments/,https://www.townoflibertyny.gov/departments/,EXTFINALLOC-0c96e3d5573ad2bc16325049,html,text/html; charset=UTF-8,,,,"Wed, 05 Aug 2026 15:25:23 GMT",0,1,0,1,0,0,false,false,false,2026-08-05T15:25:23.338970+00:00,EXTREQ-bdfe00d7213bbf6d6be7a9ed,,source_review_ready_html
EXTLOC-0e64cbdf3fd3b40b51947e89,https://www.townoflibertyny.gov/wp-content/uploads/2020/05/05182005142020153147r.pdf,EXTCAND-3fb8caf39986e697faa9c4b3,1,high,payroll_and_earnings,payroll_roster,true,www.townoflibertyny.gov,0,verification_lane_003,5912,reachable_direct_document,,200,https://www.townoflibertyny.gov/wp-content/uploads/2020/05/05182005142020153147r.pdf,https://www.townoflibertyny.gov/wp-content/uploads/2020/05/05182005142020153147r.pdf,EXTFINALLOC-0e64cbdf3fd3b40b51947e89,pdf,application/pdf,12067103,,"""38a0c69-b8211f-5a5ebd50f4a80""","Mon, 18 May 2020 13:06:34 GMT",0,1,0,1,0,0,false,false,false,2026-08-05T15:29:04.666720+00:00,EXTREQ-11d8e77c3bd521f99c7533ca,,source_review_ready_direct_document
EXTLOC-9ef80c539cbe91c5ae9664b0,https://www.townoflibertyny.gov/wp-content/uploads/2025/11/2026-Town-of-Liberty-Adopted-Budget.pdf,RESCAND-d38f8c02949ddb2c8cae5a6b,1,high,multi_family_administrative_source,payroll_roster,true,www.townoflibertyny.gov,0,verification_lane_003,5913,reachable_direct_document,,200,https://www.townoflibertyny.gov/wp-content/uploads/2025/11/2026-Town-of-Liberty-Adopted-Budget.pdf,https://www.townoflibertyny.gov/wp-content/uploads/2025/11/2026-Town-of-Liberty-Adopted-Budget.pdf,EXTFINALLOC-9ef80c539cbe91c5ae9664b0,pdf,application/pdf,4844695,,"""38e023c-49ec97-64393987544d9""","Fri, 14 Nov 2025 20:10:57 GMT",0,1,0,1,0,0,false,false,false,2026-08-05T15:31:15.457010+00:00,EXTREQ-a876a9ca58962dd7ba12e4b8,,source_review_ready_direct_document
EXTLOC-258cf96c6b720aaab55782e1,https://www.townoflloyd.gov/departments/town_supervisor/index.php,EXTCAND-10af53b80a5fb17efab2bfe5,1,high,multi_family_administrative_source,payroll_roster,true,www.townoflloyd.gov,0,verification_lane_003,5914,reachable_html_shell_or_portal,,200,https://www.townoflloyd.gov/departments/town_supervisor/index.php,https://www.townoflloyd.gov/departments/town_supervisor/index.php,EXTFINALLOC-258cf96c6b720aaab55782e1,html,text/html; charset=UTF-8,0,,,,0,1,0,1,0,0,false,false,false,2026-08-05T15:25:21.448838+00:00,EXTREQ-c487c90a85df72d6c3f6580d,,source_review_ready_html
