verification_locator_id,canonical_network_locator,canonical_candidate_id,candidate_row_count,priority_order,primary_external_data_families,administrative_source_types,official_source_flags,locator_host,repair_member_count,verification_lane_id,verification_lane_sequence,verification_status,pre_final_dedup_verification_status,http_status,final_locator,final_canonical_locator,canonical_final_locator_id,verified_content_type,response_content_type,content_length,content_disposition,etag,last_modified,redirect_count,request_count,retry_count,head_request_count,get_metadata_request_count,metadata_body_bytes_inspected,full_body_retained,source_downloaded,source_reviewed,verified_at,terminal_request_id,verification_error_class,source_review_routing
EXTLOC-81bf9c12eb17956737b50b8f,https://cityofclarendontx.com/application-process,EXTCAND-629e0e38e725a31d87907606,1,low,multi_family_administrative_source,payroll_roster,false,cityofclarendontx.com,0,verification_lane_004,8001,reachable_html_shell_or_portal,,200,https://cityofclarendontx.com/application-process,https://cityofclarendontx.com/application-process,,html,text/html; charset=UTF-8,,,,,0,1,0,1,0,0,false,false,false,2026-08-05T15:30:02.223485+00:00,EXTREQ-0ca4e28c3fda6b70fb1e1423,,
EXTLOC-a96a26d7d0df05e654fe59d8,https://cityofclarendontx.com/benefits,EXTCAND-8e50d800f29a096816da7913,1,low,multi_family_administrative_source,payroll_roster,false,cityofclarendontx.com,0,verification_lane_004,8002,reachable_html_shell_or_portal,,200,https://cityofclarendontx.com/benefits,https://cityofclarendontx.com/benefits,,html,text/html; charset=UTF-8,,,,,0,1,0,1,0,0,false,false,false,2026-08-05T15:32:41.861257+00:00,EXTREQ-4c040cd1a4353743633c3013,,
EXTLOC-ed314aa785c7048b5461e2c2,https://cityofclarendontx.com/city-secretary,EXTCAND-5ce9d6162b387c75ab44eda9,1,low,multi_family_administrative_source,payroll_roster,false,cityofclarendontx.com,0,verification_lane_004,8003,reachable_html_shell_or_portal,,200,https://cityofclarendontx.com/city-secretary,https://cityofclarendontx.com/city-secretary,,html,text/html; charset=UTF-8,,,,,0,1,0,1,0,0,false,false,false,2026-08-05T15:34:50.362097+00:00,EXTREQ-d715f9df090ca5bf1b5457fb,,
EXTLOC-c3ad56f3859b9c7db7990677,https://cityofclarendontx.com/council,RESCAND-6e8adc6e013e6e6f9b4dee6b,1,low,implementation_confirmation,ordinance_or_resolution,false,cityofclarendontx.com,0,verification_lane_004,8004,reachable_html_shell_or_portal,,200,https://cityofclarendontx.com/council,https://cityofclarendontx.com/council,,html,text/html; charset=UTF-8,,,,,0,1,0,1,0,0,false,false,false,2026-08-05T15:36:55.061470+00:00,EXTREQ-fb9fd36ed14f3a353966496a,,
EXTLOC-aa3f62182a524ef2282652f0,https://cityofclarendontx.com/documents/451/2021.2022_Proposed_Budget_OCR_compressed.pdf,RESCAND-ca3fecc60238eeefa9a29b44,1,low,payroll_and_earnings,payroll_roster,false,cityofclarendontx.com,0,verification_lane_004,8005,reachable_direct_document,,200,https://cityofclarendontx.com/documents/451/2021.2022_Proposed_Budget_OCR_compressed.pdf,https://cityofclarendontx.com/documents/451/2021.2022_Proposed_Budget_OCR_compressed.pdf,,pdf,application/pdf,,,,"Wed, 14 May 2025 15:32:41 GMT",0,1,0,1,0,0,false,false,false,2026-08-05T15:38:12.108396+00:00,EXTREQ-3b4d328674fac6d6793798fb,,
EXTLOC-264f8a261f0094c94aca83bc,https://cityofclarendontx.com/documents/451/2025_Covey_Employment_Agreement_OCR.pdf,RESCAND-59b1ef7b305da6aa4e626e15,1,low,multi_family_administrative_source,payroll_roster,false,cityofclarendontx.com,0,verification_lane_004,8006,reachable_direct_document,,200,https://cityofclarendontx.com/documents/451/2025_Covey_Employment_Agreement_OCR.pdf,https://cityofclarendontx.com/documents/451/2025_Covey_Employment_Agreement_OCR.pdf,,pdf,application/pdf,,,,"Wed, 03 Sep 2025 19:03:14 GMT",0,1,0,1,0,0,false,false,false,2026-08-05T15:39:04.075636+00:00,EXTREQ-28314a895f9f7cce6b2afb19,,
EXTLOC-245dcbf3b103983a0a92813c,https://cityofclarendontx.com/documents/451/9.12.24_rotated_OCR_2_.pdf,RESCAND-ac845e881ed65f5d00794aad,1,low,payroll_and_earnings,payroll_roster,false,cityofclarendontx.com,0,verification_lane_004,8007,reachable_direct_document,,200,https://cityofclarendontx.com/documents/451/9.12.24_rotated_OCR_2_.pdf,https://cityofclarendontx.com/documents/451/9.12.24_rotated_OCR_2_.pdf,,pdf,application/pdf,,,,"Fri, 28 Mar 2025 16:18:51 GMT",0,1,0,1,0,0,false,false,false,2026-08-05T15:40:20.319209+00:00,EXTREQ-f70cb7b6ebcabdf3931e3e34,,
EXTLOC-783576f697ad0c6af3f29d3c,https://cityofclarendontx.com/documents/451/City_Clarendon_2014_OCR_2.pdf,RESCAND-c6b413e01ff52103b65cc1b6,1,low,payroll_and_earnings,payroll_roster,false,cityofclarendontx.com,0,verification_lane_004,8008,reachable_direct_document,,200,https://cityofclarendontx.com/documents/451/City_Clarendon_2014_OCR_2.pdf,https://cityofclarendontx.com/documents/451/City_Clarendon_2014_OCR_2.pdf,,pdf,application/pdf,,,,"Fri, 27 Jun 2025 16:26:42 GMT",0,1,0,1,0,0,false,false,false,2026-08-05T15:41:10.060511+00:00,EXTREQ-63a189b744c16606bef8445c,,
EXTLOC-f6c01b9b664eeef501db2dc6,https://cityofclarendontx.com/documents/451/City_Clarendon_9.30.19__002__revised_OCR.pdf,EXTCAND-8c83bda80305a1957c1a5e8f,1,low,multi_family_administrative_source,payroll_roster,false,cityofclarendontx.com,0,verification_lane_004,8009,reachable_direct_document,,200,https://cityofclarendontx.com/documents/451/City_Clarendon_9.30.19__002__revised_OCR.pdf,https://cityofclarendontx.com/documents/451/City_Clarendon_9.30.19__002__revised_OCR.pdf,,pdf,application/pdf,,,,"Wed, 16 Jul 2025 14:29:22 GMT",0,1,0,1,0,0,false,false,false,2026-08-05T15:41:59.934876+00:00,EXTREQ-f12dabf882a3ddc1169d17f4,,
EXTLOC-274e63f004815c85d77d20d6,https://cityofclarendontx.com/documents/451/City_of_Clarendon_2012_OCR_2.pdf,RESCAND-dff3846914092af48240ae7c,1,low,payroll_and_earnings,payroll_roster,false,cityofclarendontx.com,0,verification_lane_004,8010,reachable_direct_document,,200,https://cityofclarendontx.com/documents/451/City_of_Clarendon_2012_OCR_2.pdf,https://cityofclarendontx.com/documents/451/City_of_Clarendon_2012_OCR_2.pdf,,pdf,application/pdf,,,,"Fri, 27 Jun 2025 16:14:28 GMT",0,1,0,1,0,0,false,false,false,2026-08-05T15:42:49.979567+00:00,EXTREQ-2e7accb7b4825eef91dcbe78,,
