verification_locator_id,canonical_network_locator,canonical_candidate_id,candidate_row_count,priority_order,primary_external_data_families,administrative_source_types,official_source_flags,locator_host,repair_member_count,verification_lane_id,verification_lane_sequence
,https://njlm.org/DocumentCenter/View/12316/March-2026,EXTCAND-e953d58cb95ede6e8e335e54,1,,multi_family_administrative_source,payroll_roster,false,njlm.org,0,,
,https://njlm.org/m/newsflash/home/detail/3637,RESCAND-65c97193de770f951d361bb6,1,,payroll_and_earnings,payroll_roster,false,njlm.org,0,,
,https://njlm.org/m/newsflash/home/detail/3690,RESCAND-1cc011ba94ee82a143c1ad88,1,,multi_family_administrative_source,payroll_roster,false,njlm.org,0,,
,https://njpropertyrecords.com/property/1306_3_1?section=recorded-documents&tab=zoning-map,RESCAND-d5a0438a4ac404826679df17,1,,payroll_and_earnings,payroll_roster,false,njpropertyrecords.com,0,,
,https://njt.jog.gov.hu/jogszabaly/2026-8-SP-5Y3659,RESCAND-746f05bed274388c4fa9a854,1,,multi_family_administrative_source,payroll_roster,true,njt.jog.gov.hu,0,,
,https://njtcg.org/articles/77/files/67af27411f1a0.pdf,RESCAND-986558c77be01a081403a370,1,,multi_family_administrative_source,payroll_roster,false,njtcg.org,0,,
,https://nmb.gov/NMB_Application/wp-content/uploads/2025/11/25.10.17-PEB-253-Report.pdf,RESCAND-1f1fa87cf26c4467de86fdec,1,,payroll_and_earnings,payroll_roster,true,nmb.gov,0,,
,https://nmccalliance.com/brunswick-hills/,RESCAND-e4148d73282eee8e3fa47849,1,,multi_family_administrative_source,payroll_roster,false,nmccalliance.com,0,,
,https://nmu.edu/policies-and-requirements/policies/1528,RESCAND-7e92f09f05745fa8d995357a,1,,payroll_and_earnings,payroll_roster,true,nmu.edu,0,,
,https://nngov.civicweb.net/document/265532/,EXTCAND-2d12c1fe86323c5d9fa935c0,1,,multi_family_administrative_source,payroll_roster,false,nngov.civicweb.net,0,,
,https://nngov.civicweb.net/document/274433/,EXTCAND-adcbbac5c98b94e89ac50ce7,1,,multi_family_administrative_source,payroll_roster,false,nngov.civicweb.net,0,,
,https://nngov.civicweb.net/document/34376/,EXTCAND-b2cbc873f0ec279c8e1e6951,1,,multi_family_administrative_source,payroll_roster,false,nngov.civicweb.net,0,,
,https://nodeprod.nylottery.ny.gov/all-winning-numbers/?nid=36,EXTCAND-dbd8c40ae2b48eccaf0a2d30,1,,multi_family_administrative_source,payroll_roster,true,nodeprod.nylottery.ny.gov,0,,
,https://nonprofitwa.org/topics/minimum-wage-and-overtime/,EXTCAND-b788819189a02903374d8547,1,,multi_family_administrative_source,payroll_roster,false,nonprofitwa.org,0,,
,https://norfolk.gov/DocumentCenter/View/61535/FY-2021-Adopted-Budget-Document,EXTCAND-8a3a6fea8f643b9bc02e6516,1,,multi_family_administrative_source,payroll_roster,true,norfolk.gov,0,,
,https://norfolk.gov/DocumentCenter/View/88656/City-of-Norfolk-FY2026-Compensation-Plan,EXTCAND-edfa6f8a6626a05a1670e8fd,1,,multi_family_administrative_source,payroll_roster,true,norfolk.gov,0,,
,https://norfolkne.gov/assets/site/documentcentral/administrationdepart/city-council-meetings/2021/2021-council-minutes/city-council-minutes-september-07-2021.pdf,RESCAND-26ce4e2ae5c6c66be40e75c5,1,,payroll_and_earnings,payroll_roster,true,norfolkne.gov,0,,
,https://northaurora.org/departments/finance-department/financial-reports-budgets/,RESCAND-aa64a61aba1acf5fcc7fd1d3,1,,multi_family_administrative_source,payroll_roster,false,northaurora.org,0,,
,https://northbayvillage-fl.gov/wp-content/uploads/2021/04/FY-2021-Adopted-Budget-1.pdf,RESCAND-a13471fcb3066feac1727077,1,,multi_family_administrative_source,payroll_roster,true,northbayvillage-fl.gov,0,,
,https://northbayvillage-fl.gov/wp-content/uploads/2023/10/FY-2023-24-ADOPTED-BUDGET.pdf,EXTCAND-d24a4eb87e05ef8e375434c0,1,,multi_family_administrative_source,payroll_roster,true,northbayvillage-fl.gov,0,,
,https://northbrunswicknj.gov/Events/2026-township-council-reorganization-meeting/,EXTCAND-1c88490bdc39d6ee41276886,1,,multi_family_administrative_source,payroll_roster,true,northbrunswicknj.gov,0,,
,https://northbrunswicknj.gov/Events/township-council-meeting-96/,EXTCAND-299b65c5cab5a66596a32c0f,1,,multi_family_administrative_source,payroll_roster,true,northbrunswicknj.gov,0,,
,https://northbrunswicknj.gov/Events/township-council-meeting-97/,EXTCAND-b290e9e12ec844f0f5398e9a,1,,multi_family_administrative_source,payroll_roster,true,northbrunswicknj.gov,0,,
,https://northbrunswicknj.gov/careers/,EXTCAND-50d2fce2fadbcc4253582dc6,1,,multi_family_administrative_source,payroll_roster,true,northbrunswicknj.gov,0,,
,https://northbrunswicknj.gov/clerks-office-licenses/,EXTCAND-010458200df0f5cfbf518909,1,,multi_family_administrative_source,payroll_roster,true,northbrunswicknj.gov,0,,
,https://northbrunswicknj.gov/contact/,EXTCAND-7e5e7962bb65972b5b2af94c,1,,multi_family_administrative_source,payroll_roster,true,northbrunswicknj.gov,0,,
,https://northbrunswicknj.gov/departments/administration/,EXTCAND-3b506d4fe8df72608b55484b,1,,multi_family_administrative_source,payroll_roster,true,northbrunswicknj.gov,0,,
,https://northbrunswicknj.gov/departments/administration/human-resources/,EXTCAND-3d15dc24a8d4e0718e5345a7,1,,multi_family_administrative_source,payroll_roster,true,northbrunswicknj.gov,0,,
,https://northbrunswicknj.gov/government/,EXTCAND-c22d325bf9d26feb0560a285,1,,multi_family_administrative_source,payroll_roster,true,northbrunswicknj.gov,0,,
,https://northbrunswicknj.gov/government/council/,EXTCAND-cb5baecda15dcb6dac818543,1,,multi_family_administrative_source,payroll_roster,true,northbrunswicknj.gov,0,,
,https://northbrunswicknj.gov/privacy-policy/,EXTCAND-e70d44ac30a2ef36cca228b8,1,,multi_family_administrative_source,payroll_roster,true,northbrunswicknj.gov,0,,
,https://northbrunswicknj.gov/public-notice-archive/,EXTCAND-3aba4424ec00a15824bc8188,1,,multi_family_administrative_source,payroll_roster,true,northbrunswicknj.gov,0,,
,https://northbrunswicknj.gov/resources/,EXTCAND-c26ea10d518adb57cfc1edad,1,,multi_family_administrative_source,payroll_roster,true,northbrunswicknj.gov,0,,
,https://northbrunswicknj.gov/wp-content/uploads/2020/10/Agenda_2019_3_18_Meeting91.pdf,EXTCAND-693eaa3ddfd9eee5f937bbd7,1,,multi_family_administrative_source,payroll_roster,true,northbrunswicknj.gov,0,,
,https://northbrunswicknj.gov/wp-content/uploads/2022/01/2022-SALARY-ORDINANCE-AMENDMENT-NO.-1_.pdf,EXTCAND-ab68e53ba4b6baa2fdd4f629,1,,multi_family_administrative_source,payroll_roster,true,northbrunswicknj.gov,0,,
,https://northbrunswicknj.gov/wp-content/uploads/2022/05/A-RESOLUTION-AMENDING-THE-MANAGEMENT-EMPLOYMENT-AGREEMENT-FOR-ACTING-POLICE-CHIEF-1.pdf,EXTCAND-ce07cc7b938c88113f6e9cdf,1,,multi_family_administrative_source,payroll_roster,true,northbrunswicknj.gov,0,,
,https://northbrunswicknj.gov/wp-content/uploads/2023/01/REVISED-CONTRACT-FOR-PAYROLL-SERVICES.pdf,EXTCAND-c5ae4fc27dfc297f8757a5a4,1,,multi_family_administrative_source,payroll_roster,true,northbrunswicknj.gov,0,,
,https://northbrunswicknj.gov/wp-content/uploads/2023/04/AUDIT-2022.pdf,EXTCAND-1b21d64b8c2796859d8c7cc7,1,,multi_family_administrative_source,payroll_roster,true,northbrunswicknj.gov,0,,
,https://northbrunswicknj.gov/wp-content/uploads/2024/01/MOA-Clerical-January-1-2022-Through-December-31-2025.pdf,EXTCAND-f98e67dd707e40520bd3391d,1,,multi_family_administrative_source,payroll_roster,true,northbrunswicknj.gov,0,,
,https://northbrunswicknj.gov/wp-content/uploads/2024/09/Supporting-Document-MOA-Clerical-January-1-2022-Through-December-31-2024.pdf,EXTCAND-d042508875fb3fd3d52af806,1,,multi_family_administrative_source,payroll_roster,true,northbrunswicknj.gov,0,,
,https://northbrunswicknj.gov/wp-content/uploads/2024/10/FY-2025-User-Friendly-Budget-Adopted.pdf,EXTCAND-7bbe677bda1071358b0e1ab0,1,,multi_family_administrative_source,payroll_roster,true,northbrunswicknj.gov,0,,
,https://northbrunswicknj.gov/wp-content/uploads/2024/10/LOCAL-108-CLERICAL_2022-2025.pdf,EXTCAND-96895840024f3b279d55a559,1,,multi_family_administrative_source,payroll_roster,true,northbrunswicknj.gov,0,,
,https://northbrunswicknj.gov/wp-content/uploads/2024/12/01132025_BILLLIST_1OF2.pdf,EXTCAND-d9e77fea81cf8ae22e2ce72d,1,,multi_family_administrative_source,payroll_roster,true,northbrunswicknj.gov,0,,
,https://northbrunswicknj.gov/wp-content/uploads/2025/01/GENERAL_FUND_BUDGET__-SW-12-31-24.pdf,EXTCAND-512d815870d6662acaecdff7,1,,multi_family_administrative_source,payroll_roster,true,northbrunswicknj.gov,0,,
,https://northbrunswicknj.gov/wp-content/uploads/2025/01/Ordinance-25-23-Update-per-session-rate-Municipal-Court.pdf,EXTCAND-8dcf6be37dcce5bc96eb935b,1,,multi_family_administrative_source,payroll_roster,true,northbrunswicknj.gov,0,,
,https://northbrunswicknj.gov/wp-content/uploads/2025/10/2024-Final-NB-Audit-Report.pdf,EXTCAND-1476197bb4903688787c3987,1,,multi_family_administrative_source,payroll_roster,true,northbrunswicknj.gov,0,,
,https://northbrunswicknj.gov/wp-content/uploads/2026/03/Ordinance-26-10-26-salary.pdf,EXTCAND-76c16a26e026fab73419a1de,1,,multi_family_administrative_source,payroll_roster,true,northbrunswicknj.gov,0,,
,https://northbrunswicknj.gov/wp-content/uploads/2026/05/April-27-2026-Minutes.pdf,EXTCAND-9c9850633a887c86be16175e,1,,multi_family_administrative_source,payroll_roster,true,northbrunswicknj.gov,0,,
,https://northcantonohio.gov/365/Legislation-by-Year,EXTCAND-e2c872d091ee163db952cc80,1,,multi_family_administrative_source,payroll_roster,true,northcantonohio.gov,0,,
,https://northcantonohio.gov/549/Join-NCPD,RESCAND-ba4cd99f2e1b9b6b369eca5f,1,,multi_family_administrative_source,payroll_roster,true,northcantonohio.gov,0,,
,https://northcantonohio.gov/DocumentCenter/View/6102/September-2022-Council-Finance-Rpts,RESCAND-c6ebac7d96413c2d897e3619,1,,payroll_and_earnings,payroll_roster,true,northcantonohio.gov,0,,
,https://northcantonohio.gov/DocumentCenter/View/6609/2023-09-Council-Finance-Rpts,RESCAND-96d1e4da8c48869ce2f0bed1,1,,payroll_and_earnings,payroll_roster,true,northcantonohio.gov,0,,
,https://northcantonohio.gov/DocumentCenter/View/7563/2025-BUDGET-DOCUMENT,RESCAND-f575aa191e8a1f7a0220888a,1,,payroll_and_earnings,payroll_roster,true,northcantonohio.gov,0,,
,"https://northcarolina.hometownlocator.com/maps/feature-map,ftc,2,fid,2424935,n,town%20of%20midway.cfm",EXTCAND-51455180e67bfaf6172a6a67,1,,multi_family_administrative_source,payroll_roster,false,northcarolina.hometownlocator.com,0,,
,https://northdakota.ourstates.org/city/rutland,EXTCAND-a236690f12e6d244562fc596,1,,multi_family_administrative_source,payroll_roster,false,northdakota.ourstates.org,0,,
,https://northfayettepapolice.gov/DocumentCenter/View/351/2017-Final-Budget,RESCAND-ee5a77e146e7e850879980ff,1,,payroll_and_earnings,payroll_roster,true,northfayettepapolice.gov,0,,
,https://northfield.legistar.com/LegislationDetail.aspx?From=RSS&FullText=1&GUID=88B11377-815F-4EF0-8FFE-BE4B6F839175&ID=7659310,EXTCAND-365a3bd3bf36f03685db06f6,1,,multi_family_administrative_source,payroll_roster,false,northfield.legistar.com,0,,
,https://northfield.legistar.com/LegislationDetail.aspx?From=RSS&GUID=11486ADC-75C4-4C8A-8429-0346EF6AC37D&ID=7053136,EXTCAND-bb3d9ffd052efb579f1b5b1a,1,,multi_family_administrative_source,payroll_roster,false,northfield.legistar.com,0,,
,https://northfield.legistar.com/LegislationDetail.aspx?FullText=1&GUID=326FDD15-3C78-4098-809E-ADCB3EC38E47&ID=7492519,EXTCAND-33d1337001db8360cc934727,1,,multi_family_administrative_source,payroll_roster,false,northfield.legistar.com,0,,
,https://northfield.legistar.com/LegislationDetail.aspx?FullText=1&GUID=EB8FBF8C-55BA-4EF2-A062-411637222126&ID=8040333,EXTCAND-e9265b05a8b23d120d7c3f72,1,,payroll_and_earnings,payroll_roster,false,northfield.legistar.com,0,,
