verification_locator_id,canonical_network_locator,canonical_candidate_id,candidate_row_count,priority_order,primary_external_data_families,administrative_source_types,official_source_flags,locator_host,repair_member_count,verification_lane_id,verification_lane_sequence
,https://editions.communityimpact.com/view/360357545/1/,RESCAND-f4319c7cad7daad7a2e8e37b,1,,payroll_and_earnings,payroll_roster,false,editions.communityimpact.com,0,,
,https://edjoin.org/GustineUnified,EXTCAND-780d04c99f266751fe8834e8,1,,multi_family_administrative_source,payroll_roster,false,edjoin.org,0,,
,https://edmondok.gov/302/Budget-Reports,RESCAND-9d45a20839f0e69fa80bcd78,1,,payroll_and_earnings,payroll_roster,true,edmondok.gov,0,,
,https://edmweb.halton.ca/OnBaseAgendaOnlineiframe/Meetings/ViewMeetingAgenda?meetingId=3923&type=AGENDATYPEVALUE,RESCAND-b0dd7158c11407e3ea719720,1,,payroll_and_earnings,payroll_roster,false,edmweb.halton.ca,0,,
,https://edocpub.epa.ohio.gov/publicportal/,EXTCAND-ea188b3fe50d0f1be6b45b7e,1,,payroll_and_earnings,payroll_roster,true,edocpub.epa.ohio.gov,0,,
,https://edocpub.epa.ohio.gov/publicportal/ViewDocument.aspx?docid=2427257,EXTCAND-002c869d0ddbad4228a05a15,1,,multi_family_administrative_source,payroll_roster,true,edocpub.epa.ohio.gov,0,,
,https://edocpub.epa.ohio.gov/publicportal/ViewDocument.aspx?docid=2611222,EXTCAND-bd9db2bff6f5f15aabb4fe04,1,,multi_family_administrative_source,payroll_roster,true,edocpub.epa.ohio.gov,0,,
,https://edocpub.epa.ohio.gov/publicportal/ViewDocument.aspx?docid=2722873,EXTCAND-709109665fe133bb4940d0b7,1,,multi_family_administrative_source,payroll_roster,true,edocpub.epa.ohio.gov,0,,
,https://edocpub.epa.ohio.gov/publicportal/ViewDocument.aspx?docid=2773690,EXTCAND-70f591fbbb8467eb7e88d4d7,1,,multi_family_administrative_source,payroll_roster,true,edocpub.epa.ohio.gov,0,,
,https://edocpub.epa.ohio.gov/publicportal/ViewDocument.aspx?docid=3115870,EXTCAND-cd8eddc3ae8c9a7bb05f26e4,1,,multi_family_administrative_source,payroll_roster,true,edocpub.epa.ohio.gov,0,,
,https://edocpub.epa.ohio.gov/publicportal/ViewDocument.aspx?docid=3721175,EXTCAND-0c300dc3bdf8949126496ad3,1,,multi_family_administrative_source,payroll_roster,true,edocpub.epa.ohio.gov,0,,
