verification_locator_id,canonical_network_locator,canonical_candidate_id,candidate_row_count,priority_order,primary_external_data_families,administrative_source_types,official_source_flags,locator_host,repair_member_count,verification_lane_id,verification_lane_sequence,verification_status,pre_final_dedup_verification_status,http_status,final_locator,final_canonical_locator,canonical_final_locator_id,verified_content_type,response_content_type,content_length,content_disposition,etag,last_modified,redirect_count,request_count,retry_count,head_request_count,get_metadata_request_count,metadata_body_bytes_inspected,full_body_retained,source_downloaded,source_reviewed,verified_at,terminal_request_id,verification_error_class,source_review_routing
EXTLOC-d4cd4502661a5b22af4f3037,https://cityofwaterford.org/departments/administrative-services/human-resources,EXTCAND-234e912017a151160ca7b2a4,1,low,multi_family_administrative_source,payroll_roster,false,cityofwaterford.org,0,verification_lane_005,8001,reachable_html_shell_or_portal,,200,https://cityofwaterford.org/departments/administrative-services/human-resources/,https://cityofwaterford.org/departments/administrative-services/human-resources/,,html,text/html; charset=UTF-8,,,,,1,1,0,1,0,0,false,false,false,2026-08-05T15:21:57.550384+00:00,EXTREQ-303db68028018ff718a0daa2,,
EXTLOC-5b7149cdf11bd15eb39fe0b4,https://cityofwessingtonsprings.com/,EXTCAND-0ce85974f2564f8ea1bd1261,1,low,multi_family_administrative_source,payroll_roster,false,cityofwessingtonsprings.com,0,verification_lane_005,8002,reachable_html_shell_or_portal,,200,https://cityofwessingtonsprings.com/,https://cityofwessingtonsprings.com/,,html,text/html;charset=utf-8,31319,,a917b2c2b29f52b585851214e4fefd32,,0,1,0,1,0,0,false,false,false,2026-08-05T15:21:49.825652+00:00,EXTREQ-2111b742c0a1eecbb6518d23,,
EXTLOC-2a2f193801836b02d7774dcf,https://cityofwinterpark.org/docs/government/ordinances-resolutions/ORD3314-24.pdf,RESCAND-d76ffc3f85f519ab04b20a90,1,low,payroll_and_earnings,payroll_roster,false,cityofwinterpark.org,0,verification_lane_005,8003,reachable_direct_document,,200,https://cityofwinterpark.org/docs/government/ordinances-resolutions/ORD3314-24.pdf,https://cityofwinterpark.org/docs/government/ordinances-resolutions/ORD3314-24.pdf,,pdf,application/pdf,46223,,"""66f6d121-b48f""","Fri, 27 Sep 2024 15:37:05 GMT",0,1,0,1,0,0,false,false,false,2026-08-05T15:21:50.230844+00:00,EXTREQ-c893f82ccd805ff9017ba166,,
EXTLOC-4dcbd9c7e6d794282e4a22cf,https://cityofxenia.org/DocumentCenter/View/10214/Res-2025-006-Amend-Res-2024-021-Pay-Plan-for-2024-2027,EXTCAND-db5b2afa6f06cc10f1b27129,1,low,multi_family_administrative_source,payroll_roster,false,cityofxenia.org,0,verification_lane_005,8004,unavailable_404,,404,https://www.cityofxenia.org/DocumentCenter/View/10214/Res-2025-006-Amend-Res-2024-021-Pay-Plan-for-2024-2027,https://www.cityofxenia.org/DocumentCenter/View/10214/Res-2025-006-Amend-Res-2024-021-Pay-Plan-for-2024-2027,,html,text/html;charset=utf-8,219622,,,,1,1,0,1,0,0,false,false,false,2026-08-05T15:21:54.167354+00:00,EXTREQ-4cc870960ef99fd38cfa5c6d,,
EXTLOC-c9e8476546f28149793c787b,https://cityofxenia.org/DocumentCenter/View/9603/Res-2024-021-Pay-Plan-for-2024-2027,RESCAND-057a6b389fbf8319edf607dc,1,low,payroll_and_earnings,payroll_roster,false,cityofxenia.org,0,verification_lane_005,8005,unavailable_404,,404,https://www.cityofxenia.org/DocumentCenter/View/9603/Res-2024-021-Pay-Plan-for-2024-2027,https://www.cityofxenia.org/DocumentCenter/View/9603/Res-2024-021-Pay-Plan-for-2024-2027,,html,text/html;charset=utf-8,219595,,,,1,1,0,1,0,0,false,false,false,2026-08-05T15:32:32.831599+00:00,EXTREQ-4c75d1518f6c53bbac2dcdb6,,
EXTLOC-025b9885ccad393829c724dc,https://clarenceia.org/city-council-minutes-agendas/,EXTCAND-81b8c893e37cad395d3e2782,1,low,multi_family_administrative_source,payroll_roster,false,clarenceia.org,0,verification_lane_005,8006,reachable_html_shell_or_portal,,200,https://clarenceia.org/meeting-agendas-minutes/,https://clarenceia.org/meeting-agendas-minutes/,,html,text/html; charset=UTF-8,,,,"Wed, 05 Aug 2026 15:05:02 GMT",1,1,0,1,0,0,false,false,false,2026-08-05T15:21:54.011007+00:00,EXTREQ-6bec5fdbc0f48065d29b1ad4,,
EXTLOC-4721f271dd6151f9d59078c0,https://clarenceia.org/city-ordinances/,RESCAND-687090da4a707aad37932a2f,1,low,payroll_and_earnings,payroll_roster,false,clarenceia.org,0,verification_lane_005,8007,reachable_html_shell_or_portal,,200,https://clarenceia.org/city-ordinances/,https://clarenceia.org/city-ordinances/,,html,text/html; charset=UTF-8,,,,"Wed, 05 Aug 2026 15:32:31 GMT",0,1,0,1,0,0,false,false,false,2026-08-05T15:32:31.859227+00:00,EXTREQ-638b7c9d4761d3398aecb249,,
EXTLOC-8e00278957cb339b554eed6e,https://clarenceia.org/wp-content/uploads/2024/04/Proposed-Budget-Public-Hearing-Notice-FY25.pdf,EXTCAND-b14bc0fea31a4def51fe6960,1,low,multi_family_administrative_source,payroll_roster,false,clarenceia.org,0,verification_lane_005,8008,reachable_direct_document,,200,https://clarenceia.org/wp-content/uploads/2024/04/Proposed-Budget-Public-Hearing-Notice-FY25.pdf,https://clarenceia.org/wp-content/uploads/2024/04/Proposed-Budget-Public-Hearing-Notice-FY25.pdf,,pdf,application/pdf,215322,,"""66184da3-3491a""","Thu, 11 Apr 2024 20:52:51 GMT",0,1,0,1,0,0,false,false,false,2026-08-05T15:36:17.906131+00:00,EXTREQ-f68879501bdcdbf8560f5e00,,
EXTLOC-3ff9b726eeae88791221ff9b,https://clarenceia.org/wp-content/uploads/2024/10/Code-Clarence-Ver-2024-October.pdf,RESCAND-794dbae5cb678855a1d777ce,1,low,payroll_and_earnings,payroll_roster,false,clarenceia.org,0,verification_lane_005,8009,reachable_direct_document,,200,https://clarenceia.org/wp-content/uploads/2024/10/Code-Clarence-Ver-2024-October.pdf,https://clarenceia.org/wp-content/uploads/2024/10/Code-Clarence-Ver-2024-October.pdf,,pdf,application/pdf,2222094,,"""670ec4b4-21e80e""","Tue, 15 Oct 2024 19:38:28 GMT",0,1,0,1,0,0,false,false,false,2026-08-05T15:37:58.829116+00:00,EXTREQ-bd8c159a16ff5da8b10ec837,,
EXTLOC-6a247e52d25b24d952546c4f,https://clark.legistar.com/LegislationDetail.aspx?GUID=65B3D47A-D263-47E7-B3FE-E8E4A55C800B&ID=7731473,EXTCAND-db11df995023e456ebb2a9c0,1,low,multi_family_administrative_source,payroll_roster,false,clark.legistar.com,0,verification_lane_005,8010,reachable_html_shell_or_portal,,200,https://clark.legistar.com/LegislationDetail.aspx?GUID=65B3D47A-D263-47E7-B3FE-E8E4A55C800B&ID=7731473,https://clark.legistar.com/LegislationDetail.aspx?GUID=65B3D47A-D263-47E7-B3FE-E8E4A55C800B&ID=7731473,,html,text/html; charset=utf-8,,,,,0,1,0,1,0,0,false,false,false,2026-08-05T15:21:50.370578+00:00,EXTREQ-34464712894b20af71cfa768,,
