cleaned_id,cleaned_unit_type,original_unit_id,normalization_id,match_id,span_id,source_rating_id,municipality,state,region,source_family,cba_non_cba_hint,original_evidence_category,original_evidence_family,claim_readiness_bucket,downstream_use_bucket,original_normalization_status,original_matching_status,original_blocker_flags,final_side_label,reconciliation_confidence,reconciliation_reason_codes,raw_value_tokens,raw_span_snippet_sha256,raw_bounded_context_snippet_sha256,raw_evidence_pointer,source_locator_lineage_sha256,cleaned_analysis_use_primary_category,cleaned_analysis_use_secondary_tags,cleaned_blocker_status,cleaned_repair_status,cleaned_downstream_route,cleaned_claim_boundary,cleaned_confidence,cleaned_caveats,cleaned_period_label,cleaned_period_status,cleaned_pay_basis,cleaned_compensation_type,cleaned_non_scalar_structure_type,quant_qual_link_status,national_readiness_status,same_side_qa_id,same_side_evidence_group,same_side_qa_status,same_side_qa_confidence,same_side_qa_reason_codes,same_side_clear_side_gate,same_side_period_gate,same_side_pay_basis_gate,same_side_raw_or_structured_evidence_gate,same_side_claim_boundary
BRMCLEAN-11fadff25e97caabe2cb8b4d,normalized_record,BRMQNORM-20260803-01770339e0d80b19e4b05ebb,BRMQNORM-20260803-01770339e0d80b19e4b05ebb,,BRMSPAN-20260802-6b873fc67a828b0e2d9ec9b1,BRMGRS-20260802-0d8ca5d22daafd76f264acaf,Ohio,OH,Midwest,factfinding_report,cba_arbitration_factfinding_hint,quant_salary_schedule_table,quantitative_compensation,quantitative_needs_normalization,manual_review_candidate,needs_value_review,not_applicable_record_unit,"[""no_explicit_normalizable_value_token"",""period_anchor_missing_or_unresolved"",""pay_basis_unresolved""]",police_direct,high,"[""source_title_anchor:police_direct""]",[],0f4999d9bcbe68b7df2725e60b0e2826dc9706f248c75b6307ca83e6f37ee9d2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-01770339e0d80b19e4b05ebb,f76288ce2b450de59e9aafc08a8e1135845b7120665f3aa3e501cfc65812dd4b,same_side_structured_schedule_evidence,"[""clear_safety_side"",""missing_period"",""needs_manual_review"",""step_schedule_available""]",no_material_blocker_after_reclassification,resolved_or_routed,analysis_use_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",moderate,"[""no credible bounded period anchor"",""no_explicit_normalizable_value_token"",""pay_basis_unresolved"",""period_anchor_missing_or_unresolved""]",,period_missing_after_rescue,step_schedule,salary_schedule,step_schedule,,national_insufficient_structure,BRMSAMESIDEQA-c058e749f41cfe5107d52dd5,structured_schedule,same_side_supporting_example_ready,moderate,"[""period_anchor_incomplete"",""structured_values_not_explicitly_tokenized""]",pass,fail,pass,pass,"bounded structured schedule evidence for the named side/unit and period only; no cross-side, national, prevalence, or causal claim"
BRMCLEAN-56ab07ff84539fce1e9429b4,normalized_record,BRMQNORM-20260803-02acf64035378f1adc1da541,BRMQNORM-20260803-02acf64035378f1adc1da541,,BRMSPAN-20260802-8361a7402501065e9d948bc2,BRMGRS-20260802-ae848ae8dcbc7014fc275e5d,Chatfield,MN,Midwest,wage_schedule,non_cba_or_unresolved_hint,quant_step_schedule_progression,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,needs_period_review,not_applicable_record_unit,"[""period_anchor_missing_or_unresolved""]",police_direct,high,"[""source_title_anchor:police_direct""]","[""$32.03"",""$33.14"",""$34.31"",""$35.51"",""$36.75"",""$37.86"",""$38.99"",""$40.16"",""$41.36""]",81585c7d48ba7561b14c84e77ee4bceba7fae857c999f60d371462d321cab6ec,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-02acf64035378f1adc1da541,c6629b5d88a71c20b95ea9f36f5bb82a61e54d1e623a8646411417a5cc8934cf,same_side_structured_schedule_evidence,"[""clear_safety_side"",""missing_period"",""needs_manual_review"",""range_value_available""]",no_material_blocker_after_reclassification,resolved_or_routed,analysis_use_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",moderate,"[""no credible bounded period anchor"",""period_anchor_missing_or_unresolved""]",,period_missing_after_rescue,range_min_max,step_progression,salary_range,,national_needs_period_repair,BRMSAMESIDEQA-7174207c84994875c3f9a420,structured_schedule,same_side_supporting_example_ready,moderate,"[""period_anchor_incomplete""]",pass,fail,pass,pass,"bounded structured schedule evidence for the named side/unit and period only; no cross-side, national, prevalence, or causal claim"
BRMCLEAN-53f4c8ea2a4dd96455669a5a,normalized_record,BRMQNORM-20260803-03189445ffffaba0efc0e14b,BRMQNORM-20260803-03189445ffffaba0efc0e14b,,BRMSPAN-20260802-198960f5d184e82e5df87750,BRMGRS-20260802-78d3876b9be13109104a08db,Calamus,IA,Midwest,other_local_government_pay_policy,non_cba_or_unresolved_hint,quant_base_wage_direct_value,quantitative_compensation,quantitative_direct_text_claim_ready,supporting_example_candidate,needs_period_review,not_applicable_record_unit,"[""period_anchor_missing_or_unresolved"",""multiple_raw_values_preserved_no_single_value_selected"",""no_cross_basis_conversion_performed""]",non_safety_direct,high,"[""primary_anchor:non_safety_direct""]","[""$1.00 per hour"",""$3.00""]",f2df02ab8dad49170aac2b015bd70461e62423b1cc69d330e3aec8b4b3bd93d6,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-03189445ffffaba0efc0e14b,0185b59ea0c364482e124aed4c6c64730ded205ceddefebc17edce6fb2be3b27,same_side_structured_schedule_evidence,"[""clear_non_safety_side"",""hourly_basis"",""missing_period"",""needs_manual_review""]",no_material_blocker_after_reclassification,resolved_or_routed,analysis_use_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",moderate,"[""multiple_raw_values_preserved_no_single_value_selected"",""no credible bounded period anchor"",""no_cross_basis_conversion_performed"",""period_anchor_missing_or_unresolved""]",,period_missing_after_rescue,hourly,base_wage,multiple_value_table,,national_needs_period_repair,BRMSAMESIDEQA-9d866a847e37a5360dc63244,structured_schedule,same_side_supporting_example_ready,moderate,"[""period_anchor_incomplete""]",pass,fail,pass,pass,"bounded structured schedule evidence for the named side/unit and period only; no cross-side, national, prevalence, or causal claim"
BRMCLEAN-d76e0e5cfd007d1e0a8652db,normalized_record,BRMQNORM-20260803-09aad6fe599e90e9f8bdab76,BRMQNORM-20260803-09aad6fe599e90e9f8bdab76,,BRMSPAN-20260802-1320a878b1ef478175ce9b57,BRMGRS-20260802-200895d0c373915c01dec928,Chagrin Falls,OH,Midwest,budget_or_pay_plan,non_cba_or_unresolved_hint,quant_position_classification_pay_band,quantitative_compensation,quantitative_direct_text_claim_ready,supporting_example_candidate,needs_period_review,not_applicable_record_unit,"[""period_anchor_missing_or_unresolved""]",fire_direct,original_rating_preserved,[],"[""$39.91""]",e2d7b260e6e9a20d47c1f20c85c6acee0d8e407e7cb085f8f1f6a5a3e669f450,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-09aad6fe599e90e9f8bdab76,312b635599eb64ecee094ecbf85adcef36568774a3da179298b04025738cf0d7,same_side_structured_schedule_evidence,"[""clear_safety_side"",""missing_period"",""needs_manual_review"",""range_value_available""]",no_material_blocker_after_reclassification,resolved_or_routed,analysis_use_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",moderate,"[""no credible bounded period anchor"",""period_anchor_missing_or_unresolved""]",,period_missing_after_rescue,pay_grade,classification_pay_band,salary_range,,national_needs_period_repair,BRMSAMESIDEQA-07f6405a6fd4c247506255ae,structured_schedule,same_side_supporting_example_ready,moderate,"[""period_anchor_incomplete""]",pass,fail,pass,pass,"bounded structured schedule evidence for the named side/unit and period only; no cross-side, national, prevalence, or causal claim"
BRMCLEAN-e34b6b3ea43e3f6945a3e580,normalized_record,BRMQNORM-20260803-09f460c4f6cd5b409eef62e9,BRMQNORM-20260803-09f460c4f6cd5b409eef62e9,,BRMSPAN-20260802-2dfbd8eb106fb40ad226b82d,BRMGRS-20260802-0613dbd8fecccf10f1c0c8ec,Rockdale,IL,Midwest,salary_ordinance,non_cba_or_unresolved_hint,quant_base_wage_direct_value,quantitative_compensation,quantitative_direct_text_claim_ready,supporting_example_candidate,needs_period_review,not_applicable_record_unit,"[""period_anchor_missing_or_unresolved"",""multiple_raw_values_preserved_no_single_value_selected"",""no_cross_basis_conversion_performed""]",police_direct,original_rating_preserved,[],"[""$62.39 per hour"",""$68.23 per hour""]",574426d6afd44560c2d3dcc7dae55de964cb18dc3e5f46838cd63cc167cd8fd9,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-09f460c4f6cd5b409eef62e9,1e4bef9e667cd78fc52f3d2ba4f7e677ad9e88bae80f90018dc287cd323029b4,same_side_structured_schedule_evidence,"[""clear_safety_side"",""hourly_basis"",""missing_period"",""needs_manual_review""]",no_material_blocker_after_reclassification,resolved_or_routed,analysis_use_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",moderate,"[""multiple_raw_values_preserved_no_single_value_selected"",""no credible bounded period anchor"",""no_cross_basis_conversion_performed"",""period_anchor_missing_or_unresolved""]",,period_missing_after_rescue,hourly,base_wage,multiple_value_table,,national_needs_period_repair,BRMSAMESIDEQA-5c563cf5eed8ce621d729035,structured_schedule,same_side_supporting_example_ready,moderate,"[""period_anchor_incomplete""]",pass,fail,pass,pass,"bounded structured schedule evidence for the named side/unit and period only; no cross-side, national, prevalence, or causal claim"
BRMCLEAN-fecd780273f381389aadc3e8,normalized_record,BRMQNORM-20260803-09f886db9066e7bf7019daf6,BRMQNORM-20260803-09f886db9066e7bf7019daf6,,BRMSPAN-20260802-cbd5ebabfac16ccea29acc1c,BRMGRS-20260802-65064c3f4b1d6c639e0ad220,Delaware,OH,Midwest,cba,cba_arbitration_factfinding_hint,qual_position_classification_or_civil_service_structure,qualitative_mechanism,quantitative_direct_text_claim_ready,mechanism_summary_candidate,needs_value_review,not_applicable_record_unit,"[""no_explicit_normalizable_value_token"",""period_anchor_missing_or_unresolved""]",police_direct,original_rating_preserved,[],[],156e5f27790d3cab6e9ea8c0446da48a085bb6e20d6fc52186b88233606709a1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-09f886db9066e7bf7019daf6,d1e8c1a3c3a7d49ddae4bd991c14df7000dd4015990a6a890beda73fd3c7c5bc,same_side_structured_schedule_evidence,"[""clear_safety_side"",""missing_period"",""needs_manual_review"",""pay_grade_available""]",no_material_blocker_after_reclassification,resolved_or_routed,analysis_use_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",moderate,"[""no credible bounded period anchor"",""no_explicit_normalizable_value_token"",""period_anchor_missing_or_unresolved""]",,period_missing_after_rescue,pay_grade,mechanism_only,pay_grade_or_classification_band,,national_insufficient_structure,BRMSAMESIDEQA-e1f6d27838c070a816b56523,structured_schedule,same_side_supporting_example_ready,moderate,"[""period_anchor_incomplete"",""structured_values_not_explicitly_tokenized""]",pass,fail,pass,pass,"bounded structured schedule evidence for the named side/unit and period only; no cross-side, national, prevalence, or causal claim"
BRMCLEAN-2eb4f9c5fa1142c0ff14020f,normalized_record,BRMQNORM-20260803-0dfc23ec361d7eacad8f8588,BRMQNORM-20260803-0dfc23ec361d7eacad8f8588,,BRMSPAN-20260802-c6f602860a361476112730ab,BRMGRS-20260802-768c0b4e0d6057fafa1e7cff,Bedford,OH,Midwest,factfinding_report,cba_arbitration_factfinding_hint,quant_step_schedule_progression,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,needs_period_review,not_applicable_record_unit,"[""period_anchor_missing_or_unresolved"",""pay_basis_unresolved"",""multiple_raw_values_preserved_no_single_value_selected""]",police_direct,original_rating_preserved,[],"[""$51,935"",""$54,730"",""$57,525"",""$60,320"",""$63,114"",""$65,909"",""$68,704""]",e093c14c7b2428db64fd150ea3eb17e777875976489be3c20d4c46c499e50e59,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-0dfc23ec361d7eacad8f8588,7b70ef48d0b9837b1cb9677a72fda3761d65215c306d5e82b9d80047eec95c75,same_side_structured_schedule_evidence,"[""clear_safety_side"",""missing_period"",""needs_manual_review"",""step_schedule_available""]",no_material_blocker_after_reclassification,resolved_or_routed,analysis_use_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",moderate,"[""multiple_raw_values_preserved_no_single_value_selected"",""no credible bounded period anchor"",""pay_basis_unresolved"",""period_anchor_missing_or_unresolved""]",,period_missing_after_rescue,step_schedule,step_progression,step_schedule,,national_needs_period_repair,BRMSAMESIDEQA-eb4738d221b5afe2927407aa,structured_schedule,same_side_supporting_example_ready,moderate,"[""period_anchor_incomplete""]",pass,fail,pass,pass,"bounded structured schedule evidence for the named side/unit and period only; no cross-side, national, prevalence, or causal claim"
BRMCLEAN-b293637f91c92a8c1e3535bb,normalized_record,BRMQNORM-20260803-0ed519d8cfa44f7e8fa6ab31,BRMQNORM-20260803-0ed519d8cfa44f7e8fa6ab31,,BRMSPAN-20260802-078b241c71909682188b4b05,BRMGRS-20260802-af22300d5c8cc4b5eb949f97,Marion,OH,Midwest,cba,cba_arbitration_factfinding_hint,quant_step_schedule_progression,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,needs_period_review,not_applicable_record_unit,"[""period_anchor_missing_or_unresolved"",""multiple_raw_values_preserved_no_single_value_selected""]",fire_direct,original_rating_preserved,[],"[""$16.506"",""$41,198.97""]",9303b7413942022947efa0b1b7f093323256fbc77d527b6f1293d0343a3f5cdd,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-0ed519d8cfa44f7e8fa6ab31,c70d8d85f1b4618f238c8ad6ec0d9a90fcca32c1be2a66b06227f15c2de0c9e0,same_side_structured_schedule_evidence,"[""clear_safety_side"",""missing_period"",""needs_manual_review"",""step_schedule_available""]",no_material_blocker_after_reclassification,resolved_or_routed,analysis_use_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",moderate,"[""multiple_raw_values_preserved_no_single_value_selected"",""no credible bounded period anchor"",""period_anchor_missing_or_unresolved""]",,period_missing_after_rescue,step_schedule,step_progression,step_schedule,,national_needs_period_repair,BRMSAMESIDEQA-938acdfeabd6501efbfd55b6,structured_schedule,same_side_supporting_example_ready,moderate,"[""period_anchor_incomplete""]",pass,fail,pass,pass,"bounded structured schedule evidence for the named side/unit and period only; no cross-side, national, prevalence, or causal claim"
BRMCLEAN-b5b291f06a2efac8402f9e43,normalized_record,BRMQNORM-20260803-0f098dfc50549c997aeef578,BRMQNORM-20260803-0f098dfc50549c997aeef578,,BRMSPAN-20260802-3c58a0d8973ed3273f7ed2b6,BRMGRS-20260802-d88e5e9cfcc766aee0246f4e,Corning,NY,Northeast,arbitration_award,cba_arbitration_factfinding_hint,quant_step_schedule_progression,quantitative_compensation,quantitative_direct_text_claim_ready,quantitative_normalization_candidate,needs_period_review,not_applicable_record_unit,"[""period_anchor_missing_or_unresolved"",""pay_basis_unresolved"",""multiple_raw_values_preserved_no_single_value_selected""]",fire_direct,high,"[""primary_anchor:fire_direct""]","[""$19,525"",""$21,827""]",d98771673fd7c932119f0ffd79bcb878a31fc2964f3877ec27569faf99843119,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-0f098dfc50549c997aeef578,736bf1b2792bc7abe2255b6d1e1a8d93df48470bd7aabf711ad69b19a57c0776,same_side_structured_schedule_evidence,"[""clear_safety_side"",""missing_period"",""needs_manual_review"",""step_schedule_available""]",no_material_blocker_after_reclassification,resolved_or_routed,analysis_use_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",moderate,"[""multiple_raw_values_preserved_no_single_value_selected"",""no credible bounded period anchor"",""pay_basis_unresolved"",""period_anchor_missing_or_unresolved""]",,period_missing_after_rescue,step_schedule,step_progression,step_schedule,,national_needs_period_repair,BRMSAMESIDEQA-e7400322e8d286b15db8a8ab,structured_schedule,same_side_supporting_example_ready,moderate,"[""period_anchor_incomplete""]",pass,fail,pass,pass,"bounded structured schedule evidence for the named side/unit and period only; no cross-side, national, prevalence, or causal claim"
BRMCLEAN-48dc95364df217f716fd0853,normalized_record,BRMQNORM-20260803-0f1d97ce49d904b3da4cfe26,BRMQNORM-20260803-0f1d97ce49d904b3da4cfe26,,BRMSPAN-20260802-e8a6503b9dfd8d57ab41a08b,BRMGRS-20260802-44505dca40f6c5853dea1791,Chester,OH,Midwest,wage_schedule,non_cba_or_unresolved_hint,quant_salary_schedule_table,quantitative_compensation,qualitative_mechanism_claim_ready,mechanism_summary_candidate,needs_value_review,not_applicable_record_unit,"[""no_explicit_normalizable_value_token"",""pay_basis_unresolved""]",police_direct,high,"[""primary_anchor:police_direct""]",[],2c535e1c1cf3fe20886e6a3779c8ea40caf18d09ebf6587c5df849027fb02993,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-0f1d97ce49d904b3da4cfe26,334137c8c2210487d1f8134647bb362666feb7f3cb6689703d0aa8e2c86a9d18,same_side_structured_schedule_evidence,"[""clear_safety_side"",""explicit_period_available"",""needs_manual_review"",""step_schedule_available""]",no_material_blocker_after_reclassification,resolved_or_routed,analysis_use_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",moderate,"[""no_explicit_normalizable_value_token"",""pay_basis_unresolved""]",2025–2027,explicit_period_rescued,step_schedule,salary_schedule,step_schedule,,national_insufficient_structure,BRMSAMESIDEQA-66b9daf6ecdaeef8d024dbbe,structured_schedule,same_side_supporting_example_ready,moderate,"[""structured_values_not_explicitly_tokenized""]",pass,pass,pass,pass,"bounded structured schedule evidence for the named side/unit and period only; no cross-side, national, prevalence, or causal claim"
