cleaned_id,cleaned_unit_type,original_unit_id,normalization_id,match_id,span_id,source_rating_id,municipality,state,region,source_family,cba_non_cba_hint,original_evidence_category,original_evidence_family,claim_readiness_bucket,downstream_use_bucket,original_normalization_status,original_matching_status,original_blocker_flags,final_side_label,reconciliation_confidence,reconciliation_reason_codes,raw_value_tokens,raw_span_snippet_sha256,raw_bounded_context_snippet_sha256,raw_evidence_pointer,source_locator_lineage_sha256,cleaned_analysis_use_primary_category,cleaned_analysis_use_secondary_tags,cleaned_blocker_status,cleaned_repair_status,cleaned_downstream_route,cleaned_claim_boundary,cleaned_confidence,cleaned_caveats,cleaned_period_label,cleaned_period_status,cleaned_pay_basis,cleaned_compensation_type,cleaned_non_scalar_structure_type,quant_qual_link_status,national_readiness_status,same_side_qa_id,same_side_evidence_group,same_side_qa_status,same_side_qa_confidence,same_side_qa_reason_codes,same_side_clear_side_gate,same_side_period_gate,same_side_pay_basis_gate,same_side_raw_or_structured_evidence_gate,same_side_claim_boundary
BRMCLEAN-ae79ff3d68f81afddcb58a0d,normalized_record,BRMQNORM-20260803-13392aa3d07361983d679ad2,BRMQNORM-20260803-13392aa3d07361983d679ad2,,BRMSPAN-20260802-e245da1789f7edf2e2ca132f,BRMGRS-20260802-c2c69242dc1d9ab4bcf1a4e2,Salix,IA,Midwest,factfinding_report,cba_arbitration_factfinding_hint,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_needs_normalization,manual_review_candidate,normalized_growth_or_percentage_only,not_applicable_record_unit,[],non_safety_direct,high,"[""primary_anchor:non_safety_direct""]","[""$36,173.75"",""$4,821.25"",""$8,297.21""]",13b33b51fa1a80881998de0f7fb19a8a700de6e91d03d0305b4dcace9613ee79,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-13392aa3d07361983d679ad2,6c05b9137ffd8cee65d57d0b2da7789a97a3273b49e6d056de766a6f697a4eda,same_side_growth_evidence,"[""clear_non_safety_side"",""explicit_period_available"",""growth_candidate"",""percent_value_available"",""percentage_basis""]",no_material_blocker_after_reclassification,resolved_or_routed,growth_evidence_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",moderate,[],2024–2025,explicit_period_rescued,percentage_raise,cola_or_raise,percentage_raise_or_cola,not_linkable,national_needs_side_balance,BRMSAMESIDEQA-ec36668a716e5d71eafa19ec,growth,same_side_claim_ready,high,"[""bounded_same_side_documentary_gates_pass""]",pass,pass,pass,pass,"bounded growth evidence for the named side/unit and period only; no cross-side, national, prevalence, or causal claim"
BRMCLEAN-d3738d3a67a51c317231d15e,normalized_record,BRMQNORM-20260803-23dbfdf33ad1ff0cb1479e9e,BRMQNORM-20260803-23dbfdf33ad1ff0cb1479e9e,,BRMSPAN-20260802-2afab845ea68ed666ba846d2,BRMGRS-20260802-8ee31763337c761d0d6b8626,Patterson,PA,Northeast,agenda_packet_or_minutes,non_cba_or_unresolved_hint,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,normalized_growth_or_percentage_only,not_applicable_record_unit,[],police_direct,high,"[""source_title_anchor:police_direct""]",[],710a59c295b7982ac869d007432b492d644739a18b43d59c80b9cc7cdaadbd1f,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-23dbfdf33ad1ff0cb1479e9e,ef896487d201c60937ca684e0708c241bfc85d99e9e289847c40ee6261a80fd6,same_side_growth_evidence,"[""clear_safety_side"",""explicit_period_available"",""growth_candidate"",""national_stratum_candidate"",""percent_value_available"",""percentage_basis""]",no_material_blocker_after_reclassification,resolved_or_routed,growth_evidence_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",moderate,[],2024,explicit_period_rescued,percentage_raise,cola_or_raise,percentage_raise_or_cola,blocked_side_mismatch,national_ready_stratum_candidate,BRMSAMESIDEQA-47c686afa8b492b18d2a5bb9,growth,same_side_claim_ready,high,"[""bounded_same_side_documentary_gates_pass""]",pass,pass,pass,pass,"bounded growth evidence for the named side/unit and period only; no cross-side, national, prevalence, or causal claim"
BRMCLEAN-aa1ba1f0e220fd94e0f212b6,normalized_record,BRMQNORM-20260803-2c6bed7ad67d8707face30bd,BRMQNORM-20260803-2c6bed7ad67d8707face30bd,,BRMSPAN-20260802-5832b5d6516a2a30d102a22f,BRMGRS-20260802-6afcd9642f0d23902867947d,Glencoe,MN,Midwest,arbitration_award,cba_arbitration_factfinding_hint,quant_position_classification_pay_band,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,normalized_growth_or_percentage_only,not_applicable_record_unit,[],police_direct,high,"[""source_title_anchor:police_direct""]","[""$27.00"",""$800""]",a4aae6b2ba16564f6c13b1ea5a6b3225f25e864183fbacf32f94d853784786ad,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-2c6bed7ad67d8707face30bd,8a6fa21cb0baded8be7fcc10c32716f3b2742c7dbaa65944b949b3c6df1f9169,same_side_growth_evidence,"[""clear_safety_side"",""explicit_period_available"",""growth_candidate"",""percent_value_available"",""percentage_basis""]",no_material_blocker_after_reclassification,resolved_or_routed,growth_evidence_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",moderate,[],2006–2022,explicit_period_rescued,percentage_raise,classification_pay_band,percentage_raise_or_cola,not_linkable,national_needs_side_balance,BRMSAMESIDEQA-ae0777f33d344558c7809d17,growth,same_side_claim_ready,high,"[""bounded_same_side_documentary_gates_pass""]",pass,pass,pass,pass,"bounded growth evidence for the named side/unit and period only; no cross-side, national, prevalence, or causal claim"
BRMCLEAN-a007dc6ca45d27f1a7c52c5e,normalized_record,BRMQNORM-20260803-313531d0edb5636b7392a85f,BRMQNORM-20260803-313531d0edb5636b7392a85f,,BRMSPAN-20260802-02135651a809445689d1df9a,BRMGRS-20260802-075e15b4bc0dbb6db9b2a2e5,Moore,PA,Northeast,wage_schedule,non_cba_or_unresolved_hint,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,supporting_example_candidate,normalized_growth_or_percentage_only,not_applicable_record_unit,[],police_direct,high,"[""source_title_anchor:police_direct""]",[],fcd34a0609eb39dc50ba53e500bc0f1d428d19950409f606811b5f533f269627,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-313531d0edb5636b7392a85f,816319211852bb6a5f2c9a22e380ee774da001454667ae5a6a56f4eb227cdc19,same_side_growth_evidence,"[""clear_safety_side"",""explicit_period_available"",""growth_candidate"",""percent_value_available"",""percentage_basis""]",no_material_blocker_after_reclassification,resolved_or_routed,growth_evidence_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",moderate,[],2023,explicit_period_rescued,percentage_raise,cola_or_raise,percentage_raise_or_cola,not_linkable,national_needs_side_balance,BRMSAMESIDEQA-9b09afa617ec830ae61fee11,growth,same_side_claim_ready,high,"[""bounded_same_side_documentary_gates_pass""]",pass,pass,pass,pass,"bounded growth evidence for the named side/unit and period only; no cross-side, national, prevalence, or causal claim"
BRMCLEAN-a47b30bca5e6f02e161e25a2,normalized_record,BRMQNORM-20260803-329dda28c4fd77481953adcf,BRMQNORM-20260803-329dda28c4fd77481953adcf,,BRMSPAN-20260802-da7ef255e6bfab1c2c68960a,BRMGRS-20260802-a55ce0ef28f9998fb128b45c,Kaukauna,WI,Midwest,budget_or_pay_plan,non_cba_or_unresolved_hint,quant_step_schedule_progression,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,normalized_budget_context_only,not_applicable_record_unit,[],non_safety_direct,high,"[""primary_anchor:non_safety_direct""]","[""$ 32.56"",""$25.44"",""$26.20"",""$29.85"",""$30.75""]",d7693b10ceddccf30daf40e17d20c3ecd99a1161f528a3db77955d68cef850a9,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-329dda28c4fd77481953adcf,b4910deec3c1bb92f55d0dc08c0ef36927c400a7070782b0e380ea05247ea644,same_side_growth_evidence,"[""budget_context_available"",""clear_non_safety_side"",""explicit_period_available"",""national_stratum_candidate"",""percent_value_available""]",no_material_blocker_after_reclassification,resolved_or_routed,growth_evidence_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",moderate,[],2024,explicit_period_rescued,budget_amount,step_progression,percentage_raise_or_cola,blocked_side_mismatch,national_ready_stratum_candidate,BRMSAMESIDEQA-488b97ed5e9bf75e83487189,growth,same_side_claim_ready,high,"[""bounded_same_side_documentary_gates_pass""]",pass,pass,pass,pass,"bounded growth evidence for the named side/unit and period only; no cross-side, national, prevalence, or causal claim"
BRMCLEAN-408c980ab90f163bea7e0d0f,normalized_record,BRMQNORM-20260803-362b9c8c8b0a72fc01247228,BRMQNORM-20260803-362b9c8c8b0a72fc01247228,,BRMSPAN-20260802-7e3c90180f0ef4373c4650c9,BRMGRS-20260802-e61fc9380619d692450427d3,Kinderhook,MI,Midwest,agenda_packet_or_minutes,non_cba_or_unresolved_hint,quant_other_compensation_value,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,normalized_growth_or_percentage_only,not_applicable_record_unit,[],non_safety_direct,high,"[""source_title_anchor:non_safety_direct""]","[""$9,400""]",20af29df2511bc20f5c265114bef0c99dd2e7bc5bb6baee3d802bf4ba2e3c300,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-362b9c8c8b0a72fc01247228,f549c5575d574fe16fd7b61bb3136cc4960f3478792b419e8ed25d93a34632da,same_side_growth_evidence,"[""clear_non_safety_side"",""explicit_period_available"",""growth_candidate"",""percent_value_available"",""percentage_basis""]",no_material_blocker_after_reclassification,resolved_or_routed,growth_evidence_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",moderate,[],2023,explicit_period_rescued,percentage_raise,other,percentage_raise_or_cola,not_linkable,national_needs_side_balance,BRMSAMESIDEQA-72e41c0c89985d449b8ec5ab,growth,same_side_claim_ready,high,"[""bounded_same_side_documentary_gates_pass""]",pass,pass,pass,pass,"bounded growth evidence for the named side/unit and period only; no cross-side, national, prevalence, or causal claim"
BRMCLEAN-9da8fba90963b93d95d5ed3c,normalized_record,BRMQNORM-20260803-3883ed422f73f6d99b041075,BRMQNORM-20260803-3883ed422f73f6d99b041075,,BRMSPAN-20260802-c1fc97a71c8d114782c8b152,BRMGRS-20260802-63a14bf90b9534d32747225c,Brevort,MI,Midwest,agenda_packet_or_minutes,non_cba_or_unresolved_hint,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,supporting_example_candidate,normalized_growth_or_percentage_only,not_applicable_record_unit,"[""multiple_raw_values_preserved_no_single_value_selected"",""no_cross_basis_conversion_performed""]",fire_direct,original_rating_preserved,[],[],2fb455d6fbc296977f58715e262cf4599198e127c3eaba0d1b12563787382375,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-3883ed422f73f6d99b041075,8e93ed7899d8ed01ef949db5afb5e2cf0517ba259666c2b3363f0a5493523958,same_side_growth_evidence,"[""clear_safety_side"",""explicit_period_available"",""hourly_basis"",""national_stratum_candidate"",""percent_value_available""]",no_material_blocker_after_reclassification,resolved_or_routed,growth_evidence_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",moderate,"[""multiple_raw_values_preserved_no_single_value_selected"",""no_cross_basis_conversion_performed""]",2022,explicit_period_rescued,hourly,cola_or_raise,percentage_raise_or_cola,not_linkable,national_ready_stratum_candidate,BRMSAMESIDEQA-6860d411820402251c501ed1,growth,same_side_claim_ready,high,"[""bounded_same_side_documentary_gates_pass""]",pass,pass,pass,pass,"bounded growth evidence for the named side/unit and period only; no cross-side, national, prevalence, or causal claim"
BRMCLEAN-d2032c9b51850a5fecd2493a,normalized_record,BRMQNORM-20260803-3bad1a6dacb06fbcc89250f5,BRMQNORM-20260803-3bad1a6dacb06fbcc89250f5,,BRMSPAN-20260802-5587c09348ed4a251ac59e00,BRMGRS-20260802-f66335c2d753263c268f0c26,Urbancrest,OH,Midwest,wage_schedule,non_cba_or_unresolved_hint,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,normalized_growth_or_percentage_only,not_applicable_record_unit,[],non_safety_direct,high,"[""primary_anchor:non_safety_direct""]",[],213d485b76caa7606b464049a722b50b0005d52279e246e497b5ef9c6d8e2f22,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-3bad1a6dacb06fbcc89250f5,27523064358eff54ae0380a531913c8edd3d3c12d41cef79797c234ad67d5575,same_side_growth_evidence,"[""clear_non_safety_side"",""explicit_period_available"",""growth_candidate"",""percent_value_available"",""percentage_basis""]",no_material_blocker_after_reclassification,resolved_or_routed,growth_evidence_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",moderate,[],2026,explicit_period_rescued,percentage_raise,cola_or_raise,percentage_raise_or_cola,not_linkable,national_needs_side_balance,BRMSAMESIDEQA-67a65917e65573266ad7ea28,growth,same_side_claim_ready,high,"[""bounded_same_side_documentary_gates_pass""]",pass,pass,pass,pass,"bounded growth evidence for the named side/unit and period only; no cross-side, national, prevalence, or causal claim"
BRMCLEAN-967d4a017335732f0d6a4b29,normalized_record,BRMQNORM-20260803-3cdd7b242d4616440c3b5154,BRMQNORM-20260803-3cdd7b242d4616440c3b5154,,BRMSPAN-20260802-63f268bb7ad9a1b55b6b834d,BRMGRS-20260802-f66335c2d753263c268f0c26,Urbancrest,OH,Midwest,wage_schedule,non_cba_or_unresolved_hint,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,supporting_example_candidate,normalized_growth_or_percentage_only,not_applicable_record_unit,[],non_safety_direct,high,"[""primary_anchor:non_safety_direct""]",[],fb22d93b244427ee5216d70ec24791a060cf0a044579b369c373f7817642b2a2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-3cdd7b242d4616440c3b5154,27523064358eff54ae0380a531913c8edd3d3c12d41cef79797c234ad67d5575,same_side_growth_evidence,"[""clear_non_safety_side"",""explicit_period_available"",""growth_candidate"",""percent_value_available"",""percentage_basis""]",no_material_blocker_after_reclassification,resolved_or_routed,growth_evidence_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",moderate,[],2026,explicit_period_rescued,percentage_raise,cola_or_raise,percentage_raise_or_cola,not_linkable,national_needs_side_balance,BRMSAMESIDEQA-c0c7ec6388211f5509bb9b77,growth,same_side_claim_ready,high,"[""bounded_same_side_documentary_gates_pass""]",pass,pass,pass,pass,"bounded growth evidence for the named side/unit and period only; no cross-side, national, prevalence, or causal claim"
BRMCLEAN-2506fb714a28873f891a8f96,normalized_record,BRMQNORM-20260803-40ebbb551ed326ed521fb80e,BRMQNORM-20260803-40ebbb551ed326ed521fb80e,,BRMSPAN-20260802-b39dcccd89022eb22756e63f,BRMGRS-20260802-075e15b4bc0dbb6db9b2a2e5,Moore,PA,Northeast,wage_schedule,non_cba_or_unresolved_hint,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,supporting_example_candidate,normalized_growth_or_percentage_only,not_applicable_record_unit,[],police_direct,high,"[""source_title_anchor:police_direct""]",[],db6aa60da47a6282dac6916ad102112731af54026295f4a7936f2b2aadfe5846,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-40ebbb551ed326ed521fb80e,816319211852bb6a5f2c9a22e380ee774da001454667ae5a6a56f4eb227cdc19,same_side_growth_evidence,"[""clear_safety_side"",""explicit_period_available"",""growth_candidate"",""percent_value_available"",""percentage_basis""]",no_material_blocker_after_reclassification,resolved_or_routed,growth_evidence_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",moderate,[],2023,explicit_period_rescued,percentage_raise,cola_or_raise,percentage_raise_or_cola,not_linkable,national_needs_side_balance,BRMSAMESIDEQA-74ec869e3e1d2da222f9f973,growth,same_side_claim_ready,high,"[""bounded_same_side_documentary_gates_pass""]",pass,pass,pass,pass,"bounded growth evidence for the named side/unit and period only; no cross-side, national, prevalence, or causal claim"
