canonical_payload_id,SHA_256,local_artifact_path,byte_size,detected_file_type,MIME_type,original_filename,canonical_source_record_ids,canonical_retained_source_ids,duplicate_retained_source_ids,prior_retained_source_reuse_ids,version_relationship_ids,municipality,state,period,side_scope,department_scope,linked_candidate_ids,linked_root_event_ids,linked_mechanism_exposure_event_ids,linked_claim_ids,expected_claim_upgrade_tags,linked_search_waves,source_family,secondary_source_families,administrative_source_type,source_quality,review_priority,payload_origin,canonical_source_fanout,candidate_fanout,event_fanout,claim_fanout,readiness_lane_id,readiness_lane_sequence,readiness_result_id,readiness_status,extraction_ready,primary_extraction_queue,deferred_queue,secondary_processing_hints,extraction_priority,readiness_reason_codes,diagnostics_json,diagnostic_full_text_persisted,analytical_rows_extracted,ocr_performed,inspected_at,inspection_runtime_seconds
EXTPAYLOAD-00036840dd1547c95ddf49b3,595f0305c1e68663093ed9146095f701b2c182563c0b859e670ef592e83c4fac,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/595f0305c1e68663093ed9146095f701b2c182563c0b859e670ef592e83c4fac.html,112559,html,text/html; charset=UTF-8,execrpts.php,EXTREADYQ-05ee892aced917ab99c30b4e,EXTSOURCE-00036840dd1547c95ddf49b3,,,,Atlantic Beach,NC,2025,unclear,unclear,RESCAND-86fac417501283fd1d0e9611,ROOTCOMP-6ec7d2e0b8f8ad5b11bd3e7e,MECHEXP-24a21baeaf1d06f52bd4fd97|MECHEXP-3d09c970abb4438a6a219ccd|MECHEXP-46f1b0b852f5b05c9bf1c512|MECHEXP-c1007c49dad782232eeb287f|MECHEXP-d30fa1ecadac5322190984a1,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,external_search_wave_002_exhaustive_residual,payroll_and_earnings,implementation_confirmation,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,6,4,readiness_lane_005,5,EXTREADINESS-ddc323c5a405da71ed7e3fc0,html_text_ready,True,html_text_extraction_queue,,,extraction_priority_high,substantive_visible_html_text,"{""bounded_inspection"":false,""bytes_inspected"":112559,""diagnostic_text_persisted"":false,""encoding"":""iso-8859-1"",""form_count"":1,""link_count"":816,""navigation_density"":0.089739,""payload_bytes"":112559,""row_element_count"":0,""script_count"":18,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":61526}",False,0,False,2026-08-05T19:06:39.078361+00:00,0.008184
EXTPAYLOAD-001335100368c5fa28d271eb,fcf9193252ae5495aed02119dc8bef6de418384ef99c3f23f090dbe6431aff6d,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fcf9193252ae5495aed02119dc8bef6de418384ef99c3f23f090dbe6431aff6d.html,208613,html,text/html; charset=utf-8,financial-reports,EXTREADYQ-3087bcbb15eff3a3787cb739,EXTSOURCE-001335100368c5fa28d271eb,,,,Brookfield,OH,2025,police,police,RESCAND-e58091e14bf29c80f4385c78,ROOTCOMP-0e73882cff2cbe8b6101bacf|ROOTCOMP-809472877af099c2bc02b747|ROOTCOMP-892fab18d54b558f8057e9f6,MECHEXP-1c5cb11232a1006a83cbb598|MECHEXP-283b01d60c53d9ff9387a3a1|MECHEXP-4e6f14f9d6f9c31d1b3b8075|MECHEXP-5e37e7ff7e9482999f34c44b|MECHEXP-69147ac59fac4d111f032cd0|MECHEXP-72f0ed3526fa840c4a42afbe|MECHEXP-876653681d36f34acb7b266d|MECHEXP-8bcf0128e35ea0ccaead31de|MECHEXP-c7370163c1710845985fc0e2|MECHEXP-f2dec8ae18330c12fcf20a6a,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,external_search_wave_002_exhaustive_residual,payroll_and_earnings,implementation_confirmation,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,13,4,readiness_lane_005,6,EXTREADINESS-f768893f464ca0c6fd10cdeb,html_structured_data_candidate,True,html_table_candidate_queue,,table_candidate,extraction_priority_high,structured_data_or_dataset_signal,"{""bounded_inspection"":false,""bytes_inspected"":208613,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":0,""link_count"":133,""navigation_density"":0.259766,""payload_bytes"":208613,""row_element_count"":0,""script_count"":14,""structured_data_script_count"":2,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":3463}",False,0,False,2026-08-05T19:06:39.081684+00:00,0.002885
EXTPAYLOAD-001a1204ca212b6b85f43ef5,ab7a50361484f6851226b41a9fc50aa27a2fbd6696d735cdc983a678a69d1899,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ab7a50361484f6851226b41a9fc50aa27a2fbd6696d735cdc983a678a69d1899.pdf,325617,pdf,application/pdf,December 2025 Board Session Minutes.pdf,EXTREADYQ-eea9f412bc68448b57fed427,EXTSOURCE-001a1204ca212b6b85f43ef5,,,,Watertown,NY,2026,non_safety,non_safety,EXTCAND-2b1b5bcd6839ae4bfbe0c15c,ROOTCOMP-08a66c1ee67147d560198849,MECHEXP-1e0969577c4208fcfa2fc3c1|MECHEXP-2df5f2a6a42538e788433ed6|MECHEXP-a0e897c2673b46028c6a96a7|MECHEXP-a58461f7da39deaca4a69945|MECHEXP-b3ffa96faeb8f389bd329334|MECHEXP-c949c13630e18dd3c4251344,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,7,6,readiness_lane_005,1796,EXTREADINESS-c76f6a3dd7e3039fe7b148d3,parse_text_pdf_ready,True,parse_text_pdf_extraction_queue,,,extraction_priority_high,usable_sampled_text_layer,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":0,""encrypted"":false,""likely_image_only"":false,""page_count"":36,""page_height_max"":792.0,""page_height_min"":792.0,""page_width_max"":612.0,""page_width_min"":612.0,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.7\r\n%¡³Å×\r"",""sampled_image_object_count"":1,""sampled_page_count"":5,""sampled_text_characters"":6385,""valid_pdf_signature"":true}",False,0,False,2026-08-05T19:06:50.054728+00:00,0.062968
EXTPAYLOAD-001f6312d3c142563e4044fd,d01e44ca1b30e12ad456a02ee62ee0ea0d8d9b1ddbb4c4ca45728270aeb51bf2,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d01e44ca1b30e12ad456a02ee62ee0ea0d8d9b1ddbb4c4ca45728270aeb51bf2.html,165704,html,text/html; charset=UTF-8,clerks-office,EXTREADYQ-e46f23f2ea71b4d164762ba8,EXTSOURCE-001f6312d3c142563e4044fd,,,,Blissfield,MI,2025,unclear,unclear,RESCAND-55f667a74c880fe7d9f677df,ROOTCOMP-9a1ae9473389bc73d28446af,MECHEXP-18f1506410cbbc35f3f547a8|MECHEXP-4a16408f120d94c3bd4dc0bd|MECHEXP-7bb2defb4cc00e606b4360e4|MECHEXP-c970142a17afcea829075aee,,upgrades_implementation_confirmation|upgrades_mechanism_claim,external_search_wave_002_exhaustive_residual,implementation_confirmation,,ordinance_or_resolution,official_administrative_summary,high,current_30_gib_store,1,1,5,2,readiness_lane_005,7,EXTREADINESS-3b766d8b82e8be919287b79e,html_structured_data_candidate,True,html_table_candidate_queue,,table_candidate,extraction_priority_high,structured_data_or_dataset_signal,"{""bounded_inspection"":false,""bytes_inspected"":165704,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":1,""link_count"":88,""navigation_density"":0.210024,""payload_bytes"":165704,""row_element_count"":1,""script_count"":20,""structured_data_script_count"":1,""table_count"":1,""valid_html_structure"":true,""visible_text_characters"":2886}",False,0,False,2026-08-05T19:06:39.084119+00:00,0.001936
EXTPAYLOAD-0027da9767f30538f6a95de6,40cfb579681cbaf5f783d3a0509840dfad4ed04f31039400a38da8119948445c,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40cfb579681cbaf5f783d3a0509840dfad4ed04f31039400a38da8119948445c.pdf,97763,pdf,application/pdf,m2009-266.pdf,EXTREADYQ-d936a50adfa3cf3fd1ff4c91,EXTSOURCE-0027da9767f30538f6a95de6,,,,Avon,NY,undated-source-B4X2500LIVE-20260729-001409,police,police,RESCAND-777f40bbcb93f6aa159ce49d,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,payroll_and_earnings,,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,6,2,readiness_lane_005,1797,EXTREADINESS-14fcee98088356faab483d19,parse_text_pdf_ready,True,parse_text_pdf_extraction_queue,,,extraction_priority_high,usable_sampled_text_layer,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":0,""encrypted"":false,""likely_image_only"":false,""page_count"":21,""page_height_max"":793.22,""page_height_min"":792.0,""page_width_max"":615.051,""page_width_min"":612.0,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.6\r%âãÏÓ\r\n"",""sampled_image_object_count"":1,""sampled_page_count"":5,""sampled_text_characters"":6245,""valid_pdf_signature"":true}",False,0,False,2026-08-05T19:06:50.128266+00:00,0.072799
EXTPAYLOAD-00452fdbe1df698e6d99e5fb,ca72b92ed16d9b3efd26be99bd7a7602331c45f07a067bbf211407f986b00a2e,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ca72b92ed16d9b3efd26be99bd7a7602331c45f07a067bbf211407f986b00a2e.pdf,186782,pdf,application/pdf,_02182025-564,EXTREADYQ-d0013988463fdfb7c3d85cb3,EXTSOURCE-00452fdbe1df698e6d99e5fb,,,,Wilkins,PA,2025,mixed,mixed,EXTCAND-22c848de1a96aed88fcb342a,ROOTCOMP-09212dc81726e39a8d417625,MECHEXP-286f84b4b4c960ed31e9effd|MECHEXP-6727d44b69876c7d80154303|MECHEXP-8fa906f85c2a654aa85ec122|MECHEXP-a96bf5f6c79155c67261a21b,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,5,6,readiness_lane_005,1798,EXTREADINESS-950c903146e04fd235e66621,parse_text_pdf_ready,True,parse_text_pdf_extraction_queue,,,extraction_priority_high,usable_sampled_text_layer,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":0,""encrypted"":false,""likely_image_only"":false,""page_count"":11,""page_height_max"":792.0,""page_height_min"":792.0,""page_width_max"":612.0,""page_width_min"":612.0,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.7\r\n%µµµµ\r"",""sampled_image_object_count"":0,""sampled_page_count"":5,""sampled_text_characters"":9437,""valid_pdf_signature"":true}",False,0,False,2026-08-05T19:06:50.201284+00:00,0.07237
EXTPAYLOAD-008722483bb20edd6fe1784e,65b3e5bc4313943df63d3f1c0a68211ffd46a3a7cd5d5889c86fb39fca7d53eb,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/65b3e5bc4313943df63d3f1c0a68211ffd46a3a7cd5d5889c86fb39fca7d53eb.pdf,2587419,pdf,application/pdf,RES-24-03-IL-FOP-LABOR-COUNCIL-FOR-PROB-DEC-1-2023-to-NOV-30-2027.pdf,EXTREADYQ-18040b8b7a32855762060e56,EXTSOURCE-008722483bb20edd6fe1784e,,,,Casey,IL,undated-source-B4X2500LIVE-20260729-005063,police,police,RESCAND-9b1a140dbac885c45854a811,ROOTCOMP-73b8948fdf48c3241c9ee7cb|ROOTCOMP-cae41083bf85b211e5b22514,MECHEXP-16ddde162442de6afa56cb88|MECHEXP-50dc419a49ec6b258cd18272|MECHEXP-6a67973b6b2c2f5c7db81fba|MECHEXP-a0ce5714b587c881a5c247fc|MECHEXP-d9205f3ee72d8ca8d3c53990|MECHEXP-dcd1b6bd77a20ae36bad088d|MECHEXP-fd706d8cc3c04e0597a3e96d,,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,payroll_and_earnings,,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,9,2,readiness_lane_005,1799,EXTREADINESS-e877d55dff8b6e2ada203f3c,parse_text_pdf_ready,True,parse_text_pdf_extraction_queue,,,extraction_priority_high,usable_sampled_text_layer,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":0,""encrypted"":false,""likely_image_only"":false,""page_count"":40,""page_height_max"":797.28,""page_height_min"":794.64,""page_width_max"":616.56,""page_width_min"":610.08,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.3\n%âãÏÓ\n1"",""sampled_image_object_count"":5,""sampled_page_count"":5,""sampled_text_characters"":3788,""valid_pdf_signature"":true}",False,0,False,2026-08-05T19:06:50.221920+00:00,0.01995
EXTPAYLOAD-00909f509836dd1d7cbf450d,bf45aa06a08502e24357dcf6f330ef6c60cd34fe4a986a17a41ce9a4144c0bf1,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/bf45aa06a08502e24357dcf6f330ef6c60cd34fe4a986a17a41ce9a4144c0bf1.html,14228,html,text/html; charset=utf-8,,EXTREADYQ-e5aaa797d762a6ed7f548bf8,EXTSOURCE-00909f509836dd1d7cbf450d,,,,Brooklyn,MI,2022,all_units,all_units,EXTCAND-ec688899d05721b93be4600e,ROOTCOMP-15677a84b9cd334c105308ef,MECHEXP-2110f67d41cac2eff1180c76|MECHEXP-459d5814892e9f222e9de374|MECHEXP-7bca0bdaeeab2da1545cdf86|MECHEXP-826a658ca24d03568f9e3504|MECHEXP-c2a25107acba56dd4782b1cf,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,recruitment_and_retention,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|staffing_and_headcount,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,6,6,readiness_lane_005,8,EXTREADINESS-81a9d939601590938c226f6b,html_structured_data_candidate,True,html_table_candidate_queue,,table_candidate,extraction_priority_high,structured_data_or_dataset_signal,"{""bounded_inspection"":false,""bytes_inspected"":14228,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":2,""link_count"":33,""navigation_density"":0.070213,""payload_bytes"":14228,""row_element_count"":0,""script_count"":9,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":3443}",False,0,False,2026-08-05T19:06:39.085864+00:00,0.001344
EXTPAYLOAD-00e979ffd516b3681b9e0036,8668c494b95badf4c16a1e719aa8d5f5a9455f4e8a354643badb8ba76d19bce0,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/8668c494b95badf4c16a1e719aa8d5f5a9455f4e8a354643badb8ba76d19bce0.pdf,909825,pdf,application/pdf,1-4-2023-Agenda-Packet.pdf,EXTREADYQ-c8e6171bad2691f36c0888f3,EXTSOURCE-00e979ffd516b3681b9e0036,,,EXTVERSION-81bfaef5a30af5d5e5427fd8,Canfield,OH,2022,all_units,all_units,EXTCAND-83230adff80587fda3fa25d0,ROOTCOMP-49ec7df3b3e03644cbbb6c4c,MECHEXP-1d172fcc2fe32b6316564476|MECHEXP-219f8f726ae9fc6074bc12b4|MECHEXP-5885e1b85db8bb6e3c4c9a7d|MECHEXP-85a3a8d5f7d12d013443f8a3|MECHEXP-b7f91f848fa34b8a536d0712,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,6,6,readiness_lane_005,1800,EXTREADINESS-b4ce3dba9f00eeec1dbc66e3,parse_text_pdf_ready,True,parse_text_pdf_extraction_queue,,,extraction_priority_high,usable_sampled_text_layer,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":0,""encrypted"":false,""likely_image_only"":false,""page_count"":61,""page_height_max"":1008.0,""page_height_min"":792.0,""page_width_max"":612.0,""page_width_min"":612.0,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.7\r%âãÏÓ\r\n"",""sampled_image_object_count"":0,""sampled_page_count"":5,""sampled_text_characters"":9267,""valid_pdf_signature"":true}",False,0,False,2026-08-05T19:06:50.306843+00:00,0.084355
EXTPAYLOAD-00f3b6b4ae9d675d81b9530d,4a3dcb6db968b4b4c9f3019b98dc5888fda78a0bf1f7d4fca77f9ddad8569f6a,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/4a3dcb6db968b4b4c9f3019b98dc5888fda78a0bf1f7d4fca77f9ddad8569f6a.pdf,5342420,pdf,application/pdf,104,EXTREADYQ-f2b7a8ea4e6ef0b9d242993c,EXTSOURCE-00f3b6b4ae9d675d81b9530d,,,,Belle Plaine,MN,2024,police,police,RESCAND-6313aa9e92bb1fe39b372367,ROOTCOMP-740fbfb0b70d916f93c3dd40|ROOTCOMP-b9aaada94cd8288420b6cf2b,MECHEXP-3260ddf67d2cdaa55c72d69a|MECHEXP-77326dd4bc1d59cea11a8b0d|MECHEXP-8fe3f097b17f5de49752249a|MECHEXP-9579a28ecd58af36c10e1c41|MECHEXP-b264c533d3dda2b737b669f8|MECHEXP-f47ae274e59cde17188af868,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,external_search_wave_002_exhaustive_residual,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|tenure_and_progression,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,8,4,readiness_lane_005,1801,EXTREADINESS-c4daa276a5322340f20f8c06,parse_text_pdf_ready,True,parse_text_pdf_extraction_queue,,,extraction_priority_high,usable_sampled_text_layer,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":0,""encrypted"":false,""likely_image_only"":false,""page_count"":4,""page_height_max"":792.0,""page_height_min"":792.0,""page_width_max"":1224.0,""page_width_min"":1224.0,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.6\r%âãÏÓ\r\n"",""sampled_image_object_count"":38,""sampled_page_count"":4,""sampled_text_characters"":18516,""valid_pdf_signature"":true}",False,0,False,2026-08-05T19:06:50.381054+00:00,0.073279
